Date,NORWAY IMI VALUE IMI (Large+Mid+Small Cap)
2024-06-28,1419.286
2024-07-01,1420.717
2024-07-02,1419.655
2024-07-03,1439.858
2024-07-04,1433.923
2024-07-05,1423.088
2024-07-08,1408.814
2024-07-09,1393.501
2024-07-10,1379.047
2024-07-11,1390.744
2024-07-12,1402.518
2024-07-15,1388.875
2024-07-16,1376.647
2024-07-17,1395.921
2024-07-18,1404.192
2024-07-19,1386.338
2024-07-22,1380.135
2024-07-23,1364.5
2024-07-24,1363.562
2024-07-25,1355.425
2024-07-26,1358.142
2024-07-29,1373.348
2024-07-30,1375.04
2024-07-31,1395.87
2024-08-01,1394.035
2024-08-02,1352.394
2024-08-05,1297.543
2024-08-06,1321.01
2024-08-07,1368.315
2024-08-08,1359.404
2024-08-09,1373.932
2024-08-12,1394.026
2024-08-13,1391.375
2024-08-14,1416.74
2024-08-15,1413.88
2024-08-16,1411.189
2024-08-19,1440.187
2024-08-20,1427.637
2024-08-21,1425.611
2024-08-22,1411.427
2024-08-23,1430.463
2024-08-26,1440.705
2024-08-27,1441.02
2024-08-28,1434.38
2024-08-29,1427.763
2024-08-30,1421.162
2024-09-02,1415.791
2024-09-03,1372.18
2024-09-04,1382.593
2024-09-05,1378.626
2024-09-06,1368.892
2024-09-09,1349.869
2024-09-10,1338.165
2024-09-11,1336.268
2024-09-12,1361.047
2024-09-13,1389.071
2024-09-16,1397.497
2024-09-17,1396.653
2024-09-18,1392.27
2024-09-19,1408.083
2024-09-20,1402.54
2024-09-23,1417.707
2024-09-24,1427.496
2024-09-25,1403.689
2024-09-26,1399.892
2024-09-27,1419.111
2024-09-30,1422.353
2024-10-01,1420.267
2024-10-02,1436.253
2024-10-03,1426.383
2024-10-04,1437.484
2024-10-07,1432.829
2024-10-08,1399.669
2024-10-09,1396.784
2024-10-10,1415.469
2024-10-11,1429.833
2024-10-14,1419.0
2024-10-15,1400.542
2024-10-16,1395.578
2024-10-17,1392.426
2024-10-18,1385.355
2024-10-21,1392.085
2024-10-22,1406.735
2024-10-23,1387.025
2024-10-24,1396.166
2024-10-25,1414.225
2024-10-28,1391.826
2024-10-29,1394.751
2024-10-30,1398.729
2024-10-31,1370.298
2024-11-01,1370.232
2024-11-04,1374.738
2024-11-05,1382.004
2024-11-06,1354.941
2024-11-07,1387.453
2024-11-08,1360.995
2024-11-11,1355.543
2024-11-12,1339.941
2024-11-13,1325.969
2024-11-14,1353.293
2024-11-15,1376.083
2024-11-18,1378.042
2024-11-19,1385.139
2024-11-20,1386.239
2024-11-21,1400.266
2024-11-22,1394.712
2024-11-25,1393.766
2024-11-26,1363.965
2024-11-27,1383.638
2024-11-28,1383.127
2024-11-29,1380.581
2024-12-02,1365.206
2024-12-03,1390.971
2024-12-04,1391.326
2024-12-05,1388.008
2024-12-06,1352.458
2024-12-09,1372.886
2024-12-10,1355.929
2024-12-11,1356.362
2024-12-12,1354.369
2024-12-13,1354.479
2024-12-16,1339.721
2024-12-17,1320.238
2024-12-18,1314.252
2024-12-19,1294.564
2024-12-20,1291.585
2024-12-23,1302.537
2024-12-24,1302.108
2024-12-25,1302.108
2024-12-26,1303.472
2024-12-27,1322.296
2024-12-30,1324.323
2024-12-31,1326.684
2025-01-01,1326.684
2025-01-02,1361.361
2025-01-03,1371.723
2025-01-06,1381.315
2025-01-07,1384.35
2025-01-08,1368.985
2025-01-09,1375.273
2025-01-10,1379.832
2025-01-13,1383.751
2025-01-14,1392.944
2025-01-15,1408.947
2025-01-16,1398.469
2025-01-17,1395.967
2025-01-20,1398.208
2025-01-21,1391.013
2025-01-22,1395.061
2025-01-23,1407.522
2025-01-24,1400.747
2025-01-27,1401.132
2025-01-28,1400.486
2025-01-29,1414.884
2025-01-30,1422.337
2025-01-31,1414.933
2025-02-03,1391.551
2025-02-04,1420.452
2025-02-05,1417.555
2025-02-06,1408.376
2025-02-07,1405.263
2025-02-10,1421.671
2025-02-11,1440.526
2025-02-12,1402.163
2025-02-13,1406.448
2025-02-14,1418.262
2025-02-17,1415.497
2025-02-18,1412.559
2025-02-19,1427.068
2025-02-20,1422.752
2025-02-21,1428.563
2025-02-24,1430.145
2025-02-25,1423.394
2025-02-26,1429.507
2025-02-27,1416.623
2025-02-28,1415.15
2025-03-03,1431.631
2025-03-04,1384.28
2025-03-05,1412.577
2025-03-06,1422.657
2025-03-07,1455.581
2025-03-10,1473.612
2025-03-11,1467.021
2025-03-12,1469.162
2025-03-13,1487.336
2025-03-14,1494.16
2025-03-17,1528.015
2025-03-18,1537.992
2025-03-19,1548.767
2025-03-20,1552.303
2025-03-21,1555.892
2025-03-24,1554.593
2025-03-25,1568.59
2025-03-26,1583.271
2025-03-27,1580.594
2025-03-28,1575.795
2025-03-31,1570.508
2025-04-01,1582.795
2025-04-02,1574.948
2025-04-03,1542.897
2025-04-04,1399.17
2025-04-07,1363.513
2025-04-08,1372.882
2025-04-09,1317.993
2025-04-10,1386.666
2025-04-11,1400.14
2025-04-14,1453.708
2025-04-15,1459.468
2025-04-16,1462.824
2025-04-17,1473.463
2025-04-18,1473.463
2025-04-21,1489.804
2025-04-22,1491.513
2025-04-23,1491.363
2025-04-24,1492.686
2025-04-25,1492.821
2025-04-28,1510.252
2025-04-29,1517.82
2025-04-30,1530.068
2025-05-01,1518.558
2025-05-02,1550.702
2025-05-05,1548.823
2025-05-06,1559.237
2025-05-07,1564.558
2025-05-08,1540.326
2025-05-09,1546.104
2025-05-12,1552.784
2025-05-13,1562.966
2025-05-14,1580.656
2025-05-15,1580.755
2025-05-16,1604.046
2025-05-19,1610.3
2025-05-20,1620.308
2025-05-21,1646.001
2025-05-22,1608.863
2025-05-23,1628.694
2025-05-26,1645.051
2025-05-27,1643.726
2025-05-28,1625.142
2025-05-29,1631.479
2025-05-30,1616.547
2025-06-02,1655.064
2025-06-03,1640.842
2025-06-04,1660.608
2025-06-05,1662.372
2025-06-06,1659.741
2025-06-09,1669.027
2025-06-10,1680.354
2025-06-11,1691.373
2025-06-12,1721.981
2025-06-13,1746.642
2025-06-16,1759.553
2025-06-17,1765.869
2025-06-18,1757.869
2025-06-19,1743.836
2025-06-20,1729.224
2025-06-23,1720.544
2025-06-24,1681.781
2025-06-25,1672.596
2025-06-26,1680.065
2025-06-27,1687.881
2025-06-30,1689.677
2025-07-01,1685.713
2025-07-02,1700.624
2025-07-03,1721.578
2025-07-04,1719.748
2025-07-07,1719.826
2025-07-08,1719.289
2025-07-09,1727.851
2025-07-10,1739.691
2025-07-11,1710.813
2025-07-14,1715.218
2025-07-15,1685.083
2025-07-16,1665.611
2025-07-17,1661.938
2025-07-18,1696.399
2025-07-21,1685.113
2025-07-22,1699.175
2025-07-23,1701.591
2025-07-24,1717.493
2025-07-25,1695.338
2025-07-28,1711.289
2025-07-29,1711.732
2025-07-30,1693.452
2025-07-31,1690.307
2025-08-01,1675.855
2025-08-04,1688.957
2025-08-05,1690.978
2025-08-06,1710.341
2025-08-07,1692.613
2025-08-08,1686.817
2025-08-11,1684.658
2025-08-12,1698.694
2025-08-13,1707.322
2025-08-14,1702.645
2025-08-15,1711.773
2025-08-18,1697.772
2025-08-19,1700.902
2025-08-20,1716.524
2025-08-21,1740.803
2025-08-22,1770.521
2025-08-25,1762.214
2025-08-26,1751.036
2025-08-27,1733.023
2025-08-28,1728.951
2025-08-29,1742.997
