Date,ACWI LARGE VALUE Large Cap
2010-09-15,764.493
2010-09-16,762.23
2010-09-17,760.577
2010-09-20,770.575
2010-09-21,769.006
2010-09-22,769.005
2010-09-23,763.269
2010-09-24,774.943
2010-09-27,773.62
2010-09-28,775.727
2010-09-29,775.463
2010-09-30,773.45
2010-10-01,778.587
2010-10-04,773.733
2010-10-05,788.464
2010-10-06,793.676
2010-10-07,794.196
2010-10-08,794.867
2010-10-11,795.637
2010-10-12,792.904
2010-10-13,801.884
2010-10-14,804.432
2010-10-15,799.647
2010-10-18,803.376
2010-10-19,792.179
2010-10-20,799.894
2010-10-21,800.887
2010-10-22,798.92
2010-10-25,802.373
2010-10-26,799.537
2010-10-27,792.089
2010-10-28,797.427
2010-10-29,797.827
2010-11-01,798.909
2010-11-02,804.938
2010-11-03,805.963
2010-11-04,824.443
2010-11-05,825.355
2010-11-08,822.826
2010-11-09,821.334
2010-11-10,816.051
2010-11-11,813.856
2010-11-12,807.564
2010-11-15,806.689
2010-11-16,792.83
2010-11-17,793.064
2010-11-18,805.012
2010-11-19,805.243
2010-11-22,800.18
2010-11-23,785.447
2010-11-24,790.962
2010-11-25,791.501
2010-11-26,781.637
2010-11-29,776.375
2010-11-30,771.572
2010-12-01,787.437
2010-12-02,800.197
2010-12-03,805.589
2010-12-06,803.893
2010-12-07,807.226
2010-12-08,806.19
2010-12-09,811.041
2010-12-10,814.259
2010-12-13,820.799
2010-12-14,822.979
2010-12-15,817.473
2010-12-16,816.76
2010-12-17,814.759
2010-12-20,815.551
2010-12-21,823.573
2010-12-22,825.857
2010-12-23,826.113
2010-12-24,826.498
2010-12-27,825.33
2010-12-28,827.403
2010-12-29,830.182
2010-12-30,829.512
2010-12-31,832.503
2011-01-03,838.865
2011-01-04,841.658
2011-01-05,839.414
2011-01-06,837.71
2011-01-07,834.59
2011-01-10,829.396
2011-01-11,833.432
2011-01-12,846.508
2011-01-13,851.919
2011-01-14,855.046
2011-01-17,853.304
2011-01-18,858.206
2011-01-19,855.613
2011-01-20,849.089
2011-01-21,856.353
2011-01-24,860.818
2011-01-25,859.311
2011-01-26,861.699
2011-01-27,864.111
2011-01-28,853.068
2011-01-31,855.823
2011-02-01,871.425
2011-02-02,873.212
2011-02-03,870.772
2011-02-04,870.374
2011-02-07,875.123
2011-02-08,879.858
2011-02-09,876.271
2011-02-10,872.089
2011-02-11,872.669
2011-02-14,875.79
2011-02-15,876.369
2011-02-16,882.518
2011-02-17,887.633
2011-02-18,891.296
2011-02-21,888.251
2011-02-22,876.608
2011-02-23,873.311
2011-02-24,871.08
2011-02-25,878.243
2011-02-28,886.145
2011-03-01,880.049
2011-03-02,878.08
2011-03-03,887.039
2011-03-04,885.677
2011-03-07,880.905
2011-03-08,883.439
2011-03-09,883.085
2011-03-10,866.441
2011-03-11,866.678
2011-03-14,859.746
2011-03-15,840.605
2011-03-16,832.755
2011-03-17,844.454
2011-03-18,849.505
2011-03-21,861.961
2011-03-22,865.839
2011-03-23,865.774
2011-03-24,872.742
2011-03-25,875.134
2011-03-28,872.501
2011-03-29,873.56
2011-03-30,881.427
2011-03-31,880.913
2011-04-01,886.994
2011-04-04,890.143
2011-04-05,888.582
2011-04-06,893.621
2011-04-07,892.209
2011-04-08,896.973
2011-04-11,894.846
2011-04-12,884.212
2011-04-13,886.349
2011-04-14,883.688
2011-04-15,884.343
2011-04-18,868.551
2011-04-19,872.771
2011-04-20,889.938
2011-04-21,895.611
2011-04-22,895.77
2011-04-25,893.727
2011-04-26,899.825
2011-04-27,903.875
2011-04-28,912.601
2011-04-29,915.941
2011-05-02,917.987
2011-05-03,912.269
2011-05-04,904.413
2011-05-05,893.013
2011-05-06,895.473
2011-05-09,890.831
2011-05-10,898.946
2011-05-11,894.265
2011-05-12,888.693
2011-05-13,883.748
2011-05-16,879.975
2011-05-17,876.292
2011-05-18,884.168
2011-05-19,886.053
2011-05-20,879.953
2011-05-23,864.822
2011-05-24,867.001
2011-05-25,869.106
2011-05-26,872.94
2011-05-27,881.135
2011-05-30,880.532
2011-05-31,892.3
2011-06-01,880.21
2011-06-02,873.296
2011-06-03,870.842
2011-06-06,863.537
2011-06-07,865.635
2011-06-08,860.9
2011-06-09,864.254
2011-06-10,852.803
2011-06-13,854.076
2011-06-14,864.923
2011-06-15,850.974
2011-06-16,845.139
2011-06-17,850.638
2011-06-20,850.41
2011-06-21,862.653
2011-06-22,861.48
2011-06-23,847.858
2011-06-24,844.772
2011-06-27,847.895
2011-06-28,856.335
2011-06-29,867.944
2011-06-30,879.855
2011-07-01,888.058
2011-07-04,891.009
2011-07-05,887.583
2011-07-06,882.89
2011-07-07,888.547
2011-07-08,881.783
2011-07-11,862.759
2011-07-12,856.373
2011-07-13,864.865
2011-07-14,860.0
2011-07-15,858.965
2011-07-18,847.759
2011-07-19,858.495
2011-07-20,865.523
2011-07-21,880.655
2011-07-22,882.777
2011-07-25,876.442
2011-07-26,878.494
2011-07-27,864.719
2011-07-28,860.734
2011-07-29,856.151
2011-08-01,851.352
2011-08-02,834.315
2011-08-03,827.904
2011-08-04,795.85
2011-08-05,785.565
2011-08-08,746.569
2011-08-09,759.914
2011-08-10,738.212
2011-08-11,760.636
2011-08-12,767.802
2011-08-15,785.535
2011-08-16,781.47
2011-08-17,785.796
2011-08-18,755.173
2011-08-19,744.054
2011-08-22,743.911
2011-08-23,760.032
2011-08-24,766.708
2011-08-25,758.516
2011-08-26,760.264
2011-08-29,779.76
2011-08-30,781.638
2011-08-31,792.219
2011-09-01,787.514
2011-09-02,768.839
2011-09-05,753.336
2011-09-06,745.367
2011-09-07,765.882
2011-09-08,764.206
2011-09-09,741.567
2011-09-12,732.203
2011-09-13,738.805
2011-09-14,743.213
2011-09-15,760.61
2011-09-16,765.107
2011-09-19,750.185
2011-09-20,754.203
2011-09-21,738.129
2011-09-22,706.48
2011-09-23,708.825
2011-09-26,719.287
2011-09-27,741.495
2011-09-28,733.133
2011-09-29,741.617
2011-09-30,726.809
2011-10-03,707.011
2011-10-04,704.623
2011-10-05,717.455
2011-10-06,734.96
2011-10-07,737.824
2011-10-10,757.434
2011-10-11,758.863
2011-10-12,770.914
2011-10-13,764.998
2011-10-14,774.6
2011-10-17,766.882
2011-10-18,769.462
2011-10-19,772.264
2011-10-20,766.026
2011-10-21,782.453
2011-10-24,792.916
2011-10-25,784.095
2011-10-26,788.256
2011-10-27,822.003
2011-10-28,823.634
2011-10-31,800.179
2011-11-01,770.735
2011-11-02,780.213
2011-11-03,789.366
2011-11-04,786.635
2011-11-07,788.973
2011-11-08,795.762
2011-11-09,774.486
2011-11-10,773.172
2011-11-11,790.166
2011-11-14,783.897
2011-11-15,779.708
2011-11-16,772.487
2011-11-17,763.754
2011-11-18,759.941
2011-11-21,742.245
2011-11-22,737.931
2011-11-23,721.444
2011-11-24,719.167
2011-11-25,717.905
2011-11-28,740.024
2011-11-29,745.549
2011-11-30,774.923
2011-12-01,777.161
2011-12-02,781.278
2011-12-05,789.742
2011-12-06,785.987
2011-12-07,789.763
2011-12-08,773.687
2011-12-09,780.959
2011-12-12,767.652
2011-12-13,763.053
2011-12-14,751.406
2011-12-15,754.112
2011-12-16,756.263
2011-12-19,747.787
2011-12-20,765.467
2011-12-21,769.36
2011-12-22,777.484
2011-12-23,783.452
2011-12-26,783.654
2011-12-27,783.131
2011-12-28,772.196
2011-12-29,778.748
2011-12-30,781.743
2012-01-02,784.263
2012-01-03,798.657
2012-01-04,796.687
2012-01-05,791.611
2012-01-06,787.683
2012-01-09,788.681
2012-01-10,799.976
2012-01-11,798.373
2012-01-12,800.523
2012-01-13,796.473
2012-01-16,797.311
2012-01-17,804.301
2012-01-18,810.396
2012-01-19,818.369
2012-01-20,821.668
2012-01-23,826.609
2012-01-24,822.591
2012-01-25,823.837
2012-01-26,828.76
2012-01-27,825.243
2012-01-30,819.359
2012-01-31,821.52
2012-02-01,832.867
2012-02-02,835.103
2012-02-03,843.467
2012-02-06,843.524
2012-02-07,847.114
2012-02-08,850.677
2012-02-09,851.443
2012-02-10,839.736
2012-02-13,846.565
2012-02-14,842.077
2012-02-15,843.829
2012-02-16,846.293
2012-02-17,853.77
2012-02-20,859.008
2012-02-21,858.248
2012-02-22,853.3
2012-02-23,855.212
2012-02-24,860.085
2012-02-27,858.154
2012-02-28,862.072
2012-02-29,860.514
2012-03-01,864.206
2012-03-02,861.403
2012-03-05,856.974
2012-03-06,838.405
2012-03-07,840.442
2012-03-08,852.243
2012-03-09,852.973
2012-03-12,851.322
2012-03-13,865.711
2012-03-14,864.236
2012-03-15,869.119
2012-03-16,872.975
2012-03-19,875.165
2012-03-20,869.301
2012-03-21,865.572
2012-03-22,859.714
2012-03-23,862.339
2012-03-26,870.727
2012-03-27,870.207
2012-03-28,863.924
2012-03-29,857.721
2012-03-30,862.802
2012-04-02,869.439
2012-04-03,864.225
2012-04-04,848.923
2012-04-05,846.675
2012-04-06,845.94
2012-04-09,839.254
2012-04-10,826.162
2012-04-11,830.448
2012-04-12,840.621
2012-04-13,831.204
2012-04-16,831.753
2012-04-17,843.301
2012-04-18,840.666
2012-04-19,836.909
2012-04-20,839.908
2012-04-23,829.66
2012-04-24,836.758
2012-04-25,841.894
2012-04-26,846.661
2012-04-27,849.676
2012-04-30,848.054
2012-05-01,850.63
2012-05-02,846.022
2012-05-03,841.621
2012-05-04,831.121
2012-05-07,828.933
2012-05-08,822.954
2012-05-09,815.215
2012-05-10,820.662
2012-05-11,816.896
2012-05-14,804.194
2012-05-15,797.268
2012-05-16,790.634
2012-05-17,783.885
2012-05-18,776.543
2012-05-21,781.637
2012-05-22,787.919
2012-05-23,776.919
2012-05-24,781.122
2012-05-25,779.426
2012-05-28,780.675
2012-05-29,787.499
2012-05-30,774.641
2012-05-31,773.904
2012-06-01,760.721
2012-06-04,759.184
2012-06-05,763.727
2012-06-06,780.798
2012-06-07,786.45
2012-06-08,784.717
2012-06-11,783.343
2012-06-12,787.946
2012-06-13,789.358
2012-06-14,793.782
2012-06-15,803.413
2012-06-18,803.182
2012-06-19,813.875
2012-06-20,816.561
2012-06-21,802.77
2012-06-22,800.867
2012-06-25,788.736
2012-06-26,790.176
2012-06-27,798.869
2012-06-28,797.799
2012-06-29,821.577
2012-07-02,824.587
2012-07-03,831.636
2012-07-04,830.298
2012-07-05,824.016
2012-07-06,815.672
2012-07-09,812.267
2012-07-10,809.205
2012-07-11,811.646
2012-07-12,803.403
2012-07-13,815.489
2012-07-16,815.523
2012-07-17,818.984
2012-07-18,824.141
2012-07-19,827.296
2012-07-20,816.201
2012-07-23,803.029
2012-07-24,796.387
2012-07-25,796.319
2012-07-26,812.804
2012-07-27,828.776
2012-07-30,832.482
2012-07-31,831.149
2012-08-01,830.529
2012-08-02,820.166
2012-08-03,837.189
2012-08-06,843.112
2012-08-07,848.934
2012-08-08,850.291
2012-08-09,851.403
2012-08-10,852.113
2012-08-13,849.968
2012-08-14,851.163
2012-08-15,850.01
2012-08-16,856.084
2012-08-17,856.659
2012-08-20,856.087
2012-08-21,859.339
2012-08-22,854.922
2012-08-23,853.2
2012-08-24,852.586
2012-08-27,852.921
2012-08-28,851.269
2012-08-29,849.742
2012-08-30,842.444
2012-08-31,847.053
2012-09-03,848.318
2012-09-04,843.766
2012-09-05,842.486
2012-09-06,859.042
2012-09-07,870.738
2012-09-10,868.735
2012-09-11,873.334
2012-09-12,877.316
2012-09-13,885.547
2012-09-14,899.464
2012-09-17,895.715
2012-09-18,890.975
2012-09-19,893.436
2012-09-20,888.987
2012-09-21,892.528
2012-09-24,889.809
2012-09-25,887.699
2012-09-26,876.125
2012-09-27,882.67
2012-09-28,877.042
2012-10-01,882.716
2012-10-02,883.13
2012-10-03,882.052
2012-10-04,888.739
2012-10-05,893.681
2012-10-08,888.1
2012-10-09,881.592
2012-10-10,875.927
2012-10-11,879.449
2012-10-12,876.272
2012-10-15,880.706
2012-10-16,891.789
2012-10-17,901.61
2012-10-18,904.41
2012-10-19,893.05
2012-10-22,891.566
2012-10-23,876.909
2012-10-24,875.98
2012-10-25,878.988
2012-10-26,876.09
2012-10-29,873.419
2012-10-30,877.747
2012-10-31,877.642
2012-11-01,884.887
2012-11-02,880.955
2012-11-05,877.382
2012-11-06,883.605
2012-11-07,868.984
2012-11-08,861.166
2012-11-09,859.517
2012-11-12,858.218
2012-11-13,855.437
2012-11-14,846.901
2012-11-15,844.852
2012-11-16,842.913
2012-11-19,859.698
2012-11-20,859.52
2012-11-21,861.843
2012-11-22,865.507
2012-11-23,875.032
2012-11-26,872.557
2012-11-27,869.756
2012-11-28,872.058
2012-11-29,879.631
2012-11-30,880.469
2012-12-03,879.598
2012-12-04,879.72
2012-12-05,884.885
2012-12-06,887.048
2012-12-07,888.934
2012-12-10,889.656
2012-12-11,895.943
2012-12-12,899.897
2012-12-13,897.671
2012-12-14,897.31
2012-12-17,903.044
2012-12-18,911.623
2012-12-19,913.054
2012-12-20,915.629
2012-12-21,908.235
2012-12-24,906.449
2012-12-25,906.911
2012-12-26,906.633
2012-12-27,906.186
2012-12-28,900.407
2012-12-31,906.583
2013-01-01,906.667
2013-01-02,927.123
2013-01-03,925.895
2013-01-04,930.018
2013-01-07,928.057
2013-01-08,924.264
2013-01-09,927.599
2013-01-10,936.379
2013-01-11,938.054
2013-01-14,939.1
2013-01-15,939.779
2013-01-16,936.601
2013-01-17,941.072
2013-01-18,942.859
2013-01-21,943.955
2013-01-22,946.142
2013-01-23,944.52
2013-01-24,948.471
2013-01-25,954.038
2013-01-28,952.718
2013-01-29,959.999
2013-01-30,958.494
2013-01-31,955.622
2013-02-01,961.947
2013-02-04,950.817
2013-02-05,953.517
2013-02-06,954.339
2013-02-07,948.797
2013-02-08,953.29
2013-02-11,952.0
2013-02-12,958.278
2013-02-13,959.317
2013-02-14,956.799
2013-02-15,952.9
2013-02-18,954.184
2013-02-19,961.657
2013-02-20,955.544
2013-02-21,942.344
2013-02-22,948.47
2013-02-25,942.091
2013-02-26,936.643
2013-02-27,946.091
2013-02-28,949.617
2013-03-01,946.637
2013-03-04,947.0
2013-03-05,957.236
2013-03-06,961.238
2013-03-07,962.735
2013-03-08,966.676
2013-03-11,970.363
2013-03-12,969.144
2013-03-13,964.923
2013-03-14,971.789
2013-03-15,973.292
2013-03-18,963.733
2013-03-19,960.269
2013-03-20,965.606
2013-03-21,961.182
2013-03-22,964.27
2013-03-25,960.357
2013-03-26,964.536
2013-03-27,962.348
2013-03-28,964.249
2013-03-29,964.038
2013-04-01,961.262
2013-04-02,965.964
2013-04-03,957.842
2013-04-04,956.18
2013-04-05,954.168
2013-04-08,957.361
2013-04-09,964.807
2013-04-10,977.729
2013-04-11,983.393
2013-04-12,978.036
2013-04-15,962.195
2013-04-16,966.789
2013-04-17,955.338
2013-04-18,952.738
2013-04-19,959.879
2013-04-22,963.055
2013-04-23,973.879
2013-04-24,980.032
2013-04-25,985.594
2013-04-26,984.489
2013-04-29,992.478
2013-04-30,997.304
2013-05-01,990.415
2013-05-02,992.258
2013-05-03,1000.498
2013-05-06,1000.259
2013-05-07,1007.723
2013-05-08,1014.955
2013-05-09,1009.751
2013-05-10,1007.458
2013-05-13,1007.639
2013-05-14,1014.148
2013-05-15,1018.285
2013-05-16,1016.975
2013-05-17,1020.99
2013-05-20,1025.344
2013-05-21,1026.846
2013-05-22,1023.44
2013-05-23,1010.159
2013-05-24,1008.894
2013-05-27,1007.966
2013-05-28,1013.888
2013-05-29,1008.415
2013-05-30,1009.979
2013-05-31,995.746
2013-06-03,998.084
2013-06-04,999.427
2013-06-05,984.569
2013-06-06,986.236
2013-06-07,994.371
2013-06-10,994.961
2013-06-11,987.25
2013-06-12,983.573
2013-06-13,987.854
2013-06-14,987.329
2013-06-17,996.447
2013-06-18,999.606
2013-06-19,992.624
2013-06-20,958.348
2013-06-21,956.843
2013-06-24,943.404
2013-06-25,951.145
2013-06-26,961.171
2013-06-27,968.536
2013-06-28,968.479
2013-07-01,973.617
2013-07-02,971.628
2013-07-03,965.825
2013-07-04,972.166
2013-07-05,971.76
2013-07-08,977.338
2013-07-09,985.015
2013-07-10,987.567
2013-07-11,1004.144
2013-07-12,1004.977
2013-07-15,1008.265
2013-07-16,1008.332
2013-07-17,1011.06
2013-07-18,1016.992
2013-07-19,1018.205
2013-07-22,1023.79
2013-07-23,1027.33
2013-07-24,1025.99
2013-07-25,1023.922
2013-07-26,1023.251
2013-07-29,1018.591
2013-07-30,1017.201
2013-07-31,1014.937
2013-08-01,1023.86
2013-08-02,1028.219
2013-08-05,1025.159
2013-08-06,1021.739
2013-08-07,1017.467
2013-08-08,1024.719
2013-08-09,1025.399
2013-08-12,1024.459
2013-08-13,1026.574
2013-08-14,1027.167
2013-08-15,1016.027
2013-08-16,1016.036
2013-08-19,1008.591
2013-08-20,1005.846
2013-08-21,997.686
2013-08-22,1002.666
2013-08-23,1012.11
2013-08-26,1008.001
2013-08-27,994.683
2013-08-28,992.979
2013-08-29,994.139
2013-08-30,990.303
2013-09-02,996.632
2013-09-03,997.386
2013-09-04,1004.331
2013-09-05,1007.018
2013-09-06,1011.445
2013-09-09,1020.832
2013-09-10,1031.404
2013-09-11,1035.985
2013-09-12,1033.888
2013-09-13,1034.289
2013-09-16,1044.397
2013-09-17,1044.73
2013-09-18,1052.432
2013-09-19,1060.56
2013-09-20,1052.877
2013-09-23,1049.823
2013-09-24,1047.445
2013-09-25,1047.396
2013-09-26,1047.809
2013-09-27,1046.068
2013-09-30,1036.915
2013-10-01,1043.589
2013-10-02,1043.314
2013-10-03,1039.487
2013-10-04,1043.402
2013-10-07,1037.125
2013-10-08,1031.178
2013-10-09,1030.333
2013-10-10,1047.451
2013-10-11,1055.094
2013-10-14,1058.374
2013-10-15,1056.927
2013-10-16,1065.055
2013-10-17,1075.685
2013-10-18,1080.948
2013-10-21,1081.688
2013-10-22,1088.567
2013-10-23,1080.366
2013-10-24,1083.102
2013-10-25,1083.919
2013-10-28,1086.163
2013-10-29,1090.977
2013-10-30,1090.271
2013-10-31,1083.065
2013-11-01,1079.671
2013-11-04,1084.034
2013-11-05,1079.791
2013-11-06,1088.129
2013-11-07,1077.099
2013-11-08,1080.47
2013-11-11,1082.691
2013-11-12,1080.028
2013-11-13,1080.216
2013-11-14,1087.511
2013-11-15,1094.668
2013-11-18,1100.134
2013-11-19,1096.655
2013-11-20,1093.59
2013-11-21,1094.591
2013-11-22,1098.606
2013-11-25,1097.869
2013-11-26,1094.112
2013-11-27,1095.843
2013-11-28,1098.513
2013-11-29,1098.425
2013-12-02,1093.576
2013-12-03,1087.058
2013-12-04,1081.377
2013-12-05,1075.653
2013-12-06,1086.387
2013-12-09,1090.77
2013-12-10,1088.179
2013-12-11,1077.632
2013-12-12,1069.925
2013-12-13,1068.413
2013-12-16,1075.486
2013-12-17,1071.275
2013-12-18,1085.289
2013-12-19,1088.329
2013-12-20,1091.979
2013-12-23,1097.976
2013-12-24,1100.567
2013-12-25,1100.449
2013-12-26,1104.815
2013-12-27,1110.84
2013-12-30,1112.137
2013-12-31,1114.763
2014-01-01,1114.756
2014-01-02,1102.858
2014-01-03,1102.597
2014-01-06,1099.849
2014-01-07,1103.669
2014-01-08,1103.588
2014-01-09,1100.267
2014-01-10,1106.039
2014-01-13,1102.068
2014-01-14,1104.576
2014-01-15,1110.751
2014-01-16,1109.958
2014-01-17,1108.574
2014-01-20,1108.117
2014-01-21,1107.745
2014-01-22,1108.852
2014-01-23,1100.931
2014-01-24,1081.693
2014-01-27,1072.795
2014-01-28,1077.194
2014-01-29,1074.263
2014-01-30,1075.581
2014-01-31,1069.133
2014-02-03,1051.741
2014-02-04,1048.493
2014-02-05,1050.008
2014-02-06,1063.536
2014-02-07,1074.997
2014-02-10,1076.72
2014-02-11,1089.387
2014-02-12,1092.953
2014-02-13,1095.13
2014-02-14,1101.729
2014-02-17,1104.607
2014-02-18,1107.064
2014-02-19,1104.809
2014-02-20,1105.483
2014-02-21,1108.512
2014-02-24,1112.45
2014-02-25,1111.128
2014-02-26,1107.733
2014-02-27,1110.494
2014-02-28,1115.428
2014-03-03,1101.935
2014-03-04,1115.808
2014-03-05,1116.502
2014-03-06,1122.417
2014-03-07,1119.235
2014-03-10,1115.306
2014-03-11,1112.601
2014-03-12,1108.357
2014-03-13,1100.571
2014-03-14,1094.211
2014-03-17,1102.99
2014-03-18,1110.439
2014-03-19,1105.848
2014-03-20,1104.39
2014-03-21,1106.154
2014-03-24,1104.657
2014-03-25,1113.478
2014-03-26,1115.55
2014-03-27,1117.392
2014-03-28,1125.444
2014-03-31,1134.085
2014-04-01,1138.51
2014-04-02,1141.141
2014-04-03,1140.624
2014-04-04,1138.92
2014-04-07,1130.875
2014-04-08,1134.694
2014-04-09,1140.582
2014-04-10,1131.376
2014-04-11,1122.15
2014-04-14,1125.501
2014-04-15,1125.159
2014-04-16,1135.543
2014-04-17,1140.084
2014-04-18,1140.652
2014-04-21,1141.131
2014-04-22,1145.432
2014-04-23,1144.03
2014-04-24,1144.312
2014-04-25,1138.844
2014-04-28,1143.052
2014-04-29,1150.615
2014-04-30,1153.475
2014-05-01,1152.954
2014-05-02,1152.543
2014-05-05,1152.223
2014-05-06,1149.345
2014-05-07,1153.397
2014-05-08,1157.311
2014-05-09,1153.817
2014-05-12,1160.765
2014-05-13,1164.02
2014-05-14,1164.638
2014-05-15,1157.288
2014-05-16,1158.099
2014-05-19,1158.801
2014-05-20,1152.665
2014-05-21,1158.523
2014-05-22,1161.661
2014-05-23,1165.066
2014-05-26,1168.167
2014-05-27,1167.814
2014-05-28,1168.199
2014-05-29,1172.121
2014-05-30,1171.703
2014-06-02,1173.47
2014-06-03,1173.987
2014-06-04,1173.665
2014-06-05,1178.885
2014-06-06,1186.623
2014-06-09,1188.411
2014-06-10,1189.091
2014-06-11,1186.404
2014-06-12,1184.508
2014-06-13,1187.101
2014-06-16,1186.698
2014-06-17,1187.095
2014-06-18,1193.55
2014-06-19,1201.708
2014-06-20,1200.738
2014-06-23,1201.018
2014-06-24,1195.855
2014-06-25,1193.978
2014-06-26,1192.846
2014-06-27,1194.228
2014-06-30,1194.895
2014-07-01,1201.082
2014-07-02,1203.651
2014-07-03,1207.356
2014-07-04,1207.132
2014-07-07,1203.068
2014-07-08,1196.182
2014-07-09,1198.069
2014-07-10,1191.909
2014-07-11,1192.17
2014-07-14,1199.201
2014-07-15,1197.955
2014-07-16,1207.225
2014-07-17,1196.682
2014-07-18,1201.226
2014-07-21,1198.673
2014-07-22,1205.641
2014-07-23,1207.724
2014-07-24,1210.147
2014-07-25,1206.087
2014-07-28,1206.326
2014-07-29,1204.148
2014-07-30,1199.845
2014-07-31,1183.807
2014-08-01,1176.7
2014-08-04,1180.406
2014-08-05,1170.855
2014-08-06,1168.032
2014-08-07,1162.571
2014-08-08,1164.8
2014-08-11,1172.291
2014-08-12,1171.808
2014-08-13,1178.491
2014-08-14,1182.258
2014-08-15,1181.053
2014-08-18,1188.642
2014-08-19,1193.165
2014-08-20,1193.742
2014-08-21,1198.716
2014-08-22,1193.779
2014-08-25,1200.273
2014-08-26,1203.099
2014-08-27,1205.604
2014-08-28,1201.185
2014-08-29,1204.744
2014-09-01,1204.921
2014-09-02,1201.932
2014-09-03,1209.385
2014-09-04,1207.326
2014-09-05,1208.159
2014-09-08,1203.478
2014-09-09,1195.93
2014-09-10,1195.757
2014-09-11,1195.851
2014-09-12,1190.054
2014-09-15,1189.673
2014-09-16,1193.18
2014-09-17,1196.42
2014-09-18,1199.782
2014-09-19,1199.089
2014-09-22,1190.482
2014-09-23,1182.764
2014-09-24,1186.968
2014-09-25,1172.892
2014-09-26,1174.92
2014-09-29,1168.001
2014-09-30,1165.457
2014-10-01,1153.951
2014-10-02,1145.162
2014-10-03,1149.818
2014-10-06,1155.105
2014-10-07,1144.515
2014-10-08,1151.262
2014-10-09,1139.493
2014-10-10,1122.45
2014-10-13,1117.644
2014-10-14,1114.649
2014-10-15,1101.104
2014-10-16,1095.583
2014-10-17,1109.381
2014-10-20,1115.233
2014-10-21,1128.78
2014-10-22,1127.747
2014-10-23,1133.673
2014-10-24,1139.569
2014-10-27,1137.081
2014-10-28,1148.883
2014-10-29,1152.093
2014-10-30,1152.925
2014-10-31,1166.085
2014-11-03,1159.005
2014-11-04,1158.312
2014-11-05,1163.648
2014-11-06,1162.753
2014-11-07,1163.096
2014-11-10,1168.529
2014-11-11,1168.367
2014-11-12,1166.184
2014-11-13,1165.089
2014-11-14,1165.379
2014-11-17,1165.167
2014-11-18,1172.511
2014-11-19,1170.444
2014-11-20,1170.146
2014-11-21,1180.145
2014-11-24,1180.453
2014-11-25,1181.548
2014-11-26,1185.068
2014-11-27,1181.492
2014-11-28,1175.442
2014-12-01,1169.549
2014-12-02,1174.88
2014-12-03,1176.892
2014-12-04,1174.008
2014-12-05,1175.445
2014-12-08,1166.932
2014-12-09,1159.722
2014-12-10,1144.61
2014-12-11,1143.451
2014-12-12,1124.958
2014-12-15,1109.408
2014-12-16,1110.789
2014-12-17,1122.965
2014-12-18,1145.915
2014-12-19,1153.866
2014-12-22,1160.414
2014-12-23,1162.359
2014-12-24,1162.896
2014-12-25,1162.581
2014-12-26,1163.958
2014-12-29,1165.811
2014-12-30,1158.796
2014-12-31,1151.5
2015-01-01,1151.509
2015-01-02,1148.959
2015-01-05,1124.605
2015-01-06,1114.761
2015-01-07,1119.737
2015-01-08,1140.983
2015-01-09,1133.458
2015-01-12,1128.18
2015-01-13,1128.972
2015-01-14,1118.78
2015-01-15,1118.644
2015-01-16,1127.161
2015-01-19,1129.876
2015-01-20,1132.649
2015-01-21,1140.574
2015-01-22,1152.593
2015-01-23,1148.232
2015-01-26,1149.308
2015-01-27,1143.339
2015-01-28,1129.566
2015-01-29,1130.448
2015-01-30,1117.138
2015-02-02,1131.063
2015-02-03,1148.522
2015-02-04,1148.208
2015-02-05,1156.122
2015-02-06,1152.569
2015-02-09,1148.365
2015-02-10,1153.002
2015-02-11,1147.94
2015-02-12,1162.061
2015-02-13,1171.535
2015-02-16,1171.658
2015-02-17,1172.504
2015-02-18,1173.656
2015-02-19,1172.244
2015-02-20,1175.357
2015-02-23,1174.159
2015-02-24,1179.279
2015-02-25,1180.394
2015-02-26,1177.604
2015-02-27,1176.828
2015-03-02,1176.782
2015-03-03,1171.81
2015-03-04,1165.235
2015-03-05,1166.237
2015-03-06,1151.242
2015-03-09,1150.516
2015-03-10,1130.605
2015-03-11,1129.641
2015-03-12,1140.279
2015-03-13,1132.782
2015-03-16,1144.04
2015-03-17,1142.406
2015-03-18,1154.495
2015-03-19,1151.223
2015-03-20,1167.678
2015-03-23,1172.631
2015-03-24,1168.515
2015-03-25,1160.886
2015-03-26,1153.059
2015-03-27,1151.244
2015-03-30,1159.945
2015-03-31,1150.563
2015-04-01,1150.534
2015-04-02,1158.152
2015-04-03,1158.775
2015-04-06,1168.646
2015-04-07,1169.779
2015-04-08,1169.41
2015-04-09,1172.924
2015-04-10,1179.441
2015-04-13,1176.77
2015-04-14,1183.113
2015-04-15,1187.688
2015-04-16,1191.101
2015-04-17,1181.506
2015-04-20,1187.573
2015-04-21,1186.846
2015-04-22,1190.629
2015-04-23,1195.73
2015-04-24,1202.497
2015-04-27,1205.16
2015-04-28,1210.812
2015-04-29,1206.792
2015-04-30,1196.542
2015-05-01,1200.487
2015-05-04,1203.465
2015-05-05,1194.393
2015-05-06,1193.602
2015-05-07,1188.491
2015-05-08,1206.283
2015-05-11,1202.085
2015-05-12,1199.198
2015-05-13,1203.145
2015-05-14,1210.758
2015-05-15,1212.451
2015-05-18,1211.774
2015-05-19,1208.576
2015-05-20,1208.608
2015-05-21,1212.024
2015-05-22,1207.187
2015-05-25,1206.837
2015-05-26,1192.209
