Date,EM (EMERGING MARKETS) LARGE VALUE Large Cap
2023-12-22,1396.124
2023-12-25,1397.079
2023-12-26,1405.177
2023-12-27,1420.136
2023-12-28,1438.491
2023-12-29,1438.728
2024-01-01,1439.763
2024-01-02,1427.437
2024-01-03,1409.206
2024-01-04,1413.591
2024-01-05,1411.949
2024-01-08,1401.27
2024-01-09,1395.071
2024-01-10,1388.733
2024-01-11,1393.656
2024-01-12,1398.811
2024-01-15,1399.481
2024-01-16,1377.873
2024-01-17,1346.062
2024-01-18,1348.663
2024-01-19,1356.539
2024-01-22,1348.561
2024-01-23,1354.744
2024-01-24,1378.528
2024-01-25,1390.423
2024-01-26,1387.779
2024-01-29,1404.312
2024-01-30,1391.84
2024-01-31,1390.152
2024-02-01,1400.51
2024-02-02,1410.42
2024-02-05,1403.436
2024-02-06,1425.613
2024-02-07,1425.941
2024-02-08,1414.492
2024-02-09,1408.576
2024-02-12,1408.225
2024-02-13,1410.341
2024-02-14,1413.263
2024-02-15,1418.115
2024-02-16,1434.711
2024-02-19,1439.57
2024-02-20,1443.188
2024-02-21,1447.351
2024-02-22,1461.548
2024-02-23,1460.707
2024-02-26,1452.218
2024-02-27,1457.128
2024-02-28,1444.346
2024-02-29,1446.177
2024-03-01,1452.057
2024-03-04,1458.634
2024-03-05,1446.483
2024-03-06,1458.327
2024-03-07,1460.427
2024-03-08,1463.535
2024-03-11,1464.219
2024-03-12,1476.424
2024-03-13,1469.765
2024-03-14,1473.657
2024-03-15,1455.426
2024-03-18,1457.047
2024-03-19,1442.539
2024-03-20,1449.676
2024-03-21,1472.798
2024-03-22,1457.614
2024-03-25,1451.758
2024-03-26,1456.76
2024-03-27,1453.417
2024-03-28,1462.155
2024-03-29,1464.063
2024-04-01,1461.683
2024-04-02,1473.776
2024-04-03,1465.954
2024-04-04,1474.157
2024-04-05,1468.144
2024-04-08,1477.534
2024-04-09,1477.182
2024-04-10,1485.318
2024-04-11,1480.928
2024-04-12,1457.185
2024-04-15,1446.033
2024-04-16,1418.669
2024-04-17,1420.292
2024-04-18,1428.642
2024-04-19,1418.861
2024-04-22,1430.731
2024-04-23,1435.364
2024-04-24,1451.759
2024-04-25,1451.764
2024-04-26,1464.891
2024-04-29,1479.256
2024-04-30,1474.159
2024-05-01,1473.832
2024-05-02,1481.832
2024-05-03,1494.019
2024-05-06,1499.575
2024-05-07,1501.872
2024-05-08,1500.258
2024-05-09,1493.88
2024-05-10,1513.917
2024-05-13,1521.626
2024-05-14,1521.502
2024-05-15,1522.276
2024-05-16,1540.928
2024-05-17,1550.1
2024-05-20,1553.969
2024-05-21,1544.274
2024-05-22,1544.691
2024-05-23,1534.82
2024-05-24,1524.664
2024-05-27,1537.322
2024-05-28,1537.262
2024-05-29,1513.792
2024-05-30,1494.083
2024-05-31,1487.111
2024-06-03,1517.454
2024-06-04,1484.636
2024-06-05,1499.483
2024-06-06,1508.239
2024-06-07,1515.472
2024-06-10,1510.336
2024-06-11,1500.157
2024-06-12,1501.311
2024-06-13,1510.932
2024-06-14,1514.227
2024-06-17,1509.299
2024-06-18,1520.249
2024-06-19,1538.549
2024-06-20,1545.526
2024-06-21,1532.187
2024-06-24,1531.323
2024-06-25,1535.191
2024-06-26,1535.691
2024-06-27,1534.465
2024-06-28,1543.106
2024-07-01,1545.132
2024-07-02,1539.49
2024-07-03,1552.427
2024-07-04,1569.03
2024-07-05,1569.822
2024-07-08,1573.218
2024-07-09,1577.447
2024-07-10,1575.659
2024-07-11,1589.913
2024-07-12,1591.236
2024-07-15,1587.978
2024-07-16,1580.144
2024-07-17,1575.978
2024-07-18,1572.671
2024-07-19,1551.236
2024-07-22,1543.803
2024-07-23,1546.818
2024-07-24,1541.331
2024-07-25,1529.934
2024-07-26,1531.641
2024-07-29,1541.76
2024-07-30,1534.239
2024-07-31,1551.047
2024-08-01,1552.86
2024-08-02,1517.215
2024-08-05,1454.371
2024-08-06,1467.865
2024-08-07,1491.581
2024-08-08,1485.394
2024-08-09,1507.427
2024-08-12,1517.674
2024-08-13,1520.007
2024-08-14,1530.598
2024-08-15,1529.424
2024-08-16,1556.67
2024-08-19,1572.838
2024-08-20,1575.252
2024-08-21,1568.245
2024-08-22,1568.571
2024-08-23,1572.464
2024-08-26,1585.673
2024-08-27,1578.641
2024-08-28,1574.46
2024-08-29,1568.0
2024-08-30,1572.046
2024-09-02,1566.903
2024-09-03,1556.25
2024-09-04,1536.766
2024-09-05,1535.332
2024-09-06,1532.568
2024-09-09,1513.437
2024-09-10,1515.014
2024-09-11,1502.044
2024-09-12,1524.955
2024-09-13,1533.838
2024-09-16,1537.51
2024-09-17,1543.942
2024-09-18,1541.366
2024-09-19,1555.733
2024-09-20,1565.326
2024-09-23,1573.77
2024-09-24,1607.312
2024-09-25,1614.272
2024-09-26,1651.25
2024-09-27,1668.622
2024-09-30,1665.715
2024-10-01,1665.543
2024-10-02,1691.69
2024-10-03,1664.667
2024-10-04,1674.538
2024-10-07,1682.124
2024-10-08,1632.887
2024-10-09,1615.756
2024-10-10,1635.538
2024-10-11,1637.567
2024-10-14,1646.387
2024-10-15,1628.459
2024-10-16,1624.08
2024-10-17,1612.447
2024-10-18,1630.034
2024-10-21,1619.082
2024-10-22,1609.857
2024-10-23,1611.235
2024-10-24,1598.593
2024-10-25,1599.997
2024-10-28,1600.351
2024-10-29,1597.547
2024-10-30,1583.772
2024-10-31,1575.96
2024-11-01,1579.525
2024-11-04,1586.733
2024-11-05,1598.745
2024-11-06,1584.154
2024-11-07,1597.937
2024-11-08,1588.824
2024-11-11,1575.565
2024-11-12,1544.716
2024-11-13,1533.158
2024-11-14,1518.695
2024-11-15,1520.572
2024-11-18,1533.495
2024-11-19,1536.644
2024-11-20,1536.147
2024-11-21,1529.909
2024-11-22,1528.762
2024-11-25,1539.192
2024-11-26,1538.355
2024-11-27,1537.375
2024-11-28,1520.852
2024-11-29,1521.874
2024-12-02,1527.538
2024-12-03,1544.297
2024-12-04,1544.967
2024-12-05,1544.355
2024-12-06,1548.684
2024-12-09,1559.022
2024-12-10,1558.804
2024-12-11,1555.35
2024-12-12,1560.676
2024-12-13,1550.655
2024-12-16,1544.763
2024-12-17,1533.239
2024-12-18,1536.275
2024-12-19,1515.211
2024-12-20,1500.372
2024-12-23,1515.678
2024-12-24,1523.031
2024-12-25,1523.656
2024-12-26,1522.362
2024-12-27,1519.292
2024-12-30,1511.354
2024-12-31,1511.148
2025-01-01,1512.496
2025-01-02,1503.225
2025-01-03,1505.296
2025-01-06,1508.691
2025-01-07,1514.66
2025-01-08,1510.092
2025-01-09,1500.79
2025-01-10,1489.22
2025-01-13,1465.749
2025-01-14,1481.884
2025-01-15,1488.854
2025-01-16,1501.4
2025-01-17,1499.813
2025-01-20,1516.26
2025-01-21,1518.401
2025-01-22,1518.958
2025-01-23,1520.643
2025-01-24,1529.705
2025-01-27,1529.462
2025-01-28,1529.768
2025-01-29,1532.229
2025-01-30,1537.069
2025-01-31,1533.581
2025-02-03,1514.248
2025-02-04,1537.466
2025-02-05,1539.654
2025-02-06,1547.118
2025-02-07,1550.73
2025-02-10,1553.421
2025-02-11,1550.839
2025-02-12,1564.06
2025-02-13,1571.398
2025-02-14,1591.19
2025-02-17,1593.711
2025-02-18,1602.664
2025-02-19,1600.625
2025-02-20,1594.85
2025-02-21,1619.069
2025-02-24,1609.653
2025-02-25,1589.364
2025-02-26,1609.861
2025-02-27,1597.337
2025-02-28,1557.505
2025-03-03,1562.195
2025-03-04,1555.993
2025-03-05,1580.293
2025-03-06,1607.494
2025-03-07,1603.036
2025-03-10,1583.536
2025-03-11,1574.96
2025-03-12,1582.646
2025-03-13,1578.36
2025-03-14,1598.754
2025-03-17,1612.575
2025-03-18,1636.496
2025-03-19,1635.445
2025-03-20,1629.718
2025-03-21,1621.275
2025-03-24,1632.397
2025-03-25,1624.041
2025-03-26,1627.983
2025-03-27,1627.887
2025-03-28,1612.431
2025-03-31,1592.041
2025-04-01,1600.799
2025-04-02,1605.32
2025-04-03,1586.432
2025-04-04,1566.01
2025-04-07,1442.942
2025-04-08,1445.625
2025-04-09,1429.881
2025-04-10,1473.788
2025-04-11,1494.86
2025-04-14,1520.426
2025-04-15,1535.4
2025-04-16,1521.88
2025-04-17,1534.744
2025-04-18,1537.375
2025-04-21,1546.816
2025-04-22,1549.728
2025-04-23,1576.216
2025-04-24,1569.014
2025-04-25,1572.031
2025-04-28,1581.511
2025-04-29,1584.369
2025-04-30,1592.325
2025-05-01,1590.904
2025-05-02,1613.46
2025-05-05,1618.93
2025-05-06,1619.876
2025-05-07,1619.873
2025-05-08,1614.654
2025-05-09,1618.588
2025-05-12,1661.358
2025-05-13,1652.05
2025-05-14,1674.575
2025-05-15,1676.162
2025-05-16,1668.704
2025-05-19,1654.073
2025-05-20,1658.974
2025-05-21,1667.809
2025-05-22,1651.883
2025-05-23,1660.918
2025-05-26,1662.754
2025-05-27,1656.133
2025-05-28,1656.145
2025-05-29,1664.334
2025-05-30,1647.237
2025-06-02,1642.413
2025-06-03,1649.024
2025-06-04,1661.157
2025-06-05,1675.965
2025-06-06,1677.897
2025-06-09,1694.867
2025-06-10,1699.796
2025-06-11,1712.199
2025-06-12,1704.364
2025-06-13,1687.929
2025-06-16,1699.996
2025-06-17,1699.262
2025-06-18,1692.049
2025-06-19,1671.274
2025-06-20,1689.019
2025-06-23,1678.981
2025-06-24,1716.11
2025-06-25,1733.724
2025-06-26,1740.879
2025-06-27,1740.597
2025-06-30,1729.633
