Date,SWITZERLAND SMALL GROWTH Small Cap
2024-04-19,2930.314
2024-04-22,2915.711
2024-04-23,2964.082
2024-04-24,2957.261
2024-04-25,2921.439
2024-04-26,2960.491
2024-04-29,3003.951
2024-04-30,2961.168
2024-05-01,2954.082
2024-05-02,2970.095
2024-05-03,3030.677
2024-05-06,3037.158
2024-05-07,3049.545
2024-05-08,3059.535
2024-05-09,3063.922
2024-05-10,3094.06
2024-05-13,3089.012
2024-05-14,3114.858
2024-05-15,3154.786
2024-05-16,3152.137
2024-05-17,3131.881
2024-05-20,3125.334
2024-05-21,3131.685
2024-05-22,3138.327
2024-05-23,3167.938
2024-05-24,3155.149
2024-05-27,3166.473
2024-05-28,3154.113
2024-05-29,3106.613
2024-05-30,3147.524
2024-05-31,3150.038
2024-06-03,3159.283
2024-06-04,3161.778
2024-06-05,3179.702
2024-06-06,3211.591
2024-06-07,3186.759
2024-06-10,3167.82
2024-06-11,3152.74
2024-06-12,3236.459
2024-06-13,3179.957
2024-06-14,3162.104
2024-06-17,3144.445
2024-06-18,3184.593
2024-06-19,3181.709
2024-06-20,3181.365
2024-06-21,3143.976
2024-06-24,3164.319
2024-06-25,3121.528
2024-06-26,3106.44
2024-06-27,3126.113
2024-06-28,3106.983
2024-07-01,3098.84
2024-07-02,3105.311
2024-07-03,3158.107
2024-07-04,3181.667
2024-07-05,3201.914
2024-07-08,3206.338
2024-07-09,3179.692
2024-07-10,3191.98
2024-07-11,3242.686
2024-07-12,3263.228
2024-07-15,3234.939
2024-07-16,3258.767
2024-07-17,3278.373
2024-07-18,3284.873
2024-07-19,3227.96
2024-07-22,3306.342
2024-07-23,3301.512
2024-07-24,3301.333
2024-07-25,3301.236
2024-07-26,3316.55
2024-07-29,3285.073
2024-07-30,3319.275
2024-07-31,3358.853
2024-08-01,3382.485
2024-08-02,3303.146
2024-08-05,3264.104
2024-08-06,3260.592
2024-08-07,3279.718
2024-08-08,3265.34
2024-08-09,3288.683
2024-08-12,3279.738
2024-08-13,3274.128
2024-08-14,3320.441
2024-08-15,3310.559
2024-08-16,3323.05
2024-08-19,3358.569
2024-08-20,3373.431
2024-08-21,3390.806
2024-08-22,3422.362
2024-08-23,3450.016
2024-08-26,3428.458
2024-08-27,3423.426
2024-08-28,3450.733
2024-08-29,3454.748
2024-08-30,3483.413
2024-09-02,3467.95
2024-09-03,3447.955
2024-09-04,3420.786
2024-09-05,3382.314
2024-09-06,3364.604
2024-09-09,3392.643
2024-09-10,3392.795
2024-09-11,3382.154
2024-09-12,3392.984
2024-09-13,3441.484
2024-09-16,3434.931
2024-09-17,3444.7
2024-09-18,3434.333
2024-09-19,3496.63
2024-09-20,3435.288
2024-09-23,3444.558
2024-09-24,3450.316
2024-09-25,3462.003
2024-09-26,3524.337
2024-09-27,3546.565
2024-09-30,3527.516
2024-10-01,3494.98
2024-10-02,3479.021
2024-10-03,3440.721
2024-10-04,3414.118
2024-10-07,3417.929
2024-10-08,3398.174
2024-10-09,3405.624
2024-10-10,3378.681
2024-10-11,3407.009
2024-10-14,3393.221
2024-10-15,3391.696
2024-10-16,3325.53
2024-10-17,3338.932
2024-10-18,3349.191
2024-10-21,3316.907
2024-10-22,3312.449
2024-10-23,3289.678
2024-10-24,3282.567
2024-10-25,3279.744
2024-10-28,3305.534
2024-10-29,3270.618
2024-10-30,3271.444
2024-10-31,3223.062
2024-11-01,3230.744
2024-11-04,3241.456
2024-11-05,3234.694
2024-11-06,3206.139
2024-11-07,3250.133
2024-11-08,3246.382
2024-11-11,3235.308
2024-11-12,3174.565
2024-11-13,3170.921
2024-11-14,3163.738
2024-11-15,3127.935
2024-11-18,3111.741
2024-11-19,3111.1
2024-11-20,3103.193
2024-11-21,3099.195
2024-11-22,3106.065
2024-11-25,3149.888
2024-11-26,3114.619
2024-11-27,3160.79
2024-11-28,3164.137
2024-11-29,3189.109
2024-12-02,3165.172
2024-12-03,3167.709
2024-12-04,3210.592
2024-12-05,3210.202
2024-12-06,3211.317
2024-12-09,3192.301
2024-12-10,3150.849
2024-12-11,3184.711
2024-12-12,3144.461
2024-12-13,3103.074
2024-12-16,3095.735
2024-12-17,3080.013
2024-12-18,3090.046
2024-12-19,3019.29
2024-12-20,3022.92
2024-12-23,3022.511
2024-12-24,3019.995
2024-12-25,3019.995
2024-12-26,3021.337
2024-12-27,3053.978
2024-12-30,3021.024
2024-12-31,3022.357
2025-01-01,3022.357
2025-01-02,3007.093
2025-01-03,3040.053
2025-01-06,3092.068
2025-01-07,3097.154
2025-01-08,3086.586
2025-01-09,3073.906
2025-01-10,3030.527
2025-01-13,2973.639
2025-01-14,2987.664
2025-01-15,3040.332
2025-01-16,3060.372
2025-01-17,3085.957
2025-01-20,3123.608
2025-01-21,3183.363
2025-01-22,3213.886
2025-01-23,3203.842
2025-01-24,3236.09
2025-01-27,3195.083
2025-01-28,3192.067
2025-01-29,3194.071
2025-01-30,3227.264
2025-01-31,3224.071
2025-02-03,3166.762
2025-02-04,3179.221
2025-02-05,3211.241
2025-02-06,3220.643
2025-02-07,3196.411
2025-02-10,3220.526
2025-02-11,3219.135
2025-02-12,3219.513
2025-02-13,3274.947
2025-02-14,3285.163
2025-02-17,3271.47
2025-02-18,3268.538
2025-02-19,3224.606
2025-02-20,3243.511
2025-02-21,3250.75
2025-02-24,3211.276
2025-02-25,3175.617
2025-02-26,3215.28
2025-02-27,3173.799
2025-02-28,3122.792
2025-03-03,3180.117
2025-03-04,3112.544
2025-03-05,3184.182
2025-03-06,3183.586
2025-03-07,3193.446
2025-03-10,3139.277
2025-03-11,3088.9
2025-03-12,3115.076
2025-03-13,3074.849
2025-03-14,3122.077
2025-03-17,3164.91
2025-03-18,3188.76
2025-03-19,3178.99
2025-03-20,3147.858
2025-03-21,3124.62
2025-03-24,3124.204
2025-03-25,3157.413
2025-03-26,3123.408
2025-03-27,3101.753
2025-03-28,3071.377
2025-03-31,2987.543
2025-04-01,3008.013
2025-04-02,3002.135
2025-04-03,2961.251
2025-04-04,2813.464
2025-04-07,2690.291
2025-04-08,2802.908
2025-04-09,2778.758
2025-04-10,2904.615
2025-04-11,2984.482
2025-04-14,3047.25
2025-04-15,3123.918
2025-04-16,3087.524
2025-04-17,3067.959
2025-04-18,3067.959
2025-04-21,3114.296
2025-04-22,3075.808
2025-04-23,3095.258
2025-04-24,3157.153
2025-04-25,3210.03
2025-04-28,3263.387
2025-04-29,3289.511
2025-04-30,3340.13
2025-05-01,3297.593
2025-05-02,3418.131
2025-05-05,3417.426
2025-05-06,3408.318
2025-05-07,3408.413
2025-05-08,3432.631
2025-05-09,3457.294
2025-05-12,3447.197
2025-05-13,3489.017
2025-05-14,3507.909
2025-05-15,3533.339
2025-05-16,3521.937
2025-05-19,3569.386
2025-05-20,3595.165
2025-05-21,3596.344
2025-05-22,3556.969
2025-05-23,3563.664
2025-05-26,3629.686
2025-05-27,3619.67
2025-05-28,3614.098
2025-05-29,3620.891
2025-05-30,3640.74
