Date,ITALY SMID VALUE SMID (Small+Mid Cap)
2010-09-17,491.868
2010-09-20,498.443
2010-09-21,501.556
2010-09-22,506.588
2010-09-23,501.495
2010-09-24,513.264
2010-09-27,512.897
2010-09-28,515.489
2010-09-29,512.344
2010-09-30,515.797
2010-10-01,517.482
2010-10-04,510.64
2010-10-05,525.536
2010-10-06,526.824
2010-10-07,531.361
2010-10-08,530.978
2010-10-11,531.998
2010-10-12,528.975
2010-10-13,541.522
2010-10-14,546.068
2010-10-15,541.972
2010-10-18,543.646
2010-10-19,536.693
2010-10-20,544.375
2010-10-21,549.247
2010-10-22,546.269
2010-10-25,545.816
2010-10-26,540.512
2010-10-27,533.816
2010-10-28,542.867
2010-10-29,544.32
2010-11-01,539.258
2010-11-02,544.566
2010-11-03,540.893
2010-11-04,553.983
2010-11-05,540.701
2010-11-08,532.908
2010-11-09,539.016
2010-11-10,518.022
2010-11-11,508.942
2010-11-12,512.559
2010-11-15,508.713
2010-11-16,495.116
2010-11-17,498.269
2010-11-18,503.599
2010-11-19,504.951
2010-11-22,495.916
2010-11-23,480.861
2010-11-24,480.163
2010-11-25,478.393
2010-11-26,472.415
2010-11-29,457.238
2010-11-30,449.151
2010-12-01,459.562
2010-12-02,475.249
2010-12-03,482.487
2010-12-06,474.083
2010-12-07,477.059
2010-12-08,480.178
2010-12-09,483.042
2010-12-10,485.385
2010-12-13,492.238
2010-12-14,493.649
2010-12-15,487.338
2010-12-16,480.281
2010-12-17,473.618
2010-12-20,477.053
2010-12-21,484.688
2010-12-22,483.672
2010-12-23,484.04
2010-12-24,485.947
2010-12-27,482.122
2010-12-28,480.767
2010-12-29,482.136
2010-12-30,482.7
2010-12-31,487.552
2011-01-03,490.755
2011-01-04,489.101
2011-01-05,481.944
2011-01-06,477.427
2011-01-07,472.381
2011-01-10,459.754
2011-01-11,465.953
2011-01-12,484.165
2011-01-13,497.046
2011-01-14,500.281
2011-01-17,495.334
2011-01-18,505.058
2011-01-19,512.231
2011-01-20,508.211
2011-01-21,521.967
2011-01-24,527.55
2011-01-25,523.158
2011-01-26,524.139
2011-01-27,531.46
2011-01-28,525.379
2011-01-31,530.331
2011-02-01,538.538
2011-02-02,539.425
2011-02-03,528.572
2011-02-04,528.092
2011-02-07,533.602
2011-02-08,538.024
2011-02-09,539.253
2011-02-10,531.138
2011-02-11,530.535
2011-02-14,525.167
2011-02-15,527.406
2011-02-16,535.937
2011-02-17,538.073
2011-02-18,538.356
2011-02-21,523.523
2011-02-22,520.601
2011-02-23,521.468
2011-02-24,520.197
2011-02-25,526.133
2011-02-28,531.565
2011-03-01,529.871
2011-03-02,530.154
2011-03-03,529.615
2011-03-04,530.438
2011-03-07,536.781
2011-03-08,534.261
2011-03-09,541.033
2011-03-10,531.368
2011-03-11,528.911
2011-03-14,533.117
2011-03-15,524.427
2011-03-16,517.163
2011-03-17,525.969
2011-03-18,534.945
2011-03-21,540.844
2011-03-22,537.653
2011-03-23,536.19
2011-03-24,543.214
2011-03-25,543.06
2011-03-28,538.481
2011-03-29,525.644
2011-03-30,530.053
2011-03-31,530.864
2011-04-01,533.303
2011-04-04,537.638
2011-04-05,534.408
2011-04-06,546.412
2011-04-07,542.548
2011-04-08,549.932
2011-04-11,550.08
2011-04-12,547.265
2011-04-13,548.775
2011-04-14,541.649
2011-04-15,537.715
2011-04-18,518.719
2011-04-19,526.64
2011-04-20,535.943
2011-04-21,543.229
2011-04-22,543.229
2011-04-25,542.838
2011-04-26,553.358
2011-04-27,558.664
2011-04-28,567.83
2011-04-29,568.906
2011-05-02,572.26
2011-05-03,570.141
2011-05-04,565.856
2011-05-05,552.689
2011-05-06,554.398
2011-05-09,539.372
2011-05-10,548.859
2011-05-11,547.626
2011-05-12,541.615
2011-05-13,537.655
2011-05-16,537.053
2011-05-17,530.721
2011-05-18,533.183
2011-05-19,534.359
2011-05-20,524.388
2011-05-23,512.96
2011-05-24,516.325
2011-05-25,520.058
2011-05-26,518.05
2011-05-27,525.929
2011-05-30,525.244
2011-05-31,533.283
2011-06-01,530.105
2011-06-02,525.099
2011-06-03,531.546
2011-06-06,528.592
2011-06-07,528.037
2011-06-08,514.517
2011-06-09,514.812
2011-06-10,503.323
2011-06-13,503.643
2011-06-14,512.67
2011-06-15,496.459
2011-06-16,486.4
2011-06-17,494.944
2011-06-20,490.369
2011-06-21,501.375
2011-06-22,500.235
2011-06-23,475.782
2011-06-24,472.134
2011-06-27,477.25
2011-06-28,481.866
2011-06-29,495.103
2011-06-30,507.427
2011-07-01,511.919
2011-07-04,516.968
2011-07-05,508.468
2011-07-06,491.52
2011-07-07,494.19
2011-07-08,475.56
2011-07-11,449.624
2011-07-12,454.919
2011-07-13,466.544
2011-07-14,460.063
2011-07-15,457.15
2011-07-18,439.307
2011-07-19,448.92
2011-07-20,460.785
2011-07-21,479.229
2011-07-22,483.364
2011-07-25,472.404
2011-07-26,471.797
2011-07-27,456.125
2011-07-28,451.079
2011-07-29,450.311
2011-08-01,427.46
2011-08-02,411.059
2011-08-03,409.689
2011-08-04,388.928
2011-08-05,388.578
2011-08-08,374.893
2011-08-09,381.612
2011-08-10,359.727
2011-08-11,376.22
2011-08-12,392.929
2011-08-15,399.286
2011-08-16,391.838
2011-08-17,395.032
2011-08-18,367.864
2011-08-19,367.782
2011-08-22,370.002
2011-08-23,365.523
2011-08-24,373.583
2011-08-25,373.234
2011-08-26,369.615
2011-08-29,382.443
2011-08-30,378.799
2011-08-31,389.465
2011-09-01,385.898
2011-09-02,370.995
2011-09-05,350.579
2011-09-06,342.486
2011-09-07,357.402
2011-09-08,357.677
2011-09-09,336.355
2011-09-12,323.843
2011-09-13,331.149
2011-09-14,343.657
2011-09-15,355.979
2011-09-16,361.936
2011-09-19,349.549
2011-09-20,357.925
2011-09-21,351.114
2011-09-22,330.636
2011-09-23,332.949
2011-09-26,339.385
2011-09-27,356.259
2011-09-28,356.381
2011-09-29,360.867
2011-09-30,351.007
2011-10-03,343.541
2011-10-04,331.861
2011-10-05,341.563
2011-10-06,354.48
2011-10-07,356.488
2011-10-10,370.947
2011-10-11,370.077
2011-10-12,383.354
2011-10-13,370.566
2011-10-14,382.006
2011-10-17,371.607
2011-10-18,371.499
2011-10-19,375.651
2011-10-20,362.2
2011-10-21,375.281
2011-10-24,377.744
2011-10-25,375.857
2011-10-26,371.807
2011-10-27,394.304
2011-10-28,385.143
2011-10-31,366.207
2011-11-01,338.521
2011-11-02,344.47
2011-11-03,355.506
2011-11-04,347.758
2011-11-07,348.896
2011-11-08,348.746
2011-11-09,328.058
2011-11-10,332.125
2011-11-11,347.486
2011-11-14,338.352
2011-11-15,329.142
2011-11-16,329.546
2011-11-17,323.73
2011-11-18,322.538
2011-11-21,305.845
2011-11-22,302.54
2011-11-23,289.535
2011-11-24,289.477
2011-11-25,284.987
2011-11-28,297.153
2011-11-29,298.273
2011-11-30,316.597
2011-12-01,315.144
2011-12-02,320.89
2011-12-05,336.17
2011-12-06,330.6
2011-12-07,327.752
2011-12-08,313.048
2011-12-09,322.023
2011-12-12,303.345
2011-12-13,298.994
2011-12-14,289.404
2011-12-15,292.298
2011-12-16,297.275
2011-12-19,294.514
2011-12-20,306.436
2011-12-21,299.865
2011-12-22,304.968
2011-12-23,305.425
2011-12-26,305.425
2011-12-27,303.454
2011-12-28,298.04
2011-12-29,296.954
2011-12-30,300.781
2012-01-02,309.678
2012-01-03,315.207
2012-01-04,307.192
2012-01-05,292.741
2012-01-06,289.471
2012-01-09,282.469
2012-01-10,288.231
2012-01-11,289.261
2012-01-12,298.533
2012-01-13,293.509
2012-01-16,295.938
2012-01-17,297.53
2012-01-18,298.812
2012-01-19,310.135
2012-01-20,314.853
2012-01-23,326.703
2012-01-24,326.326
2012-01-25,330.798
2012-01-26,342.406
2012-01-27,337.858
2012-01-30,330.511
2012-01-31,333.381
2012-02-01,350.17
2012-02-02,355.666
2012-02-03,359.077
2012-02-06,360.754
2012-02-07,363.417
2012-02-08,365.967
2012-02-09,365.96
2012-02-10,357.036
2012-02-13,357.747
2012-02-14,354.16
2012-02-15,355.028
2012-02-16,352.549
2012-02-17,361.452
2012-02-20,370.826
2012-02-21,376.541
2012-02-22,370.791
2012-02-23,363.789
2012-02-24,370.748
2012-02-27,362.478
2012-02-28,363.615
2012-02-29,363.138
2012-03-01,374.302
2012-03-02,373.304
2012-03-05,370.097
2012-03-06,352.017
2012-03-07,357.456
2012-03-08,369.041
2012-03-09,360.675
2012-03-12,358.219
2012-03-13,364.801
2012-03-14,364.292
2012-03-15,365.444
2012-03-16,366.729
2012-03-19,369.496
2012-03-20,365.819
2012-03-21,363.503
2012-03-22,354.668
2012-03-23,359.013
2012-03-26,362.69
2012-03-27,360.938
2012-03-28,356.488
2012-03-29,342.572
2012-03-30,345.678
2012-04-02,342.889
2012-04-03,337.873
2012-04-04,320.266
2012-04-05,316.211
2012-04-06,316.211
2012-04-09,316.393
2012-04-10,301.916
2012-04-11,307.843
2012-04-12,313.662
2012-04-13,301.306
2012-04-16,296.261
2012-04-17,311.946
2012-04-18,303.591
2012-04-19,298.28
2012-04-20,299.846
2012-04-23,287.532
2012-04-24,296.015
2012-04-25,305.107
2012-04-26,300.781
2012-04-27,308.123
2012-04-30,308.051
2012-05-01,307.807
2012-05-02,296.407
2012-05-03,291.452
2012-05-04,288.204
2012-05-07,295.09
2012-05-08,286.18
2012-05-09,278.656
2012-05-10,284.884
2012-05-11,285.383
2012-05-14,277.842
2012-05-15,266.953
2012-05-16,265.404
2012-05-17,259.468
2012-05-18,259.018
2012-05-21,268.337
2012-05-22,277.281
2012-05-23,263.687
2012-05-24,264.766
2012-05-25,264.643
2012-05-28,261.814
2012-05-29,262.264
2012-05-30,254.757
2012-05-31,253.159
2012-06-01,250.865
2012-06-04,258.347
2012-06-05,258.961
2012-06-06,269.416
2012-06-07,273.832
2012-06-08,269.765
2012-06-11,261.625
2012-06-12,255.8
2012-06-13,255.703
2012-06-14,260.293
2012-06-15,267.856
2012-06-18,262.317
2012-06-19,271.354
2012-06-20,280.231
2012-06-21,279.265
2012-06-22,278.373
2012-06-25,264.854
2012-06-26,259.214
2012-06-27,264.841
2012-06-28,263.204
2012-06-29,283.941
2012-07-02,281.714
2012-07-03,283.98
2012-07-04,280.515
2012-07-05,271.76
2012-07-06,262.429
2012-07-09,262.213
2012-07-10,262.36
2012-07-11,261.384
2012-07-12,254.88
2012-07-13,257.565
2012-07-16,264.81
2012-07-17,269.612
2012-07-18,261.383
2012-07-19,265.976
2012-07-20,256.415
2012-07-23,248.821
2012-07-24,241.358
2012-07-25,242.548
2012-07-26,256.533
2012-07-27,256.208
2012-07-30,258.521
2012-07-31,259.282
2012-08-01,258.685
2012-08-02,241.952
2012-08-03,258.876
2012-08-06,264.204
2012-08-07,267.929
2012-08-08,265.61
2012-08-09,266.268
2012-08-10,265.315
2012-08-13,266.755
2012-08-14,266.946
2012-08-15,266.09
2012-08-16,274.096
2012-08-17,281.447
2012-08-20,279.858
2012-08-21,290.908
2012-08-22,289.165
2012-08-23,289.364
2012-08-24,286.589
2012-08-27,289.992
2012-08-28,292.399
2012-08-29,290.081
2012-08-30,287.166
2012-08-31,294.858
2012-09-03,298.198
2012-09-04,298.214
2012-09-05,299.861
2012-09-06,312.589
2012-09-07,322.382
2012-09-10,323.104
2012-09-11,326.664
2012-09-12,332.687
2012-09-13,328.27
2012-09-14,341.366
2012-09-17,340.067
2012-09-18,332.012
2012-09-19,330.89
2012-09-20,322.141
2012-09-21,327.559
2012-09-24,324.096
2012-09-25,327.444
2012-09-26,313.021
2012-09-27,314.631
2012-09-28,309.363
2012-10-01,318.41
2012-10-02,319.901
2012-10-03,320.711
2012-10-04,324.302
2012-10-05,331.534
2012-10-08,322.737
2012-10-09,318.875
2012-10-10,315.574
2012-10-11,320.24
2012-10-12,319.526
2012-10-15,320.454
2012-10-16,329.388
2012-10-17,337.639
2012-10-18,335.37
2012-10-19,327.378
2012-10-22,330.222
2012-10-23,321.547
2012-10-24,324.321
2012-10-25,322.049
2012-10-26,320.97
2012-10-29,313.24
2012-10-30,315.828
2012-10-31,314.155
2012-11-01,318.38
2012-11-02,315.927
2012-11-05,309.333
2012-11-06,312.269
2012-11-07,304.374
2012-11-08,301.107
2012-11-09,298.986
2012-11-12,295.672
2012-11-13,298.074
2012-11-14,295.452
2012-11-15,294.554
2012-11-16,286.087
2012-11-19,296.315
2012-11-20,293.435
2012-11-21,295.942
2012-11-22,301.448
2012-11-23,303.874
2012-11-26,302.956
2012-11-27,302.201
2012-11-28,300.726
2012-11-29,312.262
2012-11-30,311.754
2012-12-03,314.623
2012-12-04,318.86
2012-12-05,318.772
2012-12-06,314.264
2012-12-07,310.944
2012-12-10,302.456
2012-12-11,308.999
2012-12-12,314.543
2012-12-13,321.395
2012-12-14,323.249
2012-12-17,328.887
2012-12-18,334.863
2012-12-19,340.927
2012-12-20,342.978
2012-12-21,338.805
2012-12-24,339.332
2012-12-25,339.332
2012-12-26,340.027
2012-12-27,343.004
2012-12-28,341.418
2012-12-31,340.462
2013-01-01,340.462
2013-01-02,353.025
2013-01-03,350.83
2013-01-04,354.763
2013-01-07,359.496
2013-01-08,359.496
2013-01-09,369.065
2013-01-10,378.285
2013-01-11,382.077
2013-01-14,381.338
2013-01-15,382.432
2013-01-16,376.6
2013-01-17,386.375
2013-01-18,385.476
2013-01-21,388.85
2013-01-22,389.861
2013-01-23,383.895
2013-01-24,389.588
2013-01-25,393.433
2013-01-28,396.555
2013-01-29,396.607
2013-01-30,388.925
2013-01-31,391.709
2013-02-01,395.361
2013-02-04,374.399
2013-02-05,374.445
2013-02-06,375.224
2013-02-07,370.149
2013-02-08,376.907
2013-02-11,377.612
2013-02-12,382.611
2013-02-13,383.734
2013-02-14,378.292
2013-02-15,375.515
2013-02-18,374.203
2013-02-19,379.889
2013-02-20,377.777
2013-02-21,361.951
2013-02-22,363.336
2013-02-25,367.241
2013-02-26,344.912
2013-02-27,350.479
2013-02-28,352.372
2013-03-01,343.58
2013-03-04,341.877
2013-03-05,346.316
2013-03-06,344.661
2013-03-07,347.394
2013-03-08,352.087
2013-03-11,349.416
2013-03-12,346.987
2013-03-13,339.747
2013-03-14,348.225
2013-03-15,352.926
2013-03-18,348.612
2013-03-19,340.54
2013-03-20,349.323
2013-03-21,350.861
2013-03-22,353.306
2013-03-25,343.066
2013-03-26,338.27
2013-03-27,331.775
2013-03-28,333.356
2013-03-29,333.356
2013-04-01,333.512
2013-04-02,334.019
2013-04-03,328.511
2013-04-04,327.616
2013-04-05,335.531
2013-04-08,332.512
2013-04-09,338.002
2013-04-10,352.277
2013-04-11,356.369
2013-04-12,351.013
2013-04-15,348.188
2013-04-16,349.824
2013-04-17,344.19
2013-04-18,346.118
2013-04-19,353.067
2013-04-22,357.666
2013-04-23,367.055
2013-04-24,365.671
2013-04-25,368.669
2013-04-26,366.607
2013-04-29,375.543
2013-04-30,376.349
2013-05-01,376.606
2013-05-02,374.629
2013-05-03,378.839
2013-05-06,378.189
2013-05-07,387.091
2013-05-08,393.062
2013-05-09,385.527
2013-05-10,385.06
2013-05-13,384.5
2013-05-14,385.237
2013-05-15,387.293
2013-05-16,390.394
2013-05-17,388.525
2013-05-20,394.206
2013-05-21,391.801
2013-05-22,393.4
2013-05-23,383.102
2013-05-24,381.87
2013-05-27,388.079
2013-05-28,390.867
2013-05-29,390.596
2013-05-30,396.55
2013-05-31,392.811
2013-06-03,391.456
2013-06-04,396.368
2013-06-05,395.06
2013-06-06,386.841
2013-06-07,390.948
2013-06-10,386.579
2013-06-11,383.027
2013-06-12,379.011
2013-06-13,380.083
2013-06-14,381.814
2013-06-17,386.85
2013-06-18,388.787
2013-06-19,386.11
2013-06-20,370.146
2013-06-21,361.934
2013-06-24,357.872
2013-06-25,352.547
2013-06-26,356.986
2013-06-27,358.583
2013-06-28,355.198
2013-07-01,359.771
2013-07-02,358.663
2013-07-03,352.103
2013-07-04,363.73
2013-07-05,359.731
2013-07-08,365.029
2013-07-09,361.251
2013-07-10,364.434
2013-07-11,368.782
2013-07-12,363.786
2013-07-15,365.84
2013-07-16,366.9
2013-07-17,367.764
2013-07-18,376.963
2013-07-19,378.048
2013-07-22,381.698
2013-07-23,384.287
2013-07-24,389.777
2013-07-25,390.311
2013-07-26,391.133
2013-07-29,386.467
2013-07-30,389.855
2013-07-31,389.905
2013-08-01,395.112
2013-08-02,395.722
2013-08-05,395.694
2013-08-06,395.745
2013-08-07,398.472
2013-08-08,406.565
2013-08-09,407.935
2013-08-12,409.946
2013-08-13,412.02
2013-08-14,417.461
2013-08-15,416.989
2013-08-16,422.408
2013-08-19,414.195
2013-08-20,408.008
2013-08-21,404.529
2013-08-22,411.739
2013-08-23,411.227
2013-08-26,400.72
2013-08-27,392.895
2013-08-28,396.282
2013-08-29,397.629
2013-08-30,392.028
2013-09-02,397.217
2013-09-03,396.026
2013-09-04,391.038
2013-09-05,391.402
2013-09-06,394.48
2013-09-09,402.884
2013-09-10,402.695
2013-09-11,411.23
2013-09-12,411.972
2013-09-13,410.422
2013-09-16,417.538
2013-09-17,419.88
2013-09-18,421.695
2013-09-19,430.03
2013-09-20,428.459
2013-09-23,430.128
2013-09-24,434.651
2013-09-25,435.334
2013-09-26,429.633
2013-09-27,426.097
2013-09-30,421.198
2013-10-01,433.221
2013-10-02,439.939
2013-10-03,442.077
2013-10-04,453.688
2013-10-07,459.521
2013-10-08,460.323
2013-10-09,461.848
2013-10-10,468.227
2013-10-11,470.911
2013-10-14,476.479
2013-10-15,480.108
2013-10-16,483.359
2013-10-17,490.482
2013-10-18,493.406
2013-10-21,494.651
2013-10-22,501.904
2013-10-23,487.986
2013-10-24,497.276
2013-10-25,487.79
2013-10-28,486.989
2013-10-29,497.034
2013-10-30,494.021
2013-10-31,491.636
2013-11-01,483.292
2013-11-04,485.989
2013-11-05,484.572
2013-11-06,489.51
2013-11-07,477.805
2013-11-08,477.254
2013-11-11,483.754
2013-11-12,486.14
2013-11-13,475.769
2013-11-14,475.85
2013-11-15,475.552
2013-11-18,487.498
2013-11-19,480.842
2013-11-20,476.582
2013-11-21,479.069
2013-11-22,483.142
2013-11-25,479.121
2013-11-26,480.132
2013-11-27,485.183
2013-11-28,488.604
2013-11-29,488.54
2013-12-02,480.872
2013-12-03,474.536
2013-12-04,472.607
2013-12-05,469.775
2013-12-06,473.686
2013-12-09,480.231
2013-12-10,483.756
2013-12-11,478.943
2013-12-12,473.697
2013-12-13,473.971
2013-12-16,482.378
2013-12-17,477.863
2013-12-18,482.985
2013-12-19,486.638
2013-12-20,487.972
2013-12-23,493.876
2013-12-24,492.452
2013-12-25,492.452
2013-12-26,493.371
2013-12-27,502.926
2013-12-30,504.988
2013-12-31,503.709
2014-01-01,503.709
2014-01-02,503.587
2014-01-03,506.75
2014-01-06,511.707
2014-01-07,513.974
2014-01-08,511.406
2014-01-09,515.089
2014-01-10,519.639
2014-01-13,523.81
2014-01-14,526.969
2014-01-15,531.746
2014-01-16,530.005
2014-01-17,533.819
2014-01-20,531.332
2014-01-21,530.55
2014-01-22,526.407
2014-01-23,528.277
2014-01-24,519.227
2014-01-27,509.489
2014-01-28,512.839
2014-01-29,510.589
2014-01-30,511.548
2014-01-31,508.431
2014-02-03,498.17
2014-02-04,498.894
2014-02-05,504.231
2014-02-06,517.27
2014-02-07,521.42
2014-02-10,521.937
2014-02-11,530.732
2014-02-12,531.567
2014-02-13,535.182
2014-02-14,544.212
2014-02-17,547.36
2014-02-18,548.69
2014-02-19,550.493
2014-02-20,549.59
2014-02-21,551.227
2014-02-24,552.229
2014-02-25,555.347
2014-02-26,555.531
2014-02-27,557.89
2014-02-28,568.853
2014-03-03,550.972
2014-03-04,570.249
2014-03-05,580.028
2014-03-06,585.03
2014-03-07,585.432
2014-03-10,588.402
2014-03-11,588.395
2014-03-12,586.785
2014-03-13,586.453
2014-03-14,579.392
2014-03-17,592.872
2014-03-18,595.831
2014-03-19,594.512
2014-03-20,591.235
2014-03-21,588.595
2014-03-24,581.245
2014-03-25,583.938
2014-03-26,590.256
2014-03-27,590.604
2014-03-28,600.671
2014-03-31,617.584
2014-04-01,624.687
2014-04-02,615.378
2014-04-03,619.509
2014-04-04,622.328
2014-04-07,622.432
2014-04-08,612.528
2014-04-09,616.925
2014-04-10,613.295
2014-04-11,605.843
2014-04-14,599.61
2014-04-15,586.484
2014-04-16,604.706
2014-04-17,608.935
2014-04-18,608.935
2014-04-21,607.549
2014-04-22,616.13
2014-04-23,609.785
2014-04-24,613.815
2014-04-25,605.376
2014-04-28,606.406
2014-04-29,612.731
2014-04-30,611.651
2014-05-01,611.651
2014-05-02,612.843
2014-05-05,607.48
2014-05-06,606.187
2014-05-07,586.685
2014-05-08,596.914
2014-05-09,580.362
2014-05-12,583.579
2014-05-13,573.891
2014-05-14,567.095
2014-05-15,548.093
2014-05-16,549.133
2014-05-19,549.871
2014-05-20,551.069
2014-05-21,550.87
2014-05-22,542.442
2014-05-23,553.453
2014-05-26,573.363
2014-05-27,572.092
2014-05-28,575.445
2014-05-29,574.761
2014-05-30,583.149
2014-06-02,590.091
2014-06-03,584.754
2014-06-04,586.821
2014-06-05,593.266
2014-06-06,609.021
2014-06-09,609.2
2014-06-10,604.452
2014-06-11,594.816
2014-06-12,594.119
2014-06-13,590.403
2014-06-16,584.374
2014-06-17,584.719
2014-06-18,585.458
2014-06-19,590.045
2014-06-20,580.582
2014-06-23,575.357
2014-06-24,569.932
2014-06-25,569.555
2014-06-26,568.417
2014-06-27,568.107
2014-06-30,565.351
2014-07-01,574.072
2014-07-02,579.957
2014-07-03,581.544
2014-07-04,573.61
2014-07-07,565.299
2014-07-08,551.2
2014-07-09,555.481
2014-07-10,544.096
2014-07-11,548.738
2014-07-14,549.96
2014-07-15,541.135
2014-07-16,555.288
2014-07-17,544.793
2014-07-18,545.969
2014-07-21,538.425
2014-07-22,544.259
2014-07-23,543.032
2014-07-24,557.385
2014-07-25,552.668
2014-07-28,546.583
2014-07-29,547.386
2014-07-30,544.171
2014-07-31,534.038
2014-08-01,526.37
2014-08-04,524.123
2014-08-05,512.76
2014-08-06,492.574
2014-08-07,476.266
2014-08-08,485.292
2014-08-11,495.397
2014-08-12,496.37
2014-08-13,498.684
2014-08-14,498.946
2014-08-15,499.039
2014-08-18,504.74
2014-08-19,502.753
2014-08-20,501.799
2014-08-21,514.828
2014-08-22,512.868
2014-08-25,522.319
2014-08-26,529.149
2014-08-27,536.514
2014-08-28,525.627
2014-08-29,525.772
2014-09-01,521.05
2014-09-02,520.848
2014-09-03,528.161
2014-09-04,533.093
2014-09-05,538.683
2014-09-08,536.409
2014-09-09,529.371
2014-09-10,527.277
2014-09-11,526.358
2014-09-12,527.175
2014-09-15,519.744
2014-09-16,514.334
2014-09-17,523.166
2014-09-18,521.031
2014-09-19,514.73
2014-09-22,506.668
2014-09-23,502.362
2014-09-24,499.287
2014-09-25,490.709
2014-09-26,494.69
2014-09-29,487.765
2014-09-30,493.58
2014-10-01,492.759
2014-10-02,476.21
2014-10-03,478.648
2014-10-06,480.174
2014-10-07,476.162
2014-10-08,475.215
2014-10-09,468.269
2014-10-10,464.937
2014-10-13,467.164
2014-10-14,466.377
2014-10-15,447.985
2014-10-16,444.936
2014-10-17,462.383
2014-10-20,461.297
2014-10-21,473.845
2014-10-22,474.88
2014-10-23,479.255
2014-10-24,485.273
2014-10-27,476.184
2014-10-28,485.349
2014-10-29,474.281
2014-10-30,467.272
2014-10-31,475.262
2014-11-03,464.672
2014-11-04,458.363
2014-11-05,464.663
2014-11-06,458.961
2014-11-07,451.945
2014-11-10,450.871
2014-11-11,450.11
2014-11-12,440.073
2014-11-13,441.509
2014-11-14,446.06
2014-11-17,450.235
2014-11-18,458.103
2014-11-19,462.007
2014-11-20,455.817
2014-11-21,464.207
2014-11-24,467.51
2014-11-25,473.333
2014-11-26,474.101
2014-11-27,478.954
2014-11-28,477.346
2014-12-01,470.992
2014-12-02,471.212
2014-12-03,473.49
2014-12-04,467.791
2014-12-05,475.834
2014-12-08,475.164
2014-12-09,466.415
2014-12-10,462.284
2014-12-11,456.329
2014-12-12,445.678
2014-12-15,433.543
2014-12-16,448.226
2014-12-17,442.816
2014-12-18,448.409
2014-12-19,445.211
2014-12-22,448.694
2014-12-23,451.618
2014-12-24,452.1
2014-12-25,452.1
2014-12-26,451.396
2014-12-29,449.354
2014-12-30,447.123
2014-12-31,444.77
2015-01-01,444.77
2015-01-02,447.829
2015-01-05,431.463
2015-01-06,423.834
2015-01-07,418.403
2015-01-08,428.7
2015-01-09,419.414
2015-01-12,418.721
2015-01-13,423.285
2015-01-14,419.11
2015-01-15,418.381
2015-01-16,421.73
2015-01-19,440.524
2015-01-20,444.466
2015-01-21,452.921
2015-01-22,456.559
2015-01-23,448.558
2015-01-26,456.455
2015-01-27,461.704
2015-01-28,457.172
2015-01-29,457.971
2015-01-30,456.789
2015-02-02,460.63
2015-02-03,476.087
2015-02-04,477.807
2015-02-05,476.13
2015-02-06,473.415
2015-02-09,465.667
2015-02-10,472.515
2015-02-11,469.806
2015-02-12,485.093
2015-02-13,485.299
2015-02-16,487.091
2015-02-17,489.243
2015-02-18,494.464
2015-02-19,499.535
2015-02-20,500.101
2015-02-23,499.949
2015-02-24,502.94
2015-02-25,499.339
2015-02-26,498.894
2015-02-27,502.06
2015-03-02,499.998
2015-03-03,490.547
2015-03-04,489.434
2015-03-05,495.329
2015-03-06,490.336
2015-03-09,491.404
2015-03-10,482.649
2015-03-11,483.785
2015-03-12,489.039
2015-03-13,486.845
2015-03-16,493.985
2015-03-17,488.585
2015-03-18,489.208
2015-03-19,491.521
2015-03-20,502.329
2015-03-23,511.629
2015-03-24,515.995
2015-03-25,519.93
2015-03-26,511.789
2015-03-27,510.6
2015-03-30,513.919
2015-03-31,508.818
2015-04-01,510.397
2015-04-02,517.662
2015-04-03,517.662
2015-04-06,524.844
2015-04-07,522.754
2015-04-08,517.75
2015-04-09,516.936
2015-04-10,515.648
2015-04-13,515.481
2015-04-14,516.29
2015-04-15,515.859
2015-04-16,510.569
2015-04-17,500.572
2015-04-20,505.33
2015-04-21,500.794
2015-04-22,500.243
2015-04-23,500.821
2015-04-24,509.146
2015-04-27,518.726
2015-04-28,519.549
2015-04-29,514.518
2015-04-30,521.594
2015-05-01,522.385
2015-05-04,521.964
2015-05-05,509.855
2015-05-06,519.652
2015-05-07,522.235
2015-05-08,530.269
2015-05-11,527.878
2015-05-12,528.683
2015-05-13,535.627
2015-05-14,541.822
2015-05-15,546.817
2015-05-18,543.924
2015-05-19,540.997
2015-05-20,541.818
2015-05-21,541.025
2015-05-22,535.848
2015-05-25,526.191
2015-05-26,519.634
2015-05-27,528.241
2015-05-28,529.943
2015-05-29,530.033
2015-06-01,526.489
2015-06-02,541.99
2015-06-03,549.65
2015-06-04,544.867
2015-06-05,524.471
2015-06-08,523.059
2015-06-09,522.034
2015-06-10,532.683
2015-06-11,529.879
2015-06-12,525.686
2015-06-15,512.442
2015-06-16,513.34
2015-06-17,513.034
2015-06-18,521.477
2015-06-19,522.551
2015-06-22,547.221
2015-06-23,541.546
2015-06-24,539.291
2015-06-25,543.949
2015-06-26,544.958
2015-06-29,517.277
2015-06-30,517.345
2015-07-01,526.16
2015-07-02,519.158
2015-07-03,516.303
2015-07-06,494.444
2015-07-07,472.144
2015-07-08,491.715
2015-07-09,507.259
2015-07-10,525.229
2015-07-13,523.838
2015-07-14,519.611
2015-07-15,523.708
2015-07-16,530.776
2015-07-17,529.727
2015-07-20,538.745
2015-07-21,536.147
2015-07-22,537.295
2015-07-23,542.829
2015-07-24,539.184
2015-07-27,532.341
2015-07-28,537.845
2015-07-29,548.098
2015-07-30,542.856
