Date,GERMANY IMI GROWTH IMI (Large+Mid+Small Cap)
2024-03-05,1859.312
2024-03-06,1879.968
2024-03-07,1900.727
2024-03-08,1897.647
2024-03-11,1874.218
2024-03-12,1902.632
2024-03-13,1903.096
2024-03-14,1895.86
2024-03-15,1879.281
2024-03-18,1879.895
2024-03-19,1878.135
2024-03-20,1873.445
2024-03-21,1903.423
2024-03-22,1893.331
2024-03-25,1898.69
2024-03-26,1913.427
2024-03-27,1919.63
2024-03-28,1916.274
2024-03-29,1916.274
2024-04-01,1906.427
2024-04-02,1883.484
2024-04-03,1898.966
2024-04-04,1906.498
2024-04-05,1878.624
2024-04-08,1897.137
2024-04-09,1871.126
2024-04-10,1852.551
2024-04-11,1838.507
2024-04-12,1816.757
2024-04-15,1827.477
2024-04-16,1805.984
2024-04-17,1801.668
2024-04-18,1805.118
2024-04-19,1788.465
2024-04-22,1792.1
2024-04-23,1848.458
2024-04-24,1845.978
2024-04-25,1824.705
2024-04-26,1845.061
2024-04-29,1844.168
2024-04-30,1823.934
2024-05-01,1822.398
2024-05-02,1809.641
2024-05-03,1838.998
2024-05-06,1857.393
2024-05-07,1887.192
2024-05-08,1894.305
2024-05-09,1915.562
2024-05-10,1921.228
2024-05-13,1920.761
2024-05-14,1919.869
2024-05-15,1942.256
2024-05-16,1941.883
2024-05-17,1939.785
2024-05-20,1949.305
2024-05-21,1944.651
2024-05-22,1941.618
2024-05-23,1949.008
2024-05-24,1949.626
2024-05-27,1954.801
2024-05-28,1936.589
2024-05-29,1909.535
2024-05-30,1896.936
2024-05-31,1895.2
2024-06-03,1913.633
2024-06-04,1908.556
2024-06-05,1929.867
2024-06-06,1949.91
2024-06-07,1941.234
2024-06-10,1921.923
2024-06-11,1908.477
2024-06-12,1967.832
2024-06-13,1912.67
2024-06-14,1866.36
2024-06-17,1872.738
2024-06-18,1879.051
2024-06-19,1864.224
2024-06-20,1887.346
2024-06-21,1872.769
2024-06-24,1889.749
2024-06-25,1881.684
2024-06-26,1892.778
2024-06-27,1903.614
2024-06-28,1906.609
2024-07-01,1897.539
2024-07-02,1891.2
2024-07-03,1922.481
2024-07-04,1928.628
2024-07-05,1941.08
2024-07-08,1937.6
2024-07-09,1910.731
2024-07-10,1928.95
2024-07-11,1953.831
2024-07-12,1983.054
2024-07-15,1970.731
2024-07-16,1955.725
2024-07-17,1943.043
2024-07-18,1923.543
2024-07-19,1900.35
2024-07-22,1922.828
2024-07-23,1954.055
2024-07-24,1940.812
2024-07-25,1926.013
2024-07-26,1945.085
2024-07-29,1932.129
2024-07-30,1937.742
2024-07-31,1952.227
2024-08-01,1915.595
2024-08-02,1884.81
2024-08-05,1863.28
2024-08-06,1868.663
2024-08-07,1891.247
2024-08-08,1889.613
2024-08-09,1901.542
2024-08-12,1902.357
2024-08-13,1920.811
2024-08-14,1945.37
2024-08-15,1970.646
2024-08-16,1974.844
2024-08-19,1994.225
2024-08-20,1990.279
2024-08-21,2004.395
2024-08-22,2003.653
2024-08-23,2020.437
2024-08-26,2013.676
2024-08-27,2020.693
2024-08-28,2023.437
2024-08-29,2040.945
2024-08-30,2039.529
2024-09-02,2037.651
2024-09-03,2012.548
2024-09-04,1992.169
2024-09-05,1974.433
2024-09-06,1961.773
2024-09-09,1962.876
2024-09-10,1948.926
2024-09-11,1955.228
2024-09-12,1988.386
2024-09-13,2014.71
2024-09-16,2010.122
2024-09-17,2020.19
2024-09-18,2012.074
2024-09-19,2058.572
2024-09-20,2025.76
2024-09-23,2038.872
2024-09-24,2051.046
2024-09-25,2047.311
2024-09-26,2085.932
2024-09-27,2119.01
2024-09-30,2099.527
2024-10-01,2078.015
2024-10-02,2071.32
2024-10-03,2047.799
2024-10-04,2045.966
2024-10-07,2041.538
2024-10-08,2050.084
2024-10-09,2068.572
2024-10-10,2047.634
2024-10-11,2068.525
2024-10-14,2081.023
2024-10-15,2067.392
2024-10-16,2052.635
2024-10-17,2063.172
2024-10-18,2077.604
2024-10-21,2052.518
2024-10-22,2056.541
2024-10-23,2053.283
2024-10-24,2062.447
2024-10-25,2078.287
2024-10-28,2081.976
2024-10-29,2078.923
2024-10-30,2058.933
2024-10-31,2027.973
2024-11-01,2047.997
2024-11-04,2041.77
2024-11-05,2056.841
2024-11-06,2000.79
2024-11-07,2063.521
2024-11-08,2048.153
2024-11-11,2051.722
2024-11-12,2020.032
2024-11-13,2012.394
2024-11-14,2029.803
2024-11-15,2002.109
2024-11-18,2005.035
2024-11-19,2001.601
2024-11-20,1987.491
2024-11-21,2000.895
2024-11-22,2005.576
2024-11-25,2026.505
2024-11-26,2019.946
2024-11-27,2025.337
2024-11-28,2030.781
2024-11-29,2056.123
2024-12-02,2069.143
2024-12-03,2090.901
2024-12-04,2134.001
2024-12-05,2153.748
2024-12-06,2155.365
2024-12-09,2150.733
2024-12-10,2129.389
2024-12-11,2131.587
2024-12-12,2134.24
2024-12-13,2124.43
2024-12-16,2127.074
2024-12-17,2116.836
2024-12-18,2116.803
2024-12-19,2065.701
2024-12-20,2065.091
2024-12-23,2063.684
2024-12-24,2063.982
2024-12-25,2063.982
2024-12-26,2067.457
2024-12-27,2084.201
2024-12-30,2060.294
2024-12-31,2055.233
2025-01-01,2055.233
2025-01-02,2050.576
2025-01-03,2035.716
2025-01-06,2094.198
2025-01-07,2113.781
2025-01-08,2099.376
2025-01-09,2104.415
2025-01-10,2085.723
2025-01-13,2060.352
2025-01-14,2096.303
2025-01-15,2131.834
2025-01-16,2141.043
2025-01-17,2162.933
2025-01-20,2183.913
2025-01-21,2196.022
2025-01-22,2237.071
2025-01-23,2240.746
2025-01-24,2268.544
2025-01-27,2239.004
2025-01-28,2236.666
2025-01-29,2253.295
2025-01-30,2269.147
2025-01-31,2262.973
2025-02-03,2212.656
2025-02-04,2247.226
2025-02-05,2272.836
2025-02-06,2288.85
2025-02-07,2265.47
2025-02-10,2269.301
2025-02-11,2299.165
2025-02-12,2315.375
2025-02-13,2367.485
2025-02-14,2373.317
2025-02-17,2405.547
2025-02-18,2397.7
2025-02-19,2357.855
2025-02-20,2354.764
2025-02-21,2345.15
2025-02-24,2355.213
2025-02-25,2345.157
2025-02-26,2383.074
2025-02-27,2330.68
2025-02-28,2317.605
2025-03-03,2399.825
2025-03-04,2314.674
2025-03-05,2453.334
2025-03-06,2481.955
2025-03-07,2428.52
2025-03-10,2352.677
2025-03-11,2353.124
2025-03-12,2399.476
2025-03-13,2359.073
2025-03-14,2418.346
2025-03-17,2451.917
2025-03-18,2479.285
2025-03-19,2463.192
2025-03-20,2430.932
2025-03-21,2410.455
2025-03-24,2416.529
2025-03-25,2437.773
2025-03-26,2393.874
2025-03-27,2386.333
2025-03-28,2354.884
2025-03-31,2320.024
2025-04-01,2365.802
2025-04-02,2363.57
2025-04-03,2333.508
2025-04-04,2202.774
2025-04-07,2104.832
2025-04-08,2161.294
2025-04-09,2119.017
2025-04-10,2256.61
2025-04-11,2268.474
2025-04-14,2336.781
2025-04-15,2364.843
2025-04-16,2372.945
2025-04-17,2347.287
2025-04-18,2347.287
2025-04-21,2377.893
2025-04-22,2358.163
2025-04-23,2434.4
2025-04-24,2457.01
2025-04-25,2486.81
2025-04-28,2491.1
2025-04-29,2527.334
2025-04-30,2532.253
2025-05-01,2513.096
2025-05-02,2620.13
2025-05-05,2637.716
2025-05-06,2614.843
2025-05-07,2603.329
2025-05-08,2613.61
2025-05-09,2618.899
2025-05-12,2595.213
2025-05-13,2615.9
2025-05-14,2609.56
2025-05-15,2632.23
2025-05-16,2640.63
2025-05-19,2674.989
2025-05-20,2692.398
2025-05-21,2718.417
2025-05-22,2689.393
2025-05-23,2669.629
2025-05-26,2719.234
2025-05-27,2744.453
2025-05-28,2718.421
2025-05-29,2719.733
2025-05-30,2728.941
2025-06-02,2741.923
2025-06-03,2752.596
2025-06-04,2780.402
2025-06-05,2793.31
2025-06-06,2766.469
2025-06-09,2747.072
2025-06-10,2715.333
2025-06-11,2727.38
2025-06-12,2729.9
2025-06-13,2687.46
2025-06-16,2719.761
2025-06-17,2681.082
2025-06-18,2659.399
2025-06-19,2612.92
2025-06-20,2653.465
2025-06-23,2652.904
2025-06-24,2709.682
2025-06-25,2702.46
2025-06-26,2745.09
2025-06-27,2779.289
2025-06-30,2789.268
2025-07-01,2763.308
2025-07-02,2757.098
2025-07-03,2775.161
2025-07-04,2770.566
2025-07-07,2804.611
2025-07-08,2801.042
2025-07-09,2839.795
2025-07-10,2815.897
2025-07-11,2792.398
2025-07-14,2784.668
2025-07-15,2763.7
2025-07-16,2747.672
2025-07-17,2793.965
2025-07-18,2797.64
2025-07-21,2806.705
2025-07-22,2771.745
2025-07-23,2766.471
2025-07-24,2761.304
2025-07-25,2739.829
2025-07-28,2691.218
2025-07-29,2704.072
2025-07-30,2701.53
2025-07-31,2675.251
2025-08-01,2637.802
2025-08-04,2668.235
2025-08-05,2676.771
2025-08-06,2695.236
2025-08-07,2701.249
2025-08-08,2695.689
2025-08-11,2666.453
2025-08-12,2636.87
2025-08-13,2667.62
2025-08-14,2670.669
2025-08-15,2662.183
2025-08-18,2657.555
2025-08-19,2653.15
2025-08-20,2629.849
2025-08-21,2617.178
2025-08-22,2652.047
2025-08-25,2643.877
2025-08-26,2630.321
2025-08-27,2619.184
2025-08-28,2638.971
2025-08-29,2624.529
2025-09-01,2642.954
2025-09-02,2560.892
2025-09-03,2584.524
2025-09-04,2590.323
2025-09-05,2595.949
2025-09-08,2630.345
2025-09-09,2618.665
2025-09-10,2607.188
2025-09-11,2596.562
2025-09-12,2600.439
2025-09-15,2608.75
2025-09-16,2584.963
2025-09-17,2601.167
2025-09-18,2646.296
2025-09-19,2627.153
2025-09-22,2624.475
2025-09-23,2636.987
2025-09-24,2642.149
2025-09-25,2606.814
2025-09-26,2616.031
2025-09-29,2633.103
2025-09-30,2658.38
2025-10-01,2672.114
2025-10-02,2712.487
2025-10-03,2706.276
2025-10-06,2698.986
2025-10-07,2692.091
2025-10-08,2712.208
2025-10-09,2705.333
2025-10-10,2646.223
2025-10-13,2660.226
2025-10-14,2644.496
2025-10-15,2640.982
2025-10-16,2663.18
2025-10-17,2610.592
2025-10-20,2670.748
2025-10-21,2669.53
2025-10-22,2641.806
2025-10-23,2661.691
2025-10-24,2654.373
2025-10-27,2655.739
2025-10-28,2652.414
2025-10-29,2604.093
2025-10-30,2581.049
2025-10-31,2561.81
2025-11-03,2582.257
2025-11-04,2547.132
2025-11-05,2542.258
2025-11-06,2501.641
2025-11-07,2487.884
2025-11-10,2516.008
2025-11-11,2534.25
2025-11-12,2549.659
2025-11-13,2515.437
2025-11-14,2499.113
2025-11-17,2470.011
2025-11-18,2428.595
2025-11-19,2410.378
2025-11-20,2422.426
2025-11-21,2376.207
2025-11-24,2397.7
2025-11-25,2424.561
2025-11-26,2467.954
2025-11-27,2484.103
2025-11-28,2500.124
2025-12-01,2477.35
2025-12-02,2485.349
2025-12-03,2495.763
2025-12-04,2522.624
2025-12-05,2536.787
2025-12-08,2529.502
2025-12-09,2544.108
2025-12-10,2549.258
2025-12-11,2574.442
2025-12-12,2552.681
2025-12-15,2566.989
2025-12-16,2547.234
2025-12-17,2530.054
2025-12-18,2561.184
2025-12-19,2562.758
2025-12-22,2574.802
2025-12-23,2579.86
2025-12-24,2580.627
2025-12-25,2580.627
2025-12-26,2580.408
2025-12-29,2580.572
2025-12-30,2594.164
2025-12-31,2591.075
2026-01-01,2591.075
2026-01-02,2591.563
2026-01-05,2642.454
2026-01-06,2636.441
2026-01-07,2679.285
2026-01-08,2659.878
2026-01-09,2688.337
2026-01-12,2716.367
2026-01-13,2714.775
2026-01-14,2676.228
2026-01-15,2673.554
2026-01-16,2675.237
2026-01-19,2640.471
2026-01-20,2637.321
2026-01-21,2609.826
2026-01-22,2646.403
2026-01-23,2679.058
2026-01-26,2718.399
2026-01-27,2727.187
2026-01-28,2723.039
2026-01-29,2606.692
2026-01-30,2629.667
