Date,HONG KONG IMI GROWTH IMI (Large+Mid+Small Cap)
2024-01-23,1589.096
2024-01-24,1632.436
2024-01-25,1670.784
2024-01-26,1666.221
2024-01-29,1668.194
2024-01-30,1608.807
2024-01-31,1581.659
2024-02-01,1595.801
2024-02-02,1574.939
2024-02-05,1574.193
2024-02-06,1627.96
2024-02-07,1642.72
2024-02-08,1633.415
2024-02-09,1628.524
2024-02-12,1629.736
2024-02-13,1629.082
2024-02-14,1633.491
2024-02-15,1647.936
2024-02-16,1676.099
2024-02-19,1656.684
2024-02-20,1650.38
2024-02-21,1686.475
2024-02-22,1694.302
2024-02-23,1685.867
2024-02-26,1672.498
2024-02-27,1667.855
2024-02-28,1646.851
2024-02-29,1650.024
2024-03-01,1627.205
2024-03-04,1646.666
2024-03-05,1595.079
2024-03-06,1605.457
2024-03-07,1594.542
2024-03-08,1620.464
2024-03-11,1653.586
2024-03-12,1704.773
2024-03-13,1717.873
2024-03-14,1671.497
2024-03-15,1648.1
2024-03-18,1622.335
2024-03-19,1587.2
2024-03-20,1573.37
2024-03-21,1599.733
2024-03-22,1572.292
2024-03-25,1547.705
2024-03-26,1548.147
2024-03-27,1518.381
2024-03-28,1512.414
2024-03-29,1512.414
2024-04-01,1514.449
2024-04-02,1541.367
2024-04-03,1519.311
2024-04-04,1518.6
2024-04-05,1526.424
2024-04-08,1516.731
2024-04-09,1530.71
2024-04-10,1532.725
2024-04-11,1525.807
2024-04-12,1470.976
2024-04-15,1440.484
2024-04-16,1395.059
2024-04-17,1397.294
2024-04-18,1416.926
2024-04-19,1392.432
2024-04-22,1418.508
2024-04-23,1450.742
2024-04-24,1494.277
2024-04-25,1517.773
2024-04-26,1567.443
2024-04-29,1614.66
2024-04-30,1621.255
2024-05-01,1620.766
2024-05-02,1667.282
2024-05-03,1706.912
2024-05-06,1732.79
2024-05-07,1714.97
2024-05-08,1693.725
2024-05-09,1734.174
2024-05-10,1785.744
2024-05-13,1795.382
2024-05-14,1776.802
2024-05-15,1777.613
2024-05-16,1792.494
2024-05-17,1829.084
2024-05-20,1833.48
2024-05-21,1764.929
2024-05-22,1756.65
2024-05-23,1729.92
2024-05-24,1701.13
2024-05-27,1730.078
2024-05-28,1727.418
2024-05-29,1710.956
2024-05-30,1686.321
2024-05-31,1687.047
2024-06-03,1698.277
2024-06-04,1700.199
2024-06-05,1705.298
2024-06-06,1712.071
2024-06-07,1692.516
2024-06-10,1692.252
2024-06-11,1663.722
2024-06-12,1637.732
2024-06-13,1656.58
2024-06-14,1633.327
2024-06-17,1630.481
2024-06-18,1627.255
2024-06-19,1655.772
2024-06-20,1643.294
2024-06-21,1619.685
2024-06-24,1616.475
2024-06-25,1606.708
2024-06-26,1600.993
2024-06-27,1578.589
2024-06-28,1571.019
2024-07-01,1568.386
2024-07-02,1561.309
2024-07-03,1584.006
2024-07-04,1577.651
2024-07-05,1554.011
2024-07-08,1522.981
2024-07-09,1535.024
2024-07-10,1539.322
2024-07-11,1581.22
2024-07-12,1624.362
2024-07-15,1606.666
2024-07-16,1576.832
2024-07-17,1594.993
2024-07-18,1591.538
2024-07-19,1569.325
2024-07-22,1572.496
2024-07-23,1559.683
2024-07-24,1525.29
2024-07-25,1505.052
2024-07-26,1511.665
2024-07-29,1528.866
2024-07-30,1510.396
2024-07-31,1531.708
2024-08-01,1537.121
2024-08-02,1501.846
2024-08-05,1502.657
2024-08-06,1487.626
2024-08-07,1503.777
2024-08-08,1504.447
2024-08-09,1512.173
2024-08-12,1508.836
2024-08-13,1520.108
2024-08-14,1509.01
2024-08-15,1511.69
2024-08-16,1538.383
2024-08-19,1542.142
2024-08-20,1540.615
2024-08-21,1529.535
2024-08-22,1565.483
2024-08-23,1559.751
2024-08-26,1576.382
2024-08-27,1583.679
2024-08-28,1567.856
2024-08-29,1579.375
2024-08-30,1586.99
2024-09-02,1574.846
2024-09-03,1558.125
2024-09-04,1542.795
2024-09-05,1551.558
2024-09-06,1550.809
2024-09-09,1531.907
2024-09-10,1524.322
2024-09-11,1508.58
2024-09-12,1530.882
2024-09-13,1537.896
2024-09-16,1546.083
2024-09-17,1561.777
2024-09-18,1561.265
2024-09-19,1608.695
2024-09-20,1642.365
2024-09-23,1635.178
2024-09-24,1689.159
2024-09-25,1707.318
2024-09-26,1789.574
2024-09-27,1912.204
2024-09-30,1960.056
2024-10-01,1965.0
2024-10-02,2087.288
2024-10-03,2062.604
2024-10-04,2109.4
2024-10-07,2137.767
2024-10-08,1923.355
2024-10-09,1896.123
2024-10-10,1944.74
2024-10-11,1946.239
2024-10-14,1911.589
2024-10-15,1842.684
2024-10-16,1831.382
2024-10-17,1804.004
2024-10-18,1863.99
2024-10-21,1832.321
2024-10-22,1826.192
2024-10-23,1829.659
2024-10-24,1827.178
2024-10-25,1849.071
2024-10-28,1855.535
2024-10-29,1857.186
2024-10-30,1828.354
2024-10-31,1825.571
2024-11-01,1840.418
2024-11-04,1849.027
2024-11-05,1887.07
2024-11-06,1841.849
2024-11-07,1880.239
2024-11-08,1878.589
2024-11-11,1844.736
2024-11-12,1791.766
2024-11-13,1783.879
2024-11-14,1751.517
2024-11-15,1734.973
2024-11-18,1739.067
2024-11-19,1742.887
2024-11-20,1751.349
2024-11-21,1738.547
2024-11-22,1703.35
2024-11-25,1704.289
2024-11-26,1707.876
2024-11-27,1745.858
2024-11-28,1731.387
2024-11-29,1748.272
2024-12-02,1752.909
2024-12-03,1771.082
2024-12-04,1759.329
2024-12-05,1747.3
2024-12-06,1762.531
2024-12-09,1816.822
2024-12-10,1813.742
2024-12-11,1791.766
2024-12-12,1795.999
2024-12-13,1769.693
2024-12-16,1738.584
2024-12-17,1731.193
2024-12-18,1739.798
2024-12-19,1724.217
2024-12-20,1718.196
2024-12-23,1731.464
2024-12-24,1754.581
2024-12-25,1754.581
2024-12-26,1753.78
2024-12-27,1744.598
2024-12-30,1732.52
2024-12-31,1734.654
2025-01-01,1734.654
2025-01-02,1697.659
2025-01-03,1702.812
2025-01-06,1697.0
2025-01-07,1690.931
2025-01-08,1666.879
2025-01-09,1661.266
2025-01-10,1644.848
2025-01-13,1622.481
2025-01-14,1641.241
2025-01-15,1647.23
2025-01-16,1667.514
2025-01-17,1682.556
2025-01-20,1695.534
2025-01-21,1707.75
2025-01-22,1684.525
2025-01-23,1676.224
2025-01-24,1704.125
2025-01-27,1701.056
2025-01-28,1707.83
2025-01-29,1706.201
2025-01-30,1708.747
2025-01-31,1706.061
2025-02-03,1677.651
2025-02-04,1705.096
2025-02-05,1673.46
2025-02-06,1692.19
2025-02-07,1704.42
2025-02-10,1705.444
2025-02-11,1681.105
2025-02-12,1732.221
2025-02-13,1744.996
2025-02-14,1794.77
2025-02-17,1787.279
2025-02-18,1790.229
2025-02-19,1787.344
2025-02-20,1767.332
2025-02-21,1839.239
2025-02-24,1829.865
2025-02-25,1810.844
2025-02-26,1862.419
2025-02-27,1886.462
2025-02-28,1840.313
2025-03-03,1824.684
2025-03-04,1829.988
2025-03-05,1866.754
2025-03-06,1915.581
2025-03-07,1895.558
2025-03-10,1872.277
2025-03-11,1879.935
2025-03-12,1881.443
2025-03-13,1858.625
2025-03-14,1867.983
2025-03-17,1895.334
2025-03-18,1911.331
2025-03-19,1927.856
2025-03-20,1894.222
2025-03-21,1859.829
2025-03-24,1859.378
2025-03-25,1827.02
2025-03-26,1833.095
2025-03-27,1850.093
2025-03-28,1833.253
2025-03-31,1799.443
2025-04-01,1822.819
2025-04-02,1834.507
2025-04-03,1787.742
2025-04-04,1779.266
2025-04-07,1574.564
2025-04-08,1577.19
2025-04-09,1559.716
2025-04-10,1587.249
2025-04-11,1597.591
2025-04-14,1664.204
2025-04-15,1654.776
2025-04-16,1645.129
2025-04-17,1671.582
2025-04-18,1671.582
2025-04-21,1672.467
2025-04-22,1688.518
2025-04-23,1728.749
2025-04-24,1720.846
2025-04-25,1719.532
2025-04-28,1714.875
2025-04-29,1710.8
2025-04-30,1757.453
2025-05-01,1757.319
2025-05-02,1796.301
2025-05-05,1798.065
2025-05-06,1831.951
2025-05-07,1856.372
2025-05-08,1853.918
2025-05-09,1869.649
2025-05-12,1925.75
2025-05-13,1900.259
2025-05-14,1941.375
2025-05-15,1931.965
2025-05-16,1938.392
2025-05-19,1931.409
2025-05-20,1946.927
2025-05-21,1952.657
2025-05-22,1937.432
2025-05-23,1933.7
2025-05-26,1933.945
2025-05-27,1953.204
2025-05-28,1942.234
2025-05-29,1977.617
2025-05-30,1966.129
2025-06-02,1973.379
2025-06-03,1991.613
2025-06-04,2001.156
2025-06-05,2007.688
2025-06-06,2002.993
2025-06-09,2041.704
2025-06-10,2044.982
2025-06-11,2064.436
2025-06-12,2040.759
2025-06-13,2037.329
2025-06-16,2053.989
2025-06-17,2043.938
2025-06-18,2019.072
2025-06-19,1974.695
2025-06-20,1980.753
2025-06-23,2001.033
2025-06-24,2057.38
2025-06-25,2091.718
2025-06-26,2083.504
2025-06-27,2084.557
2025-06-30,2073.508
