Date,SWEDEN LARGE VALUE Large Cap
2010-09-16,804.893
2010-09-17,797.759
2010-09-20,813.672
2010-09-21,815.948
2010-09-22,825.716
2010-09-23,812.049
2010-09-24,830.783
2010-09-27,820.827
2010-09-28,827.121
2010-09-29,837.373
2010-09-30,843.789
2010-10-01,846.946
2010-10-04,826.871
2010-10-05,855.524
2010-10-06,846.939
2010-10-07,850.76
2010-10-08,852.487
2010-10-11,856.937
2010-10-12,848.332
2010-10-13,867.275
2010-10-14,870.633
2010-10-15,858.03
2010-10-18,861.25
2010-10-19,841.273
2010-10-20,851.809
2010-10-21,861.771
2010-10-22,870.862
2010-10-25,874.843
2010-10-26,856.752
2010-10-27,854.386
2010-10-28,851.784
2010-10-29,853.655
2010-11-01,852.974
2010-11-02,861.39
2010-11-03,849.606
2010-11-04,879.865
2010-11-05,858.061
2010-11-08,847.843
2010-11-09,855.074
2010-11-10,837.54
2010-11-11,826.252
2010-11-12,818.065
2010-11-15,818.289
2010-11-16,798.367
2010-11-17,805.002
2010-11-18,823.514
2010-11-19,826.765
2010-11-22,814.947
2010-11-23,796.124
2010-11-24,807.753
2010-11-25,817.311
2010-11-26,804.722
2010-11-29,796.121
2010-11-30,797.215
2010-12-01,818.054
2010-12-02,831.968
2010-12-03,844.77
2010-12-06,833.482
2010-12-07,835.306
2010-12-08,826.484
2010-12-09,824.877
2010-12-10,827.444
2010-12-13,834.245
2010-12-14,845.667
2010-12-15,851.044
2010-12-16,855.666
2010-12-17,857.575
2010-12-20,861.362
2010-12-21,873.57
2010-12-22,860.251
2010-12-23,858.109
2010-12-24,859.479
2010-12-27,861.99
2010-12-28,861.457
2010-12-29,866.841
2010-12-30,867.418
2010-12-31,872.708
2011-01-03,889.218
2011-01-04,876.094
2011-01-05,862.86
2011-01-06,852.194
2011-01-07,851.726
2011-01-10,846.884
2011-01-11,861.622
2011-01-12,879.173
2011-01-13,887.666
2011-01-14,892.711
2011-01-17,889.586
2011-01-18,911.674
2011-01-19,909.911
2011-01-20,886.784
2011-01-21,907.801
2011-01-24,914.204
2011-01-25,917.026
2011-01-26,945.149
2011-01-27,954.222
2011-01-28,934.446
2011-01-31,943.084
2011-02-01,963.361
2011-02-02,948.898
2011-02-03,946.629
2011-02-04,932.066
2011-02-07,934.917
2011-02-08,938.103
2011-02-09,932.686
2011-02-10,918.656
2011-02-11,928.613
2011-02-14,916.976
2011-02-15,916.859
2011-02-16,923.057
2011-02-17,912.234
2011-02-18,921.096
2011-02-21,911.215
2011-02-22,913.125
2011-02-23,906.273
2011-02-24,905.96
2011-02-25,911.003
2011-02-28,936.258
2011-03-01,932.426
2011-03-02,914.987
2011-03-03,919.317
2011-03-04,922.388
2011-03-07,929.28
2011-03-08,924.498
2011-03-09,926.027
2011-03-10,911.984
2011-03-11,900.706
2011-03-14,897.641
2011-03-15,862.314
2011-03-16,842.851
2011-03-17,872.168
2011-03-18,896.936
2011-03-21,905.845
2011-03-22,907.933
2011-03-23,907.974
2011-03-24,920.889
2011-03-25,922.438
2011-03-28,931.807
2011-03-29,930.797
2011-03-30,938.696
2011-03-31,943.821
2011-04-01,948.462
2011-04-04,951.691
2011-04-05,947.674
2011-04-06,958.416
2011-04-07,960.154
2011-04-08,980.381
2011-04-11,977.55
2011-04-12,955.486
2011-04-13,969.477
2011-04-14,964.541
2011-04-15,959.701
2011-04-18,931.948
2011-04-19,936.809
2011-04-20,972.574
2011-04-21,979.148
2011-04-22,979.148
2011-04-25,979.389
2011-04-26,990.938
2011-04-27,1010.302
2011-04-28,1036.205
2011-04-29,1037.035
2011-05-02,1046.5
2011-05-03,1025.823
2011-05-04,1021.126
2011-05-05,1006.441
2011-05-06,1014.314
2011-05-09,995.142
2011-05-10,1016.012
2011-05-11,1016.398
2011-05-12,1002.006
2011-05-13,1000.395
2011-05-16,1010.782
2011-05-17,988.025
2011-05-18,999.736
2011-05-19,1007.61
2011-05-20,1005.744
2011-05-23,968.524
2011-05-24,966.311
2011-05-25,985.128
2011-05-26,980.663
2011-05-27,999.661
2011-05-30,998.94
2011-05-31,1010.795
2011-06-01,1020.193
2011-06-02,1012.804
2011-06-03,1002.645
2011-06-06,999.219
2011-06-07,996.457
2011-06-08,964.033
2011-06-09,963.717
2011-06-10,938.392
2011-06-13,935.316
2011-06-14,947.062
2011-06-15,921.007
2011-06-16,901.261
2011-06-17,918.469
2011-06-20,908.444
2011-06-21,930.967
2011-06-22,915.728
2011-06-23,875.365
2011-06-24,877.978
2011-06-27,889.543
2011-06-28,890.442
2011-06-29,924.05
2011-06-30,949.805
2011-07-01,960.033
2011-07-04,965.43
2011-07-05,966.236
2011-07-06,943.139
2011-07-07,962.185
2011-07-08,934.359
2011-07-11,898.473
2011-07-12,892.442
2011-07-13,906.594
2011-07-14,886.746
2011-07-15,881.369
2011-07-18,855.433
2011-07-19,896.538
2011-07-20,924.283
2011-07-21,934.71
2011-07-22,930.724
2011-07-25,924.101
2011-07-26,929.357
2011-07-27,916.089
2011-07-28,914.3
2011-07-29,916.062
2011-08-01,886.604
2011-08-02,874.23
2011-08-03,840.693
2011-08-04,794.368
2011-08-05,803.305
2011-08-08,764.388
2011-08-09,772.157
2011-08-10,750.557
2011-08-11,782.211
2011-08-12,794.039
2011-08-15,812.078
2011-08-16,802.503
2011-08-17,811.595
2011-08-18,745.973
2011-08-19,741.745
2011-08-22,750.644
2011-08-23,766.452
2011-08-24,783.152
2011-08-25,772.61
2011-08-26,768.28
2011-08-29,801.887
2011-08-30,789.891
2011-08-31,807.864
2011-09-01,809.888
2011-09-02,786.647
2011-09-05,741.404
2011-09-06,737.902
2011-09-07,767.576
2011-09-08,770.954
2011-09-09,723.299
2011-09-12,679.378
2011-09-13,695.86
2011-09-14,696.785
2011-09-15,742.221
2011-09-16,741.798
2011-09-19,706.621
2011-09-20,735.877
2011-09-21,720.791
2011-09-22,668.481
2011-09-23,678.319
2011-09-26,691.801
2011-09-27,756.414
2011-09-28,733.831
2011-09-29,753.238
2011-09-30,725.634
2011-10-03,717.717
2011-10-04,684.572
2011-10-05,715.487
2011-10-06,733.165
2011-10-07,739.334
2011-10-10,778.091
2011-10-11,774.44
2011-10-12,786.667
2011-10-13,755.524
2011-10-14,783.582
2011-10-17,761.157
2011-10-18,758.259
2011-10-19,763.973
2011-10-20,751.908
2011-10-21,787.48
2011-10-24,788.991
2011-10-25,786.653
2011-10-26,786.446
2011-10-27,856.327
2011-10-28,851.003
2011-10-31,806.05
2011-11-01,749.366
2011-11-02,768.775
2011-11-03,775.812
2011-11-04,783.226
2011-11-07,770.065
2011-11-08,776.585
2011-11-09,739.511
2011-11-10,736.06
2011-11-11,769.632
2011-11-14,750.066
2011-11-15,742.498
2011-11-16,739.377
2011-11-17,729.914
2011-11-18,725.266
2011-11-21,696.112
2011-11-22,692.756
2011-11-23,672.757
2011-11-24,662.413
2011-11-25,656.963
2011-11-28,692.147
2011-11-29,696.401
2011-11-30,749.59
2011-12-01,734.953
2011-12-02,743.034
2011-12-05,762.314
2011-12-06,751.211
2011-12-07,753.321
2011-12-08,730.988
2011-12-09,738.297
2011-12-12,708.189
2011-12-13,705.264
2011-12-14,690.318
2011-12-15,701.334
2011-12-16,696.824
2011-12-19,696.204
2011-12-20,725.749
2011-12-21,718.809
2011-12-22,730.465
2011-12-23,736.589
2011-12-26,736.589
2011-12-27,732.985
2011-12-28,718.64
2011-12-29,725.568
2011-12-30,738.526
2012-01-02,746.901
2012-01-03,764.349
2012-01-04,743.414
2012-01-05,732.736
2012-01-06,730.64
2012-01-09,722.462
2012-01-10,736.199
2012-01-11,729.369
2012-01-12,735.53
2012-01-13,721.798
2012-01-16,731.406
2012-01-17,741.338
2012-01-18,746.517
2012-01-19,766.057
2012-01-20,767.21
2012-01-23,779.471
2012-01-24,770.638
2012-01-25,743.319
2012-01-26,768.826
2012-01-27,763.29
2012-01-30,755.742
2012-01-31,758.466
2012-02-01,792.235
2012-02-02,787.394
2012-02-03,799.665
2012-02-06,789.454
2012-02-07,809.175
2012-02-08,813.597
2012-02-09,823.238
2012-02-10,807.176
2012-02-13,818.524
2012-02-14,809.711
2012-02-15,815.683
2012-02-16,816.868
2012-02-17,834.228
2012-02-20,852.816
2012-02-21,848.332
2012-02-22,833.786
2012-02-23,839.382
2012-02-24,856.866
2012-02-27,844.984
2012-02-28,855.275
2012-02-29,856.278
2012-03-01,854.151
2012-03-02,848.151
2012-03-05,843.418
2012-03-06,798.416
2012-03-07,800.044
2012-03-08,832.081
2012-03-09,820.891
2012-03-12,818.979
2012-03-13,841.737
2012-03-14,838.351
2012-03-15,843.107
2012-03-16,849.864
2012-03-19,856.074
2012-03-20,845.958
2012-03-21,831.554
2012-03-22,820.826
2012-03-23,833.181
2012-03-26,849.413
2012-03-27,843.324
2012-03-28,838.034
2012-03-29,822.103
2012-03-30,840.63
2012-04-02,850.116
2012-04-03,844.686
2012-04-04,803.707
2012-04-05,797.724
2012-04-06,797.724
2012-04-09,791.815
2012-04-10,772.883
2012-04-11,788.016
2012-04-12,804.577
2012-04-13,781.197
2012-04-16,783.8
2012-04-17,807.354
2012-04-18,793.633
2012-04-19,796.127
2012-04-20,809.496
2012-04-23,762.566
2012-04-24,790.958
2012-04-25,802.533
2012-04-26,801.678
2012-04-27,818.067
2012-04-30,825.101
2012-05-01,824.55
2012-05-02,810.641
2012-05-03,816.26
2012-05-04,799.787
2012-05-07,800.936
2012-05-08,795.685
2012-05-09,790.789
2012-05-10,789.958
2012-05-11,790.562
2012-05-14,759.546
2012-05-15,743.267
2012-05-16,735.152
2012-05-17,729.436
2012-05-18,705.207
2012-05-21,727.531
2012-05-22,745.77
2012-05-23,720.525
2012-05-24,734.075
2012-05-25,730.883
2012-05-28,727.999
2012-05-29,737.549
2012-05-30,720.764
2012-05-31,713.862
2012-06-01,704.747
2012-06-04,709.361
2012-06-05,712.679
2012-06-06,712.511
2012-06-07,734.58
2012-06-08,733.745
2012-06-11,745.221
2012-06-12,752.948
2012-06-13,758.308
2012-06-14,755.799
2012-06-15,760.637
2012-06-18,759.781
2012-06-19,784.595
2012-06-20,789.936
2012-06-21,776.286
2012-06-22,773.599
2012-06-25,751.436
2012-06-26,746.947
2012-06-27,757.913
2012-06-28,747.718
2012-06-29,799.051
2012-07-02,798.473
2012-07-03,811.059
2012-07-04,807.261
2012-07-05,799.261
2012-07-06,785.392
2012-07-09,784.289
2012-07-10,791.424
2012-07-11,794.486
2012-07-12,774.131
2012-07-13,787.866
2012-07-16,794.273
2012-07-17,784.809
2012-07-18,803.414
2012-07-19,815.539
2012-07-20,803.594
2012-07-23,786.93
2012-07-24,787.271
2012-07-25,791.716
2012-07-26,820.699
2012-07-27,829.414
2012-07-30,841.865
2012-07-31,846.407
2012-08-01,850.309
2012-08-02,839.436
2012-08-03,866.625
2012-08-06,859.46
2012-08-07,860.113
2012-08-08,872.03
2012-08-09,872.706
2012-08-10,877.515
2012-08-13,871.607
2012-08-14,871.45
2012-08-15,871.973
2012-08-16,872.476
2012-08-17,885.473
2012-08-20,882.097
2012-08-21,884.858
2012-08-22,865.12
2012-08-23,869.643
2012-08-24,873.229
2012-08-27,880.876
2012-08-28,857.951
2012-08-29,853.643
2012-08-30,842.348
2012-08-31,853.126
2012-09-03,846.356
2012-09-04,833.351
2012-09-05,833.998
2012-09-06,847.295
2012-09-07,869.479
2012-09-10,864.647
2012-09-11,874.609
2012-09-12,890.331
2012-09-13,885.334
2012-09-14,912.194
2012-09-17,909.503
2012-09-18,900.057
2012-09-19,915.576
2012-09-20,906.834
2012-09-21,904.317
2012-09-24,903.584
2012-09-25,913.509
2012-09-26,886.46
2012-09-27,900.984
2012-09-28,889.403
2012-10-01,894.985
2012-10-02,888.568
2012-10-03,870.003
2012-10-04,881.129
2012-10-05,893.071
2012-10-08,876.234
2012-10-09,865.072
2012-10-10,851.656
2012-10-11,854.764
2012-10-12,851.775
2012-10-15,852.206
2012-10-16,865.705
2012-10-17,866.858
2012-10-18,882.17
2012-10-19,861.192
2012-10-22,858.954
2012-10-23,838.489
2012-10-24,830.09
2012-10-25,838.749
2012-10-26,833.123
2012-10-29,833.119
2012-10-30,841.732
2012-10-31,834.596
2012-11-01,836.931
2012-11-02,836.692
2012-11-05,831.626
2012-11-06,838.537
2012-11-07,825.85
2012-11-08,831.855
2012-11-09,823.016
2012-11-12,818.982
2012-11-13,817.331
2012-11-14,816.115
2012-11-15,811.534
2012-11-16,793.921
2012-11-19,821.617
2012-11-20,814.708
2012-11-21,820.06
2012-11-22,830.644
2012-11-23,847.165
2012-11-26,847.482
2012-11-27,840.98
2012-11-28,839.606
2012-11-29,856.032
2012-11-30,856.363
2012-12-03,867.354
2012-12-04,871.499
2012-12-05,872.951
2012-12-06,873.697
2012-12-07,871.658
2012-12-10,873.622
2012-12-11,878.567
2012-12-12,871.97
2012-12-13,865.463
2012-12-14,869.511
2012-12-17,873.092
2012-12-18,880.398
2012-12-19,891.547
2012-12-20,896.249
2012-12-21,892.737
2012-12-24,891.57
2012-12-25,891.57
2012-12-26,894.785
2012-12-27,895.761
2012-12-28,892.107
2012-12-31,892.84
2013-01-01,892.84
2013-01-02,920.754
2013-01-03,914.991
2013-01-04,920.365
2013-01-07,927.515
2013-01-08,910.201
2013-01-09,912.933
2013-01-10,932.055
2013-01-11,942.868
2013-01-14,945.132
2013-01-15,928.727
2013-01-16,929.118
2013-01-17,936.279
2013-01-18,930.205
2013-01-21,939.762
2013-01-22,932.826
2013-01-23,929.288
2013-01-24,942.137
2013-01-25,960.628
2013-01-28,968.329
2013-01-29,975.133
2013-01-30,1006.811
2013-01-31,1024.658
2013-02-01,1049.742
2013-02-04,1036.888
2013-02-05,1048.571
2013-02-06,1040.758
2013-02-07,1021.312
2013-02-08,1034.826
2013-02-11,1036.181
2013-02-12,1051.577
2013-02-13,1067.842
2013-02-14,1063.092
2013-02-15,1060.262
2013-02-18,1061.033
2013-02-19,1073.462
2013-02-20,1084.518
2013-02-21,1057.031
2013-02-22,1061.205
2013-02-25,1064.379
2013-02-26,1040.133
2013-02-27,1058.962
2013-02-28,1061.762
2013-03-01,1061.731
2013-03-04,1072.316
2013-03-05,1096.68
2013-03-06,1076.274
2013-03-07,1089.393
2013-03-08,1089.121
2013-03-11,1095.777
2013-03-12,1097.949
2013-03-13,1095.731
2013-03-14,1107.909
2013-03-15,1116.486
2013-03-18,1102.143
2013-03-19,1086.345
2013-03-20,1099.442
2013-03-21,1084.133
2013-03-22,1093.283
2013-03-25,1081.83
2013-03-26,1079.263
2013-03-27,1075.097
2013-03-28,1081.487
2013-03-29,1081.487
2013-04-01,1080.572
2013-04-02,1096.306
2013-04-03,1084.249
2013-04-04,1058.432
2013-04-05,1065.154
2013-04-08,1066.548
2013-04-09,1083.351
2013-04-10,1111.445
2013-04-11,1121.573
2013-04-12,1111.415
2013-04-15,1107.805
2013-04-16,1100.159
2013-04-17,1060.44
2013-04-18,1046.174
2013-04-19,1048.938
2013-04-22,1042.875
2013-04-23,1054.026
2013-04-24,1071.418
2013-04-25,1093.142
2013-04-26,1106.864
2013-04-29,1117.679
2013-04-30,1132.354
2013-05-01,1133.308
2013-05-02,1124.674
2013-05-03,1128.38
2013-05-06,1126.244
2013-05-07,1137.541
2013-05-08,1156.526
2013-05-09,1151.373
2013-05-10,1137.377
2013-05-13,1129.311
2013-05-14,1124.869
2013-05-15,1128.118
2013-05-16,1132.476
2013-05-17,1131.928
2013-05-20,1136.563
2013-05-21,1138.743
2013-05-22,1149.303
2013-05-23,1113.222
2013-05-24,1106.954
2013-05-27,1124.171
2013-05-28,1132.895
2013-05-29,1122.188
2013-05-30,1135.962
2013-05-31,1111.194
2013-06-03,1112.035
2013-06-04,1114.218
2013-06-05,1083.335
2013-06-06,1087.428
2013-06-07,1103.699
2013-06-10,1093.855
2013-06-11,1094.538
2013-06-12,1101.394
2013-06-13,1096.153
2013-06-14,1115.958
2013-06-17,1122.482
2013-06-18,1124.38
2013-06-19,1106.907
2013-06-20,1036.954
2013-06-21,1024.56
2013-06-24,987.39
2013-06-25,1010.846
2013-06-26,1029.392
2013-06-27,1037.663
2013-06-28,1036.219
2013-07-01,1063.596
2013-07-02,1055.186
2013-07-03,1046.622
2013-07-04,1071.489
2013-07-05,1046.262
2013-07-08,1065.379
2013-07-09,1067.851
2013-07-10,1073.25
2013-07-11,1097.506
2013-07-12,1099.089
2013-07-15,1104.802
2013-07-16,1111.212
2013-07-17,1100.084
2013-07-18,1112.048
2013-07-19,1129.724
2013-07-22,1133.99
2013-07-23,1142.545
2013-07-24,1149.129
2013-07-25,1153.173
2013-07-26,1153.071
2013-07-29,1149.418
2013-07-30,1145.471
2013-07-31,1143.933
2013-08-01,1151.226
2013-08-02,1152.298
2013-08-05,1153.368
2013-08-06,1148.608
2013-08-07,1156.913
2013-08-08,1178.053
2013-08-09,1176.769
2013-08-12,1167.8
2013-08-13,1162.365
2013-08-14,1174.876
2013-08-15,1153.108
2013-08-16,1167.794
2013-08-19,1162.746
2013-08-20,1161.89
2013-08-21,1122.024
2013-08-22,1138.875
2013-08-23,1148.479
2013-08-26,1139.247
2013-08-27,1117.272
2013-08-28,1110.613
2013-08-29,1101.948
2013-08-30,1084.528
2013-09-02,1104.298
2013-09-03,1114.109
2013-09-04,1118.563
2013-09-05,1105.838
2013-09-06,1116.017
2013-09-09,1130.973
2013-09-10,1151.998
2013-09-11,1158.737
2013-09-12,1152.414
2013-09-13,1143.369
2013-09-16,1158.543
2013-09-17,1153.442
2013-09-18,1156.821
2013-09-19,1190.541
2013-09-20,1181.209
2013-09-23,1168.779
2013-09-24,1172.346
2013-09-25,1145.365
2013-09-26,1148.915
2013-09-27,1147.514
2013-09-30,1136.883
2013-10-01,1156.749
2013-10-02,1154.779
2013-10-03,1158.282
2013-10-04,1146.764
2013-10-07,1140.494
2013-10-08,1139.746
2013-10-09,1125.408
2013-10-10,1138.871
2013-10-11,1150.028
2013-10-14,1145.434
2013-10-15,1150.557
2013-10-16,1154.987
2013-10-17,1186.707
2013-10-18,1195.652
2013-10-21,1202.039
2013-10-22,1228.999
2013-10-23,1212.771
2013-10-24,1219.641
2013-10-25,1229.938
2013-10-28,1234.224
2013-10-29,1230.702
2013-10-30,1232.622
2013-10-31,1203.64
2013-11-01,1193.468
2013-11-04,1199.455
2013-11-05,1189.967
2013-11-06,1199.422
2013-11-07,1192.48
2013-11-08,1176.924
2013-11-11,1188.232
2013-11-12,1168.553
2013-11-13,1157.77
2013-11-14,1174.483
2013-11-15,1183.902
2013-11-18,1206.847
2013-11-19,1197.387
2013-11-20,1186.582
2013-11-21,1177.967
2013-11-22,1197.513
2013-11-25,1205.12
2013-11-26,1204.951
2013-11-27,1208.214
2013-11-28,1219.986
2013-11-29,1215.32
2013-12-02,1211.067
2013-12-03,1190.219
2013-12-04,1184.879
2013-12-05,1180.248
2013-12-06,1187.318
2013-12-09,1194.585
2013-12-10,1179.57
2013-12-11,1176.802
2013-12-12,1158.042
2013-12-13,1156.38
2013-12-16,1169.41
2013-12-17,1164.13
2013-12-18,1189.806
2013-12-19,1206.001
2013-12-20,1228.687
2013-12-23,1243.355
2013-12-24,1238.673
2013-12-25,1238.673
2013-12-26,1243.554
2013-12-27,1264.702
2013-12-30,1281.112
2013-12-31,1281.81
2014-01-01,1281.81
2014-01-02,1258.698
2014-01-03,1252.38
2014-01-06,1251.458
2014-01-07,1260.229
2014-01-08,1254.981
2014-01-09,1258.492
2014-01-10,1272.388
2014-01-13,1276.493
2014-01-14,1288.097
2014-01-15,1298.653
2014-01-16,1297.009
2014-01-17,1300.738
2014-01-20,1299.725
2014-01-21,1291.359
2014-01-22,1300.345
2014-01-23,1306.422
2014-01-24,1282.151
2014-01-27,1278.942
2014-01-28,1264.546
2014-01-29,1242.766
2014-01-30,1235.445
2014-01-31,1228.382
2014-02-03,1219.733
2014-02-04,1218.808
2014-02-05,1234.672
2014-02-06,1246.6
2014-02-07,1249.967
2014-02-10,1259.487
2014-02-11,1284.883
2014-02-12,1272.307
2014-02-13,1270.217
2014-02-14,1271.075
2014-02-17,1277.275
2014-02-18,1264.551
2014-02-19,1274.507
2014-02-20,1267.885
2014-02-21,1275.164
2014-02-24,1311.215
2014-02-25,1317.698
2014-02-26,1314.323
2014-02-27,1308.687
2014-02-28,1337.093
2014-03-03,1294.29
2014-03-04,1321.033
2014-03-05,1328.546
2014-03-06,1335.651
2014-03-07,1329.464
2014-03-10,1336.532
2014-03-11,1343.02
2014-03-12,1332.787
2014-03-13,1327.644
2014-03-14,1298.772
2014-03-17,1329.262
2014-03-18,1341.613
2014-03-19,1346.608
2014-03-20,1328.434
2014-03-21,1330.586
2014-03-24,1319.001
2014-03-25,1330.83
2014-03-26,1322.13
2014-03-27,1316.831
2014-03-28,1314.978
2014-03-31,1345.547
2014-04-01,1364.376
2014-04-02,1358.061
2014-04-03,1348.565
2014-04-04,1340.161
2014-04-07,1330.687
2014-04-08,1342.354
2014-04-09,1343.163
2014-04-10,1317.125
2014-04-11,1310.864
2014-04-14,1312.599
2014-04-15,1287.591
2014-04-16,1295.009
2014-04-17,1295.174
2014-04-18,1295.174
2014-04-21,1290.386
2014-04-22,1319.695
2014-04-23,1312.186
2014-04-24,1324.947
2014-04-25,1318.698
2014-04-28,1319.62
2014-04-29,1344.738
2014-04-30,1354.346
2014-05-01,1357.408
2014-05-02,1344.979
2014-05-05,1337.389
2014-05-06,1342.319
2014-05-07,1335.369
2014-05-08,1353.768
2014-05-09,1327.224
2014-05-12,1330.974
2014-05-13,1342.926
2014-05-14,1346.986
2014-05-15,1353.032
2014-05-16,1355.985
2014-05-19,1352.168
2014-05-20,1358.739
2014-05-21,1365.373
2014-05-22,1362.895
2014-05-23,1356.693
2014-05-26,1367.323
2014-05-27,1369.706
2014-05-28,1365.805
2014-05-29,1368.09
2014-05-30,1372.336
2014-06-02,1370.572
2014-06-03,1367.69
2014-06-04,1380.402
2014-06-05,1370.214
2014-06-06,1381.677
2014-06-09,1390.077
2014-06-10,1377.556
2014-06-11,1370.106
2014-06-12,1362.809
2014-06-13,1363.488
2014-06-16,1363.861
2014-06-17,1363.166
2014-06-18,1352.587
2014-06-19,1347.736
2014-06-20,1337.447
2014-06-23,1352.768
2014-06-24,1347.558
2014-06-25,1325.558
2014-06-26,1313.844
2014-06-27,1324.851
2014-06-30,1329.969
2014-07-01,1341.377
2014-07-02,1340.238
2014-07-03,1327.443
2014-07-04,1311.507
2014-07-07,1315.987
2014-07-08,1302.036
2014-07-09,1313.702
2014-07-10,1290.343
2014-07-11,1299.912
2014-07-14,1319.536
2014-07-15,1306.563
2014-07-16,1324.424
2014-07-17,1295.575
2014-07-18,1304.276
2014-07-21,1303.728
2014-07-22,1316.756
2014-07-23,1319.795
2014-07-24,1329.71
2014-07-25,1335.669
2014-07-28,1331.431
2014-07-29,1327.83
2014-07-30,1323.517
2014-07-31,1301.666
2014-08-01,1285.27
2014-08-04,1281.203
2014-08-05,1279.812
2014-08-06,1255.307
2014-08-07,1248.359
2014-08-08,1249.49
2014-08-11,1272.139
2014-08-12,1261.826
2014-08-13,1282.086
2014-08-14,1274.491
2014-08-15,1273.451
2014-08-18,1285.364
2014-08-19,1287.685
2014-08-20,1277.517
2014-08-21,1291.521
2014-08-22,1285.472
2014-08-25,1291.23
2014-08-26,1288.54
2014-08-27,1289.844
2014-08-28,1265.133
2014-08-29,1272.132
2014-09-01,1262.525
2014-09-02,1258.525
2014-09-03,1266.408
2014-09-04,1259.212
2014-09-05,1242.68
2014-09-08,1245.646
2014-09-09,1225.772
2014-09-10,1239.799
2014-09-11,1226.401
2014-09-12,1229.333
2014-09-15,1229.191
2014-09-16,1228.593
2014-09-17,1244.476
2014-09-18,1256.224
2014-09-19,1258.083
2014-09-22,1265.749
2014-09-23,1267.142
2014-09-24,1271.926
2014-09-25,1251.705
2014-09-26,1252.96
2014-09-29,1243.142
2014-09-30,1263.035
2014-10-01,1248.559
2014-10-02,1229.386
2014-10-03,1233.03
2014-10-06,1244.232
2014-10-07,1221.585
2014-10-08,1212.896
2014-10-09,1199.988
2014-10-10,1183.229
2014-10-13,1188.072
2014-10-14,1180.193
2014-10-15,1147.655
2014-10-16,1149.159
2014-10-17,1195.494
2014-10-20,1188.753
2014-10-21,1227.125
2014-10-22,1223.621
2014-10-23,1237.036
2014-10-24,1237.785
2014-10-27,1232.693
2014-10-28,1245.293
2014-10-29,1254.434
2014-10-30,1253.833
2014-10-31,1255.208
2014-11-03,1236.81
2014-11-04,1242.451
2014-11-05,1257.69
2014-11-06,1241.968
2014-11-07,1225.122
2014-11-10,1234.708
2014-11-11,1233.944
2014-11-12,1215.347
2014-11-13,1222.856
2014-11-14,1226.173
2014-11-17,1225.067
2014-11-18,1243.668
2014-11-19,1241.288
2014-11-20,1234.859
2014-11-21,1244.467
2014-11-24,1263.294
2014-11-25,1276.726
2014-11-26,1275.607
2014-11-27,1278.64
2014-11-28,1265.274
2014-12-01,1258.012
2014-12-02,1244.345
2014-12-03,1257.704
2014-12-04,1246.885
2014-12-05,1257.489
2014-12-08,1252.198
2014-12-09,1256.086
2014-12-10,1249.707
2014-12-11,1244.808
2014-12-12,1220.218
2014-12-15,1187.399
2014-12-16,1182.825
2014-12-17,1161.159
2014-12-18,1182.004
2014-12-19,1185.658
2014-12-22,1184.671
2014-12-23,1190.057
2014-12-24,1185.681
2014-12-25,1185.681
2014-12-26,1180.466
2014-12-29,1194.777
2014-12-30,1197.508
2014-12-31,1185.622
2015-01-01,1185.622
2015-01-02,1174.572
2015-01-05,1157.263
2015-01-06,1158.734
2015-01-07,1116.763
2015-01-08,1127.451
2015-01-09,1113.495
2015-01-12,1110.985
2015-01-13,1126.131
2015-01-14,1102.829
2015-01-15,1110.868
2015-01-16,1120.606
2015-01-19,1133.632
2015-01-20,1139.445
2015-01-21,1139.987
2015-01-22,1166.632
2015-01-23,1157.455
2015-01-26,1170.11
2015-01-27,1184.019
2015-01-28,1209.372
2015-01-29,1213.898
2015-01-30,1214.156
2015-02-02,1223.477
2015-02-03,1245.859
2015-02-04,1217.201
2015-02-05,1216.534
2015-02-06,1217.98
2015-02-09,1206.918
2015-02-10,1220.425
2015-02-11,1195.572
2015-02-12,1196.505
2015-02-13,1223.466
2015-02-16,1227.796
2015-02-17,1228.059
2015-02-18,1233.423
2015-02-19,1237.162
2015-02-20,1244.238
2015-02-23,1249.021
2015-02-24,1260.447
2015-02-25,1265.619
2015-02-26,1266.311
2015-02-27,1281.198
2015-03-02,1285.018
2015-03-03,1277.685
2015-03-04,1268.115
2015-03-05,1268.156
2015-03-06,1247.299
2015-03-09,1246.113
2015-03-10,1227.294
2015-03-11,1238.694
2015-03-12,1236.74
2015-03-13,1228.743
2015-03-16,1248.127
2015-03-17,1237.97
2015-03-18,1239.152
2015-03-19,1250.979
2015-03-20,1268.238
2015-03-23,1276.539
2015-03-24,1277.189
2015-03-25,1278.585
2015-03-26,1252.187
2015-03-27,1240.729
2015-03-30,1256.534
2015-03-31,1233.115
2015-04-01,1237.804
2015-04-02,1240.997
2015-04-03,1240.997
2015-04-06,1261.582
2015-04-07,1254.319
2015-04-08,1238.343
2015-04-09,1232.092
2015-04-10,1222.526
2015-04-13,1219.637
2015-04-14,1232.833
2015-04-15,1235.727
2015-04-16,1245.685
2015-04-17,1220.152
2015-04-20,1230.239
2015-04-21,1241.994
2015-04-22,1241.241
2015-04-23,1259.587
2015-04-24,1269.982
2015-04-27,1294.973
2015-04-28,1283.073
2015-04-29,1286.379
2015-04-30,1288.843
2015-05-01,1285.971
2015-05-04,1282.386
2015-05-05,1255.449
2015-05-06,1270.783
2015-05-07,1266.637
2015-05-08,1292.533
2015-05-11,1289.805
2015-05-12,1273.854
