Date,SINGAPORE LARGE GROWTH Large Cap
2024-07-05,853.685
2024-07-08,854.671
2024-07-09,859.334
2024-07-10,876.249
2024-07-11,879.662
2024-07-12,873.083
2024-07-15,864.509
2024-07-16,852.158
2024-07-17,846.821
2024-07-18,837.173
2024-07-19,831.107
2024-07-22,819.633
2024-07-23,826.151
2024-07-24,821.161
2024-07-25,813.521
2024-07-26,813.509
2024-07-29,815.393
2024-07-30,816.443
2024-07-31,822.409
2024-08-01,807.286
2024-08-02,788.835
2024-08-05,755.098
2024-08-06,747.641
2024-08-07,761.904
2024-08-08,768.244
2024-08-09,777.836
2024-08-12,791.429
2024-08-13,825.988
2024-08-14,843.617
2024-08-15,861.483
2024-08-16,873.478
2024-08-19,891.707
2024-08-20,892.204
2024-08-21,894.494
2024-08-22,892.027
2024-08-23,902.147
2024-08-26,899.732
2024-08-27,899.023
2024-08-28,891.927
2024-08-29,878.826
2024-08-30,890.84
2024-09-02,896.316
2024-09-03,899.171
2024-09-04,894.058
2024-09-05,897.63
2024-09-06,891.528
2024-09-09,897.691
2024-09-10,899.547
2024-09-11,904.205
2024-09-12,916.696
2024-09-13,930.086
2024-09-16,926.983
2024-09-17,928.809
2024-09-18,939.096
2024-09-19,956.194
2024-09-20,967.134
2024-09-23,995.43
2024-09-24,995.844
2024-09-25,992.43
2024-09-26,995.814
2024-09-27,984.289
2024-09-30,990.578
2024-10-01,997.322
2024-10-02,985.043
2024-10-03,982.951
2024-10-04,986.27
2024-10-07,988.45
2024-10-08,988.944
2024-10-09,999.532
2024-10-10,995.294
2024-10-11,1009.332
2024-10-14,1018.714
2024-10-15,1009.608
2024-10-16,1011.569
2024-10-17,1017.089
2024-10-18,1021.374
2024-10-21,1011.774
2024-10-22,1010.069
2024-10-23,1008.937
2024-10-24,1016.568
2024-10-25,1009.031
2024-10-28,1007.126
2024-10-29,996.484
2024-10-30,985.354
2024-10-31,980.099
2024-11-01,985.948
2024-11-04,993.714
2024-11-05,996.669
2024-11-06,987.922
2024-11-07,1036.497
2024-11-08,1036.232
2024-11-11,1052.466
2024-11-12,1083.712
2024-11-13,1078.997
2024-11-14,1083.836
2024-11-15,1080.74
2024-11-18,1095.27
2024-11-19,1119.626
2024-11-20,1113.826
2024-11-21,1126.88
2024-11-22,1108.011
2024-11-25,1111.71
2024-11-26,1103.735
2024-11-27,1116.806
2024-11-28,1121.158
2024-11-29,1119.38
2024-12-02,1116.683
2024-12-03,1137.539
2024-12-04,1151.476
2024-12-05,1154.789
2024-12-06,1138.329
2024-12-09,1133.654
2024-12-10,1126.009
2024-12-11,1141.21
2024-12-12,1144.648
2024-12-13,1142.642
2024-12-16,1141.529
2024-12-17,1143.956
2024-12-18,1115.638
2024-12-19,1111.17
2024-12-20,1103.975
2024-12-23,1103.005
2024-12-24,1112.64
2024-12-25,1112.64
2024-12-26,1104.329
2024-12-27,1102.067
2024-12-30,1099.293
2024-12-31,1088.813
2025-01-01,1088.813
2025-01-02,1085.114
2025-01-03,1085.952
2025-01-06,1101.048
2025-01-07,1097.767
2025-01-08,1118.36
2025-01-09,1113.449
2025-01-10,1097.806
2025-01-13,1093.546
2025-01-14,1108.776
2025-01-15,1106.57
2025-01-16,1113.914
2025-01-17,1129.834
2025-01-20,1132.698
2025-01-21,1144.111
2025-01-22,1139.469
2025-01-23,1137.833
2025-01-24,1151.315
2025-01-27,1138.094
2025-01-28,1161.217
2025-01-29,1172.426
2025-01-30,1178.805
2025-01-31,1182.696
2025-02-03,1169.95
2025-02-04,1182.006
2025-02-05,1181.462
2025-02-06,1178.938
2025-02-07,1186.357
2025-02-10,1204.508
2025-02-11,1218.965
2025-02-12,1228.896
2025-02-13,1243.538
2025-02-14,1249.91
2025-02-17,1247.896
2025-02-18,1271.882
2025-02-19,1266.605
2025-02-20,1256.986
2025-02-21,1235.028
2025-02-24,1229.357
2025-02-25,1220.805
2025-02-26,1240.498
2025-02-27,1227.957
2025-02-28,1226.739
2025-03-03,1211.882
2025-03-04,1245.182
2025-03-05,1310.072
2025-03-06,1284.672
2025-03-07,1273.447
2025-03-10,1232.671
2025-03-11,1213.718
2025-03-12,1223.499
2025-03-13,1200.729
2025-03-14,1211.942
2025-03-17,1241.251
2025-03-18,1215.472
2025-03-19,1222.227
2025-03-20,1227.391
2025-03-21,1223.181
2025-03-24,1236.643
2025-03-25,1248.591
2025-03-26,1244.529
2025-03-27,1265.376
2025-03-28,1252.885
2025-03-31,1250.44
2025-04-01,1263.341
2025-04-02,1268.721
2025-04-03,1214.611
2025-04-04,1125.237
2025-04-07,1082.739
2025-04-08,1055.018
2025-04-09,1106.545
2025-04-10,1131.683
2025-04-11,1130.94
2025-04-14,1144.397
2025-04-15,1165.636
2025-04-16,1172.278
2025-04-17,1193.75
2025-04-18,1193.75
2025-04-21,1186.273
2025-04-22,1200.017
2025-04-23,1214.677
2025-04-24,1227.233
2025-04-25,1237.842
2025-04-28,1251.453
2025-04-29,1263.666
2025-04-30,1271.285
2025-05-01,1281.552
2025-05-02,1314.611
2025-05-05,1322.568
2025-05-06,1327.106
2025-05-07,1324.714
2025-05-08,1336.305
2025-05-09,1319.108
2025-05-12,1327.954
2025-05-13,1371.088
2025-05-14,1413.938
2025-05-15,1429.403
2025-05-16,1421.479
2025-05-19,1425.928
2025-05-20,1426.329
2025-05-21,1433.945
2025-05-22,1428.105
2025-05-23,1444.627
2025-05-26,1440.624
2025-05-27,1446.353
2025-05-28,1451.23
2025-05-29,1435.624
2025-05-30,1425.076
2025-06-02,1447.889
2025-06-03,1448.155
2025-06-04,1463.443
2025-06-05,1472.677
2025-06-06,1453.338
2025-06-09,1457.31
2025-06-10,1422.607
2025-06-11,1410.596
2025-06-12,1412.674
2025-06-13,1405.595
2025-06-16,1417.197
2025-06-17,1415.427
2025-06-18,1405.958
2025-06-19,1396.625
2025-06-20,1387.49
2025-06-23,1387.568
2025-06-24,1417.056
2025-06-25,1411.266
2025-06-26,1422.872
2025-06-27,1432.544
2025-06-30,1436.993
2025-07-01,1405.489
2025-07-02,1396.992
2025-07-03,1397.363
2025-07-04,1402.248
2025-07-07,1415.011
2025-07-08,1407.0
2025-07-09,1419.887
2025-07-10,1411.043
2025-07-11,1411.327
2025-07-14,1425.712
2025-07-15,1446.994
2025-07-16,1459.064
2025-07-17,1492.455
2025-07-18,1504.824
2025-07-21,1460.432
2025-07-22,1459.355
2025-07-23,1489.043
2025-07-24,1504.956
2025-07-25,1497.748
2025-07-28,1499.435
2025-07-29,1494.578
2025-07-30,1480.23
2025-07-31,1461.658
2025-08-01,1452.378
2025-08-04,1470.391
2025-08-05,1455.687
2025-08-06,1452.545
2025-08-07,1472.825
2025-08-08,1484.217
2025-08-11,1476.565
2025-08-12,1588.781
2025-08-13,1604.862
2025-08-14,1596.107
2025-08-15,1601.03
2025-08-18,1593.981
2025-08-19,1607.983
2025-08-20,1607.541
2025-08-21,1616.75
2025-08-22,1650.57
2025-08-25,1649.886
2025-08-26,1647.486
2025-08-27,1626.369
2025-08-28,1646.205
2025-08-29,1650.317
2025-09-01,1644.623
2025-09-02,1622.068
2025-09-03,1624.304
2025-09-04,1658.698
2025-09-05,1675.667
2025-09-08,1671.212
2025-09-09,1679.841
2025-09-10,1714.37
2025-09-11,1724.417
2025-09-12,1708.698
2025-09-15,1681.351
2025-09-16,1682.415
2025-09-17,1673.851
2025-09-18,1678.624
2025-09-19,1674.501
2025-09-22,1671.948
2025-09-23,1645.004
2025-09-24,1639.592
2025-09-25,1635.304
2025-09-26,1631.128
2025-09-29,1619.934
2025-09-30,1622.568
2025-10-01,1644.089
2025-10-02,1672.668
2025-10-03,1677.347
2025-10-06,1698.326
2025-10-07,1729.419
2025-10-08,1724.657
2025-10-09,1699.479
2025-10-10,1671.56
2025-10-13,1669.615
2025-10-14,1649.117
2025-10-15,1586.49
2025-10-16,1581.252
2025-10-17,1561.497
2025-10-20,1585.048
2025-10-21,1584.243
2025-10-22,1561.195
2025-10-23,1565.762
2025-10-24,1560.787
2025-10-27,1589.176
2025-10-28,1597.371
2025-10-29,1577.909
2025-10-30,1576.484
2025-10-31,1575.376
2025-11-03,1575.135
2025-11-04,1565.14
2025-11-05,1570.004
2025-11-06,1593.821
2025-11-07,1575.777
2025-11-10,1581.92
2025-11-11,1548.678
2025-11-12,1553.703
2025-11-13,1543.266
2025-11-14,1543.785
2025-11-17,1560.398
2025-11-18,1561.208
2025-11-19,1543.747
2025-11-20,1497.123
2025-11-21,1493.339
2025-11-24,1511.699
2025-11-25,1514.926
2025-11-26,1512.126
2025-11-27,1514.283
2025-11-28,1543.901
2025-12-01,1521.784
2025-12-02,1535.248
2025-12-03,1527.017
2025-12-04,1525.31
2025-12-05,1516.644
2025-12-08,1481.392
2025-12-09,1486.469
2025-12-10,1463.757
2025-12-11,1483.421
2025-12-12,1484.163
2025-12-15,1471.466
2025-12-16,1488.925
2025-12-17,1455.5
2025-12-18,1462.251
2025-12-19,1464.908
2025-12-22,1494.771
2025-12-23,1511.385
2025-12-24,1514.618
2025-12-25,1514.618
2025-12-26,1522.307
2025-12-29,1537.237
2025-12-30,1528.089
2025-12-31,1521.092
2026-01-01,1521.092
2026-01-02,1542.895
2026-01-05,1590.948
2026-01-06,1630.092
2026-01-07,1616.375
2026-01-08,1571.402
2026-01-09,1570.603
2026-01-12,1565.855
2026-01-13,1563.089
2026-01-14,1537.521
2026-01-15,1538.264
2026-01-16,1527.328
2026-01-19,1524.348
2026-01-20,1515.587
2026-01-21,1513.426
2026-01-22,1524.621
2026-01-23,1546.471
2026-01-26,1553.429
2026-01-27,1577.512
2026-01-28,1579.0
2026-01-29,1555.708
2026-01-30,1516.498
