Date,WORLD ex USA SMID CAP SMID (Small+Mid Cap)
2010-09-15,762.779
2010-09-16,760.972
2010-09-17,761.404
2010-09-20,768.983
2010-09-21,770.369
2010-09-22,775.865
2010-09-23,772.136
2010-09-24,781.306
2010-09-27,784.131
2010-09-28,787.529
2010-09-29,792.353
2010-09-30,789.283
2010-10-01,792.492
2010-10-04,787.176
2010-10-05,800.75
2010-10-06,809.841
2010-10-07,812.011
2010-10-08,811.849
2010-10-11,814.215
2010-10-12,807.36
2010-10-13,820.839
2010-10-14,828.825
2010-10-15,822.644
2010-10-18,822.241
2010-10-19,809.121
2010-10-20,818.071
2010-10-21,820.956
2010-10-22,818.429
2010-10-25,826.644
2010-10-26,819.987
2010-10-27,808.711
2010-10-28,815.477
2010-10-29,818.25
2010-11-01,820.634
2010-11-02,826.172
2010-11-03,823.728
2010-11-04,844.808
2010-11-05,844.471
2010-11-08,843.222
2010-11-09,846.485
2010-11-10,831.599
2010-11-11,830.084
2010-11-12,824.137
2010-11-15,823.485
2010-11-16,806.58
2010-11-17,809.08
2010-11-18,822.197
2010-11-19,823.265
2010-11-22,822.409
2010-11-23,808.961
2010-11-24,812.926
2010-11-25,816.741
2010-11-26,806.64
2010-11-29,796.539
2010-11-30,793.034
2010-12-01,806.208
2010-12-02,825.066
2010-12-03,837.617
2010-12-06,838.637
2010-12-07,844.302
2010-12-08,837.291
2010-12-09,837.562
2010-12-10,839.605
2010-12-13,851.963
2010-12-14,854.356
2010-12-15,850.376
2010-12-16,845.223
2010-12-17,845.062
2010-12-20,845.409
2010-12-21,853.699
2010-12-22,854.081
2010-12-23,855.735
2010-12-24,856.109
2010-12-27,854.824
2010-12-28,858.794
2010-12-29,865.106
2010-12-30,865.98
2010-12-31,872.97
2011-01-03,873.746
2011-01-04,876.141
2011-01-05,865.965
2011-01-06,864.881
2011-01-07,865.059
2011-01-10,859.517
2011-01-11,867.029
2011-01-12,878.263
2011-01-13,886.127
2011-01-14,884.28
2011-01-17,883.192
2011-01-18,891.705
2011-01-19,892.039
2011-01-20,871.97
2011-01-21,876.833
2011-01-24,881.641
2011-01-25,880.534
2011-01-26,888.896
2011-01-27,891.071
2011-01-28,883.666
2011-01-31,882.806
2011-02-01,898.782
2011-02-02,901.168
2011-02-03,897.073
2011-02-04,898.958
2011-02-07,906.034
2011-02-08,910.787
2011-02-09,906.225
2011-02-10,897.763
2011-02-11,897.939
2011-02-14,902.76
2011-02-15,902.634
2011-02-16,904.696
2011-02-17,910.253
2011-02-18,913.46
2011-02-21,907.78
2011-02-22,899.083
2011-02-23,893.183
2011-02-24,888.191
2011-02-25,899.558
2011-02-28,910.537
2011-03-01,913.209
2011-03-02,908.057
2011-03-03,912.409
2011-03-04,916.923
2011-03-07,913.745
2011-03-08,907.297
2011-03-09,908.461
2011-03-10,887.71
2011-03-11,882.522
2011-03-14,868.625
2011-03-15,835.29
2011-03-16,840.811
2011-03-17,856.848
2011-03-18,868.187
2011-03-21,882.391
2011-03-22,890.52
2011-03-23,888.767
2011-03-24,897.66
2011-03-25,897.406
2011-03-28,894.515
2011-03-29,893.461
2011-03-30,904.481
2011-03-31,906.831
2011-04-01,908.381
2011-04-04,915.611
2011-04-05,913.45
2011-04-06,916.911
2011-04-07,910.872
2011-04-08,922.175
2011-04-11,919.565
2011-04-12,905.887
2011-04-13,912.406
2011-04-14,912.927
2011-04-15,911.547
2011-04-18,895.864
2011-04-19,902.533
2011-04-20,922.777
2011-04-21,933.286
2011-04-22,933.531
2011-04-25,930.476
2011-04-26,934.488
2011-04-27,934.133
2011-04-28,948.899
2011-04-29,951.751
2011-05-02,956.596
2011-05-03,947.165
2011-05-04,939.742
2011-05-05,927.818
2011-05-06,930.654
2011-05-09,923.546
2011-05-10,933.367
2011-05-11,931.667
2011-05-12,919.331
2011-05-13,917.008
2011-05-16,912.257
2011-05-17,902.181
2011-05-18,910.477
2011-05-19,913.726
2011-05-20,911.446
2011-05-23,892.726
2011-05-24,896.304
2011-05-25,897.043
2011-05-26,902.787
2011-05-27,915.219
2011-05-30,917.33
2011-05-31,928.412
2011-06-01,927.19
2011-06-02,916.581
2011-06-03,916.872
2011-06-06,913.122
2011-06-07,915.642
2011-06-08,903.439
2011-06-09,904.916
2011-06-10,892.26
2011-06-13,890.693
2011-06-14,902.352
2011-06-15,889.563
2011-06-16,871.191
2011-06-17,876.632
2011-06-20,871.731
2011-06-21,887.425
2011-06-22,891.598
2011-06-23,870.377
2011-06-24,871.428
2011-06-27,869.496
2011-06-28,877.544
2011-06-29,895.019
2011-06-30,909.617
2011-07-01,913.799
2011-07-04,922.099
2011-07-05,920.427
2011-07-06,914.94
2011-07-07,920.714
2011-07-08,915.787
2011-07-11,894.105
2011-07-12,890.192
2011-07-13,906.362
2011-07-14,898.706
2011-07-15,896.397
2011-07-18,882.405
2011-07-19,894.437
2011-07-20,903.67
2011-07-21,916.023
2011-07-22,923.541
2011-07-25,919.53
2011-07-26,923.579
2011-07-27,911.024
2011-07-28,901.985
2011-07-29,900.082
2011-08-01,894.379
2011-08-02,876.093
2011-08-03,861.778
2011-08-04,825.664
2011-08-05,806.07
2011-08-08,771.446
2011-08-09,782.702
2011-08-10,780.559
2011-08-11,793.335
2011-08-12,807.447
2011-08-15,824.28
2011-08-16,818.463
2011-08-17,823.418
2011-08-18,789.054
2011-08-19,781.136
2011-08-22,778.271
2011-08-23,786.472
2011-08-24,790.333
2011-08-25,787.418
2011-08-26,789.111
2011-08-29,807.115
2011-08-30,814.462
2011-08-31,830.343
2011-09-01,827.261
2011-09-02,813.241
2011-09-05,787.971
2011-09-06,775.871
2011-09-07,795.065
2011-09-08,799.543
2011-09-09,776.564
2011-09-12,755.551
2011-09-13,762.493
2011-09-14,764.017
2011-09-15,781.259
2011-09-16,789.201
2011-09-19,771.872
2011-09-20,776.743
2011-09-21,768.501
2011-09-22,729.656
2011-09-23,726.569
2011-09-26,722.306
2011-09-27,753.227
2011-09-28,750.115
2011-09-29,752.318
2011-09-30,737.893
2011-10-03,719.922
2011-10-04,700.722
2011-10-05,711.994
2011-10-06,733.617
2011-10-07,742.816
2011-10-10,756.109
2011-10-11,761.009
2011-10-12,775.922
2011-10-13,771.335
2011-10-14,778.991
2011-10-17,776.024
2011-10-18,768.753
2011-10-19,773.231
2011-10-20,759.993
2011-10-21,779.596
2011-10-24,794.698
2011-10-25,790.679
2011-10-26,788.33
2011-10-27,822.707
2011-10-28,826.294
2011-10-31,800.236
2011-11-01,768.529
2011-11-02,774.888
2011-11-03,783.708
2011-11-04,785.481
2011-11-07,783.359
2011-11-08,786.033
2011-11-09,771.718
2011-11-10,761.904
2011-11-11,780.314
2011-11-14,774.222
2011-11-15,765.157
2011-11-16,760.848
2011-11-17,752.42
2011-11-18,746.214
2011-11-21,726.63
2011-11-22,725.159
2011-11-23,710.486
2011-11-24,708.134
2011-11-25,705.42
2011-11-28,726.094
2011-11-29,735.739
2011-11-30,760.395
2011-12-01,759.34
2011-12-02,763.655
2011-12-05,772.059
2011-12-06,762.355
2011-12-07,766.007
2011-12-08,753.152
2011-12-09,754.225
2011-12-12,742.63
2011-12-13,736.862
2011-12-14,718.387
2011-12-15,720.205
2011-12-16,724.57
2011-12-19,717.768
2011-12-20,734.895
2011-12-21,734.261
2011-12-22,737.03
2011-12-23,741.299
2011-12-26,741.938
2011-12-27,742.91
2011-12-28,734.469
2011-12-29,737.255
2011-12-30,748.229
2012-01-02,751.916
2012-01-03,766.369
2012-01-04,763.638
2012-01-05,752.643
2012-01-06,748.929
2012-01-09,748.824
2012-01-10,759.373
2012-01-11,757.372
2012-01-12,760.934
2012-01-13,757.749
2012-01-16,759.468
2012-01-17,768.222
2012-01-18,774.463
2012-01-19,783.706
2012-01-20,786.978
2012-01-23,795.837
2012-01-24,786.281
2012-01-25,789.746
2012-01-26,804.771
2012-01-27,802.994
2012-01-30,795.395
2012-01-31,801.135
2012-02-01,815.89
2012-02-02,819.744
2012-02-03,823.092
2012-02-06,823.519
2012-02-07,825.462
2012-02-08,828.16
2012-02-09,830.213
2012-02-10,819.643
2012-02-13,825.011
2012-02-14,818.253
2012-02-15,823.295
2012-02-16,819.155
2012-02-17,828.227
2012-02-20,839.046
2012-02-21,836.656
2012-02-22,833.929
2012-02-23,837.987
2012-02-24,845.319
2012-02-27,841.47
2012-02-28,845.035
2012-02-29,844.966
2012-03-01,844.815
2012-03-02,841.898
2012-03-05,834.845
2012-03-06,814.076
2012-03-07,817.939
2012-03-08,834.771
2012-03-09,834.582
2012-03-12,831.081
2012-03-13,839.043
2012-03-14,834.62
2012-03-15,839.492
2012-03-16,846.289
2012-03-19,848.752
2012-03-20,839.855
2012-03-21,837.0
2012-03-22,832.098
2012-03-23,836.532
2012-03-26,845.368
2012-03-27,847.227
2012-03-28,840.428
2012-03-29,835.043
2012-03-30,842.634
2012-04-02,849.253
2012-04-03,845.412
2012-04-04,821.047
2012-04-05,819.817
2012-04-06,818.735
2012-04-09,817.004
2012-04-10,806.322
2012-04-11,810.252
2012-04-12,824.001
2012-04-13,816.313
2012-04-16,812.191
2012-04-17,823.737
2012-04-18,824.559
2012-04-19,822.008
2012-04-20,825.479
2012-04-23,809.661
2012-04-24,814.996
2012-04-25,823.444
2012-04-26,828.789
2012-04-27,834.995
2012-04-30,833.881
2012-05-01,833.326
2012-05-02,831.091
2012-05-03,828.171
2012-05-04,815.682
2012-05-07,807.66
2012-05-08,797.423
2012-05-09,788.264
2012-05-10,794.764
2012-05-11,792.375
2012-05-14,776.658
2012-05-15,765.905
2012-05-16,756.024
2012-05-17,754.219
2012-05-18,742.397
2012-05-21,747.03
2012-05-22,758.496
2012-05-23,741.744
2012-05-24,744.639
2012-05-25,742.527
2012-05-28,745.803
2012-05-29,753.307
2012-05-30,739.541
2012-05-31,737.173
2012-06-01,723.322
2012-06-04,719.383
2012-06-05,725.099
2012-06-06,739.481
2012-06-07,749.714
2012-06-08,739.582
2012-06-11,743.296
2012-06-12,740.502
2012-06-13,741.761
2012-06-14,740.478
2012-06-15,749.192
2012-06-18,754.021
2012-06-19,763.596
2012-06-20,770.28
2012-06-21,760.122
2012-06-22,751.124
2012-06-25,741.94
2012-06-26,738.668
2012-06-27,746.225
2012-06-28,745.484
2012-06-29,771.465
2012-07-02,775.773
2012-07-03,784.179
2012-07-04,784.158
2012-07-05,778.277
2012-07-06,769.458
2012-07-09,763.754
2012-07-10,764.535
2012-07-11,761.695
2012-07-12,751.458
2012-07-13,762.579
2012-07-16,765.613
2012-07-17,763.379
2012-07-18,767.42
2012-07-19,778.924
2012-07-20,768.578
2012-07-23,748.817
2012-07-24,746.812
2012-07-25,746.251
2012-07-26,765.899
2012-07-27,775.104
2012-07-30,780.469
2012-07-31,779.407
2012-08-01,776.742
2012-08-02,766.618
2012-08-03,778.157
2012-08-06,788.351
2012-08-07,793.408
2012-08-08,793.148
2012-08-09,795.621
2012-08-10,795.912
2012-08-13,793.422
2012-08-14,795.561
2012-08-15,794.664
2012-08-16,801.952
2012-08-17,805.719
2012-08-20,805.234
2012-08-21,813.986
2012-08-22,807.461
2012-08-23,812.224
2012-08-24,806.243
2012-08-27,806.617
2012-08-28,803.442
2012-08-29,802.794
2012-08-30,795.337
2012-08-31,801.717
2012-09-03,803.111
2012-09-04,797.724
2012-09-05,796.674
2012-09-06,808.187
2012-09-07,825.656
2012-09-10,824.915
2012-09-11,827.271
2012-09-12,834.795
2012-09-13,836.788
2012-09-14,856.824
2012-09-17,852.644
2012-09-18,847.323
2012-09-19,851.441
2012-09-20,844.145
2012-09-21,849.56
2012-09-24,842.994
2012-09-25,847.305
2012-09-26,832.687
2012-09-27,838.357
2012-09-28,835.408
2012-10-01,839.884
2012-10-02,839.959
2012-10-03,834.319
2012-10-04,842.999
2012-10-05,850.843
2012-10-08,843.643
2012-10-09,835.978
2012-10-10,829.368
2012-10-11,832.224
2012-10-12,832.605
2012-10-15,833.298
2012-10-16,843.611
2012-10-17,854.159
2012-10-18,855.315
2012-10-19,848.956
2012-10-22,847.471
2012-10-23,834.923
2012-10-24,835.512
2012-10-25,840.185
2012-10-26,837.29
2012-10-29,834.134
2012-10-30,838.096
2012-10-31,839.39
2012-11-01,845.264
2012-11-02,843.804
2012-11-05,838.505
2012-11-06,841.018
2012-11-07,835.43
2012-11-08,829.188
2012-11-09,825.474
2012-11-12,821.94
2012-11-13,820.315
2012-11-14,814.875
2012-11-15,810.76
2012-11-16,806.695
2012-11-19,823.727
2012-11-20,823.864
2012-11-21,825.271
2012-11-22,834.44
2012-11-23,841.313
2012-11-26,840.872
2012-11-27,841.908
2012-11-28,839.974
2012-11-29,849.484
2012-11-30,850.277
2012-12-03,852.742
2012-12-04,853.811
2012-12-05,853.829
2012-12-06,856.633
2012-12-07,856.38
2012-12-10,857.314
2012-12-11,861.576
2012-12-12,865.292
2012-12-13,864.513
2012-12-14,866.149
2012-12-17,868.676
2012-12-18,874.782
2012-12-19,883.868
2012-12-20,884.014
2012-12-21,877.617
2012-12-24,875.875
2012-12-25,876.767
2012-12-26,878.121
2012-12-27,880.458
2012-12-28,878.768
2012-12-31,879.486
2013-01-01,879.674
2013-01-02,894.683
2013-01-03,892.338
2013-01-04,894.177
2013-01-07,895.128
2013-01-08,891.616
2013-01-09,894.492
2013-01-10,902.694
2013-01-11,906.339
2013-01-14,904.536
2013-01-15,906.98
2013-01-16,902.461
2013-01-17,905.8
2013-01-18,906.945
2013-01-21,909.515
2013-01-22,911.479
2013-01-23,908.094
2013-01-24,909.268
2013-01-25,914.95
2013-01-28,912.977
2013-01-29,915.001
2013-01-30,917.355
2013-01-31,916.171
2013-02-01,923.039
2013-02-04,914.123
2013-02-05,909.435
2013-02-06,916.012
2013-02-07,912.805
2013-02-08,917.281
2013-02-11,910.959
2013-02-12,919.214
2013-02-13,919.025
2013-02-14,916.819
2013-02-15,912.695
2013-02-18,914.256
2013-02-19,922.277
2013-02-20,922.329
2013-02-21,908.336
2013-02-22,912.186
2013-02-25,913.755
2013-02-26,905.435
2013-02-27,910.35
2013-02-28,917.813
2013-03-01,911.486
2013-03-04,911.333
2013-03-05,920.486
2013-03-06,924.146
2013-03-07,924.43
2013-03-08,922.681
2013-03-11,927.036
2013-03-12,926.714
2013-03-13,922.324
2013-03-14,930.08
2013-03-15,940.879
2013-03-18,931.955
2013-03-19,929.932
2013-03-20,931.686
2013-03-21,933.927
2013-03-22,932.541
2013-03-25,929.992
2013-03-26,931.032
2013-03-27,929.357
2013-03-28,934.002
2013-03-29,934.512
2013-04-01,926.797
2013-04-02,927.516
2013-04-03,927.984
2013-04-04,918.087
2013-04-05,918.273
2013-04-08,922.035
2013-04-09,927.439
2013-04-10,940.158
2013-04-11,948.723
2013-04-12,945.278
2013-04-15,932.357
2013-04-16,928.346
2013-04-17,921.091
2013-04-18,917.547
2013-04-19,920.483
2013-04-22,925.156
2013-04-23,935.875
2013-04-24,945.235
2013-04-25,955.352
2013-04-26,955.9
2013-04-29,960.493
2013-04-30,970.513
2013-05-01,968.165
2013-05-02,961.158
2013-05-03,967.161
2013-05-06,965.505
2013-05-07,974.305
2013-05-08,986.413
2013-05-09,982.373
2013-05-10,976.279
2013-05-13,977.775
2013-05-14,977.754
2013-05-15,975.797
2013-05-16,978.955
2013-05-17,975.557
2013-05-20,984.968
2013-05-21,986.274
2013-05-22,982.58
2013-05-23,956.633
2013-05-24,959.686
2013-05-27,954.883
2013-05-28,956.747
2013-05-29,959.996
2013-05-30,957.157
2013-05-31,950.442
2013-06-03,945.996
2013-06-04,950.768
2013-06-05,937.602
2013-06-06,931.969
2013-06-07,935.922
2013-06-10,942.419
2013-06-11,938.829
2013-06-12,942.425
2013-06-13,933.684
2013-06-14,941.968
2013-06-17,952.946
2013-06-18,952.531
2013-06-19,958.799
2013-06-20,917.374
2013-06-21,910.795
2013-06-24,894.562
2013-06-25,899.693
2013-06-26,903.184
2013-06-27,912.043
2013-06-28,916.454
2013-07-01,926.663
2013-07-02,929.805
2013-07-03,926.455
2013-07-04,934.582
2013-07-05,927.931
2013-07-08,932.794
2013-07-09,939.229
2013-07-10,945.578
2013-07-11,963.408
2013-07-12,963.431
2013-07-15,964.379
2013-07-16,969.106
2013-07-17,968.116
2013-07-18,973.503
2013-07-19,974.044
2013-07-22,982.676
2013-07-23,983.644
2013-07-24,984.029
2013-07-25,980.254
2013-07-26,978.088
2013-07-29,970.424
2013-07-30,974.661
2013-07-31,970.08
2013-08-01,978.845
2013-08-02,989.264
2013-08-05,989.646
2013-08-06,994.122
2013-08-07,987.084
2013-08-08,995.886
2013-08-09,997.791
2013-08-12,994.83
2013-08-13,995.299
2013-08-14,1002.602
2013-08-15,991.178
2013-08-16,996.213
2013-08-19,995.495
2013-08-20,990.095
2013-08-21,982.754
2013-08-22,983.117
2013-08-23,992.832
2013-08-26,990.172
2013-08-27,980.121
2013-08-28,968.828
2013-08-29,968.462
2013-08-30,962.188
2013-09-02,973.583
2013-09-03,977.708
2013-09-04,983.161
2013-09-05,983.111
2013-09-06,988.994
2013-09-09,1000.2
2013-09-10,1010.811
2013-09-11,1015.784
2013-09-12,1015.374
2013-09-13,1014.668
2013-09-16,1026.537
2013-09-17,1022.845
2013-09-18,1027.767
2013-09-19,1045.334
2013-09-20,1038.723
2013-09-23,1037.44
2013-09-24,1038.168
2013-09-25,1037.292
2013-09-26,1038.536
2013-09-27,1042.568
2013-09-30,1037.017
2013-10-01,1040.957
2013-10-02,1037.852
2013-10-03,1035.235
2013-10-04,1032.288
2013-10-07,1024.482
2013-10-08,1022.909
2013-10-09,1018.372
2013-10-10,1028.587
2013-10-11,1037.196
2013-10-14,1040.176
2013-10-15,1041.774
2013-10-16,1041.742
2013-10-17,1056.999
2013-10-18,1066.367
2013-10-21,1071.967
2013-10-22,1077.74
2013-10-23,1071.447
2013-10-24,1075.758
2013-10-25,1070.326
2013-10-28,1070.241
2013-10-29,1067.955
2013-10-30,1071.131
2013-10-31,1065.912
2013-11-01,1052.875
2013-11-04,1056.731
2013-11-05,1054.695
2013-11-06,1062.781
2013-11-07,1052.713
2013-11-08,1046.871
2013-11-11,1051.958
2013-11-12,1051.222
2013-11-13,1044.653
2013-11-14,1054.215
2013-11-15,1060.464
2013-11-18,1065.317
2013-11-19,1060.255
2013-11-20,1055.813
2013-11-21,1051.849
2013-11-22,1055.594
2013-11-25,1058.19
2013-11-26,1058.742
2013-11-27,1058.734
2013-11-28,1063.774
2013-11-29,1065.268
2013-12-02,1058.886
2013-12-03,1052.55
2013-12-04,1043.165
2013-12-05,1042.283
2013-12-06,1045.909
2013-12-09,1051.707
2013-12-10,1054.355
2013-12-11,1049.531
2013-12-12,1037.063
2013-12-13,1036.275
2013-12-16,1040.334
2013-12-17,1039.567
2013-12-18,1045.959
2013-12-19,1050.957
2013-12-20,1056.549
2013-12-23,1064.812
2013-12-24,1064.652
2013-12-25,1064.82
2013-12-26,1069.499
2013-12-27,1079.36
2013-12-30,1085.534
2013-12-31,1087.434
2014-01-01,1087.505
2014-01-02,1081.256
2014-01-03,1085.492
2014-01-06,1084.954
2014-01-07,1083.265
2014-01-08,1087.965
2014-01-09,1084.203
2014-01-10,1095.649
2014-01-13,1099.911
2014-01-14,1093.748
2014-01-15,1097.998
2014-01-16,1098.502
2014-01-17,1101.6
2014-01-20,1101.033
2014-01-21,1100.71
2014-01-22,1102.541
2014-01-23,1098.033
2014-01-24,1081.311
2014-01-27,1066.841
2014-01-28,1071.864
2014-01-29,1078.95
2014-01-30,1068.037
2014-01-31,1064.093
2014-02-03,1054.457
2014-02-04,1039.791
2014-02-05,1045.48
2014-02-06,1058.85
2014-02-07,1070.028
2014-02-10,1075.344
2014-02-11,1085.77
2014-02-12,1090.604
2014-02-13,1090.951
2014-02-14,1095.229
2014-02-17,1102.58
2014-02-18,1108.099
2014-02-19,1108.191
2014-02-20,1101.005
2014-02-21,1109.634
2014-02-24,1114.887
2014-02-25,1119.964
2014-02-26,1113.217
2014-02-27,1113.48
2014-02-28,1124.416
2014-03-03,1105.775
2014-03-04,1117.524
2014-03-05,1121.894
2014-03-06,1130.961
2014-03-07,1127.086
2014-03-10,1120.366
2014-03-11,1120.975
2014-03-12,1109.999
2014-03-13,1109.124
2014-03-14,1095.411
2014-03-17,1102.453
2014-03-18,1110.382
2014-03-19,1108.011
2014-03-20,1090.748
2014-03-21,1090.859
2014-03-24,1087.383
2014-03-25,1094.327
2014-03-26,1102.23
2014-03-27,1105.838
2014-03-28,1110.542
2014-03-31,1119.137
2014-04-01,1123.796
2014-04-02,1126.093
2014-04-03,1123.649
2014-04-04,1128.511
2014-04-07,1119.271
2014-04-08,1114.78
2014-04-09,1119.701
2014-04-10,1120.088
2014-04-11,1104.754
2014-04-14,1095.022
2014-04-15,1089.753
2014-04-16,1104.579
2014-04-17,1112.179
2014-04-18,1113.988
2014-04-21,1111.339
2014-04-22,1118.883
2014-04-23,1120.294
2014-04-24,1121.955
2014-04-25,1120.194
2014-04-28,1114.911
2014-04-29,1120.948
2014-04-30,1125.07
2014-05-01,1129.408
2014-05-02,1132.845
2014-05-05,1131.815
2014-05-06,1137.658
2014-05-07,1127.067
2014-05-08,1130.962
2014-05-09,1124.708
2014-05-12,1129.278
2014-05-13,1132.202
2014-05-14,1132.129
2014-05-15,1121.134
2014-05-16,1111.98
2014-05-19,1112.24
2014-05-20,1112.684
2014-05-21,1115.144
2014-05-22,1123.07
2014-05-23,1125.715
2014-05-26,1134.595
2014-05-27,1135.404
2014-05-28,1138.029
2014-05-29,1141.108
2014-05-30,1142.559
2014-06-02,1146.456
2014-06-03,1142.648
2014-06-04,1144.679
2014-06-05,1147.791
2014-06-06,1157.478
2014-06-09,1158.34
2014-06-10,1156.36
2014-06-11,1153.817
2014-06-12,1156.64
2014-06-13,1152.019
2014-06-16,1150.091
2014-06-17,1149.773
2014-06-18,1153.444
2014-06-19,1165.395
2014-06-20,1161.607
2014-06-23,1161.053
2014-06-24,1155.815
2014-06-25,1150.326
2014-06-26,1155.792
2014-06-27,1156.878
2014-06-30,1164.418
2014-07-01,1170.815
2014-07-02,1173.795
2014-07-03,1177.007
2014-07-04,1176.536
2014-07-07,1169.091
2014-07-08,1159.259
2014-07-09,1157.634
2014-07-10,1146.049
2014-07-11,1145.415
2014-07-14,1153.308
2014-07-15,1147.386
2014-07-16,1155.99
2014-07-17,1151.778
2014-07-18,1149.404
2014-07-21,1147.098
2014-07-22,1155.14
2014-07-23,1158.483
2014-07-24,1158.505
2014-07-25,1155.631
2014-07-28,1153.668
2014-07-29,1153.517
2014-07-30,1146.515
2014-07-31,1136.83
2014-08-01,1129.135
2014-08-04,1125.57
2014-08-05,1118.63
2014-08-06,1111.174
2014-08-07,1109.513
2014-08-08,1101.949
2014-08-11,1117.392
2014-08-12,1118.765
2014-08-13,1121.793
2014-08-14,1126.168
2014-08-15,1125.635
2014-08-18,1132.649
2014-08-19,1137.046
2014-08-20,1133.781
2014-08-21,1137.657
2014-08-22,1133.407
2014-08-25,1138.606
2014-08-26,1142.437
2014-08-27,1146.696
2014-08-28,1139.448
2014-08-29,1139.728
2014-09-01,1139.164
2014-09-02,1136.692
2014-09-03,1142.441
2014-09-04,1137.359
2014-09-05,1133.682
2014-09-08,1126.242
2014-09-09,1118.534
2014-09-10,1115.315
2014-09-11,1115.14
2014-09-12,1113.099
2014-09-15,1108.848
2014-09-16,1103.692
2014-09-17,1106.075
2014-09-18,1108.368
2014-09-19,1106.528
2014-09-22,1098.917
2014-09-23,1092.537
2014-09-24,1090.337
2014-09-25,1086.176
2014-09-26,1081.171
2014-09-29,1079.636
2014-09-30,1076.298
2014-10-01,1066.935
2014-10-02,1051.414
2014-10-03,1047.441
2014-10-06,1056.157
2014-10-07,1049.497
2014-10-08,1041.818
2014-10-09,1037.37
2014-10-10,1016.219
2014-10-13,1015.809
2014-10-14,1011.169
2014-10-15,1003.802
2014-10-16,1000.22
2014-10-17,1011.743
2014-10-20,1021.657
2014-10-21,1031.826
2014-10-22,1039.348
2014-10-23,1038.432
2014-10-24,1040.156
2014-10-27,1040.664
2014-10-28,1048.959
2014-10-29,1054.908
2014-10-30,1048.659
2014-10-31,1055.62
2014-11-03,1046.143
2014-11-04,1050.348
2014-11-05,1051.695
2014-11-06,1046.834
2014-11-07,1048.21
2014-11-10,1055.243
2014-11-11,1056.65
2014-11-12,1056.323
2014-11-13,1055.588
2014-11-14,1058.104
2014-11-17,1052.38
2014-11-18,1064.693
2014-11-19,1060.119
2014-11-20,1060.194
2014-11-21,1067.482
2014-11-24,1066.987
2014-11-25,1073.814
2014-11-26,1076.207
2014-11-27,1069.837
2014-11-28,1065.057
2014-12-01,1063.35
2014-12-02,1062.514
2014-12-03,1065.259
2014-12-04,1065.075
2014-12-05,1063.264
2014-12-08,1058.681
2014-12-09,1055.509
2014-12-10,1047.095
2014-12-11,1041.033
2014-12-12,1034.091
2014-12-15,1018.588
2014-12-16,1027.596
2014-12-17,1025.913
2014-12-18,1040.35
2014-12-19,1049.424
2014-12-22,1051.37
2014-12-23,1050.247
2014-12-24,1054.468
2014-12-25,1053.419
2014-12-26,1055.335
2014-12-29,1056.144
2014-12-30,1053.252
2014-12-31,1052.678
2015-01-01,1052.686
2015-01-02,1048.45
2015-01-05,1034.539
2015-01-06,1021.854
2015-01-07,1014.229
2015-01-08,1029.238
2015-01-09,1032.098
2015-01-12,1030.046
2015-01-13,1034.34
2015-01-14,1028.128
2015-01-15,1033.548
2015-01-16,1028.577
2015-01-19,1040.14
2015-01-20,1041.595
2015-01-21,1045.216
2015-01-22,1045.365
2015-01-23,1046.977
2015-01-26,1050.371
2015-01-27,1059.755
2015-01-28,1058.113
2015-01-29,1050.782
2015-01-30,1051.336
2015-02-02,1055.299
2015-02-03,1063.244
2015-02-04,1068.563
2015-02-05,1075.234
2015-02-06,1069.494
2015-02-09,1066.509
2015-02-10,1068.787
2015-02-11,1062.298
2015-02-12,1080.798
2015-02-13,1087.154
2015-02-16,1088.96
2015-02-17,1088.797
2015-02-18,1098.653
2015-02-19,1103.294
2015-02-20,1104.885
2015-02-23,1108.833
2015-02-24,1109.893
2015-02-25,1116.083
2015-02-26,1113.113
2015-02-27,1116.477
2015-03-02,1112.548
2015-03-03,1109.139
2015-03-04,1102.007
2015-03-05,1105.509
2015-03-06,1095.183
2015-03-09,1088.401
2015-03-10,1073.35
2015-03-11,1072.965
2015-03-12,1082.238
2015-03-13,1078.929
2015-03-16,1085.821
2015-03-17,1082.973
2015-03-18,1090.231
2015-03-19,1093.191
2015-03-20,1112.129
2015-03-23,1121.342
2015-03-24,1123.53
2015-03-25,1123.961
2015-03-26,1108.449
2015-03-27,1105.436
2015-03-30,1104.931
2015-03-31,1098.337
2015-04-01,1098.972
2015-04-02,1111.559
2015-04-03,1113.406
2015-04-06,1126.186
2015-04-07,1126.66
2015-04-08,1129.11
2015-04-09,1129.623
2015-04-10,1132.891
2015-04-13,1128.792
2015-04-14,1141.901
2015-04-15,1138.52
2015-04-16,1145.024
2015-04-17,1134.87
2015-04-20,1133.435
2015-04-21,1141.083
2015-04-22,1139.241
2015-04-23,1143.127
2015-04-24,1152.593
2015-04-27,1160.99
2015-04-28,1161.021
2015-04-29,1158.071
2015-04-30,1150.08
2015-05-01,1143.982
2015-05-04,1146.9
2015-05-05,1142.318
2015-05-06,1146.109
2015-05-07,1137.761
2015-05-08,1155.502
2015-05-11,1159.362
2015-05-12,1159.409
2015-05-13,1172.625
2015-05-14,1175.837
2015-05-15,1183.684
2015-05-18,1180.924
2015-05-19,1174.267
2015-05-20,1174.419
2015-05-21,1179.003
2015-05-22,1172.445
2015-05-25,1172.473
2015-05-26,1155.579
2015-05-27,1157.141
2015-05-28,1156.328
2015-05-29,1152.208
