Date,ACWI LARGE CAP Large Cap
2024-04-17,2684.455
2024-04-18,2685.12
2024-04-19,2661.499
2024-04-22,2683.552
2024-04-23,2715.755
2024-04-24,2720.424
2024-04-25,2706.389
2024-04-26,2732.827
2024-04-29,2742.604
2024-04-30,2710.832
2024-05-01,2701.986
2024-05-02,2724.996
2024-05-03,2758.22
2024-05-06,2781.757
2024-05-07,2790.817
2024-05-08,2786.62
2024-05-09,2797.555
2024-05-10,2806.877
2024-05-13,2810.312
2024-05-14,2821.122
2024-05-15,2850.339
2024-05-16,2853.007
2024-05-17,2856.755
2024-05-20,2860.437
2024-05-21,2862.152
2024-05-22,2853.19
2024-05-23,2839.798
2024-05-24,2848.779
2024-05-27,2854.701
2024-05-28,2853.837
2024-05-29,2825.739
2024-05-30,2811.958
2024-05-31,2828.133
2024-06-03,2841.715
2024-06-04,2839.58
2024-06-05,2867.051
2024-06-06,2876.291
2024-06-07,2869.342
2024-06-10,2871.317
2024-06-11,2870.784
2024-06-12,2898.485
2024-06-13,2893.938
2024-06-14,2888.475
2024-06-17,2901.212
2024-06-18,2913.085
2024-06-19,2917.992
2024-06-20,2915.194
2024-06-21,2903.338
2024-06-24,2901.012
2024-06-25,2913.442
2024-06-26,2915.309
2024-06-27,2915.425
2024-06-28,2908.051
2024-07-01,2917.901
2024-07-02,2930.235
2024-07-03,2952.436
2024-07-04,2961.063
2024-07-05,2972.128
2024-07-08,2974.284
2024-07-09,2974.171
2024-07-10,3000.645
2024-07-11,2991.041
2024-07-12,3005.41
2024-07-15,3006.67
2024-07-16,3012.483
2024-07-17,2982.39
2024-07-18,2959.41
2024-07-19,2935.416
2024-07-22,2958.0
2024-07-23,2955.368
2024-07-24,2903.327
2024-07-25,2880.271
2024-07-26,2903.528
2024-07-29,2906.562
2024-07-30,2893.514
2024-07-31,2942.126
2024-08-01,2903.505
2024-08-02,2845.462
2024-08-05,2754.141
2024-08-06,2785.811
2024-08-07,2784.581
2024-08-08,2826.309
2024-08-09,2846.63
2024-08-12,2848.518
2024-08-13,2891.76
2024-08-14,2908.437
2024-08-15,2944.689
2024-08-16,2961.583
2024-08-19,2990.108
2024-08-20,2988.879
2024-08-21,2997.891
2024-08-22,2978.982
2024-08-23,3008.541
2024-08-26,3002.869
2024-08-27,3006.405
2024-08-28,2993.558
2024-08-29,2992.872
2024-08-30,3016.901
2024-09-02,3015.0
2024-09-03,2964.047
2024-09-04,2948.312
2024-09-05,2939.801
2024-09-06,2900.817
2024-09-09,2920.056
2024-09-10,2925.785
2024-09-11,2947.266
2024-09-12,2976.602
2024-09-13,2993.876
2024-09-16,2997.959
2024-09-17,2997.531
2024-09-18,2988.273
2024-09-19,3037.563
2024-09-20,3031.107
2024-09-23,3039.963
2024-09-24,3056.837
2024-09-25,3054.884
2024-09-26,3079.992
2024-09-27,3086.683
2024-09-30,3084.044
2024-10-01,3061.807
2024-10-02,3062.032
2024-10-03,3051.504
2024-10-04,3070.811
2024-10-07,3056.86
2024-10-08,3063.426
2024-10-09,3078.257
2024-10-10,3078.016
2024-10-11,3093.469
2024-10-14,3110.693
2024-10-15,3086.942
2024-10-16,3090.079
2024-10-17,3089.827
2024-10-18,3107.716
2024-10-21,3098.425
2024-10-22,3092.325
2024-10-23,3065.696
2024-10-24,3070.626
2024-10-25,3071.182
2024-10-28,3078.12
2024-10-29,3080.126
2024-10-30,3067.378
2024-10-31,3018.834
2024-11-01,3031.695
2024-11-04,3028.724
2024-11-05,3058.149
2024-11-06,3101.624
2024-11-07,3130.898
2024-11-08,3131.935
2024-11-11,3131.042
2024-11-12,3109.809
2024-11-13,3103.749
2024-11-14,3092.075
2024-11-15,3058.474
2024-11-18,3069.364
2024-11-19,3082.85
2024-11-20,3076.096
2024-11-21,3086.932
2024-11-22,3095.084
2024-11-25,3105.574
2024-11-26,3113.617
2024-11-27,3109.173
2024-11-28,3109.496
2024-11-29,3126.077
2024-12-02,3136.574
2024-12-03,3149.284
2024-12-04,3166.403
2024-12-05,3166.483
2024-12-06,3173.369
2024-12-09,3163.573
2024-12-10,3150.008
2024-12-11,3169.684
2024-12-12,3158.651
2024-12-13,3152.534
2024-12-16,3161.371
2024-12-17,3149.233
2024-12-18,3081.267
2024-12-19,3060.925
2024-12-20,3076.528
2024-12-23,3098.685
2024-12-24,3125.572
2024-12-25,3126.371
2024-12-26,3125.963
2024-12-27,3107.245
2024-12-30,3077.843
2024-12-31,3067.729
2025-01-01,3068.012
2025-01-02,3062.506
2025-01-03,3090.386
2025-01-06,3113.034
2025-01-07,3089.116
2025-01-08,3086.608
2025-01-09,3085.79
2025-01-10,3042.932
2025-01-13,3034.351
2025-01-14,3040.434
2025-01-15,3089.574
2025-01-16,3091.349
2025-01-17,3116.858
2025-01-20,3127.436
2025-01-21,3147.87
2025-01-22,3166.968
2025-01-23,3181.333
2025-01-24,3182.939
2025-01-27,3147.316
2025-01-28,3167.98
2025-01-29,3162.202
2025-01-30,3180.169
2025-01-31,3168.106
2025-02-03,3133.375
2025-02-04,3163.208
2025-02-05,3179.904
2025-02-06,3194.769
2025-02-07,3170.706
2025-02-10,3188.653
2025-02-11,3189.798
2025-02-12,3188.007
2025-02-13,3223.089
2025-02-14,3229.771
2025-02-17,3233.407
2025-02-18,3241.532
2025-02-19,3239.065
2025-02-20,3228.982
2025-02-21,3195.9
2025-02-24,3179.877
2025-02-25,3164.818
2025-02-26,3173.137
2025-02-27,3128.354
2025-02-28,3152.023
2025-03-03,3123.696
2025-03-04,3088.903
2025-03-05,3133.777
2025-03-06,3102.178
2025-03-07,3108.558
2025-03-10,3034.017
2025-03-11,3012.35
2025-03-12,3030.228
2025-03-13,2995.791
2025-03-14,3049.728
2025-03-17,3074.642
2025-03-18,3058.475
2025-03-19,3081.332
2025-03-20,3075.429
2025-03-21,3072.531
2025-03-24,3109.311
2025-03-25,3116.927
2025-03-26,3086.861
2025-03-27,3076.988
2025-03-28,3027.817
2025-03-31,3019.282
2025-04-01,3037.794
2025-04-02,3051.616
2025-04-03,2945.512
2025-04-04,2784.963
2025-04-07,2720.664
2025-04-08,2710.764
2025-04-09,2874.464
2025-04-10,2847.284
2025-04-11,2889.916
2025-04-14,2923.243
2025-04-15,2932.274
2025-04-16,2884.267
2025-04-17,2889.255
2025-04-18,2890.936
2025-04-21,2851.357
2025-04-22,2900.919
2025-04-23,2947.198
2025-04-24,2991.479
2025-04-25,3012.915
2025-04-28,3021.211
2025-04-29,3036.169
2025-04-30,3044.418
2025-05-01,3052.678
2025-05-02,3103.598
2025-05-05,3090.964
2025-05-06,3073.871
2025-05-07,3080.747
2025-05-08,3086.806
2025-05-09,3090.76
2025-05-12,3163.264
2025-05-13,3184.999
2025-05-14,3197.772
2025-05-15,3206.634
2025-05-16,3221.559
2025-05-19,3229.217
2025-05-20,3226.034
2025-05-21,3198.803
2025-05-22,3189.055
2025-05-23,3176.814
2025-05-26,3183.966
2025-05-27,3225.949
2025-05-28,3209.224
2025-05-29,3223.537
2025-05-30,3221.229
2025-06-02,3234.756
2025-06-03,3245.147
2025-06-04,3256.425
2025-06-05,3246.759
2025-06-06,3267.918
2025-06-09,3274.522
2025-06-10,3289.434
2025-06-11,3287.86
2025-06-12,3297.709
2025-06-13,3262.216
2025-06-16,3289.586
2025-06-17,3263.997
2025-06-18,3260.01
2025-06-19,3246.896
2025-06-20,3245.655
2025-06-23,3262.811
2025-06-24,3310.105
2025-06-25,3309.826
2025-06-26,3337.517
2025-06-27,3357.374
2025-06-30,3367.867
2025-07-01,3362.93
2025-07-02,3375.732
2025-07-03,3399.108
2025-07-04,3396.791
2025-07-07,3375.771
2025-07-08,3373.56
2025-07-09,3392.464
2025-07-10,3400.312
2025-07-11,3388.376
2025-07-14,3391.962
2025-07-15,3383.084
2025-07-16,3386.384
2025-07-17,3404.144
2025-07-18,3408.4
2025-07-21,3416.622
2025-07-22,3413.399
2025-07-23,3448.614
2025-07-24,3456.524
2025-07-25,3455.835
2025-07-28,3451.218
2025-07-29,3436.687
2025-07-30,3432.685
2025-07-31,3416.114
2025-08-01,3368.252
2025-08-04,3409.772
2025-08-05,3403.76
2025-08-06,3428.756
2025-08-07,3436.882
2025-08-08,3460.308
2025-08-11,3453.093
2025-08-12,3486.01
2025-08-13,3504.681
2025-08-14,3504.206
2025-08-15,3504.53
2025-08-18,3501.932
2025-08-19,3486.845
2025-08-20,3479.302
2025-08-21,3466.631
2025-08-22,3511.585
2025-08-25,3504.033
2025-08-26,3504.326
2025-08-27,3506.004
2025-08-28,3518.37
2025-08-29,3499.218
2025-09-01,3501.368
2025-09-02,3476.572
2025-09-03,3491.016
2025-09-04,3513.533
2025-09-05,3515.571
2025-09-08,3528.039
2025-09-09,3541.197
2025-09-10,3554.639
2025-09-11,3577.403
2025-09-12,3582.903
2025-09-15,3601.832
2025-09-16,3603.773
2025-09-17,3602.816
2025-09-18,3613.882
2025-09-19,3626.402
2025-09-22,3640.357
2025-09-23,3627.396
2025-09-24,3617.987
2025-09-25,3598.09
2025-09-26,3610.337
2025-09-29,3624.631
2025-09-30,3641.398
2025-10-01,3657.471
2025-10-02,3665.169
2025-10-03,3673.586
2025-10-06,3685.676
2025-10-07,3672.227
2025-10-08,3687.34
2025-10-09,3679.244
2025-10-10,3598.856
2025-10-13,3634.019
2025-10-14,3621.542
2025-10-15,3648.249
2025-10-16,3645.471
2025-10-17,3646.168
2025-10-20,3690.31
2025-10-21,3685.537
2025-10-22,3669.977
2025-10-23,3685.25
2025-10-24,3710.615
2025-10-27,3755.955
2025-10-28,3763.719
2025-10-29,3769.926
2025-10-30,3734.045
2025-10-31,3736.112
2025-11-03,3743.368
2025-11-04,3700.97
2025-11-05,3704.517
2025-11-06,3681.008
2025-11-07,3676.189
2025-11-10,3730.549
2025-11-11,3746.252
2025-11-12,3755.28
2025-11-13,3710.808
2025-11-14,3694.708
2025-11-17,3669.128
2025-11-18,3624.333
2025-11-19,3630.941
2025-11-20,3597.077
2025-11-21,3603.762
2025-11-24,3650.0
2025-11-25,3681.147
2025-11-26,3715.049
2025-11-27,3716.217
2025-11-28,3732.19
2025-12-01,3718.509
2025-12-02,3727.901
2025-12-03,3739.402
2025-12-04,3751.864
2025-12-05,3754.987
2025-12-08,3745.419
2025-12-09,3740.134
2025-12-10,3758.013
2025-12-11,3768.235
2025-12-12,3743.473
2025-12-15,3739.109
2025-12-16,3722.886
2025-12-17,3690.922
2025-12-18,3715.781
2025-12-19,3744.252
2025-12-22,3769.606
2025-12-23,3790.01
2025-12-24,3799.308
2025-12-25,3799.702
2025-12-26,3800.938
2025-12-29,3793.196
2025-12-30,3791.896
2025-12-31,3772.216
2026-01-01,3772.465
2026-01-02,3789.094
2026-01-05,3819.659
2026-01-06,3842.397
2026-01-07,3830.343
2026-01-08,3821.609
2026-01-09,3842.632
2026-01-12,3854.959
2026-01-13,3853.853
2026-01-14,3844.612
2026-01-15,3850.12
2026-01-16,3850.938
2026-01-19,3846.707
2026-01-20,3787.485
2026-01-21,3809.855
2026-01-22,3838.323
2026-01-23,3845.972
2026-01-26,3870.375
2026-01-27,3898.227
2026-01-28,3900.502
2026-01-29,3897.049
2026-01-30,3877.445
