Date,HONG KONG LARGE VALUE Large Cap
2023-11-27,1535.935
2023-11-28,1522.967
2023-11-29,1495.422
2023-11-30,1488.784
2023-12-01,1485.023
2023-12-04,1491.795
2023-12-05,1482.306
2023-12-06,1502.67
2023-12-07,1505.273
2023-12-08,1508.322
2023-12-11,1502.296
2023-12-12,1508.623
2023-12-13,1502.642
2023-12-14,1534.111
2023-12-15,1572.388
2023-12-18,1558.676
2023-12-19,1545.185
2023-12-20,1550.979
2023-12-21,1556.872
2023-12-22,1559.846
2023-12-25,1559.846
2023-12-26,1560.895
2023-12-27,1573.861
2023-12-28,1599.179
2023-12-29,1598.179
2024-01-01,1598.179
2024-01-02,1580.212
2024-01-03,1565.437
2024-01-04,1556.12
2024-01-05,1547.191
2024-01-08,1530.735
2024-01-09,1527.199
2024-01-10,1514.672
2024-01-11,1525.614
2024-01-12,1512.857
2024-01-15,1510.379
2024-01-16,1485.962
2024-01-17,1436.039
2024-01-18,1450.096
2024-01-19,1447.102
2024-01-22,1414.351
2024-01-23,1428.751
2024-01-24,1465.879
2024-01-25,1474.914
2024-01-26,1478.953
2024-01-29,1493.995
2024-01-30,1461.801
2024-01-31,1450.467
2024-02-01,1459.667
2024-02-02,1470.221
2024-02-05,1460.688
2024-02-06,1489.761
2024-02-07,1491.766
2024-02-08,1478.662
2024-02-09,1470.201
2024-02-12,1470.624
2024-02-13,1470.662
2024-02-14,1480.003
2024-02-15,1479.322
2024-02-16,1511.35
2024-02-19,1486.904
2024-02-20,1502.225
2024-02-21,1533.504
2024-02-22,1543.42
2024-02-23,1534.52
2024-02-26,1533.23
2024-02-27,1540.729
2024-02-28,1534.937
2024-02-29,1524.918
2024-03-01,1516.435
2024-03-04,1525.923
2024-03-05,1495.577
2024-03-06,1510.252
2024-03-07,1513.828
2024-03-08,1515.152
2024-03-11,1528.022
2024-03-12,1560.483
2024-03-13,1561.909
2024-03-14,1550.343
2024-03-15,1535.471
2024-03-18,1522.452
2024-03-19,1509.32
2024-03-20,1498.047
2024-03-21,1531.858
2024-03-22,1488.085
2024-03-25,1480.322
2024-03-26,1485.529
2024-03-27,1477.112
2024-03-28,1472.592
2024-03-29,1472.592
2024-04-01,1472.846
2024-04-02,1521.384
2024-04-03,1502.846
2024-04-04,1502.933
2024-04-05,1493.937
2024-04-08,1496.247
2024-04-09,1507.144
2024-04-10,1529.629
2024-04-11,1512.084
2024-04-12,1490.39
2024-04-15,1471.752
2024-04-16,1438.401
2024-04-17,1428.105
2024-04-18,1428.662
2024-04-19,1421.359
2024-04-22,1443.613
2024-04-23,1460.25
2024-04-24,1477.966
2024-04-25,1491.239
2024-04-26,1501.605
2024-04-29,1513.448
2024-04-30,1509.228
2024-05-01,1508.765
2024-05-02,1534.559
2024-05-03,1545.131
2024-05-06,1547.72
2024-05-07,1555.044
2024-05-08,1540.315
2024-05-09,1551.927
2024-05-10,1596.743
2024-05-13,1618.892
2024-05-14,1608.113
2024-05-15,1608.422
2024-05-16,1644.284
2024-05-17,1653.456
2024-05-20,1669.063
2024-05-21,1644.801
2024-05-22,1647.817
2024-05-23,1628.985
2024-05-24,1596.86
2024-05-27,1611.549
2024-05-28,1611.867
2024-05-29,1581.282
2024-05-30,1553.313
2024-05-31,1548.221
2024-06-03,1551.518
2024-06-04,1552.339
2024-06-05,1552.439
2024-06-06,1556.22
2024-06-07,1546.785
2024-06-10,1546.429
2024-06-11,1527.028
2024-06-12,1506.168
2024-06-13,1516.308
2024-06-14,1499.5
2024-06-17,1489.98
2024-06-18,1489.705
2024-06-19,1513.463
2024-06-20,1504.033
2024-06-21,1479.479
2024-06-24,1475.54
2024-06-25,1463.904
2024-06-26,1469.052
2024-06-27,1443.012
2024-06-28,1447.947
2024-07-01,1447.02
2024-07-02,1448.978
2024-07-03,1457.387
2024-07-04,1454.344
2024-07-05,1432.108
2024-07-08,1415.283
2024-07-09,1424.654
2024-07-10,1426.254
2024-07-11,1472.81
2024-07-12,1522.041
2024-07-15,1508.517
2024-07-16,1481.554
2024-07-17,1500.337
2024-07-18,1506.714
2024-07-19,1488.473
2024-07-22,1497.046
2024-07-23,1494.36
2024-07-24,1474.319
2024-07-25,1460.005
2024-07-26,1475.039
2024-07-29,1497.826
2024-07-30,1479.297
2024-07-31,1469.813
2024-08-01,1474.36
2024-08-02,1449.698
2024-08-05,1461.631
2024-08-06,1445.452
2024-08-07,1468.499
2024-08-08,1466.495
2024-08-09,1481.671
2024-08-12,1473.559
2024-08-13,1484.654
2024-08-14,1481.095
2024-08-15,1479.396
2024-08-16,1475.658
2024-08-19,1488.725
2024-08-20,1493.932
2024-08-21,1479.081
2024-08-22,1509.548
2024-08-23,1510.457
2024-08-26,1534.115
2024-08-27,1551.891
2024-08-28,1550.331
2024-08-29,1556.633
2024-08-30,1560.162
2024-09-02,1543.925
2024-09-03,1535.874
2024-09-04,1529.841
2024-09-05,1548.183
2024-09-06,1548.63
2024-09-09,1543.235
2024-09-10,1530.196
2024-09-11,1515.614
2024-09-12,1539.057
2024-09-13,1546.698
2024-09-16,1557.5
2024-09-17,1579.467
2024-09-18,1579.548
2024-09-19,1591.243
2024-09-20,1623.217
2024-09-23,1620.233
2024-09-24,1643.451
2024-09-25,1660.87
2024-09-26,1684.141
2024-09-27,1745.849
2024-09-30,1746.524
2024-10-01,1744.57
2024-10-02,1804.675
2024-10-03,1788.313
2024-10-04,1818.337
2024-10-07,1806.176
2024-10-08,1686.615
2024-10-09,1686.887
2024-10-10,1711.5
2024-10-11,1710.971
2024-10-14,1704.138
2024-10-15,1670.181
2024-10-16,1667.535
2024-10-17,1658.08
2024-10-18,1681.508
2024-10-21,1664.232
2024-10-22,1654.443
2024-10-23,1654.35
2024-10-24,1652.7
2024-10-25,1665.583
2024-10-28,1668.436
2024-10-29,1665.088
2024-10-30,1642.608
2024-10-31,1639.46
2024-11-01,1655.431
2024-11-04,1658.41
2024-11-05,1672.347
2024-11-06,1642.388
2024-11-07,1650.195
2024-11-08,1649.965
2024-11-11,1627.476
2024-11-12,1599.41
2024-11-13,1593.917
2024-11-14,1572.287
2024-11-15,1571.122
2024-11-18,1572.412
2024-11-19,1581.936
2024-11-20,1586.453
2024-11-21,1580.654
2024-11-22,1569.264
2024-11-25,1553.431
2024-11-26,1558.286
2024-11-27,1578.179
2024-11-28,1573.876
2024-11-29,1574.571
2024-12-02,1572.316
2024-12-03,1596.693
2024-12-04,1590.408
2024-12-05,1578.853
2024-12-06,1594.596
2024-12-09,1613.276
2024-12-10,1624.115
2024-12-11,1604.448
2024-12-12,1604.608
2024-12-13,1581.038
2024-12-16,1560.878
2024-12-17,1550.197
2024-12-18,1556.814
2024-12-19,1538.265
2024-12-20,1534.317
2024-12-23,1554.961
2024-12-24,1578.093
2024-12-25,1578.093
2024-12-26,1577.89
2024-12-27,1574.203
2024-12-30,1574.287
2024-12-31,1575.3
2025-01-01,1575.3
2025-01-02,1553.167
2025-01-03,1556.034
2025-01-06,1552.552
2025-01-07,1541.276
2025-01-08,1521.063
2025-01-09,1511.328
2025-01-10,1506.133
2025-01-13,1493.824
2025-01-14,1501.918
2025-01-15,1510.734
2025-01-16,1518.938
2025-01-17,1526.594
2025-01-20,1538.792
2025-01-21,1544.014
2025-01-22,1530.356
2025-01-23,1515.269
2025-01-24,1525.609
2025-01-27,1528.574
2025-01-28,1527.561
2025-01-29,1527.404
2025-01-30,1527.492
2025-01-31,1527.384
2025-02-03,1519.827
2025-02-04,1533.23
2025-02-05,1512.1
2025-02-06,1525.956
2025-02-07,1519.704
2025-02-10,1515.478
2025-02-11,1499.768
2025-02-12,1534.237
2025-02-13,1555.466
2025-02-14,1571.698
2025-02-17,1572.462
2025-02-18,1568.031
2025-02-19,1563.052
2025-02-20,1568.573
2025-02-21,1597.72
2025-02-24,1623.71
2025-02-25,1604.545
2025-02-26,1638.823
2025-02-27,1648.081
2025-02-28,1617.429
2025-03-03,1627.359
2025-03-04,1643.779
2025-03-05,1676.409
2025-03-06,1710.499
2025-03-07,1703.373
2025-03-10,1699.9
2025-03-11,1704.866
2025-03-12,1703.811
2025-03-13,1693.901
2025-03-14,1676.205
2025-03-17,1694.526
2025-03-18,1709.5
2025-03-19,1723.405
2025-03-20,1694.453
2025-03-21,1670.871
2025-03-24,1658.733
2025-03-25,1639.914
2025-03-26,1647.997
2025-03-27,1674.14
2025-03-28,1667.828
2025-03-31,1655.568
2025-04-01,1675.789
2025-04-02,1678.088
2025-04-03,1663.024
2025-04-04,1663.238
2025-04-07,1540.782
2025-04-08,1525.918
2025-04-09,1480.629
2025-04-10,1512.447
2025-04-11,1506.932
2025-04-14,1546.422
2025-04-15,1557.813
2025-04-16,1559.469
2025-04-17,1577.785
2025-04-18,1577.785
2025-04-21,1578.334
2025-04-22,1591.229
2025-04-23,1620.634
2025-04-24,1620.156
2025-04-25,1620.037
2025-04-28,1624.19
2025-04-29,1624.139
2025-04-30,1681.278
2025-05-01,1680.714
2025-05-02,1691.655
2025-05-05,1691.666
2025-05-06,1719.82
2025-05-07,1740.637
2025-05-08,1723.113
2025-05-09,1748.553
2025-05-12,1765.976
2025-05-13,1758.121
2025-05-14,1789.353
2025-05-15,1790.052
2025-05-16,1785.728
2025-05-19,1782.903
2025-05-20,1803.744
2025-05-21,1798.637
2025-05-22,1787.841
2025-05-23,1783.069
2025-05-26,1778.478
2025-05-27,1791.544
2025-05-28,1783.978
2025-05-29,1801.223
2025-05-30,1808.718
2025-06-02,1802.998
2025-06-03,1839.222
2025-06-04,1825.107
2025-06-05,1839.049
2025-06-06,1848.369
2025-06-09,1882.361
2025-06-10,1893.328
2025-06-11,1908.746
2025-06-12,1882.439
2025-06-13,1891.903
2025-06-16,1887.175
2025-06-17,1889.522
2025-06-18,1876.372
2025-06-19,1842.35
2025-06-20,1869.734
2025-06-23,1899.891
2025-06-24,1951.998
2025-06-25,1978.721
2025-06-26,1960.935
2025-06-27,1962.361
2025-06-30,1936.304
2025-07-01,1936.304
2025-07-02,1961.02
2025-07-03,1980.426
2025-07-04,1929.73
2025-07-07,1926.463
2025-07-08,1943.596
2025-07-09,1930.709
2025-07-10,1934.412
2025-07-11,1959.064
2025-07-14,1940.081
2025-07-15,1958.451
2025-07-16,1939.493
2025-07-17,1935.983
2025-07-18,1957.088
2025-07-21,1966.367
2025-07-22,1952.764
2025-07-23,1985.37
2025-07-24,1988.868
2025-07-25,1977.032
2025-07-28,2040.274
2025-07-29,2052.026
2025-07-30,2019.137
2025-07-31,1998.613
2025-08-01,1957.279
2025-08-04,1976.907
2025-08-05,2013.027
2025-08-06,2010.436
2025-08-07,2041.825
2025-08-08,2019.525
2025-08-11,2024.313
2025-08-12,2035.402
2025-08-13,2074.975
2025-08-14,2079.804
2025-08-15,2031.082
2025-08-18,2015.043
2025-08-19,2017.314
2025-08-20,2028.473
2025-08-21,2024.822
2025-08-22,2015.812
2025-08-25,2041.632
2025-08-26,2013.455
2025-08-27,1996.847
2025-08-28,2002.915
2025-08-29,2000.294
2025-09-01,2040.711
2025-09-02,2017.66
2025-09-03,2008.387
2025-09-04,1998.338
2025-09-05,2010.154
2025-09-08,2042.869
2025-09-09,2078.855
2025-09-10,2126.475
2025-09-11,2104.864
2025-09-12,2117.47
2025-09-15,2110.083
2025-09-16,2085.046
2025-09-17,2091.902
2025-09-18,2062.854
2025-09-19,2036.547
2025-09-22,2031.669
2025-09-23,2015.556
2025-09-24,2008.911
2025-09-25,1998.159
2025-09-26,2018.592
2025-09-29,2057.012
2025-09-30,2066.584
2025-10-01,2066.172
2025-10-02,2073.477
2025-10-03,2060.159
2025-10-06,2077.549
2025-10-07,2077.469
2025-10-08,2068.651
2025-10-09,2140.05
2025-10-10,2138.251
2025-10-13,2106.238
2025-10-14,2075.094
2025-10-15,2091.315
2025-10-16,2086.654
2025-10-17,2051.369
2025-10-20,2108.559
2025-10-21,2118.392
2025-10-22,2080.869
2025-10-23,2092.213
2025-10-24,2110.31
2025-10-27,2127.047
2025-10-28,2170.291
2025-10-29,2170.011
2025-10-30,2141.752
2025-10-31,2172.908
2025-11-03,2252.145
2025-11-04,2253.003
2025-11-05,2242.589
2025-11-06,2275.279
2025-11-07,2278.462
2025-11-10,2284.202
2025-11-11,2313.784
2025-11-12,2364.577
2025-11-13,2362.956
2025-11-14,2333.008
2025-11-17,2316.62
2025-11-18,2254.725
2025-11-19,2237.422
2025-11-20,2253.184
2025-11-21,2207.309
2025-11-24,2252.309
2025-11-25,2253.52
2025-11-26,2267.854
2025-11-27,2278.601
2025-11-28,2258.955
2025-12-01,2265.646
2025-12-02,2266.574
2025-12-03,2247.72
2025-12-04,2248.27
2025-12-05,2239.221
2025-12-08,2224.25
2025-12-09,2211.36
2025-12-10,2219.43
2025-12-11,2219.453
2025-12-12,2255.178
2025-12-15,2268.471
2025-12-16,2249.319
2025-12-17,2260.685
2025-12-18,2268.111
2025-12-19,2285.836
2025-12-22,2296.768
2025-12-23,2307.275
2025-12-24,2316.896
2025-12-25,2316.896
2025-12-26,2318.178
2025-12-29,2296.243
2025-12-30,2294.34
2025-12-31,2269.876
