Date,SWEDEN SMID GROWTH SMID (Small+Mid Cap)
2010-09-10,856.346
2010-09-13,872.482
2010-09-14,880.86
2010-09-15,879.681
2010-09-16,878.785
2010-09-17,883.493
2010-09-20,898.794
2010-09-21,908.174
2010-09-22,918.935
2010-09-23,905.486
2010-09-24,932.643
2010-09-27,923.166
2010-09-28,931.691
2010-09-29,936.912
2010-09-30,938.481
2010-10-01,934.676
2010-10-04,918.744
2010-10-05,943.46
2010-10-06,943.635
2010-10-07,948.362
2010-10-08,943.989
2010-10-11,952.764
2010-10-12,946.93
2010-10-13,969.92
2010-10-14,982.435
2010-10-15,966.049
2010-10-18,958.53
2010-10-19,938.454
2010-10-20,963.663
2010-10-21,979.814
2010-10-22,963.425
2010-10-25,971.987
2010-10-26,952.755
2010-10-27,935.687
2010-10-28,932.418
2010-10-29,937.88
2010-11-01,949.861
2010-11-02,959.649
2010-11-03,955.761
2010-11-04,990.821
2010-11-05,974.212
2010-11-08,965.128
2010-11-09,977.444
2010-11-10,959.116
2010-11-11,950.264
2010-11-12,941.745
2010-11-15,942.684
2010-11-16,917.019
2010-11-17,922.572
2010-11-18,942.103
2010-11-19,944.15
2010-11-22,939.863
2010-11-23,917.321
2010-11-24,930.008
2010-11-25,933.342
2010-11-26,924.858
2010-11-29,914.926
2010-11-30,919.071
2010-12-01,942.882
2010-12-02,964.131
2010-12-03,980.069
2010-12-06,975.685
2010-12-07,980.031
2010-12-08,965.256
2010-12-09,959.038
2010-12-10,965.192
2010-12-13,981.982
2010-12-14,989.004
2010-12-15,993.861
2010-12-16,989.066
2010-12-17,988.116
2010-12-20,987.412
2010-12-21,1003.645
2010-12-22,996.367
2010-12-23,996.462
2010-12-24,998.053
2010-12-27,997.403
2010-12-28,996.962
2010-12-29,1003.681
2010-12-30,1010.849
2010-12-31,1017.014
2011-01-03,1042.448
2011-01-04,1034.708
2011-01-05,1015.059
2011-01-06,1002.512
2011-01-07,1002.771
2011-01-10,997.013
2011-01-11,1020.4
2011-01-12,1033.599
2011-01-13,1034.223
2011-01-14,1033.67
2011-01-17,1025.555
2011-01-18,1035.282
2011-01-19,1024.197
2011-01-20,995.666
2011-01-21,1018.386
2011-01-24,1019.332
2011-01-25,1023.41
2011-01-26,1049.969
2011-01-27,1059.464
2011-01-28,1036.237
2011-01-31,1039.581
2011-02-01,1041.986
2011-02-02,1015.407
2011-02-03,1007.61
2011-02-04,1012.478
2011-02-07,1020.183
2011-02-08,1028.035
2011-02-09,1024.672
2011-02-10,1007.784
2011-02-11,1020.521
2011-02-14,1013.728
2011-02-15,1007.122
2011-02-16,1011.394
2011-02-17,1004.11
2011-02-18,1012.703
2011-02-21,1010.104
2011-02-22,1007.007
2011-02-23,996.774
2011-02-24,1003.399
2011-02-25,1006.715
2011-02-28,1037.545
2011-03-01,1037.753
2011-03-02,1026.363
2011-03-03,1033.014
2011-03-04,1034.644
2011-03-07,1038.245
2011-03-08,1039.081
2011-03-09,1053.88
2011-03-10,1033.184
2011-03-11,1020.222
2011-03-14,1014.199
2011-03-15,983.042
2011-03-16,968.27
2011-03-17,989.625
2011-03-18,1022.097
2011-03-21,1044.479
2011-03-22,1037.495
2011-03-23,1037.639
2011-03-24,1059.125
2011-03-25,1056.073
2011-03-28,1059.924
2011-03-29,1061.389
2011-03-30,1074.843
2011-03-31,1082.069
2011-04-01,1088.966
2011-04-04,1098.591
2011-04-05,1089.422
2011-04-06,1105.475
2011-04-07,1091.715
2011-04-08,1110.332
2011-04-11,1101.07
2011-04-12,1080.331
2011-04-13,1101.255
2011-04-14,1097.65
2011-04-15,1102.06
2011-04-18,1062.716
2011-04-19,1092.593
2011-04-20,1129.081
2011-04-21,1141.152
2011-04-22,1141.152
2011-04-25,1141.433
2011-04-26,1146.232
2011-04-27,1140.053
2011-04-28,1150.639
2011-04-29,1162.078
2011-05-02,1171.143
2011-05-03,1156.217
2011-05-04,1141.357
2011-05-05,1117.703
2011-05-06,1126.28
2011-05-09,1109.796
2011-05-10,1131.092
2011-05-11,1130.001
2011-05-12,1114.347
2011-05-13,1116.054
2011-05-16,1122.375
2011-05-17,1105.427
2011-05-18,1116.143
2011-05-19,1128.209
2011-05-20,1123.228
2011-05-23,1089.741
2011-05-24,1095.718
2011-05-25,1097.703
2011-05-26,1094.122
2011-05-27,1119.686
2011-05-30,1124.751
2011-05-31,1140.982
2011-06-01,1145.602
2011-06-02,1137.305
2011-06-03,1126.748
2011-06-06,1122.898
2011-06-07,1129.498
2011-06-08,1094.576
2011-06-09,1094.437
2011-06-10,1057.332
2011-06-13,1051.335
2011-06-14,1064.937
2011-06-15,1033.457
2011-06-16,1010.144
2011-06-17,1026.61
2011-06-20,1014.912
2011-06-21,1043.888
2011-06-22,1034.429
2011-06-23,991.108
2011-06-24,994.066
2011-06-27,1019.269
2011-06-28,1023.343
2011-06-29,1058.768
2011-06-30,1085.879
2011-07-01,1091.681
2011-07-04,1103.2
2011-07-05,1104.503
2011-07-06,1082.735
2011-07-07,1105.46
2011-07-08,1085.226
2011-07-11,1041.942
2011-07-12,1040.73
2011-07-13,1065.395
2011-07-14,1044.843
2011-07-15,1030.604
2011-07-18,995.37
2011-07-19,1019.998
2011-07-20,1041.277
2011-07-21,1068.058
2011-07-22,1069.688
2011-07-25,1068.727
2011-07-26,1072.709
2011-07-27,1062.988
2011-07-28,1051.444
2011-07-29,1055.094
2011-08-01,1025.857
2011-08-02,1003.361
2011-08-03,972.105
2011-08-04,908.345
2011-08-05,909.23
2011-08-08,853.701
2011-08-09,889.182
2011-08-10,864.666
2011-08-11,901.427
2011-08-12,922.299
2011-08-15,950.553
2011-08-16,941.005
2011-08-17,954.279
2011-08-18,888.362
2011-08-19,884.202
2011-08-22,892.726
2011-08-23,909.422
2011-08-24,925.258
2011-08-25,912.585
2011-08-26,909.308
2011-08-29,941.699
2011-08-30,932.077
2011-08-31,963.047
2011-09-01,958.09
2011-09-02,932.201
2011-09-05,888.823
2011-09-06,895.865
2011-09-07,926.836
2011-09-08,928.554
2011-09-09,891.02
2011-09-12,848.902
2011-09-13,849.785
2011-09-14,858.754
2011-09-15,892.524
2011-09-16,891.12
2011-09-19,860.045
2011-09-20,889.552
2011-09-21,871.861
2011-09-22,804.45
2011-09-23,800.174
2011-09-26,798.229
2011-09-27,852.609
2011-09-28,835.823
2011-09-29,852.33
2011-09-30,824.858
2011-10-03,819.701
2011-10-04,788.284
2011-10-05,811.492
2011-10-06,829.948
2011-10-07,838.662
2011-10-10,872.201
2011-10-11,867.316
2011-10-12,890.103
2011-10-13,870.052
2011-10-14,898.443
2011-10-17,886.892
2011-10-18,889.3
2011-10-19,896.489
2011-10-20,885.639
2011-10-21,921.211
2011-10-24,935.154
2011-10-25,929.786
2011-10-26,931.541
2011-10-27,993.294
2011-10-28,1003.487
2011-10-31,964.828
2011-11-01,905.651
2011-11-02,929.034
2011-11-03,942.849
2011-11-04,942.305
2011-11-07,933.764
2011-11-08,940.737
2011-11-09,910.828
2011-11-10,902.557
2011-11-11,936.352
2011-11-14,915.644
2011-11-15,902.099
2011-11-16,895.086
2011-11-17,880.024
2011-11-18,873.229
2011-11-21,836.764
2011-11-22,844.107
2011-11-23,821.62
2011-11-24,816.221
2011-11-25,815.543
2011-11-28,848.924
2011-11-29,867.362
2011-11-30,922.583
2011-12-01,913.787
2011-12-02,918.103
2011-12-05,930.554
2011-12-06,917.469
2011-12-07,924.643
2011-12-08,898.275
2011-12-09,904.755
2011-12-12,875.839
2011-12-13,876.743
2011-12-14,850.237
2011-12-15,862.969
2011-12-16,869.325
2011-12-19,870.692
2011-12-20,898.796
2011-12-21,894.285
2011-12-22,902.63
2011-12-23,906.706
2011-12-26,906.706
2011-12-27,909.921
2011-12-28,896.746
2011-12-29,905.304
2011-12-30,922.831
2012-01-02,932.186
2012-01-03,949.644
2012-01-04,934.842
2012-01-05,928.206
2012-01-06,925.551
2012-01-09,927.466
2012-01-10,943.626
2012-01-11,933.333
2012-01-12,938.811
2012-01-13,926.056
2012-01-16,923.079
2012-01-17,939.743
2012-01-18,947.826
2012-01-19,957.53
2012-01-20,953.45
2012-01-23,967.997
2012-01-24,956.325
2012-01-25,956.051
2012-01-26,975.169
2012-01-27,971.629
2012-01-30,961.22
2012-01-31,965.266
2012-02-01,998.616
2012-02-02,1000.87
2012-02-03,1010.169
2012-02-06,1004.25
2012-02-07,1003.357
2012-02-08,1004.079
2012-02-09,1008.041
2012-02-10,999.776
2012-02-13,1009.618
2012-02-14,1002.325
2012-02-15,1009.974
2012-02-16,1004.302
2012-02-17,1017.541
2012-02-20,1037.59
2012-02-21,1029.875
2012-02-22,1020.51
2012-02-23,1024.386
2012-02-24,1039.729
2012-02-27,1029.727
2012-02-28,1037.614
2012-02-29,1040.552
2012-03-01,1034.313
2012-03-02,1021.843
2012-03-05,1018.32
2012-03-06,969.099
2012-03-07,974.731
2012-03-08,1016.65
2012-03-09,1003.019
2012-03-12,996.408
2012-03-13,1013.154
2012-03-14,1005.62
2012-03-15,1012.449
2012-03-16,1024.377
2012-03-19,1028.894
2012-03-20,1010.492
2012-03-21,1007.966
2012-03-22,989.152
2012-03-23,999.586
2012-03-26,1036.326
2012-03-27,1028.174
2012-03-28,1021.631
2012-03-29,1014.297
2012-03-30,1037.166
2012-04-02,1055.966
2012-04-03,1056.243
2012-04-04,1011.847
2012-04-05,1007.251
2012-04-06,1007.251
2012-04-09,999.79
2012-04-10,979.358
2012-04-11,987.568
2012-04-12,1012.577
2012-04-13,993.161
2012-04-16,1000.222
2012-04-17,1020.689
2012-04-18,1009.829
2012-04-19,1014.135
2012-04-20,1026.675
2012-04-23,978.982
2012-04-24,990.548
2012-04-25,999.136
2012-04-26,998.31
2012-04-27,1010.877
2012-04-30,1013.085
2012-05-01,1012.407
2012-05-02,1006.545
2012-05-03,1017.561
2012-05-04,993.174
2012-05-07,989.691
2012-05-08,967.451
2012-05-09,959.234
2012-05-10,966.018
2012-05-11,968.498
2012-05-14,936.848
2012-05-15,921.439
2012-05-16,908.467
2012-05-17,901.404
2012-05-18,881.292
2012-05-21,905.197
2012-05-22,927.788
2012-05-23,895.358
2012-05-24,908.726
2012-05-25,904.619
2012-05-28,910.35
2012-05-29,921.246
2012-05-30,900.542
2012-05-31,890.417
2012-06-01,866.441
2012-06-04,869.349
2012-06-05,865.003
2012-06-06,864.799
2012-06-07,897.012
2012-06-08,886.323
2012-06-11,900.213
2012-06-12,899.577
2012-06-13,894.819
2012-06-14,891.227
2012-06-15,898.102
2012-06-18,898.391
2012-06-19,917.747
2012-06-20,927.08
2012-06-21,913.676
2012-06-22,910.513
2012-06-25,884.069
2012-06-26,876.235
2012-06-27,886.325
2012-06-28,874.727
2012-06-29,928.544
2012-07-02,931.168
2012-07-03,946.732
2012-07-04,949.832
2012-07-05,947.746
2012-07-06,927.063
2012-07-09,922.853
2012-07-10,937.345
2012-07-11,932.439
2012-07-12,915.444
2012-07-13,933.526
2012-07-16,934.701
2012-07-17,938.26
2012-07-18,945.767
2012-07-19,962.792
2012-07-20,956.438
2012-07-23,928.971
2012-07-24,932.406
2012-07-25,933.066
2012-07-26,960.83
2012-07-27,971.592
2012-07-30,984.865
2012-07-31,982.133
2012-08-01,982.055
2012-08-02,970.748
2012-08-03,999.302
2012-08-06,1005.619
2012-08-07,1004.288
2012-08-08,1007.065
2012-08-09,1014.552
2012-08-10,1017.3
2012-08-13,1008.785
2012-08-14,1007.195
2012-08-15,1003.437
2012-08-16,1004.23
2012-08-17,1012.871
2012-08-20,1013.254
2012-08-21,1017.963
2012-08-22,994.925
2012-08-23,996.594
2012-08-24,998.399
2012-08-27,1005.456
2012-08-28,991.347
2012-08-29,982.933
2012-08-30,976.676
2012-08-31,995.16
2012-09-03,989.7
2012-09-04,975.525
2012-09-05,977.166
2012-09-06,989.552
2012-09-07,1023.018
2012-09-10,1016.464
2012-09-11,1022.859
2012-09-12,1036.159
2012-09-13,1026.882
2012-09-14,1062.307
2012-09-17,1051.885
2012-09-18,1048.826
2012-09-19,1063.099
2012-09-20,1051.548
2012-09-21,1049.054
2012-09-24,1042.619
2012-09-25,1048.073
2012-09-26,1025.859
2012-09-27,1041.003
2012-09-28,1036.591
2012-10-01,1049.948
2012-10-02,1040.925
2012-10-03,1024.727
2012-10-04,1035.782
2012-10-05,1051.816
2012-10-08,1033.748
2012-10-09,1019.855
2012-10-10,1009.631
2012-10-11,1011.52
2012-10-12,1008.12
2012-10-15,1016.574
2012-10-16,1029.345
2012-10-17,1046.971
2012-10-18,1046.545
2012-10-19,1032.373
2012-10-22,1031.76
2012-10-23,1001.233
2012-10-24,1002.708
2012-10-25,1004.826
2012-10-26,1011.482
2012-10-29,1016.15
2012-10-30,1020.168
2012-10-31,1012.457
2012-11-01,1024.127
2012-11-02,1021.939
2012-11-05,1019.374
2012-11-06,1025.76
2012-11-07,1010.585
2012-11-08,1004.134
2012-11-09,997.843
2012-11-12,996.454
2012-11-13,990.577
2012-11-14,987.81
2012-11-15,980.941
2012-11-16,965.684
2012-11-19,995.358
2012-11-20,999.188
2012-11-21,1007.413
2012-11-22,1025.749
2012-11-23,1041.683
2012-11-26,1040.344
2012-11-27,1039.045
2012-11-28,1036.623
2012-11-29,1049.825
2012-11-30,1054.668
2012-12-03,1061.219
2012-12-04,1067.237
2012-12-05,1065.38
2012-12-06,1066.289
2012-12-07,1059.752
2012-12-10,1056.968
2012-12-11,1072.322
2012-12-12,1066.622
2012-12-13,1053.832
2012-12-14,1054.293
2012-12-17,1061.703
2012-12-18,1075.562
2012-12-19,1088.95
2012-12-20,1090.013
2012-12-21,1083.284
2012-12-24,1081.868
2012-12-25,1081.868
2012-12-26,1085.77
2012-12-27,1092.163
2012-12-28,1090.608
2012-12-31,1091.505
2013-01-01,1091.505
2013-01-02,1121.585
2013-01-03,1108.489
2013-01-04,1102.602
2013-01-07,1099.979
2013-01-08,1091.029
2013-01-09,1090.469
2013-01-10,1100.034
2013-01-11,1098.878
2013-01-14,1103.991
2013-01-15,1095.714
2013-01-16,1094.807
2013-01-17,1103.203
2013-01-18,1097.268
2013-01-21,1098.839
2013-01-22,1094.641
2013-01-23,1096.68
2013-01-24,1107.417
2013-01-25,1124.907
2013-01-28,1131.144
2013-01-29,1135.977
2013-01-30,1140.455
2013-01-31,1124.457
2013-02-01,1146.925
2013-02-04,1132.959
2013-02-05,1131.859
2013-02-06,1135.793
2013-02-07,1107.844
2013-02-08,1111.997
2013-02-11,1111.787
2013-02-12,1124.24
2013-02-13,1150.351
2013-02-14,1137.656
2013-02-15,1140.55
2013-02-18,1133.415
2013-02-19,1147.694
2013-02-20,1156.207
2013-02-21,1121.645
2013-02-22,1128.537
2013-02-25,1128.811
2013-02-26,1105.02
2013-02-27,1118.955
2013-02-28,1123.793
2013-03-01,1120.804
2013-03-04,1125.991
2013-03-05,1141.496
2013-03-06,1136.028
2013-03-07,1143.485
2013-03-08,1134.255
2013-03-11,1135.956
2013-03-12,1131.567
2013-03-13,1123.28
2013-03-14,1127.051
2013-03-15,1135.606
2013-03-18,1121.274
2013-03-19,1107.555
2013-03-20,1111.378
2013-03-21,1102.121
2013-03-22,1108.032
2013-03-25,1105.181
2013-03-26,1113.96
2013-03-27,1113.236
2013-03-28,1128.981
2013-03-29,1128.981
2013-04-01,1128.027
2013-04-02,1135.778
2013-04-03,1129.741
2013-04-04,1113.631
2013-04-05,1116.187
2013-04-08,1127.249
2013-04-09,1130.889
2013-04-10,1152.18
2013-04-11,1160.694
2013-04-12,1146.855
2013-04-15,1136.57
2013-04-16,1125.654
2013-04-17,1089.741
2013-04-18,1089.657
2013-04-19,1089.402
2013-04-22,1089.273
2013-04-23,1096.824
2013-04-24,1099.74
2013-04-25,1116.0
2013-04-26,1117.419
2013-04-29,1132.12
2013-04-30,1153.556
2013-05-01,1154.528
2013-05-02,1138.254
2013-05-03,1153.762
2013-05-06,1152.81
2013-05-07,1152.648
2013-05-08,1168.202
2013-05-09,1162.997
2013-05-10,1161.535
2013-05-13,1166.737
2013-05-14,1163.699
2013-05-15,1162.115
2013-05-16,1170.422
2013-05-17,1159.56
2013-05-20,1163.848
2013-05-21,1168.121
2013-05-22,1175.799
2013-05-23,1146.419
2013-05-24,1148.542
2013-05-27,1159.041
2013-05-28,1157.044
2013-05-29,1151.08
2013-05-30,1168.333
2013-05-31,1147.082
2013-06-03,1160.531
2013-06-04,1158.7
2013-06-05,1137.753
2013-06-06,1142.052
2013-06-07,1146.501
2013-06-10,1142.528
2013-06-11,1141.994
2013-06-12,1154.539
2013-06-13,1147.525
2013-06-14,1168.922
2013-06-17,1176.003
2013-06-18,1179.128
2013-06-19,1191.354
2013-06-20,1121.159
2013-06-21,1107.758
2013-06-24,1065.699
2013-06-25,1090.417
2013-06-26,1099.812
2013-06-27,1105.405
2013-06-28,1098.397
2013-07-01,1118.486
2013-07-02,1124.843
2013-07-03,1111.448
2013-07-04,1136.17
2013-07-05,1112.146
2013-07-08,1122.551
2013-07-09,1130.071
2013-07-10,1141.93
2013-07-11,1172.754
2013-07-12,1176.099
2013-07-15,1179.906
2013-07-16,1203.879
2013-07-17,1203.929
2013-07-18,1213.559
2013-07-19,1231.075
2013-07-22,1240.511
2013-07-23,1245.56
2013-07-24,1247.36
2013-07-25,1244.53
2013-07-26,1245.812
2013-07-29,1245.72
2013-07-30,1236.989
2013-07-31,1242.112
2013-08-01,1241.024
2013-08-02,1237.434
2013-08-05,1245.227
2013-08-06,1249.165
2013-08-07,1245.684
2013-08-08,1254.027
2013-08-09,1253.484
2013-08-12,1245.876
2013-08-13,1243.437
2013-08-14,1256.206
2013-08-15,1232.874
2013-08-16,1249.15
2013-08-19,1248.089
2013-08-20,1247.224
2013-08-21,1216.922
2013-08-22,1232.638
2013-08-23,1242.512
2013-08-26,1238.27
2013-08-27,1228.076
2013-08-28,1213.409
2013-08-29,1204.896
2013-08-30,1191.281
2013-09-02,1217.998
2013-09-03,1215.502
2013-09-04,1227.984
2013-09-05,1215.717
2013-09-06,1227.056
2013-09-09,1238.052
2013-09-10,1257.865
2013-09-11,1261.05
2013-09-12,1261.226
2013-09-13,1253.291
2013-09-16,1278.725
2013-09-17,1275.491
2013-09-18,1274.273
2013-09-19,1315.689
2013-09-20,1308.956
2013-09-23,1299.648
2013-09-24,1300.183
2013-09-25,1286.958
2013-09-26,1284.487
2013-09-27,1280.11
2013-09-30,1269.208
2013-10-01,1289.423
2013-10-02,1283.078
2013-10-03,1280.164
2013-10-04,1258.865
2013-10-07,1249.531
2013-10-08,1241.132
2013-10-09,1221.095
2013-10-10,1232.458
2013-10-11,1242.325
2013-10-14,1239.982
2013-10-15,1229.401
2013-10-16,1230.129
2013-10-17,1242.916
2013-10-18,1253.506
2013-10-21,1272.856
2013-10-22,1282.609
2013-10-23,1277.907
2013-10-24,1291.612
2013-10-25,1294.343
2013-10-28,1293.611
2013-10-29,1276.978
2013-10-30,1272.718
2013-10-31,1253.168
2013-11-01,1234.075
2013-11-04,1243.787
2013-11-05,1237.299
2013-11-06,1254.487
2013-11-07,1258.017
2013-11-08,1246.819
2013-11-11,1260.678
2013-11-12,1242.162
2013-11-13,1223.065
2013-11-14,1237.232
2013-11-15,1239.294
2013-11-18,1257.514
2013-11-19,1245.942
2013-11-20,1244.874
2013-11-21,1234.05
2013-11-22,1250.431
2013-11-25,1257.08
2013-11-26,1257.879
2013-11-27,1268.183
2013-11-28,1271.079
2013-11-29,1270.628
2013-12-02,1266.778
2013-12-03,1255.179
2013-12-04,1247.397
2013-12-05,1245.867
2013-12-06,1247.668
2013-12-09,1245.943
2013-12-10,1238.703
2013-12-11,1236.095
2013-12-12,1213.472
2013-12-13,1213.138
2013-12-16,1226.276
2013-12-17,1216.807
2013-12-18,1236.993
2013-12-19,1254.822
2013-12-20,1258.036
2013-12-23,1270.805
2013-12-24,1266.02
2013-12-25,1266.02
2013-12-26,1271.009
2013-12-27,1290.64
2013-12-30,1306.493
2013-12-31,1307.205
2014-01-01,1307.205
2014-01-02,1289.934
2014-01-03,1292.7
2014-01-06,1291.748
2014-01-07,1285.626
2014-01-08,1280.02
2014-01-09,1275.892
2014-01-10,1297.256
2014-01-13,1296.704
2014-01-14,1312.761
2014-01-15,1312.372
2014-01-16,1318.17
2014-01-17,1326.365
2014-01-20,1318.589
2014-01-21,1315.483
2014-01-22,1323.213
2014-01-23,1316.842
2014-01-24,1287.24
2014-01-27,1280.986
2014-01-28,1300.019
2014-01-29,1282.437
2014-01-30,1264.674
2014-01-31,1250.806
2014-02-03,1240.336
2014-02-04,1237.94
2014-02-05,1241.258
2014-02-06,1269.755
2014-02-07,1278.504
2014-02-10,1280.204
2014-02-11,1313.81
2014-02-12,1306.698
2014-02-13,1309.047
2014-02-14,1319.965
2014-02-17,1326.449
2014-02-18,1310.926
2014-02-19,1323.556
2014-02-20,1313.561
2014-02-21,1310.673
2014-02-24,1326.079
2014-02-25,1328.591
2014-02-26,1321.681
2014-02-27,1314.5
2014-02-28,1343.855
2014-03-03,1297.764
2014-03-04,1326.826
2014-03-05,1324.181
2014-03-06,1341.725
2014-03-07,1314.298
2014-03-10,1309.169
2014-03-11,1310.554
2014-03-12,1301.968
2014-03-13,1296.31
2014-03-14,1294.349
2014-03-17,1322.753
2014-03-18,1331.351
2014-03-19,1327.758
2014-03-20,1305.686
2014-03-21,1295.603
2014-03-24,1280.838
2014-03-25,1296.002
2014-03-26,1297.145
2014-03-27,1293.239
2014-03-28,1299.538
2014-03-31,1318.926
2014-04-01,1333.814
2014-04-02,1333.252
2014-04-03,1316.973
2014-04-04,1324.868
2014-04-07,1317.974
2014-04-08,1320.028
2014-04-09,1325.21
2014-04-10,1315.556
2014-04-11,1301.776
2014-04-14,1297.092
2014-04-15,1278.622
2014-04-16,1285.945
2014-04-17,1285.396
2014-04-18,1285.396
2014-04-21,1280.643
2014-04-22,1314.986
2014-04-23,1314.499
2014-04-24,1318.611
2014-04-25,1325.27
2014-04-28,1325.926
2014-04-29,1338.968
2014-04-30,1351.353
2014-05-01,1354.408
2014-05-02,1358.671
2014-05-05,1347.877
2014-05-06,1349.941
2014-05-07,1342.626
2014-05-08,1351.245
2014-05-09,1347.742
2014-05-12,1363.317
2014-05-13,1371.644
2014-05-14,1365.874
2014-05-15,1360.447
2014-05-16,1348.353
2014-05-19,1348.6
2014-05-20,1349.888
2014-05-21,1353.285
2014-05-22,1356.905
2014-05-23,1346.988
2014-05-26,1347.876
2014-05-27,1345.042
2014-05-28,1340.153
2014-05-29,1342.395
2014-05-30,1338.326
2014-06-02,1337.295
2014-06-03,1334.002
2014-06-04,1344.012
2014-06-05,1334.25
2014-06-06,1345.412
2014-06-09,1347.353
2014-06-10,1342.19
2014-06-11,1336.326
2014-06-12,1342.789
2014-06-13,1342.001
2014-06-16,1334.019
2014-06-17,1327.866
2014-06-18,1323.604
2014-06-19,1324.591
2014-06-20,1314.479
2014-06-23,1335.043
2014-06-24,1333.624
2014-06-25,1317.932
2014-06-26,1313.341
2014-06-27,1325.166
2014-06-30,1341.117
2014-07-01,1342.351
2014-07-02,1342.053
2014-07-03,1343.945
2014-07-04,1340.774
2014-07-07,1337.391
2014-07-08,1323.291
2014-07-09,1327.508
2014-07-10,1306.412
2014-07-11,1303.583
2014-07-14,1322.084
2014-07-15,1301.216
2014-07-16,1306.343
2014-07-17,1291.15
2014-07-18,1279.677
2014-07-21,1273.352
2014-07-22,1282.488
2014-07-23,1284.193
2014-07-24,1286.382
2014-07-25,1284.516
2014-07-28,1278.547
2014-07-29,1279.227
2014-07-30,1265.994
2014-07-31,1251.189
2014-08-01,1245.352
2014-08-04,1239.706
2014-08-05,1247.03
2014-08-06,1226.979
2014-08-07,1225.836
2014-08-08,1224.341
2014-08-11,1252.852
2014-08-12,1247.738
2014-08-13,1255.556
2014-08-14,1260.379
2014-08-15,1256.534
2014-08-18,1271.859
2014-08-19,1276.091
2014-08-20,1270.181
2014-08-21,1278.719
2014-08-22,1271.293
2014-08-25,1280.916
2014-08-26,1282.691
2014-08-27,1285.656
2014-08-28,1260.612
2014-08-29,1260.857
2014-09-01,1254.318
2014-09-02,1254.4
2014-09-03,1264.338
2014-09-04,1257.338
2014-09-05,1243.678
2014-09-08,1243.795
2014-09-09,1230.991
2014-09-10,1227.296
2014-09-11,1217.797
2014-09-12,1219.73
2014-09-15,1220.581
2014-09-16,1213.652
2014-09-17,1218.396
2014-09-18,1222.114
2014-09-19,1212.679
2014-09-22,1209.902
2014-09-23,1202.084
2014-09-24,1195.019
2014-09-25,1177.425
2014-09-26,1170.537
2014-09-29,1169.846
2014-09-30,1181.613
2014-10-01,1165.349
2014-10-02,1150.764
2014-10-03,1147.136
2014-10-06,1152.861
2014-10-07,1132.93
2014-10-08,1126.572
2014-10-09,1126.176
2014-10-10,1097.295
2014-10-13,1098.329
2014-10-14,1111.683
2014-10-15,1089.698
2014-10-16,1081.021
2014-10-17,1116.487
2014-10-20,1113.587
2014-10-21,1135.441
2014-10-22,1154.093
2014-10-23,1166.544
2014-10-24,1164.335
2014-10-27,1161.414
2014-10-28,1169.806
2014-10-29,1186.459
2014-10-30,1183.096
2014-10-31,1189.527
2014-11-03,1181.761
2014-11-04,1184.264
2014-11-05,1192.714
2014-11-06,1193.946
2014-11-07,1189.102
2014-11-10,1205.437
2014-11-11,1205.695
2014-11-12,1204.966
2014-11-13,1202.185
2014-11-14,1202.876
2014-11-17,1198.635
2014-11-18,1212.25
2014-11-19,1202.702
2014-11-20,1197.176
2014-11-21,1204.595
2014-11-24,1213.176
2014-11-25,1216.539
2014-11-26,1217.115
2014-11-27,1205.988
2014-11-28,1198.712
2014-12-01,1200.031
2014-12-02,1186.038
2014-12-03,1192.078
2014-12-04,1191.645
2014-12-05,1192.815
2014-12-08,1188.903
2014-12-09,1184.053
2014-12-10,1184.834
2014-12-11,1173.905
2014-12-12,1160.058
2014-12-15,1136.282
2014-12-16,1145.06
2014-12-17,1139.354
2014-12-18,1164.903
2014-12-19,1172.354
2014-12-22,1170.358
2014-12-23,1176.122
2014-12-24,1171.798
2014-12-25,1171.798
2014-12-26,1166.643
2014-12-29,1172.803
2014-12-30,1175.741
2014-12-31,1164.071
2015-01-01,1164.071
2015-01-02,1155.92
2015-01-05,1151.174
2015-01-06,1152.637
2015-01-07,1115.914
2015-01-08,1137.968
2015-01-09,1133.947
2015-01-12,1130.579
2015-01-13,1141.362
2015-01-14,1111.965
2015-01-15,1112.326
2015-01-16,1110.781
2015-01-19,1124.672
2015-01-20,1119.787
2015-01-21,1127.914
2015-01-22,1140.713
2015-01-23,1138.58
2015-01-26,1149.259
2015-01-27,1152.814
2015-01-28,1167.839
2015-01-29,1166.039
2015-01-30,1171.344
2015-02-02,1171.201
2015-02-03,1188.109
2015-02-04,1186.124
2015-02-05,1200.457
2015-02-06,1198.311
2015-02-09,1198.202
2015-02-10,1214.59
2015-02-11,1196.433
2015-02-12,1220.262
2015-02-13,1238.512
2015-02-16,1241.532
2015-02-17,1236.359
2015-02-18,1240.23
2015-02-19,1245.814
2015-02-20,1248.683
2015-02-23,1247.338
2015-02-24,1252.508
2015-02-25,1267.688
2015-02-26,1262.151
2015-02-27,1270.363
2015-03-02,1263.847
2015-03-03,1250.921
2015-03-04,1229.064
2015-03-05,1237.483
2015-03-06,1211.121
2015-03-09,1205.56
2015-03-10,1185.17
2015-03-11,1191.921
2015-03-12,1197.649
2015-03-13,1192.731
2015-03-16,1209.846
2015-03-17,1192.844
2015-03-18,1199.15
2015-03-19,1207.219
2015-03-20,1218.517
2015-03-23,1227.758
2015-03-24,1236.805
2015-03-25,1237.946
2015-03-26,1214.049
2015-03-27,1216.809
2015-03-30,1232.351
2015-03-31,1226.154
2015-04-01,1224.2
2015-04-02,1234.978
