Date,CANADA MID GROWTH Mid Cap
2024-01-17,1640.026
2024-01-18,1653.553
2024-01-19,1657.71
2024-01-22,1659.996
2024-01-23,1672.316
2024-01-24,1675.012
2024-01-25,1675.536
2024-01-26,1684.238
2024-01-29,1687.264
2024-01-30,1693.357
2024-01-31,1687.507
2024-02-01,1700.634
2024-02-02,1688.458
2024-02-05,1662.519
2024-02-06,1670.874
2024-02-07,1685.214
2024-02-08,1679.387
2024-02-09,1682.196
2024-02-12,1685.353
2024-02-13,1645.963
2024-02-14,1672.091
2024-02-15,1696.03
2024-02-16,1701.373
2024-02-19,1699.986
2024-02-20,1693.24
2024-02-21,1695.998
2024-02-22,1718.063
2024-02-23,1729.246
2024-02-26,1728.437
2024-02-27,1736.09
2024-02-28,1727.674
2024-02-29,1729.892
2024-03-01,1744.055
2024-03-04,1742.065
2024-03-05,1732.707
2024-03-06,1748.202
2024-03-07,1767.913
2024-03-08,1757.811
2024-03-11,1748.038
2024-03-12,1761.473
2024-03-13,1768.045
2024-03-14,1758.704
2024-03-15,1764.71
2024-03-18,1761.381
2024-03-19,1766.467
2024-03-20,1779.872
2024-03-21,1785.814
2024-03-22,1776.122
2024-03-25,1768.455
2024-03-26,1770.979
2024-03-27,1786.306
2024-03-28,1792.856
2024-03-29,1792.856
2024-04-01,1802.313
2024-04-02,1785.9
2024-04-03,1794.854
2024-04-04,1810.255
2024-04-05,1818.323
2024-04-08,1819.641
2024-04-09,1826.729
2024-04-10,1817.537
2024-04-11,1807.828
2024-04-12,1788.077
2024-04-15,1778.687
2024-04-16,1775.517
2024-04-17,1772.768
2024-04-18,1772.98
2024-04-19,1774.064
2024-04-22,1777.222
2024-04-23,1796.641
2024-04-24,1792.365
2024-04-25,1800.233
2024-04-26,1809.309
2024-04-29,1819.279
2024-04-30,1765.014
2024-05-01,1761.935
2024-05-02,1780.78
2024-05-03,1795.475
2024-05-06,1824.142
2024-05-07,1827.307
2024-05-08,1824.209
2024-05-09,1829.661
2024-05-10,1830.733
2024-05-13,1830.992
2024-05-14,1836.744
2024-05-15,1841.362
2024-05-16,1834.293
2024-05-17,1858.099
2024-05-20,1858.099
2024-05-21,1860.761
2024-05-22,1839.759
2024-05-23,1821.894
2024-05-24,1840.695
2024-05-27,1853.448
2024-05-28,1844.429
2024-05-29,1810.854
2024-05-30,1819.321
2024-05-31,1840.312
2024-06-03,1823.866
2024-06-04,1817.217
2024-06-05,1837.39
2024-06-06,1852.258
2024-06-07,1824.987
2024-06-10,1835.202
2024-06-11,1816.72
2024-06-12,1828.841
2024-06-13,1809.991
2024-06-14,1807.142
2024-06-17,1802.519
2024-06-18,1813.597
2024-06-19,1807.758
2024-06-20,1809.222
2024-06-21,1803.016
2024-06-24,1829.559
2024-06-25,1818.16
2024-06-26,1820.191
2024-06-27,1837.851
2024-06-28,1828.493
2024-07-01,1822.102
2024-07-02,1836.393
2024-07-03,1865.254
2024-07-04,1869.945
2024-07-05,1854.209
2024-07-08,1857.839
2024-07-09,1848.418
2024-07-10,1883.835
2024-07-11,1899.496
2024-07-12,1904.923
2024-07-15,1904.41
2024-07-16,1912.78
2024-07-17,1887.295
2024-07-18,1871.376
2024-07-19,1869.712
2024-07-22,1885.168
2024-07-23,1885.894
2024-07-24,1867.816
2024-07-25,1859.088
2024-07-26,1871.753
2024-07-29,1863.726
2024-07-30,1865.869
2024-07-31,1890.711
2024-08-01,1843.162
2024-08-02,1797.47
2024-08-05,1799.678
2024-08-06,1787.332
2024-08-07,1772.114
2024-08-08,1790.33
2024-08-09,1798.725
2024-08-12,1807.009
2024-08-13,1825.147
2024-08-14,1848.288
2024-08-15,1879.8
2024-08-16,1874.02
2024-08-19,1884.955
2024-08-20,1883.617
2024-08-21,1895.962
2024-08-22,1891.36
2024-08-23,1926.741
2024-08-26,1941.02
2024-08-27,1934.681
2024-08-28,1914.796
2024-08-29,1908.295
2024-08-30,1919.13
2024-09-02,1916.712
2024-09-03,1866.619
2024-09-04,1871.901
2024-09-05,1861.429
2024-09-06,1836.941
2024-09-09,1843.621
2024-09-10,1845.474
2024-09-11,1870.146
2024-09-12,1894.014
2024-09-13,1905.999
2024-09-16,1913.184
2024-09-17,1910.828
2024-09-18,1904.569
2024-09-19,1938.958
2024-09-20,1937.42
2024-09-23,1954.373
2024-09-24,1973.239
2024-09-25,1969.548
2024-09-26,1975.168
2024-09-27,1972.533
2024-09-30,1976.942
2024-10-01,1982.804
2024-10-02,1985.893
2024-10-03,1986.46
2024-10-04,2003.299
2024-10-07,1991.862
2024-10-08,1981.502
2024-10-09,1992.628
2024-10-10,1990.421
2024-10-11,2006.779
2024-10-14,2004.45
2024-10-15,1997.362
2024-10-16,2010.215
2024-10-17,2022.015
2024-10-18,2032.701
2024-10-21,2031.322
2024-10-22,2026.562
2024-10-23,2003.913
2024-10-24,2011.335
2024-10-25,2008.709
2024-10-28,2016.309
2024-10-29,2023.727
2024-10-30,2016.272
2024-10-31,1976.192
2024-11-01,1990.02
2024-11-04,1993.663
2024-11-05,2010.043
2024-11-06,2033.279
2024-11-07,2057.822
2024-11-08,2031.91
2024-11-11,2037.269
2024-11-12,2037.793
2024-11-13,2025.136
2024-11-14,2018.189
2024-11-15,2005.298
2024-11-18,2027.704
2024-11-19,2043.74
2024-11-20,2055.907
2024-11-21,2106.86
2024-11-22,2102.936
2024-11-25,2106.94
2024-11-26,2089.824
2024-11-27,2087.531
2024-11-28,2101.402
2024-11-29,2114.423
2024-12-02,2090.103
2024-12-03,2102.866
2024-12-04,2112.037
2024-12-05,2125.255
2024-12-06,2106.285
2024-12-09,2097.612
2024-12-10,2073.56
2024-12-11,2090.935
2024-12-12,2068.976
2024-12-13,2042.218
2024-12-16,2034.258
2024-12-17,2006.482
2024-12-18,1966.144
2024-12-19,1959.534
2024-12-20,1966.925
2024-12-23,1979.293
2024-12-24,1991.587
2024-12-25,1991.587
2024-12-26,1987.303
2024-12-27,1984.616
2024-12-30,1972.306
2024-12-31,1977.124
2025-01-01,1977.124
2025-01-02,1981.51
2025-01-03,1994.09
2025-01-06,1999.446
2025-01-07,1984.763
2025-01-08,1982.423
2025-01-09,1984.628
2025-01-10,1958.84
2025-01-13,1940.725
2025-01-14,1957.157
2025-01-15,1968.59
2025-01-16,1956.006
2025-01-17,1975.473
2025-01-20,1998.602
2025-01-21,2002.958
2025-01-22,2024.152
2025-01-23,2035.536
2025-01-24,2041.225
2025-01-27,1985.409
2025-01-28,1976.19
2025-01-29,1987.147
2025-01-30,2006.546
2025-01-31,1960.379
2025-02-03,1926.02
2025-02-04,1975.259
2025-02-05,1996.122
2025-02-06,1987.331
2025-02-07,2001.025
2025-02-10,2022.752
2025-02-11,2002.392
2025-02-12,2000.957
2025-02-13,2028.16
2025-02-14,2019.853
2025-02-17,2017.005
2025-02-18,2027.446
2025-02-19,2036.588
2025-02-20,2028.236
2025-02-21,1980.865
2025-02-24,1978.186
2025-02-25,1976.696
2025-02-26,1982.647
2025-02-27,1947.754
2025-02-28,1969.755
2025-03-03,1924.43
2025-03-04,1883.564
2025-03-05,1925.886
2025-03-06,1906.509
2025-03-07,1906.68
2025-03-10,1865.971
2025-03-11,1859.285
2025-03-12,1886.861
2025-03-13,1869.331
2025-03-14,1899.765
2025-03-17,1928.826
2025-03-18,1923.774
2025-03-19,1957.009
2025-03-20,1959.202
2025-03-21,1947.88
2025-03-24,1987.149
2025-03-25,1979.049
2025-03-26,1957.788
2025-03-27,1942.53
2025-03-28,1908.891
2025-03-31,1902.855
2025-04-01,1926.179
2025-04-02,1950.767
2025-04-03,1892.07
2025-04-04,1774.994
2025-04-07,1747.87
2025-04-08,1721.284
2025-04-09,1839.427
2025-04-10,1804.12
2025-04-11,1868.262
2025-04-14,1900.195
2025-04-15,1909.758
2025-04-16,1911.444
2025-04-17,1917.104
2025-04-18,1917.104
2025-04-21,1898.421
2025-04-22,1915.426
2025-04-23,1951.987
2025-04-24,1979.015
2025-04-25,1966.815
2025-04-28,1971.393
2025-04-29,1970.837
2025-04-30,1977.559
2025-05-01,1981.118
2025-05-02,2022.724
2025-05-05,2005.667
2025-05-06,2025.095
2025-05-07,2049.658
2025-05-08,2053.882
2025-05-09,2063.274
2025-05-12,2069.153
2025-05-13,2083.568
2025-05-14,2095.947
2025-05-15,2103.45
2025-05-16,2110.002
2025-05-19,2117.727
2025-05-20,2131.534
2025-05-21,2130.677
2025-05-22,2130.19
2025-05-23,2164.541
2025-05-26,2188.271
2025-05-27,2189.949
2025-05-28,2173.624
2025-05-29,2159.559
2025-05-30,2156.957
2025-06-02,2190.931
2025-06-03,2190.798
2025-06-04,2193.854
2025-06-05,2196.007
2025-06-06,2195.114
2025-06-09,2216.955
2025-06-10,2204.918
2025-06-11,2223.48
2025-06-12,2244.416
2025-06-13,2235.97
2025-06-16,2256.57
2025-06-17,2254.756
2025-06-18,2247.887
2025-06-19,2237.367
2025-06-20,2233.892
2025-06-23,2248.989
2025-06-24,2268.227
2025-06-25,2257.146
2025-06-26,2297.809
2025-06-27,2285.725
2025-06-30,2313.127
2025-07-01,2311.349
2025-07-02,2295.329
2025-07-03,2319.992
2025-07-04,2316.288
2025-07-07,2319.572
2025-07-08,2290.231
2025-07-09,2295.479
2025-07-10,2297.83
2025-07-11,2301.748
2025-07-14,2325.283
2025-07-15,2310.717
2025-07-16,2304.799
2025-07-17,2317.594
2025-07-18,2324.239
2025-07-21,2323.043
2025-07-22,2332.731
2025-07-23,2352.572
2025-07-24,2354.294
2025-07-25,2356.223
2025-07-28,2342.792
2025-07-29,2369.949
2025-07-30,2352.298
2025-07-31,2336.759
2025-08-01,2317.162
2025-08-04,2320.023
2025-08-05,2379.705
2025-08-06,2392.987
2025-08-07,2393.346
2025-08-08,2416.558
2025-08-11,2411.714
2025-08-12,2435.296
2025-08-13,2416.475
2025-08-14,2401.645
2025-08-15,2401.231
2025-08-18,2402.714
2025-08-19,2373.87
2025-08-20,2361.373
2025-08-21,2379.324
2025-08-22,2422.141
2025-08-25,2412.391
2025-08-26,2428.893
2025-08-27,2420.52
2025-08-28,2447.15
2025-08-29,2448.411
2025-09-01,2444.939
2025-09-02,2440.994
2025-09-03,2470.359
2025-09-04,2469.59
2025-09-05,2498.081
2025-09-08,2502.954
2025-09-09,2508.354
2025-09-10,2529.323
2025-09-11,2553.123
2025-09-12,2530.515
2025-09-15,2569.051
2025-09-16,2552.752
2025-09-17,2544.346
2025-09-18,2540.834
2025-09-19,2594.819
2025-09-22,2609.141
2025-09-23,2592.942
2025-09-24,2552.344
2025-09-25,2563.195
2025-09-26,2563.079
2025-09-29,2584.941
2025-09-30,2593.572
2025-10-01,2603.286
2025-10-02,2598.272
2025-10-03,2600.6
2025-10-06,2605.886
2025-10-07,2597.148
2025-10-08,2632.311
2025-10-09,2600.291
2025-10-10,2570.859
2025-10-13,2564.537
2025-10-14,2626.627
2025-10-15,2670.547
2025-10-16,2666.45
2025-10-17,2596.684
2025-10-20,2625.752
2025-10-21,2552.778
2025-10-22,2564.704
2025-10-23,2588.039
2025-10-24,2599.519
2025-10-27,2584.95
2025-10-28,2679.025
2025-10-29,2673.483
2025-10-30,2651.982
2025-10-31,2644.526
2025-11-03,2628.305
2025-11-04,2568.841
2025-11-05,2611.627
2025-11-06,2561.781
2025-11-07,2566.719
2025-11-10,2627.344
2025-11-11,2617.333
2025-11-12,2667.784
2025-11-13,2582.968
2025-11-14,2602.282
2025-11-17,2564.204
2025-11-18,2550.357
2025-11-19,2590.599
2025-11-20,2507.941
2025-11-21,2499.279
2025-11-24,2587.497
2025-11-25,2612.205
2025-11-26,2662.928
2025-11-27,2672.523
2025-11-28,2721.265
2025-12-01,2686.407
2025-12-02,2649.5
2025-12-03,2669.273
2025-12-04,2701.321
2025-12-05,2700.698
2025-12-08,2702.243
2025-12-09,2708.907
2025-12-10,2727.08
2025-12-11,2787.773
2025-12-12,2731.347
2025-12-15,2731.608
2025-12-16,2724.566
2025-12-17,2707.904
2025-12-18,2721.662
2025-12-19,2762.227
2025-12-22,2831.386
2025-12-23,2841.283
2025-12-24,2842.605
2025-12-25,2842.605
2025-12-26,2844.687
2025-12-29,2817.907
2025-12-30,2807.877
2025-12-31,2788.683
