Date,HONG KONG MID GROWTH Mid Cap
2024-09-13,954.13
2024-09-16,968.284
2024-09-17,987.008
2024-09-18,985.409
2024-09-19,1002.924
2024-09-20,1000.835
2024-09-23,1001.739
2024-09-24,1030.208
2024-09-25,1032.297
2024-09-26,1063.955
2024-09-27,1108.8
2024-09-30,1126.445
2024-10-01,1148.112
2024-10-02,1183.472
2024-10-03,1187.753
2024-10-04,1193.449
2024-10-07,1226.199
2024-10-08,1140.602
2024-10-09,1126.625
2024-10-10,1134.753
2024-10-11,1141.824
2024-10-14,1133.733
2024-10-15,1096.144
2024-10-16,1094.219
2024-10-17,1077.945
2024-10-18,1108.056
2024-10-21,1096.045
2024-10-22,1100.925
2024-10-23,1096.068
2024-10-24,1106.814
2024-10-25,1123.548
2024-10-28,1141.078
2024-10-29,1142.821
2024-10-30,1124.286
2024-10-31,1114.086
2024-11-01,1133.196
2024-11-04,1141.074
2024-11-05,1144.874
2024-11-06,1126.723
2024-11-07,1158.65
2024-11-08,1130.869
2024-11-11,1142.493
2024-11-12,1109.951
2024-11-13,1104.44
2024-11-14,1084.136
2024-11-15,1092.232
2024-11-18,1100.436
2024-11-19,1097.488
2024-11-20,1100.608
2024-11-21,1094.205
2024-11-22,1072.324
2024-11-25,1069.697
2024-11-26,1076.629
2024-11-27,1088.051
2024-11-28,1081.946
2024-11-29,1098.696
2024-12-02,1105.531
2024-12-03,1118.51
2024-12-04,1113.059
2024-12-05,1113.147
2024-12-06,1110.178
2024-12-09,1151.153
2024-12-10,1138.049
2024-12-11,1132.223
2024-12-12,1142.06
2024-12-13,1140.927
2024-12-16,1120.122
2024-12-17,1115.932
2024-12-18,1122.276
2024-12-19,1115.2
2024-12-20,1111.933
2024-12-23,1124.492
2024-12-24,1131.505
2024-12-25,1131.505
2024-12-26,1129.96
2024-12-27,1130.541
2024-12-30,1110.811
2024-12-31,1114.394
2025-01-01,1114.394
2025-01-02,1090.501
2025-01-03,1099.449
2025-01-06,1100.046
2025-01-07,1100.863
2025-01-08,1083.456
2025-01-09,1081.252
2025-01-10,1068.762
2025-01-13,1050.391
2025-01-14,1059.3
2025-01-15,1054.143
2025-01-16,1046.592
2025-01-17,1063.132
2025-01-20,1070.076
2025-01-21,1075.611
2025-01-22,1055.777
2025-01-23,1050.869
2025-01-24,1070.913
2025-01-27,1078.755
2025-01-28,1089.281
2025-01-29,1085.119
2025-01-30,1090.049
2025-01-31,1084.248
2025-02-03,1047.293
2025-02-04,1053.63
2025-02-05,1027.816
2025-02-06,1035.179
2025-02-07,1044.713
2025-02-10,1050.929
2025-02-11,1030.228
2025-02-12,1057.414
2025-02-13,1066.26
2025-02-14,1080.459
2025-02-17,1087.568
2025-02-18,1089.115
2025-02-19,1081.707
2025-02-20,1081.563
2025-02-21,1077.805
2025-02-24,1084.203
2025-02-25,1064.526
2025-02-26,1089.619
2025-02-27,1094.561
2025-02-28,1097.889
2025-03-03,1093.364
2025-03-04,1095.924
2025-03-05,1130.113
2025-03-06,1128.815
2025-03-07,1120.233
2025-03-10,1114.397
2025-03-11,1128.991
2025-03-12,1123.372
2025-03-13,1111.099
2025-03-14,1128.227
2025-03-17,1136.489
2025-03-18,1132.485
2025-03-19,1138.709
2025-03-20,1119.01
2025-03-21,1106.655
2025-03-24,1107.193
2025-03-25,1102.354
2025-03-26,1101.208
2025-03-27,1103.87
2025-03-28,1092.058
2025-03-31,1074.895
2025-04-01,1088.778
2025-04-02,1089.636
2025-04-03,1069.342
2025-04-04,1049.479
2025-04-07,969.184
2025-04-08,958.823
2025-04-09,958.886
2025-04-10,973.119
2025-04-11,993.784
2025-04-14,1015.024
2025-04-15,1003.071
2025-04-16,996.629
2025-04-17,1009.878
2025-04-18,1009.878
2025-04-21,1011.004
2025-04-22,1024.272
2025-04-23,1047.498
2025-04-24,1052.238
2025-04-25,1052.128
2025-04-28,1055.693
2025-04-29,1059.401
2025-04-30,1067.412
2025-05-01,1068.821
2025-05-02,1080.131
2025-05-05,1083.831
2025-05-06,1110.691
2025-05-07,1112.794
2025-05-08,1116.865
2025-05-09,1120.269
2025-05-12,1149.464
2025-05-13,1145.894
2025-05-14,1154.638
2025-05-15,1137.437
2025-05-16,1145.336
2025-05-19,1144.736
2025-05-20,1150.176
2025-05-21,1141.638
2025-05-22,1147.527
2025-05-23,1141.464
2025-05-26,1152.541
2025-05-27,1149.268
2025-05-28,1158.143
2025-05-29,1165.166
2025-05-30,1153.644
2025-06-02,1170.403
2025-06-03,1175.923
2025-06-04,1184.5
2025-06-05,1183.155
2025-06-06,1179.211
2025-06-09,1183.718
2025-06-10,1178.166
2025-06-11,1197.466
2025-06-12,1189.929
2025-06-13,1177.692
2025-06-16,1202.021
2025-06-17,1206.183
2025-06-18,1198.623
2025-06-19,1182.406
2025-06-20,1168.274
2025-06-23,1178.141
2025-06-24,1201.987
2025-06-25,1238.113
2025-06-26,1236.471
2025-06-27,1223.902
2025-06-30,1225.328
2025-07-01,1221.823
2025-07-02,1250.785
2025-07-03,1262.325
2025-07-04,1262.456
2025-07-07,1273.682
2025-07-08,1293.635
2025-07-09,1314.133
2025-07-10,1322.101
2025-07-11,1328.222
2025-07-14,1318.749
2025-07-15,1320.662
2025-07-16,1317.932
2025-07-17,1321.735
2025-07-18,1336.314
2025-07-21,1335.949
2025-07-22,1346.235
2025-07-23,1357.469
2025-07-24,1365.143
2025-07-25,1352.887
2025-07-28,1364.564
2025-07-29,1363.623
2025-07-30,1348.562
2025-07-31,1352.06
2025-08-01,1317.729
2025-08-04,1345.52
2025-08-05,1370.286
2025-08-06,1364.283
2025-08-07,1394.5
2025-08-08,1394.048
2025-08-11,1383.829
2025-08-12,1401.387
2025-08-13,1418.088
2025-08-14,1425.4
2025-08-15,1405.151
2025-08-18,1399.431
2025-08-19,1398.984
2025-08-20,1418.853
2025-08-21,1419.567
2025-08-22,1435.57
2025-08-25,1476.514
2025-08-26,1470.49
2025-08-27,1440.136
2025-08-28,1436.886
2025-08-29,1439.423
2025-09-01,1439.421
2025-09-02,1432.253
2025-09-03,1433.376
2025-09-04,1417.309
2025-09-05,1432.74
2025-09-08,1439.337
2025-09-09,1442.727
2025-09-10,1440.209
2025-09-11,1461.969
2025-09-12,1465.671
2025-09-15,1453.231
2025-09-16,1439.54
2025-09-17,1451.78
2025-09-18,1443.531
2025-09-19,1475.473
2025-09-22,1433.977
2025-09-23,1425.339
2025-09-24,1443.107
2025-09-25,1437.934
2025-09-26,1424.651
2025-09-29,1451.43
2025-09-30,1447.753
2025-10-01,1450.823
2025-10-02,1431.016
2025-10-03,1426.95
2025-10-06,1405.114
2025-10-07,1402.229
2025-10-08,1416.575
2025-10-09,1413.405
2025-10-10,1373.396
2025-10-13,1357.937
2025-10-14,1328.368
2025-10-15,1353.787
2025-10-16,1352.446
2025-10-17,1350.255
2025-10-20,1387.213
2025-10-21,1398.396
2025-10-22,1380.919
2025-10-23,1398.216
2025-10-24,1431.266
2025-10-27,1446.833
2025-10-28,1457.725
2025-10-29,1470.558
2025-10-30,1430.645
2025-10-31,1424.791
2025-11-03,1414.608
2025-11-04,1389.231
2025-11-05,1409.169
2025-11-06,1423.977
2025-11-07,1425.295
2025-11-10,1448.095
2025-11-11,1453.265
2025-11-12,1464.491
2025-11-13,1460.864
2025-11-14,1427.589
2025-11-17,1425.252
2025-11-18,1396.576
2025-11-19,1379.29
2025-11-20,1382.604
2025-11-21,1357.894
2025-11-24,1400.255
2025-11-25,1394.517
2025-11-26,1399.622
2025-11-27,1409.221
2025-11-28,1419.607
2025-12-01,1423.926
2025-12-02,1438.116
2025-12-03,1445.211
2025-12-04,1445.179
2025-12-05,1443.225
2025-12-08,1430.524
2025-12-09,1410.545
2025-12-10,1410.9
2025-12-11,1406.459
2025-12-12,1425.907
2025-12-15,1388.754
2025-12-16,1383.816
2025-12-17,1371.313
2025-12-18,1379.901
2025-12-19,1397.876
2025-12-22,1395.496
2025-12-23,1402.825
2025-12-24,1403.458
2025-12-25,1403.458
2025-12-26,1403.47
2025-12-29,1384.927
2025-12-30,1388.936
2025-12-31,1374.526
2026-01-01,1374.526
2026-01-02,1412.599
2026-01-05,1407.765
2026-01-06,1425.002
2026-01-07,1426.987
2026-01-08,1421.354
2026-01-09,1434.064
2026-01-12,1455.008
2026-01-13,1450.573
2026-01-14,1448.891
2026-01-15,1455.819
2026-01-16,1467.482
2026-01-19,1461.316
2026-01-20,1457.118
2026-01-21,1453.614
2026-01-22,1459.865
2026-01-23,1464.878
2026-01-26,1468.861
2026-01-27,1482.616
2026-01-28,1500.269
2026-01-29,1470.915
2026-01-30,1460.343
