Date,NEW ZEALAND MID VALUE Mid Cap
2024-02-29,2996.886
2024-03-01,3010.747
2024-03-04,3014.267
2024-03-05,2984.445
2024-03-06,3008.074
2024-03-07,3031.458
2024-03-08,3070.401
2024-03-11,3059.386
2024-03-12,3055.582
2024-03-13,3040.623
2024-03-14,3023.024
2024-03-15,3008.736
2024-03-18,2989.507
2024-03-19,2980.783
2024-03-20,2987.699
2024-03-21,3002.427
2024-03-22,2938.398
2024-03-25,2943.723
2024-03-26,2922.336
2024-03-27,2915.454
2024-03-28,2933.179
2024-03-29,2933.179
2024-04-01,2917.977
2024-04-02,2926.08
2024-04-03,2932.221
2024-04-04,2968.404
2024-04-05,2926.906
2024-04-08,2913.019
2024-04-09,2934.275
2024-04-10,2917.764
2024-04-11,2878.626
2024-04-12,2856.86
2024-04-15,2857.041
2024-04-16,2815.883
2024-04-17,2819.454
2024-04-18,2807.092
2024-04-19,2784.902
2024-04-22,2821.246
2024-04-23,2803.223
2024-04-24,2828.989
2024-04-25,2832.329
2024-04-26,2779.584
2024-04-29,2827.117
2024-04-30,2815.468
2024-05-01,2788.945
2024-05-02,2812.388
2024-05-03,2876.703
2024-05-06,2839.401
2024-05-07,2810.904
2024-05-08,2787.55
2024-05-09,2796.705
2024-05-10,2793.04
2024-05-13,2769.685
2024-05-14,2788.443
2024-05-15,2766.36
2024-05-16,2792.618
2024-05-17,2806.355
2024-05-20,2772.334
2024-05-21,2756.533
2024-05-22,2779.24
2024-05-23,2818.535
2024-05-24,2816.508
2024-05-27,2830.814
2024-05-28,2807.388
2024-05-29,2778.493
2024-05-30,2753.924
2024-05-31,2803.07
2024-06-03,2818.126
2024-06-04,2747.063
2024-06-05,2819.878
2024-06-06,2804.149
2024-06-07,2743.755
2024-06-10,2723.9
2024-06-11,2720.003
2024-06-12,2763.966
2024-06-13,2760.886
2024-06-14,2714.846
2024-06-17,2678.977
2024-06-18,2694.368
2024-06-19,2676.252
2024-06-20,2722.001
2024-06-21,2751.601
2024-06-24,2719.556
2024-06-25,2746.401
2024-06-26,2770.653
2024-06-27,2739.228
2024-06-28,2739.003
2024-07-01,2728.753
2024-07-02,2746.082
2024-07-03,2753.38
2024-07-04,2765.598
2024-07-05,2760.49
2024-07-08,2728.524
2024-07-09,2742.218
2024-07-10,2744.357
2024-07-11,2799.937
2024-07-12,2820.51
2024-07-15,2817.614
2024-07-16,2788.195
2024-07-17,2794.467
2024-07-18,2815.894
2024-07-19,2771.402
2024-07-22,2734.878
2024-07-23,2736.616
2024-07-24,2725.988
2024-07-25,2671.78
2024-07-26,2666.769
2024-07-29,2676.748
2024-07-30,2680.335
2024-07-31,2706.915
2024-08-01,2752.098
2024-08-02,2755.623
2024-08-05,2712.867
2024-08-06,2702.781
2024-08-07,2747.807
2024-08-08,2703.144
2024-08-09,2702.713
2024-08-12,2701.417
2024-08-13,2741.294
2024-08-14,2774.539
2024-08-15,2782.6
2024-08-16,2771.902
2024-08-19,2800.651
2024-08-20,2800.352
2024-08-21,2793.951
2024-08-22,2777.667
2024-08-23,2725.071
2024-08-26,2716.682
2024-08-27,2699.01
2024-08-28,2664.57
2024-08-29,2648.695
2024-08-30,2646.522
2024-09-02,2627.236
2024-09-03,2607.516
2024-09-04,2613.683
2024-09-05,2618.015
2024-09-06,2624.997
2024-09-09,2595.537
2024-09-10,2575.25
2024-09-11,2526.534
2024-09-12,2568.698
2024-09-13,2584.677
2024-09-16,2570.382
2024-09-17,2571.55
2024-09-18,2553.024
2024-09-19,2578.931
2024-09-20,2513.78
2024-09-23,2525.683
2024-09-24,2545.459
2024-09-25,2517.102
2024-09-26,2557.779
2024-09-27,2617.555
2024-09-30,2612.108
2024-10-01,2558.905
2024-10-02,2535.86
2024-10-03,2559.987
2024-10-04,2555.671
2024-10-07,2535.161
2024-10-08,2506.002
2024-10-09,2512.942
2024-10-10,2514.661
2024-10-11,2528.7
2024-10-14,2509.758
2024-10-15,2524.912
2024-10-16,2485.795
2024-10-17,2522.775
2024-10-18,2547.742
2024-10-21,2528.051
2024-10-22,2488.564
2024-10-23,2457.629
2024-10-24,2433.639
2024-10-25,2434.658
2024-10-28,2424.118
2024-10-29,2419.678
2024-10-30,2429.665
2024-10-31,2401.803
2024-11-01,2383.255
2024-11-04,2418.257
2024-11-05,2451.861
2024-11-06,2433.452
2024-11-07,2455.88
2024-11-08,2461.493
2024-11-11,2436.751
2024-11-12,2450.729
2024-11-13,2403.88
2024-11-14,2389.061
2024-11-15,2394.637
2024-11-18,2446.65
2024-11-19,2478.954
2024-11-20,2441.636
2024-11-21,2435.185
2024-11-22,2468.187
2024-11-25,2518.029
2024-11-26,2522.182
2024-11-27,2583.177
2024-11-28,2540.017
2024-11-29,2519.728
2024-12-02,2551.4
2024-12-03,2537.111
2024-12-04,2493.42
2024-12-05,2506.91
2024-12-06,2467.591
2024-12-09,2503.291
2024-12-10,2421.09
2024-12-11,2425.887
2024-12-12,2390.834
2024-12-13,2390.604
2024-12-16,2372.609
2024-12-17,2418.686
2024-12-18,2404.793
2024-12-19,2334.693
2024-12-20,2408.367
2024-12-23,2427.021
2024-12-24,2443.305
2024-12-25,2443.305
2024-12-26,2437.453
2024-12-27,2476.838
2024-12-30,2469.791
2024-12-31,2435.881
2025-01-01,2435.881
2025-01-02,2435.881
2025-01-03,2396.496
2025-01-06,2446.601
2025-01-07,2433.086
2025-01-08,2398.035
2025-01-09,2369.114
2025-01-10,2345.673
2025-01-13,2351.64
2025-01-14,2369.735
2025-01-15,2416.095
2025-01-16,2404.625
2025-01-17,2426.276
2025-01-20,2444.048
2025-01-21,2445.326
2025-01-22,2431.702
2025-01-23,2427.539
2025-01-24,2464.288
2025-01-27,2430.567
2025-01-28,2400.145
2025-01-29,2420.746
2025-01-30,2393.599
2025-01-31,2414.701
2025-02-03,2400.308
2025-02-04,2418.214
2025-02-05,2434.822
2025-02-06,2423.283
2025-02-07,2427.026
2025-02-10,2419.553
2025-02-11,2435.076
2025-02-12,2414.653
2025-02-13,2409.386
2025-02-14,2451.568
2025-02-17,2452.463
2025-02-18,2410.749
2025-02-19,2416.057
2025-02-20,2382.193
2025-02-21,2368.843
2025-02-24,2322.389
2025-02-25,2292.508
2025-02-26,2301.882
2025-02-27,2294.893
2025-02-28,2306.443
2025-03-03,2306.769
2025-03-04,2295.43
2025-03-05,2276.163
2025-03-06,2302.212
2025-03-07,2270.509
2025-03-10,2285.037
2025-03-11,2257.342
2025-03-12,2255.87
2025-03-13,2256.057
2025-03-14,2271.544
2025-03-17,2263.408
2025-03-18,2260.633
2025-03-19,2250.616
2025-03-20,2229.445
2025-03-21,2228.081
2025-03-24,2254.156
2025-03-25,2266.066
2025-03-26,2291.241
2025-03-27,2303.303
2025-03-28,2309.711
2025-03-31,2294.94
2025-04-01,2293.048
2025-04-02,2303.304
2025-04-03,2345.016
2025-04-04,2251.482
2025-04-07,2148.937
2025-04-08,2186.375
2025-04-09,2172.068
2025-04-10,2317.993
2025-04-11,2324.712
2025-04-14,2392.692
2025-04-15,2382.897
2025-04-16,2387.038
2025-04-17,2402.249
2025-04-18,2402.249
2025-04-21,2420.795
2025-04-22,2369.304
2025-04-23,2405.019
2025-04-24,2403.724
2025-04-25,2393.689
2025-04-28,2399.691
2025-04-29,2340.346
2025-04-30,2302.323
2025-05-01,2344.3
2025-05-02,2405.617
2025-05-05,2425.461
2025-05-06,2453.753
2025-05-07,2449.366
2025-05-08,2392.662
2025-05-09,2412.516
2025-05-12,2432.269
2025-05-13,2447.637
2025-05-14,2441.941
2025-05-15,2421.266
2025-05-16,2404.798
2025-05-19,2411.467
2025-05-20,2420.612
2025-05-21,2434.931
2025-05-22,2411.93
2025-05-23,2415.271
2025-05-26,2423.869
2025-05-27,2389.135
2025-05-28,2337.147
2025-05-29,2366.43
2025-05-30,2338.245
2025-06-02,2363.897
2025-06-03,2356.806
2025-06-04,2419.903
2025-06-05,2436.583
2025-06-06,2445.913
2025-06-09,2453.612
2025-06-10,2448.594
2025-06-11,2451.903
2025-06-12,2469.128
2025-06-13,2453.605
2025-06-16,2502.247
2025-06-17,2473.987
2025-06-18,2442.863
2025-06-19,2396.159
2025-06-20,2398.569
2025-06-23,2375.231
2025-06-24,2390.213
2025-06-25,2379.401
2025-06-26,2383.415
2025-06-27,2406.959
2025-06-30,2441.632
2025-07-01,2449.2
2025-07-02,2438.08
2025-07-03,2431.593
2025-07-04,2412.664
2025-07-07,2393.602
2025-07-08,2396.935
2025-07-09,2377.056
2025-07-10,2385.798
2025-07-11,2362.385
2025-07-14,2342.612
2025-07-15,2340.056
2025-07-16,2327.259
2025-07-17,2375.834
2025-07-18,2376.501
2025-07-21,2401.386
2025-07-22,2376.652
2025-07-23,2400.76
2025-07-24,2406.186
2025-07-25,2399.075
2025-07-28,2402.038
2025-07-29,2363.097
2025-07-30,2349.544
2025-07-31,2329.474
2025-08-01,2329.57
2025-08-04,2340.528
2025-08-05,2351.342
2025-08-06,2345.222
2025-08-07,2343.779
2025-08-08,2356.79
2025-08-11,2369.893
2025-08-12,2344.194
2025-08-13,2341.767
2025-08-14,2332.265
2025-08-15,2337.168
2025-08-18,2339.161
2025-08-19,2315.154
2025-08-20,2337.727
2025-08-21,2323.676
2025-08-22,2324.873
2025-08-25,2343.445
2025-08-26,2286.877
2025-08-27,2273.735
2025-08-28,2321.432
2025-08-29,2342.309
2025-09-01,2372.381
2025-09-02,2364.554
2025-09-03,2353.205
2025-09-04,2344.333
2025-09-05,2382.275
2025-09-08,2397.246
2025-09-09,2389.626
2025-09-10,2428.774
2025-09-11,2419.533
2025-09-12,2422.932
2025-09-15,2424.888
2025-09-16,2445.506
2025-09-17,2439.885
2025-09-18,2384.373
2025-09-19,2400.2
2025-09-22,2392.313
2025-09-23,2401.134
2025-09-24,2373.93
2025-09-25,2372.296
2025-09-26,2332.522
2025-09-29,2321.044
2025-09-30,2365.647
2025-10-01,2406.159
2025-10-02,2422.78
2025-10-03,2418.419
2025-10-06,2410.193
2025-10-07,2396.937
2025-10-08,2415.384
2025-10-09,2412.0
2025-10-10,2405.232
2025-10-13,2388.619
2025-10-14,2386.034
2025-10-15,2383.919
2025-10-16,2385.232
2025-10-17,2373.487
2025-10-20,2403.099
2025-10-21,2425.295
2025-10-22,2447.559
2025-10-23,2450.877
2025-10-24,2437.651
2025-10-27,2446.995
2025-10-28,2455.188
2025-10-29,2450.572
2025-10-30,2425.201
2025-10-31,2419.66
2025-11-03,2420.916
2025-11-04,2430.361
2025-11-05,2395.997
2025-11-06,2377.675
2025-11-07,2368.047
2025-11-10,2381.326
2025-11-11,2385.839
2025-11-12,2396.521
2025-11-13,2384.054
2025-11-14,2366.943
2025-11-17,2391.376
2025-11-18,2336.945
2025-11-19,2308.62
2025-11-20,2315.256
2025-11-21,2322.891
2025-11-24,2364.308
2025-11-25,2365.667
2025-11-26,2405.395
2025-11-27,2397.519
2025-11-28,2398.824
