Date,HONG KONG SMALL CAP Small Cap
2025-05-01,216.781
2025-05-02,220.785
2025-05-05,221.077
2025-05-06,222.442
2025-05-07,222.308
2025-05-08,222.295
2025-05-09,223.7
2025-05-12,227.858
2025-05-13,227.765
2025-05-14,228.794
2025-05-15,227.385
2025-05-16,227.701
2025-05-19,225.918
2025-05-20,227.111
2025-05-21,228.065
2025-05-22,226.357
2025-05-23,226.911
2025-05-26,227.384
2025-05-27,228.03
2025-05-28,227.525
2025-05-29,230.026
2025-05-30,229.058
2025-06-02,229.064
2025-06-03,231.045
2025-06-04,230.811
2025-06-05,231.69
2025-06-06,231.618
2025-06-09,234.878
2025-06-10,236.405
2025-06-11,238.434
2025-06-12,239.313
2025-06-13,239.004
2025-06-16,241.86
2025-06-17,240.041
2025-06-18,240.054
2025-06-19,234.913
2025-06-20,235.536
2025-06-23,239.589
2025-06-24,241.644
2025-06-25,250.332
2025-06-26,250.75
2025-06-27,249.986
2025-06-30,251.748
2025-07-01,252.697
2025-07-02,257.731
2025-07-03,260.235
2025-07-04,261.725
2025-07-07,262.539
2025-07-08,266.895
2025-07-09,265.926
2025-07-10,267.683
2025-07-11,269.25
2025-07-14,271.79
2025-07-15,272.752
2025-07-16,273.607
2025-07-17,275.741
2025-07-18,276.824
2025-07-21,278.288
2025-07-22,278.699
2025-07-23,278.764
2025-07-24,282.507
2025-07-25,281.834
2025-07-28,283.206
2025-07-29,285.632
2025-07-30,281.676
2025-07-31,278.489
2025-08-01,274.939
2025-08-04,275.281
2025-08-05,278.856
2025-08-06,280.332
2025-08-07,285.114
2025-08-08,284.816
2025-08-11,286.374
2025-08-12,288.364
2025-08-13,290.32
2025-08-14,292.0
2025-08-15,292.573
2025-08-18,292.601
2025-08-19,294.079
2025-08-20,294.035
2025-08-21,295.386
2025-08-22,295.718
2025-08-25,301.909
2025-08-26,303.484
2025-08-27,299.645
2025-08-28,298.702
2025-08-29,300.741
2025-09-01,302.667
2025-09-02,298.815
2025-09-03,299.075
2025-09-04,294.409
2025-09-05,300.907
2025-09-08,303.826
2025-09-09,303.316
2025-09-10,305.359
2025-09-11,309.004
2025-09-12,307.925
2025-09-15,306.359
2025-09-16,308.112
2025-09-17,308.577
2025-09-18,309.142
2025-09-19,309.973
2025-09-22,311.007
2025-09-23,308.206
2025-09-24,308.115
2025-09-25,303.835
2025-09-26,301.696
2025-09-29,306.459
2025-09-30,308.794
2025-10-01,308.81
2025-10-02,309.963
2025-10-03,308.42
2025-10-06,309.021
2025-10-07,308.806
2025-10-08,308.396
2025-10-09,308.682
2025-10-10,303.225
2025-10-13,300.508
2025-10-14,293.339
2025-10-15,299.53
2025-10-16,299.546
2025-10-17,291.657
2025-10-20,297.115
2025-10-21,299.25
2025-10-22,296.956
2025-10-23,297.363
2025-10-24,301.495
2025-10-27,307.597
2025-10-28,303.314
2025-10-29,303.208
2025-10-30,301.198
2025-10-31,298.545
2025-11-03,299.591
2025-11-04,295.132
2025-11-05,294.152
2025-11-06,297.91
2025-11-07,295.384
2025-11-10,299.659
2025-11-11,302.415
2025-11-12,304.118
2025-11-13,303.818
2025-11-14,300.025
2025-11-17,300.012
2025-11-18,293.952
2025-11-19,293.01
2025-11-20,293.469
2025-11-21,285.574
2025-11-24,289.342
2025-11-25,291.983
2025-11-26,293.465
2025-11-27,294.395
2025-11-28,294.92
