Date,HONG KONG SMID VALUE SMID (Small+Mid Cap)
2023-12-13,1169.301
2023-12-14,1208.47
2023-12-15,1229.974
2023-12-18,1228.416
2023-12-19,1223.547
2023-12-20,1221.506
2023-12-21,1234.417
2023-12-22,1234.604
2023-12-25,1234.604
2023-12-26,1234.882
2023-12-27,1242.576
2023-12-28,1259.84
2023-12-29,1263.644
2024-01-01,1263.644
2024-01-02,1250.111
2024-01-03,1236.524
2024-01-04,1234.696
2024-01-05,1233.601
2024-01-08,1220.993
2024-01-09,1223.19
2024-01-10,1213.601
2024-01-11,1224.661
2024-01-12,1223.037
2024-01-15,1225.642
2024-01-16,1210.525
2024-01-17,1169.675
2024-01-18,1180.708
2024-01-19,1176.953
2024-01-22,1150.929
2024-01-23,1162.101
2024-01-24,1183.831
2024-01-25,1187.741
2024-01-26,1187.179
2024-01-29,1189.689
2024-01-30,1173.774
2024-01-31,1162.347
2024-02-01,1169.121
2024-02-02,1172.482
2024-02-05,1167.12
2024-02-06,1183.371
2024-02-07,1188.013
2024-02-08,1182.932
2024-02-09,1172.703
2024-02-12,1173.005
2024-02-13,1173.804
2024-02-14,1168.947
2024-02-15,1167.168
2024-02-16,1192.978
2024-02-19,1188.056
2024-02-20,1198.388
2024-02-21,1213.925
2024-02-22,1216.64
2024-02-23,1214.43
2024-02-26,1211.39
2024-02-27,1211.106
2024-02-28,1220.715
2024-02-29,1220.551
2024-03-01,1204.358
2024-03-04,1204.067
2024-03-05,1182.677
2024-03-06,1186.283
2024-03-07,1194.394
2024-03-08,1204.467
2024-03-11,1211.245
2024-03-12,1232.604
2024-03-13,1229.079
2024-03-14,1228.825
2024-03-15,1223.464
2024-03-18,1211.159
2024-03-19,1198.827
2024-03-20,1195.528
2024-03-21,1222.359
2024-03-22,1204.835
2024-03-25,1199.542
2024-03-26,1193.242
2024-03-27,1194.039
2024-03-28,1186.804
2024-03-29,1186.804
2024-04-01,1187.607
2024-04-02,1194.654
2024-04-03,1187.941
2024-04-04,1187.519
2024-04-05,1185.404
2024-04-08,1189.023
2024-04-09,1201.817
2024-04-10,1211.088
2024-04-11,1201.592
2024-04-12,1180.38
2024-04-15,1170.245
2024-04-16,1145.667
2024-04-17,1149.6
2024-04-18,1148.369
2024-04-19,1143.995
2024-04-22,1162.638
2024-04-23,1183.307
2024-04-24,1199.642
2024-04-25,1206.874
2024-04-26,1217.112
2024-04-29,1219.091
2024-04-30,1223.947
2024-05-01,1223.608
2024-05-02,1234.373
2024-05-03,1247.078
2024-05-06,1254.217
2024-05-07,1257.024
2024-05-08,1242.992
2024-05-09,1251.799
2024-05-10,1276.559
2024-05-13,1296.642
2024-05-14,1293.837
2024-05-15,1290.666
2024-05-16,1301.733
2024-05-17,1310.682
2024-05-20,1327.209
2024-05-21,1305.702
2024-05-22,1303.985
2024-05-23,1287.604
2024-05-24,1268.339
2024-05-27,1273.947
2024-05-28,1275.827
2024-05-29,1261.761
2024-05-30,1241.081
2024-05-31,1228.384
2024-06-03,1243.68
2024-06-04,1248.757
2024-06-05,1244.561
2024-06-06,1242.81
2024-06-07,1238.292
2024-06-10,1235.467
2024-06-11,1201.705
2024-06-12,1195.898
2024-06-13,1209.082
2024-06-14,1200.731
2024-06-17,1195.331
2024-06-18,1193.338
2024-06-19,1206.219
2024-06-20,1194.853
2024-06-21,1184.13
2024-06-24,1186.985
2024-06-25,1190.432
2024-06-26,1190.921
2024-06-27,1178.936
2024-06-28,1182.479
2024-07-01,1182.105
2024-07-02,1178.31
2024-07-03,1192.328
2024-07-04,1197.356
2024-07-05,1186.588
2024-07-08,1174.093
2024-07-09,1175.753
2024-07-10,1176.687
2024-07-11,1197.933
2024-07-12,1238.499
2024-07-15,1223.664
2024-07-16,1215.404
2024-07-17,1226.617
2024-07-18,1228.822
2024-07-19,1210.592
2024-07-22,1215.774
2024-07-23,1209.584
2024-07-24,1205.951
2024-07-25,1202.999
2024-07-26,1202.895
2024-07-29,1208.373
2024-07-30,1186.281
2024-07-31,1201.758
2024-08-01,1213.717
2024-08-02,1202.147
2024-08-05,1215.967
2024-08-06,1218.079
2024-08-07,1236.634
2024-08-08,1242.313
2024-08-09,1248.617
2024-08-12,1245.443
2024-08-13,1248.886
2024-08-14,1258.416
2024-08-15,1254.884
2024-08-16,1253.101
2024-08-19,1266.972
2024-08-20,1264.234
2024-08-21,1257.291
2024-08-22,1260.627
2024-08-23,1262.155
2024-08-26,1289.882
2024-08-27,1294.08
2024-08-28,1295.339
2024-08-29,1301.669
2024-08-30,1303.45
2024-09-02,1289.825
2024-09-03,1282.446
2024-09-04,1274.134
2024-09-05,1293.229
2024-09-06,1294.192
2024-09-09,1292.651
2024-09-10,1282.349
2024-09-11,1276.483
2024-09-12,1279.848
2024-09-13,1288.483
2024-09-16,1303.34
2024-09-17,1325.424
2024-09-18,1325.12
2024-09-19,1333.839
2024-09-20,1337.81
2024-09-23,1336.624
2024-09-24,1341.325
2024-09-25,1347.263
2024-09-26,1364.769
2024-09-27,1390.714
2024-09-30,1397.71
2024-10-01,1400.678
2024-10-02,1451.569
2024-10-03,1420.027
2024-10-04,1434.348
2024-10-07,1455.163
2024-10-08,1384.134
2024-10-09,1371.317
2024-10-10,1390.569
2024-10-11,1386.431
2024-10-14,1383.034
2024-10-15,1357.23
2024-10-16,1365.814
2024-10-17,1361.577
2024-10-18,1382.752
2024-10-21,1374.777
2024-10-22,1370.192
2024-10-23,1372.649
2024-10-24,1359.099
2024-10-25,1361.723
2024-10-28,1369.25
2024-10-29,1360.907
2024-10-30,1365.918
2024-10-31,1356.474
2024-11-01,1364.122
2024-11-04,1377.857
2024-11-05,1395.52
2024-11-06,1385.933
2024-11-07,1385.789
2024-11-08,1377.788
2024-11-11,1371.516
2024-11-12,1361.138
2024-11-13,1348.386
2024-11-14,1337.447
2024-11-15,1345.071
2024-11-18,1343.829
2024-11-19,1351.629
2024-11-20,1359.028
2024-11-21,1354.074
2024-11-22,1336.103
2024-11-25,1338.012
2024-11-26,1338.247
2024-11-27,1349.669
2024-11-28,1342.944
2024-11-29,1347.422
2024-12-02,1354.634
2024-12-03,1370.09
2024-12-04,1369.116
2024-12-05,1375.382
2024-12-06,1379.491
2024-12-09,1387.452
2024-12-10,1385.522
2024-12-11,1376.959
2024-12-12,1382.261
2024-12-13,1363.452
2024-12-16,1349.593
2024-12-17,1332.172
2024-12-18,1339.32
2024-12-19,1319.584
2024-12-20,1312.308
2024-12-23,1324.33
2024-12-24,1337.581
2024-12-25,1337.581
2024-12-26,1335.51
2024-12-27,1343.367
2024-12-30,1346.046
2024-12-31,1344.348
2025-01-01,1344.348
2025-01-02,1328.506
2025-01-03,1328.779
2025-01-06,1329.895
2025-01-07,1319.163
2025-01-08,1311.21
2025-01-09,1306.438
2025-01-10,1302.131
2025-01-13,1286.76
2025-01-14,1292.7
2025-01-15,1293.027
2025-01-16,1296.48
2025-01-17,1315.768
2025-01-20,1327.396
2025-01-21,1327.149
2025-01-22,1315.049
2025-01-23,1305.11
2025-01-24,1305.092
2025-01-27,1308.989
2025-01-28,1300.599
2025-01-29,1300.483
2025-01-30,1300.548
2025-01-31,1301.288
2025-02-03,1306.372
2025-02-04,1304.915
2025-02-05,1293.29
2025-02-06,1306.184
2025-02-07,1301.544
2025-02-10,1299.338
2025-02-11,1285.365
2025-02-12,1312.575
2025-02-13,1305.186
2025-02-14,1316.603
2025-02-17,1327.397
2025-02-18,1323.888
2025-02-19,1328.389
2025-02-20,1330.464
2025-02-21,1342.544
2025-02-24,1352.821
2025-02-25,1351.365
2025-02-26,1362.161
2025-02-27,1372.785
2025-02-28,1355.993
2025-03-03,1359.144
2025-03-04,1362.602
2025-03-05,1428.082
2025-03-06,1458.14
2025-03-07,1444.343
2025-03-10,1442.492
2025-03-11,1456.03
2025-03-12,1444.493
2025-03-13,1441.262
2025-03-14,1420.874
2025-03-17,1424.239
2025-03-18,1429.226
2025-03-19,1437.728
2025-03-20,1422.703
2025-03-21,1399.56
2025-03-24,1409.232
2025-03-25,1403.669
2025-03-26,1408.459
2025-03-27,1409.276
2025-03-28,1403.185
2025-03-31,1390.761
2025-04-01,1410.402
2025-04-02,1412.44
2025-04-03,1406.543
2025-04-04,1403.405
2025-04-07,1302.343
2025-04-08,1286.415
2025-04-09,1271.102
2025-04-10,1301.188
2025-04-11,1300.005
2025-04-14,1324.467
2025-04-15,1331.247
2025-04-16,1328.59
2025-04-17,1342.531
2025-04-18,1342.531
2025-04-21,1346.615
2025-04-22,1362.134
2025-04-23,1375.292
2025-04-24,1373.043
2025-04-25,1390.42
2025-04-28,1392.8
2025-04-29,1400.147
2025-04-30,1412.661
2025-05-01,1412.243
2025-05-02,1426.532
2025-05-05,1427.788
2025-05-06,1441.775
2025-05-07,1465.79
2025-05-08,1457.94
2025-05-09,1465.298
2025-05-12,1479.493
2025-05-13,1475.215
2025-05-14,1480.168
2025-05-15,1472.402
2025-05-16,1468.171
2025-05-19,1467.754
2025-05-20,1478.35
2025-05-21,1478.276
2025-05-22,1463.989
2025-05-23,1468.829
2025-05-26,1471.94
2025-05-27,1471.083
2025-05-28,1472.766
2025-05-29,1477.043
2025-05-30,1483.058
2025-06-02,1478.071
2025-06-03,1501.767
2025-06-04,1488.585
2025-06-05,1507.627
2025-06-06,1508.238
2025-06-09,1515.839
2025-06-10,1522.63
2025-06-11,1528.367
2025-06-12,1535.427
2025-06-13,1544.723
2025-06-16,1557.922
2025-06-17,1554.749
2025-06-18,1554.123
2025-06-19,1533.112
2025-06-20,1535.443
2025-06-23,1559.142
2025-06-24,1575.35
2025-06-25,1604.625
2025-06-26,1597.786
2025-06-27,1594.747
2025-06-30,1589.473
2025-07-01,1596.805
2025-07-02,1627.557
2025-07-03,1644.09
2025-07-04,1636.622
2025-07-07,1630.798
2025-07-08,1625.868
2025-07-09,1617.828
2025-07-10,1617.209
2025-07-11,1617.611
2025-07-14,1627.37
2025-07-15,1633.459
2025-07-16,1636.975
2025-07-17,1642.915
2025-07-18,1650.598
2025-07-21,1663.746
2025-07-22,1682.928
2025-07-23,1686.801
2025-07-24,1697.918
2025-07-25,1701.625
2025-07-28,1713.579
2025-07-29,1728.784
2025-07-30,1721.274
2025-07-31,1690.082
2025-08-01,1677.681
2025-08-04,1686.251
2025-08-05,1696.145
2025-08-06,1694.119
2025-08-07,1723.571
2025-08-08,1713.691
2025-08-11,1714.79
2025-08-12,1712.516
2025-08-13,1736.83
2025-08-14,1732.321
2025-08-15,1709.681
2025-08-18,1690.787
2025-08-19,1708.882
2025-08-20,1710.647
2025-08-21,1721.579
2025-08-22,1723.66
2025-08-25,1732.414
2025-08-26,1724.985
2025-08-27,1718.489
2025-08-28,1723.628
2025-08-29,1725.463
