Date,ITALY SMID GROWTH SMID (Small+Mid Cap)
2024-09-25,1489.113
2024-09-26,1521.74
2024-09-27,1550.796
2024-09-30,1538.554
2024-10-01,1515.492
2024-10-02,1509.773
2024-10-03,1482.367
2024-10-04,1487.719
2024-10-07,1502.619
2024-10-08,1493.481
2024-10-09,1501.624
2024-10-10,1488.738
2024-10-11,1501.75
2024-10-14,1508.376
2024-10-15,1494.022
2024-10-16,1492.252
2024-10-17,1506.285
2024-10-18,1520.093
2024-10-21,1502.844
2024-10-22,1490.445
2024-10-23,1480.437
2024-10-24,1495.533
2024-10-25,1503.548
2024-10-28,1509.046
2024-10-29,1496.612
2024-10-30,1463.137
2024-10-31,1447.123
2024-11-01,1451.546
2024-11-04,1440.506
2024-11-05,1443.42
2024-11-06,1411.035
2024-11-07,1437.198
2024-11-08,1423.922
2024-11-11,1431.48
2024-11-12,1383.789
2024-11-13,1386.807
2024-11-14,1408.264
2024-11-15,1385.619
2024-11-18,1390.458
2024-11-19,1377.2
2024-11-20,1370.099
2024-11-21,1370.585
2024-11-22,1370.81
2024-11-25,1397.336
2024-11-26,1388.941
2024-11-27,1400.039
2024-11-28,1403.63
2024-11-29,1404.81
2024-12-02,1397.566
2024-12-03,1416.65
2024-12-04,1434.994
2024-12-05,1445.397
2024-12-06,1454.361
2024-12-09,1442.56
2024-12-10,1430.935
2024-12-11,1447.327
2024-12-12,1442.779
2024-12-13,1438.252
2024-12-16,1439.221
2024-12-17,1423.857
2024-12-18,1422.968
2024-12-19,1393.48
2024-12-20,1398.244
2024-12-23,1399.268
2024-12-24,1399.47
2024-12-25,1399.47
2024-12-26,1401.827
2024-12-27,1416.481
2024-12-30,1407.326
2024-12-31,1403.869
2025-01-01,1403.869
2025-01-02,1409.524
2025-01-03,1396.383
2025-01-06,1436.781
2025-01-07,1444.853
2025-01-08,1435.63
2025-01-09,1452.219
2025-01-10,1431.976
2025-01-13,1409.242
2025-01-14,1425.548
2025-01-15,1447.905
2025-01-16,1471.06
2025-01-17,1494.285
2025-01-20,1509.601
2025-01-21,1514.063
2025-01-22,1534.191
2025-01-23,1539.696
2025-01-24,1564.695
2025-01-27,1533.661
2025-01-28,1515.949
2025-01-29,1526.348
2025-01-30,1539.703
2025-01-31,1547.353
2025-02-03,1525.853
2025-02-04,1525.243
2025-02-05,1523.074
2025-02-06,1521.858
2025-02-07,1506.758
2025-02-10,1513.168
2025-02-11,1536.607
2025-02-12,1539.67
2025-02-13,1595.693
2025-02-14,1599.042
2025-02-17,1613.164
2025-02-18,1620.25
2025-02-19,1601.296
2025-02-20,1592.054
2025-02-21,1607.296
2025-02-24,1592.746
2025-02-25,1583.699
2025-02-26,1603.96
2025-02-27,1562.73
2025-02-28,1558.32
2025-03-03,1605.127
2025-03-04,1567.174
2025-03-05,1634.403
2025-03-06,1636.514
2025-03-07,1610.35
2025-03-10,1599.627
2025-03-11,1602.11
2025-03-12,1625.835
2025-03-13,1605.667
2025-03-14,1646.51
2025-03-17,1656.416
2025-03-18,1681.807
2025-03-19,1676.966
2025-03-20,1655.07
2025-03-21,1628.143
2025-03-24,1612.77
2025-03-25,1614.965
2025-03-26,1595.491
2025-03-27,1599.483
2025-03-28,1581.044
2025-03-31,1548.54
2025-04-01,1565.032
2025-04-02,1561.987
2025-04-03,1564.176
2025-04-04,1447.329
2025-04-07,1367.658
2025-04-08,1418.63
2025-04-09,1390.364
2025-04-10,1471.761
2025-04-11,1496.095
2025-04-14,1542.99
2025-04-15,1567.024
2025-04-16,1565.706
2025-04-17,1552.84
2025-04-18,1552.84
2025-04-21,1573.088
2025-04-22,1563.612
2025-04-23,1565.588
2025-04-24,1585.822
2025-04-25,1601.455
2025-04-28,1603.2
2025-04-29,1617.49
2025-04-30,1630.669
2025-05-01,1618.332
2025-05-02,1681.671
2025-05-05,1687.185
2025-05-06,1684.438
2025-05-07,1678.29
2025-05-08,1690.548
2025-05-09,1681.563
2025-05-12,1673.23
2025-05-13,1700.064
2025-05-14,1707.389
2025-05-15,1712.828
2025-05-16,1724.793
2025-05-19,1748.382
2025-05-20,1772.404
2025-05-21,1783.443
2025-05-22,1753.849
2025-05-23,1752.197
2025-05-26,1791.084
2025-05-27,1813.92
2025-05-28,1812.202
2025-05-29,1806.607
2025-05-30,1809.441
2025-06-02,1809.969
2025-06-03,1815.729
2025-06-04,1826.099
2025-06-05,1834.972
2025-06-06,1821.922
2025-06-09,1817.728
2025-06-10,1802.538
2025-06-11,1806.806
2025-06-12,1806.949
2025-06-13,1773.094
2025-06-16,1803.484
2025-06-17,1777.101
2025-06-18,1767.423
2025-06-19,1731.552
2025-06-20,1750.052
2025-06-23,1733.885
2025-06-24,1773.328
2025-06-25,1770.7
2025-06-26,1801.996
2025-06-27,1816.133
2025-06-30,1829.526
2025-07-01,1818.491
2025-07-02,1827.526
2025-07-03,1830.591
2025-07-04,1827.145
2025-07-07,1833.563
2025-07-08,1839.534
2025-07-09,1857.117
2025-07-10,1855.188
2025-07-11,1848.55
2025-07-14,1848.898
2025-07-15,1831.162
2025-07-16,1808.633
2025-07-17,1831.904
2025-07-18,1860.48
2025-07-21,1856.773
2025-07-22,1852.454
2025-07-23,1877.578
2025-07-24,1869.46
2025-07-25,1861.108
2025-07-28,1833.177
2025-07-29,1835.632
2025-07-30,1825.378
2025-07-31,1804.298
2025-08-01,1790.092
2025-08-04,1818.166
2025-08-05,1826.203
2025-08-06,1846.582
2025-08-07,1852.07
2025-08-08,1848.699
2025-08-11,1827.514
2025-08-12,1851.69
2025-08-13,1866.068
2025-08-14,1867.992
2025-08-15,1876.162
2025-08-18,1887.541
2025-08-19,1877.205
2025-08-20,1859.266
2025-08-21,1866.571
2025-08-22,1905.824
2025-08-25,1903.297
2025-08-26,1899.926
2025-08-27,1888.724
2025-08-28,1916.793
2025-08-29,1904.921
2025-09-01,1924.381
2025-09-02,1875.507
2025-09-03,1881.54
2025-09-04,1864.136
2025-09-05,1876.029
2025-09-08,1888.63
2025-09-09,1894.428
2025-09-10,1911.031
2025-09-11,1935.563
2025-09-12,1945.003
2025-09-15,1975.708
2025-09-16,1964.211
2025-09-17,1947.266
2025-09-18,1962.911
2025-09-19,1954.754
2025-09-22,1977.506
2025-09-23,1988.443
2025-09-24,1978.609
2025-09-25,1930.996
2025-09-26,1935.042
2025-09-29,1974.505
2025-09-30,1980.267
