Date,ACWI GROWTH Standard (Large+Mid Cap)
2025-04-30,857.298
2025-05-01,864.554
2025-05-02,880.26
2025-05-05,876.873
2025-05-06,871.114
2025-05-07,872.069
2025-05-08,875.771
2025-05-09,877.071
2025-05-12,903.269
2025-05-13,915.734
2025-05-14,923.254
2025-05-15,922.366
2025-05-16,926.162
2025-05-19,928.073
2025-05-20,925.776
2025-05-21,918.445
2025-05-22,917.616
2025-05-23,912.298
2025-05-26,914.62
2025-05-27,929.446
2025-05-28,925.783
2025-05-29,929.913
2025-05-30,928.304
2025-06-02,932.931
2025-06-03,937.006
2025-06-04,942.165
2025-06-05,938.009
2025-06-06,943.319
2025-06-09,945.225
2025-06-10,949.151
2025-06-11,948.55
2025-06-12,950.181
2025-06-13,938.399
2025-06-16,948.309
2025-06-17,941.143
2025-06-18,939.57
2025-06-19,935.292
2025-06-20,933.873
2025-06-23,939.256
2025-06-24,954.521
2025-06-25,957.143
2025-06-26,965.321
2025-06-27,972.124
2025-06-30,976.099
2025-07-01,969.105
2025-07-02,973.945
2025-07-03,981.804
2025-07-04,980.972
2025-07-07,975.63
2025-07-08,973.832
2025-07-09,981.257
2025-07-10,981.682
2025-07-11,979.014
2025-07-14,980.951
2025-07-15,983.313
2025-07-16,983.966
2025-07-17,990.493
2025-07-18,992.894
2025-07-21,995.419
2025-07-22,990.622
2025-07-23,1000.121
2025-07-24,1004.509
2025-07-25,1005.311
2025-07-28,1005.828
2025-07-29,1000.787
2025-07-30,1001.907
2025-07-31,996.671
