Date,SINGAPORE LARGE CAP Large Cap
2024-02-14,1280.131
2024-02-15,1304.662
2024-02-16,1324.415
2024-02-19,1330.676
2024-02-20,1337.89
2024-02-21,1327.668
2024-02-22,1327.092
2024-02-23,1321.87
2024-02-26,1314.697
2024-02-27,1319.842
2024-02-28,1312.126
2024-02-29,1312.981
2024-03-01,1326.461
2024-03-04,1335.829
2024-03-05,1341.025
2024-03-06,1365.922
2024-03-07,1371.661
2024-03-08,1372.93
2024-03-11,1371.686
2024-03-12,1366.422
2024-03-13,1392.27
2024-03-14,1404.409
2024-03-15,1393.56
2024-03-18,1396.61
2024-03-19,1389.966
2024-03-20,1388.773
2024-03-21,1402.653
2024-03-22,1396.157
2024-03-25,1390.839
2024-03-26,1410.409
2024-03-27,1413.901
2024-03-28,1395.832
2024-03-29,1395.832
2024-04-01,1392.925
2024-04-02,1407.625
2024-04-03,1393.505
2024-04-04,1403.009
2024-04-05,1401.013
2024-04-08,1405.882
2024-04-09,1418.57
2024-04-10,1412.239
2024-04-11,1408.171
2024-04-12,1393.005
2024-04-15,1380.27
2024-04-16,1379.427
2024-04-17,1388.36
2024-04-18,1406.835
2024-04-19,1401.222
2024-04-22,1436.455
2024-04-23,1465.815
2024-04-24,1471.681
2024-04-25,1479.086
2024-04-26,1474.612
2024-04-29,1482.684
2024-04-30,1476.846
2024-05-01,1475.214
2024-05-02,1496.074
2024-05-03,1515.331
2024-05-06,1513.595
2024-05-07,1509.182
2024-05-08,1500.597
2024-05-09,1509.19
2024-05-10,1512.547
2024-05-13,1515.588
2024-05-14,1525.481
2024-05-15,1535.307
2024-05-16,1550.169
2024-05-17,1565.279
2024-05-20,1560.183
2024-05-21,1558.211
2024-05-22,1556.519
2024-05-23,1556.953
2024-05-24,1558.58
2024-05-27,1559.6
2024-05-28,1554.62
2024-05-29,1541.33
2024-05-30,1539.245
2024-05-31,1549.562
2024-06-03,1563.081
2024-06-04,1559.811
2024-06-05,1551.648
2024-06-06,1560.555
2024-06-07,1557.249
2024-06-10,1557.985
2024-06-11,1556.622
2024-06-12,1571.41
2024-06-13,1574.382
2024-06-14,1557.429
2024-06-17,1560.225
2024-06-18,1570.278
2024-06-19,1573.89
2024-06-20,1569.324
2024-06-21,1565.833
2024-06-24,1575.441
2024-06-25,1574.733
2024-06-26,1577.908
2024-06-27,1588.859
2024-06-28,1576.362
2024-07-01,1573.473
2024-07-02,1603.548
2024-07-03,1637.926
2024-07-04,1649.517
2024-07-05,1637.48
2024-07-08,1640.117
2024-07-09,1652.256
2024-07-10,1675.203
2024-07-11,1680.027
2024-07-12,1679.48
2024-07-15,1674.608
2024-07-16,1659.496
2024-07-17,1656.667
2024-07-18,1644.623
2024-07-19,1630.331
2024-07-22,1622.051
2024-07-23,1631.542
2024-07-24,1631.776
2024-07-25,1612.842
2024-07-26,1607.539
2024-07-29,1613.88
2024-07-30,1612.667
2024-07-31,1624.767
2024-08-01,1604.981
2024-08-02,1592.336
2024-08-05,1524.481
2024-08-06,1501.553
2024-08-07,1525.856
2024-08-08,1538.858
2024-08-09,1549.659
2024-08-12,1558.949
2024-08-13,1597.282
2024-08-14,1625.795
2024-08-15,1651.366
2024-08-16,1673.055
2024-08-19,1696.002
2024-08-20,1700.921
2024-08-21,1700.429
2024-08-22,1694.137
2024-08-23,1712.477
2024-08-26,1709.897
2024-08-27,1711.183
2024-08-28,1704.492
2024-08-29,1699.233
2024-08-30,1724.091
2024-09-02,1730.567
2024-09-03,1737.922
2024-09-04,1730.385
2024-09-05,1737.383
2024-09-06,1731.031
2024-09-09,1746.385
2024-09-10,1758.22
2024-09-11,1768.912
2024-09-12,1783.989
2024-09-13,1803.12
2024-09-16,1799.882
2024-09-17,1808.039
2024-09-18,1820.376
2024-09-19,1845.266
2024-09-20,1859.402
2024-09-23,1892.207
2024-09-24,1889.505
2024-09-25,1872.822
2024-09-26,1870.931
2024-09-27,1857.586
2024-09-30,1863.183
2024-10-01,1859.718
2024-10-02,1842.842
2024-10-03,1833.743
2024-10-04,1831.779
2024-10-07,1834.734
2024-10-08,1832.899
2024-10-09,1847.872
2024-10-10,1840.031
2024-10-11,1852.927
2024-10-14,1869.766
2024-10-15,1861.891
2024-10-16,1860.354
2024-10-17,1874.341
2024-10-18,1885.887
2024-10-21,1867.658
2024-10-22,1857.37
2024-10-23,1857.053
2024-10-24,1870.105
2024-10-25,1861.547
2024-10-28,1855.33
2024-10-29,1849.653
2024-10-30,1826.195
2024-10-31,1820.889
2024-11-01,1822.863
2024-11-04,1835.609
2024-11-05,1840.604
2024-11-06,1833.558
2024-11-07,1910.083
2024-11-08,1936.296
2024-11-11,1958.621
2024-11-12,1968.912
2024-11-13,1966.52
2024-11-14,1979.321
2024-11-15,1977.585
2024-11-18,1992.347
2024-11-19,2023.815
2024-11-20,2011.208
2024-11-21,2018.011
2024-11-22,2000.102
2024-11-25,1993.281
2024-11-26,1983.099
2024-11-27,2000.586
2024-11-28,2011.59
2024-11-29,2011.241
2024-12-02,2002.384
2024-12-03,2031.878
2024-12-04,2048.859
2024-12-05,2064.167
2024-12-06,2042.7
2024-12-09,2043.936
2024-12-10,2042.862
2024-12-11,2051.303
2024-12-12,2059.271
2024-12-13,2054.5
2024-12-16,2060.949
2024-12-17,2056.371
2024-12-18,2018.674
2024-12-19,2005.995
2024-12-20,1985.307
2024-12-23,1993.159
2024-12-24,2003.337
2024-12-25,2003.337
2024-12-26,1992.287
2024-12-27,1991.589
2024-12-30,1997.129
2024-12-31,1983.049
2025-01-01,1983.049
2025-01-02,1979.052
2025-01-03,1974.197
2025-01-06,2002.419
2025-01-07,2006.05
2025-01-08,2050.279
2025-01-09,2040.729
2025-01-10,2002.501
2025-01-13,1993.66
2025-01-14,2011.406
2025-01-15,2003.088
2025-01-16,2020.189
2025-01-17,2036.854
2025-01-20,2047.653
2025-01-21,2053.004
2025-01-22,2048.708
2025-01-23,2053.219
2025-01-24,2071.218
2025-01-27,2058.758
2025-01-28,2071.914
2025-01-29,2084.156
2025-01-30,2090.495
2025-01-31,2108.989
2025-02-03,2085.444
2025-02-04,2104.337
2025-02-05,2103.473
2025-02-06,2100.453
2025-02-07,2111.162
2025-02-10,2135.717
2025-02-11,2142.498
2025-02-12,2150.812
2025-02-13,2173.286
2025-02-14,2189.639
2025-02-17,2196.626
2025-02-18,2227.08
2025-02-19,2224.541
2025-02-20,2217.205
2025-02-21,2198.797
2025-02-24,2189.398
2025-02-25,2179.387
2025-02-26,2190.868
2025-02-27,2175.696
2025-02-28,2162.598
2025-03-03,2152.917
2025-03-04,2180.825
2025-03-05,2248.574
2025-03-06,2232.51
2025-03-07,2223.244
2025-03-10,2181.177
2025-03-11,2134.481
2025-03-12,2138.642
2025-03-13,2108.628
2025-03-14,2118.233
2025-03-17,2154.896
2025-03-18,2143.628
2025-03-19,2150.929
2025-03-20,2161.915
2025-03-21,2157.592
2025-03-24,2169.019
2025-03-25,2189.571
2025-03-26,2186.308
2025-03-27,2214.318
2025-03-28,2196.82
2025-03-31,2192.08
2025-04-01,2196.886
2025-04-02,2201.1
2025-04-03,2147.264
2025-04-04,2019.993
2025-04-07,1907.494
2025-04-08,1846.452
2025-04-09,1871.081
2025-04-10,1966.1
2025-04-11,1946.261
2025-04-14,1974.089
2025-04-15,2019.352
2025-04-16,2033.299
2025-04-17,2071.944
2025-04-18,2071.944
2025-04-21,2086.59
2025-04-22,2103.688
2025-04-23,2129.027
2025-04-24,2134.292
2025-04-25,2140.213
2025-04-28,2151.743
2025-04-29,2167.36
2025-04-30,2186.148
2025-05-01,2191.049
2025-05-02,2240.872
2025-05-05,2254.073
2025-05-06,2259.268
2025-05-07,2250.651
2025-05-08,2254.574
2025-05-09,2247.933
2025-05-12,2249.524
2025-05-13,2302.511
2025-05-14,2340.184
2025-05-15,2362.86
2025-05-16,2357.734
2025-05-19,2360.523
2025-05-20,2361.082
2025-05-21,2372.705
2025-05-22,2361.132
2025-05-23,2388.019
2025-05-26,2380.769
2025-05-27,2389.589
2025-05-28,2402.426
2025-05-29,2389.075
2025-05-30,2367.182
2025-06-02,2394.309
2025-06-03,2389.517
2025-06-04,2410.52
2025-06-05,2420.06
2025-06-06,2398.798
2025-06-09,2407.473
2025-06-10,2369.962
2025-06-11,2356.171
2025-06-12,2363.483
2025-06-13,2349.375
2025-06-16,2360.892
2025-06-17,2358.285
2025-06-18,2347.19
2025-06-19,2329.338
2025-06-20,2319.224
2025-06-23,2319.369
2025-06-24,2364.428
2025-06-25,2361.11
2025-06-26,2380.6
2025-06-27,2394.741
2025-06-30,2399.26
