Date,FINLAND VALUE Standard (Large+Mid Cap)
2025-04-30,573.342
2025-05-01,569.005
2025-05-02,578.877
2025-05-05,579.311
2025-05-06,577.539
2025-05-07,582.068
2025-05-08,578.604
2025-05-09,579.502
2025-05-12,580.908
2025-05-13,582.055
2025-05-14,584.415
2025-05-15,589.324
2025-05-16,591.716
2025-05-19,597.917
2025-05-20,604.667
2025-05-21,608.013
2025-05-22,602.192
2025-05-23,600.528
2025-05-26,607.326
2025-05-27,605.397
2025-05-28,600.067
2025-05-29,602.642
2025-05-30,598.719
2025-06-02,603.511
2025-06-03,598.778
2025-06-04,606.079
2025-06-05,607.065
2025-06-06,602.117
2025-06-09,603.076
2025-06-10,602.259
2025-06-11,602.02
2025-06-12,605.885
2025-06-13,594.899
2025-06-16,605.038
2025-06-17,594.622
2025-06-18,594.176
2025-06-19,593.183
2025-06-20,595.588
2025-06-23,594.13
2025-06-24,604.306
2025-06-25,598.491
2025-06-26,603.652
2025-06-27,611.863
2025-06-30,610.814
2025-07-01,610.324
2025-07-02,613.984
2025-07-03,616.662
2025-07-04,614.358
2025-07-07,613.952
2025-07-08,610.376
2025-07-09,614.947
2025-07-10,616.197
2025-07-11,611.577
2025-07-14,610.599
2025-07-15,599.232
2025-07-16,597.511
2025-07-17,593.128
2025-07-18,594.735
2025-07-21,598.515
2025-07-22,596.725
2025-07-23,597.977
2025-07-24,602.947
2025-07-25,601.235
2025-07-28,594.655
2025-07-29,588.078
2025-07-30,583.998
2025-07-31,578.263
2025-08-01,576.616
2025-08-04,583.523
2025-08-05,584.325
2025-08-06,594.319
2025-08-07,599.533
2025-08-08,603.16
2025-08-11,597.909
2025-08-12,602.161
2025-08-13,608.44
2025-08-14,609.361
2025-08-15,614.848
2025-08-18,607.733
2025-08-19,614.16
2025-08-20,614.729
2025-08-21,608.946
2025-08-22,621.492
2025-08-25,618.952
2025-08-26,612.355
2025-08-27,606.83
2025-08-28,606.616
2025-08-29,606.547
2025-09-01,611.902
2025-09-02,602.378
2025-09-03,604.004
2025-09-04,609.702
2025-09-05,617.176
2025-09-08,621.049
2025-09-09,621.167
2025-09-10,622.149
2025-09-11,623.307
2025-09-12,622.094
2025-09-15,626.107
2025-09-16,629.261
2025-09-17,631.304
2025-09-18,623.8
2025-09-19,623.763
2025-09-22,623.4
2025-09-23,630.024
2025-09-24,626.182
2025-09-25,617.754
2025-09-26,626.527
2025-09-29,631.44
2025-09-30,631.347
