Date,FINLAND SMID GROWTH SMID (Small+Mid Cap)
2024-08-16,1093.637
2024-08-19,1117.695
2024-08-20,1118.08
2024-08-21,1129.593
2024-08-22,1130.631
2024-08-23,1145.976
2024-08-26,1142.808
2024-08-27,1136.11
2024-08-28,1125.687
2024-08-29,1138.042
2024-08-30,1142.406
2024-09-02,1141.422
2024-09-03,1112.049
2024-09-04,1096.567
2024-09-05,1078.963
2024-09-06,1069.404
2024-09-09,1068.895
2024-09-10,1061.478
2024-09-11,1052.757
2024-09-12,1069.0
2024-09-13,1080.938
2024-09-16,1076.234
2024-09-17,1085.495
2024-09-18,1091.748
2024-09-19,1126.045
2024-09-20,1110.044
2024-09-23,1110.262
2024-09-24,1126.806
2024-09-25,1134.521
2024-09-26,1160.637
2024-09-27,1158.148
2024-09-30,1156.414
2024-10-01,1145.188
2024-10-02,1143.575
2024-10-03,1132.347
2024-10-04,1144.085
2024-10-07,1140.597
2024-10-08,1121.027
2024-10-09,1124.458
2024-10-10,1109.572
2024-10-11,1122.879
2024-10-14,1114.058
2024-10-15,1094.158
2024-10-16,1090.266
2024-10-17,1087.964
2024-10-18,1102.182
2024-10-21,1093.239
2024-10-22,1093.161
2024-10-23,1088.381
2024-10-24,1085.564
2024-10-25,1099.68
2024-10-28,1109.603
2024-10-29,1053.92
2024-10-30,1040.589
2024-10-31,1018.878
2024-11-01,1026.93
2024-11-04,1020.694
2024-11-05,1035.806
2024-11-06,1003.447
2024-11-07,1037.468
2024-11-08,1027.603
2024-11-11,1022.714
2024-11-12,986.004
2024-11-13,983.186
2024-11-14,980.124
2024-11-15,978.346
2024-11-18,969.906
2024-11-19,960.048
2024-11-20,946.094
2024-11-21,951.474
2024-11-22,945.539
2024-11-25,963.491
2024-11-26,944.945
2024-11-27,951.721
2024-11-28,953.505
2024-11-29,958.983
2024-12-02,957.27
2024-12-03,976.069
2024-12-04,984.522
2024-12-05,991.991
2024-12-06,991.053
2024-12-09,995.223
2024-12-10,982.363
2024-12-11,998.078
2024-12-12,982.695
2024-12-13,975.383
2024-12-16,976.043
2024-12-17,964.175
2024-12-18,964.155
2024-12-19,940.731
2024-12-20,947.501
2024-12-23,943.91
2024-12-24,944.047
2024-12-25,944.047
2024-12-26,945.636
2024-12-27,959.009
2024-12-30,947.12
2024-12-31,944.793
2025-01-01,944.793
2025-01-02,954.436
2025-01-03,947.874
2025-01-06,957.547
2025-01-07,968.07
2025-01-08,949.869
2025-01-09,952.916
2025-01-10,951.964
2025-01-13,937.889
2025-01-14,941.282
2025-01-15,958.013
2025-01-16,966.421
2025-01-17,970.157
2025-01-20,980.225
2025-01-21,982.802
2025-01-22,985.704
2025-01-23,986.381
2025-01-24,1009.595
2025-01-27,996.274
2025-01-28,988.76
2025-01-29,1001.802
2025-01-30,1009.44
2025-01-31,1003.215
2025-02-03,974.835
2025-02-04,988.199
2025-02-05,1009.484
2025-02-06,1018.134
2025-02-07,1016.863
2025-02-10,1023.822
2025-02-11,1022.51
2025-02-12,1034.867
2025-02-13,1070.743
2025-02-14,1071.948
2025-02-17,1071.3
2025-02-18,1086.828
2025-02-19,1059.935
2025-02-20,1074.546
2025-02-21,1070.601
2025-02-24,1064.587
2025-02-25,1074.463
2025-02-26,1091.149
2025-02-27,1058.43
2025-02-28,1047.633
2025-03-03,1050.84
2025-03-04,1020.638
2025-03-05,1078.917
2025-03-06,1109.945
2025-03-07,1098.688
2025-03-10,1089.518
2025-03-11,1082.553
2025-03-12,1091.063
2025-03-13,1077.127
2025-03-14,1097.524
2025-03-17,1112.683
2025-03-18,1126.525
2025-03-19,1138.327
2025-03-20,1124.502
2025-03-21,1118.707
2025-03-24,1117.129
2025-03-25,1117.678
2025-03-26,1083.955
2025-03-27,1068.948
2025-03-28,1038.632
2025-03-31,999.918
2025-04-01,1015.531
2025-04-02,1013.827
2025-04-03,989.867
2025-04-04,935.262
2025-04-07,889.259
2025-04-08,901.182
2025-04-09,873.902
2025-04-10,931.037
2025-04-11,942.557
2025-04-14,975.305
2025-04-15,993.629
2025-04-16,983.342
2025-04-17,973.753
2025-04-18,973.753
2025-04-21,986.45
2025-04-22,983.527
2025-04-23,994.008
2025-04-24,1006.093
2025-04-25,1006.67
2025-04-28,1011.505
2025-04-29,1017.369
2025-04-30,1037.818
2025-05-01,1029.967
2025-05-02,1057.733
2025-05-05,1053.394
2025-05-06,1049.068
2025-05-07,1057.177
2025-05-08,1058.431
2025-05-09,1063.456
2025-05-12,1089.452
2025-05-13,1107.81
2025-05-14,1115.339
2025-05-15,1115.534
2025-05-16,1108.495
2025-05-19,1122.236
2025-05-20,1132.714
2025-05-21,1151.636
2025-05-22,1124.017
2025-05-23,1111.669
2025-05-26,1131.531
2025-05-27,1140.469
2025-05-28,1135.524
2025-05-29,1140.397
2025-05-30,1134.054
2025-06-02,1142.819
2025-06-03,1139.129
2025-06-04,1162.434
2025-06-05,1173.996
2025-06-06,1172.763
2025-06-09,1184.562
2025-06-10,1199.497
2025-06-11,1213.693
2025-06-12,1220.455
2025-06-13,1201.177
2025-06-16,1224.417
2025-06-17,1203.014
2025-06-18,1193.312
2025-06-19,1186.809
2025-06-20,1191.621
2025-06-23,1200.768
2025-06-24,1206.624
2025-06-25,1208.393
2025-06-26,1225.182
2025-06-27,1244.492
2025-06-30,1244.257
2025-07-01,1244.522
2025-07-02,1250.344
2025-07-03,1257.697
2025-07-04,1256.254
2025-07-07,1254.486
2025-07-08,1263.658
2025-07-09,1270.022
2025-07-10,1286.735
2025-07-11,1274.735
2025-07-14,1265.24
2025-07-15,1283.309
2025-07-16,1273.996
2025-07-17,1290.466
2025-07-18,1322.601
2025-07-21,1343.067
2025-07-22,1331.044
2025-07-23,1358.822
2025-07-24,1396.947
2025-07-25,1395.229
2025-07-28,1374.84
2025-07-29,1363.508
2025-07-30,1357.645
2025-07-31,1340.709
2025-08-01,1337.925
2025-08-04,1341.615
2025-08-05,1361.649
2025-08-06,1331.092
2025-08-07,1339.581
2025-08-08,1351.826
2025-08-11,1331.569
2025-08-12,1348.681
2025-08-13,1351.943
2025-08-14,1349.949
2025-08-15,1357.32
2025-08-18,1348.606
2025-08-19,1364.906
2025-08-20,1360.342
2025-08-21,1350.521
2025-08-22,1386.741
2025-08-25,1376.225
2025-08-26,1369.85
2025-08-27,1362.415
2025-08-28,1372.27
2025-08-29,1367.722
2025-09-01,1377.093
2025-09-02,1343.888
2025-09-03,1357.151
2025-09-04,1348.448
2025-09-05,1380.933
2025-09-08,1394.135
2025-09-09,1386.318
2025-09-10,1397.849
2025-09-11,1425.388
2025-09-12,1429.219
2025-09-15,1431.311
2025-09-16,1426.713
2025-09-17,1415.592
2025-09-18,1405.819
2025-09-19,1400.266
2025-09-22,1397.009
2025-09-23,1408.224
2025-09-24,1390.977
2025-09-25,1365.064
2025-09-26,1361.556
2025-09-29,1364.647
2025-09-30,1371.517
2025-10-01,1369.427
2025-10-02,1376.612
2025-10-03,1379.369
2025-10-06,1376.502
2025-10-07,1375.662
2025-10-08,1371.769
2025-10-09,1373.951
2025-10-10,1369.929
2025-10-13,1376.958
2025-10-14,1373.6
2025-10-15,1379.941
2025-10-16,1397.832
2025-10-17,1363.141
2025-10-20,1384.501
2025-10-21,1382.227
2025-10-22,1388.763
2025-10-23,1469.829
2025-10-24,1484.376
2025-10-27,1500.042
2025-10-28,1483.076
2025-10-29,1510.579
2025-10-30,1476.86
2025-10-31,1473.535
2025-11-03,1471.306
2025-11-04,1431.786
2025-11-05,1411.029
2025-11-06,1425.654
2025-11-07,1419.562
2025-11-10,1435.363
2025-11-11,1469.12
2025-11-12,1455.754
2025-11-13,1446.461
2025-11-14,1446.669
2025-11-17,1433.91
2025-11-18,1401.115
2025-11-19,1404.757
2025-11-20,1437.683
2025-11-21,1401.423
2025-11-24,1417.007
2025-11-25,1429.549
2025-11-26,1458.738
2025-11-27,1471.847
2025-11-28,1475.383
