Date,SPAIN GROWTH Standard (Large+Mid Cap)
2010-07-21,863.772
2010-07-22,889.54
2010-07-23,891.022
2010-07-26,906.142
2010-07-27,907.134
2010-07-28,907.836
2010-07-29,907.876
2010-07-30,892.822
2010-08-02,921.192
2010-08-03,930.495
2010-08-04,919.586
2010-08-05,919.179
2010-08-06,913.817
2010-08-09,925.274
2010-08-10,904.575
2010-08-11,869.64
2010-08-12,862.837
2010-08-13,856.388
2010-08-16,870.132
2010-08-17,886.052
2010-08-18,889.817
2010-08-19,878.845
2010-08-20,854.456
2010-08-23,861.217
2010-08-24,853.616
2010-08-25,842.688
2010-08-26,855.111
2010-08-27,866.449
2010-08-30,864.185
2010-08-31,867.52
2010-09-01,904.719
2010-09-02,909.787
2010-09-03,911.183
2010-09-06,917.282
2010-09-07,897.999
2010-09-08,908.87
2010-09-09,922.43
2010-09-10,916.904
2010-09-13,934.948
2010-09-14,949.731
2010-09-15,946.192
2010-09-16,951.714
2010-09-17,946.301
2010-09-20,959.852
2010-09-21,964.729
2010-09-22,968.677
2010-09-23,963.773
2010-09-24,995.494
2010-09-27,983.957
2010-09-28,989.548
2010-09-29,988.586
2010-09-30,992.477
2010-10-01,989.618
2010-10-04,980.197
2010-10-05,1009.985
2010-10-06,1018.678
2010-10-07,1025.69
2010-10-08,1026.117
2010-10-11,1018.436
2010-10-12,1011.81
2010-10-13,1034.859
2010-10-14,1046.186
2010-10-15,1047.058
2010-10-18,1041.823
2010-10-19,1026.174
2010-10-20,1037.763
2010-10-21,1057.959
2010-10-22,1052.508
2010-10-25,1058.967
2010-10-26,1046.227
2010-10-27,1033.287
2010-10-28,1045.239
2010-10-29,1051.783
2010-11-01,1040.78
2010-11-02,1055.577
2010-11-03,1045.661
2010-11-04,1061.282
2010-11-05,1027.164
2010-11-08,1015.324
2010-11-09,1026.225
2010-11-10,1001.711
2010-11-11,993.228
2010-11-12,993.364
2010-11-15,1002.484
2010-11-16,975.639
2010-11-17,986.082
2010-11-18,1002.83
2010-11-19,1009.481
2010-11-22,984.528
2010-11-23,959.457
2010-11-24,968.502
2010-11-25,956.884
2010-11-26,936.185
2010-11-29,908.418
2010-11-30,902.903
2010-12-01,934.131
2010-12-02,962.126
2010-12-03,990.789
2010-12-06,977.124
2010-12-07,988.564
2010-12-08,991.083
2010-12-09,989.043
2010-12-10,995.027
2010-12-13,1011.384
2010-12-14,1011.459
2010-12-15,988.036
2010-12-16,978.062
2010-12-17,962.706
2010-12-20,958.497
2010-12-21,980.524
2010-12-22,980.126
2010-12-23,968.636
2010-12-24,972.453
2010-12-27,954.072
2010-12-28,954.998
2010-12-29,961.454
2010-12-30,958.922
2010-12-31,968.561
2011-01-03,965.699
2011-01-04,963.206
2011-01-05,944.571
2011-01-06,931.34
2011-01-07,923.027
2011-01-10,919.326
2011-01-11,933.696
2011-01-12,968.015
2011-01-13,999.088
2011-01-14,1004.223
2011-01-17,992.537
2011-01-18,1021.412
2011-01-19,1027.765
2011-01-20,1023.723
2011-01-21,1035.589
2011-01-24,1036.57
2011-01-25,1031.973
2011-01-26,1039.733
2011-01-27,1043.514
2011-01-28,1028.978
2011-01-31,1041.031
2011-02-01,1057.397
2011-02-02,1062.038
2011-02-03,1035.996
2011-02-04,1034.775
2011-02-07,1041.283
2011-02-08,1056.692
2011-02-09,1057.781
2011-02-10,1037.27
2011-02-11,1025.599
2011-02-14,1021.57
2011-02-15,1022.776
2011-02-16,1034.111
2011-02-17,1045.02
2011-02-18,1041.544
2011-02-21,1021.365
2011-02-22,1016.392
2011-02-23,1017.023
2011-02-24,1021.491
2011-02-25,1028.918
2011-02-28,1032.594
2011-03-01,1032.552
2011-03-02,1028.958
2011-03-03,1031.429
2011-03-04,1037.155
2011-03-07,1049.979
2011-03-08,1044.891
2011-03-09,1052.567
2011-03-10,1033.895
2011-03-11,1030.704
2011-03-14,1031.556
2011-03-15,1017.508
2011-03-16,998.438
2011-03-17,1019.492
2011-03-18,1037.66
2011-03-21,1058.944
2011-03-22,1066.878
2011-03-23,1078.153
2011-03-24,1096.254
2011-03-25,1087.346
2011-03-28,1087.084
2011-03-29,1091.807
2011-03-30,1096.872
2011-03-31,1092.716
2011-04-01,1100.634
2011-04-04,1115.851
2011-04-05,1108.581
2011-04-06,1134.733
2011-04-07,1123.937
2011-04-08,1136.788
2011-04-11,1133.434
2011-04-12,1127.348
2011-04-13,1137.196
2011-04-14,1122.876
2011-04-15,1122.243
2011-04-18,1082.473
2011-04-19,1097.061
2011-04-20,1135.086
2011-04-21,1146.012
2011-04-22,1146.012
2011-04-25,1145.186
2011-04-26,1156.387
2011-04-27,1163.629
2011-04-28,1187.823
2011-04-29,1188.628
2011-05-02,1204.69
2011-05-03,1189.828
2011-05-04,1182.974
2011-05-05,1158.461
2011-05-06,1159.203
2011-05-09,1121.71
2011-05-10,1132.696
2011-05-11,1142.731
2011-05-12,1129.333
2011-05-13,1122.375
2011-05-16,1127.901
2011-05-17,1112.306
2011-05-18,1122.748
2011-05-19,1132.241
2011-05-20,1109.52
2011-05-23,1086.7
2011-05-24,1097.259
2011-05-25,1106.256
2011-05-26,1108.857
2011-05-27,1127.967
2011-05-30,1131.261
2011-05-31,1155.887
2011-06-01,1148.316
2011-06-02,1139.634
2011-06-03,1149.769
2011-06-06,1144.758
2011-06-07,1146.1
2011-06-08,1130.708
2011-06-09,1129.699
2011-06-10,1103.529
2011-06-13,1108.709
2011-06-14,1133.236
2011-06-15,1102.311
2011-06-16,1084.726
2011-06-17,1104.462
2011-06-20,1095.029
2011-06-21,1122.817
2011-06-22,1126.893
2011-06-23,1089.092
2011-06-24,1078.124
2011-06-27,1094.587
2011-06-28,1104.147
2011-06-29,1129.517
2011-06-30,1158.625
2011-07-01,1158.442
2011-07-04,1171.464
2011-07-05,1156.914
2011-07-06,1141.131
2011-07-07,1149.108
2011-07-08,1131.89
2011-07-11,1090.289
2011-07-12,1075.59
2011-07-13,1101.157
2011-07-14,1088.371
2011-07-15,1076.541
2011-07-18,1063.166
2011-07-19,1085.216
2011-07-20,1106.812
2011-07-21,1130.736
2011-07-22,1142.574
2011-07-25,1137.696
2011-07-26,1141.751
2011-07-27,1119.262
2011-07-28,1115.516
2011-07-29,1120.005
2011-08-01,1079.939
2011-08-02,1055.822
2011-08-03,1050.248
2011-08-04,998.73
2011-08-05,992.448
2011-08-08,964.7
2011-08-09,967.52
2011-08-10,938.994
2011-08-11,979.172
2011-08-12,1009.834
2011-08-15,1025.812
2011-08-16,1016.535
2011-08-17,1030.9
2011-08-18,977.232
2011-08-19,963.81
2011-08-22,979.035
2011-08-23,975.847
2011-08-24,992.157
2011-08-25,982.945
2011-08-26,972.561
2011-08-29,1007.761
2011-08-30,1022.241
2011-08-31,1052.191
2011-09-01,1053.376
2011-09-02,1028.427
2011-09-05,988.78
2011-09-06,974.821
2011-09-07,1003.998
2011-09-08,1013.15
2011-09-09,969.016
2011-09-12,945.121
2011-09-13,952.815
2011-09-14,972.043
2011-09-15,1005.834
2011-09-16,1010.656
2011-09-19,980.69
2011-09-20,1006.053
2011-09-21,997.641
2011-09-22,945.049
2011-09-23,952.345
2011-09-26,966.318
2011-09-27,1007.736
2011-09-28,999.729
2011-09-29,1010.633
2011-09-30,988.889
2011-10-03,959.747
2011-10-04,935.976
2011-10-05,963.199
2011-10-06,994.286
2011-10-07,1014.449
2011-10-10,1043.346
2011-10-11,1044.809
2011-10-12,1068.051
2011-10-13,1066.0
2011-10-14,1084.759
2011-10-17,1070.117
2011-10-18,1059.442
2011-10-19,1062.206
2011-10-20,1051.455
2011-10-21,1089.314
2011-10-24,1093.981
2011-10-25,1089.582
2011-10-26,1081.743
2011-10-27,1129.509
2011-10-28,1121.003
2011-10-31,1080.176
2011-11-01,1021.268
2011-11-02,1034.343
2011-11-03,1044.517
2011-11-04,1041.672
2011-11-07,1044.003
2011-11-08,1060.82
2011-11-09,1029.086
2011-11-10,1017.699
2011-11-11,1055.345
2011-11-14,1031.372
2011-11-15,1019.533
2011-11-16,1022.758
2011-11-17,1018.947
2011-11-18,1017.232
2011-11-21,984.294
2011-11-22,982.71
2011-11-23,950.416
2011-11-24,942.96
2011-11-25,935.357
2011-11-28,972.689
2011-11-29,972.619
2011-11-30,1023.518
2011-12-01,1025.936
2011-12-02,1030.526
2011-12-05,1044.409
2011-12-06,1034.526
2011-12-07,1029.027
2011-12-08,1002.832
2011-12-09,1030.467
2011-12-12,994.151
2011-12-13,982.888
2011-12-14,961.105
2011-12-15,972.753
2011-12-16,966.411
2011-12-19,969.463
2011-12-20,989.483
2011-12-21,980.256
2011-12-22,989.692
2011-12-23,997.657
2011-12-26,997.657
2011-12-27,1000.044
2011-12-28,974.756
2011-12-29,986.579
2011-12-30,998.527
2012-01-02,1016.172
2012-01-03,1020.734
2012-01-04,1002.686
2012-01-05,974.546
2012-01-06,968.947
2012-01-09,976.365
2012-01-10,994.673
2012-01-11,977.415
2012-01-12,983.261
2012-01-13,973.525
2012-01-16,976.065
2012-01-17,989.85
2012-01-18,988.74
2012-01-19,998.495
2012-01-20,993.818
2012-01-23,1007.213
2012-01-24,1002.584
2012-01-25,994.731
2012-01-26,1028.266
2012-01-27,1018.402
2012-01-30,1005.831
2012-01-31,1002.61
2012-02-01,1028.033
2012-02-02,1030.69
2012-02-03,1033.66
2012-02-06,1020.685
2012-02-07,1035.368
2012-02-08,1038.563
2012-02-09,1045.666
2012-02-10,1034.101
2012-02-13,1034.417
2012-02-14,1030.963
2012-02-15,1019.813
2012-02-16,1004.322
2012-02-17,1019.465
2012-02-20,1043.446
2012-02-21,1036.401
2012-02-22,1028.304
2012-02-23,1022.03
2012-02-24,1034.828
2012-02-27,1031.551
2012-02-28,1036.196
2012-02-29,1024.178
2012-03-01,1030.184
2012-03-02,1024.325
2012-03-05,1016.624
2012-03-06,982.897
2012-03-07,980.52
2012-03-08,1003.241
2012-03-09,986.357
2012-03-12,979.569
2012-03-13,996.426
2012-03-14,988.722
2012-03-15,996.507
2012-03-16,1008.508
2012-03-19,1023.77
2012-03-20,1024.616
2012-03-21,1022.922
2012-03-22,1013.077
2012-03-23,1010.174
2012-03-26,1011.845
2012-03-27,1005.366
2012-03-28,985.96
2012-03-29,980.778
2012-03-30,997.764
2012-04-02,1003.851
2012-04-03,985.356
2012-04-04,948.238
2012-04-05,943.833
2012-04-06,943.833
2012-04-09,944.375
2012-04-10,924.443
2012-04-11,939.447
2012-04-12,943.299
2012-04-13,911.69
2012-04-16,911.921
2012-04-17,928.751
2012-04-18,888.538
2012-04-19,878.685
2012-04-20,897.735
2012-04-23,866.274
2012-04-24,889.134
2012-04-25,892.298
2012-04-26,896.966
2012-04-27,908.96
2012-04-30,896.28
2012-05-01,895.569
2012-05-02,877.712
2012-05-03,886.104
2012-05-04,874.373
2012-05-07,883.574
2012-05-08,869.336
2012-05-09,848.979
2012-05-10,867.105
2012-05-11,867.574
2012-05-14,841.34
2012-05-15,832.342
2012-05-16,815.554
2012-05-17,807.248
2012-05-18,819.624
2012-05-21,819.119
2012-05-22,836.26
2012-05-23,804.742
2012-05-24,816.615
2012-05-25,815.041
2012-05-28,803.613
2012-05-29,787.555
2012-05-30,756.449
2012-05-31,753.385
2012-06-01,739.684
2012-06-04,749.213
2012-06-05,751.893
2012-06-06,765.112
2012-06-07,779.147
2012-06-08,775.919
2012-06-11,779.455
2012-06-12,775.103
2012-06-13,827.42
2012-06-14,838.927
2012-06-15,838.805
2012-06-18,832.104
2012-06-19,853.365
2012-06-20,856.388
2012-06-21,847.79
2012-06-22,841.21
2012-06-25,833.364
2012-06-26,830.558
2012-06-27,845.66
2012-06-28,840.462
2012-06-29,892.377
2012-07-02,889.759
2012-07-03,899.447
2012-07-04,889.917
2012-07-05,868.272
2012-07-06,853.681
2012-07-09,846.583
2012-07-10,855.125
2012-07-11,858.118
2012-07-12,844.303
2012-07-13,859.627
2012-07-16,860.344
2012-07-17,859.784
2012-07-18,871.364
2012-07-19,884.449
2012-07-20,848.023
2012-07-23,833.426
2012-07-24,821.015
2012-07-25,839.332
2012-07-26,872.467
2012-07-27,890.863
2012-07-30,907.607
2012-07-31,905.344
2012-08-01,891.366
2012-08-02,863.858
2012-08-03,908.597
2012-08-06,941.147
2012-08-07,947.255
2012-08-08,922.865
2012-08-09,914.56
2012-08-10,900.423
2012-08-13,904.511
2012-08-14,902.069
2012-08-15,899.065
2012-08-16,924.211
2012-08-17,924.124
2012-08-20,916.504
2012-08-21,948.53
2012-08-22,931.653
2012-08-23,933.477
2012-08-24,935.349
2012-08-27,944.213
2012-08-28,938.866
2012-08-29,941.154
2012-08-30,934.774
2012-08-31,954.898
2012-09-03,954.295
2012-09-04,950.921
2012-09-05,964.079
2012-09-06,1004.019
2012-09-07,980.417
2012-09-10,977.579
2012-09-11,986.292
2012-09-12,977.131
2012-09-13,985.49
2012-09-14,1022.947
2012-09-17,1037.371
2012-09-18,1033.16
2012-09-19,1055.881
2012-09-20,1058.759
2012-09-21,1088.488
2012-09-24,1067.289
2012-09-25,1082.474
2012-09-26,1052.707
2012-09-27,1040.703
2012-09-28,1043.744
2012-10-01,1061.809
2012-10-02,1073.928
2012-10-03,1065.819
2012-10-04,1087.395
2012-10-05,1099.771
2012-10-08,1091.313
2012-10-09,1072.752
2012-10-10,1069.454
2012-10-11,1072.075
2012-10-12,1063.571
2012-10-15,1060.446
2012-10-16,1078.217
2012-10-17,1092.898
2012-10-18,1092.354
2012-10-19,1068.774
2012-10-22,1071.864
2012-10-23,1048.273
2012-10-24,1054.586
2012-10-25,1064.334
2012-10-26,1061.791
2012-10-29,1063.643
2012-10-30,1077.598
2012-10-31,1078.494
2012-11-01,1083.354
2012-11-02,1099.559
2012-11-05,1079.412
2012-11-06,1080.567
2012-11-07,1063.974
2012-11-08,1051.543
2012-11-09,1068.011
2012-11-12,1058.196
2012-11-13,1066.5
2012-11-14,1060.664
2012-11-15,1059.87
2012-11-16,1043.835
2012-11-19,1070.596
2012-11-20,1074.353
2012-11-21,1070.181
2012-11-22,1087.852
2012-11-23,1089.18
2012-11-26,1089.747
2012-11-27,1089.855
2012-11-28,1090.153
2012-11-29,1108.701
2012-11-30,1101.997
2012-12-03,1096.253
2012-12-04,1086.036
2012-12-05,1074.324
2012-12-06,1076.083
2012-12-07,1069.15
2012-12-10,1071.112
2012-12-11,1099.389
2012-12-12,1108.699
2012-12-13,1109.433
2012-12-14,1113.099
2012-12-17,1130.99
2012-12-18,1152.844
2012-12-19,1171.389
2012-12-20,1164.912
2012-12-21,1148.284
2012-12-24,1163.325
2012-12-25,1163.325
2012-12-26,1165.705
2012-12-27,1165.043
2012-12-28,1138.666
2012-12-31,1143.262
2013-01-01,1143.262
2013-01-02,1179.723
2013-01-03,1160.578
2013-01-04,1158.435
2013-01-07,1137.213
2013-01-08,1147.7
2013-01-09,1150.408
2013-01-10,1162.905
2013-01-11,1175.697
2013-01-14,1166.799
2013-01-15,1170.23
2013-01-16,1164.919
2013-01-17,1180.887
2013-01-18,1174.475
2013-01-21,1181.669
2013-01-22,1185.964
2013-01-23,1187.041
2013-01-24,1198.015
2013-01-25,1212.811
2013-01-28,1197.698
2013-01-29,1188.353
2013-01-30,1207.167
2013-01-31,1185.392
2013-02-01,1177.348
2013-02-04,1154.232
2013-02-05,1183.072
2013-02-06,1183.317
2013-02-07,1164.839
2013-02-08,1179.165
2013-02-11,1164.511
2013-02-12,1200.398
2013-02-13,1204.867
2013-02-14,1192.278
2013-02-15,1190.382
2013-02-18,1183.262
2013-02-19,1190.073
2013-02-20,1188.51
2013-02-21,1162.379
2013-02-22,1179.787
2013-02-25,1189.494
2013-02-26,1158.395
2013-02-27,1163.289
2013-02-28,1172.099
2013-03-01,1170.74
2013-03-04,1169.998
2013-03-05,1202.5
2013-03-06,1189.751
2013-03-07,1196.983
2013-03-08,1204.044
2013-03-11,1200.168
2013-03-12,1211.707
2013-03-13,1194.197
2013-03-14,1193.221
2013-03-15,1188.26
2013-03-18,1182.649
2013-03-19,1164.204
2013-03-20,1173.215
2013-03-21,1160.261
2013-03-22,1167.171
2013-03-25,1151.931
2013-03-26,1152.518
2013-03-27,1141.222
2013-03-28,1160.602
2013-03-29,1160.602
2013-04-01,1161.144
2013-04-02,1175.136
2013-04-03,1173.82
2013-04-04,1154.1
2013-04-05,1145.118
2013-04-08,1149.201
2013-04-09,1147.383
2013-04-10,1163.338
2013-04-11,1177.253
2013-04-12,1175.838
2013-04-15,1174.283
2013-04-16,1160.889
2013-04-17,1122.915
2013-04-18,1123.527
2013-04-19,1151.608
2013-04-22,1154.539
2013-04-23,1178.568
2013-04-24,1189.407
2013-04-25,1194.353
2013-04-26,1196.001
2013-04-29,1214.348
2013-04-30,1219.478
2013-05-01,1220.31
2013-05-02,1206.105
2013-05-03,1229.021
2013-05-06,1217.269
2013-05-07,1208.276
2013-05-08,1240.474
2013-05-09,1229.887
2013-05-10,1221.859
2013-05-13,1221.87
2013-05-14,1230.34
2013-05-15,1231.665
2013-05-16,1221.439
2013-05-17,1224.492
2013-05-20,1213.283
2013-05-21,1208.458
2013-05-22,1208.974
2013-05-23,1187.929
2013-05-24,1180.571
2013-05-27,1188.774
2013-05-28,1195.132
2013-05-29,1185.493
2013-05-30,1197.124
2013-05-31,1172.534
2013-06-03,1174.494
2013-06-04,1176.338
2013-06-05,1179.05
2013-06-06,1184.46
2013-06-07,1195.391
2013-06-10,1195.263
2013-06-11,1183.696
2013-06-12,1214.156
2013-06-13,1199.331
2013-06-14,1193.201
2013-06-17,1197.925
2013-06-18,1206.01
2013-06-19,1207.683
2013-06-20,1157.552
2013-06-21,1128.087
2013-06-24,1097.46
2013-06-25,1112.774
2013-06-26,1134.584
2013-06-27,1146.275
2013-06-28,1137.425
2013-07-01,1162.879
2013-07-02,1150.924
2013-07-03,1138.492
2013-07-04,1165.191
2013-07-05,1142.348
2013-07-08,1163.548
2013-07-09,1156.378
2013-07-10,1169.348
2013-07-11,1191.409
2013-07-12,1174.072
2013-07-15,1189.418
2013-07-16,1187.029
2013-07-17,1183.518
2013-07-18,1196.344
2013-07-19,1194.69
2013-07-22,1195.885
2013-07-23,1200.414
2013-07-24,1216.535
2013-07-25,1223.248
2013-07-26,1225.451
2013-07-29,1236.478
2013-07-30,1252.821
2013-07-31,1245.682
2013-08-01,1261.798
2013-08-02,1282.322
2013-08-05,1277.796
2013-08-06,1288.038
2013-08-07,1287.158
2013-08-08,1297.697
2013-08-09,1294.563
2013-08-12,1286.999
2013-08-13,1288.185
2013-08-14,1296.459
2013-08-15,1288.722
2013-08-16,1292.472
2013-08-19,1283.85
2013-08-20,1271.565
2013-08-21,1259.469
2013-08-22,1285.169
2013-08-23,1284.216
2013-08-26,1281.063
2013-08-27,1244.336
2013-08-28,1228.164
2013-08-29,1236.73
2013-08-30,1222.985
2013-09-02,1241.028
2013-09-03,1244.073
2013-09-04,1259.17
2013-09-05,1254.824
2013-09-06,1273.934
2013-09-09,1281.056
2013-09-10,1309.055
2013-09-11,1306.294
2013-09-12,1319.767
2013-09-13,1325.526
2013-09-16,1350.166
2013-09-17,1345.781
2013-09-18,1355.024
2013-09-19,1394.688
2013-09-20,1389.472
2013-09-23,1385.689
2013-09-24,1388.22
2013-09-25,1400.946
2013-09-26,1393.364
2013-09-27,1392.615
2013-09-30,1395.69
2013-10-01,1403.491
2013-10-02,1401.037
2013-10-03,1410.208
2013-10-04,1412.635
2013-10-07,1400.208
2013-10-08,1396.912
2013-10-09,1398.654
2013-10-10,1412.241
2013-10-11,1421.743
2013-10-14,1422.11
2013-10-15,1434.316
2013-10-16,1437.215
2013-10-17,1466.441
2013-10-18,1487.576
2013-10-21,1492.658
2013-10-22,1502.78
2013-10-23,1493.149
2013-10-24,1506.917
2013-10-25,1501.424
2013-10-28,1505.067
2013-10-29,1501.025
2013-10-30,1503.168
2013-10-31,1499.676
2013-11-01,1472.211
2013-11-04,1477.52
2013-11-05,1465.55
2013-11-06,1482.191
2013-11-07,1452.621
2013-11-08,1458.568
2013-11-11,1473.221
2013-11-12,1466.27
2013-11-13,1458.438
2013-11-14,1486.809
2013-11-15,1472.434
2013-11-18,1479.49
2013-11-19,1450.512
2013-11-20,1435.16
2013-11-21,1437.957
2013-11-22,1460.329
2013-11-25,1460.558
2013-11-26,1466.864
2013-11-27,1482.62
2013-11-28,1493.833
2013-11-29,1491.275
2013-12-02,1470.551
2013-12-03,1455.359
2013-12-04,1445.179
2013-12-05,1431.262
2013-12-06,1434.469
2013-12-09,1452.138
2013-12-10,1450.359
2013-12-11,1437.389
2013-12-12,1419.272
2013-12-13,1415.279
2013-12-16,1445.087
2013-12-17,1425.884
2013-12-18,1447.196
2013-12-19,1471.618
2013-12-20,1479.487
2013-12-23,1494.708
2013-12-24,1500.116
2013-12-25,1500.116
2013-12-26,1502.915
2013-12-27,1525.41
2013-12-30,1529.588
2013-12-31,1529.139
2014-01-01,1529.139
2014-01-02,1487.904
2014-01-03,1488.405
2014-01-06,1501.703
2014-01-07,1539.972
2014-01-08,1547.531
2014-01-09,1543.293
2014-01-10,1560.286
2014-01-13,1572.162
2014-01-14,1581.918
2014-01-15,1601.151
2014-01-16,1586.984
2014-01-17,1582.612
2014-01-20,1584.308
2014-01-21,1569.498
2014-01-22,1557.116
2014-01-23,1559.177
2014-01-24,1497.918
2014-01-27,1475.201
2014-01-28,1487.868
2014-01-29,1488.523
2014-01-30,1489.569
2014-01-31,1474.733
2014-02-03,1446.205
2014-02-04,1448.617
2014-02-05,1454.136
2014-02-06,1488.841
2014-02-07,1509.983
2014-02-10,1495.272
2014-02-11,1518.137
2014-02-12,1505.616
2014-02-13,1518.941
2014-02-14,1523.21
2014-02-17,1522.142
2014-02-18,1515.741
2014-02-19,1517.506
2014-02-20,1514.544
2014-02-21,1518.009
2014-02-24,1531.951
2014-02-25,1540.119
2014-02-26,1528.99
2014-02-27,1515.345
2014-02-28,1522.57
2014-03-03,1479.985
2014-03-04,1516.07
2014-03-05,1530.632
2014-03-06,1555.838
2014-03-07,1536.914
2014-03-10,1543.749
2014-03-11,1536.143
2014-03-12,1525.072
2014-03-13,1506.436
2014-03-14,1484.723
2014-03-17,1508.484
2014-03-18,1516.587
2014-03-19,1523.549
2014-03-20,1505.325
2014-03-21,1501.068
2014-03-24,1485.302
2014-03-25,1493.759
2014-03-26,1513.383
2014-03-27,1514.933
2014-03-28,1538.668
2014-03-31,1546.03
2014-04-01,1565.688
2014-04-02,1562.211
2014-04-03,1582.565
2014-04-04,1593.112
2014-04-07,1588.309
2014-04-08,1578.458
2014-04-09,1582.214
2014-04-10,1568.166
2014-04-11,1547.359
2014-04-14,1547.2
2014-04-15,1535.679
2014-04-16,1558.464
2014-04-17,1564.636
2014-04-18,1564.636
2014-04-21,1561.074
2014-04-22,1581.938
2014-04-23,1583.214
2014-04-24,1591.98
2014-04-25,1567.683
2014-04-28,1574.093
2014-04-29,1590.965
2014-04-30,1594.581
2014-05-01,1594.581
2014-05-02,1596.925
2014-05-05,1599.686
2014-05-06,1607.11
2014-05-07,1601.993
2014-05-08,1623.04
2014-05-09,1588.745
2014-05-12,1602.7
2014-05-13,1604.424
2014-05-14,1612.672
2014-05-15,1577.743
2014-05-16,1598.218
2014-05-19,1590.988
2014-05-20,1591.238
2014-05-21,1599.241
2014-05-22,1597.253
2014-05-23,1599.394
2014-05-26,1618.985
2014-05-27,1618.575
2014-05-28,1624.613
2014-05-29,1622.04
2014-05-30,1633.109
2014-06-02,1629.955
2014-06-03,1620.489
2014-06-04,1622.664
2014-06-05,1645.23
2014-06-06,1676.434
2014-06-09,1692.255
2014-06-10,1686.502
2014-06-11,1668.519
2014-06-12,1669.708
2014-06-13,1664.272
2014-06-16,1652.644
2014-06-17,1658.944
2014-06-18,1666.001
2014-06-19,1683.104
2014-06-20,1666.459
2014-06-23,1664.172
2014-06-24,1656.667
2014-06-25,1642.048
2014-06-26,1636.189
2014-06-27,1639.332
2014-06-30,1637.869
2014-07-01,1651.306
2014-07-02,1652.009
2014-07-03,1666.134
2014-07-04,1653.04
2014-07-07,1632.277
2014-07-08,1597.536
2014-07-09,1610.542
2014-07-10,1580.237
2014-07-11,1574.707
2014-07-14,1586.495
2014-07-15,1562.683
2014-07-16,1590.557
2014-07-17,1569.956
2014-07-18,1558.638
2014-07-21,1550.642
2014-07-22,1568.449
2014-07-23,1573.561
2014-07-24,1607.278
2014-07-25,1604.941
2014-07-28,1604.851
2014-07-29,1599.294
2014-07-30,1600.241
2014-07-31,1553.132
2014-08-01,1530.568
2014-08-04,1522.673
2014-08-05,1495.899
2014-08-06,1477.579
2014-08-07,1452.002
2014-08-08,1466.234
2014-08-11,1477.935
2014-08-12,1489.037
2014-08-13,1498.04
2014-08-14,1494.496
2014-08-15,1483.794
2014-08-18,1505.168
2014-08-19,1508.674
2014-08-20,1510.011
2014-08-21,1527.444
2014-08-22,1512.459
2014-08-25,1535.788
2014-08-26,1559.313
2014-08-27,1561.584
2014-08-28,1538.457
2014-08-29,1537.119
2014-09-01,1533.676
2014-09-02,1540.263
2014-09-03,1558.967
2014-09-04,1568.589
2014-09-05,1575.548
2014-09-08,1569.792
2014-09-09,1544.233
2014-09-10,1550.962
2014-09-11,1550.401
2014-09-12,1550.461
2014-09-15,1539.78
2014-09-16,1530.908
2014-09-17,1545.402
2014-09-18,1554.021
2014-09-19,1540.359
2014-09-22,1523.969
2014-09-23,1501.589
2014-09-24,1499.612
2014-09-25,1482.448
2014-09-26,1485.981
2014-09-29,1463.596
2014-09-30,1479.434
2014-10-01,1466.492
2014-10-02,1426.188
2014-10-03,1434.31
2014-10-06,1454.555
2014-10-07,1428.151
2014-10-08,1416.248
2014-10-09,1408.715
2014-10-10,1381.849
2014-10-13,1390.132
2014-10-14,1393.195
2014-10-15,1353.427
2014-10-16,1338.928
2014-10-17,1383.353
2014-10-20,1385.534
2014-10-21,1418.717
2014-10-22,1426.943
2014-10-23,1437.012
2014-10-24,1448.361
2014-10-27,1435.553
2014-10-28,1471.011
2014-10-29,1440.545
2014-10-30,1428.787
2014-10-31,1444.077
2014-11-03,1419.46
2014-11-04,1401.262
2014-11-05,1411.897
2014-11-06,1405.081
2014-11-07,1385.988
2014-11-10,1410.051
2014-11-11,1417.286
2014-11-12,1394.039
2014-11-13,1395.185
2014-11-14,1399.95
2014-11-17,1425.256
2014-11-18,1454.361
2014-11-19,1443.919
2014-11-20,1412.25
2014-11-21,1435.976
2014-11-24,1454.153
2014-11-25,1464.268
2014-11-26,1460.924
2014-11-27,1470.725
2014-11-28,1472.932
2014-12-01,1457.187
2014-12-02,1463.542
2014-12-03,1468.87
2014-12-04,1436.505
2014-12-05,1460.481
2014-12-08,1449.289
2014-12-09,1417.186
2014-12-10,1403.777
2014-12-11,1411.271
2014-12-12,1384.884
2014-12-15,1346.634
2014-12-16,1387.674
2014-12-17,1361.537
2014-12-18,1400.986
2014-12-19,1396.043
2014-12-22,1400.255
2014-12-23,1406.204
2014-12-24,1406.477
2014-12-25,1406.477
2014-12-26,1404.285
2014-12-29,1392.462
2014-12-30,1378.912
2014-12-31,1371.277
2015-01-01,1371.277
2015-01-02,1384.243
2015-01-05,1322.804
2015-01-06,1299.478
2015-01-07,1286.644
2015-01-08,1309.613
2015-01-09,1287.371
2015-01-12,1292.319
2015-01-13,1310.715
2015-01-14,1304.705
2015-01-15,1296.628
2015-01-16,1289.161
2015-01-19,1322.078
2015-01-20,1343.095
2015-01-21,1354.581
2015-01-22,1351.225
2015-01-23,1324.923
2015-01-26,1339.122
2015-01-27,1340.633
2015-01-28,1305.863
2015-01-29,1311.961
2015-01-30,1291.367
2015-02-02,1294.656
2015-02-03,1339.553
2015-02-04,1345.359
2015-02-05,1343.747
2015-02-06,1342.988
