Date,HONG KONG LARGE GROWTH Large Cap
2023-12-12,2027.789
2023-12-13,2023.886
2023-12-14,2092.518
2023-12-15,2171.553
2023-12-18,2162.255
2023-12-19,2145.681
2023-12-20,2168.162
2023-12-21,2143.255
2023-12-22,2147.319
2023-12-25,2147.319
2023-12-26,2148.762
2023-12-27,2157.176
2023-12-28,2205.773
2023-12-29,2206.173
2024-01-01,2206.173
2024-01-02,2147.062
2024-01-03,2117.164
2024-01-04,2099.206
2024-01-05,2093.165
2024-01-08,2043.933
2024-01-09,2049.244
2024-01-10,2028.268
2024-01-11,2047.247
2024-01-12,2054.234
2024-01-15,2079.565
2024-01-16,2008.523
2024-01-17,1928.157
2024-01-18,1922.673
2024-01-19,1945.107
2024-01-22,1892.939
2024-01-23,1970.238
2024-01-24,2021.659
2024-01-25,2075.475
2024-01-26,2074.109
2024-01-29,2077.156
2024-01-30,2000.379
2024-01-31,1966.866
2024-02-01,1981.46
2024-02-02,1951.054
2024-02-05,1949.346
2024-02-06,2016.667
2024-02-07,2038.857
2024-02-08,2024.697
2024-02-09,2021.599
2024-02-12,2022.18
2024-02-13,2022.232
2024-02-14,2029.643
2024-02-15,2047.781
2024-02-16,2081.585
2024-02-19,2058.536
2024-02-20,2050.888
2024-02-21,2098.033
2024-02-22,2105.438
2024-02-23,2089.75
2024-02-26,2070.275
2024-02-27,2062.704
2024-02-28,2035.53
2024-02-29,2038.047
2024-03-01,2005.04
2024-03-04,2032.992
2024-03-05,1962.972
2024-03-06,1975.512
2024-03-07,1960.522
2024-03-08,1995.597
2024-03-11,2037.709
2024-03-12,2098.548
2024-03-13,2118.291
2024-03-14,2064.488
2024-03-15,2036.008
2024-03-18,1994.3
2024-03-19,1949.71
2024-03-20,1924.822
2024-03-21,1960.895
2024-03-22,1929.182
2024-03-25,1894.626
2024-03-26,1894.973
2024-03-27,1854.654
2024-03-28,1844.86
2024-03-29,1844.86
2024-04-01,1845.178
2024-04-02,1882.892
2024-04-03,1849.373
2024-04-04,1849.48
2024-04-05,1862.528
2024-04-08,1842.058
2024-04-09,1853.949
2024-04-10,1859.052
2024-04-11,1849.27
2024-04-12,1778.296
2024-04-15,1738.417
2024-04-16,1682.755
2024-04-17,1686.71
2024-04-18,1714.378
2024-04-19,1684.974
2024-04-22,1718.871
2024-04-23,1759.044
2024-04-24,1814.093
2024-04-25,1851.477
2024-04-26,1913.27
2024-04-29,1981.008
2024-04-30,1992.854
2024-05-01,1992.242
2024-05-02,2045.154
2024-05-03,2097.38
2024-05-06,2128.72
2024-05-07,2100.452
2024-05-08,2075.744
2024-05-09,2130.426
2024-05-10,2201.608
2024-05-13,2208.414
2024-05-14,2175.87
2024-05-15,2176.288
2024-05-16,2191.189
2024-05-17,2242.649
2024-05-20,2247.224
2024-05-21,2157.929
2024-05-22,2146.53
2024-05-23,2113.806
2024-05-24,2076.995
2024-05-27,2115.009
2024-05-28,2108.641
2024-05-29,2087.308
2024-05-30,2054.786
2024-05-31,2063.501
2024-06-03,2071.243
2024-06-04,2071.811
2024-06-05,2085.269
2024-06-06,2093.336
2024-06-07,2067.583
2024-06-10,2067.107
2024-06-11,2029.435
2024-06-12,1997.441
2024-06-13,2020.65
2024-06-14,1981.119
2024-06-17,1984.349
2024-06-18,1976.775
2024-06-19,2019.831
2024-06-20,1998.269
2024-06-21,1971.041
2024-06-24,1964.49
2024-06-25,1951.354
2024-06-26,1939.095
2024-06-27,1910.662
2024-06-28,1892.739
2024-07-01,1891.528
2024-07-02,1878.233
2024-07-03,1907.985
2024-07-04,1896.774
2024-07-05,1861.615
2024-07-08,1821.735
2024-07-09,1836.728
2024-07-10,1842.965
2024-07-11,1900.659
2024-07-12,1957.708
2024-07-15,1932.458
2024-07-16,1888.339
2024-07-17,1918.791
2024-07-18,1911.662
2024-07-19,1889.733
2024-07-22,1892.108
2024-07-23,1875.053
2024-07-24,1837.434
2024-07-25,1812.924
2024-07-26,1820.315
2024-07-29,1845.824
2024-07-30,1827.881
2024-07-31,1849.634
2024-08-01,1858.264
2024-08-02,1810.912
2024-08-05,1821.505
2024-08-06,1793.215
2024-08-07,1813.972
2024-08-08,1816.577
2024-08-09,1829.353
2024-08-12,1818.017
2024-08-13,1831.502
2024-08-14,1812.666
2024-08-15,1814.114
2024-08-16,1853.169
2024-08-19,1859.374
2024-08-20,1859.326
2024-08-21,1842.122
2024-08-22,1898.717
2024-08-23,1893.473
2024-08-26,1916.355
2024-08-27,1923.166
2024-08-28,1902.03
2024-08-29,1918.555
2024-08-30,1923.043
2024-09-02,1906.533
2024-09-03,1903.211
2024-09-04,1882.169
2024-09-05,1891.977
2024-09-06,1892.524
2024-09-09,1873.044
2024-09-10,1862.451
2024-09-11,1844.425
2024-09-12,1876.864
2024-09-13,1882.074
2024-09-16,1888.142
2024-09-17,1905.155
2024-09-18,1905.253
2024-09-19,1973.854
2024-09-20,2029.799
2024-09-23,2017.347
2024-09-24,2086.247
2024-09-25,2117.447
2024-09-26,2227.646
2024-09-27,2402.771
2024-09-30,2463.618
2024-10-01,2460.861
2024-10-02,2644.568
2024-10-03,2607.129
2024-10-04,2677.529
2024-10-07,2694.147
2024-10-08,2396.836
2024-10-09,2362.6
2024-10-10,2439.721
2024-10-11,2438.968
2024-10-14,2387.403
2024-10-15,2295.764
2024-10-16,2277.704
2024-10-17,2244.824
2024-10-18,2322.805
2024-10-21,2276.096
2024-10-22,2263.172
2024-10-23,2274.113
2024-10-24,2268.618
2024-10-25,2293.606
2024-10-28,2293.783
2024-10-29,2294.485
2024-10-30,2257.585
2024-10-31,2259.836
2024-11-01,2275.903
2024-11-04,2284.089
2024-11-05,2340.126
2024-11-06,2274.334
2024-11-07,2321.832
2024-11-08,2338.612
2024-11-11,2277.812
2024-11-12,2211.301
2024-11-13,2199.146
2024-11-14,2157.52
2024-11-15,2125.494
2024-11-18,2129.596
2024-11-19,2135.732
2024-11-20,2146.749
2024-11-21,2130.417
2024-11-22,2085.822
2024-11-25,2089.457
2024-11-26,2092.095
2024-11-27,2144.108
2024-11-28,2123.905
2024-11-29,2138.599
2024-12-02,2141.272
2024-12-03,2162.866
2024-12-04,2144.783
2024-12-05,2120.812
2024-12-06,2148.057
2024-12-09,2214.41
2024-12-10,2222.288
2024-12-11,2185.087
2024-12-12,2184.657
2024-12-13,2142.314
2024-12-16,2103.851
2024-12-17,2097.111
2024-12-18,2107.917
2024-12-19,2085.459
2024-12-20,2079.987
2024-12-23,2094.434
2024-12-24,2128.806
2024-12-25,2128.806
2024-12-26,2128.532
2024-12-27,2113.109
2024-12-30,2105.52
2024-12-31,2103.96
2025-01-01,2103.96
2025-01-02,2056.41
2025-01-03,2062.581
2025-01-06,2051.92
2025-01-07,2039.2
2025-01-08,2007.687
2025-01-09,1997.496
2025-01-10,1979.845
2025-01-13,1955.654
2025-01-14,1980.613
2025-01-15,1996.238
2025-01-16,2034.429
2025-01-17,2048.565
2025-01-20,2068.212
2025-01-21,2085.207
2025-01-22,2060.702
2025-01-23,2047.067
2025-01-24,2084.867
2025-01-27,2073.316
2025-01-28,2081.519
2025-01-29,2081.306
2025-01-30,2081.426
2025-01-31,2081.279
2025-02-03,2052.392
2025-02-04,2095.85
2025-02-05,2056.305
2025-02-06,2079.445
2025-02-07,2095.072
2025-02-10,2093.01
2025-02-11,2064.879
2025-02-12,2137.861
2025-02-13,2159.001
2025-02-14,2230.935
2025-02-17,2211.94
2025-02-18,2214.104
2025-02-19,2213.981
2025-02-20,2176.608
2025-02-21,2296.597
2025-02-24,2282.992
2025-02-25,2264.047
2025-02-26,2347.306
2025-02-27,2385.345
2025-02-28,2312.168
2025-03-03,2286.449
2025-03-04,2296.006
2025-03-05,2333.938
2025-03-06,2422.475
2025-03-07,2394.591
2025-03-10,2355.38
2025-03-11,2359.838
2025-03-12,2367.487
2025-03-13,2335.219
2025-03-14,2335.549
2025-03-17,2377.07
2025-03-18,2405.967
2025-03-19,2432.238
2025-03-20,2385.029
2025-03-21,2333.2
2025-03-24,2324.636
2025-03-25,2276.18
2025-03-26,2289.128
2025-03-27,2315.348
2025-03-28,2295.16
2025-03-31,2247.637
2025-04-01,2279.623
2025-04-02,2300.854
2025-04-03,2235.027
2025-04-04,2235.314
2025-04-07,1956.363
2025-04-08,1960.463
2025-04-09,1922.671
2025-04-10,1957.949
2025-04-11,1958.867
2025-04-14,2062.203
2025-04-15,2052.545
2025-04-16,2047.351
2025-04-17,2086.517
2025-04-18,2086.517
2025-04-21,2087.243
2025-04-22,2101.492
2025-04-23,2155.111
2025-04-24,2134.928
2025-04-25,2131.076
2025-04-28,2119.164
2025-04-29,2107.29
2025-04-30,2187.177
2025-05-01,2186.444
2025-05-02,2244.916
2025-05-05,2244.93
2025-05-06,2288.569
2025-05-07,2334.861
2025-05-08,2327.494
2025-05-09,2352.86
2025-05-12,2429.869
2025-05-13,2384.355
2025-05-14,2453.947
2025-05-15,2449.518
2025-05-16,2454.959
2025-05-19,2445.767
2025-05-20,2469.422
2025-05-21,2484.155
2025-05-22,2453.522
2025-05-23,2450.466
2025-05-26,2441.532
2025-05-27,2479.174
2025-05-28,2453.69
2025-05-29,2510.928
2025-05-30,2497.542
2025-06-02,2498.714
2025-06-03,2526.145
2025-06-04,2538.828
2025-06-05,2552.707
2025-06-06,2547.469
2025-06-09,2607.871
2025-06-10,2613.95
2025-06-11,2634.571
2025-06-12,2590.993
2025-06-13,2595.789
2025-06-16,2605.568
2025-06-17,2589.374
2025-06-18,2545.446
2025-06-19,2482.687
2025-06-20,2502.349
2025-06-23,2524.77
2025-06-24,2612.149
2025-06-25,2643.275
2025-06-26,2628.945
2025-06-27,2639.838
2025-06-30,2614.648
2025-07-01,2614.648
2025-07-02,2639.748
2025-07-03,2643.636
2025-07-04,2583.625
2025-07-07,2555.528
2025-07-08,2589.346
2025-07-09,2566.023
2025-07-10,2570.337
2025-07-11,2628.677
2025-07-14,2601.543
2025-07-15,2633.673
2025-07-16,2612.137
2025-07-17,2619.029
2025-07-18,2646.754
2025-07-21,2656.641
2025-07-22,2672.965
2025-07-23,2720.184
2025-07-24,2749.069
2025-07-25,2700.869
2025-07-28,2784.846
2025-07-29,2783.425
2025-07-30,2743.527
2025-07-31,2710.733
