Date,HONG KONG IMI VALUE IMI (Large+Mid+Small Cap)
2023-11-24,1460.182
2023-11-27,1448.639
2023-11-28,1438.14
2023-11-29,1413.863
2023-11-30,1410.147
2023-12-01,1407.696
2023-12-04,1411.565
2023-12-05,1397.638
2023-12-06,1424.767
2023-12-07,1422.697
2023-12-08,1426.229
2023-12-11,1422.421
2023-12-12,1432.675
2023-12-13,1421.318
2023-12-14,1460.714
2023-12-15,1491.487
2023-12-18,1484.494
2023-12-19,1475.425
2023-12-20,1476.61
2023-12-21,1487.645
2023-12-22,1489.062
2023-12-25,1489.062
2023-12-26,1489.701
2023-12-27,1500.395
2023-12-28,1522.744
2023-12-29,1524.803
2024-01-01,1524.803
2024-01-02,1508.101
2024-01-03,1492.758
2024-01-04,1487.494
2024-01-05,1482.879
2024-01-08,1467.443
2024-01-09,1467.337
2024-01-10,1455.592
2024-01-11,1467.607
2024-01-12,1460.975
2024-01-15,1461.598
2024-01-16,1441.044
2024-01-17,1392.511
2024-01-18,1405.869
2024-01-19,1402.105
2024-01-22,1370.774
2024-01-23,1384.372
2024-01-24,1414.805
2024-01-25,1421.308
2024-01-26,1422.704
2024-01-29,1430.914
2024-01-30,1406.442
2024-01-31,1394.015
2024-02-01,1402.465
2024-02-02,1409.272
2024-02-05,1401.601
2024-02-06,1424.93
2024-02-07,1428.844
2024-02-08,1419.797
2024-02-09,1409.409
2024-02-12,1409.791
2024-02-13,1410.33
2024-02-14,1411.23
2024-02-15,1409.768
2024-02-16,1440.643
2024-02-19,1426.75
2024-02-20,1440.201
2024-02-21,1464.026
2024-02-22,1470.132
2024-02-23,1464.8
2024-02-26,1462.247
2024-02-27,1465.335
2024-02-28,1469.095
2024-02-29,1464.613
2024-03-01,1450.339
2024-03-04,1454.313
2024-03-05,1427.056
2024-03-06,1435.838
2024-03-07,1442.696
2024-03-08,1449.846
2024-03-11,1459.909
2024-03-12,1488.071
2024-03-13,1486.393
2024-03-14,1481.163
2024-03-15,1471.151
2024-03-18,1457.417
2024-03-19,1443.616
2024-03-20,1436.525
2024-03-21,1468.848
2024-03-22,1438.215
2024-03-25,1431.331
2024-03-26,1429.512
2024-03-27,1426.337
2024-03-28,1419.639
2024-03-29,1419.639
2024-04-01,1420.274
2024-04-02,1446.171
2024-04-03,1433.657
2024-04-04,1433.421
2024-04-05,1428.093
2024-04-08,1431.463
2024-04-09,1444.579
2024-04-10,1460.496
2024-04-11,1446.602
2024-04-12,1423.264
2024-04-15,1408.474
2024-04-16,1377.819
2024-04-17,1375.849
2024-04-18,1375.293
2024-04-19,1369.236
2024-04-22,1391.15
2024-04-23,1411.911
2024-04-24,1430.327
2024-04-25,1440.869
2024-04-26,1452.087
2024-04-29,1458.584
2024-04-30,1459.886
2024-05-01,1459.462
2024-05-02,1477.812
2024-05-03,1490.724
2024-05-06,1496.504
2024-05-07,1501.552
2024-05-08,1485.948
2024-05-09,1496.784
2024-05-10,1532.609
2024-05-13,1555.411
2024-05-14,1548.842
2024-05-15,1546.919
2024-05-16,1569.911
2024-05-17,1579.763
2024-05-20,1597.373
2024-05-21,1572.715
2024-05-22,1572.93
2024-05-23,1553.994
2024-05-24,1527.325
2024-05-27,1537.439
2024-05-28,1538.797
2024-05-29,1516.206
2024-05-30,1490.455
2024-05-31,1479.95
2024-06-03,1490.449
2024-06-04,1493.794
2024-06-05,1491.418
2024-06-06,1492.29
2024-06-07,1484.984
2024-06-10,1483.176
2024-06-11,1454.03
2024-06-12,1440.289
2024-06-13,1452.948
2024-06-14,1439.758
2024-06-17,1431.9
2024-06-18,1430.613
2024-06-19,1449.88
2024-06-20,1438.624
2024-06-21,1420.206
2024-06-24,1419.891
2024-06-25,1416.083
2024-06-26,1418.93
2024-06-27,1399.042
2024-06-28,1403.546
2024-07-01,1402.868
2024-07-02,1401.662
2024-07-03,1413.941
2024-07-04,1415.328
2024-07-05,1398.041
2024-07-08,1382.45
2024-07-09,1388.075
2024-07-10,1389.41
2024-07-11,1424.856
2024-07-12,1472.786
2024-07-15,1457.489
2024-07-16,1439.295
2024-07-17,1455.121
2024-07-18,1459.569
2024-07-19,1439.963
2024-07-22,1447.223
2024-07-23,1442.313
2024-07-24,1430.236
2024-07-25,1421.404
2024-07-26,1428.831
2024-07-29,1443.344
2024-07-30,1421.368
2024-07-31,1425.571
2024-08-01,1434.735
2024-08-02,1415.773
2024-08-05,1429.691
2024-08-06,1422.849
2024-08-07,1445.035
2024-08-08,1447.313
2024-08-09,1458.511
2024-08-12,1452.636
2024-08-13,1460.154
2024-08-14,1463.874
2024-08-15,1460.99
2024-08-16,1458.099
2024-08-19,1472.609
2024-08-20,1473.628
2024-08-21,1462.22
2024-08-22,1479.308
2024-08-23,1480.641
2024-08-26,1508.409
2024-08-27,1519.708
2024-08-28,1519.652
2024-08-29,1526.441
2024-08-30,1529.229
2024-09-02,1513.28
2024-09-03,1505.017
2024-09-04,1497.238
2024-09-05,1517.365
2024-09-06,1518.138
2024-09-09,1514.539
2024-09-10,1502.096
2024-09-11,1491.403
2024-09-12,1505.153
2024-09-13,1513.925
2024-09-16,1527.839
2024-09-17,1551.499
2024-09-18,1551.366
2024-09-19,1562.229
2024-09-20,1580.602
2024-09-23,1578.423
2024-09-24,1592.8
2024-09-25,1604.962
2024-09-26,1626.667
2024-09-27,1672.55
2024-09-30,1676.879
2024-10-01,1677.587
2024-10-02,1736.886
2024-10-03,1710.658
2024-10-04,1733.95
2024-10-07,1739.692
2024-10-08,1638.955
2024-10-09,1631.785
2024-10-10,1655.162
2024-10-11,1652.536
2024-10-14,1647.156
2024-10-15,1615.335
2024-10-16,1618.897
2024-10-17,1611.718
2024-10-18,1635.595
2024-10-21,1622.344
2024-10-22,1614.797
2024-10-23,1616.153
2024-10-24,1607.591
2024-10-25,1615.575
2024-10-28,1621.302
2024-10-29,1614.86
2024-10-30,1606.383
2024-10-31,1599.415
2024-11-01,1611.824
2024-11-04,1621.153
2024-11-05,1638.244
2024-11-06,1617.678
2024-11-07,1621.532
2024-11-08,1616.856
2024-11-11,1601.946
2024-11-12,1581.905
2024-11-13,1571.857
2024-11-14,1554.731
2024-11-15,1558.502
2024-11-18,1558.44
2024-11-19,1567.686
2024-11-20,1574.18
2024-11-21,1568.434
2024-11-22,1552.45
2024-11-25,1545.559
2024-11-26,1548.092
2024-11-27,1564.562
2024-11-28,1558.525
2024-11-29,1561.473
2024-12-02,1564.555
2024-12-03,1585.582
2024-12-04,1581.914
2024-12-05,1579.859
2024-12-06,1590.021
2024-12-09,1603.876
2024-12-10,1608.102
2024-12-11,1593.41
2024-12-12,1596.574
2024-12-13,1573.992
2024-12-16,1555.974
2024-12-17,1540.563
2024-12-18,1547.989
2024-12-19,1527.347
2024-12-20,1521.164
2024-12-23,1538.352
2024-12-24,1557.484
2024-12-25,1557.484
2024-12-26,1556.179
2024-12-27,1558.93
2024-12-30,1560.531
2024-12-31,1560.042
2025-01-01,1560.042
2025-01-02,1539.896
2025-01-03,1541.47
2025-01-06,1540.401
2025-01-07,1528.589
2025-01-08,1513.981
2025-01-09,1506.397
2025-01-10,1501.326
2025-01-13,1486.305
2025-01-14,1493.757
2025-01-15,1498.301
2025-01-16,1504.361
2025-01-17,1519.364
2025-01-20,1532.152
2025-01-21,1534.587
2025-01-22,1520.803
2025-01-23,1507.57
2025-01-24,1512.666
2025-01-27,1516.397
2025-01-28,1511.015
2025-01-29,1510.87
2025-01-30,1510.951
2025-01-31,1511.329
2025-02-03,1510.555
2025-02-04,1516.326
2025-02-05,1499.128
2025-02-06,1513.472
2025-02-07,1507.685
2025-02-10,1504.315
2025-02-11,1488.428
2025-02-12,1521.28
2025-02-13,1527.463
2025-02-14,1542.12
2025-02-17,1548.778
2025-02-18,1544.548
2025-02-19,1544.708
2025-02-20,1548.642
2025-02-21,1570.063
2025-02-24,1588.877
2025-02-25,1578.566
2025-02-26,1601.774
2025-02-27,1612.526
2025-02-28,1587.62
2025-03-03,1593.888
2025-03-04,1603.076
2025-03-05,1660.776
2025-03-06,1695.233
2025-03-07,1682.972
2025-03-10,1680.278
2025-03-11,1691.472
2025-03-12,1683.257
2025-03-13,1676.955
2025-03-14,1655.842
2025-03-17,1665.741
2025-03-18,1675.339
2025-03-19,1686.86
2025-03-20,1664.644
2025-03-21,1639.228
2025-03-24,1640.663
2025-03-25,1629.062
2025-03-26,1635.659
2025-03-27,1647.129
2025-03-28,1640.396
2025-03-31,1626.919
2025-04-01,1648.575
2025-04-02,1650.906
2025-04-03,1640.647
2025-04-04,1638.627
2025-04-07,1519.505
2025-04-08,1502.585
2025-04-09,1473.36
2025-04-10,1506.883
2025-04-11,1503.781
2025-04-14,1536.736
2025-04-15,1546.055
2025-04-16,1544.963
2025-04-17,1561.991
2025-04-18,1561.991
2025-04-21,1564.965
2025-04-22,1580.785
2025-04-23,1601.926
2025-04-24,1600.215
2025-04-25,1611.84
2025-04-28,1615.176
2025-04-29,1620.092
2025-04-30,1652.4
2025-05-01,1651.884
2025-05-02,1666.06
2025-05-05,1666.909
2025-05-06,1688.083
2025-05-07,1712.926
2025-05-08,1700.319
2025-05-09,1715.909
2025-05-12,1732.735
2025-05-13,1726.573
2025-05-14,1742.974
2025-05-15,1738.054
2025-05-16,1733.403
2025-05-19,1731.94
2025-05-20,1747.785
2025-05-21,1745.594
2025-05-22,1731.485
2025-05-23,1732.73
2025-05-26,1732.89
2025-05-27,1737.807
2025-05-28,1735.735
2025-05-29,1745.849
2025-05-30,1753.026
2025-06-02,1747.279
2025-06-03,1778.306
2025-06-04,1763.532
2025-06-05,1782.217
2025-06-06,1786.478
2025-06-09,1805.666
2025-06-10,1814.802
2025-06-11,1825.059
2025-06-12,1818.992
2025-06-13,1829.207
2025-06-16,1836.213
2025-06-17,1835.028
2025-06-18,1829.176
2025-06-19,1800.867
2025-06-20,1813.773
2025-06-23,1842.305
2025-06-24,1874.843
2025-06-25,1905.733
2025-06-26,1893.741
2025-06-27,1892.272
2025-06-30,1877.918
2025-07-01,1882.901
2025-07-02,1913.982
2025-07-03,1933.213
2025-07-04,1907.251
2025-07-07,1901.947
2025-07-08,1905.657
2025-07-09,1894.884
2025-07-10,1895.989
2025-07-11,1906.419
2025-07-14,1905.229
2025-07-15,1916.936
2025-07-16,1911.514
2025-07-17,1914.104
2025-07-18,1928.022
2025-07-21,1940.779
2025-07-22,1948.202
2025-07-23,1964.274
2025-07-24,1973.268
2025-07-25,1970.907
2025-07-28,2005.097
2025-07-29,2020.271
2025-07-30,2001.612
2025-07-31,1971.962
2025-08-01,1946.499
2025-08-04,1960.412
2025-08-05,1982.023
2025-08-06,1979.578
2025-08-07,2012.524
2025-08-08,1996.621
2025-08-11,1999.341
2025-08-12,2002.367
2025-08-13,2035.193
2025-08-14,2034.117
2025-08-15,1998.659
2025-08-18,1979.213
2025-08-19,1992.441
2025-08-20,1998.209
2025-08-21,2004.128
2025-08-22,2001.82
2025-08-25,2018.42
2025-08-26,2001.738
2025-08-27,1990.48
2025-08-28,1996.472
2025-08-29,1996.637
2025-09-01,2021.009
2025-09-02,2007.45
2025-09-03,1998.892
2025-09-04,1988.23
2025-09-05,2006.356
2025-09-08,2028.995
2025-09-09,2051.045
2025-09-10,2080.868
2025-09-11,2080.923
2025-09-12,2092.695
2025-09-15,2088.095
2025-09-16,2080.799
2025-09-17,2080.18
2025-09-18,2061.915
2025-09-19,2048.647
2025-09-22,2039.2
2025-09-23,2024.278
2025-09-24,2021.842
2025-09-25,2001.47
2025-09-26,2010.553
2025-09-29,2043.371
2025-09-30,2048.971
2025-10-01,2050.546
2025-10-02,2059.413
2025-10-03,2052.57
2025-10-06,2048.723
2025-10-07,2049.253
2025-10-08,2048.906
2025-10-09,2084.558
2025-10-10,2080.673
2025-10-13,2054.489
2025-10-14,2030.223
2025-10-15,2047.774
2025-10-16,2037.603
2025-10-17,2016.758
2025-10-20,2055.883
2025-10-21,2068.109
2025-10-22,2039.988
2025-10-23,2047.764
2025-10-24,2059.633
2025-10-27,2073.372
2025-10-28,2094.049
2025-10-29,2093.212
2025-10-30,2070.801
2025-10-31,2078.288
2025-11-03,2130.842
2025-11-04,2130.887
2025-11-05,2128.503
2025-11-06,2154.823
2025-11-07,2156.669
2025-11-10,2168.746
2025-11-11,2191.201
2025-11-12,2241.239
2025-11-13,2244.921
2025-11-14,2225.689
2025-11-17,2214.879
2025-11-18,2162.187
2025-11-19,2152.775
2025-11-20,2150.144
2025-11-21,2107.77
2025-11-24,2151.322
2025-11-25,2148.169
2025-11-26,2159.433
2025-11-27,2164.229
2025-11-28,2153.166
2025-12-01,2170.627
2025-12-02,2178.977
2025-12-03,2167.682
2025-12-04,2169.524
2025-12-05,2160.137
2025-12-08,2138.148
2025-12-09,2127.78
2025-12-10,2130.35
2025-12-11,2136.235
2025-12-12,2174.215
2025-12-15,2170.285
2025-12-16,2144.532
2025-12-17,2154.316
2025-12-18,2160.688
2025-12-19,2179.093
2025-12-22,2182.569
2025-12-23,2193.048
2025-12-24,2202.007
2025-12-25,2202.007
2025-12-26,2202.777
2025-12-29,2177.663
2025-12-30,2174.765
2025-12-31,2157.289
2026-01-01,2157.289
2026-01-02,2191.792
2026-01-05,2184.168
2026-01-06,2215.711
2026-01-07,2216.893
2026-01-08,2218.277
2026-01-09,2237.328
2026-01-12,2257.212
2026-01-13,2268.074
2026-01-14,2272.315
2026-01-15,2291.396
2026-01-16,2298.33
2026-01-19,2288.925
2026-01-20,2291.012
2026-01-21,2297.707
2026-01-22,2318.626
2026-01-23,2325.276
2026-01-26,2357.531
2026-01-27,2387.977
2026-01-28,2425.601
2026-01-29,2448.159
2026-01-30,2422.332
