Date,HONG KONG SMID GROWTH SMID (Small+Mid Cap)
2024-10-14,985.187
2024-10-15,955.882
2024-10-16,954.442
2024-10-17,938.873
2024-10-18,966.382
2024-10-21,958.016
2024-10-22,960.716
2024-10-23,955.154
2024-10-24,956.539
2024-10-25,970.439
2024-10-28,982.548
2024-10-29,984.909
2024-10-30,971.042
2024-10-31,963.241
2024-11-01,973.647
2024-11-04,980.934
2024-11-05,991.064
2024-11-06,978.129
2024-11-07,998.412
2024-11-08,976.59
2024-11-11,979.76
2024-11-12,952.858
2024-11-13,951.357
2024-11-14,936.024
2024-11-15,940.149
2024-11-18,943.386
2024-11-19,943.834
2024-11-20,947.695
2024-11-21,941.48
2024-11-22,924.051
2024-11-25,921.793
2024-11-26,925.358
2024-11-27,940.871
2024-11-28,935.318
2024-11-29,949.997
2024-12-02,955.286
2024-12-03,965.749
2024-12-04,962.784
2024-12-05,964.796
2024-12-06,965.119
2024-12-09,994.674
2024-12-10,982.227
2024-12-11,979.837
2024-12-12,987.327
2024-12-13,982.441
2024-12-16,965.915
2024-12-17,959.769
2024-12-18,964.186
2024-12-19,958.865
2024-12-20,953.841
2024-12-23,962.701
2024-12-24,969.621
2024-12-25,969.621
2024-12-26,968.533
2024-12-27,967.424
2024-12-30,954.208
2024-12-31,959.228
2025-01-01,959.228
2025-01-02,941.25
2025-01-03,944.173
2025-01-06,944.304
2025-01-07,945.907
2025-01-08,934.773
2025-01-09,934.801
2025-01-10,923.628
2025-01-13,908.541
2025-01-14,916.874
2025-01-15,912.445
2025-01-16,911.083
2025-01-17,923.204
2025-01-20,926.765
2025-01-21,931.502
2025-01-22,915.269
2025-01-23,913.98
2025-01-24,925.744
2025-01-27,931.292
2025-01-28,935.051
2025-01-29,932.52
2025-01-30,936.674
2025-01-31,932.308
2025-02-03,911.441
2025-02-04,917.204
2025-02-05,900.796
2025-02-06,910.763
2025-02-07,916.791
2025-02-10,920.415
2025-02-11,905.67
2025-02-12,923.764
2025-02-13,925.599
2025-02-14,942.413
2025-02-17,947.449
2025-02-18,950.39
2025-02-19,945.667
2025-02-20,946.735
2025-02-21,956.144
2025-02-24,953.031
2025-02-25,938.692
2025-02-26,948.035
2025-02-27,953.108
2025-02-28,943.523
2025-03-03,940.399
2025-03-04,940.793
2025-03-05,966.284
2025-03-06,969.46
2025-03-07,961.387
2025-03-10,957.457
2025-03-11,965.533
2025-03-12,961.681
2025-03-13,952.86
2025-03-14,966.789
2025-03-17,975.093
2025-03-18,976.263
2025-03-19,980.333
2025-03-20,967.045
2025-03-21,956.3
2025-03-24,962.461
2025-03-25,952.107
2025-03-26,950.973
2025-03-27,955.801
2025-03-28,946.391
2025-03-31,933.089
2025-04-01,942.982
2025-04-02,943.743
2025-04-03,925.419
2025-04-04,912.33
2025-04-07,824.781
2025-04-08,825.488
2025-04-09,829.189
2025-04-10,842.757
2025-04-11,857.712
2025-04-14,876.161
2025-04-15,869.578
2025-04-16,859.095
2025-04-17,867.917
2025-04-18,867.917
2025-04-21,868.679
2025-04-22,881.639
2025-04-23,899.808
2025-04-24,903.954
2025-04-25,905.039
2025-04-28,907.496
2025-04-29,910.806
2025-04-30,917.721
2025-05-01,918.104
2025-05-02,930.499
2025-05-05,933.17
2025-05-06,949.689
2025-05-07,949.675
2025-05-08,951.857
2025-05-09,955.423
2025-05-12,978.946
2025-05-13,976.707
2025-05-14,983.384
2025-05-15,972.622
2025-05-16,978.028
2025-05-19,974.785
2025-05-20,979.399
2025-05-21,976.283
2025-05-22,977.722
2025-05-23,974.496
2025-05-26,982.084
2025-05-27,981.078
2025-05-28,984.925
2025-05-29,992.796
2025-05-30,986.064
2025-06-02,996.572
2025-06-03,1002.07
2025-06-04,1006.378
2025-06-05,1004.885
2025-06-06,1001.911
2025-06-09,1011.679
2025-06-10,1011.678
2025-06-11,1024.949
2025-06-12,1024.674
2025-06-13,1015.09
2025-06-16,1033.226
2025-06-17,1031.244
2025-06-18,1029.79
2025-06-19,1013.24
2025-06-20,1005.593
2025-06-23,1018.746
2025-06-24,1032.892
2025-06-25,1061.266
2025-06-26,1060.627
2025-06-27,1052.623
2025-06-30,1057.041
2025-07-01,1057.795
2025-07-02,1078.539
2025-07-03,1090.903
2025-07-04,1094.431
2025-07-07,1100.676
2025-07-08,1118.111
2025-07-09,1130.642
2025-07-10,1137.097
2025-07-11,1144.95
2025-07-14,1142.336
2025-07-15,1149.409
2025-07-16,1149.281
2025-07-17,1155.786
2025-07-18,1165.674
2025-07-21,1168.739
2025-07-22,1173.219
2025-07-23,1179.442
2025-07-24,1191.756
2025-07-25,1183.216
2025-07-28,1188.885
2025-07-29,1192.004
2025-07-30,1174.943
2025-07-31,1171.934
2025-08-01,1145.978
2025-08-04,1164.811
2025-08-05,1185.125
2025-08-06,1184.268
2025-08-07,1208.596
2025-08-08,1210.081
2025-08-11,1208.416
2025-08-12,1221.633
2025-08-13,1236.014
2025-08-14,1243.301
2025-08-15,1234.187
2025-08-18,1236.506
2025-08-19,1238.417
2025-08-20,1245.459
2025-08-21,1244.806
2025-08-22,1255.348
2025-08-25,1292.967
2025-08-26,1293.736
2025-08-27,1269.667
2025-08-28,1266.255
2025-08-29,1268.872
2025-09-01,1274.094
2025-09-02,1260.882
2025-09-03,1262.681
2025-09-04,1246.128
2025-09-05,1264.21
2025-09-08,1268.588
2025-09-09,1267.824
2025-09-10,1267.847
2025-09-11,1287.615
2025-09-12,1287.098
2025-09-15,1278.373
2025-09-16,1268.328
2025-09-17,1276.305
2025-09-18,1269.968
2025-09-19,1292.802
2025-09-22,1271.805
2025-09-23,1262.249
2025-09-24,1274.053
2025-09-25,1267.054
2025-09-26,1252.294
2025-09-29,1274.405
2025-09-30,1278.181
2025-10-01,1280.295
2025-10-02,1268.132
2025-10-03,1262.568
2025-10-06,1253.537
2025-10-07,1251.243
2025-10-08,1258.866
2025-10-09,1256.927
2025-10-10,1220.945
2025-10-13,1208.994
2025-10-14,1178.461
2025-10-15,1203.44
2025-10-16,1203.066
2025-10-17,1187.313
2025-10-20,1217.222
2025-10-21,1227.328
2025-10-22,1212.711
2025-10-23,1222.543
2025-10-24,1250.881
2025-10-27,1269.661
2025-10-28,1268.14
2025-10-29,1275.805
2025-10-30,1248.385
2025-10-31,1241.749
