Date,PACIFIC IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-13,855.056
2010-09-14,859.036
2010-09-15,851.992
2010-09-16,844.918
2010-09-17,850.562
2010-09-20,854.212
2010-09-21,855.504
2010-09-22,862.643
2010-09-23,862.312
2010-09-24,859.301
2010-09-27,870.144
2010-09-28,871.712
2010-09-29,875.485
2010-09-30,860.691
2010-10-01,862.567
2010-10-04,857.386
2010-10-05,867.273
2010-10-06,882.394
2010-10-07,889.036
2010-10-08,889.013
2010-10-11,888.355
2010-10-12,875.846
2010-10-13,876.238
2010-10-14,892.579
2010-10-15,882.678
2010-10-18,885.407
2010-10-19,879.883
2010-10-20,881.386
2010-10-21,876.836
2010-10-22,878.187
2010-10-25,888.247
2010-10-26,877.631
2010-10-27,866.834
2010-10-28,872.971
2010-10-29,875.494
2010-11-01,875.485
2010-11-02,878.083
2010-11-03,875.036
2010-11-04,894.391
2010-11-05,901.458
2010-11-08,905.378
2010-11-09,905.972
2010-11-10,897.257
2010-11-11,902.929
2010-11-12,893.819
2010-11-15,890.8
2010-11-16,884.547
2010-11-17,885.272
2010-11-18,896.707
2010-11-19,897.249
2010-11-22,899.766
2010-11-23,896.269
2010-11-24,889.47
2010-11-25,888.864
2010-11-26,879.231
2010-11-29,882.249
2010-11-30,877.12
2010-12-01,880.681
2010-12-02,895.148
2010-12-03,907.978
2010-12-06,909.104
2010-12-07,907.671
2010-12-08,899.582
2010-12-09,909.083
2010-12-10,909.012
2010-12-13,920.867
2010-12-14,926.998
2010-12-15,921.034
2010-12-16,917.43
2010-12-17,918.291
2010-12-20,917.262
2010-12-21,925.229
2010-12-22,929.151
2010-12-23,933.436
2010-12-24,930.87
2010-12-27,932.438
2010-12-28,939.63
2010-12-29,946.721
2010-12-30,943.243
2010-12-31,948.132
2011-01-03,944.668
2011-01-04,949.122
2011-01-05,938.094
2011-01-06,947.204
2011-01-07,950.43
2011-01-10,950.112
2011-01-11,945.237
2011-01-12,951.45
2011-01-13,964.774
2011-01-14,958.72
2011-01-17,958.15
2011-01-18,962.312
2011-01-19,973.197
2011-01-20,952.683
2011-01-21,946.097
2011-01-24,954.386
2011-01-25,963.653
2011-01-26,960.43
2011-01-27,957.547
2011-01-28,953.597
2011-01-31,949.996
2011-02-01,957.897
2011-02-02,970.783
2011-02-03,970.767
2011-02-04,976.636
2011-02-07,978.159
2011-02-08,985.722
2011-02-09,981.692
2011-02-10,976.407
2011-02-11,972.283
2011-02-14,983.532
2011-02-15,980.911
2011-02-16,984.132
2011-02-17,995.7
2011-02-18,996.408
2011-02-21,996.752
2011-02-22,979.729
2011-02-23,973.713
2011-02-24,970.217
2011-02-25,980.529
2011-02-28,985.409
2011-03-01,993.758
2011-03-02,980.14
2011-03-03,976.731
2011-03-04,984.792
2011-03-07,976.868
2011-03-08,970.705
2011-03-09,974.222
2011-03-10,957.405
2011-03-11,953.601
2011-03-14,908.32
2011-03-15,846.285
2011-03-16,882.818
2011-03-17,884.54
2011-03-18,886.756
2011-03-21,892.499
2011-03-22,924.538
2011-03-23,921.548
2011-03-24,922.412
2011-03-25,926.373
2011-03-28,921.676
2011-03-29,916.376
2011-03-30,924.907
2011-03-31,929.434
2011-04-01,919.025
2011-04-04,921.824
2011-04-05,909.292
2011-04-06,901.558
2011-04-07,905.781
2011-04-08,918.734
2011-04-11,920.175
2011-04-12,913.028
2011-04-13,918.042
2011-04-14,922.855
2011-04-15,917.092
2011-04-18,918.261
2011-04-19,907.804
2011-04-20,921.906
2011-04-21,935.24
2011-04-22,935.638
2011-04-25,932.494
2011-04-26,930.769
2011-04-27,926.772
2011-04-28,946.873
2011-04-29,948.239
2011-05-02,958.58
2011-05-03,955.111
2011-05-04,949.132
2011-05-05,950.211
2011-05-06,944.383
2011-05-09,943.065
2011-05-10,946.335
2011-05-11,945.016
2011-05-12,936.15
2011-05-13,930.153
2011-05-16,918.241
2011-05-17,911.729
2011-05-18,921.256
2011-05-19,917.45
2011-05-20,914.826
2011-05-23,898.137
2011-05-24,895.787
2011-05-25,894.307
2011-05-26,908.395
2011-05-27,914.627
2011-05-30,913.132
2011-05-31,923.248
2011-06-01,926.569
2011-06-02,909.961
2011-06-03,905.259
2011-06-06,900.815
2011-06-07,904.779
2011-06-08,904.284
2011-06-09,901.974
2011-06-10,901.939
2011-06-13,898.723
2011-06-14,910.801
2011-06-15,909.398
2011-06-16,892.293
2011-06-17,893.967
2011-06-20,892.416
2011-06-21,903.618
2011-06-22,914.238
2011-06-23,903.465
2011-06-24,912.13
2011-06-27,899.693
2011-06-28,907.002
2011-06-29,920.748
2011-06-30,933.554
2011-07-01,935.564
2011-07-04,945.262
2011-07-05,942.882
2011-07-06,946.942
2011-07-07,944.285
2011-07-08,952.894
2011-07-11,944.26
2011-07-12,934.995
2011-07-13,945.748
2011-07-14,938.252
2011-07-15,938.19
2011-07-18,936.064
2011-07-19,936.904
2011-07-20,947.976
2011-07-21,954.415
2011-07-22,966.598
2011-07-25,956.635
2011-07-26,966.994
2011-07-27,962.406
2011-07-28,952.926
2011-07-29,950.698
2011-08-01,966.833
2011-08-02,950.828
2011-08-03,931.992
2011-08-04,908.744
2011-08-05,880.684
2011-08-08,862.358
2011-08-09,854.038
2011-08-10,871.978
2011-08-11,867.289
2011-08-12,868.379
2011-08-15,884.672
2011-08-16,884.238
2011-08-17,890.429
2011-08-18,878.024
2011-08-19,861.083
2011-08-22,850.06
2011-08-23,864.428
2011-08-24,855.532
2011-08-25,859.536
2011-08-26,867.579
2011-08-29,875.056
2011-08-30,884.833
2011-08-31,894.489
2011-09-01,896.2
2011-09-02,886.9
2011-09-05,867.103
2011-09-06,851.332
2011-09-07,866.48
2011-09-08,870.918
2011-09-09,863.819
2011-09-12,845.504
2011-09-13,852.234
2011-09-14,841.041
2011-09-15,855.913
2011-09-16,871.466
2011-09-19,864.53
2011-09-20,855.732
2011-09-21,856.289
2011-09-22,832.698
2011-09-23,830.883
2011-09-26,815.129
2011-09-27,842.297
2011-09-28,852.37
2011-09-29,851.545
2011-09-30,845.753
2011-10-03,827.444
2011-10-04,810.325
2011-10-05,805.317
2011-10-06,825.878
2011-10-07,839.215
2011-10-10,845.391
2011-10-11,857.133
2011-10-12,857.422
2011-10-13,864.955
2011-10-14,857.799
2011-10-17,874.874
2011-10-18,857.768
2011-10-19,863.837
2011-10-20,854.485
2011-10-21,861.056
2011-10-24,877.954
2011-10-25,873.108
2011-10-26,868.627
2011-10-27,897.86
2011-10-28,907.116
2011-10-31,879.272
2011-11-01,858.704
2011-11-02,849.232
2011-11-03,846.588
2011-11-04,861.26
2011-11-07,860.652
2011-11-08,855.176
2011-11-09,862.757
2011-11-10,842.848
2011-11-11,850.145
2011-11-14,856.671
2011-11-15,850.327
2011-11-16,842.087
2011-11-17,842.299
2011-11-18,830.968
2011-11-21,821.062
2011-11-22,821.287
2011-11-23,810.234
2011-11-24,803.925
2011-11-25,797.075
2011-11-28,809.578
2011-11-29,826.669
2011-11-30,834.649
2011-12-01,850.695
2011-12-02,856.5
2011-12-05,863.652
2011-12-06,851.062
2011-12-07,863.974
2011-12-08,858.239
2011-12-09,846.562
2011-12-12,852.111
2011-12-13,844.183
2011-12-14,836.539
2011-12-15,826.139
2011-12-16,830.486
2011-12-19,816.371
2011-12-20,821.561
2011-12-21,831.201
2011-12-22,828.289
2011-12-23,832.075
2011-12-26,834.056
2011-12-27,834.669
2011-12-28,828.369
2011-12-29,830.175
2011-12-30,842.384
2012-01-02,842.384
2012-01-03,850.365
2012-01-04,865.155
2012-01-05,853.704
2012-01-06,845.899
2012-01-09,847.282
2012-01-10,855.256
2012-01-11,856.872
2012-01-12,853.718
2012-01-13,858.512
2012-01-16,849.946
2012-01-17,861.291
2012-01-18,862.516
2012-01-19,868.349
2012-01-20,883.217
2012-01-23,887.228
2012-01-24,880.925
2012-01-25,888.845
2012-01-26,898.507
2012-01-27,900.305
2012-01-30,897.444
2012-01-31,898.19
2012-02-01,901.565
2012-02-02,908.258
2012-02-03,904.444
2012-02-06,911.587
2012-02-07,913.101
2012-02-08,921.918
2012-02-09,921.464
2012-02-10,909.102
2012-02-13,916.088
2012-02-14,909.203
2012-02-15,926.264
2012-02-16,916.722
2012-02-17,922.764
2012-02-20,934.417
2012-02-21,930.241
2012-02-22,931.339
2012-02-23,935.905
2012-02-24,939.117
2012-02-27,940.701
2012-02-28,943.839
2012-02-29,942.813
2012-03-01,935.989
2012-03-02,938.207
2012-03-05,933.425
2012-03-06,926.405
2012-03-07,918.272
2012-03-08,929.247
2012-03-09,933.551
2012-03-12,928.148
2012-03-13,930.689
2012-03-14,931.627
2012-03-15,940.927
2012-03-16,945.072
2012-03-19,947.082
2012-03-20,940.972
2012-03-21,930.828
2012-03-22,940.455
2012-03-23,936.266
2012-03-26,934.412
2012-03-27,949.877
2012-03-28,949.959
2012-03-29,946.132
2012-03-30,941.531
2012-04-02,945.756
2012-04-03,941.18
2012-04-04,925.683
2012-04-05,923.894
2012-04-06,919.427
2012-04-09,916.534
2012-04-10,916.93
2012-04-11,908.263
2012-04-12,917.725
2012-04-13,923.438
2012-04-16,916.852
2012-04-17,913.388
2012-04-18,925.25
2012-04-19,919.752
2012-04-20,918.543
2012-04-23,916.785
2012-04-24,913.74
2012-04-25,916.075
2012-04-26,923.287
2012-04-27,923.411
2012-04-30,929.44
2012-05-01,917.132
2012-05-02,919.173
2012-05-03,916.244
2012-05-04,915.897
2012-05-07,893.397
2012-05-08,897.341
2012-05-09,887.324
2012-05-10,886.575
2012-05-11,879.192
2012-05-14,876.929
2012-05-15,868.335
2012-05-16,852.011
2012-05-17,862.909
2012-05-18,839.537
2012-05-21,839.479
2012-05-22,845.976
2012-05-23,833.824
2012-05-24,832.926
2012-05-25,829.748
2012-05-28,833.664
2012-05-29,841.827
2012-05-30,837.18
2012-05-31,835.842
2012-06-01,828.79
2012-06-04,813.689
2012-06-05,824.016
2012-06-06,833.177
2012-06-07,843.531
2012-06-08,828.204
2012-06-11,841.774
2012-06-12,836.987
2012-06-13,840.361
2012-06-14,839.256
2012-06-15,849.308
2012-06-18,862.67
2012-06-19,861.52
2012-06-20,870.662
2012-06-21,865.333
2012-06-22,858.073
2012-06-25,857.58
2012-06-26,853.894
2012-06-27,861.545
2012-06-28,872.504
2012-06-29,887.142
2012-07-02,893.198
2012-07-03,897.33
2012-07-04,901.078
2012-07-05,900.158
2012-07-06,898.834
2012-07-09,888.443
2012-07-10,885.592
2012-07-11,885.462
2012-07-12,875.392
2012-07-13,878.763
2012-07-16,883.347
2012-07-17,883.162
2012-07-18,883.894
2012-07-19,897.059
2012-07-20,885.074
2012-07-23,868.384
2012-07-24,867.254
2012-07-25,857.632
2012-07-26,869.487
2012-07-27,882.058
2012-07-30,894.153
2012-07-31,900.014
2012-08-01,892.484
2012-08-02,894.684
2012-08-03,885.137
2012-08-06,899.031
2012-08-07,904.283
2012-08-08,909.454
2012-08-09,911.7
2012-08-10,908.046
2012-08-13,906.183
2012-08-14,904.974
2012-08-15,900.965
2012-08-16,907.88
2012-08-17,913.094
2012-08-20,914.622
2012-08-21,917.994
2012-08-22,914.715
2012-08-23,923.587
2012-08-24,912.078
2012-08-27,909.521
2012-08-28,903.662
2012-08-29,904.469
2012-08-30,896.56
2012-08-31,890.622
2012-09-03,887.914
2012-09-04,883.368
2012-09-05,874.103
2012-09-06,873.07
2012-09-07,897.179
2012-09-10,897.509
2012-09-11,898.66
2012-09-12,909.042
2012-09-13,913.231
2012-09-14,925.812
2012-09-17,921.664
2012-09-18,922.316
2012-09-19,931.462
2012-09-20,920.765
2012-09-21,925.281
2012-09-24,923.733
2012-09-25,926.986
2012-09-26,917.748
2012-09-27,924.796
2012-09-28,918.222
2012-10-01,913.687
2012-10-02,913.24
2012-10-03,905.24
2012-10-04,915.041
2012-10-05,917.367
2012-10-08,918.183
2012-10-09,911.855
2012-10-10,903.558
2012-10-11,900.663
2012-10-12,905.288
2012-10-15,906.964
2012-10-16,915.507
2012-10-17,925.882
2012-10-18,933.507
2012-10-19,931.039
2012-10-22,926.366
2012-10-23,921.047
2012-10-24,916.939
2012-10-25,922.703
2012-10-26,916.452
2012-10-29,910.264
2012-10-30,908.605
2012-10-31,915.289
2012-11-01,912.042
2012-11-02,915.19
2012-11-05,914.77
2012-11-06,913.807
2012-11-07,921.036
2012-11-08,911.247
2012-11-09,909.501
2012-11-12,905.376
2012-11-13,900.468
2012-11-14,895.902
2012-11-15,896.791
2012-11-16,903.814
2012-11-19,915.659
2012-11-20,911.373
2012-11-21,910.07
2012-11-22,920.398
2012-11-23,923.963
2012-11-26,928.561
2012-11-27,930.363
2012-11-28,925.643
2012-11-29,931.487
2012-11-30,933.043
2012-12-03,935.92
2012-12-04,937.999
2012-12-05,936.396
2012-12-06,941.687
2012-12-07,946.575
2012-12-10,945.586
2012-12-11,944.842
2012-12-12,946.98
2012-12-13,948.786
2012-12-14,953.057
2012-12-17,955.997
2012-12-18,962.015
2012-12-19,978.176
2012-12-20,977.835
2012-12-21,974.702
2012-12-24,969.565
2012-12-25,972.512
2012-12-26,973.706
2012-12-27,976.501
2012-12-28,981.68
2012-12-31,978.031
2013-01-01,978.031
2013-01-02,980.466
2013-01-03,984.385
2013-01-04,994.648
2013-01-07,992.411
2013-01-08,986.903
2013-01-09,989.753
2013-01-10,1000.008
2013-01-11,1000.253
2013-01-14,1000.116
2013-01-15,1009.106
2013-01-16,999.519
2013-01-17,995.132
2013-01-18,1007.585
2013-01-21,1006.526
2013-01-22,1012.702
2013-01-23,1003.796
2013-01-24,1001.194
2013-01-25,1007.779
2013-01-28,1008.289
2013-01-29,1020.082
2013-01-30,1024.563
2013-01-31,1028.714
2013-02-01,1020.812
2013-02-04,1030.942
2013-02-05,1012.621
2013-02-06,1030.484
2013-02-07,1035.242
2013-02-08,1032.912
2013-02-11,1026.307
2013-02-12,1036.081
2013-02-13,1029.989
2013-02-14,1032.757
2013-02-15,1018.48
2013-02-18,1035.069
2013-02-19,1040.288
2013-02-20,1046.556
2013-02-21,1034.814
2013-02-22,1034.926
2013-02-25,1044.983
2013-02-26,1044.204
2013-02-27,1038.224
2013-02-28,1053.841
2013-03-01,1049.166
2013-03-04,1047.366
2013-03-05,1051.638
2013-03-06,1063.625
2013-03-07,1054.971
2013-03-08,1053.71
2013-03-11,1072.986
2013-03-12,1071.787
2013-03-13,1063.756
2013-03-14,1065.645
2013-03-15,1084.401
2013-03-18,1064.384
2013-03-19,1074.584
2013-03-20,1070.236
2013-03-21,1083.509
2013-03-22,1078.423
2013-03-25,1088.152
2013-03-26,1086.132
2013-03-27,1094.125
2013-03-28,1086.685
2013-03-29,1084.298
2013-04-01,1065.411
2013-04-02,1062.035
2013-04-03,1074.808
2013-04-04,1062.73
2013-04-05,1068.916
2013-04-08,1079.561
2013-04-09,1086.733
2013-04-10,1099.211
2013-04-11,1116.6
2013-04-12,1123.993
2013-04-15,1115.806
2013-04-16,1103.949
2013-04-17,1118.911
2013-04-18,1105.399
2013-04-19,1100.134
2013-04-22,1111.182
2013-04-23,1111.782
2013-04-24,1130.719
2013-04-25,1138.067
2013-04-26,1141.821
2013-04-29,1143.415
2013-04-30,1157.994
2013-05-01,1149.835
2013-05-02,1140.046
2013-05-03,1134.358
2013-05-06,1130.983
2013-05-07,1147.989
2013-05-08,1158.084
2013-05-09,1146.261
2013-05-10,1135.472
2013-05-13,1147.849
2013-05-14,1143.651
2013-05-15,1151.526
2013-05-16,1147.986
2013-05-17,1142.91
2013-05-20,1164.625
2013-05-21,1163.81
2013-05-22,1153.965
2013-05-23,1107.12
2013-05-24,1105.054
2013-05-27,1081.024
2013-05-28,1080.568
2013-05-29,1091.813
2013-05-30,1064.677
2013-05-31,1058.706
2013-06-03,1048.865
2013-06-04,1060.846
2013-06-05,1035.343
2013-06-06,1025.315
2013-06-07,1018.731
2013-06-10,1035.426
2013-06-11,1043.672
2013-06-12,1048.164
2013-06-13,1031.065
2013-06-14,1042.442
2013-06-17,1061.51
2013-06-18,1054.04
2013-06-19,1075.471
2013-06-20,1025.82
2013-06-21,1031.935
2013-06-24,1020.943
2013-06-25,1013.964
2013-06-26,1019.406
2013-06-27,1032.082
2013-06-28,1046.026
2013-07-01,1048.557
2013-07-02,1060.497
2013-07-03,1056.378
2013-07-04,1057.542
2013-07-05,1063.377
2013-07-08,1052.291
2013-07-09,1071.76
2013-07-10,1080.363
2013-07-11,1094.159
2013-07-12,1091.857
2013-07-15,1090.366
2013-07-16,1103.425
2013-07-17,1099.405
2013-07-18,1098.183
2013-07-19,1093.869
2013-07-22,1105.853
2013-07-23,1110.349
2013-07-24,1106.479
2013-07-25,1099.067
2013-07-26,1090.543
2013-07-29,1068.646
2013-07-30,1074.566
2013-07-31,1061.367
2013-08-01,1072.682
2013-08-02,1097.008
2013-08-05,1092.134
2013-08-06,1105.592
2013-08-07,1086.524
2013-08-08,1089.526
2013-08-09,1090.194
2013-08-12,1088.858
2013-08-13,1089.421
2013-08-14,1099.094
2013-08-15,1089.365
2013-08-16,1085.171
2013-08-19,1082.845
2013-08-20,1069.793
2013-08-21,1062.152
2013-08-22,1053.107
2013-08-23,1068.937
2013-08-26,1068.838
2013-08-27,1072.813
2013-08-28,1052.726
2013-08-29,1049.158
2013-08-30,1046.558
2013-09-02,1049.7
2013-09-03,1068.894
2013-09-04,1075.305
2013-09-05,1071.918
2013-09-06,1077.326
2013-09-09,1090.903
2013-09-10,1100.131
2013-09-11,1103.785
2013-09-12,1107.178
2013-09-13,1102.849
2013-09-16,1112.907
2013-09-17,1109.774
2013-09-18,1118.666
2013-09-19,1138.579
2013-09-20,1135.666
2013-09-23,1142.408
2013-09-24,1136.911
2013-09-25,1136.693
2013-09-26,1144.903
2013-09-27,1148.038
2013-09-30,1129.871
2013-10-01,1129.519
2013-10-02,1124.616
2013-10-03,1124.636
2013-10-04,1121.705
2013-10-07,1108.691
2013-10-08,1111.428
2013-10-09,1120.033
2013-10-10,1119.663
2013-10-11,1135.695
2013-10-14,1136.62
2013-10-15,1136.035
2013-10-16,1132.92
2013-10-17,1152.38
2013-10-18,1155.295
2013-10-21,1156.898
2013-10-22,1160.955
2013-10-23,1152.657
2013-10-24,1155.144
2013-10-25,1141.222
2013-10-28,1152.966
2013-10-29,1144.329
2013-10-30,1151.976
2013-10-31,1142.055
2013-11-01,1128.672
2013-11-04,1130.81
2013-11-05,1130.938
2013-11-06,1137.973
2013-11-07,1128.177
2013-11-08,1120.723
2013-11-11,1123.301
2013-11-12,1130.778
2013-11-13,1127.16
2013-11-14,1134.526
2013-11-15,1148.919
2013-11-18,1153.987
2013-11-19,1147.5
2013-11-20,1144.698
2013-11-21,1137.107
2013-11-22,1136.826
2013-11-25,1139.004
2013-11-26,1138.599
2013-11-27,1129.116
2013-11-28,1135.32
2013-11-29,1135.025
2013-12-02,1128.703
2013-12-03,1132.865
2013-12-04,1115.808
2013-12-05,1108.474
2013-12-06,1107.782
2013-12-09,1113.493
2013-12-10,1117.085
2013-12-11,1110.613
2013-12-12,1097.467
2013-12-13,1095.8
2013-12-16,1088.503
2013-12-17,1093.733
2013-12-18,1099.682
2013-12-19,1101.669
2013-12-20,1106.767
2013-12-23,1110.978
2013-12-24,1109.145
2013-12-25,1108.654
2013-12-26,1116.445
2013-12-27,1120.679
2013-12-30,1130.96
2013-12-31,1131.966
2014-01-01,1131.966
2014-01-02,1132.88
2014-01-03,1135.571
2014-01-06,1128.957
2014-01-07,1120.359
2014-01-08,1131.78
2014-01-09,1125.272
2014-01-10,1133.974
2014-01-13,1140.586
2014-01-14,1118.699
2014-01-15,1124.872
2014-01-16,1125.922
2014-01-17,1127.846
2014-01-20,1127.272
2014-01-21,1127.311
2014-01-22,1131.774
2014-01-23,1123.501
2014-01-24,1114.899
2014-01-27,1093.05
2014-01-28,1084.822
2014-01-29,1107.702
2014-01-30,1083.847
2014-01-31,1087.552
2014-02-03,1080.796
2014-02-04,1045.781
2014-02-05,1058.057
2014-02-06,1057.563
2014-02-07,1075.012
2014-02-10,1084.837
2014-02-11,1088.583
2014-02-12,1101.157
2014-02-13,1092.272
2014-02-14,1089.777
2014-02-17,1097.24
2014-02-18,1113.319
2014-02-19,1114.406
2014-02-20,1098.137
2014-02-21,1111.538
2014-02-24,1112.824
2014-02-25,1122.269
2014-02-26,1114.909
2014-02-27,1110.433
2014-02-28,1108.079
2014-03-03,1103.487
2014-03-04,1104.001
2014-03-05,1111.227
2014-03-06,1117.828
2014-03-07,1120.551
2014-03-10,1110.996
2014-03-11,1115.627
2014-03-12,1100.37
2014-03-13,1106.363
2014-03-14,1083.903
2014-03-17,1078.205
2014-03-18,1088.159
2014-03-19,1085.51
2014-03-20,1063.383
2014-03-21,1068.033
2014-03-24,1078.372
2014-03-25,1080.415
2014-03-26,1089.41
2014-03-27,1098.71
2014-03-28,1101.849
2014-03-31,1113.998
2014-04-01,1110.688
2014-04-02,1115.138
2014-04-03,1117.441
2014-04-04,1122.141
2014-04-07,1113.631
2014-04-08,1111.959
2014-04-09,1104.508
2014-04-10,1111.068
2014-04-11,1100.66
2014-04-14,1096.001
2014-04-15,1098.818
2014-04-16,1112.496
2014-04-17,1114.828
2014-04-18,1117.9
2014-04-21,1114.617
2014-04-22,1111.638
2014-04-23,1117.711
2014-04-24,1115.514
2014-04-25,1118.924
2014-04-28,1111.341
2014-04-29,1110.192
2014-04-30,1113.439
2014-05-01,1120.128
2014-05-02,1121.041
2014-05-05,1120.586
2014-05-06,1127.743
2014-05-07,1106.956
2014-05-08,1117.591
2014-05-09,1120.26
2014-05-12,1115.494
2014-05-13,1128.786
2014-05-14,1136.96
2014-05-15,1136.529
2014-05-16,1125.523
2014-05-19,1118.938
2014-05-20,1116.539
2014-05-21,1112.503
2014-05-22,1124.805
2014-05-23,1131.958
2014-05-26,1140.055
2014-05-27,1138.91
2014-05-28,1143.341
2014-05-29,1148.206
2014-05-30,1146.373
2014-06-02,1152.727
2014-06-03,1154.709
2014-06-04,1154.659
2014-06-05,1154.882
2014-06-06,1158.967
2014-06-09,1159.659
2014-06-10,1159.77
2014-06-11,1170.518
2014-06-12,1171.579
2014-06-13,1171.396
2014-06-16,1168.812
2014-06-17,1165.553
2014-06-18,1170.897
2014-06-19,1191.086
2014-06-20,1185.41
2014-06-23,1186.913
2014-06-24,1182.899
2014-06-25,1180.609
2014-06-26,1189.562
2014-06-27,1185.75
2014-06-30,1189.369
2014-07-01,1193.928
2014-07-02,1198.832
2014-07-03,1194.056
2014-07-04,1199.685
2014-07-07,1199.132
2014-07-08,1198.635
2014-07-09,1191.165
2014-07-10,1187.862
2014-07-11,1186.223
2014-07-14,1191.067
2014-07-15,1194.433
2014-07-16,1194.873
2014-07-17,1195.929
2014-07-18,1192.665
2014-07-21,1193.447
2014-07-22,1198.409
2014-07-23,1201.662
2014-07-24,1199.164
2014-07-25,1204.38
2014-07-28,1207.197
2014-07-29,1207.32
2014-07-30,1204.517
2014-07-31,1204.131
2014-08-01,1195.748
2014-08-04,1191.912
2014-08-05,1180.281
2014-08-06,1175.565
2014-08-07,1179.086
2014-08-08,1160.152
2014-08-11,1173.872
2014-08-12,1180.45
2014-08-13,1183.323
2014-08-14,1188.969
2014-08-15,1190.302
2014-08-18,1190.11
2014-08-19,1196.808
2014-08-20,1194.593
2014-08-21,1197.722
2014-08-22,1193.148
2014-08-25,1195.395
2014-08-26,1192.0
2014-08-27,1195.901
2014-08-28,1192.592
2014-08-29,1190.629
2014-09-01,1190.647
2014-09-02,1190.822
2014-09-03,1199.143
2014-09-04,1194.622
2014-09-05,1192.334
2014-09-08,1188.862
2014-09-09,1181.108
2014-09-10,1178.535
2014-09-11,1177.879
2014-09-12,1171.528
2014-09-15,1167.108
2014-09-16,1162.479
2014-09-17,1155.407
2014-09-18,1152.473
2014-09-19,1157.186
2014-09-22,1152.168
2014-09-23,1154.857
2014-09-24,1150.928
2014-09-25,1159.313
2014-09-26,1147.412
2014-09-29,1142.149
2014-09-30,1134.202
2014-10-01,1132.631
2014-10-02,1120.195
2014-10-03,1110.642
2014-10-06,1123.912
2014-10-07,1129.485
2014-10-08,1117.627
2014-10-09,1120.229
2014-10-10,1100.599
2014-10-13,1103.954
2014-10-14,1092.649
2014-10-15,1104.707
2014-10-16,1088.544
2014-10-17,1075.089
2014-10-20,1101.606
2014-10-21,1094.518
2014-10-22,1110.598
2014-10-23,1101.967
2014-10-24,1108.253
2014-10-27,1120.113
2014-10-28,1119.713
2014-10-29,1130.638
2014-10-30,1128.155
2014-10-31,1139.555
2014-11-03,1123.637
2014-11-04,1146.301
2014-11-05,1137.342
2014-11-06,1125.018
2014-11-07,1130.883
2014-11-10,1134.819
2014-11-11,1133.581
2014-11-12,1138.807
2014-11-13,1140.517
2014-11-14,1142.986
2014-11-17,1124.449
2014-11-18,1135.397
2014-11-19,1125.462
2014-11-20,1122.236
2014-11-21,1129.043
2014-11-24,1124.699
2014-11-25,1130.716
2014-11-26,1135.396
2014-11-27,1125.239
2014-11-28,1125.294
2014-12-01,1124.747
2014-12-02,1125.763
2014-12-03,1123.646
2014-12-04,1129.022
2014-12-05,1117.916
2014-12-08,1122.59
2014-12-09,1128.315
2014-12-10,1113.043
2014-12-11,1100.503
2014-12-12,1104.578
2014-12-15,1090.991
2014-12-16,1082.841
2014-12-17,1078.081
2014-12-18,1084.167
2014-12-19,1104.966
2014-12-22,1109.992
2014-12-23,1101.377
2014-12-24,1110.617
2014-12-25,1108.11
2014-12-26,1111.742
2014-12-29,1115.451
2014-12-30,1115.051
2014-12-31,1111.319
2015-01-01,1111.319
2015-01-02,1109.141
2015-01-05,1107.229
2015-01-06,1088.586
2015-01-07,1080.929
2015-01-08,1092.625
2015-01-09,1105.887
2015-01-12,1106.672
2015-01-13,1104.12
2015-01-14,1103.83
2015-01-15,1113.495
2015-01-16,1100.637
2015-01-19,1104.333
2015-01-20,1111.446
2015-01-21,1113.884
2015-01-22,1112.465
2015-01-23,1121.021
2015-01-26,1115.882
2015-01-27,1136.979
2015-01-28,1137.875
2015-01-29,1123.163
2015-01-30,1127.543
2015-02-02,1129.538
2015-02-03,1119.532
2015-02-04,1140.118
2015-02-05,1142.342
2015-02-06,1139.301
2015-02-09,1145.4
2015-02-10,1141.351
2015-02-11,1131.848
2015-02-12,1149.025
2015-02-13,1159.934
2015-02-16,1170.763
2015-02-17,1168.327
2015-02-18,1179.169
2015-02-19,1186.213
2015-02-20,1189.268
2015-02-23,1189.228
2015-02-24,1190.92
2015-02-25,1197.414
2015-02-26,1198.03
2015-02-27,1197.181
2015-03-02,1193.662
2015-03-03,1199.2
2015-03-04,1190.495
2015-03-05,1188.459
2015-03-06,1189.452
2015-03-09,1179.318
2015-03-10,1171.672
2015-03-11,1166.033
2015-03-12,1184.191
2015-03-13,1185.272
2015-03-16,1184.508
2015-03-17,1188.382
2015-03-18,1197.711
2015-03-19,1199.47
2015-03-20,1212.094
2015-03-23,1225.312
2015-03-24,1225.043
2015-03-25,1232.444
2015-03-26,1218.873
2015-03-27,1213.343
2015-03-30,1202.943
2015-03-31,1196.283
2015-04-01,1189.437
2015-04-02,1203.28
2015-04-03,1206.874
2015-04-06,1213.074
2015-04-07,1214.813
2015-04-08,1226.293
2015-04-09,1227.672
2015-04-10,1228.777
2015-04-13,1221.665
2015-04-14,1236.836
2015-04-15,1231.095
2015-04-16,1248.117
2015-04-17,1246.762
2015-04-20,1236.772
2015-04-21,1250.0
2015-04-22,1253.714
2015-04-23,1257.598
2015-04-24,1266.192
2015-04-27,1269.799
2015-04-28,1278.293
2015-04-29,1274.014
2015-04-30,1244.462
2015-05-01,1237.504
2015-05-04,1237.217
2015-05-05,1239.989
2015-05-06,1240.228
2015-05-07,1228.659
