Date,BELGIUM SMALL CAP Small Cap
2025-05-01,719.474
2025-05-02,730.012
2025-05-05,734.161
2025-05-06,734.547
2025-05-07,732.246
2025-05-08,720.262
2025-05-09,722.379
2025-05-12,714.283
2025-05-13,719.089
2025-05-14,722.341
2025-05-15,722.779
2025-05-16,726.203
2025-05-19,738.492
2025-05-20,748.746
2025-05-21,753.228
2025-05-22,741.987
2025-05-23,745.969
2025-05-26,757.677
2025-05-27,758.982
2025-05-28,758.787
2025-05-29,764.76
2025-05-30,761.033
2025-06-02,766.585
2025-06-03,763.581
2025-06-04,766.458
2025-06-05,768.603
2025-06-06,764.789
2025-06-09,771.916
2025-06-10,783.787
2025-06-11,782.588
2025-06-12,784.425
2025-06-13,772.275
2025-06-16,779.783
2025-06-17,771.11
2025-06-18,770.638
2025-06-19,763.92
2025-06-20,770.939
2025-06-23,769.566
2025-06-24,780.339
2025-06-25,774.128
2025-06-26,786.765
2025-06-27,793.958
2025-06-30,791.292
2025-07-01,802.406
2025-07-02,799.959
2025-07-03,803.072
2025-07-04,801.19
2025-07-07,797.259
2025-07-08,793.782
2025-07-09,800.472
2025-07-10,802.665
2025-07-11,802.9
2025-07-14,801.573
2025-07-15,795.637
2025-07-16,793.373
2025-07-17,800.504
2025-07-18,801.826
2025-07-21,812.691
2025-07-22,812.946
2025-07-23,817.482
2025-07-24,816.021
2025-07-25,807.485
2025-07-28,801.682
2025-07-29,791.478
2025-07-30,783.497
2025-07-31,780.583
2025-08-01,776.884
2025-08-04,785.32
2025-08-05,791.753
2025-08-06,796.963
2025-08-07,800.722
2025-08-08,806.785
2025-08-11,799.036
2025-08-12,804.163
2025-08-13,808.882
2025-08-14,806.31
2025-08-15,808.081
2025-08-18,806.845
2025-08-19,812.219
2025-08-20,811.691
2025-08-21,804.549
2025-08-22,822.852
2025-08-25,812.871
2025-08-26,807.694
2025-08-27,800.586
2025-08-28,804.19
2025-08-29,802.686
2025-09-01,803.806
2025-09-02,784.224
2025-09-03,786.567
2025-09-04,786.543
2025-09-05,798.938
2025-09-08,804.8
2025-09-09,804.01
2025-09-10,796.117
2025-09-11,797.719
2025-09-12,797.837
2025-09-15,799.41
2025-09-16,799.599
2025-09-17,800.846
2025-09-18,797.813
2025-09-19,796.213
2025-09-22,793.691
2025-09-23,797.22
2025-09-24,790.117
2025-09-25,777.799
2025-09-26,781.147
2025-09-29,800.32
2025-09-30,808.006
