Date,IRELAND SMID GROWTH SMID (Small+Mid Cap)
2010-09-21,389.707
2010-09-22,392.886
2010-09-23,389.105
2010-09-24,397.045
2010-09-27,396.753
2010-09-28,399.625
2010-09-29,401.13
2010-09-30,407.862
2010-10-01,408.846
2010-10-04,407.934
2010-10-05,414.006
2010-10-06,419.155
2010-10-07,422.096
2010-10-08,423.211
2010-10-11,424.342
2010-10-12,423.703
2010-10-13,430.571
2010-10-14,431.182
2010-10-15,430.271
2010-10-18,432.104
2010-10-19,425.232
2010-10-20,427.779
2010-10-21,432.708
2010-10-22,430.301
2010-10-25,430.122
2010-10-26,424.747
2010-10-27,421.285
2010-10-28,423.877
2010-10-29,428.623
2010-11-01,423.572
2010-11-02,430.363
2010-11-03,429.229
2010-11-04,441.13
2010-11-05,432.748
2010-11-08,430.247
2010-11-09,431.037
2010-11-10,422.0
2010-11-11,418.723
2010-11-12,421.21
2010-11-15,413.696
2010-11-16,404.603
2010-11-17,404.832
2010-11-18,413.402
2010-11-19,414.789
2010-11-22,410.944
2010-11-23,399.047
2010-11-24,401.639
2010-11-25,399.469
2010-11-26,396.13
2010-11-29,387.756
2010-11-30,381.232
2010-12-01,386.118
2010-12-02,390.758
2010-12-03,397.072
2010-12-06,398.239
2010-12-07,404.056
2010-12-08,403.013
2010-12-09,405.866
2010-12-10,408.357
2010-12-13,419.082
2010-12-14,414.543
2010-12-15,412.934
2010-12-16,408.275
2010-12-17,405.492
2010-12-20,403.881
2010-12-21,410.082
2010-12-22,410.032
2010-12-23,413.54
2010-12-24,412.428
2010-12-27,413.403
2010-12-28,412.821
2010-12-29,410.37
2010-12-30,410.622
2010-12-31,413.584
2011-01-03,411.935
2011-01-04,416.402
2011-01-05,419.953
2011-01-06,421.381
2011-01-07,426.065
2011-01-10,423.772
2011-01-11,429.236
2011-01-12,435.926
2011-01-13,433.073
2011-01-14,433.46
2011-01-17,432.313
2011-01-18,437.357
2011-01-19,434.496
2011-01-20,418.865
2011-01-21,420.23
2011-01-24,428.192
2011-01-25,433.049
2011-01-26,434.16
2011-01-27,431.78
2011-01-28,422.553
2011-01-31,419.945
2011-02-01,430.982
2011-02-02,425.177
2011-02-03,426.09
2011-02-04,430.051
2011-02-07,436.941
2011-02-08,439.159
2011-02-09,431.117
2011-02-10,429.058
2011-02-11,430.542
2011-02-14,433.303
2011-02-15,434.07
2011-02-16,434.895
2011-02-17,431.253
2011-02-18,430.899
2011-02-21,427.479
2011-02-22,431.031
2011-02-23,429.462
2011-02-24,428.809
2011-02-25,433.164
2011-02-28,437.205
2011-03-01,439.07
2011-03-02,439.78
2011-03-03,442.525
2011-03-04,442.919
2011-03-07,447.888
2011-03-08,441.028
2011-03-09,442.472
2011-03-10,437.682
2011-03-11,435.35
2011-03-14,436.244
2011-03-15,427.354
2011-03-16,420.685
2011-03-17,432.062
2011-03-18,436.263
2011-03-21,439.571
2011-03-22,437.265
2011-03-23,434.359
2011-03-24,437.031
2011-03-25,442.288
2011-03-28,443.809
2011-03-29,440.405
2011-03-30,444.541
2011-03-31,444.806
2011-04-01,453.43
2011-04-04,456.997
2011-04-05,455.085
2011-04-06,465.451
2011-04-07,464.316
2011-04-08,469.083
2011-04-11,466.838
2011-04-12,468.548
2011-04-13,470.045
2011-04-14,474.445
2011-04-15,476.861
2011-04-18,471.25
2011-04-19,482.678
2011-04-20,484.493
2011-04-21,480.66
2011-04-22,480.66
2011-04-25,480.314
2011-04-26,492.169
2011-04-27,491.243
2011-04-28,495.522
2011-04-29,498.194
2011-05-02,500.058
2011-05-03,494.436
2011-05-04,494.69
2011-05-05,487.701
2011-05-06,494.323
2011-05-09,485.843
2011-05-10,495.421
2011-05-11,499.037
2011-05-12,498.355
2011-05-13,500.205
2011-05-16,500.46
2011-05-17,497.94
2011-05-18,498.864
2011-05-19,504.553
2011-05-20,501.063
2011-05-23,491.43
2011-05-24,493.772
2011-05-25,497.611
2011-05-26,500.628
2011-05-27,516.156
2011-05-30,515.133
2011-05-31,524.695
2011-06-01,527.608
2011-06-02,528.284
2011-06-03,533.872
2011-06-06,535.21
2011-06-07,537.461
2011-06-08,531.427
2011-06-09,535.442
2011-06-10,526.042
2011-06-13,529.931
2011-06-14,532.593
2011-06-15,524.796
2011-06-16,513.374
2011-06-17,519.858
2011-06-20,518.7
2011-06-21,528.064
2011-06-22,526.235
2011-06-23,516.236
2011-06-24,519.573
2011-06-27,526.287
2011-06-28,534.514
2011-06-29,538.995
2011-06-30,546.853
2011-07-01,555.956
2011-07-04,563.267
2011-07-05,561.408
2011-07-06,553.739
2011-07-07,552.107
2011-07-08,546.272
2011-07-11,538.234
2011-07-12,539.134
2011-07-13,542.997
2011-07-14,540.939
2011-07-15,535.361
2011-07-18,533.267
2011-07-19,538.249
2011-07-20,539.854
2011-07-21,549.784
2011-07-22,551.059
2011-07-25,554.033
2011-07-26,550.656
2011-07-27,547.32
2011-07-28,534.124
2011-07-29,524.751
2011-08-01,518.078
2011-08-02,511.752
2011-08-03,494.577
2011-08-04,476.759
2011-08-05,466.781
2011-08-08,441.152
2011-08-09,455.538
2011-08-10,458.701
2011-08-11,466.726
2011-08-12,480.098
2011-08-15,496.355
2011-08-16,491.884
2011-08-17,499.093
2011-08-18,485.721
2011-08-19,486.087
2011-08-22,484.831
2011-08-23,483.818
2011-08-24,490.884
2011-08-25,477.921
2011-08-26,479.214
2011-08-29,492.317
2011-08-30,490.594
2011-08-31,506.407
2011-09-01,510.712
2011-09-02,498.272
2011-09-05,482.17
2011-09-06,480.963
2011-09-07,491.692
2011-09-08,492.544
2011-09-09,470.698
2011-09-12,457.339
2011-09-13,463.94
2011-09-14,470.572
2011-09-15,472.088
2011-09-16,473.037
2011-09-19,465.683
2011-09-20,478.686
2011-09-21,476.501
2011-09-22,458.321
2011-09-23,465.069
2011-09-26,473.229
2011-09-27,491.669
2011-09-28,492.189
2011-09-29,494.602
2011-09-30,488.016
2011-10-03,481.487
2011-10-04,466.325
2011-10-05,470.367
2011-10-06,480.465
2011-10-07,487.492
2011-10-10,492.602
2011-10-11,495.07
2011-10-12,499.78
2011-10-13,491.135
2011-10-14,503.612
2011-10-17,500.557
2011-10-18,503.125
2011-10-19,501.329
2011-10-20,493.845
2011-10-21,510.809
2011-10-24,512.8
2011-10-25,512.079
2011-10-26,506.32
2011-10-27,528.602
2011-10-28,540.359
2011-10-31,532.033
2011-11-01,513.368
2011-11-02,516.722
2011-11-03,518.009
2011-11-04,519.885
2011-11-07,518.924
2011-11-08,516.092
2011-11-09,507.554
2011-11-10,500.506
2011-11-11,508.118
2011-11-14,506.897
2011-11-15,502.592
2011-11-16,508.702
2011-11-17,505.938
2011-11-18,500.714
2011-11-21,488.385
2011-11-22,485.215
2011-11-23,473.676
2011-11-24,471.903
2011-11-25,472.34
2011-11-28,483.322
2011-11-29,485.3
2011-11-30,515.429
2011-12-01,504.903
2011-12-02,508.814
2011-12-05,518.566
2011-12-06,513.611
2011-12-07,528.654
2011-12-08,520.276
2011-12-09,520.411
2011-12-12,515.482
2011-12-13,510.361
2011-12-14,500.416
2011-12-15,508.36
2011-12-16,519.219
2011-12-19,521.29
2011-12-20,534.5
2011-12-21,539.371
2011-12-22,539.503
2011-12-23,538.219
2011-12-26,538.219
2011-12-27,539.334
2011-12-28,544.133
2011-12-29,544.793
2011-12-30,556.003
2012-01-02,556.003
2012-01-03,566.116
2012-01-04,546.151
2012-01-05,546.33
2012-01-06,542.198
2012-01-09,554.287
2012-01-10,558.598
2012-01-11,551.982
2012-01-12,550.155
2012-01-13,548.085
2012-01-16,542.933
2012-01-17,545.91
2012-01-18,543.883
2012-01-19,551.058
2012-01-20,544.157
2012-01-23,549.449
2012-01-24,546.141
2012-01-25,549.631
2012-01-26,559.164
2012-01-27,552.764
2012-01-30,551.619
2012-01-31,551.956
2012-02-01,570.89
2012-02-02,563.243
2012-02-03,567.091
2012-02-06,574.3
2012-02-07,574.322
2012-02-08,570.543
2012-02-09,566.936
2012-02-10,559.191
2012-02-13,559.63
2012-02-14,558.724
2012-02-15,564.408
2012-02-16,564.061
2012-02-17,561.843
2012-02-20,569.709
2012-02-21,558.434
2012-02-22,559.373
2012-02-23,567.123
2012-02-24,579.934
2012-02-27,580.678
2012-02-28,579.873
2012-02-29,581.204
2012-03-01,584.167
2012-03-02,587.793
2012-03-05,582.783
2012-03-06,571.965
2012-03-07,581.963
2012-03-08,601.302
2012-03-09,599.089
2012-03-12,590.353
2012-03-13,593.798
2012-03-14,589.469
2012-03-15,607.317
2012-03-16,628.756
2012-03-19,626.736
2012-03-20,624.084
2012-03-21,628.393
2012-03-22,622.587
2012-03-23,629.809
2012-03-26,632.766
2012-03-27,634.519
2012-03-28,640.082
2012-03-29,630.685
2012-03-30,634.834
2012-04-02,640.062
2012-04-03,640.682
2012-04-04,623.033
2012-04-05,619.024
2012-04-06,619.024
2012-04-09,619.379
2012-04-10,601.647
2012-04-11,605.019
2012-04-12,608.415
2012-04-13,604.81
2012-04-16,602.959
2012-04-17,615.535
2012-04-18,611.636
2012-04-19,615.67
2012-04-20,623.949
2012-04-23,606.934
2012-04-24,607.315
2012-04-25,613.309
2012-04-26,619.544
2012-04-27,626.785
2012-04-30,624.36
2012-05-01,628.56
2012-05-02,625.649
2012-05-03,623.528
2012-05-04,604.148
2012-05-07,601.153
2012-05-08,593.875
2012-05-09,590.781
2012-05-10,590.246
2012-05-11,603.754
2012-05-14,591.509
2012-05-15,589.429
2012-05-16,593.254
2012-05-17,588.24
2012-05-18,587.298
2012-05-21,589.936
2012-05-22,596.727
2012-05-23,584.272
2012-05-24,586.638
2012-05-25,608.544
2012-05-28,608.028
2012-05-29,617.102
2012-05-30,609.735
2012-05-31,609.59
2012-06-01,592.588
2012-06-04,598.963
2012-06-05,587.093
2012-06-06,587.852
2012-06-07,589.01
2012-06-08,592.967
2012-06-11,593.402
2012-06-12,593.336
2012-06-13,600.945
2012-06-14,596.578
2012-06-15,608.176
2012-06-18,607.964
2012-06-19,611.595
2012-06-20,608.036
2012-06-21,603.256
2012-06-22,601.94
2012-06-25,599.252
2012-06-26,602.909
2012-06-27,606.671
2012-06-28,605.229
2012-06-29,618.899
2012-07-02,608.365
2012-07-03,608.957
2012-07-04,618.075
2012-07-05,614.208
2012-07-06,615.734
2012-07-09,614.389
2012-07-10,611.154
2012-07-11,608.32
2012-07-12,601.515
2012-07-13,611.426
2012-07-16,614.441
2012-07-17,618.685
2012-07-18,616.746
2012-07-19,618.863
2012-07-20,603.197
2012-07-23,595.384
2012-07-24,566.752
2012-07-25,561.798
2012-07-26,583.169
2012-07-27,585.951
2012-07-30,582.461
2012-07-31,588.997
2012-08-01,578.729
2012-08-02,576.937
2012-08-03,585.967
2012-08-06,588.473
2012-08-07,571.541
2012-08-08,576.852
2012-08-09,589.243
2012-08-10,593.351
2012-08-13,599.812
2012-08-14,594.652
2012-08-15,594.899
2012-08-16,598.953
2012-08-17,593.873
2012-08-20,594.202
2012-08-21,600.582
2012-08-22,597.679
2012-08-23,603.94
2012-08-24,598.053
2012-08-27,600.372
2012-08-28,599.161
2012-08-29,599.978
2012-08-30,596.617
2012-08-31,609.069
2012-09-03,607.318
2012-09-04,605.748
2012-09-05,607.395
2012-09-06,616.519
2012-09-07,621.769
2012-09-10,616.231
2012-09-11,611.967
2012-09-12,606.035
2012-09-13,610.74
2012-09-14,619.551
2012-09-17,621.822
2012-09-18,619.926
2012-09-19,627.279
2012-09-20,632.89
2012-09-21,638.78
2012-09-24,635.758
2012-09-25,638.104
2012-09-26,624.478
2012-09-27,623.93
2012-09-28,629.997
2012-10-01,636.893
2012-10-02,643.65
2012-10-03,645.724
2012-10-04,650.733
2012-10-05,655.739
2012-10-08,646.137
2012-10-09,640.875
2012-10-10,638.065
2012-10-11,636.986
2012-10-12,640.19
2012-10-15,641.274
2012-10-16,648.182
2012-10-17,651.49
2012-10-18,643.461
2012-10-19,642.083
2012-10-22,644.809
2012-10-23,637.132
2012-10-24,638.578
2012-10-25,643.836
2012-10-26,645.705
2012-10-29,639.827
2012-10-30,649.789
2012-10-31,641.171
2012-11-01,639.449
2012-11-02,637.489
2012-11-05,639.235
2012-11-06,639.343
2012-11-07,630.041
2012-11-08,622.592
2012-11-09,624.374
2012-11-12,618.25
2012-11-13,625.165
2012-11-14,619.156
2012-11-15,614.053
2012-11-16,612.409
2012-11-19,623.839
2012-11-20,625.052
2012-11-21,629.55
2012-11-22,634.834
2012-11-23,641.71
2012-11-26,641.095
2012-11-27,637.674
2012-11-28,635.99
2012-11-29,644.32
2012-11-30,641.168
2012-12-03,645.997
2012-12-04,645.813
2012-12-05,645.809
2012-12-06,645.877
2012-12-07,644.637
2012-12-10,647.57
2012-12-11,654.198
2012-12-12,655.122
2012-12-13,655.165
2012-12-14,654.665
2012-12-17,658.263
2012-12-18,666.345
2012-12-19,675.036
2012-12-20,676.336
2012-12-21,666.773
2012-12-24,661.899
2012-12-25,661.899
2012-12-26,663.254
2012-12-27,666.227
2012-12-28,662.967
2012-12-31,666.696
2013-01-01,666.696
2013-01-02,677.215
2013-01-03,677.679
2013-01-04,680.744
2013-01-07,676.128
2013-01-08,674.101
2013-01-09,665.609
2013-01-10,664.463
2013-01-11,666.019
2013-01-14,662.11
2013-01-15,660.658
2013-01-16,658.366
2013-01-17,665.511
2013-01-18,657.358
2013-01-21,659.072
2013-01-22,656.517
2013-01-23,656.753
2013-01-24,656.264
2013-01-25,670.323
2013-01-28,670.865
2013-01-29,665.552
2013-01-30,678.477
2013-01-31,678.528
2013-02-01,690.16
2013-02-04,683.545
2013-02-05,680.244
2013-02-06,667.622
2013-02-07,669.575
2013-02-08,674.854
2013-02-11,673.39
2013-02-12,689.612
2013-02-13,689.873
2013-02-14,689.433
2013-02-15,691.203
2013-02-18,690.126
2013-02-19,697.883
2013-02-20,696.565
2013-02-21,687.97
2013-02-22,694.172
2013-02-25,706.847
2013-02-26,704.088
2013-02-27,702.862
2013-02-28,710.164
2013-03-01,708.172
2013-03-04,714.871
2013-03-05,727.762
2013-03-06,721.851
2013-03-07,723.875
2013-03-08,709.029
2013-03-11,717.493
2013-03-12,725.2
2013-03-13,719.953
2013-03-14,725.688
2013-03-15,720.259
2013-03-18,723.705
2013-03-19,726.574
2013-03-20,736.366
2013-03-21,732.1
2013-03-22,738.973
2013-03-25,734.026
2013-03-26,737.621
2013-03-27,734.165
2013-03-28,746.193
2013-03-29,746.193
2013-04-01,746.542
2013-04-02,748.85
2013-04-03,739.315
2013-04-04,738.283
2013-04-05,726.881
2013-04-08,727.724
2013-04-09,735.939
2013-04-10,741.114
2013-04-11,743.104
2013-04-12,740.29
2013-04-15,740.597
2013-04-16,739.918
2013-04-17,730.933
2013-04-18,732.139
2013-04-19,740.561
2013-04-22,740.304
2013-04-23,757.712
2013-04-24,745.395
2013-04-25,739.821
2013-04-26,740.17
2013-04-29,740.874
2013-04-30,745.889
2013-05-01,752.145
2013-05-02,745.731
2013-05-03,754.259
2013-05-06,750.809
2013-05-07,754.206
2013-05-08,759.145
2013-05-09,756.79
2013-05-10,758.153
2013-05-13,758.302
2013-05-14,755.764
2013-05-15,748.952
2013-05-16,750.021
2013-05-17,740.786
2013-05-20,748.921
2013-05-21,753.128
2013-05-22,755.41
2013-05-23,757.522
2013-05-24,764.558
2013-05-27,768.393
2013-05-28,764.577
2013-05-29,763.265
2013-05-30,764.172
2013-05-31,754.577
2013-06-03,758.623
2013-06-04,762.849
2013-06-05,758.436
2013-06-06,758.959
2013-06-07,767.609
2013-06-10,760.319
2013-06-11,750.932
2013-06-12,751.773
2013-06-13,738.134
2013-06-14,746.289
2013-06-17,743.771
2013-06-18,756.867
2013-06-19,752.718
2013-06-20,732.993
2013-06-21,719.581
2013-06-24,703.579
2013-06-25,718.279
2013-06-26,730.43
2013-06-27,742.085
2013-06-28,739.999
2013-07-01,751.329
2013-07-02,748.623
2013-07-03,743.291
2013-07-04,760.699
2013-07-05,752.605
2013-07-08,753.838
2013-07-09,756.195
2013-07-10,768.614
2013-07-11,772.758
2013-07-12,773.715
2013-07-15,772.937
2013-07-16,764.305
2013-07-17,763.528
2013-07-18,776.353
2013-07-19,769.007
2013-07-22,768.659
2013-07-23,768.008
2013-07-24,783.115
2013-07-25,790.453
2013-07-26,781.753
2013-07-29,783.457
2013-07-30,780.923
2013-07-31,785.661
2013-08-01,797.621
2013-08-02,805.439
2013-08-05,797.841
2013-08-06,803.469
2013-08-07,801.415
2013-08-08,816.781
2013-08-09,827.299
2013-08-12,824.096
2013-08-13,825.46
2013-08-14,827.104
2013-08-15,811.531
2013-08-16,814.915
2013-08-19,825.022
2013-08-20,834.186
2013-08-21,835.596
2013-08-22,846.84
2013-08-23,852.178
2013-08-26,849.053
2013-08-27,838.978
2013-08-28,831.732
2013-08-29,833.817
2013-08-30,832.03
2013-09-02,840.154
2013-09-03,829.176
2013-09-04,823.166
2013-09-05,831.171
2013-09-06,833.625
2013-09-09,834.089
2013-09-10,829.619
2013-09-11,823.351
2013-09-12,819.184
2013-09-13,803.876
2013-09-16,816.097
2013-09-17,816.544
2013-09-18,820.523
2013-09-19,836.746
2013-09-20,836.6
2013-09-23,830.89
2013-09-24,832.576
2013-09-25,832.512
2013-09-26,823.227
2013-09-27,823.725
2013-09-30,821.307
2013-10-01,825.563
2013-10-02,828.624
2013-10-03,834.334
2013-10-04,837.721
2013-10-07,839.801
2013-10-08,832.323
2013-10-09,825.674
2013-10-10,829.266
2013-10-11,831.419
2013-10-14,828.554
2013-10-15,836.639
2013-10-16,847.109
2013-10-17,870.527
2013-10-18,881.641
2013-10-21,879.422
2013-10-22,891.691
2013-10-23,887.885
2013-10-24,885.29
2013-10-25,883.176
2013-10-28,879.886
2013-10-29,884.757
2013-10-30,896.064
2013-10-31,901.841
2013-11-01,885.153
2013-11-04,889.47
2013-11-05,887.243
2013-11-06,894.943
2013-11-07,887.275
2013-11-08,891.705
2013-11-11,897.783
2013-11-12,906.791
2013-11-13,900.062
2013-11-14,904.107
2013-11-15,908.858
2013-11-18,912.285
2013-11-19,896.777
2013-11-20,892.031
2013-11-21,890.066
2013-11-22,894.425
2013-11-25,897.46
2013-11-26,903.053
2013-11-27,906.832
2013-11-28,913.684
2013-11-29,923.517
2013-12-02,914.859
2013-12-03,905.827
2013-12-04,900.021
2013-12-05,905.867
2013-12-06,916.194
2013-12-09,922.263
2013-12-10,925.185
2013-12-11,923.146
2013-12-12,912.36
2013-12-13,916.501
2013-12-16,915.342
2013-12-17,917.815
2013-12-18,916.936
2013-12-19,920.29
2013-12-20,924.268
2013-12-23,925.222
2013-12-24,918.346
2013-12-25,918.346
2013-12-26,920.059
2013-12-27,935.099
2013-12-30,935.826
2013-12-31,932.531
2014-01-01,932.531
2014-01-02,924.809
2014-01-03,923.41
2014-01-06,931.064
2014-01-07,952.204
2014-01-08,959.77
2014-01-09,970.235
2014-01-10,979.544
2014-01-13,992.38
2014-01-14,991.227
2014-01-15,984.445
2014-01-16,980.093
2014-01-17,974.547
2014-01-20,975.341
2014-01-21,976.038
2014-01-22,970.585
2014-01-23,972.982
2014-01-24,963.665
2014-01-27,938.89
2014-01-28,957.351
2014-01-29,977.476
2014-01-30,962.108
2014-01-31,948.974
2014-02-03,952.622
2014-02-04,954.406
2014-02-05,960.017
2014-02-06,977.846
2014-02-07,983.8
2014-02-10,982.231
2014-02-11,993.402
2014-02-12,994.701
2014-02-13,1012.644
2014-02-14,1017.453
2014-02-17,1030.503
2014-02-18,1027.436
2014-02-19,1031.037
2014-02-20,1032.973
2014-02-21,1044.977
2014-02-24,1062.295
2014-02-25,1067.633
2014-02-26,1059.144
2014-02-27,1066.792
2014-02-28,1116.628
2014-03-03,1078.64
2014-03-04,1043.778
2014-03-05,1062.001
2014-03-06,1079.883
2014-03-07,1059.651
2014-03-10,1059.274
2014-03-11,1074.229
2014-03-12,1057.053
2014-03-13,1055.826
2014-03-14,1033.705
2014-03-17,1050.263
2014-03-18,1053.964
2014-03-19,1033.67
2014-03-20,1020.654
2014-03-21,1023.54
2014-03-24,1002.497
2014-03-25,1008.031
2014-03-26,1012.783
2014-03-27,1007.131
2014-03-28,1024.887
2014-03-31,1032.484
2014-04-01,1053.131
2014-04-02,1047.34
2014-04-03,1047.523
2014-04-04,1040.724
2014-04-07,1026.095
2014-04-08,1016.964
2014-04-09,1016.441
2014-04-10,1003.377
2014-04-11,990.6
2014-04-14,982.22
2014-04-15,978.356
2014-04-16,987.593
2014-04-17,984.145
2014-04-18,984.145
2014-04-21,981.905
2014-04-22,1001.935
2014-04-23,996.471
2014-04-24,987.995
2014-04-25,982.17
2014-04-28,980.813
2014-04-29,999.494
2014-04-30,1008.577
2014-05-01,1001.869
2014-05-02,1007.872
2014-05-05,1008.817
2014-05-06,1003.636
2014-05-07,993.249
2014-05-08,1009.727
2014-05-09,987.733
2014-05-12,981.932
2014-05-13,969.296
2014-05-14,948.331
2014-05-15,924.241
2014-05-16,931.759
2014-05-19,945.727
2014-05-20,949.202
2014-05-21,960.958
2014-05-22,967.826
2014-05-23,961.848
2014-05-26,974.176
2014-05-27,969.33
2014-05-28,978.783
2014-05-29,979.878
2014-05-30,982.321
2014-06-02,979.585
2014-06-03,973.096
2014-06-04,971.25
2014-06-05,974.038
2014-06-06,985.489
2014-06-09,986.71
2014-06-10,974.153
2014-06-11,958.211
2014-06-12,960.875
2014-06-13,951.292
2014-06-16,944.958
2014-06-17,945.187
2014-06-18,936.599
2014-06-19,951.782
2014-06-20,938.988
2014-06-23,934.337
2014-06-24,926.682
2014-06-25,927.078
2014-06-26,921.857
2014-06-27,929.046
2014-06-30,927.35
2014-07-01,931.479
2014-07-02,937.313
2014-07-03,949.566
2014-07-04,941.588
2014-07-07,936.745
2014-07-08,917.035
2014-07-09,922.944
2014-07-10,919.521
2014-07-11,922.75
2014-07-14,933.19
2014-07-15,936.105
2014-07-16,944.482
2014-07-17,943.372
2014-07-18,931.508
2014-07-21,923.028
2014-07-22,930.881
2014-07-23,937.21
2014-07-24,946.525
2014-07-25,945.773
2014-07-28,938.446
2014-07-29,945.757
2014-07-30,941.892
2014-07-31,935.347
2014-08-01,935.868
2014-08-04,931.511
2014-08-05,919.992
2014-08-06,911.106
2014-08-07,920.405
2014-08-08,919.503
2014-08-11,927.746
2014-08-12,923.193
2014-08-13,933.932
2014-08-14,946.286
2014-08-15,950.144
2014-08-18,959.669
2014-08-19,951.835
2014-08-20,948.56
2014-08-21,953.526
2014-08-22,957.298
2014-08-25,958.027
2014-08-26,962.552
2014-08-27,976.097
2014-08-28,966.399
2014-08-29,969.21
2014-09-01,974.513
2014-09-02,973.506
2014-09-03,986.247
2014-09-04,983.66
2014-09-05,987.103
2014-09-08,973.707
2014-09-09,964.889
2014-09-10,959.52
2014-09-11,962.3
2014-09-12,964.655
2014-09-15,958.557
2014-09-16,958.026
2014-09-17,958.444
2014-09-18,971.337
2014-09-19,958.362
2014-09-22,947.907
2014-09-23,942.535
2014-09-24,934.283
2014-09-25,931.059
2014-09-26,933.074
2014-09-29,934.918
2014-09-30,938.801
2014-10-01,931.694
2014-10-02,911.033
2014-10-03,915.599
2014-10-06,924.852
2014-10-07,908.565
2014-10-08,901.551
2014-10-09,892.26
2014-10-10,872.161
2014-10-13,872.052
2014-10-14,878.739
2014-10-15,856.013
2014-10-16,853.251
2014-10-17,880.462
2014-10-20,891.559
2014-10-21,914.741
2014-10-22,918.526
2014-10-23,919.667
2014-10-24,914.488
2014-10-27,910.939
2014-10-28,919.848
2014-10-29,915.232
2014-10-30,899.442
2014-10-31,920.615
2014-11-03,915.547
2014-11-04,920.464
2014-11-05,925.381
2014-11-06,917.952
2014-11-07,906.712
2014-11-10,911.567
2014-11-11,912.879
2014-11-12,906.236
2014-11-13,900.149
2014-11-14,898.586
2014-11-17,906.202
2014-11-18,922.788
2014-11-19,934.847
2014-11-20,938.397
2014-11-21,946.139
2014-11-24,948.744
2014-11-25,970.711
2014-11-26,967.736
2014-11-27,980.585
2014-11-28,990.235
2014-12-01,994.155
2014-12-02,990.364
2014-12-03,991.005
2014-12-04,1001.272
2014-12-05,1013.176
2014-12-08,1014.412
2014-12-09,999.572
2014-12-10,994.068
2014-12-11,994.289
2014-12-12,983.439
2014-12-15,953.243
2014-12-16,966.236
2014-12-17,962.25
2014-12-18,972.925
2014-12-19,967.931
2014-12-22,973.824
2014-12-23,974.244
2014-12-24,970.521
2014-12-25,970.521
2014-12-26,969.009
2014-12-29,972.052
2014-12-30,964.11
2014-12-31,959.515
2015-01-01,959.515
2015-01-02,959.738
2015-01-05,938.883
2015-01-06,923.589
2015-01-07,913.392
2015-01-08,918.98
2015-01-09,916.566
2015-01-12,910.909
2015-01-13,932.133
2015-01-14,932.054
2015-01-15,931.789
2015-01-16,935.594
2015-01-19,946.668
2015-01-20,937.596
2015-01-21,947.085
2015-01-22,945.069
2015-01-23,937.203
2015-01-26,945.123
2015-01-27,945.282
2015-01-28,925.52
2015-01-29,933.076
2015-01-30,921.711
2015-02-02,932.083
2015-02-03,950.128
2015-02-04,946.198
2015-02-05,950.667
2015-02-06,954.209
2015-02-09,943.458
2015-02-10,945.408
2015-02-11,951.645
2015-02-12,963.605
2015-02-13,975.757
2015-02-16,963.431
2015-02-17,962.951
2015-02-18,972.222
2015-02-19,979.531
2015-02-20,970.849
2015-02-23,996.092
2015-02-24,997.088
2015-02-25,999.21
2015-02-26,983.813
2015-02-27,1006.668
2015-03-02,1012.144
2015-03-03,999.225
2015-03-04,996.206
2015-03-05,1002.215
2015-03-06,985.802
2015-03-09,982.453
2015-03-10,957.538
2015-03-11,964.745
2015-03-12,996.335
2015-03-13,997.682
2015-03-16,1005.129
2015-03-17,991.617
2015-03-18,998.295
2015-03-19,1002.13
2015-03-20,1022.77
2015-03-23,1035.766
2015-03-24,1036.103
2015-03-25,1037.936
2015-03-26,1011.954
2015-03-27,1017.104
2015-03-30,1025.622
2015-03-31,995.995
2015-04-01,1003.796
2015-04-02,1025.292
2015-04-03,1025.292
2015-04-06,1039.519
2015-04-07,1043.121
2015-04-08,1040.024
2015-04-09,1037.259
2015-04-10,1030.945
2015-04-13,1036.947
2015-04-14,1046.798
2015-04-15,1040.667
2015-04-16,1049.253
2015-04-17,1042.732
2015-04-20,1033.868
2015-04-21,1033.819
2015-04-22,1027.812
2015-04-23,1037.303
2015-04-24,1041.898
2015-04-27,1065.561
2015-04-28,1067.615
2015-04-29,1045.928
2015-04-30,1045.24
2015-05-01,1046.662
2015-05-04,1040.973
2015-05-05,1044.784
2015-05-06,1052.719
2015-05-07,1051.956
2015-05-08,1069.408
2015-05-11,1052.662
2015-05-12,1048.791
2015-05-13,1064.428
2015-05-14,1081.185
2015-05-15,1098.418
2015-05-18,1096.419
2015-05-19,1090.866
2015-05-20,1092.094
2015-05-21,1084.801
2015-05-22,1075.175
2015-05-25,1073.446
2015-05-26,1062.457
2015-05-27,1068.198
2015-05-28,1073.716
2015-05-29,1063.52
2015-06-01,1057.118
2015-06-02,1075.447
2015-06-03,1085.488
2015-06-04,1078.303
2015-06-05,1054.02
2015-06-08,1058.257
2015-06-09,1061.345
2015-06-10,1077.045
2015-06-11,1086.073
2015-06-12,1083.95
2015-06-15,1074.393
2015-06-16,1075.646
2015-06-17,1067.298
2015-06-18,1094.803
2015-06-19,1098.277
2015-06-22,1109.161
2015-06-23,1102.615
2015-06-24,1098.929
2015-06-25,1102.604
2015-06-26,1107.475
2015-06-29,1078.636
2015-06-30,1074.043
2015-07-01,1080.259
2015-07-02,1078.938
2015-07-03,1079.938
2015-07-06,1058.236
2015-07-07,1043.615
2015-07-08,1052.18
2015-07-09,1065.068
2015-07-10,1097.394
2015-07-13,1097.09
2015-07-14,1103.613
2015-07-15,1102.213
