Date,SPAIN LARGE GROWTH Large Cap
2024-01-23,1919.527
2024-01-24,1955.687
2024-01-25,1957.56
2024-01-26,1971.191
2024-01-29,1949.979
2024-01-30,1977.289
2024-01-31,1979.72
2024-02-01,1957.486
2024-02-02,1946.882
2024-02-05,1908.782
2024-02-06,1924.696
2024-02-07,1911.255
2024-02-08,1920.408
2024-02-09,1914.734
2024-02-12,1923.739
2024-02-13,1884.841
2024-02-14,1892.891
2024-02-15,1901.522
2024-02-16,1896.898
2024-02-19,1901.864
2024-02-20,1931.191
2024-02-21,1944.662
2024-02-22,1952.968
2024-02-23,1947.42
2024-02-26,1963.499
2024-02-27,1947.262
2024-02-28,1924.466
2024-02-29,1889.37
2024-03-01,1916.82
2024-03-04,1920.13
2024-03-05,1924.854
2024-03-06,1942.348
2024-03-07,1951.492
2024-03-08,1948.124
2024-03-11,1938.834
2024-03-12,1961.421
2024-03-13,2028.806
2024-03-14,2010.694
2024-03-15,2012.464
2024-03-18,2003.569
2024-03-19,2023.499
2024-03-20,2027.78
2024-03-21,2054.098
2024-03-22,2053.029
2024-03-25,2040.067
2024-03-26,2033.597
2024-03-27,2060.692
2024-03-28,2054.107
2024-03-29,2054.107
2024-04-01,2043.551
2024-04-02,1999.427
2024-04-03,2017.708
2024-04-04,2011.224
2024-04-05,1968.585
2024-04-08,1976.26
2024-04-09,1962.748
2024-04-10,1938.583
2024-04-11,1918.508
2024-04-12,1908.537
2024-04-15,1902.728
2024-04-16,1880.888
2024-04-17,1892.314
2024-04-18,1905.782
2024-04-19,1910.278
2024-04-22,1931.21
2024-04-23,1990.927
2024-04-24,1970.729
2024-04-25,1959.311
2024-04-26,1972.343
2024-04-29,1966.955
2024-04-30,1936.252
2024-05-01,1934.622
2024-05-02,1952.796
2024-05-03,1971.222
2024-05-06,1971.504
2024-05-07,1987.086
2024-05-08,2012.536
2024-05-09,2003.955
2024-05-10,2004.333
2024-05-13,2030.74
2024-05-14,2064.037
2024-05-15,2093.676
2024-05-16,2091.439
2024-05-17,2091.27
2024-05-20,2094.049
2024-05-21,2087.634
2024-05-22,2084.203
2024-05-23,2091.048
2024-05-24,2076.481
2024-05-27,2094.003
2024-05-28,2072.688
2024-05-29,2051.791
2024-05-30,2098.816
2024-05-31,2076.614
2024-06-03,2101.582
2024-06-04,2104.316
2024-06-05,2144.513
2024-06-06,2155.945
2024-06-07,2129.148
2024-06-10,2107.346
2024-06-11,2077.357
2024-06-12,2148.022
2024-06-13,2110.242
2024-06-14,2078.679
2024-06-17,2066.786
2024-06-18,2090.982
2024-06-19,2088.915
2024-06-20,2106.373
2024-06-21,2077.51
2024-06-24,2104.099
2024-06-25,2089.273
2024-06-26,2077.74
2024-06-27,2067.944
2024-06-28,2061.334
2024-07-01,2063.574
2024-07-02,2053.733
2024-07-03,2098.02
2024-07-04,2100.62
2024-07-05,2094.611
2024-07-08,2097.745
2024-07-09,2069.207
2024-07-10,2099.048
2024-07-11,2146.778
2024-07-12,2176.513
2024-07-15,2158.531
2024-07-16,2139.427
2024-07-17,2128.868
2024-07-18,2116.272
2024-07-19,2108.187
2024-07-22,2103.174
2024-07-23,2110.996
2024-07-24,2084.018
2024-07-25,2074.807
2024-07-26,2081.809
2024-07-29,2064.783
2024-07-30,2086.413
2024-07-31,2052.728
2024-08-01,2031.391
2024-08-02,2029.962
2024-08-05,2006.508
2024-08-06,1985.683
2024-08-07,2022.647
2024-08-08,2007.673
2024-08-09,2037.84
2024-08-12,2037.042
2024-08-13,2056.926
2024-08-14,2079.821
2024-08-15,2085.105
2024-08-16,2106.098
2024-08-19,2149.872
2024-08-20,2168.751
2024-08-21,2184.183
2024-08-22,2191.132
2024-08-23,2228.584
2024-08-26,2223.76
2024-08-27,2231.084
2024-08-28,2215.066
2024-08-29,2218.881
2024-08-30,2218.36
2024-09-02,2211.392
2024-09-03,2199.473
2024-09-04,2191.765
2024-09-05,2184.383
2024-09-06,2191.655
2024-09-09,2192.503
2024-09-10,2183.684
2024-09-11,2219.975
2024-09-12,2254.994
2024-09-13,2295.388
2024-09-16,2303.735
2024-09-17,2337.765
2024-09-18,2335.139
2024-09-19,2354.336
2024-09-20,2349.063
2024-09-23,2366.262
2024-09-24,2381.757
2024-09-25,2374.16
2024-09-26,2396.036
2024-09-27,2414.658
2024-09-30,2383.066
2024-10-01,2355.768
2024-10-02,2331.231
2024-10-03,2325.662
2024-10-04,2299.777
2024-10-07,2313.696
2024-10-08,2328.065
2024-10-09,2329.141
2024-10-10,2313.229
2024-10-11,2327.21
2024-10-14,2351.282
2024-10-15,2362.509
2024-10-16,2390.242
2024-10-17,2360.633
2024-10-18,2356.146
2024-10-21,2340.595
2024-10-22,2334.772
2024-10-23,2333.768
2024-10-24,2347.719
2024-10-25,2340.936
2024-10-28,2359.4
2024-10-29,2339.8
2024-10-30,2322.936
2024-10-31,2297.703
2024-11-01,2317.515
2024-11-04,2301.624
2024-11-05,2311.942
2024-11-06,2247.555
2024-11-07,2262.149
2024-11-08,2266.202
2024-11-11,2239.269
2024-11-12,2193.393
2024-11-13,2187.126
2024-11-14,2198.796
2024-11-15,2193.269
2024-11-18,2200.49
2024-11-19,2196.582
2024-11-20,2190.637
2024-11-21,2191.665
2024-11-22,2212.915
2024-11-25,2244.014
2024-11-26,2234.499
2024-11-27,2240.739
2024-11-28,2248.238
2024-11-29,2258.39
2024-12-02,2282.941
2024-12-03,2328.783
2024-12-04,2349.965
2024-12-05,2369.218
2024-12-06,2363.256
2024-12-09,2348.231
2024-12-10,2305.526
2024-12-11,2239.983
2024-12-12,2213.292
2024-12-13,2206.701
2024-12-16,2216.876
2024-12-17,2198.401
2024-12-18,2193.242
2024-12-19,2136.29
2024-12-20,2167.531
2024-12-23,2152.91
2024-12-24,2164.926
2024-12-25,2164.926
2024-12-26,2168.571
2024-12-27,2177.273
2024-12-30,2159.616
2024-12-31,2156.785
2025-01-01,2156.785
2025-01-02,2167.81
2025-01-03,2148.996
2025-01-06,2190.597
2025-01-07,2178.947
2025-01-08,2148.446
2025-01-09,2169.672
2025-01-10,2127.486
2025-01-13,2084.171
2025-01-14,2105.006
2025-01-15,2144.491
2025-01-16,2130.121
2025-01-17,2154.705
2025-01-20,2171.415
2025-01-21,2165.476
2025-01-22,2180.837
2025-01-23,2182.462
2025-01-24,2198.884
2025-01-27,2190.736
2025-01-28,2225.692
2025-01-29,2246.608
2025-01-30,2288.866
2025-01-31,2278.318
2025-02-03,2229.082
2025-02-04,2263.529
2025-02-05,2281.818
2025-02-06,2273.172
2025-02-07,2269.827
2025-02-10,2285.281
2025-02-11,2292.619
2025-02-12,2323.393
2025-02-13,2341.533
2025-02-14,2361.261
2025-02-17,2361.925
2025-02-18,2368.169
2025-02-19,2306.477
2025-02-20,2311.623
2025-02-21,2283.769
2025-02-24,2281.409
2025-02-25,2293.407
2025-02-26,2324.341
2025-02-27,2285.475
2025-02-28,2315.126
2025-03-03,2331.855
2025-03-04,2323.686
2025-03-05,2364.885
2025-03-06,2336.025
2025-03-07,2362.148
2025-03-10,2335.483
2025-03-11,2289.618
2025-03-12,2208.786
2025-03-13,2196.734
2025-03-14,2220.988
2025-03-17,2259.565
2025-03-18,2269.877
2025-03-19,2289.767
2025-03-20,2308.806
2025-03-21,2297.445
2025-03-24,2286.77
2025-03-25,2294.517
2025-03-26,2291.158
2025-03-27,2298.622
2025-03-28,2283.364
2025-03-31,2251.068
2025-04-01,2278.898
2025-04-02,2312.719
2025-04-03,2355.351
2025-04-04,2236.484
2025-04-07,2101.089
2025-04-08,2157.036
2025-04-09,2131.972
2025-04-10,2242.695
2025-04-11,2266.584
2025-04-14,2317.748
2025-04-15,2362.507
2025-04-16,2377.89
2025-04-17,2376.532
2025-04-18,2376.532
2025-04-21,2407.519
2025-04-22,2434.206
2025-04-23,2425.341
2025-04-24,2437.526
2025-04-25,2457.481
2025-04-28,2454.123
2025-04-29,2439.87
2025-04-30,2461.069
2025-05-01,2442.45
2025-05-02,2497.949
2025-05-05,2490.446
2025-05-06,2488.736
2025-05-07,2455.094
2025-05-08,2408.748
2025-05-09,2409.879
2025-05-12,2396.396
2025-05-13,2440.448
2025-05-14,2450.607
2025-05-15,2470.036
2025-05-16,2489.405
2025-05-19,2507.748
2025-05-20,2537.359
2025-05-21,2557.204
2025-05-22,2521.754
2025-05-23,2507.53
2025-05-26,2529.952
2025-05-27,2523.842
2025-05-28,2490.073
2025-05-29,2507.094
2025-05-30,2522.546
