Date,AUSTRIA SMALL CAP Small Cap
2024-12-11,1284.505
2024-12-12,1279.247
2024-12-13,1276.651
2024-12-16,1269.457
2024-12-17,1257.464
2024-12-18,1258.224
2024-12-19,1234.402
2024-12-20,1238.099
2024-12-23,1241.585
2024-12-24,1241.764
2024-12-25,1241.764
2024-12-26,1243.855
2024-12-27,1254.947
2024-12-30,1262.681
2024-12-31,1259.579
2025-01-01,1259.579
2025-01-02,1241.684
2025-01-03,1238.798
2025-01-06,1264.541
2025-01-07,1249.214
2025-01-08,1237.577
2025-01-09,1236.766
2025-01-10,1230.197
2025-01-13,1223.307
2025-01-14,1244.699
2025-01-15,1268.41
2025-01-16,1276.201
2025-01-17,1294.765
2025-01-20,1318.134
2025-01-21,1317.344
2025-01-22,1322.992
2025-01-23,1333.762
2025-01-24,1354.072
2025-01-27,1347.957
2025-01-28,1333.351
2025-01-29,1338.035
2025-01-30,1358.524
2025-01-31,1363.325
2025-02-03,1317.145
2025-02-04,1326.132
2025-02-05,1338.292
2025-02-06,1385.077
2025-02-07,1370.482
2025-02-10,1378.606
2025-02-11,1381.301
2025-02-12,1402.587
2025-02-13,1431.648
2025-02-14,1463.556
2025-02-17,1468.745
2025-02-18,1475.061
2025-02-19,1443.954
2025-02-20,1442.935
2025-02-21,1443.792
2025-02-24,1449.704
2025-02-25,1459.668
2025-02-26,1518.498
2025-02-27,1500.098
2025-02-28,1487.441
2025-03-03,1502.571
2025-03-04,1471.565
2025-03-05,1595.249
2025-03-06,1644.611
2025-03-07,1631.686
2025-03-10,1580.179
2025-03-11,1588.113
2025-03-12,1597.419
2025-03-13,1578.829
2025-03-14,1627.053
2025-03-17,1646.336
2025-03-18,1666.451
2025-03-19,1645.554
2025-03-20,1620.709
2025-03-21,1605.018
2025-03-24,1615.372
2025-03-25,1600.459
2025-03-26,1600.108
2025-03-27,1587.037
2025-03-28,1548.524
2025-03-31,1514.978
2025-04-01,1553.463
2025-04-02,1545.999
2025-04-03,1526.23
2025-04-04,1417.121
2025-04-07,1362.435
2025-04-08,1418.454
2025-04-09,1395.125
2025-04-10,1455.258
2025-04-11,1476.192
2025-04-14,1532.6
2025-04-15,1556.39
2025-04-16,1562.294
2025-04-17,1560.259
2025-04-18,1560.259
2025-04-21,1580.603
2025-04-22,1580.961
2025-04-23,1609.587
2025-04-24,1617.693
2025-04-25,1630.527
2025-04-28,1636.946
2025-04-29,1666.729
2025-04-30,1682.666
2025-05-01,1669.936
2025-05-02,1710.376
2025-05-05,1707.216
2025-05-06,1698.301
2025-05-07,1708.455
2025-05-08,1719.367
2025-05-09,1729.916
2025-05-12,1735.329
2025-05-13,1755.848
2025-05-14,1783.795
2025-05-15,1762.632
2025-05-16,1765.474
2025-05-19,1773.065
2025-05-20,1791.569
2025-05-21,1800.607
2025-05-22,1784.181
2025-05-23,1787.015
2025-05-26,1815.639
2025-05-27,1814.316
2025-05-28,1807.569
2025-05-29,1813.822
2025-05-30,1808.547
2025-06-02,1830.032
2025-06-03,1814.044
2025-06-04,1826.281
2025-06-05,1835.496
2025-06-06,1837.92
2025-06-09,1834.567
2025-06-10,1827.37
2025-06-11,1831.32
2025-06-12,1835.612
2025-06-13,1805.737
2025-06-16,1828.215
2025-06-17,1802.816
2025-06-18,1790.654
2025-06-19,1753.699
2025-06-20,1772.254
2025-06-23,1763.053
2025-06-24,1809.765
2025-06-25,1811.743
2025-06-26,1831.666
2025-06-27,1867.803
2025-06-30,1872.458
2025-07-01,1858.036
2025-07-02,1863.121
2025-07-03,1873.053
2025-07-04,1847.216
2025-07-07,1854.675
2025-07-08,1859.423
2025-07-09,1893.386
2025-07-10,1893.883
2025-07-11,1886.988
2025-07-14,1883.056
2025-07-15,1863.567
2025-07-16,1844.235
2025-07-17,1866.494
2025-07-18,1875.263
2025-07-21,1896.136
2025-07-22,1886.09
2025-07-23,1892.487
2025-07-24,1911.27
2025-07-25,1915.706
2025-07-28,1885.34
2025-07-29,1873.123
2025-07-30,1875.638
2025-07-31,1841.456
2025-08-01,1817.692
2025-08-04,1843.814
2025-08-05,1841.905
2025-08-06,1861.313
2025-08-07,1925.579
2025-08-08,1963.331
2025-08-11,1943.799
2025-08-12,1954.256
2025-08-13,1965.67
2025-08-14,1988.306
2025-08-15,2024.834
2025-08-18,1993.134
2025-08-19,2027.954
2025-08-20,1994.658
2025-08-21,1984.023
2025-08-22,2007.326
2025-08-25,1988.126
2025-08-26,1964.279
2025-08-27,1931.477
2025-08-28,1945.105
2025-08-29,1931.783
2025-09-01,1946.082
2025-09-02,1907.323
2025-09-03,1915.03
2025-09-04,1913.342
2025-09-05,1929.212
2025-09-08,1944.911
2025-09-09,1936.786
2025-09-10,1925.047
2025-09-11,1941.635
2025-09-12,1947.036
2025-09-15,1955.277
2025-09-16,1939.076
2025-09-17,1925.813
2025-09-18,1942.544
2025-09-19,1960.986
2025-09-22,1956.145
2025-09-23,1970.104
2025-09-24,1951.429
2025-09-25,1935.199
2025-09-26,1937.558
2025-09-29,1949.696
2025-09-30,1955.777
2025-10-01,1969.483
2025-10-02,1960.173
2025-10-03,1997.368
2025-10-06,1979.428
2025-10-07,1959.333
2025-10-08,1962.345
2025-10-09,1967.423
2025-10-10,1941.448
2025-10-13,1969.035
2025-10-14,1950.236
2025-10-15,1952.059
2025-10-16,1963.595
2025-10-17,1915.208
2025-10-20,1922.343
2025-10-21,1916.895
2025-10-22,1925.339
2025-10-23,1943.128
2025-10-24,1947.445
2025-10-27,1953.888
2025-10-28,1952.501
2025-10-29,1937.237
2025-10-30,1954.027
2025-10-31,1962.061
