Date,HONG KONG SMALL GROWTH Small Cap
2001-01-01,304.715
2001-01-02,301.302
2001-01-03,298.711
2001-01-04,310.758
2001-01-05,315.883
2001-01-08,320.604
2001-01-09,319.694
2001-01-10,321.256
2001-01-11,308.854
2001-01-12,316.996
2001-01-15,318.662
2001-01-16,316.237
2001-01-17,313.351
2001-01-18,314.786
2001-01-19,322.975
2001-01-22,330.658
2001-01-23,335.279
2001-01-24,335.244
2001-01-25,335.246
2001-01-26,335.242
2001-01-29,333.923
2001-01-30,326.09
2001-01-31,330.025
2001-02-01,332.472
2001-02-02,334.883
2001-02-05,334.405
2001-02-06,334.03
2001-02-07,332.636
2001-02-08,330.914
2001-02-09,334.569
2001-02-12,338.222
2001-02-13,333.727
2001-02-14,334.766
2001-02-15,336.056
2001-02-16,339.753
2001-02-19,339.364
2001-02-20,340.645
2001-02-21,340.225
2001-02-22,336.609
2001-02-23,340.6
2001-02-26,340.912
2001-02-27,337.838
2001-02-28,335.652
2001-03-01,327.16
2001-03-02,329.49
2001-03-05,327.967
2001-03-06,333.476
2001-03-07,334.558
2001-03-08,333.488
2001-03-09,332.889
2001-03-12,321.478
2001-03-13,312.745
2001-03-14,308.912
2001-03-15,306.587
2001-03-16,310.713
2001-03-19,307.702
2001-03-20,305.013
2001-03-21,304.737
2001-03-22,297.589
2001-03-23,297.212
2001-03-26,299.025
2001-03-27,295.644
2001-03-28,296.781
2001-03-29,294.235
2001-03-30,296.996
2001-04-02,298.409
2001-04-03,295.96
2001-04-04,285.957
2001-04-05,285.951
2001-04-06,290.391
2001-04-09,289.679
2001-04-10,293.459
2001-04-11,297.538
2001-04-12,302.754
2001-04-13,302.754
2001-04-16,302.744
2001-04-17,301.368
2001-04-18,309.228
2001-04-19,318.982
2001-04-20,314.964
2001-04-23,317.722
2001-04-24,320.521
2001-04-25,315.205
2001-04-26,319.165
2001-04-27,321.617
2001-04-30,321.625
2001-05-01,321.352
2001-05-02,327.512
2001-05-03,325.881
2001-05-04,322.898
2001-05-07,323.687
2001-05-08,323.218
2001-05-09,327.126
2001-05-10,326.159
2001-05-11,328.225
2001-05-14,327.07
2001-05-15,328.961
2001-05-16,329.514
2001-05-17,332.451
2001-05-18,331.647
2001-05-21,333.291
2001-05-22,337.942
2001-05-23,335.658
2001-05-24,333.53
2001-05-25,340.247
2001-05-28,345.787
2001-05-29,344.789
2001-05-30,344.376
2001-05-31,339.27
2001-06-01,339.16
2001-06-04,341.156
2001-06-05,341.179
2001-06-06,341.857
2001-06-07,341.549
2001-06-08,342.991
2001-06-11,345.13
2001-06-12,341.9
2001-06-13,338.121
2001-06-14,329.15
2001-06-15,327.803
2001-06-18,327.248
2001-06-19,328.796
2001-06-20,326.884
2001-06-21,332.846
2001-06-22,330.2
2001-06-25,330.204
2001-06-26,326.94
2001-06-27,325.886
2001-06-28,320.496
2001-06-29,323.258
2001-07-02,323.264
2001-07-03,323.391
2001-07-04,325.722
2001-07-05,321.71
2001-07-06,321.706
2001-07-09,314.486
2001-07-10,315.444
2001-07-11,312.858
2001-07-12,315.272
2001-07-13,312.119
2001-07-16,312.025
2001-07-17,308.825
2001-07-18,307.874
2001-07-19,303.001
2001-07-20,304.95
2001-07-23,301.984
2001-07-24,303.774
2001-07-25,303.768
2001-07-26,302.318
2001-07-27,304.931
2001-07-30,301.584
2001-07-31,303.303
2001-08-01,308.046
2001-08-02,305.362
2001-08-03,301.349
2001-08-06,296.058
2001-08-07,295.432
2001-08-08,294.71
2001-08-09,291.694
2001-08-10,291.497
2001-08-13,287.399
2001-08-14,293.088
2001-08-15,294.597
2001-08-16,296.768
2001-08-17,297.327
2001-08-20,294.532
2001-08-21,294.675
2001-08-22,292.034
2001-08-23,294.182
2001-08-24,290.214
2001-08-27,293.754
2001-08-28,294.517
2001-08-29,294.256
2001-08-30,292.018
2001-08-31,289.859
2001-09-03,285.105
2001-09-04,286.687
2001-09-05,285.969
2001-09-06,284.636
2001-09-07,278.139
2001-09-10,277.109
2001-09-11,278.166
2001-09-12,253.433
2001-09-13,259.754
2001-09-14,258.653
2001-09-17,244.753
2001-09-18,245.793
2001-09-19,248.389
2001-09-20,246.673
2001-09-21,242.661
2001-09-24,246.605
2001-09-25,250.356
2001-09-26,249.261
2001-09-27,252.464
2001-09-28,255.335
2001-10-01,255.162
2001-10-02,255.154
2001-10-03,258.368
2001-10-04,264.983
2001-10-05,264.518
2001-10-08,260.941
2001-10-09,268.86
2001-10-10,269.256
2001-10-11,273.263
2001-10-12,269.776
2001-10-15,267.365
2001-10-16,268.65
2001-10-17,271.281
2001-10-18,267.492
2001-10-19,269.517
2001-10-22,268.842
2001-10-23,273.386
2001-10-24,272.723
2001-10-25,272.727
2001-10-26,273.006
2001-10-29,272.364
2001-10-30,273.635
2001-10-31,274.104
2001-11-01,277.664
2001-11-02,274.659
2001-11-05,277.221
2001-11-06,275.817
2001-11-07,274.015
2001-11-08,275.096
2001-11-09,276.139
2001-11-12,276.703
2001-11-13,277.657
2001-11-14,283.81
2001-11-15,284.183
2001-11-16,284.259
2001-11-19,284.074
2001-11-20,286.153
2001-11-21,286.448
2001-11-22,289.134
2001-11-23,292.198
2001-11-26,294.833
2001-11-27,294.287
2001-11-28,291.912
2001-11-29,292.853
2001-11-30,293.165
2001-12-03,295.236
2001-12-04,299.098
2001-12-05,302.132
2001-12-06,300.052
2001-12-07,304.431
2001-12-10,306.571
2001-12-11,304.592
2001-12-12,306.869
2001-12-13,294.329
2001-12-14,296.111
2001-12-17,294.715
2001-12-18,291.018
2001-12-19,292.71
2001-12-20,293.692
2001-12-21,288.482
2001-12-24,289.68
2001-12-25,289.68
2001-12-26,289.676
2001-12-27,290.572
2001-12-28,291.976
2001-12-31,293.49
2002-01-01,294.334
2002-01-02,299.375
2002-01-03,302.18
2002-01-04,303.899
2002-01-07,306.978
2002-01-08,307.791
2002-01-09,304.852
2002-01-10,308.983
2002-01-11,306.101
2002-01-14,305.236
2002-01-15,302.77
2002-01-16,301.215
2002-01-17,301.845
2002-01-18,304.596
2002-01-21,304.147
2002-01-22,301.98
2002-01-23,302.76
2002-01-24,303.955
2002-01-25,306.51
2002-01-28,306.27
2002-01-29,307.661
2002-01-30,306.866
2002-01-31,305.596
2002-02-01,306.805
2002-02-04,305.982
2002-02-05,304.229
2002-02-06,304.702
2002-02-07,301.236
2002-02-08,302.552
2002-02-11,311.937
2002-02-12,311.933
2002-02-13,311.937
2002-02-14,311.937
2002-02-15,313.786
2002-02-18,318.585
2002-02-19,317.803
2002-02-20,318.879
2002-02-21,317.367
2002-02-22,315.928
2002-02-25,314.196
2002-02-26,313.94
2002-02-27,314.208
2002-02-28,314.526
2002-03-01,312.919
2002-03-04,315.377
2002-03-05,319.941
2002-03-06,320.301
2002-03-07,324.475
2002-03-08,325.281
2002-03-11,327.946
2002-03-12,326.132
2002-03-13,321.446
2002-03-14,323.477
2002-03-15,321.675
2002-03-18,324.434
2002-03-19,324.373
2002-03-20,322.845
2002-03-21,322.661
2002-03-22,326.413
2002-03-25,325.123
2002-03-26,323.441
2002-03-27,330.839
2002-03-28,329.676
2002-03-29,329.676
2002-04-01,330.454
2002-04-02,327.888
2002-04-03,325.666
2002-04-04,325.216
2002-04-05,325.216
2002-04-08,326.303
2002-04-09,327.12
2002-04-10,324.814
2002-04-11,329.724
2002-04-12,332.043
2002-04-15,336.071
2002-04-16,334.456
2002-04-17,338.696
2002-04-18,341.247
2002-04-19,340.911
2002-04-22,342.032
2002-04-23,342.379
2002-04-24,342.96
2002-04-25,344.328
2002-04-26,344.526
2002-04-29,345.518
2002-04-30,348.861
2002-05-01,349.995
2002-05-02,354.569
2002-05-03,359.841
2002-05-06,364.955
2002-05-07,366.748
2002-05-08,361.642
2002-05-09,364.804
2002-05-10,360.982
2002-05-13,363.511
2002-05-14,363.468
2002-05-15,366.424
2002-05-16,368.968
2002-05-17,371.224
2002-05-20,371.217
2002-05-21,369.896
2002-05-22,368.436
2002-05-23,361.947
2002-05-24,362.11
2002-05-27,362.584
2002-05-28,361.793
2002-05-29,361.246
2002-05-30,360.081
2002-05-31,356.266
2002-06-03,356.553
2002-06-04,355.288
2002-06-05,357.481
2002-06-06,359.116
2002-06-07,357.411
2002-06-10,359.149
2002-06-11,358.603
2002-06-12,356.0
2002-06-13,357.421
2002-06-14,353.167
2002-06-17,346.697
2002-06-18,346.818
2002-06-19,338.032
2002-06-20,337.34
2002-06-21,335.264
2002-06-24,338.095
2002-06-25,337.021
2002-06-26,328.473
2002-06-27,336.617
2002-06-28,343.987
2002-07-01,343.993
2002-07-02,342.558
2002-07-03,344.617
2002-07-04,346.028
2002-07-05,346.427
2002-07-08,343.257
2002-07-09,341.222
2002-07-10,343.045
2002-07-11,336.764
2002-07-12,338.67
2002-07-15,336.847
2002-07-16,331.653
2002-07-17,328.958
2002-07-18,329.565
2002-07-19,323.489
2002-07-22,312.524
2002-07-23,316.902
2002-07-24,307.166
2002-07-25,304.187
2002-07-26,289.669
2002-07-29,296.872
2002-07-30,303.235
2002-07-31,307.486
2002-08-01,303.017
2002-08-02,296.499
2002-08-05,290.411
2002-08-06,283.77
2002-08-07,292.762
2002-08-08,292.052
2002-08-09,289.615
2002-08-12,282.901
2002-08-13,286.663
2002-08-14,284.136
2002-08-15,286.985
2002-08-16,291.36
2002-08-19,293.398
2002-08-20,291.523
2002-08-21,293.945
2002-08-22,296.804
2002-08-23,295.346
2002-08-26,292.95
2002-08-27,289.086
2002-08-28,286.917
2002-08-29,286.029
2002-08-30,287.529
2002-09-02,285.297
2002-09-03,283.087
2002-09-04,281.733
2002-09-05,280.397
2002-09-06,278.4
2002-09-09,277.624
2002-09-10,278.948
2002-09-11,280.134
2002-09-12,284.238
2002-09-13,280.302
2002-09-16,277.08
2002-09-17,277.931
2002-09-18,272.747
2002-09-19,269.752
2002-09-20,266.013
2002-09-23,263.792
2002-09-24,262.336
2002-09-25,258.445
2002-09-26,260.926
2002-09-27,263.805
2002-09-30,260.433
2002-10-01,260.44
2002-10-02,258.979
2002-10-03,257.039
2002-10-04,257.869
2002-10-07,254.046
2002-10-08,254.343
2002-10-09,252.173
2002-10-10,248.06
2002-10-11,249.888
2002-10-14,249.889
2002-10-15,257.113
2002-10-16,262.808
2002-10-17,266.414
2002-10-18,272.647
2002-10-21,267.21
2002-10-22,266.891
2002-10-23,273.184
2002-10-24,274.482
2002-10-25,274.89
2002-10-28,275.171
2002-10-29,268.27
2002-10-30,267.411
2002-10-31,264.62
2002-11-01,263.315
2002-11-04,268.495
2002-11-05,267.555
2002-11-06,269.377
2002-11-07,271.559
2002-11-08,271.191
2002-11-11,267.621
2002-11-12,268.013
2002-11-13,267.99
2002-11-14,268.703
2002-11-15,274.302
2002-11-18,272.642
2002-11-19,273.425
2002-11-20,273.079
2002-11-21,274.453
2002-11-22,281.028
2002-11-25,283.401
2002-11-26,281.839
2002-11-27,280.544
2002-11-28,282.987
2002-11-29,283.057
2002-12-02,287.44
2002-12-03,288.27
2002-12-04,281.822
2002-12-05,280.862
2002-12-06,279.759
2002-12-09,277.411
2002-12-10,277.465
2002-12-11,274.768
2002-12-12,277.07
2002-12-13,276.925
2002-12-16,275.097
2002-12-17,276.25
2002-12-18,272.62
2002-12-19,273.524
2002-12-20,276.105
2002-12-23,276.934
2002-12-24,276.5
2002-12-25,276.5
2002-12-26,276.503
2002-12-27,274.521
2002-12-30,269.491
2002-12-31,271.755
2003-01-01,271.755
2003-01-02,272.985
2003-01-03,279.73
2003-01-06,281.074
2003-01-07,282.266
2003-01-08,282.885
2003-01-09,284.193
2003-01-10,287.086
2003-01-13,290.421
2003-01-14,290.986
2003-01-15,291.725
2003-01-16,287.371
2003-01-17,286.996
2003-01-20,285.166
2003-01-21,287.124
2003-01-22,286.29
2003-01-23,284.25
2003-01-24,280.552
2003-01-27,275.486
2003-01-28,277.834
2003-01-29,277.386
2003-01-30,278.091
2003-01-31,278.095
2003-02-03,278.091
2003-02-04,278.782
2003-02-05,278.755
2003-02-06,277.635
2003-02-07,277.407
2003-02-10,277.05
2003-02-11,276.527
2003-02-12,278.782
2003-02-13,275.866
2003-02-14,273.425
2003-02-17,278.234
2003-02-18,278.027
2003-02-19,278.411
2003-02-20,276.866
2003-02-21,275.095
2003-02-24,274.792
2003-02-25,271.328
2003-02-26,270.894
2003-02-27,270.657
2003-02-28,269.462
2003-03-03,272.205
2003-03-04,272.272
2003-03-05,269.344
2003-03-06,263.736
2003-03-07,261.539
2003-03-10,258.236
2003-03-11,257.417
2003-03-12,261.048
2003-03-13,261.78
2003-03-14,264.123
2003-03-17,261.991
2003-03-18,266.932
2003-03-19,271.259
2003-03-20,271.878
2003-03-21,272.177
2003-03-24,268.243
2003-03-25,266.474
2003-03-26,267.884
2003-03-27,265.281
2003-03-28,265.417
2003-03-31,258.249
2003-04-01,255.682
2003-04-02,257.727
2003-04-03,259.346
2003-04-04,261.633
2003-04-07,265.231
2003-04-08,262.356
2003-04-09,255.599
2003-04-10,253.789
2003-04-11,256.477
2003-04-14,255.876
2003-04-15,256.072
2003-04-16,256.535
2003-04-17,253.661
2003-04-18,253.661
2003-04-21,253.657
2003-04-22,252.962
2003-04-23,251.572
2003-04-24,246.473
2003-04-25,247.367
2003-04-28,250.446
2003-04-29,258.339
2003-04-30,259.895
2003-05-01,259.898
2003-05-02,262.112
2003-05-05,267.388
2003-05-06,268.979
2003-05-07,268.724
2003-05-08,268.724
2003-05-09,269.69
2003-05-12,271.628
2003-05-13,276.798
2003-05-14,275.492
2003-05-15,276.272
2003-05-16,278.05
2003-05-19,281.683
2003-05-20,280.425
2003-05-21,282.821
2003-05-22,286.343
2003-05-23,292.629
2003-05-26,298.138
2003-05-27,294.105
2003-05-28,295.537
2003-05-29,293.927
2003-05-30,298.892
2003-06-02,301.39
2003-06-03,301.071
2003-06-04,301.063
2003-06-05,301.87
2003-06-06,303.005
2003-06-09,305.747
2003-06-10,305.825
2003-06-11,306.229
2003-06-12,307.704
2003-06-13,310.24
2003-06-16,310.221
2003-06-17,315.478
2003-06-18,312.411
2003-06-19,313.009
2003-06-20,312.031
2003-06-23,307.388
2003-06-24,302.372
2003-06-25,306.769
2003-06-26,308.028
2003-06-27,312.729
2003-06-30,311.129
2003-07-01,311.117
2003-07-02,313.361
2003-07-03,315.895
2003-07-04,317.239
2003-07-07,321.836
2003-07-08,323.8
2003-07-09,327.732
2003-07-10,326.954
2003-07-11,324.827
2003-07-14,330.979
2003-07-15,330.585
2003-07-16,333.842
2003-07-17,327.714
2003-07-18,329.498
2003-07-21,329.936
2003-07-22,325.377
2003-07-23,319.772
2003-07-24,320.481
2003-07-25,321.276
2003-07-28,328.308
2003-07-29,329.334
2003-07-30,325.53
2003-07-31,327.085
2003-08-01,332.21
2003-08-04,331.576
2003-08-05,328.928
2003-08-06,322.467
2003-08-07,322.39
2003-08-08,324.647
2003-08-11,326.541
2003-08-12,331.379
2003-08-13,339.726
2003-08-14,341.812
2003-08-15,342.776
2003-08-18,345.304
2003-08-19,347.747
2003-08-20,347.832
2003-08-21,352.651
2003-08-22,357.278
2003-08-25,351.066
2003-08-26,351.428
2003-08-27,353.234
2003-08-28,355.075
2003-08-29,359.109
2003-09-01,363.596
2003-09-02,366.321
2003-09-03,374.971
2003-09-04,374.526
2003-09-05,373.671
2003-09-08,371.937
2003-09-09,368.131
2003-09-10,359.952
2003-09-11,366.003
2003-09-12,365.998
2003-09-15,372.973
2003-09-16,373.832
2003-09-17,376.157
2003-09-18,372.161
2003-09-19,373.875
2003-09-22,369.257
2003-09-23,372.67
2003-09-24,384.116
2003-09-25,383.314
2003-09-26,384.092
2003-09-29,383.173
2003-09-30,385.612
2003-10-01,385.904
2003-10-02,390.447
2003-10-03,397.37
2003-10-06,400.897
2003-10-07,401.231
2003-10-08,394.072
2003-10-09,397.727
2003-10-10,401.225
2003-10-13,406.726
2003-10-14,402.18
2003-10-15,407.559
2003-10-16,406.855
2003-10-17,408.43
2003-10-20,409.434
2003-10-21,413.531
2003-10-22,410.918
2003-10-23,393.009
2003-10-24,393.548
2003-10-27,398.319
2003-10-28,406.272
2003-10-29,406.918
2003-10-30,402.776
2003-10-31,405.656
2003-11-03,410.74
2003-11-04,415.352
2003-11-05,412.148
2003-11-06,407.174
2003-11-07,415.824
2003-11-10,414.464
2003-11-11,407.41
2003-11-12,403.84
2003-11-13,409.532
2003-11-14,409.339
2003-11-17,404.866
2003-11-18,405.583
2003-11-19,399.854
2003-11-20,395.042
2003-11-21,392.241
2003-11-24,390.605
2003-11-25,396.342
2003-11-26,400.012
2003-11-27,400.001
2003-11-28,404.178
2003-12-01,410.639
2003-12-02,412.085
2003-12-03,412.442
2003-12-04,414.779
2003-12-05,412.196
2003-12-08,412.801
2003-12-09,413.791
2003-12-10,412.762
2003-12-11,415.699
2003-12-12,418.503
2003-12-15,415.785
2003-12-16,409.62
2003-12-17,406.969
2003-12-18,407.519
2003-12-19,408.35
2003-12-22,408.044
2003-12-23,409.096
2003-12-24,411.028
2003-12-25,411.028
2003-12-26,411.005
2003-12-29,410.416
2003-12-30,414.721
2003-12-31,416.653
2004-01-01,416.653
2004-01-02,421.66
2004-01-05,434.803
2004-01-06,444.509
2004-01-07,437.758
2004-01-08,435.543
2004-01-09,443.253
2004-01-12,447.253
2004-01-13,446.725
2004-01-14,446.596
2004-01-15,447.429
2004-01-16,443.054
2004-01-19,444.973
2004-01-20,459.45
2004-01-21,467.739
2004-01-22,467.775
2004-01-23,467.787
2004-01-26,470.344
2004-01-27,464.323
2004-01-28,449.307
2004-01-29,448.873
2004-01-30,449.936
2004-02-02,443.321
2004-02-03,445.514
2004-02-04,447.062
2004-02-05,445.218
2004-02-06,455.093
2004-02-09,466.171
2004-02-10,464.141
2004-02-11,460.404
2004-02-12,456.693
2004-02-13,459.885
2004-02-16,468.28
2004-02-17,468.195
2004-02-18,471.681
2004-02-19,469.17
2004-02-20,469.732
2004-02-23,468.113
2004-02-24,466.122
2004-02-25,459.396
2004-02-26,462.552
2004-02-27,465.381
2004-03-01,465.493
2004-03-02,465.894
2004-03-03,460.571
2004-03-04,462.534
2004-03-05,465.113
2004-03-08,469.753
2004-03-09,466.944
2004-03-10,459.595
2004-03-11,452.773
2004-03-12,447.849
2004-03-15,451.528
2004-03-16,450.958
2004-03-17,459.357
2004-03-18,459.855
2004-03-19,455.422
2004-03-22,448.204
2004-03-23,448.236
2004-03-24,453.393
2004-03-25,446.646
2004-03-26,447.602
2004-03-29,441.787
2004-03-30,445.969
2004-03-31,449.478
2004-04-01,450.58
2004-04-02,462.176
2004-04-05,462.096
2004-04-06,467.651
2004-04-07,467.103
2004-04-08,469.569
2004-04-09,469.569
2004-04-12,469.554
2004-04-13,469.894
2004-04-14,460.601
2004-04-15,452.624
2004-04-16,457.952
2004-04-19,456.754
2004-04-20,451.956
2004-04-21,444.506
2004-04-22,443.547
2004-04-23,453.989
2004-04-26,443.879
2004-04-27,443.725
2004-04-28,442.096
2004-04-29,427.678
2004-04-30,426.177
2004-05-03,427.73
2004-05-04,435.242
2004-05-05,434.643
2004-05-06,433.511
2004-05-07,429.77
2004-05-10,410.366
2004-05-11,415.02
2004-05-12,422.325
2004-05-13,411.007
2004-05-14,397.484
2004-05-17,375.582
2004-05-18,384.341
2004-05-19,402.392
2004-05-20,401.816
2004-05-21,412.492
2004-05-24,413.157
2004-05-25,413.033
2004-05-26,413.007
2004-05-27,420.798
2004-05-28,426.791
2004-05-31,431.075
2004-06-01,427.113
2004-06-02,428.019
2004-06-03,418.162
2004-06-04,416.909
2004-06-07,428.301
2004-06-08,431.809
2004-06-09,430.1
2004-06-10,427.154
2004-06-11,427.423
2004-06-14,419.865
2004-06-15,418.187
2004-06-16,416.525
2004-06-17,414.316
2004-06-18,404.146
2004-06-21,403.959
2004-06-22,403.944
2004-06-23,405.754
2004-06-24,409.451
2004-06-25,411.965
2004-06-28,412.912
2004-06-29,413.742
2004-06-30,423.056
2004-07-01,423.065
2004-07-02,424.866
2004-07-05,425.037
2004-07-06,428.888
2004-07-07,427.385
2004-07-08,426.574
2004-07-09,424.24
2004-07-12,424.868
2004-07-13,416.435
2004-07-14,415.108
2004-07-15,413.878
2004-07-16,417.199
2004-07-19,418.926
2004-07-20,419.889
2004-07-21,422.445
2004-07-22,418.406
2004-07-23,418.729
2004-07-26,418.681
2004-07-27,418.217
2004-07-28,421.98
2004-07-29,419.927
2004-07-30,422.438
2004-08-02,421.101
2004-08-03,419.85
2004-08-04,421.88
2004-08-05,428.61
2004-08-06,426.52
2004-08-09,424.378
2004-08-10,423.567
2004-08-11,418.191
2004-08-12,414.597
2004-08-13,411.66
2004-08-16,409.975
2004-08-17,410.307
2004-08-18,414.27
2004-08-19,420.326
2004-08-20,418.9
2004-08-23,420.957
2004-08-24,423.551
2004-08-25,429.481
2004-08-26,433.394
2004-08-27,430.025
2004-08-30,431.594
2004-08-31,434.792
2004-09-01,444.941
2004-09-02,447.027
2004-09-03,444.17
2004-09-06,447.983
2004-09-07,452.361
2004-09-08,453.979
2004-09-09,453.295
2004-09-10,451.026
2004-09-13,456.59
2004-09-14,456.921
2004-09-15,455.788
2004-09-16,460.774
2004-09-17,457.654
2004-09-20,459.904
2004-09-21,464.104
2004-09-22,461.387
2004-09-23,460.886
2004-09-24,452.916
2004-09-27,452.226
2004-09-28,453.077
2004-09-29,453.109
2004-09-30,459.893
2004-10-01,459.937
2004-10-04,473.475
2004-10-05,478.535
2004-10-06,478.186
2004-10-07,480.228
2004-10-08,478.099
2004-10-11,480.232
2004-10-12,478.498
2004-10-13,478.479
2004-10-14,474.619
2004-10-15,476.882
2004-10-18,477.575
2004-10-19,481.666
2004-10-20,475.233
2004-10-21,471.304
2004-10-22,471.217
2004-10-25,470.873
2004-10-26,471.624
2004-10-27,474.395
2004-10-28,484.334
2004-10-29,478.978
2004-11-01,478.701
2004-11-02,486.853
2004-11-03,494.468
2004-11-04,496.607
2004-11-05,500.557
2004-11-08,497.383
2004-11-09,502.092
2004-11-10,497.056
2004-11-11,498.992
2004-11-12,504.462
2004-11-15,508.806
2004-11-16,505.498
2004-11-17,509.258
2004-11-18,516.362
2004-11-19,515.309
2004-11-22,514.858
2004-11-23,521.166
2004-11-24,524.504
2004-11-25,522.553
2004-11-26,522.956
2004-11-29,526.05
2004-11-30,527.17
2004-12-01,525.402
2004-12-02,531.919
2004-12-03,527.038
2004-12-06,526.604
2004-12-07,525.805
2004-12-08,519.296
2004-12-09,516.723
2004-12-10,513.005
2004-12-13,509.662
2004-12-14,513.8
2004-12-15,519.888
2004-12-16,526.952
2004-12-17,531.627
2004-12-20,539.544
2004-12-21,536.289
2004-12-22,533.624
2004-12-23,538.427
2004-12-24,539.302
2004-12-27,539.302
2004-12-28,542.135
2004-12-29,544.096
2004-12-30,543.143
2004-12-31,548.808
2005-01-03,552.04
2005-01-04,549.062
2005-01-05,535.81
2005-01-06,540.373
2005-01-07,527.469
2005-01-10,526.945
2005-01-11,521.693
2005-01-12,525.043
2005-01-13,528.384
2005-01-14,525.494
2005-01-17,529.809
2005-01-18,535.945
2005-01-19,539.599
2005-01-20,537.067
2005-01-21,535.534
2005-01-24,530.654
2005-01-25,533.89
2005-01-26,535.31
2005-01-27,533.486
2005-01-28,535.509
2005-01-31,537.427
2005-02-01,536.026
2005-02-02,540.228
2005-02-03,540.607
2005-02-04,544.316
2005-02-07,555.295
2005-02-08,556.26
2005-02-09,556.26
2005-02-10,556.26
2005-02-11,556.242
2005-02-14,557.785
2005-02-15,558.436
2005-02-16,559.764
2005-02-17,559.12
2005-02-18,561.99
2005-02-21,565.544
2005-02-22,566.151
2005-02-23,563.064
2005-02-24,569.676
2005-02-25,574.837
2005-02-28,579.576
2005-03-01,579.121
2005-03-02,574.236
2005-03-03,576.611
2005-03-04,571.261
2005-03-07,574.683
2005-03-08,579.317
2005-03-09,580.321
2005-03-10,580.383
2005-03-11,577.95
2005-03-14,575.1
2005-03-15,567.711
2005-03-16,572.057
2005-03-17,572.023
2005-03-18,570.916
2005-03-21,569.253
2005-03-22,569.165
2005-03-23,563.194
2005-03-24,564.151
2005-03-25,564.151
2005-03-28,564.151
2005-03-29,561.614
2005-03-30,560.36
2005-03-31,560.373
2005-04-01,561.13
2005-04-04,562.987
2005-04-05,562.965
2005-04-06,569.171
2005-04-07,570.204
2005-04-08,575.998
2005-04-11,575.566
2005-04-12,573.835
2005-04-13,577.993
2005-04-14,576.071
2005-04-15,567.242
2005-04-18,553.669
2005-04-19,562.333
2005-04-20,558.442
2005-04-21,560.589
2005-04-22,562.997
2005-04-25,565.997
2005-04-26,570.184
2005-04-27,568.217
2005-04-28,568.448
2005-04-29,568.152
2005-05-02,568.079
2005-05-03,568.82
2005-05-04,570.044
2005-05-05,573.038
2005-05-06,572.357
2005-05-09,573.873
2005-05-10,570.594
2005-05-11,565.601
2005-05-12,567.491
2005-05-13,563.748
2005-05-16,563.675
2005-05-17,558.403
2005-05-18,557.893
2005-05-19,560.642
2005-05-20,561.281
2005-05-23,561.835
2005-05-24,563.544
2005-05-25,561.652
2005-05-26,561.092
2005-05-27,566.897
2005-05-30,565.384
2005-05-31,567.46
2005-06-01,564.147
2005-06-02,563.689
2005-06-03,566.385
2005-06-06,565.657
2005-06-07,565.739
2005-06-08,566.894
2005-06-09,566.202
2005-06-10,568.727
2005-06-13,570.09
2005-06-14,567.384
2005-06-15,568.811
2005-06-16,568.127
2005-06-17,572.117
2005-06-20,571.055
2005-06-21,572.436
2005-06-22,578.548
2005-06-23,580.237
2005-06-24,581.321
2005-06-27,580.018
2005-06-28,576.63
2005-06-29,578.972
2005-06-30,577.232
2005-07-01,577.295
2005-07-04,573.521
2005-07-05,570.254
2005-07-06,569.182
2005-07-07,562.398
2005-07-08,558.071
2005-07-11,566.537
2005-07-12,568.458
2005-07-13,574.057
2005-07-14,580.431
2005-07-15,582.018
2005-07-18,584.804
2005-07-19,586.363
2005-07-20,593.474
2005-07-21,597.481
2005-07-22,594.896
2005-07-25,594.324
2005-07-26,592.768
2005-07-27,594.593
2005-07-28,594.25
2005-07-29,595.279
2005-08-01,596.997
2005-08-02,598.61
2005-08-03,604.689
2005-08-04,607.157
2005-08-05,603.981
2005-08-08,601.782
2005-08-09,598.901
2005-08-10,604.666
2005-08-11,610.787
2005-08-12,611.153
2005-08-15,609.298
2005-08-16,611.329
2005-08-17,613.523
2005-08-18,602.523
2005-08-19,600.101
2005-08-22,602.695
2005-08-23,594.311
2005-08-24,589.591
2005-08-25,589.668
2005-08-26,595.695
2005-08-29,590.631
2005-08-30,594.618
2005-08-31,594.562
2005-09-01,599.47
2005-09-02,599.746
2005-09-05,598.161
2005-09-06,596.721
2005-09-07,598.943
2005-09-08,597.163
2005-09-09,600.413
2005-09-12,602.417
2005-09-13,598.798
2005-09-14,599.407
2005-09-15,598.927
2005-09-16,596.777
2005-09-19,596.708
2005-09-20,601.215
2005-09-21,596.552
2005-09-22,595.15
2005-09-23,591.014
2005-09-26,591.229
2005-09-27,591.41
2005-09-28,596.602
2005-09-29,601.976
2005-09-30,606.551
2005-10-03,608.986
2005-10-04,611.314
2005-10-05,606.427
2005-10-06,595.309
2005-10-07,594.82
2005-10-10,597.29
2005-10-11,597.194
2005-10-12,587.309
2005-10-13,586.238
2005-10-14,578.53
2005-10-17,571.694
2005-10-18,571.635
2005-10-19,557.411
2005-10-20,557.814
2005-10-21,560.383
2005-10-24,555.801
2005-10-25,559.3
2005-10-26,554.632
2005-10-27,551.222
2005-10-28,550.992
2005-10-31,551.84
2005-11-01,561.038
2005-11-02,563.499
2005-11-03,570.292
2005-11-04,574.836
2005-11-07,566.582
2005-11-08,565.406
2005-11-09,567.788
2005-11-10,569.341
2005-11-11,572.66
