Date,PORTUGAL IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-07,627.601
2010-09-08,621.322
2010-09-09,628.218
2010-09-10,626.921
2010-09-13,641.978
2010-09-14,646.444
2010-09-15,646.664
2010-09-16,646.451
2010-09-17,645.866
2010-09-20,646.09
2010-09-21,654.168
2010-09-22,670.067
2010-09-23,668.302
2010-09-24,680.163
2010-09-27,680.862
2010-09-28,684.042
2010-09-29,689.173
2010-09-30,696.339
2010-10-01,712.748
2010-10-04,704.009
2010-10-05,721.727
2010-10-06,734.609
2010-10-07,740.992
2010-10-08,740.399
2010-10-11,736.094
2010-10-12,727.46
2010-10-13,738.551
2010-10-14,737.851
2010-10-15,734.948
2010-10-18,736.851
2010-10-19,727.224
2010-10-20,737.244
2010-10-21,747.405
2010-10-22,744.931
2010-10-25,752.249
2010-10-26,748.48
2010-10-27,738.213
2010-10-28,758.641
2010-10-29,759.08
2010-11-01,765.281
2010-11-02,778.003
2010-11-03,785.141
2010-11-04,789.586
2010-11-05,771.438
2010-11-08,759.353
2010-11-09,755.724
2010-11-10,745.271
2010-11-11,728.195
2010-11-12,728.652
2010-11-15,729.884
2010-11-16,725.517
2010-11-17,727.288
2010-11-18,736.665
2010-11-19,744.697
2010-11-22,736.649
2010-11-23,715.636
2010-11-24,717.134
2010-11-25,716.391
2010-11-26,703.526
2010-11-29,682.892
2010-11-30,667.565
2010-12-01,685.993
2010-12-02,711.37
2010-12-03,726.34
2010-12-06,722.524
2010-12-07,734.77
2010-12-08,730.966
2010-12-09,727.412
2010-12-10,740.303
2010-12-13,754.075
2010-12-14,750.196
2010-12-15,735.401
2010-12-16,721.759
2010-12-17,718.408
2010-12-20,720.601
2010-12-21,730.775
2010-12-22,725.576
2010-12-23,724.446
2010-12-24,728.446
2010-12-27,724.186
2010-12-28,721.974
2010-12-29,725.679
2010-12-30,720.052
2010-12-31,715.903
2011-01-03,726.339
2011-01-04,735.18
2011-01-05,716.055
2011-01-06,702.876
2011-01-07,681.091
2011-01-10,675.557
2011-01-11,688.232
2011-01-12,704.627
2011-01-13,722.011
2011-01-14,708.726
2011-01-17,704.244
2011-01-18,715.521
2011-01-19,717.671
2011-01-20,715.54
2011-01-21,725.529
2011-01-24,735.268
2011-01-25,731.489
2011-01-26,735.22
2011-01-27,732.618
2011-01-28,724.135
2011-01-31,734.558
2011-02-01,742.602
2011-02-02,746.93
2011-02-03,736.639
2011-02-04,734.03
2011-02-07,734.746
2011-02-08,752.964
2011-02-09,759.837
2011-02-10,743.273
2011-02-11,744.679
2011-02-14,745.726
2011-02-15,750.476
2011-02-16,751.181
2011-02-17,752.835
2011-02-18,742.35
2011-02-21,730.085
2011-02-22,730.966
2011-02-23,737.891
2011-02-24,742.052
2011-02-25,745.311
2011-02-28,751.412
2011-03-01,757.165
2011-03-02,754.23
2011-03-03,754.471
2011-03-04,749.891
2011-03-07,749.706
2011-03-08,749.836
2011-03-09,752.705
2011-03-10,746.851
2011-03-11,744.49
2011-03-14,757.016
2011-03-15,749.424
2011-03-16,742.042
2011-03-17,740.952
2011-03-18,754.566
2011-03-21,777.708
2011-03-22,767.768
2011-03-23,758.324
2011-03-24,771.706
2011-03-25,769.635
2011-03-28,764.519
2011-03-29,768.024
2011-03-30,772.294
2011-03-31,767.373
2011-04-01,774.742
2011-04-04,784.459
2011-04-05,778.822
2011-04-06,781.469
2011-04-07,782.229
2011-04-08,790.599
2011-04-11,794.603
2011-04-12,783.097
2011-04-13,793.443
2011-04-14,777.796
2011-04-15,772.122
2011-04-18,743.884
2011-04-19,756.296
2011-04-20,770.442
2011-04-21,771.793
2011-04-22,771.793
2011-04-25,771.237
2011-04-26,774.251
2011-04-27,777.525
2011-04-28,787.799
2011-04-29,798.071
2011-05-02,810.397
2011-05-03,805.358
2011-05-04,808.151
2011-05-05,800.604
2011-05-06,797.769
2011-05-09,784.492
2011-05-10,792.68
2011-05-11,797.408
2011-05-12,791.684
2011-05-13,792.731
2011-05-16,795.728
2011-05-17,794.777
2011-05-18,798.882
2011-05-19,800.961
2011-05-20,793.128
2011-05-23,778.481
2011-05-24,784.73
2011-05-25,785.303
2011-05-26,787.312
2011-05-27,802.539
2011-05-30,801.639
2011-05-31,818.807
2011-06-01,814.156
2011-06-02,821.208
2011-06-03,840.084
2011-06-06,832.671
2011-06-07,838.923
2011-06-08,827.555
2011-06-09,825.479
2011-06-10,809.586
2011-06-13,810.632
2011-06-14,823.876
2011-06-15,804.63
2011-06-16,790.318
2011-06-17,813.229
2011-06-20,800.162
2011-06-21,816.549
2011-06-22,812.432
2011-06-23,791.184
2011-06-24,791.072
2011-06-27,793.37
2011-06-28,798.311
2011-06-29,824.043
2011-06-30,861.485
2011-07-01,858.011
2011-07-04,868.16
2011-07-05,864.301
2011-07-06,840.679
2011-07-07,866.674
2011-07-08,852.694
2011-07-11,802.995
2011-07-12,815.418
2011-07-13,831.047
2011-07-14,813.622
2011-07-15,815.388
2011-07-18,795.907
2011-07-19,816.561
2011-07-20,824.508
2011-07-21,841.731
2011-07-22,848.359
2011-07-25,849.869
2011-07-26,862.442
2011-07-27,836.498
2011-07-28,840.484
2011-07-29,839.351
2011-08-01,826.443
2011-08-02,812.181
2011-08-03,803.059
2011-08-04,758.545
2011-08-05,745.98
2011-08-08,708.456
2011-08-09,711.112
2011-08-10,705.091
2011-08-11,734.2
2011-08-12,763.483
2011-08-15,786.495
2011-08-16,775.381
2011-08-17,787.195
2011-08-18,747.012
2011-08-19,743.826
2011-08-22,753.62
2011-08-23,749.104
2011-08-24,755.019
2011-08-25,745.522
2011-08-26,741.179
2011-08-29,766.169
2011-08-30,762.659
2011-08-31,775.218
2011-09-01,763.278
2011-09-02,763.075
2011-09-05,737.612
2011-09-06,721.002
2011-09-07,737.237
2011-09-08,751.677
2011-09-09,721.949
2011-09-12,689.197
2011-09-13,696.429
2011-09-14,701.86
2011-09-15,741.034
2011-09-16,736.139
2011-09-19,716.168
2011-09-20,731.278
2011-09-21,739.141
2011-09-22,682.422
2011-09-23,673.796
2011-09-26,674.722
2011-09-27,703.174
2011-09-28,697.856
2011-09-29,704.679
2011-09-30,685.52
2011-10-03,660.208
2011-10-04,640.829
2011-10-05,669.48
2011-10-06,684.312
2011-10-07,702.285
2011-10-10,729.153
2011-10-11,721.399
2011-10-12,750.794
2011-10-13,731.662
2011-10-14,757.035
2011-10-17,741.637
2011-10-18,741.101
2011-10-19,741.251
2011-10-20,739.994
2011-10-21,766.415
2011-10-24,759.656
2011-10-25,743.877
2011-10-26,741.638
2011-10-27,777.791
2011-10-28,776.14
2011-10-31,762.484
2011-11-01,729.178
2011-11-02,739.009
2011-11-03,756.383
2011-11-04,755.32
2011-11-07,751.737
2011-11-08,760.701
2011-11-09,741.0
2011-11-10,741.657
2011-11-11,718.916
2011-11-14,710.283
2011-11-15,695.567
2011-11-16,693.573
2011-11-17,683.105
2011-11-18,678.043
2011-11-21,655.719
2011-11-22,650.565
2011-11-23,638.512
2011-11-24,637.57
2011-11-25,635.692
2011-11-28,657.91
2011-11-29,659.332
2011-11-30,700.581
2011-12-01,695.811
2011-12-02,691.189
2011-12-05,694.065
2011-12-06,683.837
2011-12-07,681.476
2011-12-08,661.69
2011-12-09,675.208
2011-12-12,649.425
2011-12-13,642.81
2011-12-14,628.709
2011-12-15,640.384
2011-12-16,643.757
2011-12-19,645.55
2011-12-20,653.74
2011-12-21,647.105
2011-12-22,648.932
2011-12-23,657.059
2011-12-26,657.059
2011-12-27,654.506
2011-12-28,648.973
2011-12-29,645.979
2011-12-30,653.012
2012-01-02,665.413
2012-01-03,682.241
2012-01-04,668.69
2012-01-05,661.714
2012-01-06,669.198
2012-01-09,668.987
2012-01-10,669.964
2012-01-11,655.352
2012-01-12,656.573
2012-01-13,643.973
2012-01-16,636.248
2012-01-17,642.239
2012-01-18,643.568
2012-01-19,655.677
2012-01-20,662.748
2012-01-23,669.242
2012-01-24,673.148
2012-01-25,670.181
2012-01-26,684.563
2012-01-27,677.302
2012-01-30,664.712
2012-01-31,666.162
2012-02-01,677.188
2012-02-02,686.023
2012-02-03,689.819
2012-02-06,680.025
2012-02-07,689.324
2012-02-08,692.758
2012-02-09,694.224
2012-02-10,686.564
2012-02-13,697.808
2012-02-14,689.292
2012-02-15,681.391
2012-02-16,675.967
2012-02-17,678.228
2012-02-20,686.853
2012-02-21,681.043
2012-02-22,687.202
2012-02-23,683.872
2012-02-24,703.852
2012-02-27,700.382
2012-02-28,710.242
2012-02-29,706.163
2012-03-01,709.111
2012-03-02,701.549
2012-03-05,701.499
2012-03-06,673.521
2012-03-07,685.638
2012-03-08,705.666
2012-03-09,708.603
2012-03-12,705.769
2012-03-13,711.048
2012-03-14,696.65
2012-03-15,697.531
2012-03-16,704.301
2012-03-19,712.721
2012-03-20,711.88
2012-03-21,713.003
2012-03-22,706.561
2012-03-23,710.695
2012-03-26,722.289
2012-03-27,715.409
2012-03-28,714.261
2012-03-29,708.27
2012-03-30,712.288
2012-04-02,722.425
2012-04-03,718.949
2012-04-04,693.567
2012-04-05,692.914
2012-04-06,692.914
2012-04-09,693.312
2012-04-10,687.336
2012-04-11,691.014
2012-04-12,697.771
2012-04-13,686.571
2012-04-16,681.152
2012-04-17,693.147
2012-04-18,682.654
2012-04-19,681.095
2012-04-20,680.502
2012-04-23,663.859
2012-04-24,672.096
2012-04-25,681.371
2012-04-26,665.326
2012-04-27,667.544
2012-04-30,682.479
2012-05-01,681.937
2012-05-02,669.071
2012-05-03,669.373
2012-05-04,661.211
2012-05-07,660.713
2012-05-08,657.174
2012-05-09,646.836
2012-05-10,650.234
2012-05-11,651.736
2012-05-14,634.819
2012-05-15,622.827
2012-05-16,615.979
2012-05-17,599.977
2012-05-18,595.755
2012-05-21,598.297
2012-05-22,610.055
2012-05-23,590.342
2012-05-24,595.564
2012-05-25,602.945
2012-05-28,605.286
2012-05-29,607.877
2012-05-30,594.904
2012-05-31,594.84
2012-06-01,577.435
2012-06-04,583.353
2012-06-05,585.519
2012-06-06,592.253
2012-06-07,592.681
2012-06-08,581.572
2012-06-11,583.54
2012-06-12,576.706
2012-06-13,571.759
2012-06-14,573.39
2012-06-15,589.569
2012-06-18,589.454
2012-06-19,598.853
2012-06-20,608.135
2012-06-21,595.837
2012-06-22,588.007
2012-06-25,559.655
2012-06-26,546.112
2012-06-27,553.246
2012-06-28,543.398
2012-06-29,565.463
2012-07-02,576.683
2012-07-03,594.593
2012-07-04,599.119
2012-07-05,572.604
2012-07-06,555.082
2012-07-09,556.784
2012-07-10,566.161
2012-07-11,561.097
2012-07-12,558.024
2012-07-13,564.504
2012-07-16,565.139
2012-07-17,568.91
2012-07-18,571.134
2012-07-19,574.997
2012-07-20,557.855
2012-07-23,534.623
2012-07-24,520.898
2012-07-25,512.016
2012-07-26,528.373
2012-07-27,550.618
2012-07-30,560.571
2012-07-31,560.507
2012-08-01,555.847
2012-08-02,544.345
2012-08-03,558.035
2012-08-06,566.051
2012-08-07,582.709
2012-08-08,582.855
2012-08-09,594.726
2012-08-10,593.758
2012-08-13,594.606
2012-08-14,596.611
2012-08-15,590.525
2012-08-16,589.955
2012-08-17,585.154
2012-08-20,588.871
2012-08-21,599.957
2012-08-22,594.416
2012-08-23,588.853
2012-08-24,584.403
2012-08-27,586.98
2012-08-28,602.246
2012-08-29,602.22
2012-08-30,603.722
2012-08-31,609.638
2012-09-03,620.821
2012-09-04,616.929
2012-09-05,619.529
2012-09-06,634.676
2012-09-07,647.487
2012-09-10,642.389
2012-09-11,643.867
2012-09-12,643.366
2012-09-13,648.382
2012-09-14,669.791
2012-09-17,662.487
2012-09-18,643.826
2012-09-19,653.706
2012-09-20,651.748
2012-09-21,662.137
2012-09-24,648.973
2012-09-25,639.795
2012-09-26,629.801
2012-09-27,633.314
2012-09-28,636.925
2012-10-01,644.768
2012-10-02,650.584
2012-10-03,655.93
2012-10-04,659.518
2012-10-05,665.177
2012-10-08,660.499
2012-10-09,657.913
2012-10-10,663.798
2012-10-11,677.241
2012-10-12,673.805
2012-10-15,673.481
2012-10-16,685.162
2012-10-17,685.568
2012-10-18,687.682
2012-10-19,674.856
2012-10-22,680.468
2012-10-23,662.412
2012-10-24,660.98
2012-10-25,656.805
2012-10-26,656.612
2012-10-29,650.056
2012-10-30,659.438
2012-10-31,647.014
2012-11-01,650.908
2012-11-02,644.802
2012-11-05,641.967
2012-11-06,646.088
2012-11-07,639.078
2012-11-08,635.097
2012-11-09,636.168
2012-11-12,632.341
2012-11-13,636.192
2012-11-14,633.575
2012-11-15,633.631
2012-11-16,622.123
2012-11-19,646.009
2012-11-20,655.221
2012-11-21,656.7
2012-11-22,668.877
2012-11-23,672.525
2012-11-26,666.764
2012-11-27,654.942
2012-11-28,649.549
2012-11-29,655.803
2012-11-30,656.813
2012-12-03,656.663
2012-12-04,662.042
2012-12-05,661.907
2012-12-06,661.732
2012-12-07,656.663
2012-12-10,653.828
2012-12-11,672.959
2012-12-12,677.936
2012-12-13,678.037
2012-12-14,677.401
2012-12-17,676.856
2012-12-18,678.993
2012-12-19,685.638
2012-12-20,684.668
2012-12-21,674.554
2012-12-24,681.583
2012-12-25,681.583
2012-12-26,682.977
2012-12-27,685.289
2012-12-28,676.58
2012-12-31,677.73
2013-01-01,677.73
2013-01-02,701.147
2013-01-03,703.953
2013-01-04,698.514
2013-01-07,698.223
2013-01-08,681.054
2013-01-09,679.733
2013-01-10,693.243
2013-01-11,727.402
2013-01-14,720.602
2013-01-15,720.093
2013-01-16,711.887
2013-01-17,719.111
2013-01-18,720.964
2013-01-21,731.157
2013-01-22,727.439
2013-01-23,739.373
2013-01-24,741.036
2013-01-25,740.061
2013-01-28,743.554
2013-01-29,739.192
2013-01-30,741.791
2013-01-31,731.628
2013-02-01,743.723
2013-02-04,741.261
2013-02-05,731.662
2013-02-06,721.845
2013-02-07,706.273
2013-02-08,709.881
2013-02-11,716.008
2013-02-12,730.02
2013-02-13,725.254
2013-02-14,718.34
2013-02-15,715.586
2013-02-18,712.562
2013-02-19,727.216
2013-02-20,735.174
2013-02-21,719.271
2013-02-22,719.131
2013-02-25,731.721
2013-02-26,708.065
2013-02-27,692.287
2013-02-28,691.627
2013-03-01,685.445
2013-03-04,687.382
2013-03-05,696.721
2013-03-06,690.244
2013-03-07,696.952
2013-03-08,692.011
2013-03-11,692.917
2013-03-12,700.052
2013-03-13,696.07
2013-03-14,709.247
2013-03-15,710.321
2013-03-18,705.712
2013-03-19,700.682
2013-03-20,706.528
2013-03-21,698.387
2013-03-22,705.816
2013-03-25,699.123
2013-03-26,685.286
2013-03-27,683.58
2013-03-28,689.751
2013-03-29,689.751
2013-04-01,690.074
2013-04-02,701.098
2013-04-03,690.059
2013-04-04,691.302
2013-04-05,699.594
2013-04-08,693.559
2013-04-09,706.965
2013-04-10,725.971
2013-04-11,722.613
2013-04-12,723.691
2013-04-15,715.387
2013-04-16,708.14
2013-04-17,691.309
2013-04-18,690.534
2013-04-19,706.7
2013-04-22,708.947
2013-04-23,727.339
2013-04-24,754.259
2013-04-25,769.097
2013-04-26,758.575
2013-04-29,769.223
2013-04-30,772.891
2013-05-01,773.419
2013-05-02,761.571
2013-05-03,773.691
2013-05-06,776.147
2013-05-07,780.634
2013-05-08,789.271
2013-05-09,784.241
2013-05-10,778.571
2013-05-13,777.049
2013-05-14,746.152
2013-05-15,745.656
2013-05-16,745.762
2013-05-17,745.646
2013-05-20,752.02
2013-05-21,748.96
2013-05-22,745.359
2013-05-23,738.084
2013-05-24,744.401
2013-05-27,751.278
2013-05-28,745.698
2013-05-29,745.974
2013-05-30,746.547
2013-05-31,744.706
2013-06-03,746.412
2013-06-04,751.318
2013-06-05,741.82
2013-06-06,740.906
2013-06-07,751.849
2013-06-10,751.665
2013-06-11,745.365
2013-06-12,747.52
2013-06-13,743.048
2013-06-14,757.117
2013-06-17,766.266
2013-06-18,777.425
2013-06-19,780.756
2013-06-20,739.262
2013-06-21,710.302
2013-06-24,687.41
2013-06-25,700.97
2013-06-26,705.254
2013-06-27,703.372
2013-06-28,708.02
2013-07-01,717.758
2013-07-02,710.251
2013-07-03,690.512
2013-07-04,703.052
2013-07-05,696.277
2013-07-08,699.872
2013-07-09,698.021
2013-07-10,697.515
2013-07-11,700.987
2013-07-12,698.373
2013-07-15,708.652
2013-07-16,715.559
2013-07-17,705.317
2013-07-18,722.243
2013-07-19,717.824
2013-07-22,723.457
2013-07-23,724.561
2013-07-24,741.05
2013-07-25,736.728
2013-07-26,734.163
2013-07-29,731.623
2013-07-30,728.666
2013-07-31,707.471
2013-08-01,705.787
2013-08-02,717.699
2013-08-05,711.599
2013-08-06,708.323
2013-08-07,705.947
2013-08-08,724.226
2013-08-09,741.362
2013-08-12,733.221
2013-08-13,734.942
2013-08-14,743.199
2013-08-15,740.897
2013-08-16,738.437
2013-08-19,739.362
2013-08-20,735.194
2013-08-21,729.852
2013-08-22,746.427
2013-08-23,750.914
2013-08-26,748.388
2013-08-27,738.394
2013-08-28,736.878
2013-08-29,727.884
2013-08-30,717.252
2013-09-02,729.197
2013-09-03,728.921
2013-09-04,728.772
2013-09-05,738.534
2013-09-06,745.977
2013-09-09,742.161
2013-09-10,746.8
2013-09-11,752.479
2013-09-12,755.355
2013-09-13,756.087
2013-09-16,749.536
2013-09-17,728.459
2013-09-18,735.536
2013-09-19,745.692
2013-09-20,746.32
2013-09-23,739.368
2013-09-24,736.0
2013-09-25,753.31
2013-09-26,746.532
2013-09-27,745.917
2013-09-30,738.649
2013-10-01,731.139
2013-10-02,728.143
2013-10-03,725.965
2013-10-04,727.438
2013-10-07,717.783
2013-10-08,712.974
2013-10-09,708.475
2013-10-10,715.542
2013-10-11,722.717
2013-10-14,730.926
2013-10-15,731.221
2013-10-16,732.741
2013-10-17,740.333
2013-10-18,749.512
2013-10-21,758.722
2013-10-22,761.84
2013-10-23,753.743
2013-10-24,747.065
2013-10-25,743.399
2013-10-28,745.016
2013-10-29,745.313
2013-10-30,746.687
2013-10-31,716.867
2013-11-01,711.038
2013-11-04,723.004
2013-11-05,730.995
2013-11-06,746.291
2013-11-07,735.13
2013-11-08,721.511
2013-11-11,730.23
2013-11-12,731.914
2013-11-13,726.123
2013-11-14,724.274
2013-11-15,723.244
2013-11-18,730.296
2013-11-19,733.06
2013-11-20,728.897
2013-11-21,726.809
2013-11-22,725.934
2013-11-25,728.681
2013-11-26,728.514
2013-11-27,740.949
2013-11-28,748.407
2013-11-29,752.553
2013-12-02,743.73
2013-12-03,740.846
2013-12-04,724.071
2013-12-05,722.926
2013-12-06,723.679
2013-12-09,734.384
2013-12-10,739.251
2013-12-11,739.232
2013-12-12,724.866
2013-12-13,721.295
2013-12-16,730.397
2013-12-17,725.973
2013-12-18,731.536
2013-12-19,728.798
2013-12-20,734.987
2013-12-23,750.281
2013-12-24,743.768
2013-12-25,743.768
2013-12-26,745.155
2013-12-27,754.633
2013-12-30,750.318
2013-12-31,749.807
2014-01-01,749.807
2014-01-02,742.641
2014-01-03,755.838
2014-01-06,757.425
2014-01-07,770.679
2014-01-08,773.246
2014-01-09,768.311
2014-01-10,771.349
2014-01-13,774.181
2014-01-14,764.229
2014-01-15,755.218
2014-01-16,757.771
2014-01-17,758.296
2014-01-20,760.139
2014-01-21,755.03
2014-01-22,733.555
2014-01-23,736.382
2014-01-24,734.547
2014-01-27,724.67
2014-01-28,733.28
2014-01-29,732.355
2014-01-30,718.539
2014-01-31,708.4
2014-02-03,700.196
2014-02-04,702.969
2014-02-05,706.239
2014-02-06,729.59
2014-02-07,734.496
2014-02-10,733.651
2014-02-11,742.896
2014-02-12,737.27
2014-02-13,747.619
2014-02-14,759.075
2014-02-17,777.417
2014-02-18,775.404
2014-02-19,773.882
2014-02-20,769.147
2014-02-21,777.579
2014-02-24,782.589
2014-02-25,783.841
2014-02-26,765.816
2014-02-27,771.766
2014-02-28,787.773
2014-03-03,762.816
2014-03-04,778.501
2014-03-05,783.545
2014-03-06,793.467
2014-03-07,790.599
2014-03-10,796.149
2014-03-11,797.766
2014-03-12,785.144
2014-03-13,769.563
2014-03-14,766.862
2014-03-17,778.979
2014-03-18,786.435
2014-03-19,787.62
2014-03-20,775.061
2014-03-21,775.402
2014-03-24,771.937
2014-03-25,779.095
2014-03-26,787.177
2014-03-27,788.074
2014-03-28,788.613
2014-03-31,793.374
2014-04-01,807.376
2014-04-02,803.038
2014-04-03,805.168
2014-04-04,798.82
2014-04-07,794.937
2014-04-08,782.78
2014-04-09,787.76
2014-04-10,783.098
2014-04-11,775.014
2014-04-14,772.099
2014-04-15,765.075
2014-04-16,780.808
2014-04-17,790.509
2014-04-18,790.509
2014-04-21,788.709
2014-04-22,802.269
2014-04-23,792.623
2014-04-24,793.765
2014-04-25,784.426
2014-04-28,783.157
2014-04-29,786.052
2014-04-30,784.449
2014-05-01,784.449
2014-05-02,793.676
2014-05-05,793.425
2014-05-06,798.705
2014-05-07,789.264
2014-05-08,789.286
2014-05-09,774.461
2014-05-12,782.234
2014-05-13,776.105
2014-05-14,753.711
2014-05-15,740.031
2014-05-16,739.498
2014-05-19,743.058
2014-05-20,744.613
2014-05-21,735.893
2014-05-22,732.296
2014-05-23,729.789
2014-05-26,737.803
2014-05-27,750.173
2014-05-28,755.687
2014-05-29,753.2
2014-05-30,762.173
2014-06-02,761.017
2014-06-03,761.826
2014-06-04,765.814
2014-06-05,770.37
2014-06-06,778.198
2014-06-09,777.56
2014-06-10,778.495
2014-06-11,766.538
2014-06-12,762.489
2014-06-13,762.412
2014-06-16,757.293
2014-06-17,755.101
2014-06-18,751.833
2014-06-19,755.909
2014-06-20,745.006
2014-06-23,734.688
2014-06-24,718.494
2014-06-25,729.642
2014-06-26,723.783
2014-06-27,712.28
2014-06-30,701.946
2014-07-01,738.726
2014-07-02,739.009
2014-07-03,733.397
2014-07-04,725.254
2014-07-07,710.315
2014-07-08,682.538
2014-07-09,679.693
2014-07-10,647.263
2014-07-11,642.659
2014-07-14,643.381
2014-07-15,630.573
2014-07-16,656.878
2014-07-17,650.167
2014-07-18,643.166
2014-07-21,641.002
2014-07-22,642.939
2014-07-23,662.422
2014-07-24,675.293
2014-07-25,665.661
2014-07-28,669.195
2014-07-29,656.675
2014-07-30,624.162
2014-07-31,597.388
2014-08-01,579.043
2014-08-04,584.82
2014-08-05,561.708
2014-08-06,539.67
2014-08-07,531.644
2014-08-08,528.077
2014-08-11,529.448
2014-08-12,525.451
2014-08-13,534.99
2014-08-14,540.068
2014-08-15,541.187
2014-08-18,552.712
2014-08-19,559.021
2014-08-20,556.024
2014-08-21,553.802
2014-08-22,550.891
2014-08-25,556.152
2014-08-26,566.124
2014-08-27,575.459
2014-08-28,565.953
2014-08-29,572.272
2014-09-01,568.293
2014-09-02,568.011
2014-09-03,576.837
2014-09-04,577.898
2014-09-05,577.205
2014-09-08,572.75
2014-09-09,563.825
2014-09-10,562.561
2014-09-11,562.468
2014-09-12,564.076
2014-09-15,555.555
2014-09-16,550.459
2014-09-17,552.162
2014-09-18,554.778
2014-09-19,557.926
2014-09-22,555.704
2014-09-23,549.596
2014-09-24,542.553
2014-09-25,532.925
2014-09-26,531.866
2014-09-29,529.473
2014-09-30,526.368
2014-10-01,516.66
2014-10-02,502.39
2014-10-03,498.228
2014-10-06,499.182
2014-10-07,500.436
2014-10-08,489.376
2014-10-09,481.625
2014-10-10,472.469
2014-10-13,477.712
2014-10-14,476.568
2014-10-15,460.758
2014-10-16,447.954
2014-10-17,466.601
2014-10-20,463.589
2014-10-21,480.292
2014-10-22,479.039
2014-10-23,477.92
2014-10-24,476.324
2014-10-27,476.587
2014-10-28,484.833
2014-10-29,479.7
2014-10-30,459.5
2014-10-31,459.067
2014-11-03,455.341
2014-11-04,442.885
2014-11-05,448.738
2014-11-06,452.368
2014-11-07,448.769
2014-11-10,459.985
2014-11-11,456.865
2014-11-12,441.462
2014-11-13,449.438
2014-11-14,454.358
2014-11-17,454.121
2014-11-18,461.043
2014-11-19,455.445
2014-11-20,453.47
2014-11-21,461.348
2014-11-24,464.579
2014-11-25,462.316
2014-11-26,462.06
2014-11-27,453.585
2014-11-28,435.177
2014-12-01,422.023
2014-12-02,434.219
2014-12-03,430.409
2014-12-04,428.525
2014-12-05,430.038
2014-12-08,421.925
2014-12-09,412.537
2014-12-10,403.791
2014-12-11,396.083
2014-12-12,390.936
2014-12-15,377.042
2014-12-16,383.583
2014-12-17,379.803
2014-12-18,392.081
2014-12-19,386.306
2014-12-22,382.231
2014-12-23,388.341
2014-12-24,383.811
2014-12-25,383.811
2014-12-26,383.213
2014-12-29,375.829
2014-12-30,365.912
2014-12-31,365.936
2015-01-01,365.936
2015-01-02,371.658
2015-01-05,354.605
2015-01-06,351.502
2015-01-07,346.904
2015-01-08,356.863
2015-01-09,351.277
2015-01-12,349.059
2015-01-13,357.1
2015-01-14,365.48
2015-01-15,359.396
2015-01-16,366.756
2015-01-19,376.979
2015-01-20,377.036
2015-01-21,388.715
2015-01-22,386.134
2015-01-23,376.613
2015-01-26,384.702
2015-01-27,384.203
2015-01-28,368.143
2015-01-29,368.318
2015-01-30,364.244
2015-02-02,381.417
2015-02-03,392.208
2015-02-04,387.758
2015-02-05,389.2
2015-02-06,389.139
2015-02-09,390.446
2015-02-10,384.916
2015-02-11,377.94
2015-02-12,389.589
2015-02-13,402.74
2015-02-16,406.41
2015-02-17,417.46
2015-02-18,423.955
2015-02-19,422.726
2015-02-20,421.668
2015-02-23,423.571
2015-02-24,429.634
2015-02-25,427.044
2015-02-26,425.799
2015-02-27,427.555
2015-03-02,422.776
2015-03-03,425.432
2015-03-04,412.998
2015-03-05,419.121
2015-03-06,423.253
2015-03-09,422.466
2015-03-10,398.091
2015-03-11,402.653
2015-03-12,406.303
2015-03-13,398.838
2015-03-16,406.202
2015-03-17,405.843
2015-03-18,410.692
2015-03-19,414.178
2015-03-20,436.209
2015-03-23,441.478
2015-03-24,445.654
2015-03-25,447.696
2015-03-26,441.91
2015-03-27,446.759
2015-03-30,443.433
2015-03-31,435.41
2015-04-01,441.55
2015-04-02,445.971
2015-04-03,445.971
2015-04-06,452.16
2015-04-07,450.277
2015-04-08,464.21
2015-04-09,466.304
2015-04-10,465.021
2015-04-13,462.622
2015-04-14,460.567
2015-04-15,464.493
2015-04-16,456.715
2015-04-17,446.827
2015-04-20,451.935
2015-04-21,450.325
2015-04-22,445.897
2015-04-23,451.188
2015-04-24,458.917
2015-04-27,470.886
2015-04-28,473.282
2015-04-29,476.649
2015-04-30,492.02
2015-05-01,492.767
2015-05-04,497.316
2015-05-05,491.711
2015-05-06,497.296
2015-05-07,483.771
2015-05-08,489.798
2015-05-11,494.195
2015-05-12,495.948
2015-05-13,504.797
2015-05-14,505.499
2015-05-15,502.536
2015-05-18,495.93
2015-05-19,486.015
2015-05-20,479.625
2015-05-21,482.442
2015-05-22,478.874
2015-05-25,469.747
2015-05-26,452.468
2015-05-27,457.484
2015-05-28,457.177
2015-05-29,452.088
2015-06-01,448.788
2015-06-02,462.479
2015-06-03,471.875
2015-06-04,466.263
2015-06-05,457.31
2015-06-08,448.341
2015-06-09,449.064
2015-06-10,467.094
2015-06-11,472.024
2015-06-12,466.511
2015-06-15,456.989
2015-06-16,453.032
2015-06-17,448.248
2015-06-18,455.587
2015-06-19,455.183
2015-06-22,461.088
2015-06-23,466.648
2015-06-24,461.447
2015-06-25,458.25
2015-06-26,459.113
2015-06-29,434.019
2015-06-30,434.956
2015-07-01,439.194
2015-07-02,436.23
2015-07-03,430.777
2015-07-06,414.516
2015-07-07,398.673
2015-07-08,409.363
2015-07-09,426.735
2015-07-10,443.536
2015-07-13,444.955
2015-07-14,439.461
2015-07-15,441.394
2015-07-16,444.479
2015-07-17,442.84
