Date,NORWAY IMI IMI (Large+Mid+Small Cap)
2024-09-17,1220.339
2024-09-18,1216.957
2024-09-19,1235.763
2024-09-20,1229.098
2024-09-23,1239.752
2024-09-24,1245.047
2024-09-25,1227.702
2024-09-26,1219.694
2024-09-27,1233.402
2024-09-30,1236.457
2024-10-01,1235.898
2024-10-02,1246.13
2024-10-03,1240.395
2024-10-04,1246.937
2024-10-07,1245.883
2024-10-08,1220.606
2024-10-09,1219.645
2024-10-10,1233.39
2024-10-11,1243.919
2024-10-14,1236.421
2024-10-15,1224.46
2024-10-16,1216.813
2024-10-17,1215.338
2024-10-18,1208.382
2024-10-21,1209.833
2024-10-22,1217.458
2024-10-23,1203.138
2024-10-24,1214.554
2024-10-25,1231.563
2024-10-28,1215.754
2024-10-29,1218.155
2024-10-30,1220.695
2024-10-31,1196.584
2024-11-01,1196.845
2024-11-04,1198.292
2024-11-05,1205.607
2024-11-06,1182.321
2024-11-07,1213.539
2024-11-08,1189.129
2024-11-11,1185.145
2024-11-12,1174.498
2024-11-13,1165.121
2024-11-14,1184.949
2024-11-15,1198.968
2024-11-18,1201.254
2024-11-19,1209.419
2024-11-20,1206.467
2024-11-21,1217.188
2024-11-22,1214.622
2024-11-25,1217.799
2024-11-26,1192.597
2024-11-27,1207.797
2024-11-28,1207.901
2024-11-29,1204.831
2024-12-02,1195.446
2024-12-03,1216.664
2024-12-04,1222.04
2024-12-05,1220.524
2024-12-06,1191.866
2024-12-09,1201.467
2024-12-10,1185.694
2024-12-11,1187.282
2024-12-12,1190.281
2024-12-13,1188.367
2024-12-16,1175.512
2024-12-17,1159.229
2024-12-18,1153.603
2024-12-19,1130.033
2024-12-20,1126.923
2024-12-23,1135.323
2024-12-24,1134.948
2024-12-25,1134.948
2024-12-26,1136.137
2024-12-27,1148.694
2024-12-30,1147.15
2024-12-31,1149.196
2025-01-01,1149.196
2025-01-02,1173.512
2025-01-03,1176.067
2025-01-06,1185.444
2025-01-07,1186.411
2025-01-08,1175.803
2025-01-09,1181.286
2025-01-10,1179.645
2025-01-13,1175.65
2025-01-14,1187.469
2025-01-15,1205.517
2025-01-16,1199.227
2025-01-17,1201.401
2025-01-20,1208.456
2025-01-21,1204.011
2025-01-22,1213.158
2025-01-23,1223.002
2025-01-24,1224.558
2025-01-27,1220.58
2025-01-28,1220.748
2025-01-29,1231.365
2025-01-30,1242.749
2025-01-31,1233.738
2025-02-03,1210.51
2025-02-04,1233.386
2025-02-05,1234.217
2025-02-06,1228.851
2025-02-07,1215.94
2025-02-10,1220.824
2025-02-11,1231.482
2025-02-12,1208.194
2025-02-13,1217.007
2025-02-14,1231.813
2025-02-17,1235.091
2025-02-18,1231.352
2025-02-19,1237.857
2025-02-20,1235.317
2025-02-21,1240.782
2025-02-24,1240.077
2025-02-25,1235.28
2025-02-26,1241.599
2025-02-27,1223.935
2025-02-28,1221.448
2025-03-03,1245.422
2025-03-04,1203.721
2025-03-05,1239.116
2025-03-06,1253.099
2025-03-07,1269.059
2025-03-10,1270.727
2025-03-11,1270.646
2025-03-12,1273.49
2025-03-13,1285.734
2025-03-14,1299.542
2025-03-17,1331.209
2025-03-18,1334.276
2025-03-19,1342.457
2025-03-20,1340.795
2025-03-21,1337.853
2025-03-24,1338.158
2025-03-25,1346.009
2025-03-26,1348.827
2025-03-27,1342.434
2025-03-28,1329.551
2025-03-31,1321.648
2025-04-01,1333.416
2025-04-02,1323.306
2025-04-03,1313.236
2025-04-04,1189.572
2025-04-07,1165.648
2025-04-08,1173.839
2025-04-09,1133.251
2025-04-10,1192.195
2025-04-11,1201.809
2025-04-14,1247.399
2025-04-15,1255.347
2025-04-16,1256.469
2025-04-17,1265.607
2025-04-18,1265.607
2025-04-21,1279.643
2025-04-22,1276.554
2025-04-23,1280.897
2025-04-24,1283.485
2025-04-25,1286.378
2025-04-28,1301.543
2025-04-29,1303.819
2025-04-30,1315.215
2025-05-01,1305.321
2025-05-02,1338.204
2025-05-05,1338.231
2025-05-06,1343.377
2025-05-07,1348.31
2025-05-08,1334.742
2025-05-09,1332.07
2025-05-12,1334.678
2025-05-13,1346.718
2025-05-14,1360.336
2025-05-15,1360.855
2025-05-16,1379.602
2025-05-19,1386.773
2025-05-20,1391.115
2025-05-21,1417.013
2025-05-22,1387.241
2025-05-23,1403.5
2025-05-26,1418.136
2025-05-27,1419.577
2025-05-28,1406.756
2025-05-29,1412.241
2025-05-30,1399.789
2025-06-02,1425.02
2025-06-03,1417.083
2025-06-04,1433.124
2025-06-05,1441.939
2025-06-06,1434.217
2025-06-09,1442.241
2025-06-10,1452.657
2025-06-11,1461.569
2025-06-12,1484.862
2025-06-13,1496.317
2025-06-16,1506.205
2025-06-17,1508.234
2025-06-18,1499.115
2025-06-19,1488.372
2025-06-20,1481.096
2025-06-23,1473.49
2025-06-24,1450.006
2025-06-25,1441.423
2025-06-26,1450.906
2025-06-27,1457.45
2025-06-30,1464.026
2025-07-01,1457.397
2025-07-02,1462.15
2025-07-03,1479.618
2025-07-04,1481.323
2025-07-07,1479.165
2025-07-08,1475.926
2025-07-09,1468.676
2025-07-10,1477.007
2025-07-11,1466.785
2025-07-14,1470.951
2025-07-15,1453.112
2025-07-16,1430.873
2025-07-17,1427.127
2025-07-18,1455.219
2025-07-21,1446.775
2025-07-22,1459.203
2025-07-23,1460.079
2025-07-24,1472.338
2025-07-25,1453.082
2025-07-28,1460.093
2025-07-29,1457.957
2025-07-30,1442.993
2025-07-31,1441.832
2025-08-01,1429.471
2025-08-04,1439.752
2025-08-05,1445.105
2025-08-06,1455.484
2025-08-07,1446.292
2025-08-08,1443.523
2025-08-11,1438.812
2025-08-12,1453.981
2025-08-13,1460.44
2025-08-14,1460.348
2025-08-15,1468.868
2025-08-18,1462.445
2025-08-19,1457.201
2025-08-20,1467.37
2025-08-21,1488.196
2025-08-22,1512.756
2025-08-25,1506.762
2025-08-26,1497.396
2025-08-27,1481.967
2025-08-28,1483.604
2025-08-29,1496.008
2025-09-01,1505.765
2025-09-02,1485.733
2025-09-03,1471.845
2025-09-04,1470.094
2025-09-05,1479.077
2025-09-08,1490.68
2025-09-09,1502.925
2025-09-10,1526.889
2025-09-11,1528.685
2025-09-12,1530.57
2025-09-15,1546.353
2025-09-16,1551.598
2025-09-17,1539.113
2025-09-18,1527.619
2025-09-19,1516.442
2025-09-22,1510.302
2025-09-23,1530.77
2025-09-24,1526.942
2025-09-25,1508.237
2025-09-26,1522.632
2025-09-29,1520.581
2025-09-30,1509.345
2025-10-01,1532.124
2025-10-02,1510.206
2025-10-03,1527.262
2025-10-06,1537.241
2025-10-07,1514.642
2025-10-08,1514.867
2025-10-09,1504.806
2025-10-10,1496.211
2025-10-13,1487.087
2025-10-14,1469.471
2025-10-15,1493.479
2025-10-16,1500.469
2025-10-17,1477.834
2025-10-20,1485.582
2025-10-21,1487.825
2025-10-22,1488.252
2025-10-23,1513.871
2025-10-24,1499.208
2025-10-27,1507.702
2025-10-28,1503.682
2025-10-29,1506.241
2025-10-30,1462.38
2025-10-31,1455.996
2025-11-03,1461.244
2025-11-04,1441.075
2025-11-05,1439.089
2025-11-06,1433.349
2025-11-07,1435.64
2025-11-10,1447.694
2025-11-11,1469.159
2025-11-12,1471.261
2025-11-13,1481.535
2025-11-14,1460.469
2025-11-17,1463.958
2025-11-18,1429.151
2025-11-19,1422.519
2025-11-20,1436.574
2025-11-21,1408.258
2025-11-24,1414.307
2025-11-25,1415.429
2025-11-26,1431.729
2025-11-27,1450.104
2025-11-28,1456.713
