Date,NEW ZEALAND VALUE Standard (Large+Mid Cap)
2010-09-21,151.002
2010-09-22,151.322
2010-09-23,149.927
2010-09-24,149.502
2010-09-27,150.578
2010-09-28,151.532
2010-09-29,152.524
2010-09-30,148.141
2010-10-01,150.849
2010-10-04,151.371
2010-10-05,151.587
2010-10-06,153.545
2010-10-07,152.789
2010-10-08,153.174
2010-10-11,152.405
2010-10-12,152.283
2010-10-13,154.561
2010-10-14,157.911
2010-10-15,156.259
2010-10-18,156.596
2010-10-19,153.867
2010-10-20,153.464
2010-10-21,153.466
2010-10-22,155.241
2010-10-25,156.864
2010-10-26,154.396
2010-10-27,151.708
2010-10-28,155.789
2010-10-29,157.335
2010-11-01,157.774
2010-11-02,159.552
2010-11-03,160.671
2010-11-04,166.32
2010-11-05,164.87
2010-11-08,163.379
2010-11-09,166.033
2010-11-10,165.824
2010-11-11,164.6
2010-11-12,163.569
2010-11-15,166.063
2010-11-16,163.377
2010-11-17,162.291
2010-11-18,163.852
2010-11-19,163.229
2010-11-22,164.903
2010-11-23,162.822
2010-11-24,163.225
2010-11-25,161.337
2010-11-26,159.63
2010-11-29,159.933
2010-11-30,157.716
2010-12-01,157.247
2010-12-02,160.0
2010-12-03,161.323
2010-12-06,162.097
2010-12-07,160.789
2010-12-08,157.55
2010-12-09,154.37
2010-12-10,154.485
2010-12-13,156.937
2010-12-14,157.479
2010-12-15,156.801
2010-12-16,155.17
2010-12-17,158.356
2010-12-20,158.345
2010-12-21,160.345
2010-12-22,159.986
2010-12-23,161.96
2010-12-24,160.709
2010-12-27,160.849
2010-12-28,162.494
2010-12-29,162.263
2010-12-30,163.22
2010-12-31,164.526
2011-01-03,163.263
2011-01-04,161.768
2011-01-05,161.442
2011-01-06,161.602
2011-01-07,162.229
2011-01-10,161.84
2011-01-11,162.808
2011-01-12,163.473
2011-01-13,169.521
2011-01-14,168.326
2011-01-17,168.545
2011-01-18,168.08
2011-01-19,168.861
2011-01-20,164.104
2011-01-21,166.253
2011-01-24,167.958
2011-01-25,168.924
2011-01-26,169.03
2011-01-27,170.544
2011-01-28,171.342
2011-01-31,168.261
2011-02-01,168.66
2011-02-02,168.8
2011-02-03,166.086
2011-02-04,168.473
2011-02-07,168.203
2011-02-08,168.476
2011-02-09,168.432
2011-02-10,165.751
2011-02-11,163.382
2011-02-14,165.249
2011-02-15,165.688
2011-02-16,165.11
2011-02-17,167.057
2011-02-18,169.207
2011-02-21,166.232
2011-02-22,163.467
2011-02-23,164.41
2011-02-24,162.734
2011-02-25,163.076
2011-02-28,163.437
2011-03-01,166.347
2011-03-02,164.867
2011-03-03,164.877
2011-03-04,165.725
2011-03-07,165.648
2011-03-08,164.088
2011-03-09,162.558
2011-03-10,160.013
2011-03-11,161.002
2011-03-14,157.788
2011-03-15,155.142
2011-03-16,155.566
2011-03-17,153.942
2011-03-18,156.076
2011-03-21,156.705
2011-03-22,159.218
2011-03-23,159.718
2011-03-24,162.691
2011-03-25,162.739
2011-03-28,164.594
2011-03-29,166.02
2011-03-30,167.618
2011-03-31,168.706
2011-04-01,171.102
2011-04-04,172.142
2011-04-05,173.424
2011-04-06,172.461
2011-04-07,172.165
2011-04-08,172.215
2011-04-11,174.0
2011-04-12,173.008
2011-04-13,173.746
2011-04-14,172.02
2011-04-15,174.02
2011-04-18,174.931
2011-04-19,174.048
2011-04-20,180.892
2011-04-21,181.886
2011-04-22,181.886
2011-04-25,181.557
2011-04-26,182.428
2011-04-27,180.777
2011-04-28,184.12
2011-04-29,185.602
2011-05-02,184.775
2011-05-03,181.366
2011-05-04,180.654
2011-05-05,180.082
2011-05-06,183.531
2011-05-09,181.601
2011-05-10,184.446
2011-05-11,187.643
2011-05-12,187.53
2011-05-13,185.159
2011-05-16,186.809
2011-05-17,187.274
2011-05-18,190.61
2011-05-19,189.23
2011-05-20,189.883
2011-05-23,187.433
2011-05-24,195.633
2011-05-25,197.406
2011-05-26,196.113
2011-05-27,195.801
2011-05-30,198.631
2011-05-31,200.241
2011-06-01,199.841
2011-06-02,195.583
2011-06-03,192.067
2011-06-06,192.847
2011-06-07,192.936
2011-06-08,195.921
2011-06-09,194.838
2011-06-10,193.04
2011-06-13,188.709
2011-06-14,194.475
2011-06-15,195.825
2011-06-16,192.046
2011-06-17,192.321
2011-06-20,193.695
2011-06-21,193.289
2011-06-22,194.186
2011-06-23,194.654
2011-06-24,194.931
2011-06-27,190.879
2011-06-28,191.021
2011-06-29,192.821
2011-06-30,196.261
2011-07-01,199.932
2011-07-04,200.803
2011-07-05,199.506
2011-07-06,198.444
2011-07-07,200.594
2011-07-08,200.55
2011-07-11,196.881
2011-07-12,196.566
2011-07-13,199.93
2011-07-14,200.595
2011-07-15,202.73
2011-07-18,202.388
2011-07-19,207.617
2011-07-20,208.093
2011-07-21,212.473
2011-07-22,216.732
2011-07-25,215.113
2011-07-26,214.39
2011-07-27,215.412
2011-07-28,215.969
2011-07-29,214.692
2011-08-01,215.885
2011-08-02,216.051
2011-08-03,212.569
2011-08-04,210.176
2011-08-05,201.187
2011-08-08,192.459
2011-08-09,183.426
2011-08-10,186.835
2011-08-11,191.513
2011-08-12,191.567
2011-08-15,197.061
2011-08-16,202.422
2011-08-17,205.197
2011-08-18,199.883
2011-08-19,204.054
2011-08-22,206.283
2011-08-23,206.342
2011-08-24,206.873
2011-08-25,208.114
2011-08-26,209.235
2011-08-29,212.989
2011-08-30,214.036
2011-08-31,211.212
2011-09-01,209.712
2011-09-02,205.659
2011-09-05,201.118
2011-09-06,198.914
2011-09-07,203.08
2011-09-08,205.923
2011-09-09,203.855
2011-09-12,199.287
2011-09-13,202.637
2011-09-14,200.596
2011-09-15,202.847
2011-09-16,205.98
2011-09-19,203.758
2011-09-20,206.667
2011-09-21,206.349
2011-09-22,199.301
2011-09-23,198.65
2011-09-26,189.077
2011-09-27,198.157
2011-09-28,194.493
2011-09-29,193.318
2011-09-30,194.774
2011-10-03,192.731
2011-10-04,190.008
2011-10-05,192.007
2011-10-06,194.689
2011-10-07,198.76
2011-10-10,198.432
2011-10-11,198.029
2011-10-12,203.04
2011-10-13,199.41
2011-10-14,203.285
2011-10-17,202.347
2011-10-18,200.229
2011-10-19,203.942
2011-10-20,202.204
2011-10-21,204.364
2011-10-24,205.677
2011-10-25,203.326
2011-10-26,200.556
2011-10-27,205.768
2011-10-28,207.788
2011-10-31,205.751
2011-11-01,203.213
2011-11-02,203.782
2011-11-03,202.981
2011-11-04,205.187
2011-11-07,206.841
2011-11-08,208.355
2011-11-09,205.589
2011-11-10,202.655
2011-11-11,204.755
2011-11-14,199.181
2011-11-15,197.935
2011-11-16,193.088
2011-11-17,191.054
2011-11-18,186.266
2011-11-21,184.68
2011-11-22,186.242
2011-11-23,191.085
2011-11-24,188.998
2011-11-25,184.882
2011-11-28,189.679
2011-11-29,192.741
2011-11-30,199.59
2011-12-01,198.887
2011-12-02,200.792
2011-12-05,204.32
2011-12-06,202.612
2011-12-07,204.567
2011-12-08,205.385
2011-12-09,205.218
2011-12-12,205.46
2011-12-13,204.623
2011-12-14,198.552
2011-12-15,197.639
2011-12-16,199.692
2011-12-19,193.14
2011-12-20,196.978
2011-12-21,197.115
2011-12-22,195.638
2011-12-23,197.559
2011-12-26,197.559
2011-12-27,196.959
2011-12-28,199.967
2011-12-29,200.613
2011-12-30,205.604
2012-01-02,205.604
2012-01-03,208.331
2012-01-04,203.3
2012-01-05,203.38
2012-01-06,201.324
2012-01-09,198.663
2012-01-10,202.285
2012-01-11,201.104
2012-01-12,198.96
2012-01-13,200.41
2012-01-16,200.681
2012-01-17,204.141
2012-01-18,211.179
2012-01-19,211.144
2012-01-20,214.243
2012-01-23,218.119
2012-01-24,215.813
2012-01-25,219.219
2012-01-26,223.989
2012-01-27,224.093
2012-01-30,225.318
2012-01-31,224.827
2012-02-01,229.598
2012-02-02,230.196
2012-02-03,231.74
2012-02-06,230.467
2012-02-07,230.87
2012-02-08,232.287
2012-02-09,232.471
2012-02-10,231.365
2012-02-13,232.279
2012-02-14,233.748
2012-02-15,230.739
2012-02-16,227.234
2012-02-17,228.738
2012-02-20,232.817
2012-02-21,233.869
2012-02-22,228.083
2012-02-23,229.434
2012-02-24,229.692
2012-02-27,229.379
2012-02-28,228.157
2012-02-29,232.567
2012-03-01,233.689
2012-03-02,235.466
2012-03-05,234.152
2012-03-06,233.447
2012-03-07,237.764
2012-03-08,239.474
2012-03-09,243.963
2012-03-12,244.661
2012-03-13,250.022
2012-03-14,248.061
2012-03-15,256.468
2012-03-16,252.282
2012-03-19,250.49
2012-03-20,252.251
2012-03-21,251.823
2012-03-22,249.138
2012-03-23,248.889
2012-03-26,252.858
2012-03-27,259.117
2012-03-28,255.325
2012-03-29,253.994
2012-03-30,254.19
2012-04-02,254.916
2012-04-03,253.479
2012-04-04,247.995
2012-04-05,246.077
2012-04-06,246.077
2012-04-09,247.688
2012-04-10,246.913
2012-04-11,248.081
2012-04-12,253.248
2012-04-13,252.012
2012-04-16,253.02
2012-04-17,251.613
2012-04-18,254.072
2012-04-19,252.901
2012-04-20,249.904
2012-04-23,251.109
2012-04-24,257.348
2012-04-25,257.174
2012-04-26,254.73
2012-04-27,258.181
2012-04-30,259.831
2012-05-01,260.914
2012-05-02,262.163
2012-05-03,252.52
2012-05-04,246.745
2012-05-07,249.229
2012-05-08,245.75
2012-05-09,248.938
2012-05-10,250.951
2012-05-11,245.629
2012-05-14,247.254
2012-05-15,241.939
2012-05-16,237.069
2012-05-17,238.887
2012-05-18,234.816
2012-05-21,236.832
2012-05-22,244.458
2012-05-23,234.8
2012-05-24,234.741
2012-05-25,234.021
2012-05-28,234.45
2012-05-29,239.233
2012-05-30,235.201
2012-05-31,236.104
2012-06-01,228.601
2012-06-04,230.625
2012-06-05,228.051
2012-06-06,236.807
2012-06-07,238.956
2012-06-08,233.618
2012-06-11,238.095
2012-06-12,235.113
2012-06-13,231.164
2012-06-14,235.051
2012-06-15,243.164
2012-06-18,245.076
2012-06-19,248.868
2012-06-20,244.336
2012-06-21,237.66
2012-06-22,236.475
2012-06-25,235.6
2012-06-26,232.775
2012-06-27,231.369
2012-06-28,231.584
2012-06-29,234.944
2012-07-02,241.261
2012-07-03,244.409
2012-07-04,248.475
2012-07-05,247.195
2012-07-06,245.162
2012-07-09,244.45
2012-07-10,242.401
2012-07-11,243.659
2012-07-12,243.116
2012-07-13,241.628
2012-07-16,236.403
2012-07-17,235.531
2012-07-18,238.449
2012-07-19,240.225
2012-07-20,237.755
2012-07-23,235.317
2012-07-24,234.787
2012-07-25,234.48
2012-07-26,242.434
2012-07-27,244.769
2012-07-30,249.207
2012-07-31,254.338
2012-08-01,253.156
2012-08-02,257.506
2012-08-03,258.677
2012-08-06,263.207
2012-08-07,264.378
2012-08-08,262.768
2012-08-09,263.17
2012-08-10,262.886
2012-08-13,265.42
2012-08-14,265.733
2012-08-15,269.832
2012-08-16,266.075
2012-08-17,264.101
2012-08-20,267.465
2012-08-21,273.335
2012-08-22,263.301
2012-08-23,265.853
2012-08-24,256.173
2012-08-27,253.893
2012-08-28,254.978
2012-08-29,253.227
2012-08-30,251.019
2012-08-31,255.633
2012-09-03,251.929
2012-09-04,247.803
2012-09-05,248.609
2012-09-06,251.184
2012-09-07,255.257
2012-09-10,255.025
2012-09-11,261.303
2012-09-12,263.795
2012-09-13,264.759
2012-09-14,269.068
2012-09-17,271.705
2012-09-18,270.095
2012-09-19,269.838
2012-09-20,270.571
2012-09-21,272.296
2012-09-24,270.961
2012-09-25,274.775
2012-09-26,271.643
2012-09-27,275.843
2012-09-28,277.258
2012-10-01,278.371
2012-10-02,282.874
2012-10-03,283.757
2012-10-04,280.861
2012-10-05,287.476
2012-10-08,286.011
2012-10-09,280.603
2012-10-10,275.271
2012-10-11,277.228
2012-10-12,277.691
2012-10-15,281.904
2012-10-16,284.98
2012-10-17,285.836
2012-10-18,292.147
2012-10-19,285.855
2012-10-22,285.837
2012-10-23,284.9
2012-10-24,285.499
2012-10-25,284.068
2012-10-26,281.759
2012-10-29,275.696
2012-10-30,274.375
2012-10-31,277.191
2012-11-01,275.743
2012-11-02,277.911
2012-11-05,276.851
2012-11-06,279.571
2012-11-07,282.355
2012-11-08,281.403
2012-11-09,279.606
2012-11-12,287.594
2012-11-13,284.828
2012-11-14,279.032
2012-11-15,281.565
2012-11-16,281.451
2012-11-19,283.27
2012-11-20,288.313
2012-11-21,287.477
2012-11-22,291.976
2012-11-23,298.343
2012-11-26,297.398
2012-11-27,296.095
2012-11-28,294.237
2012-11-29,293.875
2012-11-30,293.939
2012-12-03,295.934
2012-12-04,293.185
2012-12-05,291.779
2012-12-06,298.078
2012-12-07,304.851
2012-12-10,306.961
2012-12-11,309.856
2012-12-12,304.914
2012-12-13,304.992
2012-12-14,304.945
2012-12-17,301.687
2012-12-18,303.747
2012-12-19,308.316
2012-12-20,312.437
2012-12-21,302.239
2012-12-24,303.237
2012-12-25,303.237
2012-12-26,301.156
2012-12-27,304.036
2012-12-28,305.076
2012-12-31,306.044
2013-01-01,306.044
2013-01-02,309.216
2013-01-03,308.467
2013-01-04,306.3
2013-01-07,308.764
2013-01-08,310.042
2013-01-09,314.113
2013-01-10,320.541
2013-01-11,320.906
2013-01-14,325.605
2013-01-15,326.351
2013-01-16,327.304
2013-01-17,333.804
2013-01-18,331.315
2013-01-21,335.856
2013-01-22,338.009
2013-01-23,338.895
2013-01-24,334.699
2013-01-25,336.111
2013-01-28,333.304
2013-01-29,335.624
2013-01-30,338.582
2013-01-31,346.129
2013-02-01,344.783
2013-02-04,339.809
2013-02-05,331.248
2013-02-06,331.052
2013-02-07,324.118
2013-02-08,329.135
2013-02-11,324.87
2013-02-12,327.303
2013-02-13,327.035
2013-02-14,330.381
2013-02-15,325.483
2013-02-18,330.0
2013-02-19,339.154
2013-02-20,322.762
2013-02-21,313.272
2013-02-22,319.587
2013-02-25,323.232
2013-02-26,318.873
2013-02-27,323.418
2013-02-28,334.319
2013-03-01,330.674
2013-03-04,325.92
2013-03-05,330.194
2013-03-06,332.097
2013-03-07,333.916
2013-03-08,332.068
2013-03-11,335.365
2013-03-12,333.195
2013-03-13,325.923
2013-03-14,329.526
2013-03-15,330.728
2013-03-18,323.005
2013-03-19,318.053
2013-03-20,315.312
2013-03-21,321.629
2013-03-22,321.557
2013-03-25,319.201
2013-03-26,317.556
2013-03-27,327.29
2013-03-28,329.007
2013-03-29,329.007
2013-04-01,328.673
2013-04-02,327.742
2013-04-03,330.903
2013-04-04,332.893
2013-04-05,335.723
2013-04-08,334.243
2013-04-09,333.471
2013-04-10,338.482
2013-04-11,341.449
2013-04-12,340.742
2013-04-15,335.271
2013-04-16,331.723
2013-04-17,332.574
2013-04-18,331.834
2013-04-19,332.581
2013-04-22,334.379
2013-04-23,342.03
2013-04-24,343.741
2013-04-25,346.752
2013-04-26,343.93
2013-04-29,349.189
2013-04-30,353.397
2013-05-01,344.438
2013-05-02,341.351
2013-05-03,330.451
2013-05-06,335.206
2013-05-07,339.471
2013-05-08,337.765
2013-05-09,340.973
2013-05-10,338.733
2013-05-13,336.602
2013-05-14,335.759
2013-05-15,335.225
2013-05-16,331.601
2013-05-17,317.09
2013-05-20,315.392
2013-05-21,314.932
2013-05-22,316.192
2013-05-23,318.554
2013-05-24,312.87
2013-05-27,308.135
2013-05-28,308.136
2013-05-29,310.396
2013-05-30,309.269
2013-05-31,305.728
2013-06-03,309.179
2013-06-04,303.391
2013-06-05,302.732
2013-06-06,303.109
2013-06-07,296.747
2013-06-10,298.981
2013-06-11,295.592
2013-06-12,297.542
2013-06-13,292.93
2013-06-14,299.325
2013-06-17,301.374
2013-06-18,301.247
2013-06-19,301.953
2013-06-20,289.318
2013-06-21,290.363
2013-06-24,288.969
2013-06-25,285.005
2013-06-26,296.61
2013-06-27,298.81
2013-06-28,292.112
2013-07-01,291.629
2013-07-02,294.347
2013-07-03,294.899
2013-07-04,299.751
2013-07-05,295.736
2013-07-08,301.228
2013-07-09,304.579
2013-07-10,306.478
2013-07-11,301.796
2013-07-12,303.986
2013-07-15,311.446
2013-07-16,311.158
2013-07-17,307.967
2013-07-18,307.261
2013-07-19,307.13
2013-07-22,309.662
2013-07-23,312.944
2013-07-24,314.489
2013-07-25,315.3
2013-07-26,315.796
2013-07-29,310.701
2013-07-30,303.358
2013-07-31,301.816
2013-08-01,301.127
2013-08-02,305.921
2013-08-05,303.272
2013-08-06,307.631
2013-08-07,305.526
2013-08-08,310.616
2013-08-09,310.095
2013-08-12,306.186
2013-08-13,302.981
2013-08-14,306.493
2013-08-15,306.113
2013-08-16,306.83
2013-08-19,306.83
2013-08-20,305.303
2013-08-21,307.734
2013-08-22,301.254
2013-08-23,298.652
2013-08-26,303.354
2013-08-27,299.257
2013-08-28,296.728
2013-08-29,298.243
2013-08-30,299.571
2013-09-02,304.055
2013-09-03,305.081
2013-09-04,309.236
2013-09-05,307.497
2013-09-06,310.156
2013-09-09,311.556
2013-09-10,315.443
2013-09-11,316.742
2013-09-12,319.331
2013-09-13,321.292
2013-09-16,328.316
2013-09-17,332.496
2013-09-18,333.782
2013-09-19,345.099
2013-09-20,339.504
2013-09-23,338.885
2013-09-24,334.838
2013-09-25,339.728
2013-09-26,343.442
2013-09-27,346.843
2013-09-30,344.109
2013-10-01,339.014
2013-10-02,339.248
2013-10-03,341.519
2013-10-04,341.041
2013-10-07,339.181
2013-10-08,339.578
2013-10-09,338.379
2013-10-10,336.969
2013-10-11,339.538
2013-10-14,339.861
2013-10-15,341.956
2013-10-16,341.536
2013-10-17,345.033
2013-10-18,343.767
2013-10-21,344.021
2013-10-22,346.556
2013-10-23,347.259
2013-10-24,342.063
2013-10-25,339.791
2013-10-28,339.36
2013-10-29,334.861
2013-10-30,337.663
2013-10-31,346.188
2013-11-01,341.949
2013-11-04,342.037
2013-11-05,342.749
2013-11-06,341.613
2013-11-07,338.297
2013-11-08,340.365
2013-11-11,334.5
2013-11-12,334.569
2013-11-13,336.553
2013-11-14,337.193
2013-11-15,336.689
2013-11-18,338.516
2013-11-19,333.225
2013-11-20,333.991
2013-11-21,328.9
2013-11-22,325.468
2013-11-25,327.121
2013-11-26,323.217
2013-11-27,323.403
2013-11-28,325.553
2013-11-29,326.991
2013-12-02,330.013
2013-12-03,330.828
2013-12-04,324.64
2013-12-05,326.163
2013-12-06,331.801
2013-12-09,337.155
2013-12-10,334.906
2013-12-11,330.91
2013-12-12,334.215
2013-12-13,334.738
2013-12-16,339.005
2013-12-17,336.007
2013-12-18,331.354
2013-12-19,334.769
2013-12-20,329.368
2013-12-23,335.07
2013-12-24,335.413
2013-12-25,335.413
2013-12-26,333.939
2013-12-27,336.882
2013-12-30,335.687
2013-12-31,334.453
2014-01-01,334.453
2014-01-02,333.741
2014-01-03,344.412
2014-01-06,339.323
2014-01-07,336.317
2014-01-08,338.59
2014-01-09,337.112
2014-01-10,337.649
2014-01-13,344.106
2014-01-14,344.665
2014-01-15,345.507
2014-01-16,347.111
2014-01-17,340.898
2014-01-20,342.543
2014-01-21,348.317
2014-01-22,349.982
2014-01-23,348.634
2014-01-24,341.963
2014-01-27,342.86
2014-01-28,345.22
2014-01-29,346.556
2014-01-30,337.222
2014-01-31,336.007
2014-02-03,336.033
2014-02-04,334.021
2014-02-05,336.744
2014-02-06,339.348
2014-02-07,343.9
2014-02-10,347.939
2014-02-11,349.002
2014-02-12,348.23
2014-02-13,350.849
2014-02-14,351.752
2014-02-17,349.425
2014-02-18,345.304
2014-02-19,350.104
2014-02-20,348.715
2014-02-21,346.059
2014-02-24,354.122
2014-02-25,351.332
2014-02-26,353.282
2014-02-27,358.661
2014-02-28,364.329
2014-03-03,363.881
2014-03-04,363.776
2014-03-05,368.555
2014-03-06,371.238
2014-03-07,369.153
2014-03-10,368.525
2014-03-11,366.563
2014-03-12,370.512
2014-03-13,375.119
2014-03-14,373.203
2014-03-17,377.063
2014-03-18,383.28
2014-03-19,381.21
2014-03-20,374.944
2014-03-21,373.476
2014-03-24,371.866
2014-03-25,373.939
2014-03-26,376.019
2014-03-27,380.186
2014-03-28,382.795
2014-03-31,381.049
2014-04-01,381.499
2014-04-02,378.597
2014-04-03,382.631
2014-04-04,386.316
2014-04-07,384.365
2014-04-08,385.388
2014-04-09,388.758
2014-04-10,396.004
2014-04-11,395.146
2014-04-14,397.145
2014-04-15,399.72
2014-04-16,397.291
2014-04-17,398.654
2014-04-18,398.654
2014-04-21,398.05
2014-04-22,397.891
2014-04-23,401.34
2014-04-24,397.691
2014-04-25,398.526
2014-04-28,395.36
2014-04-29,399.163
2014-04-30,408.793
2014-05-01,409.749
2014-05-02,410.843
2014-05-05,409.408
2014-05-06,411.543
2014-05-07,412.49
2014-05-08,406.117
2014-05-09,400.606
2014-05-12,403.523
2014-05-13,407.823
2014-05-14,409.611
2014-05-15,405.925
2014-05-16,407.671
2014-05-19,407.11
2014-05-20,401.254
2014-05-21,395.031
2014-05-22,397.487
2014-05-23,395.347
2014-05-26,393.883
2014-05-27,391.161
2014-05-28,394.949
2014-05-29,394.916
2014-05-30,391.504
2014-06-02,390.697
2014-06-03,390.996
2014-06-04,391.524
2014-06-05,392.665
2014-06-06,394.625
2014-06-09,393.83
2014-06-10,392.845
2014-06-11,394.263
2014-06-12,403.422
2014-06-13,398.348
2014-06-16,400.423
2014-06-17,402.008
2014-06-18,399.353
2014-06-19,400.848
2014-06-20,395.505
2014-06-23,394.8
2014-06-24,393.45
2014-06-25,397.038
2014-06-26,400.917
2014-06-27,403.157
2014-06-30,400.579
2014-07-01,402.628
2014-07-02,402.303
2014-07-03,403.474
2014-07-04,404.239
2014-07-07,403.953
2014-07-08,405.787
2014-07-09,403.455
2014-07-10,405.179
2014-07-11,404.459
2014-07-14,408.1
2014-07-15,404.601
2014-07-16,404.151
2014-07-17,403.302
2014-07-18,404.581
2014-07-21,409.272
2014-07-22,408.179
2014-07-23,413.441
2014-07-24,414.077
2014-07-25,415.504
2014-07-28,413.718
2014-07-29,404.018
2014-07-30,397.091
2014-07-31,403.139
2014-08-01,401.497
2014-08-04,402.231
2014-08-05,399.997
2014-08-06,397.942
2014-08-07,400.391
2014-08-08,394.327
2014-08-11,393.847
2014-08-12,392.381
2014-08-13,395.547
2014-08-14,399.83
2014-08-15,401.923
2014-08-18,398.376
2014-08-19,401.155
2014-08-20,402.79
2014-08-21,404.258
2014-08-22,398.672
2014-08-25,399.471
2014-08-26,400.947
2014-08-27,411.155
2014-08-28,406.827
2014-08-29,402.026
2014-09-01,407.895
2014-09-02,405.191
2014-09-03,405.273
2014-09-04,408.973
2014-09-05,413.578
2014-09-08,414.337
2014-09-09,412.279
2014-09-10,406.733
2014-09-11,404.929
2014-09-12,400.576
2014-09-15,402.26
2014-09-16,400.093
2014-09-17,391.958
2014-09-18,393.412
2014-09-19,394.403
2014-09-22,400.139
2014-09-23,397.776
2014-09-24,401.361
2014-09-25,396.185
2014-09-26,391.551
2014-09-29,387.021
2014-09-30,389.885
2014-10-01,391.761
2014-10-02,392.648
2014-10-03,383.684
2014-10-06,384.152
2014-10-07,390.239
2014-10-08,388.13
2014-10-09,393.896
2014-10-10,388.236
2014-10-13,386.565
2014-10-14,382.476
2014-10-15,389.374
2014-10-16,389.373
2014-10-17,388.588
2014-10-20,393.161
2014-10-21,397.756
2014-10-22,397.862
2014-10-23,396.819
2014-10-24,403.074
2014-10-27,404.639
2014-10-28,407.527
2014-10-29,408.551
2014-10-30,402.443
2014-10-31,403.215
2014-11-03,403.587
2014-11-04,407.123
2014-11-05,397.415
2014-11-06,394.106
2014-11-07,394.507
2014-11-10,406.779
2014-11-11,413.501
2014-11-12,417.159
2014-11-13,413.83
2014-11-14,417.908
2014-11-17,420.006
2014-11-18,420.895
2014-11-19,416.252
2014-11-20,416.206
2014-11-21,413.759
2014-11-24,408.699
2014-11-25,397.167
2014-11-26,403.373
2014-11-27,399.087
2014-11-28,398.122
2014-12-01,402.807
2014-12-02,398.54
2014-12-03,396.582
2014-12-04,393.096
2014-12-05,386.968
2014-12-08,384.121
2014-12-09,395.788
2014-12-10,401.149
2014-12-11,409.465
2014-12-12,402.621
2014-12-15,397.693
2014-12-16,399.07
2014-12-17,397.57
2014-12-18,399.35
2014-12-19,397.147
2014-12-22,396.116
2014-12-23,395.871
2014-12-24,395.344
2014-12-25,395.344
2014-12-26,397.599
2014-12-29,401.819
2014-12-30,405.14
2014-12-31,403.88
2015-01-01,403.88
2015-01-02,399.152
2015-01-05,398.157
2015-01-06,406.744
2015-01-07,403.667
2015-01-08,408.567
2015-01-09,408.572
2015-01-12,410.99
2015-01-13,412.783
2015-01-14,414.382
2015-01-15,419.165
2015-01-16,423.0
2015-01-19,429.981
2015-01-20,427.431
2015-01-21,421.849
2015-01-22,410.325
2015-01-23,411.501
2015-01-26,415.328
2015-01-27,423.143
2015-01-28,433.958
2015-01-29,413.885
2015-01-30,407.039
2015-02-02,415.551
2015-02-03,419.938
2015-02-04,427.177
2015-02-05,428.656
2015-02-06,428.105
2015-02-09,425.197
2015-02-10,426.629
2015-02-11,421.762
2015-02-12,412.083
2015-02-13,418.279
2015-02-16,413.551
2015-02-17,413.229
2015-02-18,416.834
2015-02-19,409.358
2015-02-20,413.577
2015-02-23,410.846
2015-02-24,405.888
2015-02-25,417.403
2015-02-26,421.039
2015-02-27,423.793
2015-03-02,424.392
2015-03-03,424.534
2015-03-04,422.403
2015-03-05,412.011
2015-03-06,412.243
2015-03-09,411.921
2015-03-10,402.747
2015-03-11,397.932
2015-03-12,410.935
2015-03-13,409.267
2015-03-16,405.299
2015-03-17,399.757
2015-03-18,392.235
2015-03-19,395.139
2015-03-20,402.76
2015-03-23,410.838
2015-03-24,408.644
2015-03-25,405.411
2015-03-26,402.058
2015-03-27,403.773
2015-03-30,397.461
2015-03-31,398.2
2015-04-01,399.024
2015-04-02,397.345
2015-04-03,397.345
2015-04-06,403.788
2015-04-07,400.043
2015-04-08,395.848
2015-04-09,389.028
2015-04-10,389.933
2015-04-13,385.542
2015-04-14,392.992
2015-04-15,390.846
2015-04-16,397.34
2015-04-17,396.385
2015-04-20,393.746
2015-04-21,390.87
2015-04-22,387.202
2015-04-23,379.874
2015-04-24,383.522
2015-04-27,386.175
2015-04-28,390.96
2015-04-29,390.82
2015-04-30,397.412
2015-05-01,395.257
2015-05-04,387.551
2015-05-05,385.702
2015-05-06,382.15
2015-05-07,372.881
2015-05-08,374.829
2015-05-11,369.956
2015-05-12,368.365
2015-05-13,374.834
2015-05-14,376.993
2015-05-15,376.992
2015-05-18,372.931
2015-05-19,367.142
2015-05-20,361.809
2015-05-21,359.055
2015-05-22,357.71
2015-05-25,364.134
2015-05-26,359.463
2015-05-27,352.293
2015-05-28,353.212
2015-05-29,355.091
2015-06-01,354.467
2015-06-02,357.44
2015-06-03,358.732
2015-06-04,353.783
2015-06-05,351.911
2015-06-08,355.54
2015-06-09,352.007
2015-06-10,351.072
2015-06-11,344.83
2015-06-12,341.762
2015-06-15,339.084
2015-06-16,339.494
2015-06-17,329.735
2015-06-18,329.11
2015-06-19,331.406
2015-06-22,330.482
2015-06-23,328.656
2015-06-24,330.073
2015-06-25,326.384
2015-06-26,325.821
2015-06-29,326.765
2015-06-30,326.991
2015-07-01,329.553
2015-07-02,331.067
2015-07-03,330.031
2015-07-06,326.365
2015-07-07,324.229
2015-07-08,324.086
2015-07-09,323.338
2015-07-10,321.389
2015-07-13,317.893
2015-07-14,323.454
2015-07-15,324.828
2015-07-16,321.595
2015-07-17,321.93
2015-07-20,323.625
2015-07-21,328.616
2015-07-22,329.307
2015-07-23,326.77
2015-07-24,320.761
2015-07-27,319.978
2015-07-28,320.989
2015-07-29,324.189
2015-07-30,321.62
2015-07-31,329.53
