Date,KOKUSAI INDEX (WORLD ex JP) SMALL VALUE Small Cap
2010-09-16,827.307
2010-09-17,828.21
2010-09-20,842.754
2010-09-21,839.815
2010-09-22,837.175
2010-09-23,828.917
2010-09-24,849.464
2010-09-27,849.093
2010-09-28,855.033
2010-09-29,856.733
2010-09-30,856.927
2010-10-01,861.181
2010-10-04,854.503
2010-10-05,872.657
2010-10-06,874.145
2010-10-07,874.036
2010-10-08,879.781
2010-10-11,881.494
2010-10-12,881.742
2010-10-13,895.073
2010-10-14,896.275
2010-10-15,892.384
2010-10-18,897.088
2010-10-19,881.813
2010-10-20,892.804
2010-10-21,892.831
2010-10-22,893.493
2010-10-25,898.969
2010-10-26,895.298
2010-10-27,887.607
2010-10-28,889.755
2010-10-29,891.81
2010-11-01,891.876
2010-11-02,902.595
2010-11-03,903.458
2010-11-04,924.992
2010-11-05,926.281
2010-11-08,923.359
2010-11-09,915.644
2010-11-10,914.32
2010-11-11,910.498
2010-11-12,899.775
2010-11-15,900.468
2010-11-16,881.935
2010-11-17,884.145
2010-11-18,896.943
2010-11-19,899.406
2010-11-22,900.001
2010-11-23,885.973
2010-11-24,899.454
2010-11-25,900.596
2010-11-26,892.821
2010-11-29,887.685
2010-11-30,882.548
2010-12-01,900.474
2010-12-02,917.517
2010-12-03,926.403
2010-12-06,927.911
2010-12-07,933.598
2010-12-08,931.394
2010-12-09,934.274
2010-12-10,941.863
2010-12-13,944.813
2010-12-14,945.287
2010-12-15,940.386
2010-12-16,942.736
2010-12-17,943.573
2010-12-20,945.536
2010-12-21,955.16
2010-12-22,958.733
2010-12-23,957.543
2010-12-24,957.954
2010-12-27,959.265
2010-12-28,959.493
2010-12-29,963.803
2010-12-30,965.035
2010-12-31,965.519
2011-01-03,976.297
2011-01-04,968.426
2011-01-05,969.619
2011-01-06,966.355
2011-01-07,963.164
2011-01-10,961.873
2011-01-11,968.051
2011-01-12,978.905
2011-01-13,982.551
2011-01-14,988.041
2011-01-17,987.775
2011-01-18,993.095
2011-01-19,980.426
2011-01-20,968.264
2011-01-21,970.852
2011-01-24,977.736
2011-01-25,977.248
2011-01-26,987.202
2011-01-27,991.35
2011-01-28,974.895
2011-01-31,977.932
2011-02-01,996.422
2011-02-02,994.274
2011-02-03,993.161
2011-02-04,994.578
2011-02-07,1004.169
2011-02-08,1009.393
2011-02-09,1005.871
2011-02-10,1002.226
2011-02-11,1008.693
2011-02-14,1012.007
2011-02-15,1009.138
2011-02-16,1015.997
2011-02-17,1022.078
2011-02-18,1024.358
2011-02-21,1020.693
2011-02-22,1001.858
2011-02-23,990.611
2011-02-24,988.47
2011-02-25,1005.558
2011-02-28,1013.43
2011-03-01,1002.749
2011-03-02,1003.107
2011-03-03,1016.392
2011-03-04,1014.3
2011-03-07,1006.473
2011-03-08,1012.501
2011-03-09,1012.24
2011-03-10,989.996
2011-03-11,990.752
2011-03-14,986.565
2011-03-15,972.271
2011-03-16,962.268
2011-03-17,972.295
2011-03-18,983.542
2011-03-21,1002.9
2011-03-22,999.476
2011-03-23,998.338
2011-03-24,1007.499
2011-03-25,1012.271
2011-03-28,1009.368
2011-03-29,1012.73
2011-03-30,1023.531
2011-03-31,1026.031
2011-04-01,1032.917
2011-04-04,1037.237
2011-04-05,1039.599
2011-04-06,1045.776
2011-04-07,1039.515
2011-04-08,1038.307
2011-04-11,1032.158
2011-04-12,1018.651
2011-04-13,1021.832
2011-04-14,1022.635
2011-04-15,1027.627
2011-04-18,1009.399
2011-04-19,1016.369
2011-04-20,1035.486
2011-04-21,1043.485
2011-04-22,1043.485
2011-04-25,1041.735
2011-04-26,1051.172
2011-04-27,1055.127
2011-04-28,1063.084
2011-04-29,1065.318
2011-05-02,1062.137
2011-05-03,1052.382
2011-05-04,1041.803
2011-05-05,1032.876
2011-05-06,1035.986
2011-05-09,1037.183
2011-05-10,1050.473
2011-05-11,1041.738
2011-05-12,1039.767
2011-05-13,1032.297
2011-05-16,1024.684
2011-05-17,1018.357
2011-05-18,1028.924
2011-05-19,1032.09
2011-05-20,1026.41
2011-05-23,1008.644
2011-05-24,1008.81
2011-05-25,1013.115
2011-05-26,1019.72
2011-05-27,1029.963
2011-05-30,1030.854
2011-05-31,1042.851
2011-06-01,1024.211
2011-06-02,1019.426
2011-06-03,1012.213
2011-06-06,1002.004
2011-06-07,1004.894
2011-06-08,992.359
2011-06-09,995.458
2011-06-10,980.407
2011-06-13,978.5
2011-06-14,995.155
2011-06-15,978.99
2011-06-16,971.793
2011-06-17,976.682
2011-06-20,978.0
2011-06-21,994.767
2011-06-22,991.646
2011-06-23,980.083
2011-06-24,975.618
2011-06-27,978.858
2011-06-28,990.154
2011-06-29,1002.91
2011-06-30,1014.307
2011-07-01,1027.459
2011-07-04,1031.018
2011-07-05,1029.573
2011-07-06,1028.985
2011-07-07,1040.167
2011-07-08,1031.59
2011-07-11,1005.916
2011-07-12,1000.99
2011-07-13,1010.709
2011-07-14,999.14
2011-07-15,1000.568
2011-07-18,984.146
2011-07-19,1001.392
2011-07-20,1006.3
2011-07-21,1020.081
2011-07-22,1022.648
2011-07-25,1014.671
2011-07-26,1012.505
2011-07-27,990.064
2011-07-28,984.787
2011-07-29,982.299
2011-08-01,974.059
2011-08-02,946.783
2011-08-03,941.836
2011-08-04,891.806
2011-08-05,873.463
2011-08-08,808.631
2011-08-09,847.041
2011-08-10,820.835
2011-08-11,853.8
2011-08-12,861.719
2011-08-15,886.318
2011-08-16,874.836
2011-08-17,877.201
2011-08-18,832.444
2011-08-19,819.503
2011-08-22,818.398
2011-08-23,841.063
2011-08-24,852.334
2011-08-25,839.249
2011-08-26,849.559
2011-08-29,882.612
2011-08-30,885.947
2011-08-31,895.505
2011-09-01,881.458
2011-09-02,856.663
2011-09-05,844.99
2011-09-06,835.984
2011-09-07,865.011
2011-09-08,856.577
2011-09-09,831.378
2011-09-12,824.178
2011-09-13,834.273
2011-09-14,843.715
2011-09-15,859.96
2011-09-16,863.735
2011-09-19,845.119
2011-09-20,840.23
2011-09-21,815.013
2011-09-22,781.452
2011-09-23,785.771
2011-09-26,795.438
2011-09-27,818.073
2011-09-28,797.028
2011-09-29,807.098
2011-09-30,786.449
2011-10-03,754.471
2011-10-04,769.739
2011-10-05,784.524
2011-10-06,806.411
2011-10-07,799.023
2011-10-10,826.207
2011-10-11,828.618
2011-10-12,846.294
2011-10-13,840.859
2011-10-14,856.511
2011-10-17,837.436
2011-10-18,850.974
2011-10-19,845.85
2011-10-20,842.629
2011-10-21,863.502
2011-10-24,885.11
2011-10-25,867.831
2011-10-26,875.949
2011-10-27,918.093
2011-10-28,916.006
2011-10-31,892.805
2011-11-01,856.912
2011-11-02,874.852
2011-11-03,891.775
2011-11-04,889.638
2011-11-07,888.66
2011-11-08,898.0
2011-11-09,864.322
2011-11-10,866.083
2011-11-11,887.707
2011-11-14,875.677
2011-11-15,876.749
2011-11-16,866.638
2011-11-17,854.025
2011-11-18,853.476
2011-11-21,832.927
2011-11-22,826.852
2011-11-23,804.346
2011-11-24,804.196
2011-11-25,800.314
2011-11-28,828.877
2011-11-29,831.1
2011-11-30,871.034
2011-12-01,864.609
2011-12-02,869.988
2011-12-05,882.168
2011-12-06,878.432
2011-12-07,880.293
2011-12-08,855.98
2011-12-09,871.616
2011-12-12,854.573
2011-12-13,842.41
2011-12-14,827.661
2011-12-15,835.909
2011-12-16,842.244
2011-12-19,829.544
2011-12-20,857.63
2011-12-21,861.259
2011-12-22,869.241
2011-12-23,873.996
2011-12-26,874.066
2011-12-27,875.893
2011-12-28,861.585
2011-12-29,870.019
2011-12-30,870.948
2012-01-02,873.048
2012-01-03,889.394
2012-01-04,884.445
2012-01-05,883.244
2012-01-06,881.435
2012-01-09,883.579
2012-01-10,895.78
2012-01-11,897.644
2012-01-12,902.53
2012-01-13,896.345
2012-01-16,898.501
2012-01-17,903.072
2012-01-18,915.762
2012-01-19,924.108
2012-01-20,927.623
2012-01-23,932.329
2012-01-24,931.093
2012-01-25,937.579
2012-01-26,941.79
2012-01-27,944.408
2012-01-30,935.454
2012-01-31,937.434
2012-02-01,957.244
2012-02-02,960.818
2012-02-03,976.249
2012-02-06,974.205
2012-02-07,976.008
2012-02-08,979.37
2012-02-09,981.355
2012-02-10,968.364
2012-02-13,978.281
2012-02-14,970.884
2012-02-15,968.13
2012-02-16,977.553
2012-02-17,984.681
2012-02-20,990.63
2012-02-21,987.073
2012-02-22,978.877
2012-02-23,986.501
2012-02-24,989.378
2012-02-27,987.375
2012-02-28,986.837
2012-02-29,982.115
2012-03-01,986.622
2012-03-02,978.457
2012-03-05,974.983
2012-03-06,950.907
2012-03-07,959.607
2012-03-08,974.488
2012-03-09,982.017
2012-03-12,978.595
2012-03-13,998.154
2012-03-14,992.177
2012-03-15,999.697
2012-03-16,1003.106
2012-03-19,1008.299
2012-03-20,998.249
2012-03-21,995.967
2012-03-22,983.788
2012-03-23,991.539
2012-03-26,1006.676
2012-03-27,1002.991
2012-03-28,996.338
2012-03-29,990.788
2012-03-30,993.77
2012-04-02,1001.525
2012-04-03,999.071
2012-04-04,980.0
2012-04-05,976.482
2012-04-06,976.482
2012-04-09,965.954
2012-04-10,944.768
2012-04-11,956.176
2012-04-12,972.868
2012-04-13,959.384
2012-04-16,959.81
2012-04-17,975.89
2012-04-18,970.603
2012-04-19,966.607
2012-04-20,972.296
2012-04-23,956.686
2012-04-24,965.279
2012-04-25,978.438
2012-04-26,984.304
2012-04-27,992.948
2012-04-30,986.266
2012-05-01,988.784
2012-05-02,988.13
2012-05-03,978.464
2012-05-04,960.419
2012-05-07,960.302
2012-05-08,953.692
2012-05-09,946.116
2012-05-10,953.155
2012-05-11,951.929
2012-05-14,936.108
2012-05-15,928.506
2012-05-16,919.249
2012-05-17,902.216
2012-05-18,891.572
2012-05-21,905.431
2012-05-22,911.017
2012-05-23,906.635
2012-05-24,909.561
2012-05-25,907.474
2012-05-28,909.498
2012-05-29,921.167
2012-05-30,901.362
2012-05-31,900.582
2012-06-01,876.905
2012-06-04,873.141
2012-06-05,881.221
2012-06-06,903.339
2012-06-07,905.793
2012-06-08,907.302
2012-06-11,894.18
2012-06-12,898.521
2012-06-13,891.968
2012-06-14,898.518
2012-06-15,909.675
2012-06-18,912.097
2012-06-19,926.663
2012-06-20,928.309
2012-06-21,909.565
2012-06-22,911.255
2012-06-25,894.63
2012-06-26,896.289
2012-06-27,907.558
2012-06-28,907.977
2012-06-29,936.975
2012-07-02,944.755
2012-07-03,955.653
2012-07-04,955.372
2012-07-05,951.42
2012-07-06,941.482
2012-07-09,936.447
2012-07-10,930.346
2012-07-11,928.229
2012-07-12,921.129
2012-07-13,935.988
2012-07-16,935.109
2012-07-17,938.435
2012-07-18,943.67
2012-07-19,946.156
2012-07-20,936.759
2012-07-23,919.38
2012-07-24,909.873
2012-07-25,909.346
2012-07-26,924.027
2012-07-27,940.394
2012-07-30,940.64
2012-07-31,937.675
2012-08-01,930.33
2012-08-02,922.298
2012-08-03,942.614
2012-08-06,949.474
2012-08-07,956.742
2012-08-08,956.814
2012-08-09,959.734
2012-08-10,959.681
2012-08-13,957.683
2012-08-14,957.238
2012-08-15,961.188
2012-08-16,970.49
2012-08-17,976.128
2012-08-20,974.876
2012-08-21,979.222
2012-08-22,974.081
2012-08-23,969.292
2012-08-24,969.749
2012-08-27,970.058
2012-08-28,971.597
2012-08-29,972.951
2012-08-30,964.294
2012-08-31,970.737
2012-09-03,972.031
2012-09-04,976.162
2012-09-05,975.476
2012-09-06,994.989
2012-09-07,1006.625
2012-09-10,1005.49
2012-09-11,1010.466
2012-09-12,1016.833
2012-09-13,1024.905
2012-09-14,1043.215
2012-09-17,1034.252
2012-09-18,1027.861
2012-09-19,1030.059
2012-09-20,1024.556
2012-09-21,1027.757
2012-09-24,1022.646
2012-09-25,1014.28
2012-09-26,1002.744
2012-09-27,1010.887
2012-09-28,1006.314
2012-10-01,1009.755
2012-10-02,1012.672
2012-10-03,1010.836
2012-10-04,1021.162
2012-10-05,1026.451
2012-10-08,1019.66
2012-10-09,1011.206
2012-10-10,1006.605
2012-10-11,1011.494
2012-10-12,1005.442
2012-10-15,1009.924
2012-10-16,1019.834
2012-10-17,1031.72
2012-10-18,1030.944
2012-10-19,1017.881
2012-10-22,1017.355
2012-10-23,1006.47
2012-10-24,1006.36
2012-10-25,1009.665
2012-10-26,1005.783
2012-10-29,1003.271
2012-10-30,1005.719
2012-10-31,1009.752
2012-11-01,1021.483
2012-11-02,1013.148
2012-11-05,1013.582
2012-11-06,1021.13
2012-11-07,1001.107
2012-11-08,990.29
2012-11-09,988.528
2012-11-12,986.249
2012-11-13,980.765
2012-11-14,966.766
2012-11-15,961.678
2012-11-16,964.526
2012-11-19,984.794
2012-11-20,986.793
2012-11-21,990.69
2012-11-22,995.101
2012-11-23,1005.556
2012-11-26,1006.031
2012-11-27,1004.38
2012-11-28,1007.358
2012-11-29,1017.961
2012-11-30,1019.364
2012-12-03,1019.51
2012-12-04,1020.697
2012-12-05,1022.962
2012-12-06,1025.456
2012-12-07,1026.656
2012-12-10,1030.538
2012-12-11,1037.965
2012-12-12,1038.546
2012-12-13,1035.567
2012-12-14,1035.723
2012-12-17,1045.35
2012-12-18,1057.544
2012-12-19,1061.361
2012-12-20,1066.384
2012-12-21,1058.034
2012-12-24,1056.197
2012-12-25,1056.17
2012-12-26,1052.432
2012-12-27,1052.716
2012-12-28,1047.405
2012-12-31,1059.68
2013-01-01,1059.839
2013-01-02,1087.43
2013-01-03,1087.828
2013-01-04,1093.911
2013-01-07,1094.268
2013-01-08,1090.913
2013-01-09,1095.608
2013-01-10,1102.133
2013-01-11,1103.928
2013-01-14,1103.096
2013-01-15,1105.751
2013-01-16,1103.141
2013-01-17,1113.535
2013-01-18,1114.85
2013-01-21,1116.978
2013-01-22,1123.231
2013-01-23,1121.622
2013-01-24,1125.356
2013-01-25,1131.141
2013-01-28,1131.621
2013-01-29,1134.148
2013-01-30,1128.881
2013-01-31,1130.981
2013-02-01,1142.916
2013-02-04,1128.263
2013-02-05,1134.125
2013-02-06,1139.843
2013-02-07,1137.132
2013-02-08,1145.211
2013-02-11,1143.231
2013-02-12,1152.051
2013-02-13,1157.449
2013-02-14,1157.661
2013-02-15,1157.28
2013-02-18,1156.407
2013-02-19,1166.814
2013-02-20,1151.547
2013-02-21,1135.314
2013-02-22,1145.25
2013-02-25,1130.151
2013-02-26,1127.6
2013-02-27,1139.553
2013-02-28,1142.833
2013-03-01,1138.57
2013-03-04,1137.944
2013-03-05,1151.867
2013-03-06,1154.177
2013-03-07,1159.006
2013-03-08,1164.818
2013-03-11,1166.981
2013-03-12,1166.021
2013-03-13,1166.632
2013-03-14,1177.072
2013-03-15,1180.926
2013-03-18,1173.812
2013-03-19,1167.843
2013-03-20,1176.801
2013-03-21,1170.229
2013-03-22,1172.166
2013-03-25,1168.669
2013-03-26,1172.911
2013-03-27,1169.488
2013-03-28,1173.68
2013-03-29,1173.68
2013-04-01,1165.82
2013-04-02,1164.097
2013-04-03,1151.549
2013-04-04,1152.697
2013-04-05,1150.22
2013-04-08,1157.113
2013-04-09,1161.987
2013-04-10,1179.325
2013-04-11,1185.676
2013-04-12,1179.348
2013-04-15,1146.515
2013-04-16,1157.034
2013-04-17,1137.829
2013-04-18,1134.341
2013-04-19,1145.159
2013-04-22,1147.317
2013-04-23,1161.35
2013-04-24,1169.343
2013-04-25,1177.76
2013-04-26,1173.124
2013-04-29,1181.818
2013-04-30,1189.819
2013-05-01,1173.832
2013-05-02,1180.596
2013-05-03,1195.607
2013-05-06,1200.004
2013-05-07,1208.604
2013-05-08,1217.706
2013-05-09,1212.884
2013-05-10,1213.463
2013-05-13,1211.631
2013-05-14,1219.765
2013-05-15,1223.337
2013-05-16,1221.518
2013-05-17,1228.485
2013-05-20,1233.475
2013-05-21,1234.462
2013-05-22,1219.446
2013-05-23,1210.505
2013-05-24,1208.82
2013-05-27,1210.326
2013-05-28,1218.273
2013-05-29,1209.119
2013-05-30,1217.51
2013-05-31,1206.55
2013-06-03,1207.702
2013-06-04,1202.556
2013-06-05,1186.812
2013-06-06,1194.212
2013-06-07,1202.938
2013-06-10,1204.231
2013-06-11,1189.568
2013-06-12,1181.892
2013-06-13,1196.306
2013-06-14,1195.891
2013-06-17,1201.85
2013-06-18,1210.161
2013-06-19,1198.443
2013-06-20,1160.645
2013-06-21,1156.977
2013-06-24,1138.758
2013-06-25,1153.37
2013-06-26,1161.313
2013-06-27,1177.532
2013-06-28,1176.551
2013-07-01,1189.029
2013-07-02,1189.527
2013-07-03,1185.379
2013-07-04,1190.893
2013-07-05,1195.899
2013-07-08,1202.414
2013-07-09,1212.606
2013-07-10,1215.012
2013-07-11,1233.608
2013-07-12,1236.2
2013-07-15,1240.899
2013-07-16,1238.291
2013-07-17,1242.226
2013-07-18,1253.589
2013-07-19,1255.412
2013-07-22,1262.581
2013-07-23,1264.894
2013-07-24,1258.342
2013-07-25,1261.179
2013-07-26,1258.588
2013-07-29,1253.096
2013-07-30,1255.86
2013-07-31,1255.971
2013-08-01,1269.879
2013-08-02,1271.493
2013-08-05,1273.436
2013-08-06,1263.088
2013-08-07,1256.636
2013-08-08,1268.221
2013-08-09,1271.241
2013-08-12,1273.623
2013-08-13,1271.217
2013-08-14,1271.51
2013-08-15,1252.54
2013-08-16,1252.748
2013-08-19,1243.521
2013-08-20,1252.075
2013-08-21,1242.858
2013-08-22,1254.44
2013-08-23,1260.262
2013-08-26,1256.928
2013-08-27,1233.25
2013-08-28,1231.267
2013-08-29,1235.397
2013-08-30,1220.373
2013-09-02,1227.243
2013-09-03,1228.29
2013-09-04,1237.013
2013-09-05,1239.102
2013-09-06,1244.935
2013-09-09,1260.752
2013-09-10,1272.724
2013-09-11,1276.485
2013-09-12,1270.857
2013-09-13,1273.397
2013-09-16,1283.089
2013-09-17,1287.223
2013-09-18,1298.421
2013-09-19,1304.141
2013-09-20,1294.945
2013-09-23,1291.146
2013-09-24,1294.109
2013-09-25,1296.046
2013-09-26,1297.305
2013-09-27,1294.991
2013-09-30,1293.088
2013-10-01,1306.16
2013-10-02,1303.68
2013-10-03,1295.266
2013-10-04,1300.705
2013-10-07,1290.953
2013-10-08,1279.611
2013-10-09,1273.681
2013-10-10,1298.312
2013-10-11,1311.035
2013-10-14,1315.893
2013-10-15,1311.339
2013-10-16,1320.998
2013-10-17,1338.326
2013-10-18,1350.493
2013-10-21,1353.504
2013-10-22,1361.802
2013-10-23,1355.699
2013-10-24,1359.925
2013-10-25,1361.604
2013-10-28,1359.007
2013-10-29,1361.958
2013-10-30,1355.331
2013-10-31,1349.504
2013-11-01,1345.57
2013-11-04,1355.451
2013-11-05,1348.255
2013-11-06,1351.263
2013-11-07,1331.608
2013-11-08,1340.849
2013-11-11,1345.32
2013-11-12,1340.302
2013-11-13,1344.089
2013-11-14,1351.289
2013-11-15,1355.079
2013-11-18,1353.652
2013-11-19,1346.629
2013-11-20,1341.378
2013-11-21,1350.031
2013-11-22,1356.518
2013-11-25,1356.704
2013-11-26,1359.052
2013-11-27,1364.998
2013-11-28,1366.566
2013-11-29,1367.055
2013-12-02,1356.965
2013-12-03,1348.505
2013-12-04,1345.01
2013-12-05,1344.648
2013-12-06,1355.604
2013-12-09,1357.672
2013-12-10,1353.544
2013-12-11,1336.915
2013-12-12,1331.626
2013-12-13,1333.866
2013-12-16,1345.294
2013-12-17,1343.711
2013-12-18,1356.773
2013-12-19,1354.447
2013-12-20,1368.841
2013-12-23,1380.625
2013-12-24,1385.961
2013-12-25,1385.947
2013-12-26,1386.746
2013-12-27,1393.508
2013-12-30,1396.386
2013-12-31,1399.067
2014-01-01,1399.119
2014-01-02,1386.672
2014-01-03,1390.941
2014-01-06,1386.522
2014-01-07,1394.24
2014-01-08,1393.242
2014-01-09,1393.34
2014-01-10,1405.47
2014-01-13,1396.854
2014-01-14,1406.718
2014-01-15,1412.427
2014-01-16,1411.351
2014-01-17,1409.774
2014-01-20,1409.638
2014-01-21,1414.08
2014-01-22,1418.312
2014-01-23,1409.333
2014-01-24,1379.302
2014-01-27,1366.159
2014-01-28,1376.481
2014-01-29,1366.076
2014-01-30,1375.936
2014-01-31,1368.754
2014-02-03,1336.874
2014-02-04,1343.62
2014-02-05,1341.142
2014-02-06,1359.104
2014-02-07,1369.916
2014-02-10,1372.608
2014-02-11,1387.376
2014-02-12,1392.209
2014-02-13,1401.678
2014-02-14,1410.28
2014-02-17,1413.36
2014-02-18,1420.032
2014-02-19,1412.631
2014-02-20,1418.09
2014-02-21,1422.163
2014-02-24,1429.774
2014-02-25,1429.653
2014-02-26,1431.791
2014-02-27,1436.909
2014-02-28,1447.805
2014-03-03,1432.208
2014-03-04,1457.457
2014-03-05,1458.553
2014-03-06,1464.879
2014-03-07,1461.739
2014-03-10,1455.359
2014-03-11,1447.598
2014-03-12,1445.609
2014-03-13,1436.443
2014-03-14,1434.866
2014-03-17,1447.25
2014-03-18,1459.071
2014-03-19,1452.236
2014-03-20,1448.542
2014-03-21,1449.609
2014-03-24,1437.766
2014-03-25,1442.981
2014-03-26,1433.364
2014-03-27,1432.226
2014-03-28,1439.041
2014-03-31,1459.761
2014-04-01,1470.688
2014-04-02,1476.169
2014-04-03,1471.707
2014-04-04,1461.133
2014-04-07,1445.919
2014-04-08,1448.837
2014-04-09,1461.84
2014-04-10,1443.182
2014-04-11,1425.403
2014-04-14,1423.179
2014-04-15,1423.747
2014-04-16,1437.91
2014-04-17,1445.831
2014-04-18,1445.831
2014-04-21,1447.788
2014-04-22,1459.694
2014-04-23,1456.72
2014-04-24,1457.45
2014-04-25,1444.351
2014-04-28,1440.012
2014-04-29,1444.492
2014-04-30,1451.755
2014-05-01,1450.917
2014-05-02,1455.401
2014-05-05,1453.338
2014-05-06,1447.456
2014-05-07,1450.25
2014-05-08,1447.915
2014-05-09,1446.068
2014-05-12,1465.505
2014-05-13,1458.092
2014-05-14,1446.409
2014-05-15,1432.599
2014-05-16,1432.544
2014-05-19,1438.711
2014-05-20,1428.234
2014-05-21,1433.778
2014-05-22,1441.349
2014-05-23,1451.114
2014-05-26,1455.132
2014-05-27,1464.853
2014-05-28,1462.385
2014-05-29,1467.669
2014-05-30,1466.772
2014-06-02,1468.819
2014-06-03,1465.41
2014-06-04,1470.819
2014-06-05,1486.426
2014-06-06,1498.701
2014-06-09,1503.94
2014-06-10,1500.847
2014-06-11,1492.605
2014-06-12,1489.993
2014-06-13,1488.867
2014-06-16,1487.66
2014-06-17,1493.392
2014-06-18,1499.344
2014-06-19,1506.777
2014-06-20,1507.306
2014-06-23,1504.16
2014-06-24,1492.69
2014-06-25,1496.723
2014-06-26,1497.856
2014-06-27,1504.996
2014-06-30,1510.856
2014-07-01,1521.778
2014-07-02,1518.528
2014-07-03,1526.706
2014-07-04,1526.081
2014-07-07,1510.923
2014-07-08,1498.744
2014-07-09,1499.424
2014-07-10,1487.636
2014-07-11,1485.811
2014-07-14,1493.401
2014-07-15,1485.551
2014-07-16,1489.216
2014-07-17,1475.556
2014-07-18,1487.317
2014-07-21,1482.418
2014-07-22,1490.739
2014-07-23,1493.251
2014-07-24,1493.026
2014-07-25,1483.312
2014-07-28,1480.023
2014-07-29,1476.863
2014-07-30,1474.222
2014-07-31,1450.203
2014-08-01,1442.821
2014-08-04,1446.557
2014-08-05,1440.421
2014-08-06,1438.284
2014-08-07,1431.81
2014-08-08,1439.392
2014-08-11,1451.858
2014-08-12,1448.142
2014-08-13,1457.471
2014-08-14,1462.047
2014-08-15,1461.064
2014-08-18,1476.302
2014-08-19,1481.522
2014-08-20,1479.388
2014-08-21,1485.516
2014-08-22,1482.737
2014-08-25,1487.448
2014-08-26,1495.018
2014-08-27,1496.896
2014-08-28,1490.228
2014-08-29,1496.489
2014-09-01,1495.872
2014-09-02,1496.929
2014-09-03,1496.672
2014-09-04,1491.037
2014-09-05,1493.344
2014-09-08,1488.197
2014-09-09,1475.295
2014-09-10,1474.622
2014-09-11,1478.83
2014-09-12,1467.559
2014-09-15,1458.226
2014-09-16,1460.554
2014-09-17,1464.329
2014-09-18,1467.619
2014-09-19,1458.246
2014-09-22,1440.197
2014-09-23,1428.634
2014-09-24,1431.275
2014-09-25,1414.404
2014-09-26,1419.052
2014-09-29,1413.877
2014-09-30,1403.249
2014-10-01,1388.306
2014-10-02,1385.794
2014-10-03,1389.903
2014-10-06,1389.033
2014-10-07,1372.505
2014-10-08,1384.219
2014-10-09,1360.798
2014-10-10,1339.684
2014-10-13,1331.931
2014-10-14,1340.387
2014-10-15,1334.233
2014-10-16,1344.046
2014-10-17,1355.548
2014-10-20,1366.253
2014-10-21,1392.358
2014-10-22,1385.153
2014-10-23,1398.891
2014-10-24,1400.499
2014-10-27,1396.57
2014-10-28,1421.364
2014-10-29,1421.83
2014-10-30,1421.792
2014-10-31,1438.345
2014-11-03,1435.498
2014-11-04,1429.084
2014-11-05,1434.199
2014-11-06,1435.799
2014-11-07,1436.402
2014-11-10,1443.31
2014-11-11,1442.052
2014-11-12,1444.73
2014-11-13,1437.327
2014-11-14,1436.284
2014-11-17,1434.036
2014-11-18,1442.426
2014-11-19,1433.839
2014-11-20,1441.379
2014-11-21,1447.267
2014-11-24,1455.556
2014-11-25,1458.612
2014-11-26,1460.534
2014-11-27,1457.452
2014-11-28,1441.126
2014-12-01,1424.523
2014-12-02,1431.936
2014-12-03,1442.156
2014-12-04,1438.504
2014-12-05,1442.674
2014-12-08,1429.146
2014-12-09,1436.855
2014-12-10,1414.142
2014-12-11,1414.638
2014-12-12,1395.751
2014-12-15,1378.573
2014-12-16,1383.911
2014-12-17,1408.908
2014-12-18,1428.228
2014-12-19,1436.878
2014-12-22,1443.417
2014-12-23,1448.298
2014-12-24,1450.454
2014-12-25,1450.427
2014-12-26,1455.301
2014-12-29,1462.44
2014-12-30,1457.532
2014-12-31,1448.196
2015-01-01,1448.22
2015-01-02,1445.268
2015-01-05,1421.93
2015-01-06,1405.924
2015-01-07,1412.335
2015-01-08,1432.869
2015-01-09,1424.591
2015-01-12,1417.42
2015-01-13,1419.075
2015-01-14,1411.971
2015-01-15,1401.836
2015-01-16,1416.855
2015-01-19,1421.917
2015-01-20,1414.538
2015-01-21,1418.025
2015-01-22,1438.283
2015-01-23,1432.057
2015-01-26,1444.327
2015-01-27,1440.625
2015-01-28,1424.811
2015-01-29,1429.885
2015-01-30,1414.25
2015-02-02,1428.373
2015-02-03,1456.477
2015-02-04,1450.356
2015-02-05,1468.592
2015-02-06,1461.701
2015-02-09,1453.377
2015-02-10,1458.387
2015-02-11,1452.517
2015-02-12,1471.294
2015-02-13,1480.36
2015-02-16,1481.34
2015-02-17,1481.936
2015-02-18,1488.854
2015-02-19,1487.546
2015-02-20,1492.701
2015-02-23,1493.785
2015-02-24,1495.617
2015-02-25,1498.77
2015-02-26,1494.917
2015-02-27,1494.517
2015-03-02,1498.179
2015-03-03,1491.786
2015-03-04,1483.351
2015-03-05,1486.177
2015-03-06,1465.66
2015-03-09,1466.015
2015-03-10,1446.17
2015-03-11,1450.334
2015-03-12,1468.159
2015-03-13,1460.28
2015-03-16,1470.18
2015-03-17,1469.283
2015-03-18,1483.262
2015-03-19,1483.048
2015-03-20,1506.37
2015-03-23,1511.189
2015-03-24,1510.118
2015-03-25,1492.675
2015-03-26,1482.88
2015-03-27,1484.697
2015-03-30,1497.74
2015-03-31,1492.19
2015-04-01,1493.539
2015-04-02,1503.369
2015-04-03,1503.369
2015-04-06,1516.579
2015-04-07,1509.186
2015-04-08,1512.519
2015-04-09,1508.319
2015-04-10,1513.62
2015-04-13,1510.906
2015-04-14,1517.498
2015-04-15,1523.696
2015-04-16,1523.855
2015-04-17,1506.399
2015-04-20,1515.514
2015-04-21,1515.593
