Date,WORLD MID CAP Mid Cap
2015-05-25,1358.687
2015-05-26,1341.738
2015-05-27,1348.29
2015-05-28,1346.34
2015-05-29,1338.834
2015-06-01,1338.149
2015-06-02,1343.104
2015-06-03,1347.946
2015-06-04,1336.326
2015-06-05,1327.524
2015-06-08,1321.863
2015-06-09,1321.012
2015-06-10,1338.415
2015-06-11,1341.109
2015-06-12,1336.043
2015-06-15,1324.824
2015-06-16,1329.912
2015-06-17,1328.116
2015-06-18,1342.307
2015-06-19,1341.153
2015-06-22,1354.705
2015-06-23,1353.698
2015-06-24,1344.255
2015-06-25,1340.627
2015-06-26,1337.0
2015-06-29,1308.779
2015-06-30,1308.554
2015-07-01,1317.069
2015-07-02,1316.342
2015-07-03,1315.309
2015-07-06,1302.763
2015-07-07,1300.113
2015-07-08,1283.782
2015-07-09,1290.898
2015-07-10,1307.905
2015-07-13,1319.625
2015-07-14,1327.354
2015-07-15,1323.126
2015-07-16,1331.291
2015-07-17,1326.289
2015-07-20,1324.791
2015-07-21,1322.203
2015-07-22,1316.537
2015-07-23,1314.759
2015-07-24,1302.995
2015-07-27,1291.524
2015-07-28,1301.613
2015-07-29,1312.966
2015-07-30,1312.389
2015-07-31,1321.271
2015-08-03,1316.689
2015-08-04,1317.592
2015-08-05,1319.311
2015-08-06,1312.362
2015-08-07,1309.557
2015-08-10,1326.015
2015-08-11,1314.618
2015-08-12,1311.368
2015-08-13,1312.325
2015-08-14,1315.152
2015-08-17,1320.138
2015-08-18,1317.373
2015-08-19,1303.947
2015-08-20,1282.108
2015-08-21,1251.89
2015-08-24,1207.125
2015-08-25,1202.617
2015-08-26,1222.532
2015-08-27,1247.711
2015-08-28,1255.749
2015-08-31,1247.271
2015-09-01,1215.236
2015-09-02,1224.951
2015-09-03,1231.509
2015-09-04,1212.597
2015-09-07,1214.575
2015-09-08,1235.283
2015-09-09,1237.83
2015-09-10,1236.455
2015-09-11,1237.0
2015-09-14,1232.931
2015-09-15,1240.848
2015-09-16,1254.014
2015-09-17,1254.736
2015-09-18,1240.059
2015-09-21,1236.453
2015-09-22,1214.264
2015-09-23,1210.236
2015-09-24,1202.868
2015-09-25,1208.666
2015-09-28,1184.257
2015-09-29,1172.516
2015-09-30,1197.543
2015-10-01,1202.43
2015-10-02,1216.589
2015-10-05,1239.541
2015-10-06,1241.681
2015-10-07,1251.14
2015-10-08,1259.212
2015-10-09,1267.25
2015-10-12,1265.953
2015-10-13,1254.96
2015-10-14,1250.643
2015-10-15,1265.883
2015-10-16,1267.22
2015-10-19,1264.356
2015-10-20,1265.63
2015-10-21,1261.943
2015-10-22,1270.233
2015-10-23,1277.791
2015-10-26,1276.704
2015-10-27,1267.941
2015-10-28,1281.183
2015-10-29,1274.992
2015-10-30,1281.094
2015-11-02,1286.536
2015-11-03,1285.527
2015-11-04,1282.868
2015-11-05,1280.698
2015-11-06,1275.675
2015-11-09,1266.619
2015-11-10,1265.622
2015-11-11,1266.435
2015-11-12,1251.505
2015-11-13,1239.49
2015-11-16,1248.27
2015-11-17,1254.801
2015-11-18,1265.266
2015-11-19,1274.119
2015-11-20,1275.296
2015-11-23,1273.331
2015-11-24,1272.715
2015-11-25,1276.926
2015-11-26,1282.084
2015-11-27,1279.813
2015-11-30,1278.349
2015-12-01,1289.242
2015-12-02,1277.709
2015-12-03,1266.561
2015-12-04,1275.327
2015-12-07,1268.99
2015-12-08,1257.338
2015-12-09,1252.254
2015-12-10,1250.479
2015-12-11,1232.548
2015-12-14,1223.959
2015-12-15,1233.421
2015-12-16,1248.504
2015-12-17,1238.291
2015-12-18,1226.636
2015-12-21,1230.415
2015-12-22,1238.88
2015-12-23,1254.879
2015-12-24,1257.026
2015-12-25,1256.125
2015-12-28,1255.044
2015-12-29,1265.635
2015-12-30,1259.352
2015-12-31,1251.461
2016-01-01,1251.461
2016-01-04,1229.664
2016-01-05,1228.158
2016-01-06,1209.945
2016-01-07,1187.309
2016-01-08,1176.162
2016-01-11,1170.23
2016-01-12,1169.155
2016-01-13,1157.682
2016-01-14,1153.002
2016-01-15,1135.255
2016-01-18,1127.998
2016-01-19,1129.274
2016-01-20,1110.193
2016-01-21,1113.224
2016-01-22,1143.459
2016-01-25,1131.621
2016-01-26,1143.297
2016-01-27,1141.678
2016-01-28,1138.283
2016-01-29,1161.821
2016-02-01,1169.061
2016-02-02,1147.31
2016-02-03,1151.102
2016-02-04,1159.448
2016-02-05,1140.024
2016-02-08,1114.758
2016-02-09,1106.602
2016-02-10,1107.145
2016-02-11,1094.662
2016-02-12,1104.896
2016-02-15,1120.595
2016-02-16,1133.962
2016-02-17,1153.382
2016-02-18,1156.283
2016-02-19,1153.705
2016-02-22,1168.647
2016-02-23,1158.09
2016-02-24,1155.322
2016-02-25,1169.72
2016-02-26,1172.483
2016-02-29,1169.059
2016-03-01,1189.128
2016-03-02,1198.978
2016-03-03,1211.351
2016-03-04,1218.788
2016-03-07,1220.874
2016-03-08,1205.429
2016-03-09,1207.202
2016-03-10,1207.174
2016-03-11,1231.395
2016-03-14,1233.445
2016-03-15,1223.693
2016-03-16,1228.727
2016-03-17,1249.633
2016-03-18,1252.112
2016-03-21,1249.479
2016-03-22,1251.565
2016-03-23,1239.28
2016-03-24,1233.375
2016-03-25,1234.246
2016-03-28,1238.859
2016-03-29,1249.019
2016-03-30,1263.283
2016-03-31,1263.388
2016-04-01,1254.458
2016-04-04,1252.727
2016-04-05,1236.038
2016-04-06,1246.488
2016-04-07,1238.344
2016-04-08,1247.94
2016-04-11,1250.308
2016-04-12,1256.765
2016-04-13,1273.616
2016-04-14,1274.701
2016-04-15,1274.317
2016-04-18,1277.301
2016-04-19,1292.171
2016-04-20,1292.876
2016-04-21,1288.739
2016-04-22,1287.599
2016-04-25,1285.319
2016-04-26,1291.683
2016-04-27,1296.345
2016-04-28,1290.26
2016-04-29,1288.589
2016-05-02,1290.259
2016-05-03,1275.989
2016-05-04,1265.195
2016-05-05,1262.855
2016-05-06,1264.284
2016-05-09,1262.102
2016-05-10,1276.924
2016-05-11,1271.537
2016-05-12,1267.935
2016-05-13,1257.607
2016-05-16,1266.44
2016-05-17,1265.96
2016-05-18,1262.467
2016-05-19,1252.578
2016-05-20,1264.801
2016-05-23,1263.314
2016-05-24,1275.723
2016-05-25,1283.831
2016-05-26,1286.419
2016-05-27,1289.073
2016-05-30,1289.374
2016-05-31,1291.392
2016-06-01,1290.417
2016-06-02,1292.815
2016-06-03,1299.583
2016-06-06,1305.942
2016-06-07,1314.373
2016-06-08,1318.695
2016-06-09,1310.188
2016-06-10,1287.097
2016-06-13,1270.319
2016-06-14,1255.919
2016-06-15,1261.995
2016-06-16,1252.121
2016-06-17,1263.624
2016-06-20,1291.653
2016-06-21,1292.638
2016-06-22,1292.111
2016-06-23,1310.983
2016-06-24,1239.552
2016-06-27,1198.932
2016-06-28,1222.424
2016-06-29,1251.025
2016-06-30,1265.635
2016-07-01,1274.339
2016-07-04,1273.866
2016-07-05,1255.335
2016-07-06,1251.261
2016-07-07,1256.0
2016-07-08,1272.795
2016-07-11,1286.938
2016-07-12,1300.028
2016-07-13,1302.836
2016-07-14,1307.969
2016-07-15,1304.027
2016-07-18,1307.392
2016-07-19,1304.12
2016-07-20,1311.07
2016-07-21,1310.906
2016-07-22,1311.297
2016-07-25,1310.83
2016-07-26,1316.634
2016-07-27,1314.752
2016-07-28,1319.438
2016-07-29,1333.042
2016-08-01,1326.944
2016-08-02,1316.431
2016-08-03,1312.687
2016-08-04,1316.986
2016-08-05,1322.078
2016-08-08,1326.0
2016-08-09,1331.887
2016-08-10,1332.417
2016-08-11,1339.589
2016-08-12,1340.918
2016-08-15,1344.022
2016-08-16,1336.421
2016-08-17,1334.736
2016-08-18,1343.56
2016-08-19,1340.192
2016-08-22,1343.11
2016-08-23,1349.469
2016-08-24,1340.861
2016-08-25,1338.766
2016-08-26,1336.89
2016-08-29,1335.372
2016-08-30,1331.763
2016-08-31,1328.363
2016-09-01,1334.246
2016-09-02,1342.039
2016-09-05,1345.225
2016-09-06,1352.781
2016-09-07,1356.004
2016-09-08,1352.583
2016-09-09,1320.493
2016-09-12,1324.979
2016-09-13,1308.909
2016-09-14,1306.888
2016-09-15,1316.217
2016-09-16,1310.235
2016-09-19,1319.021
2016-09-20,1316.775
2016-09-21,1333.258
2016-09-22,1349.313
2016-09-23,1341.175
2016-09-26,1332.157
2016-09-27,1333.998
2016-09-28,1341.133
2016-09-29,1336.363
2016-09-30,1341.724
2016-10-03,1338.758
2016-10-04,1331.447
2016-10-05,1331.994
2016-10-06,1328.247
2016-10-07,1320.0
2016-10-10,1323.58
2016-10-11,1307.348
2016-10-12,1303.314
2016-10-13,1299.437
2016-10-14,1301.437
2016-10-17,1296.888
2016-10-18,1308.688
2016-10-19,1316.701
2016-10-20,1312.358
2016-10-21,1309.584
2016-10-24,1312.479
2016-10-25,1305.714
2016-10-26,1304.656
2016-10-27,1296.316
2016-10-28,1298.195
2016-10-31,1303.815
2016-11-01,1298.542
2016-11-02,1287.821
2016-11-03,1286.152
2016-11-04,1281.881
2016-11-07,1298.138
2016-11-08,1301.775
2016-11-09,1301.875
2016-11-10,1305.083
2016-11-11,1302.785
2016-11-14,1304.487
2016-11-15,1312.982
2016-11-16,1310.479
2016-11-17,1319.145
2016-11-18,1312.025
2016-11-21,1322.887
2016-11-22,1327.732
2016-11-23,1326.45
2016-11-24,1329.558
2016-11-25,1334.84
2016-11-28,1329.582
2016-11-29,1330.881
2016-11-30,1327.842
2016-12-01,1323.232
2016-12-02,1324.69
2016-12-05,1333.529
2016-12-06,1342.283
2016-12-07,1357.769
2016-12-08,1361.963
2016-12-09,1361.838
2016-12-12,1358.281
2016-12-13,1365.104
2016-12-14,1354.927
2016-12-15,1343.411
2016-12-16,1343.516
2016-12-19,1347.347
2016-12-20,1348.87
2016-12-21,1348.923
2016-12-22,1344.916
2016-12-23,1347.529
2016-12-26,1347.245
2016-12-27,1349.189
2016-12-28,1341.092
2016-12-29,1344.79
2016-12-30,1345.336
2017-01-02,1347.578
2017-01-03,1349.066
2017-01-04,1366.725
2017-01-05,1373.378
2017-01-06,1372.107
2017-01-09,1365.528
2017-01-10,1370.072
2017-01-11,1368.661
2017-01-12,1373.479
2017-01-13,1378.267
2017-01-16,1374.706
2017-01-17,1374.432
2017-01-18,1377.913
2017-01-19,1368.743
2017-01-20,1373.84
2017-01-23,1375.304
2017-01-24,1386.625
2017-01-25,1397.767
2017-01-26,1395.422
2017-01-27,1395.0
2017-01-30,1386.355
2017-01-31,1390.231
2017-02-01,1390.071
2017-02-02,1393.052
2017-02-03,1399.963
2017-02-06,1393.389
2017-02-07,1392.45
2017-02-08,1398.904
2017-02-09,1402.112
2017-02-10,1410.621
2017-02-13,1415.558
2017-02-14,1414.409
2017-02-15,1419.942
2017-02-16,1422.037
2017-02-17,1420.633
2017-02-20,1421.48
2017-02-21,1426.615
2017-02-22,1423.313
2017-02-23,1424.409
2017-02-24,1420.717
2017-02-27,1422.474
2017-02-28,1420.456
2017-03-01,1430.493
2017-03-02,1422.578
2017-03-03,1420.473
2017-03-06,1417.928
2017-03-07,1413.002
2017-03-08,1407.585
2017-03-09,1406.238
2017-03-10,1415.507
2017-03-13,1421.666
2017-03-14,1414.962
2017-03-15,1425.458
2017-03-16,1435.559
2017-03-17,1436.182
2017-03-20,1434.126
2017-03-21,1421.306
2017-03-22,1417.509
2017-03-23,1421.022
2017-03-24,1422.956
2017-03-27,1421.966
2017-03-28,1432.96
2017-03-29,1433.354
2017-03-30,1435.565
2017-03-31,1432.726
2017-04-03,1428.039
2017-04-04,1427.332
2017-04-05,1424.471
2017-04-06,1427.852
2017-04-07,1427.52
2017-04-10,1430.722
2017-04-11,1434.82
2017-04-12,1428.828
2017-04-13,1423.521
2017-04-14,1422.141
2017-04-17,1433.007
2017-04-18,1427.876
2017-04-19,1429.432
2017-04-20,1438.279
2017-04-21,1434.545
2017-04-24,1456.807
2017-04-25,1463.774
2017-04-26,1465.253
2017-04-27,1464.954
2017-04-28,1459.787
2017-05-01,1462.796
2017-05-02,1467.178
2017-05-03,1461.158
2017-05-04,1463.196
2017-05-05,1474.32
2017-05-08,1474.242
2017-05-09,1471.298
2017-05-10,1475.78
2017-05-11,1469.121
2017-05-12,1467.819
2017-05-15,1476.778
2017-05-16,1480.046
2017-05-17,1464.096
2017-05-18,1462.274
2017-05-19,1475.482
2017-05-22,1485.254
2017-05-23,1484.247
2017-05-24,1485.616
2017-05-25,1491.515
2017-05-26,1488.334
2017-05-29,1488.186
2017-05-30,1486.605
2017-05-31,1488.591
2017-06-01,1502.531
2017-06-02,1511.029
2017-06-05,1507.043
2017-06-06,1501.758
2017-06-07,1503.332
2017-06-08,1500.979
2017-06-09,1499.987
2017-06-12,1496.975
2017-06-13,1508.321
2017-06-14,1511.086
2017-06-15,1496.308
2017-06-16,1503.367
2017-06-19,1511.131
2017-06-20,1498.464
2017-06-21,1495.659
2017-06-22,1497.179
2017-06-23,1501.751
2017-06-26,1504.481
2017-06-27,1495.51
2017-06-28,1505.061
2017-06-29,1498.147
2017-06-30,1498.21
2017-07-03,1501.198
2017-07-04,1499.435
2017-07-05,1499.356
2017-07-06,1490.143
2017-07-07,1492.747
2017-07-10,1496.391
2017-07-11,1495.29
2017-07-12,1507.713
2017-07-13,1512.483
2017-07-14,1522.209
2017-07-17,1525.316
2017-07-18,1525.285
2017-07-19,1532.678
2017-07-20,1535.249
2017-07-21,1532.229
2017-07-24,1529.228
2017-07-25,1533.525
2017-07-26,1533.799
2017-07-27,1534.193
2017-07-28,1532.464
2017-07-31,1533.313
2017-08-01,1541.4
2017-08-02,1537.648
2017-08-03,1537.116
2017-08-04,1535.495
2017-08-07,1538.318
2017-08-08,1532.294
2017-08-09,1526.67
2017-08-10,1512.393
2017-08-11,1509.283
2017-08-14,1519.787
2017-08-15,1514.344
2017-08-16,1521.397
2017-08-17,1511.571
2017-08-18,1506.092
2017-08-21,1508.187
2017-08-22,1516.914
2017-08-23,1515.97
2017-08-24,1516.179
2017-08-25,1520.778
2017-08-28,1521.851
2017-08-29,1518.322
2017-08-30,1520.594
2017-08-31,1532.452
2017-09-01,1539.59
2017-09-04,1536.701
2017-09-05,1529.906
2017-09-06,1531.563
2017-09-07,1537.125
2017-09-08,1540.331
2017-09-11,1552.405
2017-09-12,1556.886
2017-09-13,1552.126
2017-09-14,1550.902
2017-09-15,1553.875
2017-09-18,1557.768
2017-09-19,1560.447
2017-09-20,1563.262
2017-09-21,1555.74
2017-09-22,1560.868
2017-09-25,1557.696
2017-09-26,1552.713
2017-09-27,1556.697
2017-09-28,1562.225
2017-09-29,1568.112
2017-10-02,1571.485
2017-10-03,1575.15
2017-10-04,1577.813
2017-10-05,1578.199
2017-10-06,1574.816
2017-10-09,1574.052
2017-10-10,1581.921
2017-10-11,1582.785
2017-10-12,1585.83
2017-10-13,1590.368
2017-10-16,1589.794
2017-10-17,1585.188
2017-10-18,1587.51
2017-10-19,1591.053
2017-10-20,1593.859
2017-10-23,1591.118
2017-10-24,1590.906
2017-10-25,1584.09
2017-10-26,1587.913
2017-10-27,1590.6
2017-10-30,1590.972
2017-10-31,1594.442
2017-11-01,1595.882
2017-11-02,1597.421
2017-11-03,1598.762
2017-11-06,1602.835
2017-11-07,1600.153
2017-11-08,1603.588
2017-11-09,1596.57
2017-11-10,1595.262
2017-11-13,1589.829
2017-11-14,1589.36
2017-11-15,1579.84
2017-11-16,1594.326
2017-11-17,1597.26
2017-11-20,1600.633
2017-11-21,1606.985
2017-11-22,1609.561
2017-11-23,1612.658
2017-11-24,1616.055
2017-11-27,1612.05
2017-11-28,1620.217
2017-11-29,1623.321
2017-11-30,1632.662
2017-12-01,1623.965
2017-12-04,1624.418
2017-12-05,1618.755
2017-12-06,1609.794
2017-12-07,1617.601
2017-12-08,1625.651
2017-12-11,1629.451
2017-12-12,1626.966
2017-12-13,1627.946
2017-12-14,1623.232
2017-12-15,1628.236
2017-12-18,1646.181
2017-12-19,1641.391
2017-12-20,1643.161
2017-12-21,1646.834
2017-12-22,1648.142
2017-12-25,1648.732
2017-12-26,1650.643
2017-12-27,1655.788
2017-12-28,1661.555
2017-12-29,1658.886
2018-01-01,1658.99
2018-01-02,1667.843
2018-01-03,1674.454
2018-01-04,1687.106
2018-01-05,1695.919
2018-01-08,1698.382
2018-01-09,1700.039
2018-01-10,1697.487
2018-01-11,1705.818
2018-01-12,1715.96
2018-01-15,1724.394
2018-01-16,1717.474
2018-01-17,1725.675
2018-01-18,1722.483
2018-01-19,1734.412
2018-01-22,1741.412
2018-01-23,1749.705
2018-01-24,1753.033
2018-01-25,1753.736
2018-01-26,1761.497
2018-01-29,1749.017
2018-01-30,1734.979
2018-01-31,1734.737
2018-02-01,1736.641
2018-02-02,1704.701
2018-02-05,1659.22
2018-02-06,1642.881
2018-02-07,1650.35
2018-02-08,1611.535
2018-02-09,1610.965
2018-02-12,1628.477
2018-02-13,1632.992
2018-02-14,1656.066
2018-02-15,1676.02
2018-02-16,1682.857
2018-02-19,1682.232
2018-02-20,1677.506
2018-02-21,1673.312
2018-02-22,1668.633
2018-02-23,1683.321
2018-02-26,1690.143
2018-02-27,1676.476
2018-02-28,1660.993
2018-03-01,1641.589
2018-03-02,1643.384
2018-03-05,1656.409
2018-03-06,1672.01
2018-03-07,1671.881
2018-03-08,1678.098
2018-03-09,1694.273
2018-03-12,1699.496
2018-03-13,1694.235
2018-03-14,1687.184
2018-03-15,1684.987
2018-03-16,1685.836
2018-03-19,1673.184
2018-03-20,1673.394
2018-03-21,1675.647
2018-03-22,1651.325
2018-03-23,1627.151
2018-03-26,1645.505
2018-03-27,1640.693
2018-03-28,1632.682
2018-03-29,1645.141
2018-03-30,1646.709
2018-04-02,1627.553
2018-04-03,1630.782
2018-04-04,1636.151
2018-04-05,1652.042
2018-04-06,1634.402
2018-04-09,1639.703
2018-04-10,1659.803
2018-04-11,1654.306
2018-04-12,1659.3
2018-04-13,1658.083
2018-04-16,1669.265
2018-04-17,1682.784
2018-04-18,1692.407
2018-04-19,1686.704
2018-04-20,1675.83
2018-04-23,1673.33
2018-04-24,1663.52
2018-04-25,1655.699
2018-04-26,1665.377
2018-04-27,1669.63
2018-04-30,1662.118
2018-05-01,1656.943
2018-05-02,1655.647
2018-05-03,1652.959
2018-05-04,1664.095
2018-05-07,1671.044
2018-05-08,1672.53
2018-05-09,1679.262
2018-05-10,1687.223
2018-05-11,1694.728
2018-05-14,1694.842
2018-05-15,1683.373
2018-05-16,1685.627
2018-05-17,1689.876
2018-05-18,1689.813
2018-05-21,1696.79
2018-05-22,1693.363
2018-05-23,1687.654
2018-05-24,1686.804
2018-05-25,1684.21
2018-05-28,1682.056
2018-05-29,1664.493
2018-05-30,1676.086
2018-05-31,1672.685
2018-06-01,1682.864
2018-06-04,1693.376
2018-06-05,1693.742
2018-06-06,1707.976
2018-06-07,1707.107
2018-06-08,1708.543
2018-06-11,1713.321
2018-06-12,1717.55
2018-06-13,1713.748
2018-06-14,1714.806
2018-06-15,1708.779
2018-06-18,1704.053
2018-06-19,1688.488
2018-06-20,1696.03
2018-06-21,1686.253
2018-06-22,1690.945
2018-06-25,1669.31
2018-06-26,1670.486
2018-06-27,1659.593
2018-06-28,1656.271
2018-06-29,1665.378
2018-07-02,1654.309
2018-07-03,1658.774
2018-07-04,1657.581
2018-07-05,1666.758
2018-07-06,1680.505
2018-07-09,1693.758
2018-07-10,1696.016
2018-07-11,1682.651
2018-07-12,1689.427
2018-07-13,1691.763
2018-07-16,1688.939
2018-07-17,1694.692
2018-07-18,1698.105
2018-07-19,1695.35
2018-07-20,1697.626
2018-07-23,1694.58
2018-07-24,1695.208
2018-07-25,1702.216
2018-07-26,1708.505
2018-07-27,1702.756
2018-07-30,1695.503
2018-07-31,1699.531
2018-08-01,1691.918
2018-08-02,1691.374
2018-08-03,1695.653
2018-08-06,1696.375
2018-08-07,1701.08
2018-08-08,1699.949
2018-08-09,1700.518
2018-08-10,1681.738
2018-08-13,1669.368
2018-08-14,1677.315
2018-08-15,1656.619
2018-08-16,1668.304
2018-08-17,1676.258
2018-08-20,1684.309
2018-08-21,1694.018
2018-08-22,1698.021
2018-08-23,1693.083
2018-08-24,1702.984
2018-08-27,1716.977
2018-08-28,1720.746
2018-08-29,1725.141
2018-08-30,1717.91
2018-08-31,1714.697
2018-09-03,1712.059
2018-09-04,1703.891
2018-09-05,1695.387
2018-09-06,1687.938
2018-09-07,1681.892
2018-09-10,1687.734
2018-09-11,1691.117
2018-09-12,1695.596
2018-09-13,1699.04
2018-09-14,1705.748
2018-09-17,1700.742
2018-09-18,1711.83
2018-09-19,1712.474
2018-09-20,1723.399
2018-09-21,1725.14
2018-09-24,1717.502
2018-09-25,1718.713
2018-09-26,1714.715
2018-09-27,1709.096
2018-09-28,1707.962
2018-10-01,1704.92
2018-10-02,1696.395
2018-10-03,1697.228
2018-10-04,1678.382
2018-10-05,1665.629
2018-10-08,1654.771
2018-10-09,1645.839
2018-10-10,1609.779
2018-10-11,1578.18
2018-10-12,1589.34
2018-10-15,1587.345
2018-10-16,1615.252
2018-10-17,1611.234
2018-10-18,1593.608
2018-10-19,1583.304
2018-10-22,1576.24
2018-10-23,1554.213
2018-10-24,1523.563
2018-10-25,1529.774
2018-10-26,1513.547
2018-10-29,1512.637
2018-10-30,1533.2
2018-10-31,1550.658
2018-11-01,1574.03
2018-11-02,1577.093
2018-11-05,1573.496
2018-11-06,1580.758
2018-11-07,1599.455
2018-11-08,1597.215
2018-11-09,1580.998
2018-11-12,1556.614
2018-11-13,1557.046
2018-11-14,1550.915
2018-11-15,1554.244
2018-11-16,1559.116
2018-11-19,1542.275
2018-11-20,1517.891
2018-11-21,1528.571
2018-11-22,1529.247
2018-11-23,1527.538
2018-11-26,1545.722
2018-11-27,1539.017
2018-11-28,1556.282
2018-11-29,1561.606
2018-11-30,1558.396
2018-12-03,1581.344
2018-12-04,1544.237
2018-12-05,1537.017
2018-12-06,1521.295
2018-12-07,1505.512
2018-12-10,1487.518
2018-12-11,1487.948
2018-12-12,1508.169
2018-12-13,1500.442
2018-12-14,1481.697
2018-12-17,1460.281
2018-12-18,1456.337
2018-12-19,1446.914
2018-12-20,1421.988
2018-12-21,1402.991
2018-12-24,1384.35
2018-12-25,1377.393
2018-12-26,1411.573
2018-12-27,1421.345
2018-12-28,1427.988
2018-12-31,1438.701
2019-01-01,1438.736
2019-01-02,1432.822
2019-01-03,1417.201
2019-01-04,1452.025
2019-01-07,1472.331
2019-01-08,1487.346
2019-01-09,1506.504
2019-01-10,1511.742
2019-01-11,1512.44
2019-01-14,1504.617
2019-01-15,1512.161
2019-01-16,1518.144
2019-01-17,1526.212
2019-01-18,1547.293
2019-01-21,1548.009
2019-01-22,1532.975
2019-01-23,1531.032
2019-01-24,1539.478
2019-01-25,1556.677
2019-01-28,1551.067
2019-01-29,1553.866
2019-01-30,1564.648
2019-01-31,1573.426
2019-02-01,1576.637
2019-02-04,1581.533
2019-02-05,1591.88
2019-02-06,1589.755
2019-02-07,1576.508
2019-02-08,1567.87
2019-02-11,1572.06
2019-02-12,1589.052
2019-02-13,1596.872
2019-02-14,1593.521
2019-02-15,1604.732
2019-02-18,1611.558
2019-02-19,1614.687
2019-02-20,1621.103
2019-02-21,1617.348
2019-02-22,1625.548
2019-02-25,1629.269
2019-02-26,1627.185
2019-02-27,1628.833
2019-02-28,1625.716
2019-03-01,1635.914
2019-03-04,1632.296
2019-03-05,1625.949
2019-03-06,1617.2
2019-03-07,1602.455
2019-03-08,1592.635
2019-03-11,1608.797
2019-03-12,1617.803
2019-03-13,1624.843
2019-03-14,1624.635
2019-03-15,1634.353
2019-03-18,1641.581
2019-03-19,1642.213
2019-03-20,1631.065
2019-03-21,1645.744
2019-03-22,1620.967
2019-03-25,1613.674
2019-03-26,1627.246
2019-03-27,1623.422
2019-03-28,1625.412
2019-03-29,1636.238
2019-04-01,1657.12
2019-04-02,1657.259
2019-04-03,1670.975
2019-04-04,1669.284
2019-04-05,1677.248
2019-04-08,1677.92
2019-04-09,1667.162
2019-04-10,1674.612
2019-04-11,1678.275
2019-04-12,1688.481
2019-04-15,1690.264
2019-04-16,1689.411
2019-04-17,1683.006
2019-04-18,1682.391
2019-04-19,1683.037
2019-04-22,1680.514
2019-04-23,1692.181
2019-04-24,1691.593
2019-04-25,1680.933
2019-04-26,1689.526
2019-04-29,1688.589
2019-04-30,1690.905
2019-05-01,1684.402
2019-05-02,1681.848
2019-05-03,1693.71
2019-05-06,1682.831
2019-05-07,1660.294
2019-05-08,1656.873
2019-05-09,1647.37
2019-05-10,1654.11
2019-05-13,1622.061
2019-05-14,1634.028
2019-05-15,1640.517
2019-05-16,1651.501
2019-05-17,1643.111
2019-05-20,1632.417
2019-05-21,1644.423
2019-05-22,1638.689
2019-05-23,1617.759
2019-05-24,1624.593
2019-05-27,1624.809
2019-05-28,1618.613
2019-05-29,1600.91
2019-05-30,1602.635
2019-05-31,1595.388
2019-06-03,1599.381
2019-06-04,1622.098
2019-06-05,1640.168
2019-06-06,1642.572
2019-06-07,1656.69
2019-06-10,1663.826
2019-06-11,1667.742
2019-06-12,1666.114
2019-06-13,1668.76
2019-06-14,1661.241
2019-06-17,1657.596
2019-06-18,1672.318
2019-06-19,1683.444
2019-06-20,1699.024
2019-06-21,1691.118
2019-06-24,1689.365
2019-06-25,1682.411
2019-06-26,1674.636
2019-06-27,1684.906
2019-06-28,1699.142
2019-07-01,1709.603
2019-07-02,1710.816
2019-07-03,1724.065
2019-07-04,1725.901
2019-07-05,1717.473
2019-07-08,1706.717
2019-07-09,1703.894
2019-07-10,1705.395
2019-07-11,1708.17
2019-07-12,1717.018
2019-07-15,1718.841
2019-07-16,1716.553
2019-07-17,1710.305
2019-07-18,1707.817
2019-07-19,1708.117
2019-07-22,1706.21
2019-07-23,1717.121
2019-07-24,1728.745
2019-07-25,1719.338
2019-07-26,1722.591
2019-07-29,1718.092
2019-07-30,1712.248
2019-07-31,1702.29
2019-08-01,1689.039
2019-08-02,1668.906
2019-08-05,1629.47
2019-08-06,1638.224
2019-08-07,1645.037
2019-08-08,1669.776
2019-08-09,1659.594
2019-08-12,1645.108
2019-08-13,1652.114
2019-08-14,1617.873
2019-08-15,1612.191
2019-08-16,1632.103
2019-08-19,1649.175
2019-08-20,1643.025
2019-08-21,1657.146
2019-08-22,1654.889
2019-08-23,1631.598
2019-08-26,1633.405
2019-08-27,1635.552
2019-08-28,1637.434
2019-08-29,1651.994
2019-08-30,1658.742
2019-09-02,1655.875
2019-09-03,1649.686
2019-09-04,1667.702
2019-09-05,1687.832
2019-09-06,1692.668
2019-09-09,1691.941
2019-09-10,1692.69
2019-09-11,1705.989
2019-09-12,1710.721
2019-09-13,1716.125
2019-09-16,1712.782
2019-09-17,1716.939
2019-09-18,1713.695
2019-09-19,1714.186
2019-09-20,1709.639
2019-09-23,1706.685
2019-09-24,1701.08
2019-09-25,1700.39
2019-09-26,1700.676
2019-09-27,1696.215
2019-09-30,1698.149
2019-10-01,1682.982
2019-10-02,1656.545
2019-10-03,1662.59
2019-10-04,1676.899
2019-10-07,1676.951
2019-10-08,1653.27
2019-10-09,1660.984
2019-10-10,1669.579
2019-10-11,1697.977
2019-10-14,1693.392
2019-10-15,1710.46
2019-10-16,1709.608
2019-10-17,1717.467
2019-10-18,1715.079
2019-10-21,1725.476
2019-10-22,1720.866
2019-10-23,1723.968
2019-10-24,1731.756
2019-10-25,1735.731
2019-10-28,1742.508
2019-10-29,1745.223
2019-10-30,1746.59
2019-10-31,1742.026
2019-11-01,1758.176
2019-11-04,1764.573
2019-11-05,1763.252
2019-11-06,1761.496
2019-11-07,1765.19
2019-11-08,1765.002
