Date,HONG KONG MID VALUE Mid Cap
2023-12-21,1616.396
2023-12-22,1618.589
2023-12-25,1618.589
2023-12-26,1618.785
2023-12-27,1631.388
2023-12-28,1654.982
2023-12-29,1662.805
2024-01-01,1662.805
2024-01-02,1642.074
2024-01-03,1623.105
2024-01-04,1621.299
2024-01-05,1625.237
2024-01-08,1608.302
2024-01-09,1611.88
2024-01-10,1599.888
2024-01-11,1614.862
2024-01-12,1612.446
2024-01-15,1616.92
2024-01-16,1596.839
2024-01-17,1540.967
2024-01-18,1555.234
2024-01-19,1550.7
2024-01-22,1516.973
2024-01-23,1531.357
2024-01-24,1560.305
2024-01-25,1563.134
2024-01-26,1560.752
2024-01-29,1565.13
2024-01-30,1546.397
2024-01-31,1534.672
2024-02-01,1543.934
2024-02-02,1550.95
2024-02-05,1545.206
2024-02-06,1566.532
2024-02-07,1572.1
2024-02-08,1563.148
2024-02-09,1548.669
2024-02-12,1549.058
2024-02-13,1550.333
2024-02-14,1544.779
2024-02-15,1541.56
2024-02-16,1575.273
2024-02-19,1567.297
2024-02-20,1584.436
2024-02-21,1605.847
2024-02-22,1609.596
2024-02-23,1605.704
2024-02-26,1602.822
2024-02-27,1602.076
2024-02-28,1618.136
2024-02-29,1617.295
2024-03-01,1591.936
2024-03-04,1590.813
2024-03-05,1559.171
2024-03-06,1563.033
2024-03-07,1572.821
2024-03-08,1586.688
2024-03-11,1594.083
2024-03-12,1623.714
2024-03-13,1622.95
2024-03-14,1617.503
2024-03-15,1608.62
2024-03-18,1589.081
2024-03-19,1571.965
2024-03-20,1566.717
2024-03-21,1603.538
2024-03-22,1581.017
2024-03-25,1575.623
2024-03-26,1567.191
2024-03-27,1570.456
2024-03-28,1555.42
2024-03-29,1555.42
2024-04-01,1556.667
2024-04-02,1563.637
2024-04-03,1552.163
2024-04-04,1551.45
2024-04-05,1548.805
2024-04-08,1552.319
2024-04-09,1568.329
2024-04-10,1582.915
2024-04-11,1569.305
2024-04-12,1539.359
2024-04-15,1525.3
2024-04-16,1492.393
2024-04-17,1498.728
2024-04-18,1497.479
2024-04-19,1491.863
2024-04-22,1516.973
2024-04-23,1546.814
2024-04-24,1567.469
2024-04-25,1579.056
2024-04-26,1587.369
2024-04-29,1586.1
2024-04-30,1594.282
2024-05-01,1593.853
2024-05-02,1606.444
2024-05-03,1621.03
2024-05-06,1629.94
2024-05-07,1632.769
2024-05-08,1612.782
2024-05-09,1621.329
2024-05-10,1654.013
2024-05-13,1679.614
2024-05-14,1678.365
2024-05-15,1673.079
2024-05-16,1689.58
2024-05-17,1699.732
2024-05-20,1723.005
2024-05-21,1695.479
2024-05-22,1686.729
2024-05-23,1668.229
2024-05-24,1641.753
2024-05-27,1647.311
2024-05-28,1650.271
2024-05-29,1631.783
2024-05-30,1602.191
2024-05-31,1583.177
2024-06-03,1605.04
2024-06-04,1612.087
2024-06-05,1607.442
2024-06-06,1604.55
2024-06-07,1598.463
2024-06-10,1593.715
2024-06-11,1548.309
2024-06-12,1541.76
2024-06-13,1559.839
2024-06-14,1548.927
2024-06-17,1541.552
2024-06-18,1538.192
2024-06-19,1553.946
2024-06-20,1538.774
2024-06-21,1523.813
2024-06-24,1528.482
2024-06-25,1528.575
2024-06-26,1529.881
2024-06-27,1515.061
2024-06-28,1520.24
2024-07-01,1519.928
2024-07-02,1514.018
2024-07-03,1536.039
2024-07-04,1547.351
2024-07-05,1534.414
2024-07-08,1518.812
2024-07-09,1522.237
2024-07-10,1524.006
2024-07-11,1553.884
2024-07-12,1613.754
2024-07-15,1597.37
2024-07-16,1587.886
2024-07-17,1605.882
2024-07-18,1607.114
2024-07-19,1587.033
2024-07-22,1593.301
2024-07-23,1589.461
2024-07-24,1585.503
2024-07-25,1584.574
2024-07-26,1584.243
2024-07-29,1590.479
2024-07-30,1564.918
2024-07-31,1579.505
2024-08-01,1605.966
2024-08-02,1589.745
2024-08-05,1616.084
2024-08-06,1617.733
2024-08-07,1647.013
2024-08-08,1657.349
2024-08-09,1666.326
2024-08-12,1660.767
2024-08-13,1664.311
2024-08-14,1678.32
2024-08-15,1673.27
2024-08-16,1666.983
2024-08-19,1688.111
2024-08-20,1683.769
2024-08-21,1670.803
2024-08-22,1676.196
2024-08-23,1676.325
2024-08-26,1717.59
2024-08-27,1721.597
2024-08-28,1723.786
2024-08-29,1733.747
2024-08-30,1730.289
2024-09-02,1715.28
2024-09-03,1701.764
2024-09-04,1690.498
2024-09-05,1719.136
2024-09-06,1720.834
2024-09-09,1724.549
2024-09-10,1709.009
2024-09-11,1703.556
2024-09-12,1707.408
2024-09-13,1715.879
2024-09-16,1736.825
2024-09-17,1769.18
2024-09-18,1768.795
2024-09-19,1776.0
2024-09-20,1777.786
2024-09-23,1776.742
2024-09-24,1774.063
2024-09-25,1783.46
2024-09-26,1800.678
2024-09-27,1821.172
2024-09-30,1816.461
2024-10-01,1822.249
2024-10-02,1880.579
2024-10-03,1845.79
2024-10-04,1866.033
2024-10-07,1880.052
2024-10-08,1805.753
2024-10-09,1794.298
2024-10-10,1815.018
2024-10-11,1808.169
2024-10-14,1805.948
2024-10-15,1773.432
2024-10-16,1786.83
2024-10-17,1784.631
2024-10-18,1804.455
2024-10-21,1795.919
2024-10-22,1785.523
2024-10-23,1784.203
2024-10-24,1771.252
2024-10-25,1768.787
2024-10-28,1772.038
2024-10-29,1761.566
2024-10-30,1775.887
2024-10-31,1765.281
2024-11-01,1776.901
2024-11-04,1797.708
2024-11-05,1819.368
2024-11-06,1811.544
2024-11-07,1806.453
2024-11-08,1796.632
2024-11-11,1789.675
2024-11-12,1778.804
2024-11-13,1759.154
2024-11-14,1750.247
2024-11-15,1761.964
2024-11-18,1759.475
2024-11-19,1767.752
2024-11-20,1775.069
2024-11-21,1772.435
2024-11-22,1749.256
2024-11-25,1750.375
2024-11-26,1753.206
2024-11-27,1764.958
2024-11-28,1755.536
2024-11-29,1757.596
2024-12-02,1767.643
2024-12-03,1787.252
2024-12-04,1785.852
2024-12-05,1795.483
2024-12-06,1801.012
2024-12-09,1808.139
2024-12-10,1809.031
2024-12-11,1796.124
2024-12-12,1802.317
2024-12-13,1777.05
2024-12-16,1759.815
2024-12-17,1734.999
2024-12-18,1743.831
2024-12-19,1715.599
2024-12-20,1703.318
2024-12-23,1723.215
2024-12-24,1743.91
2024-12-25,1743.91
2024-12-26,1740.379
2024-12-27,1750.399
2024-12-30,1753.049
2024-12-31,1751.341
2025-01-01,1751.341
2025-01-02,1734.319
2025-01-03,1737.974
2025-01-06,1738.449
2025-01-07,1718.832
2025-01-08,1711.334
2025-01-09,1704.559
2025-01-10,1702.091
2025-01-13,1681.676
2025-01-14,1688.368
2025-01-15,1687.535
2025-01-16,1690.805
2025-01-17,1715.03
2025-01-20,1736.702
2025-01-21,1735.375
2025-01-22,1721.094
2025-01-23,1704.404
2025-01-24,1704.319
2025-01-27,1705.481
2025-01-28,1694.626
2025-01-29,1694.481
2025-01-30,1694.563
2025-01-31,1695.659
2025-02-03,1701.942
2025-02-04,1701.281
2025-02-05,1682.577
2025-02-06,1703.64
2025-02-07,1697.048
2025-02-10,1692.858
2025-02-11,1673.106
2025-02-12,1707.492
2025-02-13,1702.608
2025-02-14,1713.395
2025-02-17,1728.504
2025-02-18,1720.395
2025-02-19,1727.845
2025-02-20,1728.881
2025-02-21,1744.055
2025-02-24,1754.662
2025-02-25,1754.51
2025-02-26,1766.063
2025-02-27,1777.753
2025-02-28,1760.698
2025-03-03,1763.259
2025-03-04,1768.153
2025-03-05,1868.679
2025-03-06,1912.64
2025-03-07,1889.522
2025-03-10,1885.603
2025-03-11,1907.69
2025-03-12,1894.637
2025-03-13,1893.012
2025-03-14,1854.355
2025-03-17,1855.663
2025-03-18,1854.987
2025-03-19,1866.702
2025-03-20,1847.194
2025-03-21,1814.733
2025-03-24,1832.05
2025-03-25,1827.464
2025-03-26,1831.165
2025-03-27,1832.345
2025-03-28,1821.464
2025-03-31,1812.898
2025-04-01,1841.03
2025-04-02,1843.365
2025-04-03,1843.225
2025-04-04,1838.306
2025-04-07,1724.942
2025-04-08,1695.458
2025-04-09,1671.538
2025-04-10,1710.564
2025-04-11,1707.559
2025-04-14,1740.595
2025-04-15,1753.201
2025-04-16,1755.134
2025-04-17,1772.642
2025-04-18,1772.642
2025-04-21,1779.244
2025-04-22,1800.04
2025-04-23,1813.744
2025-04-24,1809.757
2025-04-25,1836.8
2025-04-28,1838.389
2025-04-29,1849.431
2025-04-30,1865.66
2025-05-01,1865.124
2025-05-02,1880.243
2025-05-05,1881.873
2025-05-06,1900.962
2025-05-07,1939.967
2025-05-08,1926.679
2025-05-09,1935.242
2025-05-12,1950.807
2025-05-13,1943.781
2025-05-14,1950.021
2025-05-15,1941.852
2025-05-16,1934.675
2025-05-19,1937.499
2025-05-20,1952.225
2025-05-21,1950.583
2025-05-22,1931.244
2025-05-23,1937.32
2025-05-26,1942.265
2025-05-27,1939.283
2025-05-28,1942.494
2025-05-29,1944.347
2025-05-30,1958.481
2025-06-02,1952.125
2025-06-03,1986.116
2025-06-04,1964.974
2025-06-05,1991.573
2025-06-06,1991.766
2025-06-09,2000.361
2025-06-10,2009.128
2025-06-11,2013.827
2025-06-12,2026.785
2025-06-13,2039.425
2025-06-16,2055.759
2025-06-17,2052.234
2025-06-18,2054.714
2025-06-19,2031.102
2025-06-20,2032.857
2025-06-23,2065.425
2025-06-24,2084.824
2025-06-25,2108.753
2025-06-26,2096.23
2025-06-27,2093.08
2025-06-30,2082.058
2025-07-01,2093.822
2025-07-02,2130.053
2025-07-03,2154.782
2025-07-04,2141.024
2025-07-07,2128.145
2025-07-08,2110.729
2025-07-09,2102.616
2025-07-10,2097.16
2025-07-11,2097.246
2025-07-14,2106.697
2025-07-15,2120.539
2025-07-16,2124.731
2025-07-17,2131.612
2025-07-18,2142.076
2025-07-21,2162.042
2025-07-22,2190.216
2025-07-23,2196.175
2025-07-24,2209.836
2025-07-25,2216.488
2025-07-28,2229.527
2025-07-29,2249.551
2025-07-30,2241.9
2025-07-31,2196.955
2025-08-01,2182.181
2025-08-04,2198.945
2025-08-05,2209.182
2025-08-06,2203.251
2025-08-07,2242.018
2025-08-08,2229.205
2025-08-11,2230.078
2025-08-12,2222.736
2025-08-13,2261.246
2025-08-14,2251.262
2025-08-15,2214.778
2025-08-18,2190.755
2025-08-19,2217.361
2025-08-20,2215.058
2025-08-21,2226.302
2025-08-22,2230.35
2025-08-25,2238.898
2025-08-26,2225.826
2025-08-27,2222.082
2025-08-28,2232.083
2025-08-29,2228.468
2025-09-01,2247.709
2025-09-02,2239.363
2025-09-03,2228.641
2025-09-04,2221.115
2025-09-05,2240.586
2025-09-08,2251.319
2025-09-09,2266.229
2025-09-10,2285.066
2025-09-11,2302.272
2025-09-12,2318.04
2025-09-15,2318.918
2025-09-16,2316.463
2025-09-17,2306.945
2025-09-18,2287.398
2025-09-19,2283.403
2025-09-22,2268.496
2025-09-23,2253.012
2025-09-24,2255.586
2025-09-25,2228.282
2025-09-26,2227.75
2025-09-29,2258.498
2025-09-30,2262.775
2025-10-01,2267.298
2025-10-02,2276.736
2025-10-03,2274.803
2025-10-06,2252.782
2025-10-07,2254.167
2025-10-08,2261.912
2025-10-09,2275.415
2025-10-10,2271.435
2025-10-13,2247.235
2025-10-14,2228.77
2025-10-15,2245.04
2025-10-16,2225.764
2025-10-17,2219.361
2025-10-20,2246.217
2025-10-21,2262.529
2025-10-22,2235.122
2025-10-23,2239.62
2025-10-24,2246.485
2025-10-27,2253.113
2025-10-28,2263.848
2025-10-29,2262.18
2025-10-30,2239.727
2025-10-31,2232.434
2025-11-03,2280.613
2025-11-04,2283.977
2025-11-05,2287.982
2025-11-06,2311.421
2025-11-07,2316.167
2025-11-10,2333.571
2025-11-11,2349.376
2025-11-12,2411.949
2025-11-13,2423.738
2025-11-14,2414.756
2025-11-17,2403.716
2025-11-18,2350.603
2025-11-19,2348.059
2025-11-20,2324.714
2025-11-21,2283.672
2025-11-24,2332.622
2025-11-25,2322.808
2025-11-26,2333.605
2025-11-27,2334.679
2025-11-28,2329.065
2025-12-01,2363.51
2025-12-02,2376.19
2025-12-03,2372.151
2025-12-04,2373.356
2025-12-05,2358.468
2025-12-08,2325.36
2025-12-09,2319.223
2025-12-10,2319.545
2025-12-11,2334.72
2025-12-12,2383.043
2025-12-15,2364.417
2025-12-16,2326.348
2025-12-17,2339.077
2025-12-18,2347.814
2025-12-19,2369.391
2025-12-22,2363.467
2025-12-23,2377.383
2025-12-24,2389.199
2025-12-25,2389.199
2025-12-26,2389.579
2025-12-29,2359.243
2025-12-30,2356.763
2025-12-31,2340.219
2026-01-01,2340.219
2026-01-02,2366.959
2026-01-05,2354.22
2026-01-06,2384.956
2026-01-07,2387.716
2026-01-08,2407.276
2026-01-09,2440.321
2026-01-12,2465.428
2026-01-13,2471.398
2026-01-14,2472.713
2026-01-15,2490.606
2026-01-16,2507.611
2026-01-19,2498.14
2026-01-20,2515.38
2026-01-21,2522.205
2026-01-22,2549.981
2026-01-23,2559.001
2026-01-26,2597.987
2026-01-27,2615.099
2026-01-28,2641.849
2026-01-29,2662.568
2026-01-30,2614.628
