Date,ISRAEL GROWTH Standard (Large+Mid Cap)
2025-04-30,645.803
2025-05-01,641.368
2025-05-02,647.62
2025-05-05,653.829
2025-05-06,650.383
2025-05-07,654.809
2025-05-08,660.945
2025-05-09,658.405
2025-05-12,662.795
2025-05-13,668.625
2025-05-14,661.241
2025-05-15,652.079
2025-05-16,653.698
2025-05-19,657.482
2025-05-20,664.169
2025-05-21,646.248
2025-05-22,652.329
2025-05-23,654.136
2025-05-26,655.738
2025-05-27,662.612
2025-05-28,662.985
2025-05-29,664.738
2025-05-30,669.301
2025-06-02,677.601
2025-06-03,685.678
2025-06-04,690.92
2025-06-05,689.089
2025-06-06,696.1
2025-06-09,690.194
2025-06-10,693.113
2025-06-11,685.025
2025-06-12,683.098
2025-06-13,665.236
2025-06-16,682.251
2025-06-17,677.901
2025-06-18,678.161
2025-06-19,672.748
2025-06-20,667.639
2025-06-23,678.806
2025-06-24,679.371
2025-06-25,681.488
2025-06-26,683.472
2025-06-27,680.802
2025-06-30,693.111
2025-07-01,683.851
2025-07-02,681.619
2025-07-03,691.934
2025-07-04,691.456
2025-07-07,693.116
2025-07-08,690.302
2025-07-09,700.14
2025-07-10,674.916
2025-07-11,662.102
2025-07-14,663.688
2025-07-15,656.246
2025-07-16,659.201
2025-07-17,661.686
2025-07-18,661.262
2025-07-21,667.283
2025-07-22,667.079
2025-07-23,669.17
2025-07-24,667.811
2025-07-25,668.86
2025-07-28,669.472
2025-07-29,686.01
2025-07-30,659.417
2025-07-31,638.489
2025-08-01,632.993
2025-08-04,639.246
2025-08-05,636.34
2025-08-06,640.942
2025-08-07,632.918
2025-08-08,626.252
2025-08-11,590.877
2025-08-12,593.585
2025-08-13,611.679
2025-08-14,604.635
2025-08-15,613.235
2025-08-18,615.5
2025-08-19,613.722
2025-08-20,616.795
2025-08-21,618.273
2025-08-22,626.999
2025-08-25,622.43
2025-08-26,627.441
2025-08-27,638.226
2025-08-28,644.742
2025-08-29,647.753
2025-09-01,645.19
2025-09-02,635.33
2025-09-03,639.391
2025-09-04,640.479
2025-09-05,649.331
2025-09-08,664.014
2025-09-09,673.548
2025-09-10,670.954
2025-09-11,681.027
2025-09-12,678.682
2025-09-15,680.423
2025-09-16,687.758
2025-09-17,681.842
2025-09-18,693.586
2025-09-19,699.877
2025-09-22,701.562
2025-09-23,698.944
2025-09-24,697.27
2025-09-25,693.101
2025-09-26,694.657
2025-09-29,702.274
2025-09-30,704.282
2025-10-01,691.19
2025-10-02,692.634
2025-10-03,689.204
2025-10-06,693.557
2025-10-07,685.717
2025-10-08,690.446
2025-10-09,692.849
2025-10-10,681.861
2025-10-13,676.764
2025-10-14,671.567
2025-10-15,675.027
2025-10-16,665.983
2025-10-17,667.983
2025-10-20,676.935
2025-10-21,679.836
2025-10-22,675.051
2025-10-23,680.065
2025-10-24,681.649
2025-10-27,690.64
2025-10-28,695.63
2025-10-29,690.837
2025-10-30,691.981
2025-10-31,698.522
2025-11-03,697.627
2025-11-04,681.293
2025-11-05,692.907
2025-11-06,680.331
2025-11-07,684.837
2025-11-10,683.125
2025-11-11,689.986
2025-11-12,684.052
2025-11-13,672.33
2025-11-14,670.534
2025-11-17,663.907
2025-11-18,654.562
2025-11-19,631.84
2025-11-20,619.382
2025-11-21,615.838
2025-11-24,616.539
2025-11-25,616.572
2025-11-26,622.418
2025-11-27,623.254
2025-11-28,630.909
