Date,JAPAN GROWTH Standard (Large+Mid Cap)
2010-09-16,624.559
2010-09-17,628.464
2010-09-20,629.233
2010-09-21,630.86
2010-09-22,633.424
2010-09-23,634.815
2010-09-24,628.618
2010-09-27,638.568
2010-09-28,640.611
2010-09-29,647.361
2010-09-30,636.976
2010-10-01,640.167
2010-10-04,636.988
2010-10-05,645.757
2010-10-06,656.196
2010-10-07,660.872
2010-10-08,658.333
2010-10-11,656.528
2010-10-12,648.786
2010-10-13,648.814
2010-10-14,665.086
2010-10-15,658.383
2010-10-18,662.231
2010-10-19,659.632
2010-10-20,657.774
2010-10-21,653.318
2010-10-22,654.899
2010-10-25,658.217
2010-10-26,649.753
2010-10-27,648.831
2010-10-28,653.749
2010-10-29,649.716
2010-11-01,642.794
2010-11-02,641.948
2010-11-03,637.177
2010-11-04,655.738
2010-11-05,666.498
2010-11-08,675.202
2010-11-09,675.407
2010-11-10,667.836
2010-11-11,671.623
2010-11-12,663.962
2010-11-15,664.155
2010-11-16,657.97
2010-11-17,661.342
2010-11-18,670.364
2010-11-19,671.341
2010-11-22,677.364
2010-11-23,681.569
2010-11-24,671.413
2010-11-25,673.465
2010-11-26,667.421
2010-11-29,671.263
2010-11-30,664.368
2010-12-01,664.71
2010-12-02,677.961
2010-12-03,690.674
2010-12-06,690.977
2010-12-07,684.057
2010-12-08,680.726
2010-12-09,686.033
2010-12-10,681.893
2010-12-13,690.387
2010-12-14,693.559
2010-12-15,689.207
2010-12-16,687.198
2010-12-17,687.857
2010-12-20,688.708
2010-12-21,696.689
2010-12-22,697.228
2010-12-23,700.67
2010-12-24,699.086
2010-12-27,702.718
2010-12-28,707.451
2010-12-29,710.414
2010-12-30,705.767
2010-12-31,711.336
2011-01-03,706.199
2011-01-04,712.824
2011-01-05,700.835
2011-01-06,712.214
2011-01-07,715.963
2011-01-10,718.17
2011-01-11,711.316
2011-01-12,713.369
2011-01-13,723.431
2011-01-14,716.44
2011-01-17,717.506
2011-01-18,718.277
2011-01-19,728.331
2011-01-20,711.699
2011-01-21,702.82
2011-01-24,709.791
2011-01-25,719.345
2011-01-26,716.363
2011-01-27,719.238
2011-01-28,717.911
2011-01-31,711.894
2011-02-01,719.484
2011-02-02,729.527
2011-02-03,724.653
2011-02-04,730.483
2011-02-07,729.218
2011-02-08,736.04
2011-02-09,727.851
2011-02-10,721.238
2011-02-11,719.508
2011-02-14,729.889
2011-02-15,728.38
2011-02-16,732.449
2011-02-17,742.196
2011-02-18,741.305
2011-02-21,742.972
2011-02-22,731.434
2011-02-23,727.707
2011-02-24,725.672
2011-02-25,732.588
2011-02-28,737.501
2011-03-01,745.954
2011-03-02,732.999
2011-03-03,731.564
2011-03-04,737.315
2011-03-07,728.071
2011-03-08,721.044
2011-03-09,724.367
2011-03-10,711.688
2011-03-11,710.668
2011-03-14,661.248
2011-03-15,611.241
2011-03-16,657.309
2011-03-17,663.177
2011-03-18,658.597
2011-03-21,658.678
2011-03-22,684.048
2011-03-23,677.753
2011-03-24,672.358
2011-03-25,673.129
2011-03-28,668.803
2011-03-29,666.913
2011-03-30,677.614
2011-03-31,681.239
2011-04-01,662.94
2011-04-04,664.772
2011-04-05,651.676
2011-04-06,641.093
2011-04-07,643.171
2011-04-08,652.396
2011-04-11,653.231
2011-04-12,650.798
2011-04-13,654.031
2011-04-14,662.158
2011-04-15,658.653
2011-04-18,662.832
2011-04-19,654.116
2011-04-20,663.439
2011-04-21,673.971
2011-04-22,674.493
2011-04-25,671.102
2011-04-26,666.107
2011-04-27,665.044
2011-04-28,685.018
2011-04-29,687.72
2011-05-02,700.417
2011-05-03,702.41
2011-05-04,704.021
2011-05-05,709.962
2011-05-06,694.375
2011-05-09,689.321
2011-05-10,691.946
2011-05-11,689.28
2011-05-12,683.655
2011-05-13,679.69
2011-05-16,672.391
2011-05-17,669.072
2011-05-18,675.113
2011-05-19,667.28
2011-05-20,667.249
2011-05-23,655.869
2011-05-24,655.359
2011-05-25,653.541
2011-05-26,668.856
2011-05-27,668.89
2011-05-30,667.525
2011-05-31,677.942
2011-06-01,682.011
2011-06-02,669.775
2011-06-03,666.752
2011-06-06,663.686
2011-06-07,667.555
2011-06-08,669.165
2011-06-09,666.846
2011-06-10,669.416
2011-06-13,664.042
2011-06-14,667.965
2011-06-15,668.131
2011-06-16,656.909
2011-06-17,656.265
2011-06-20,653.802
2011-06-21,661.742
2011-06-22,672.864
2011-06-23,665.905
2011-06-24,673.785
2011-06-27,663.435
2011-06-28,668.461
2011-06-29,679.413
2011-06-30,682.432
2011-07-01,685.199
2011-07-04,693.274
2011-07-05,691.598
2011-07-06,702.337
2011-07-07,696.395
2011-07-08,705.495
2011-07-11,703.854
2011-07-12,700.12
2011-07-13,706.7
2011-07-14,702.941
2011-07-15,706.001
2011-07-18,705.51
2011-07-19,701.14
2011-07-20,708.608
2011-07-21,709.768
2011-07-22,719.23
2011-07-25,712.566
2011-07-26,719.185
2011-07-27,715.924
2011-07-28,708.278
2011-07-29,707.743
2011-08-01,720.9
2011-08-02,709.252
2011-08-03,696.271
2011-08-04,676.567
2011-08-05,659.12
2011-08-08,650.959
2011-08-09,643.086
2011-08-10,651.694
2011-08-11,642.21
2011-08-12,639.497
2011-08-15,649.801
2011-08-16,651.815
2011-08-17,649.47
2011-08-18,639.651
2011-08-19,627.195
2011-08-22,615.392
2011-08-23,624.297
2011-08-24,615.649
2011-08-25,620.5
2011-08-26,628.395
2011-08-29,630.165
2011-08-30,638.814
2011-08-31,643.715
2011-09-01,648.16
2011-09-02,640.971
2011-09-05,625.284
2011-09-06,610.296
2011-09-07,621.232
2011-09-08,622.728
2011-09-09,615.996
2011-09-12,608.796
2011-09-13,616.927
2011-09-14,611.113
2011-09-15,618.966
2011-09-16,632.196
2011-09-19,636.085
2011-09-20,625.248
2011-09-21,627.748
2011-09-22,615.883
2011-09-23,616.287
2011-09-26,602.755
2011-09-27,616.952
2011-09-28,624.935
2011-09-29,628.487
2011-09-30,625.411
2011-10-03,616.959
2011-10-04,609.06
2011-10-05,601.98
2011-10-06,613.719
2011-10-07,617.339
2011-10-10,617.58
2011-10-11,630.022
2011-10-12,622.742
2011-10-13,633.792
2011-10-14,620.824
2011-10-17,637.052
2011-10-18,628.545
2011-10-19,628.411
2011-10-20,620.43
2011-10-21,626.611
2011-10-24,637.988
2011-10-25,635.732
2011-10-26,633.365
2011-10-27,648.88
2011-10-28,659.478
2011-10-31,633.467
2011-11-01,621.964
2011-11-02,609.562
2011-11-03,610.07
2011-11-04,620.591
2011-11-07,620.367
2011-11-08,612.655
2011-11-09,621.421
2011-11-10,604.631
2011-11-11,609.59
2011-11-14,616.064
2011-11-15,612.009
2011-11-16,606.053
2011-11-17,608.998
2011-11-18,603.277
2011-11-21,599.469
2011-11-22,598.483
2011-11-23,595.277
2011-11-24,588.986
2011-11-25,585.793
2011-11-28,591.626
2011-11-29,605.825
2011-11-30,605.647
2011-12-01,613.692
2011-12-02,614.733
2011-12-05,618.733
2011-12-06,610.646
2011-12-07,619.751
2011-12-08,617.524
2011-12-09,608.978
2011-12-12,614.232
2011-12-13,608.284
2011-12-14,602.216
2011-12-15,593.059
2011-12-16,594.293
2011-12-19,586.572
2011-12-20,590.124
2011-12-21,593.913
2011-12-22,590.294
2011-12-23,590.219
2011-12-26,594.039
2011-12-27,593.912
2011-12-28,591.754
2011-12-29,593.181
2011-12-30,604.18
2012-01-02,604.18
2012-01-03,605.675
2012-01-04,616.211
2012-01-05,607.525
2012-01-06,602.048
2012-01-09,604.124
2012-01-10,605.399
2012-01-11,605.056
2012-01-12,601.196
2012-01-13,605.923
2012-01-16,600.675
2012-01-17,604.795
2012-01-18,608.174
2012-01-19,610.598
2012-01-20,621.124
2012-01-23,621.645
2012-01-24,617.175
2012-01-25,621.997
2012-01-26,627.117
2012-01-27,628.423
2012-01-30,626.137
2012-01-31,627.274
2012-02-01,629.216
2012-02-02,631.853
2012-02-03,627.625
2012-02-06,636.517
2012-02-07,636.208
2012-02-08,644.344
2012-02-09,642.257
2012-02-10,635.859
2012-02-13,640.719
2012-02-14,636.506
2012-02-15,651.296
2012-02-16,645.404
2012-02-17,650.689
2012-02-20,657.895
2012-02-21,652.89
2012-02-22,654.368
2012-02-23,657.38
2012-02-24,656.575
2012-02-27,658.642
2012-02-28,662.17
2012-02-29,657.369
2012-03-01,654.661
2012-03-02,653.379
2012-03-05,649.676
2012-03-06,650.004
2012-03-07,644.948
2012-03-08,651.881
2012-03-09,653.848
2012-03-12,652.531
2012-03-13,649.025
2012-03-14,650.101
2012-03-15,661.313
2012-03-16,662.614
2012-03-19,663.286
2012-03-20,660.708
2012-03-21,654.151
2012-03-22,665.036
2012-03-23,658.331
2012-03-26,655.285
2012-03-27,669.022
2012-03-28,673.85
2012-03-29,674.586
2012-03-30,671.813
2012-04-02,675.184
2012-04-03,669.625
2012-04-04,655.813
2012-04-05,655.16
2012-04-06,648.583
2012-04-09,647.333
2012-04-10,650.927
2012-04-11,644.631
2012-04-12,648.169
2012-04-13,651.003
2012-04-16,647.135
2012-04-17,644.206
2012-04-18,652.551
2012-04-19,646.944
2012-04-20,644.119
2012-04-23,646.556
2012-04-24,643.067
2012-04-25,645.634
2012-04-26,651.258
2012-04-27,649.033
2012-04-30,653.951
2012-05-01,639.235
2012-05-02,641.278
2012-05-03,639.682
2012-05-04,643.686
2012-05-07,627.174
2012-05-08,630.919
2012-05-09,624.993
2012-05-10,621.026
2012-05-11,617.54
2012-05-14,618.459
2012-05-15,607.998
2012-05-16,599.951
2012-05-17,610.972
2012-05-18,594.997
2012-05-21,593.508
2012-05-22,596.861
2012-05-23,591.811
2012-05-24,591.264
2012-05-25,591.248
2012-05-28,592.839
2012-05-29,597.144
2012-05-30,598.934
2012-05-31,599.165
2012-06-01,592.38
2012-06-04,579.62
2012-06-05,587.157
2012-06-06,593.717
2012-06-07,600.264
2012-06-08,589.474
2012-06-11,602.09
2012-06-12,596.85
2012-06-13,599.624
2012-06-14,599.673
2012-06-15,603.073
2012-06-18,611.57
2012-06-19,606.391
2012-06-20,613.079
2012-06-21,610.709
2012-06-22,605.848
2012-06-25,607.873
2012-06-26,604.523
2012-06-27,607.444
2012-06-28,622.615
2012-06-29,627.836
2012-07-02,630.486
2012-07-03,632.554
2012-07-04,634.304
2012-07-05,630.694
2012-07-06,629.967
2012-07-09,622.304
2012-07-10,618.365
2012-07-11,616.57
2012-07-12,611.62
2012-07-13,611.634
2012-07-16,615.285
2012-07-17,612.0
2012-07-18,612.1
2012-07-19,618.894
2012-07-20,610.18
2012-07-23,601.583
2012-07-24,599.503
2012-07-25,590.305
2012-07-26,595.036
2012-07-27,601.599
2012-07-30,608.346
2012-07-31,614.895
2012-08-01,610.746
2012-08-02,612.768
2012-08-03,604.235
2012-08-06,618.797
2012-08-07,621.33
2012-08-08,624.359
2012-08-09,627.313
2012-08-10,626.067
2012-08-13,624.94
2012-08-14,622.79
2012-08-15,621.61
2012-08-16,630.76
2012-08-17,633.205
2012-08-20,633.938
2012-08-21,633.185
2012-08-22,632.365
2012-08-23,641.773
2012-08-24,633.451
2012-08-27,632.457
2012-08-28,628.006
2012-08-29,629.6
2012-08-30,626.97
2012-08-31,618.46
2012-09-03,615.833
2012-09-04,612.827
2012-09-05,606.468
2012-09-06,604.192
2012-09-07,625.082
2012-09-10,623.573
2012-09-11,622.914
2012-09-12,631.529
2012-09-13,636.593
2012-09-14,638.688
2012-09-17,634.717
2012-09-18,637.01
2012-09-19,645.571
2012-09-20,635.427
2012-09-21,638.647
2012-09-24,637.38
2012-09-25,640.887
2012-09-26,634.214
2012-09-27,637.966
2012-09-28,630.575
2012-10-01,622.899
2012-10-02,623.078
2012-10-03,618.08
2012-10-04,625.213
2012-10-05,623.933
2012-10-08,628.204
2012-10-09,619.991
2012-10-10,608.547
2012-10-11,604.147
2012-10-12,608.0
2012-10-15,608.983
2012-10-16,615.773
2012-10-17,623.841
2012-10-18,629.312
2012-10-19,629.89
2012-10-22,626.415
2012-10-23,625.205
2012-10-24,620.584
2012-10-25,623.738
2012-10-26,619.638
2012-10-29,617.531
2012-10-30,613.043
2012-10-31,617.964
2012-11-01,617.052
2012-11-02,621.409
2012-11-05,621.332
2012-11-06,618.958
2012-11-07,621.631
2012-11-08,612.82
2012-11-09,611.362
2012-11-12,604.569
2012-11-13,604.306
2012-11-14,598.13
2012-11-15,605.227
2012-11-16,616.277
2012-11-19,626.907
2012-11-20,621.882
2012-11-21,621.492
2012-11-22,629.021
2012-11-23,630.357
2012-11-26,634.86
2012-11-27,634.748
2012-11-28,629.697
2012-11-29,633.898
2012-11-30,634.206
2012-12-03,634.585
2012-12-04,639.013
2012-12-05,635.673
2012-12-06,640.031
2012-12-07,639.732
2012-12-10,639.069
2012-12-11,636.809
2012-12-12,635.82
2012-12-13,636.53
2012-12-14,637.149
2012-12-17,639.578
2012-12-18,644.285
2012-12-19,658.27
2012-12-20,656.592
2012-12-21,652.771
2012-12-24,647.574
2012-12-25,652.668
2012-12-26,654.062
2012-12-27,658.179
2012-12-28,661.609
2012-12-31,658.778
2013-01-01,658.778
2013-01-02,653.45
2013-01-03,655.933
2013-01-04,669.223
2013-01-07,665.676
2013-01-08,663.868
2013-01-09,664.293
2013-01-10,667.835
2013-01-11,668.407
2013-01-14,667.134
2013-01-15,677.079
2013-01-16,664.458
2013-01-17,660.71
2013-01-18,670.947
2013-01-21,664.801
2013-01-22,672.038
2013-01-23,661.922
2013-01-24,658.871
2013-01-25,667.514
2013-01-28,665.403
2013-01-29,668.517
2013-01-30,677.522
2013-01-31,677.113
2013-02-01,672.437
2013-02-04,678.365
2013-02-05,660.104
2013-02-06,683.487
2013-02-07,682.779
2013-02-08,678.608
2013-02-11,673.56
2013-02-12,685.878
2013-02-13,675.603
2013-02-14,677.994
2013-02-15,665.249
2013-02-18,675.898
2013-02-19,679.707
2013-02-20,685.021
2013-02-21,682.82
2013-02-22,682.956
2013-02-25,690.57
2013-02-26,696.329
2013-02-27,687.285
2013-02-28,698.916
2013-03-01,697.297
2013-03-04,705.491
2013-03-05,701.537
2013-03-06,712.385
2013-03-07,707.836
2013-03-08,708.801
2013-03-11,718.101
2013-03-12,717.128
2013-03-13,713.334
2013-03-14,719.413
2013-03-15,738.325
2013-03-18,720.718
2013-03-19,732.954
2013-03-20,727.927
2013-03-21,739.181
2013-03-22,727.888
2013-03-25,735.857
2013-03-26,735.301
2013-03-27,742.052
2013-03-28,739.357
2013-03-29,740.415
2013-04-01,724.798
2013-04-02,715.864
2013-04-03,738.158
2013-04-04,732.211
2013-04-05,748.165
2013-04-08,758.166
2013-04-09,756.959
2013-04-10,762.588
2013-04-11,785.177
2013-04-12,790.665
2013-04-15,786.305
2013-04-16,780.517
2013-04-17,791.046
2013-04-18,774.399
2013-04-19,769.379
2013-04-22,780.412
2013-04-23,777.559
2013-04-24,792.456
2013-04-25,796.56
2013-04-26,804.827
2013-04-29,800.973
2013-04-30,810.621
2013-05-01,806.384
2013-05-02,795.824
2013-05-03,788.424
2013-05-06,785.486
2013-05-07,811.892
2013-05-08,820.272
2013-05-09,807.804
2013-05-10,813.949
2013-05-13,828.403
2013-05-14,823.446
2013-05-15,839.978
2013-05-16,840.254
2013-05-17,836.769
2013-05-20,849.294
2013-05-21,845.612
2013-05-22,842.461
2013-05-23,802.841
2013-05-24,808.735
2013-05-27,783.823
2013-05-28,786.256
2013-05-29,801.751
2013-05-30,771.417
2013-05-31,772.63
2013-06-03,755.743
2013-06-04,772.461
2013-06-05,753.42
2013-06-06,748.696
2013-06-07,749.045
2013-06-10,776.187
2013-06-11,787.16
2013-06-12,793.282
2013-06-13,761.631
2013-06-14,770.757
2013-06-17,789.13
2013-06-18,784.682
2013-06-19,800.681
2013-06-20,762.77
2013-06-21,774.231
2013-06-24,766.112
2013-06-25,756.816
2013-06-26,753.737
2013-06-27,769.755
2013-06-28,788.184
2013-07-01,797.02
2013-07-02,806.826
2013-07-03,815.257
2013-07-04,809.684
2013-07-05,814.459
2013-07-08,800.718
2013-07-09,817.553
2013-07-10,823.29
2013-07-11,835.563
2013-07-12,832.849
2013-07-15,829.096
2013-07-16,841.03
2013-07-17,838.97
2013-07-18,837.874
2013-07-19,833.435
2013-07-22,845.036
2013-07-23,845.633
2013-07-24,839.743
2013-07-25,833.196
2013-07-26,821.291
2013-07-29,794.996
2013-07-30,808.81
2013-07-31,792.384
2013-08-01,809.418
2013-08-02,838.676
2013-08-05,829.777
2013-08-06,843.997
2013-08-07,823.527
2013-08-08,817.066
2013-08-09,814.6
2013-08-12,804.393
2013-08-13,808.264
2013-08-14,821.782
2013-08-15,807.194
2013-08-16,804.156
2013-08-19,807.221
2013-08-20,795.071
2013-08-21,788.037
2013-08-22,778.261
2013-08-23,796.538
2013-08-26,795.676
2013-08-27,800.518
2013-08-28,783.248
2013-08-29,779.645
2013-08-30,775.421
2013-09-02,776.427
2013-09-03,795.006
2013-09-04,801.762
2013-09-05,799.244
2013-09-06,799.729
2013-09-09,811.557
2013-09-10,815.244
2013-09-11,820.547
2013-09-12,822.079
2013-09-13,820.956
2013-09-16,825.485
2013-09-17,816.206
2013-09-18,830.493
2013-09-19,840.363
2013-09-20,841.662
2013-09-23,849.593
2013-09-24,846.068
2013-09-25,844.828
2013-09-26,854.571
2013-09-27,858.376
2013-09-30,842.327
2013-10-01,843.324
2013-10-02,838.048
2013-10-03,839.738
2013-10-04,831.643
2013-10-07,821.323
2013-10-08,822.789
2013-10-09,831.753
2013-10-10,833.634
2013-10-11,844.289
2013-10-14,845.924
2013-10-15,843.413
2013-10-16,841.698
2013-10-17,856.836
2013-10-18,856.456
2013-10-21,858.781
2013-10-22,859.687
2013-10-23,854.007
2013-10-24,859.52
2013-10-25,840.779
2013-10-28,852.75
2013-10-29,846.263
2013-10-30,854.765
2013-10-31,849.704
2013-11-01,838.106
2013-11-04,839.593
2013-11-05,841.702
2013-11-06,845.876
2013-11-07,836.19
2013-11-08,829.787
2013-11-11,836.296
2013-11-12,847.666
2013-11-13,845.661
2013-11-14,853.145
2013-11-15,865.605
2013-11-18,868.868
2013-11-19,864.303
2013-11-20,865.057
2013-11-21,865.295
2013-11-22,866.919
2013-11-25,872.728
2013-11-26,868.956
2013-11-27,858.949
2013-11-28,870.507
2013-11-29,866.606
2013-12-02,860.478
2013-12-03,869.178
2013-12-04,851.769
2013-12-05,848.592
2013-12-06,847.961
2013-12-09,859.635
2013-12-10,861.368
2013-12-11,860.706
2013-12-12,849.4
2013-12-13,847.97
2013-12-16,835.739
2013-12-17,844.749
2013-12-18,855.441
2013-12-19,857.41
2013-12-20,858.628
2013-12-23,859.454
2013-12-24,853.997
2013-12-25,855.269
2013-12-26,867.628
2013-12-27,871.876
2013-12-30,877.344
2013-12-31,876.76
2014-01-01,876.76
2014-01-02,877.427
2014-01-03,882.047
2014-01-06,871.134
2014-01-07,864.831
2014-01-08,879.427
2014-01-09,873.238
2014-01-10,879.669
2014-01-13,886.307
2014-01-14,860.447
2014-01-15,872.787
2014-01-16,873.979
2014-01-17,872.862
2014-01-20,870.86
2014-01-21,873.29
2014-01-22,876.219
2014-01-23,872.064
2014-01-24,866.999
2014-01-27,843.387
2014-01-28,838.636
2014-01-29,865.577
2014-01-30,839.23
2014-01-31,840.318
2014-02-03,829.566
2014-02-04,788.883
2014-02-05,808.287
2014-02-06,802.634
2014-02-07,815.875
2014-02-10,831.495
2014-02-11,828.612
2014-02-12,836.145
2014-02-13,822.723
2014-02-14,813.553
2014-02-17,818.23
2014-02-18,836.892
2014-02-19,832.637
2014-02-20,815.294
2014-02-21,832.908
2014-02-24,832.587
2014-02-25,846.477
2014-02-26,840.817
2014-02-27,839.282
2014-02-28,834.415
2014-03-03,827.182
2014-03-04,827.286
2014-03-05,830.946
2014-03-06,837.287
2014-03-07,841.813
2014-03-10,835.492
2014-03-11,839.719
2014-03-12,823.834
2014-03-13,826.323
2014-03-14,803.512
2014-03-17,797.877
2014-03-18,807.344
2014-03-19,805.08
2014-03-20,785.174
2014-03-21,785.289
2014-03-24,800.239
2014-03-25,798.103
2014-03-26,805.142
2014-03-27,818.381
2014-03-28,815.904
2014-03-31,826.209
2014-04-01,822.405
2014-04-02,827.154
2014-04-03,830.083
2014-04-04,831.315
2014-04-07,821.45
2014-04-08,812.427
2014-04-09,797.301
2014-04-10,797.923
2014-04-11,783.816
2014-04-14,781.338
2014-04-15,784.154
2014-04-16,802.338
2014-04-17,801.648
2014-04-18,807.864
2014-04-21,804.145
2014-04-22,798.28
2014-04-23,808.095
2014-04-24,800.88
2014-04-25,805.143
2014-04-28,792.67
2014-04-29,792.979
2014-04-30,797.435
2014-05-01,811.712
2014-05-02,812.807
2014-05-05,813.842
2014-05-06,818.33
2014-05-07,795.065
2014-05-08,799.16
2014-05-09,801.272
2014-05-12,793.048
2014-05-13,807.676
2014-05-14,813.904
2014-05-15,812.08
2014-05-16,799.816
2014-05-19,795.254
2014-05-20,797.866
2014-05-21,794.286
2014-05-22,807.451
2014-05-23,813.841
2014-05-26,823.46
2014-05-27,822.601
2014-05-28,826.633
2014-05-29,831.312
2014-05-30,831.347
2014-06-02,842.713
2014-06-03,846.457
2014-06-04,849.07
2014-06-05,849.895
2014-06-06,848.824
2014-06-09,849.582
2014-06-10,844.863
2014-06-11,854.29
2014-06-12,852.22
2014-06-13,854.464
2014-06-16,848.41
2014-06-17,848.672
2014-06-18,856.928
2014-06-19,874.003
2014-06-20,872.03
2014-06-23,872.934
2014-06-24,871.541
2014-06-25,868.95
2014-06-26,874.133
2014-06-27,867.209
2014-06-30,873.267
2014-07-01,882.484
2014-07-02,884.379
2014-07-03,879.176
2014-07-04,884.651
2014-07-07,882.917
2014-07-08,881.873
2014-07-09,878.275
2014-07-10,874.293
2014-07-11,871.014
2014-07-14,876.318
2014-07-15,881.0
2014-07-16,882.235
2014-07-17,882.416
2014-07-18,876.628
2014-07-21,877.234
2014-07-22,882.737
2014-07-23,882.197
2014-07-24,877.961
2014-07-25,887.107
2014-07-28,889.805
2014-07-29,890.457
2014-07-30,887.308
2014-07-31,884.335
2014-08-01,883.983
2014-08-04,880.397
2014-08-05,868.885
2014-08-06,865.496
2014-08-07,871.075
2014-08-08,852.038
2014-08-11,866.765
2014-08-12,869.899
2014-08-13,871.085
2014-08-14,876.38
2014-08-15,876.591
2014-08-18,875.447
2014-08-19,879.967
2014-08-20,876.05
2014-08-21,880.077
2014-08-22,873.969
2014-08-25,879.621
2014-08-26,874.06
2014-08-27,875.313
2014-08-28,872.128
2014-08-29,869.35
2014-09-01,869.732
2014-09-02,873.814
2014-09-03,878.574
2014-09-04,873.474
2014-09-05,873.945
2014-09-08,872.416
2014-09-09,867.708
2014-09-10,868.375
2014-09-11,870.232
2014-09-12,869.311
2014-09-15,870.365
2014-09-16,869.601
2014-09-17,863.284
2014-09-18,863.728
2014-09-19,871.781
2014-09-22,867.566
2014-09-23,868.602
2014-09-24,866.269
2014-09-25,881.938
2014-09-26,875.284
2014-09-29,878.656
2014-09-30,870.221
2014-10-01,864.642
2014-10-02,847.25
2014-10-03,839.793
2014-10-06,853.515
2014-10-07,857.01
2014-10-08,845.266
2014-10-09,839.272
2014-10-10,828.709
2014-10-13,833.032
2014-10-14,813.748
2014-10-15,829.035
2014-10-16,812.011
2014-10-17,795.89
2014-10-20,828.379
2014-10-21,816.199
2014-10-22,833.962
2014-10-23,824.977
2014-10-24,832.894
2014-10-27,843.293
2014-10-28,839.264
2014-10-29,850.894
2014-10-30,851.466
2014-10-31,864.152
2014-11-03,848.373
2014-11-04,882.657
2014-11-05,872.936
2014-11-06,863.187
2014-11-07,865.006
2014-11-10,862.928
2014-11-11,867.918
2014-11-12,876.006
2014-11-13,879.603
2014-11-14,880.97
2014-11-17,857.37
2014-11-18,876.558
2014-11-19,869.34
2014-11-20,866.761
2014-11-21,871.814
2014-11-24,865.702
2014-11-25,874.926
2014-11-26,875.011
2014-11-27,865.275
2014-11-28,871.106
2014-12-01,882.758
2014-12-02,880.533
2014-12-03,877.378
2014-12-04,884.502
2014-12-05,875.989
2014-12-08,879.833
2014-12-09,885.002
2014-12-10,866.602
2014-12-11,855.405
2014-12-12,866.692
2014-12-15,854.593
2014-12-16,846.407
2014-12-17,845.156
2014-12-18,849.992
2014-12-19,866.25
2014-12-22,864.163
2014-12-23,858.543
2014-12-24,869.215
2014-12-25,866.726
2014-12-26,871.611
2014-12-29,867.524
2014-12-30,862.765
2014-12-31,859.023
2015-01-01,859.023
2015-01-02,856.808
2015-01-05,857.549
2015-01-06,838.566
2015-01-07,833.991
2015-01-08,844.482
2015-01-09,852.108
2015-01-12,853.688
2015-01-13,851.632
2015-01-14,850.897
2015-01-15,864.71
2015-01-16,849.7
2015-01-19,857.059
2015-01-20,867.123
2015-01-21,867.632
2015-01-22,864.694
2015-01-23,874.77
2015-01-26,869.435
2015-01-27,891.694
2015-01-28,890.877
2015-01-29,877.575
2015-01-30,881.921
2015-02-02,879.031
2015-02-03,865.066
2015-02-04,877.82
2015-02-05,871.269
2015-02-06,863.97
2015-02-09,870.072
2015-02-10,865.004
2015-02-11,857.064
2015-02-12,881.644
2015-02-13,882.185
2015-02-16,884.861
2015-02-17,882.271
2015-02-18,895.802
2015-02-19,902.314
2015-02-20,908.986
2015-02-23,910.904
2015-02-24,912.52
2015-02-25,914.935
2015-02-26,918.8
2015-02-27,921.128
2015-03-02,917.554
2015-03-03,923.206
2015-03-04,916.077
2015-03-05,915.727
2015-03-06,918.503
2015-03-09,911.467
2015-03-10,907.876
2015-03-11,907.944
2015-03-12,921.168
2015-03-13,933.385
2015-03-16,930.612
2015-03-17,942.009
2015-03-18,952.589
2015-03-19,949.917
2015-03-20,958.377
2015-03-23,967.941
2015-03-24,962.066
2015-03-25,970.249
2015-03-26,957.432
2015-03-27,956.503
2015-03-30,952.692
2015-03-31,944.534
2015-04-01,938.055
2015-04-02,951.332
2015-04-03,958.441
2015-04-06,962.32
2015-04-07,962.579
2015-04-08,970.686
2015-04-09,971.789
2015-04-10,968.485
2015-04-13,965.011
2015-04-14,975.186
2015-04-15,972.744
2015-04-16,972.891
2015-04-17,962.31
2015-04-20,957.975
2015-04-21,973.102
2015-04-22,978.043
2015-04-23,981.419
2015-04-24,982.366
2015-04-27,982.106
2015-04-28,991.651
2015-04-29,990.525
2015-04-30,960.628
2015-05-01,952.825
2015-05-04,952.508
2015-05-05,953.699
2015-05-06,958.732
2015-05-07,948.679
2015-05-08,951.132
2015-05-11,954.221
2015-05-12,956.868
2015-05-13,967.973
2015-05-14,959.549
2015-05-15,969.718
2015-05-18,973.271
2015-05-19,970.011
2015-05-20,974.43
2015-05-21,975.625
2015-05-22,973.652
2015-05-25,979.741
2015-05-26,966.66
2015-05-27,963.501
2015-05-28,965.481
2015-05-29,967.326
2015-06-01,964.159
2015-06-02,968.554
2015-06-03,964.107
2015-06-04,961.984
2015-06-05,950.968
2015-06-08,948.6
2015-06-09,939.696
2015-06-10,949.362
2015-06-11,955.257
2015-06-12,961.41
2015-06-15,960.713
2015-06-16,954.943
2015-06-17,945.035
2015-06-18,945.217
2015-06-19,957.098
2015-06-22,962.819
2015-06-23,974.035
2015-06-24,971.52
2015-06-25,971.424
2015-06-26,967.562
2015-06-29,952.556
2015-06-30,957.454
2015-07-01,957.503
2015-07-02,963.091
2015-07-03,967.28
2015-07-06,949.945
2015-07-07,964.386
2015-07-08,941.504
2015-07-09,939.658
2015-07-10,927.616
2015-07-13,939.844
2015-07-14,953.273
2015-07-15,953.49
2015-07-16,961.435
2015-07-17,963.029
2015-07-20,960.782
2015-07-21,971.169
2015-07-22,957.848
2015-07-23,964.448
2015-07-24,963.667
2015-07-27,956.316
2015-07-28,947.563
2015-07-29,945.324
