Date,ISRAEL Standard (Large+Mid Cap)
2025-05-01,545.961
2025-05-02,552.352
2025-05-05,557.314
2025-05-06,555.527
2025-05-07,570.647
2025-05-08,576.889
2025-05-09,574.353
2025-05-12,575.322
2025-05-13,576.126
2025-05-14,572.291
2025-05-15,567.33
2025-05-16,568.12
2025-05-19,573.348
2025-05-20,579.343
2025-05-21,568.756
2025-05-22,565.509
2025-05-23,565.3
2025-05-26,577.348
2025-05-27,585.325
2025-05-28,589.791
2025-05-29,590.053
2025-05-30,588.055
