Date,NORWAY SMID VALUE SMID (Small+Mid Cap)
2010-09-08,726.445
2010-09-09,731.484
2010-09-10,735.366
2010-09-13,762.156
2010-09-14,764.386
2010-09-15,760.945
2010-09-16,758.945
2010-09-17,762.002
2010-09-20,776.082
2010-09-21,785.464
2010-09-22,794.657
2010-09-23,787.116
2010-09-24,798.871
2010-09-27,801.368
2010-09-28,805.457
2010-09-29,814.408
2010-09-30,824.734
2010-10-01,828.064
2010-10-04,831.636
2010-10-05,852.435
2010-10-06,862.689
2010-10-07,858.593
2010-10-08,858.021
2010-10-11,855.615
2010-10-12,846.116
2010-10-13,878.898
2010-10-14,892.684
2010-10-15,883.823
2010-10-18,881.295
2010-10-19,864.387
2010-10-20,878.1
2010-10-21,884.525
2010-10-22,881.574
2010-10-25,891.838
2010-10-26,882.45
2010-10-27,875.479
2010-10-28,887.256
2010-10-29,895.939
2010-11-01,906.317
2010-11-02,910.507
2010-11-03,902.97
2010-11-04,940.336
2010-11-05,939.492
2010-11-08,934.657
2010-11-09,954.722
2010-11-10,926.807
2010-11-11,924.671
2010-11-12,912.421
2010-11-15,909.311
2010-11-16,878.872
2010-11-17,891.316
2010-11-18,902.98
2010-11-19,907.648
2010-11-22,900.65
2010-11-23,872.856
2010-11-24,882.745
2010-11-25,883.759
2010-11-26,865.765
2010-11-29,853.872
2010-11-30,853.044
2010-12-01,882.967
2010-12-02,909.675
2010-12-03,930.288
2010-12-06,929.179
2010-12-07,938.838
2010-12-08,931.137
2010-12-09,927.945
2010-12-10,931.451
2010-12-13,950.012
2010-12-14,943.302
2010-12-15,932.554
2010-12-16,914.432
2010-12-17,926.391
2010-12-20,937.948
2010-12-21,958.185
2010-12-22,953.389
2010-12-23,963.503
2010-12-24,966.22
2010-12-27,973.392
2010-12-28,980.891
2010-12-29,980.782
2010-12-30,988.041
2010-12-31,1001.079
2011-01-03,1006.384
2011-01-04,988.163
2011-01-05,980.746
2011-01-06,978.49
2011-01-07,980.713
2011-01-10,971.806
2011-01-11,975.041
2011-01-12,996.046
2011-01-13,999.707
2011-01-14,993.353
2011-01-17,986.607
2011-01-18,1005.066
2011-01-19,1002.9
2011-01-20,965.711
2011-01-21,989.245
2011-01-24,987.305
2011-01-25,980.763
2011-01-26,995.462
2011-01-27,999.973
2011-01-28,994.955
2011-01-31,998.983
2011-02-01,1036.583
2011-02-02,1039.502
2011-02-03,1037.112
2011-02-04,1041.399
2011-02-07,1055.771
2011-02-08,1050.739
2011-02-09,1052.801
2011-02-10,1034.545
2011-02-11,1041.078
2011-02-14,1060.742
2011-02-15,1051.083
2011-02-16,1053.345
2011-02-17,1051.297
2011-02-18,1053.215
2011-02-21,1037.796
2011-02-22,1046.455
2011-02-23,1049.194
2011-02-24,1056.775
2011-02-25,1068.377
2011-02-28,1077.269
2011-03-01,1079.033
2011-03-02,1078.404
2011-03-03,1077.056
2011-03-04,1083.367
2011-03-07,1078.643
2011-03-08,1071.255
2011-03-09,1068.059
2011-03-10,1024.77
2011-03-11,1016.503
2011-03-14,1013.929
2011-03-15,986.658
2011-03-16,988.175
2011-03-17,1007.839
2011-03-18,1032.256
2011-03-21,1053.399
2011-03-22,1054.295
2011-03-23,1054.748
2011-03-24,1065.745
2011-03-25,1069.68
2011-03-28,1067.337
2011-03-29,1052.61
2011-03-30,1067.588
2011-03-31,1070.241
2011-04-01,1082.676
2011-04-04,1088.04
2011-04-05,1091.934
2011-04-06,1094.527
2011-04-07,1081.115
2011-04-08,1094.214
2011-04-11,1093.483
2011-04-12,1061.574
2011-04-13,1074.627
2011-04-14,1060.993
2011-04-15,1059.902
2011-04-18,1020.117
2011-04-19,1040.05
2011-04-20,1070.914
2011-04-21,1071.744
2011-04-22,1071.744
2011-04-25,1069.886
2011-04-26,1081.907
2011-04-27,1082.728
2011-04-28,1087.126
2011-04-29,1100.023
2011-05-02,1100.39
2011-05-03,1075.402
2011-05-04,1033.269
2011-05-05,1019.538
2011-05-06,1022.82
2011-05-09,1015.994
2011-05-10,1033.103
2011-05-11,1020.688
2011-05-12,991.801
2011-05-13,1002.077
2011-05-16,1005.322
2011-05-17,991.737
2011-05-18,999.711
2011-05-19,1005.426
2011-05-20,1002.251
2011-05-23,972.924
2011-05-24,985.036
2011-05-25,984.552
2011-05-26,993.234
2011-05-27,1020.392
2011-05-30,1019.89
2011-05-31,1030.29
2011-06-01,1026.278
2011-06-02,1024.173
2011-06-03,1018.91
2011-06-06,1011.094
2011-06-07,1016.089
2011-06-08,979.594
2011-06-09,976.09
2011-06-10,950.626
2011-06-13,957.786
2011-06-14,978.119
2011-06-15,936.105
2011-06-16,915.033
2011-06-17,916.442
2011-06-20,898.538
2011-06-21,918.321
2011-06-22,929.721
2011-06-23,888.698
2011-06-24,888.307
2011-06-27,891.842
2011-06-28,905.028
2011-06-29,935.371
2011-06-30,957.263
2011-07-01,965.451
2011-07-04,977.662
2011-07-05,976.554
2011-07-06,953.352
2011-07-07,965.515
2011-07-08,942.18
2011-07-11,904.253
2011-07-12,882.762
2011-07-13,897.326
2011-07-14,893.991
2011-07-15,894.975
2011-07-18,878.255
2011-07-19,907.152
2011-07-20,921.009
2011-07-21,940.792
2011-07-22,947.376
2011-07-25,941.548
2011-07-26,952.239
2011-07-27,933.795
2011-07-28,926.368
2011-07-29,918.728
2011-08-01,907.66
2011-08-02,879.688
2011-08-03,860.636
2011-08-04,803.264
2011-08-05,774.983
2011-08-08,724.245
2011-08-09,726.158
2011-08-10,724.672
2011-08-11,749.087
2011-08-12,774.075
2011-08-15,813.902
2011-08-16,807.155
2011-08-17,830.518
2011-08-18,767.543
2011-08-19,764.013
2011-08-22,762.722
2011-08-23,756.341
2011-08-24,772.174
2011-08-25,768.979
2011-08-26,775.285
2011-08-29,802.598
2011-08-30,804.235
2011-08-31,828.931
2011-09-01,822.138
2011-09-02,799.033
2011-09-05,757.363
2011-09-06,762.154
2011-09-07,788.011
2011-09-08,789.648
2011-09-09,759.498
2011-09-12,718.373
2011-09-13,708.341
2011-09-14,712.641
2011-09-15,748.228
2011-09-16,752.753
2011-09-19,716.731
2011-09-20,732.702
2011-09-21,724.001
2011-09-22,671.046
2011-09-23,662.594
2011-09-26,654.48
2011-09-27,690.6
2011-09-28,676.468
2011-09-29,684.653
2011-09-30,668.103
2011-10-03,636.563
2011-10-04,609.169
2011-10-05,636.693
2011-10-06,658.995
2011-10-07,663.447
2011-10-10,700.485
2011-10-11,691.097
2011-10-12,724.468
2011-10-13,704.971
2011-10-14,731.418
2011-10-17,725.607
2011-10-18,723.018
2011-10-19,726.633
2011-10-20,712.183
2011-10-21,755.327
2011-10-24,772.246
2011-10-25,767.613
2011-10-26,765.975
2011-10-27,819.031
2011-10-28,802.602
2011-10-31,770.209
2011-11-01,717.636
2011-11-02,733.484
2011-11-03,753.998
2011-11-04,754.459
2011-11-07,762.21
2011-11-08,773.637
2011-11-09,734.674
2011-11-10,732.565
2011-11-11,763.498
2011-11-14,751.507
2011-11-15,743.531
2011-11-16,744.451
2011-11-17,724.882
2011-11-18,724.978
2011-11-21,694.235
2011-11-22,684.207
2011-11-23,649.097
2011-11-24,652.007
2011-11-25,652.328
2011-11-28,680.98
2011-11-29,686.147
2011-11-30,727.657
2011-12-01,719.167
2011-12-02,726.21
2011-12-05,740.567
2011-12-06,736.454
2011-12-07,732.827
2011-12-08,712.222
2011-12-09,726.321
2011-12-12,694.822
2011-12-13,691.084
2011-12-14,657.384
2011-12-15,669.102
2011-12-16,677.05
2011-12-19,678.706
2011-12-20,702.697
2011-12-21,695.745
2011-12-22,703.882
2011-12-23,707.992
2011-12-26,707.992
2011-12-27,714.871
2011-12-28,694.976
2011-12-29,698.735
2011-12-30,711.278
2012-01-02,713.855
2012-01-03,723.947
2012-01-04,718.633
2012-01-05,714.006
2012-01-06,711.754
2012-01-09,705.153
2012-01-10,720.794
2012-01-11,714.693
2012-01-12,730.712
2012-01-13,719.698
2012-01-16,725.097
2012-01-17,729.724
2012-01-18,738.937
2012-01-19,762.363
2012-01-20,760.281
2012-01-23,775.044
2012-01-24,759.585
2012-01-25,760.084
2012-01-26,775.459
2012-01-27,779.525
2012-01-30,768.522
2012-01-31,769.793
2012-02-01,792.114
2012-02-02,791.464
2012-02-03,793.978
2012-02-06,796.615
2012-02-07,792.299
2012-02-08,796.889
2012-02-09,796.917
2012-02-10,799.685
2012-02-13,806.045
2012-02-14,790.487
2012-02-15,782.354
2012-02-16,779.278
2012-02-17,798.822
2012-02-20,808.895
2012-02-21,809.441
2012-02-22,812.742
2012-02-23,805.929
2012-02-24,817.837
2012-02-27,815.371
2012-02-28,820.313
2012-02-29,819.915
2012-03-01,812.747
2012-03-02,809.515
2012-03-05,801.608
2012-03-06,760.719
2012-03-07,774.171
2012-03-08,800.272
2012-03-09,788.686
2012-03-12,785.183
2012-03-13,794.872
2012-03-14,791.112
2012-03-15,797.021
2012-03-16,813.124
2012-03-19,815.241
2012-03-20,798.154
2012-03-21,798.913
2012-03-22,781.818
2012-03-23,794.839
2012-03-26,811.159
2012-03-27,805.798
2012-03-28,792.501
2012-03-29,781.843
2012-03-30,794.027
2012-04-02,800.798
2012-04-03,795.756
2012-04-04,778.769
2012-04-05,777.631
2012-04-06,777.631
2012-04-09,774.618
2012-04-10,745.117
2012-04-11,748.559
2012-04-12,761.584
2012-04-13,754.498
2012-04-16,746.87
2012-04-17,778.24
2012-04-18,790.132
2012-04-19,789.892
2012-04-20,793.565
2012-04-23,771.447
2012-04-24,782.149
2012-04-25,798.069
2012-04-26,795.187
2012-04-27,795.813
2012-04-30,795.116
2012-05-01,796.089
2012-05-02,794.116
2012-05-03,796.651
2012-05-04,777.189
2012-05-07,779.935
2012-05-08,750.919
2012-05-09,742.432
2012-05-10,757.977
2012-05-11,760.295
2012-05-14,729.638
2012-05-15,718.95
2012-05-16,714.193
2012-05-17,711.011
2012-05-18,694.815
2012-05-21,709.519
2012-05-22,726.01
2012-05-23,696.263
2012-05-24,698.347
2012-05-25,696.274
2012-05-28,698.564
2012-05-29,702.641
2012-05-30,683.919
2012-05-31,678.439
2012-06-01,658.158
2012-06-04,649.414
2012-06-05,655.288
2012-06-06,676.032
2012-06-07,689.989
2012-06-08,684.901
2012-06-11,684.359
2012-06-12,681.622
2012-06-13,679.064
2012-06-14,684.149
2012-06-15,704.063
2012-06-18,697.806
2012-06-19,715.393
2012-06-20,727.043
2012-06-21,714.977
2012-06-22,700.187
2012-06-25,682.544
2012-06-26,679.11
2012-06-27,691.751
2012-06-28,692.542
2012-06-29,733.809
2012-07-02,737.038
2012-07-03,750.932
2012-07-04,740.225
2012-07-05,734.177
2012-07-06,714.281
2012-07-09,712.908
2012-07-10,720.799
2012-07-11,716.315
2012-07-12,710.037
2012-07-13,731.62
2012-07-16,732.494
2012-07-17,739.014
2012-07-18,747.088
2012-07-19,756.497
2012-07-20,739.556
2012-07-23,717.463
2012-07-24,716.298
2012-07-25,718.412
2012-07-26,746.015
2012-07-27,749.758
2012-07-30,749.07
2012-07-31,751.635
2012-08-01,748.702
2012-08-02,733.172
2012-08-03,760.79
2012-08-06,772.352
2012-08-07,777.438
2012-08-08,771.068
2012-08-09,771.613
2012-08-10,765.698
2012-08-13,762.911
2012-08-14,765.234
2012-08-15,762.097
2012-08-16,765.057
2012-08-17,776.412
2012-08-20,776.382
2012-08-21,789.709
2012-08-22,785.385
2012-08-23,785.432
2012-08-24,783.539
2012-08-27,784.523
2012-08-28,781.77
2012-08-29,781.954
2012-08-30,777.349
2012-08-31,786.004
2012-09-03,791.347
2012-09-04,784.137
2012-09-05,782.035
2012-09-06,794.041
2012-09-07,815.772
2012-09-10,816.846
2012-09-11,820.439
2012-09-12,824.162
2012-09-13,820.679
2012-09-14,858.784
2012-09-17,850.307
2012-09-18,844.077
2012-09-19,841.567
2012-09-20,827.941
2012-09-21,836.94
2012-09-24,828.955
2012-09-25,838.807
2012-09-26,812.287
2012-09-27,825.44
2012-09-28,824.537
2012-10-01,834.087
2012-10-02,838.429
2012-10-03,827.214
2012-10-04,837.923
2012-10-05,856.461
2012-10-08,846.137
2012-10-09,843.691
2012-10-10,835.328
2012-10-11,842.804
2012-10-12,841.745
2012-10-15,845.633
2012-10-16,857.977
2012-10-17,861.818
2012-10-18,861.66
2012-10-19,856.381
2012-10-22,853.166
2012-10-23,821.151
2012-10-24,827.025
2012-10-25,834.828
2012-10-26,832.865
2012-10-29,829.813
2012-10-30,836.054
2012-10-31,842.996
2012-11-01,860.657
2012-11-02,855.467
2012-11-05,846.944
2012-11-06,854.445
2012-11-07,841.012
2012-11-08,838.522
2012-11-09,834.679
2012-11-12,828.416
2012-11-13,816.138
2012-11-14,818.133
2012-11-15,804.93
2012-11-16,795.338
2012-11-19,820.011
2012-11-20,825.396
2012-11-21,827.555
2012-11-22,841.978
2012-11-23,846.527
2012-11-26,841.471
2012-11-27,836.056
2012-11-28,827.019
2012-11-29,839.634
2012-11-30,841.197
2012-12-03,844.911
2012-12-04,844.308
2012-12-05,842.924
2012-12-06,850.661
2012-12-07,845.442
2012-12-10,843.014
2012-12-11,857.613
2012-12-12,867.844
2012-12-13,864.397
2012-12-14,866.977
2012-12-17,867.934
2012-12-18,877.535
2012-12-19,889.587
2012-12-20,889.325
2012-12-21,891.106
2012-12-24,885.127
2012-12-25,885.127
2012-12-26,886.567
2012-12-27,887.481
2012-12-28,879.816
2012-12-31,883.152
2013-01-01,883.152
2013-01-02,916.559
2013-01-03,911.825
2013-01-04,909.539
2013-01-07,910.055
2013-01-08,913.537
2013-01-09,913.599
2013-01-10,922.51
2013-01-11,924.543
2013-01-14,927.486
2013-01-15,913.162
2013-01-16,909.54
2013-01-17,917.037
2013-01-18,907.96
2013-01-21,914.411
2013-01-22,914.762
2013-01-23,923.663
2013-01-24,918.836
2013-01-25,922.373
2013-01-28,917.383
2013-01-29,924.378
2013-01-30,925.384
2013-01-31,924.768
2013-02-01,939.923
2013-02-04,926.896
2013-02-05,918.737
2013-02-06,918.666
2013-02-07,909.933
2013-02-08,913.968
2013-02-11,911.819
2013-02-12,925.825
2013-02-13,925.768
2013-02-14,912.4
2013-02-15,905.729
2013-02-18,907.465
2013-02-19,917.522
2013-02-20,923.794
2013-02-21,893.33
2013-02-22,890.043
2013-02-25,899.996
2013-02-26,890.18
2013-02-27,889.128
2013-02-28,886.387
2013-03-01,875.996
2013-03-04,879.5
2013-03-05,896.478
2013-03-06,896.527
2013-03-07,901.014
2013-03-08,893.974
2013-03-11,891.925
2013-03-12,898.92
2013-03-13,891.329
2013-03-14,893.913
2013-03-15,892.564
2013-03-18,885.138
2013-03-19,877.074
2013-03-20,873.229
2013-03-21,870.716
2013-03-22,872.234
2013-03-25,864.245
2013-03-26,865.645
2013-03-27,859.126
2013-03-28,862.617
2013-03-29,862.617
2013-04-01,864.811
2013-04-02,876.904
2013-04-03,884.437
2013-04-04,877.486
2013-04-05,876.088
2013-04-08,875.895
2013-04-09,883.312
2013-04-10,891.204
2013-04-11,901.938
2013-04-12,896.058
2013-04-15,878.366
2013-04-16,869.603
2013-04-17,857.036
2013-04-18,852.517
2013-04-19,865.082
2013-04-22,855.602
2013-04-23,858.385
2013-04-24,865.89
2013-04-25,889.453
2013-04-26,891.486
2013-04-29,888.303
2013-04-30,899.337
2013-05-01,898.541
2013-05-02,887.686
2013-05-03,903.651
2013-05-06,898.106
2013-05-07,898.248
2013-05-08,917.88
2013-05-09,915.338
2013-05-10,909.245
2013-05-13,911.493
2013-05-14,911.499
2013-05-15,905.951
2013-05-16,921.602
2013-05-17,914.144
2013-05-20,918.711
2013-05-21,932.193
2013-05-22,932.475
2013-05-23,904.522
2013-05-24,903.687
2013-05-27,910.797
2013-05-28,914.737
2013-05-29,908.375
2013-05-30,915.234
2013-05-31,904.8
2013-06-03,908.365
2013-06-04,911.642
2013-06-05,903.172
2013-06-06,905.615
2013-06-07,911.939
2013-06-10,904.633
2013-06-11,883.568
2013-06-12,900.918
2013-06-13,895.251
2013-06-14,906.355
2013-06-17,912.42
2013-06-18,913.459
2013-06-19,916.137
2013-06-20,858.422
2013-06-21,848.151
2013-06-24,812.908
2013-06-25,826.101
2013-06-26,841.192
2013-06-27,848.549
2013-06-28,843.229
2013-07-01,856.194
2013-07-02,861.874
2013-07-03,848.094
2013-07-04,862.024
2013-07-05,843.639
2013-07-08,862.823
2013-07-09,857.814
2013-07-10,875.897
2013-07-11,898.605
2013-07-12,903.336
2013-07-15,908.692
2013-07-16,922.928
2013-07-17,919.21
2013-07-18,897.612
2013-07-19,905.441
2013-07-22,912.523
2013-07-23,918.444
2013-07-24,912.269
2013-07-25,911.46
2013-07-26,908.34
2013-07-29,907.903
2013-07-30,908.667
2013-07-31,908.842
2013-08-01,909.434
2013-08-02,913.379
2013-08-05,913.831
2013-08-06,914.93
2013-08-07,914.688
2013-08-08,924.188
2013-08-09,935.235
2013-08-12,928.878
2013-08-13,921.961
2013-08-14,927.818
2013-08-15,909.179
2013-08-16,917.168
2013-08-19,924.229
2013-08-20,903.688
2013-08-21,883.678
2013-08-22,886.21
2013-08-23,898.141
2013-08-26,888.589
2013-08-27,880.399
2013-08-28,876.783
2013-08-29,870.935
2013-08-30,862.638
2013-09-02,878.389
2013-09-03,878.884
2013-09-04,884.212
2013-09-05,877.463
2013-09-06,883.451
2013-09-09,900.854
2013-09-10,919.297
2013-09-11,926.13
2013-09-12,923.982
2013-09-13,917.21
2013-09-16,928.094
2013-09-17,924.236
2013-09-18,923.74
2013-09-19,932.961
2013-09-20,915.711
2013-09-23,911.453
2013-09-24,888.508
2013-09-25,883.902
2013-09-26,886.277
2013-09-27,879.045
2013-09-30,862.432
2013-10-01,872.701
2013-10-02,867.8
2013-10-03,884.699
2013-10-04,880.943
2013-10-07,873.218
2013-10-08,862.575
2013-10-09,850.943
2013-10-10,862.621
2013-10-11,872.685
2013-10-14,872.985
2013-10-15,872.957
2013-10-16,869.678
2013-10-17,884.208
2013-10-18,900.245
2013-10-21,906.701
2013-10-22,923.1
2013-10-23,921.622
2013-10-24,928.326
2013-10-25,929.24
2013-10-28,918.227
2013-10-29,925.324
2013-10-30,934.707
2013-10-31,921.855
2013-11-01,917.719
2013-11-04,921.195
2013-11-05,912.598
2013-11-06,935.118
2013-11-07,916.799
2013-11-08,891.92
2013-11-11,904.198
2013-11-12,888.357
2013-11-13,883.922
2013-11-14,891.104
2013-11-15,903.217
2013-11-18,906.227
2013-11-19,903.356
2013-11-20,900.303
2013-11-21,888.733
2013-11-22,900.916
2013-11-25,895.035
2013-11-26,895.078
2013-11-27,911.824
2013-11-28,912.168
2013-11-29,912.97
2013-12-02,909.063
2013-12-03,900.711
2013-12-04,884.043
2013-12-05,880.272
2013-12-06,878.398
2013-12-09,883.174
2013-12-10,887.799
2013-12-11,876.087
2013-12-12,856.839
2013-12-13,858.132
2013-12-16,862.366
2013-12-17,862.842
2013-12-18,863.255
2013-12-19,860.373
2013-12-20,877.684
2013-12-23,893.57
2013-12-24,891.942
2013-12-25,891.942
2013-12-26,891.826
2013-12-27,913.075
2013-12-30,927.536
2013-12-31,929.241
2014-01-01,929.241
2014-01-02,907.105
2014-01-03,908.058
2014-01-06,897.679
2014-01-07,894.38
2014-01-08,894.464
2014-01-09,908.148
2014-01-10,922.659
2014-01-13,933.364
2014-01-14,931.652
2014-01-15,930.989
2014-01-16,927.843
2014-01-17,936.145
2014-01-20,933.125
2014-01-21,937.804
2014-01-22,938.648
2014-01-23,937.128
2014-01-24,917.045
2014-01-27,900.737
2014-01-28,908.16
2014-01-29,897.232
2014-01-30,889.344
2014-01-31,880.12
2014-02-03,880.404
2014-02-04,875.01
2014-02-05,879.511
2014-02-06,890.724
2014-02-07,895.51
2014-02-10,911.68
2014-02-11,912.031
2014-02-12,915.238
2014-02-13,911.633
2014-02-14,916.062
2014-02-17,918.159
2014-02-18,919.495
2014-02-19,921.521
2014-02-20,915.169
2014-02-21,931.126
2014-02-24,940.613
2014-02-25,933.718
2014-02-26,937.676
2014-02-27,940.785
2014-02-28,957.936
2014-03-03,936.38
2014-03-04,954.266
2014-03-05,961.732
2014-03-06,966.017
2014-03-07,969.168
2014-03-10,960.287
2014-03-11,965.919
2014-03-12,950.192
2014-03-13,942.596
2014-03-14,930.402
2014-03-17,941.367
2014-03-18,946.673
2014-03-19,938.558
2014-03-20,928.868
2014-03-21,937.939
2014-03-24,937.599
2014-03-25,947.26
2014-03-26,957.685
2014-03-27,956.066
2014-03-28,958.8
2014-03-31,966.626
2014-04-01,967.792
2014-04-02,974.813
2014-04-03,963.021
2014-04-04,976.306
2014-04-07,964.063
2014-04-08,960.693
2014-04-09,972.586
2014-04-10,970.563
2014-04-11,946.827
2014-04-14,944.741
2014-04-15,948.331
2014-04-16,946.176
2014-04-17,945.915
2014-04-18,945.915
2014-04-21,943.257
2014-04-22,971.157
2014-04-23,964.373
2014-04-24,966.998
2014-04-25,973.906
2014-04-28,975.407
2014-04-29,983.479
2014-04-30,983.425
2014-05-01,986.464
2014-05-02,998.934
2014-05-05,993.282
2014-05-06,997.261
2014-05-07,1003.24
2014-05-08,1014.125
2014-05-09,1006.82
2014-05-12,1021.414
2014-05-13,1020.745
2014-05-14,1023.509
2014-05-15,1009.765
2014-05-16,1003.142
2014-05-19,1003.557
2014-05-20,996.107
2014-05-21,1001.579
2014-05-22,1006.977
2014-05-23,1011.656
2014-05-26,1005.922
2014-05-27,1008.748
2014-05-28,1009.168
2014-05-29,1012.825
2014-05-30,1009.643
2014-06-02,1014.403
2014-06-03,1012.414
2014-06-04,1013.81
2014-06-05,1022.725
2014-06-06,1041.161
2014-06-09,1038.606
2014-06-10,1041.608
2014-06-11,1033.628
2014-06-12,1039.567
2014-06-13,1035.542
2014-06-16,1036.209
2014-06-17,1028.51
2014-06-18,1032.643
2014-06-19,1025.694
2014-06-20,1021.609
2014-06-23,1030.297
2014-06-24,1021.693
2014-06-25,1003.416
2014-06-26,1003.478
2014-06-27,1003.493
2014-06-30,1008.493
2014-07-01,1005.925
2014-07-02,1007.644
2014-07-03,1011.591
2014-07-04,1011.69
2014-07-07,1013.367
2014-07-08,997.693
2014-07-09,998.938
2014-07-10,976.793
2014-07-11,978.86
2014-07-14,992.4
2014-07-15,990.331
2014-07-16,998.088
2014-07-17,997.405
2014-07-18,990.591
2014-07-21,992.336
2014-07-22,1002.902
2014-07-23,1007.005
2014-07-24,991.016
2014-07-25,989.061
2014-07-28,982.339
2014-07-29,985.743
2014-07-30,979.311
2014-07-31,970.217
2014-08-01,959.699
2014-08-04,965.447
2014-08-05,964.421
2014-08-06,953.995
2014-08-07,940.631
2014-08-08,935.81
2014-08-11,966.498
2014-08-12,955.622
2014-08-13,959.069
2014-08-14,962.877
2014-08-15,971.351
2014-08-18,974.74
2014-08-19,976.307
2014-08-20,977.153
2014-08-21,980.009
2014-08-22,969.492
2014-08-25,976.258
2014-08-26,981.918
2014-08-27,979.948
2014-08-28,976.665
2014-08-29,973.416
2014-09-01,966.874
2014-09-02,963.248
2014-09-03,957.24
2014-09-04,959.113
2014-09-05,943.78
2014-09-08,940.525
2014-09-09,933.868
2014-09-10,937.9
2014-09-11,927.305
2014-09-12,929.022
2014-09-15,919.316
2014-09-16,919.125
2014-09-17,926.013
2014-09-18,939.63
2014-09-19,939.844
2014-09-22,938.725
2014-09-23,930.381
2014-09-24,928.859
2014-09-25,918.981
2014-09-26,914.74
2014-09-29,918.16
2014-09-30,927.744
2014-10-01,911.111
2014-10-02,882.764
2014-10-03,872.201
2014-10-06,874.187
2014-10-07,863.782
2014-10-08,867.937
2014-10-09,858.222
2014-10-10,838.494
2014-10-13,835.055
2014-10-14,841.171
2014-10-15,819.519
2014-10-16,799.278
2014-10-17,827.997
2014-10-20,822.277
2014-10-21,837.695
2014-10-22,842.648
2014-10-23,842.456
2014-10-24,836.073
2014-10-27,831.675
2014-10-28,838.101
2014-10-29,841.514
2014-10-30,820.145
2014-10-31,819.425
2014-11-03,818.546
2014-11-04,806.732
2014-11-05,814.101
2014-11-06,820.264
2014-11-07,822.949
2014-11-10,839.915
2014-11-11,837.43
2014-11-12,840.977
2014-11-13,834.93
2014-11-14,843.21
2014-11-17,842.229
2014-11-18,850.58
2014-11-19,840.355
2014-11-20,841.483
2014-11-21,844.727
2014-11-24,841.925
2014-11-25,836.509
2014-11-26,827.833
2014-11-27,792.438
2014-11-28,761.15
2014-12-01,766.343
2014-12-02,767.83
2014-12-03,764.775
2014-12-04,757.219
2014-12-05,741.757
2014-12-08,725.383
2014-12-09,724.194
2014-12-10,718.087
2014-12-11,702.834
2014-12-12,691.353
2014-12-15,682.92
2014-12-16,669.672
2014-12-17,693.53
2014-12-18,724.78
2014-12-19,729.581
2014-12-22,737.893
2014-12-23,738.94
2014-12-24,734.874
2014-12-25,734.874
2014-12-26,733.941
2014-12-29,734.176
2014-12-30,731.379
2014-12-31,722.897
2015-01-01,722.897
2015-01-02,723.816
2015-01-05,700.359
2015-01-06,695.946
2015-01-07,694.949
2015-01-08,708.331
2015-01-09,702.093
2015-01-12,682.963
2015-01-13,687.05
2015-01-14,694.16
2015-01-15,695.996
2015-01-16,694.53
2015-01-19,709.997
2015-01-20,693.29
2015-01-21,703.121
2015-01-22,706.646
2015-01-23,694.568
2015-01-26,701.377
2015-01-27,700.866
2015-01-28,696.231
2015-01-29,688.248
2015-01-30,695.239
2015-02-02,720.878
2015-02-03,741.48
2015-02-04,722.087
2015-02-05,741.137
2015-02-06,735.466
2015-02-09,735.14
2015-02-10,737.485
2015-02-11,718.24
2015-02-12,723.269
2015-02-13,743.089
2015-02-16,758.906
2015-02-17,756.589
2015-02-18,765.24
2015-02-19,749.234
2015-02-20,758.327
2015-02-23,745.175
2015-02-24,747.618
2015-02-25,754.374
2015-02-26,751.661
2015-02-27,747.951
2015-03-02,736.003
2015-03-03,744.608
2015-03-04,721.002
2015-03-05,734.943
2015-03-06,727.915
2015-03-09,718.389
2015-03-10,686.85
2015-03-11,682.576
2015-03-12,694.605
2015-03-13,679.69
2015-03-16,669.959
2015-03-17,667.949
2015-03-18,671.111
2015-03-19,690.044
2015-03-20,702.785
2015-03-23,722.715
2015-03-24,720.077
2015-03-25,713.519
2015-03-26,702.785
2015-03-27,694.097
2015-03-30,692.988
2015-03-31,688.326
2015-04-01,689.454
2015-04-02,695.971
2015-04-03,695.971
2015-04-06,701.993
2015-04-07,727.962
2015-04-08,721.633
2015-04-09,719.135
2015-04-10,737.971
2015-04-13,730.772
2015-04-14,750.388
2015-04-15,768.188
2015-04-16,778.861
2015-04-17,770.802
2015-04-20,765.827
2015-04-21,758.765
2015-04-22,746.37
2015-04-23,760.582
2015-04-24,766.184
2015-04-27,777.29
2015-04-28,771.505
2015-04-29,769.618
2015-04-30,788.737
2015-05-01,784.159
2015-05-04,796.344
2015-05-05,812.394
2015-05-06,824.848
2015-05-07,800.744
2015-05-08,800.993
2015-05-11,804.071
2015-05-12,816.622
2015-05-13,844.303
2015-05-14,843.445
2015-05-15,830.044
2015-05-18,824.474
2015-05-19,797.571
2015-05-20,794.392
2015-05-21,804.473
2015-05-22,798.825
2015-05-25,798.825
2015-05-26,774.659
2015-05-27,776.453
2015-05-28,762.923
2015-05-29,761.695
2015-06-01,748.037
2015-06-02,769.557
2015-06-03,785.3
2015-06-04,777.786
2015-06-05,763.482
2015-06-08,771.502
2015-06-09,776.322
2015-06-10,781.951
2015-06-11,770.3
2015-06-12,771.171
2015-06-15,752.879
2015-06-16,751.102
2015-06-17,757.744
2015-06-18,749.291
2015-06-19,744.47
2015-06-22,757.551
2015-06-23,757.886
2015-06-24,751.862
2015-06-25,749.5
2015-06-26,743.865
2015-06-29,732.919
2015-06-30,731.73
2015-07-01,727.907
2015-07-02,727.56
2015-07-03,717.35
