Date,SWEDEN SMALL GROWTH Small Cap
2024-04-23,2566.951
2024-04-24,2563.536
2024-04-25,2510.722
2024-04-26,2569.759
2024-04-29,2614.56
2024-04-30,2613.612
2024-05-01,2612.97
2024-05-02,2593.009
2024-05-03,2654.161
2024-05-06,2676.084
2024-05-07,2692.404
2024-05-08,2692.107
2024-05-09,2700.935
2024-05-10,2743.964
2024-05-13,2753.107
2024-05-14,2785.41
2024-05-15,2831.678
2024-05-16,2842.978
2024-05-17,2851.478
2024-05-20,2883.658
2024-05-21,2880.216
2024-05-22,2872.311
2024-05-23,2875.236
2024-05-24,2882.166
2024-05-27,2890.502
2024-05-28,2909.754
2024-05-29,2834.289
2024-05-30,2876.838
2024-05-31,2928.084
2024-06-03,2935.325
2024-06-04,2908.844
2024-06-05,2929.318
2024-06-06,2930.737
2024-06-07,2906.912
2024-06-10,2906.155
2024-06-11,2919.686
2024-06-12,3044.154
2024-06-13,2953.97
2024-06-14,2886.516
2024-06-17,2901.013
2024-06-18,2920.255
2024-06-19,2903.25
2024-06-20,2938.078
2024-06-21,2915.355
2024-06-24,2935.421
2024-06-25,2885.637
2024-06-26,2867.924
2024-06-27,2867.12
2024-06-28,2863.505
2024-07-01,2866.398
2024-07-02,2855.859
2024-07-03,2904.8
2024-07-04,2906.951
2024-07-05,2923.36
2024-07-08,2933.395
2024-07-09,2927.342
2024-07-10,2931.284
2024-07-11,2980.5
2024-07-12,3029.965
2024-07-15,2986.457
2024-07-16,3003.673
2024-07-17,3048.88
2024-07-18,3056.238
2024-07-19,3018.437
2024-07-22,3028.468
2024-07-23,3012.588
2024-07-24,2998.291
2024-07-25,2948.634
2024-07-26,2971.03
2024-07-29,2962.837
2024-07-30,2987.07
2024-07-31,3014.868
2024-08-01,2970.553
2024-08-02,2914.854
2024-08-05,2842.098
2024-08-06,2860.251
2024-08-07,2935.451
2024-08-08,2909.072
2024-08-09,2946.122
2024-08-12,2940.922
2024-08-13,2937.594
2024-08-14,2974.563
2024-08-15,2999.869
2024-08-16,2992.779
2024-08-19,3061.233
2024-08-20,3073.666
2024-08-21,3077.044
2024-08-22,3085.307
2024-08-23,3137.26
2024-08-26,3128.64
2024-08-27,3117.743
2024-08-28,3128.058
2024-08-29,3119.762
2024-08-30,3152.88
2024-09-02,3129.788
2024-09-03,3065.779
2024-09-04,3074.411
2024-09-05,3048.548
2024-09-06,3040.22
2024-09-09,3054.881
2024-09-10,3061.626
2024-09-11,3018.64
2024-09-12,3072.414
2024-09-13,3140.449
2024-09-16,3129.195
2024-09-17,3138.173
2024-09-18,3107.139
2024-09-19,3159.434
2024-09-20,3137.966
2024-09-23,3146.181
2024-09-24,3135.528
2024-09-25,3156.225
2024-09-26,3229.248
2024-09-27,3220.306
2024-09-30,3198.223
2024-10-01,3121.533
2024-10-02,3117.426
2024-10-03,3086.604
2024-10-04,3086.694
2024-10-07,3056.623
2024-10-08,3052.235
2024-10-09,3065.162
2024-10-10,3022.56
2024-10-11,3065.217
2024-10-14,3044.703
2024-10-15,3068.626
2024-10-16,3020.835
2024-10-17,3002.081
2024-10-18,3011.976
2024-10-21,2981.798
2024-10-22,2964.302
2024-10-23,2942.596
2024-10-24,2945.227
2024-10-25,2920.929
2024-10-28,2937.769
2024-10-29,2925.056
2024-10-30,2883.144
2024-10-31,2856.398
2024-11-01,2841.438
2024-11-04,2877.043
2024-11-05,2861.065
2024-11-06,2780.714
2024-11-07,2863.87
2024-11-08,2826.599
2024-11-11,2850.295
2024-11-12,2789.592
2024-11-13,2756.887
2024-11-14,2786.771
2024-11-15,2711.868
2024-11-18,2690.089
2024-11-19,2681.401
2024-11-20,2640.998
2024-11-21,2655.844
2024-11-22,2690.987
2024-11-25,2736.007
2024-11-26,2702.483
2024-11-27,2739.24
2024-11-28,2746.743
2024-11-29,2758.421
2024-12-02,2766.606
2024-12-03,2777.73
2024-12-04,2841.017
2024-12-05,2845.366
2024-12-06,2861.079
2024-12-09,2870.813
2024-12-10,2845.05
2024-12-11,2863.722
2024-12-12,2843.541
2024-12-13,2838.214
2024-12-16,2854.745
2024-12-17,2817.744
2024-12-18,2839.001
2024-12-19,2781.855
2024-12-20,2782.056
2024-12-23,2780.895
2024-12-24,2766.948
2024-12-25,2766.948
2024-12-26,2779.444
2024-12-27,2820.233
2024-12-30,2803.674
2024-12-31,2801.925
2025-01-01,2801.925
2025-01-02,2828.94
2025-01-03,2812.327
2025-01-06,2832.624
2025-01-07,2796.324
2025-01-08,2749.737
2025-01-09,2745.654
2025-01-10,2708.323
2025-01-13,2647.688
2025-01-14,2697.0
2025-01-15,2773.96
2025-01-16,2800.658
2025-01-17,2809.414
2025-01-20,2830.815
2025-01-21,2900.031
2025-01-22,2921.39
2025-01-23,2928.355
2025-01-24,2962.394
2025-01-27,2943.878
2025-01-28,2938.016
2025-01-29,2965.514
2025-01-30,3004.604
2025-01-31,2985.935
2025-02-03,2945.997
2025-02-04,2999.843
2025-02-05,3037.175
2025-02-06,3076.568
2025-02-07,3059.931
2025-02-10,3069.311
2025-02-11,3065.966
2025-02-12,3051.292
2025-02-13,3127.393
2025-02-14,3153.855
2025-02-17,3161.691
2025-02-18,3170.286
2025-02-19,3105.596
2025-02-20,3121.461
2025-02-21,3102.85
2025-02-24,3082.928
2025-02-25,3084.659
2025-02-26,3104.497
2025-02-27,3039.269
2025-02-28,3016.01
2025-03-03,3058.087
2025-03-04,2974.904
2025-03-05,3091.803
2025-03-06,3097.282
2025-03-07,3116.152
2025-03-10,3038.637
2025-03-11,3012.28
2025-03-12,3024.728
2025-03-13,2977.344
2025-03-14,3067.594
2025-03-17,3092.025
2025-03-18,3095.58
2025-03-19,3086.332
2025-03-20,3084.405
2025-03-21,3044.082
2025-03-24,3047.92
2025-03-25,3071.103
2025-03-26,3008.943
2025-03-27,2998.091
2025-03-28,2983.317
2025-03-31,2953.142
2025-04-01,3032.31
2025-04-02,3041.204
2025-04-03,3051.256
2025-04-04,2826.904
2025-04-07,2716.762
2025-04-08,2791.505
2025-04-09,2670.789
2025-04-10,2844.371
2025-04-11,2828.745
2025-04-14,2971.234
2025-04-15,3005.407
2025-04-16,2988.667
2025-04-17,3011.62
2025-04-18,3011.62
2025-04-21,3038.881
2025-04-22,3067.438
2025-04-23,3089.334
2025-04-24,3085.811
2025-04-25,3063.169
2025-04-28,3081.568
2025-04-29,3057.888
2025-04-30,3120.47
2025-05-01,3082.505
2025-05-02,3178.97
2025-05-05,3169.202
2025-05-06,3151.694
2025-05-07,3152.015
2025-05-08,3147.402
2025-05-09,3146.285
2025-05-12,3178.777
2025-05-13,3202.338
2025-05-14,3202.513
2025-05-15,3195.889
2025-05-16,3186.444
2025-05-19,3214.151
2025-05-20,3223.687
2025-05-21,3251.016
2025-05-22,3141.591
2025-05-23,3155.532
2025-05-26,3211.702
2025-05-27,3178.215
2025-05-28,3170.08
2025-05-29,3194.531
2025-05-30,3180.461
2025-06-02,3190.772
2025-06-03,3153.942
2025-06-04,3213.569
2025-06-05,3227.155
2025-06-06,3197.723
2025-06-09,3217.481
2025-06-10,3216.732
2025-06-11,3213.074
2025-06-12,3218.281
2025-06-13,3163.394
2025-06-16,3209.528
2025-06-17,3162.426
2025-06-18,3134.819
2025-06-19,3090.302
2025-06-20,3079.375
2025-06-23,3106.66
2025-06-24,3184.072
2025-06-25,3187.784
2025-06-26,3200.877
2025-06-27,3269.823
2025-06-30,3247.045
2025-07-01,3264.385
2025-07-02,3268.006
2025-07-03,3303.459
2025-07-04,3310.918
2025-07-07,3319.284
2025-07-08,3311.202
2025-07-09,3331.223
2025-07-10,3354.164
2025-07-11,3299.967
2025-07-14,3274.113
2025-07-15,3244.827
2025-07-16,3204.018
2025-07-17,3242.076
2025-07-18,3216.11
2025-07-21,3224.889
2025-07-22,3221.865
2025-07-23,3270.169
2025-07-24,3297.808
2025-07-25,3296.076
2025-07-28,3261.134
2025-07-29,3216.653
2025-07-30,3186.335
2025-07-31,3152.778
