Date,EM (EMERGING MARKETS) SMID VALUE SMID (Small+Mid Cap)
2010-07-15,1197.876
2010-07-16,1193.518
2010-07-19,1188.239
2010-07-20,1194.001
2010-07-21,1204.376
2010-07-22,1211.773
2010-07-23,1220.999
2010-07-26,1225.873
2010-07-27,1232.737
2010-07-28,1234.802
2010-07-29,1239.676
2010-07-30,1240.762
2010-08-02,1264.22
2010-08-03,1261.45
2010-08-04,1265.341
2010-08-05,1266.147
2010-08-06,1268.086
2010-08-09,1276.9
2010-08-10,1261.925
2010-08-11,1242.859
2010-08-12,1235.96
2010-08-13,1247.446
2010-08-16,1250.852
2010-08-17,1262.062
2010-08-18,1266.355
2010-08-19,1269.378
2010-08-20,1264.199
2010-08-23,1267.481
2010-08-24,1256.391
2010-08-25,1239.064
2010-08-26,1241.929
2010-08-27,1242.13
2010-08-30,1247.687
2010-08-31,1241.81
2010-09-01,1264.007
2010-09-02,1274.02
2010-09-03,1284.2
2010-09-06,1294.964
2010-09-07,1288.023
2010-09-08,1289.612
2010-09-09,1299.303
2010-09-10,1306.17
2010-09-13,1325.185
2010-09-14,1329.764
2010-09-15,1335.269
2010-09-16,1329.836
2010-09-17,1339.563
2010-09-20,1348.88
2010-09-21,1348.987
2010-09-22,1353.422
2010-09-23,1352.037
2010-09-24,1365.166
2010-09-27,1379.041
2010-09-28,1377.797
2010-09-29,1387.274
2010-09-30,1391.927
2010-10-01,1405.656
2010-10-04,1407.057
2010-10-05,1412.672
2010-10-06,1432.989
2010-10-07,1431.557
2010-10-08,1427.229
2010-10-11,1432.711
2010-10-12,1420.643
2010-10-13,1446.915
2010-10-14,1460.333
2010-10-15,1456.119
2010-10-18,1441.541
2010-10-19,1428.042
2010-10-20,1431.495
2010-10-21,1437.932
2010-10-22,1439.086
2010-10-25,1457.371
2010-10-26,1459.026
2010-10-27,1441.974
2010-10-28,1444.109
2010-10-29,1445.563
2010-11-01,1461.327
2010-11-02,1467.554
2010-11-03,1476.296
2010-11-04,1495.005
2010-11-05,1497.711
2010-11-08,1495.676
2010-11-09,1502.791
2010-11-10,1497.477
2010-11-11,1490.256
2010-11-12,1458.447
2010-11-15,1445.781
2010-11-16,1427.908
2010-11-17,1420.762
2010-11-18,1441.787
2010-11-19,1441.35
2010-11-22,1444.932
2010-11-23,1419.836
2010-11-24,1418.572
2010-11-25,1424.467
2010-11-26,1399.21
2010-11-29,1399.103
2010-11-30,1404.481
2010-12-01,1430.41
2010-12-02,1445.227
2010-12-03,1450.701
2010-12-06,1456.617
2010-12-07,1462.981
2010-12-08,1448.441
2010-12-09,1450.208
2010-12-10,1452.048
2010-12-13,1463.049
2010-12-14,1470.997
2010-12-15,1466.022
2010-12-16,1456.654
2010-12-17,1461.701
2010-12-20,1454.911
2010-12-21,1472.242
2010-12-22,1475.937
2010-12-23,1479.046
2010-12-24,1480.217
2010-12-27,1478.482
2010-12-28,1480.804
2010-12-29,1490.104
2010-12-30,1502.87
2010-12-31,1510.61
2011-01-03,1528.88
2011-01-04,1535.072
2011-01-05,1526.601
2011-01-06,1523.56
2011-01-07,1513.826
2011-01-10,1502.138
2011-01-11,1508.106
2011-01-12,1526.907
2011-01-13,1529.19
2011-01-14,1525.134
2011-01-17,1514.871
2011-01-18,1518.361
2011-01-19,1521.543
2011-01-20,1502.385
2011-01-21,1493.187
2011-01-24,1493.103
2011-01-25,1493.366
2011-01-26,1497.532
2011-01-27,1496.402
2011-01-28,1477.308
2011-01-31,1465.872
2011-02-01,1471.748
2011-02-02,1479.056
2011-02-03,1474.86
2011-02-04,1473.174
2011-02-07,1476.866
2011-02-08,1475.956
2011-02-09,1456.211
2011-02-10,1431.688
2011-02-11,1421.082
2011-02-14,1435.432
2011-02-15,1435.154
2011-02-16,1439.677
2011-02-17,1437.137
2011-02-18,1449.592
2011-02-21,1446.477
2011-02-22,1415.787
2011-02-23,1404.566
2011-02-24,1384.238
2011-02-25,1399.555
2011-02-28,1406.706
2011-03-01,1417.571
2011-03-02,1413.829
2011-03-03,1431.555
2011-03-04,1444.276
2011-03-07,1436.841
2011-03-08,1442.868
2011-03-09,1449.447
2011-03-10,1434.02
2011-03-11,1421.583
2011-03-14,1418.69
2011-03-15,1380.274
2011-03-16,1389.818
2011-03-17,1378.609
2011-03-18,1395.546
2011-03-21,1412.81
2011-03-22,1428.054
2011-03-23,1431.496
2011-03-24,1444.182
2011-03-25,1452.655
2011-03-28,1448.182
2011-03-29,1454.017
2011-03-30,1473.037
2011-03-31,1487.801
2011-04-01,1507.258
2011-04-04,1517.387
2011-04-05,1522.126
2011-04-06,1537.402
2011-04-07,1540.955
2011-04-08,1547.379
2011-04-11,1540.34
2011-04-12,1517.644
2011-04-13,1528.182
2011-04-14,1529.835
2011-04-15,1530.267
2011-04-18,1514.449
2011-04-19,1515.119
2011-04-20,1541.387
2011-04-21,1553.839
2011-04-22,1555.334
2011-04-25,1555.215
2011-04-26,1553.163
2011-04-27,1554.141
2011-04-28,1553.611
2011-04-29,1555.233
2011-05-02,1560.8
2011-05-03,1541.446
2011-05-04,1534.086
2011-05-05,1524.136
2011-05-06,1521.379
2011-05-09,1521.855
2011-05-10,1526.158
2011-05-11,1530.394
2011-05-12,1509.116
2011-05-13,1506.232
2011-05-16,1494.353
2011-05-17,1487.679
2011-05-18,1499.245
2011-05-19,1493.144
2011-05-20,1489.625
2011-05-23,1455.173
2011-05-24,1465.337
2011-05-25,1452.668
2011-05-26,1467.941
2011-05-27,1480.125
2011-05-30,1484.52
2011-05-31,1512.408
2011-06-01,1514.667
2011-06-02,1505.5
2011-06-03,1509.949
2011-06-06,1505.268
2011-06-07,1509.803
2011-06-08,1498.149
2011-06-09,1487.331
2011-06-10,1473.243
2011-06-13,1463.423
2011-06-14,1472.976
2011-06-15,1467.06
2011-06-16,1440.833
2011-06-17,1445.007
2011-06-20,1428.906
2011-06-21,1443.647
2011-06-22,1448.655
2011-06-23,1435.438
2011-06-24,1449.212
2011-06-27,1443.985
2011-06-28,1451.552
2011-06-29,1465.965
2011-06-30,1483.52
2011-07-01,1493.705
2011-07-04,1509.512
2011-07-05,1508.415
2011-07-06,1506.086
2011-07-07,1517.202
2011-07-08,1516.114
2011-07-11,1495.18
2011-07-12,1466.045
2011-07-13,1483.587
2011-07-14,1482.254
2011-07-15,1486.642
2011-07-18,1473.01
2011-07-19,1479.216
2011-07-20,1490.866
2011-07-21,1496.527
2011-07-22,1513.246
2011-07-25,1505.841
2011-07-26,1518.049
2011-07-27,1515.298
2011-07-28,1509.895
2011-07-29,1497.385
2011-08-01,1507.462
2011-08-02,1486.861
2011-08-03,1460.167
2011-08-04,1428.797
2011-08-05,1373.728
2011-08-08,1307.149
2011-08-09,1271.124
2011-08-10,1297.622
2011-08-11,1302.316
2011-08-12,1307.115
2011-08-15,1330.532
2011-08-16,1341.271
2011-08-17,1347.874
2011-08-18,1322.438
2011-08-19,1282.408
2011-08-22,1270.55
2011-08-23,1290.765
2011-08-24,1281.471
2011-08-25,1271.82
2011-08-26,1270.117
2011-08-29,1302.056
2011-08-30,1314.872
2011-08-31,1339.521
2011-09-01,1343.779
2011-09-02,1333.637
2011-09-05,1298.209
2011-09-06,1284.866
2011-09-07,1307.55
2011-09-08,1308.845
2011-09-09,1290.032
2011-09-12,1266.433
2011-09-13,1257.444
2011-09-14,1229.589
2011-09-15,1238.56
2011-09-16,1259.985
2011-09-19,1222.706
2011-09-20,1220.431
2011-09-21,1212.624
2011-09-22,1144.192
2011-09-23,1114.971
2011-09-26,1078.732
2011-09-27,1123.895
2011-09-28,1121.603
2011-09-29,1124.452
2011-09-30,1116.879
2011-10-03,1084.48
2011-10-04,1063.302
2011-10-05,1066.425
2011-10-06,1091.198
2011-10-07,1114.869
2011-10-10,1125.616
2011-10-11,1142.211
2011-10-12,1159.244
2011-10-13,1176.137
2011-10-14,1177.175
2011-10-17,1190.452
2011-10-18,1165.728
2011-10-19,1179.137
2011-10-20,1147.983
2011-10-21,1159.596
2011-10-24,1189.508
2011-10-25,1192.474
2011-10-26,1195.173
2011-10-27,1232.519
2011-10-28,1249.765
2011-10-31,1235.515
2011-11-01,1209.192
2011-11-02,1212.447
2011-11-03,1203.369
2011-11-04,1225.419
2011-11-07,1221.723
2011-11-08,1222.943
2011-11-09,1213.523
2011-11-10,1176.983
2011-11-11,1193.59
2011-11-14,1200.126
2011-11-15,1188.573
2011-11-16,1177.891
2011-11-17,1176.349
2011-11-18,1155.091
2011-11-21,1125.641
2011-11-22,1118.598
2011-11-23,1091.421
2011-11-24,1097.461
2011-11-25,1087.722
2011-11-28,1108.784
2011-11-29,1120.67
2011-11-30,1128.592
2011-12-01,1165.28
2011-12-02,1169.675
2011-12-05,1173.182
2011-12-06,1158.835
2011-12-07,1170.312
2011-12-08,1158.472
2011-12-09,1143.993
2011-12-12,1136.903
2011-12-13,1124.232
2011-12-14,1115.177
2011-12-15,1103.649
2011-12-16,1110.694
2011-12-19,1083.236
2011-12-20,1094.327
2011-12-21,1117.604
2011-12-22,1120.353
2011-12-23,1133.641
2011-12-26,1133.303
2011-12-27,1127.658
2011-12-28,1120.65
2011-12-29,1124.617
2011-12-30,1127.901
2012-01-02,1124.202
2012-01-03,1144.154
2012-01-04,1146.324
2012-01-05,1145.159
2012-01-06,1138.734
2012-01-09,1142.177
2012-01-10,1161.805
2012-01-11,1163.938
2012-01-12,1173.909
2012-01-13,1175.287
2012-01-16,1172.101
2012-01-17,1197.327
2012-01-18,1205.992
2012-01-19,1221.456
2012-01-20,1228.625
2012-01-23,1232.206
2012-01-24,1230.29
2012-01-25,1232.441
2012-01-26,1254.164
2012-01-27,1258.786
2012-01-30,1253.543
2012-01-31,1272.17
2012-02-01,1289.317
2012-02-02,1316.083
2012-02-03,1327.502
2012-02-06,1326.424
2012-02-07,1325.306
2012-02-08,1350.998
2012-02-09,1360.683
2012-02-10,1344.254
2012-02-13,1350.739
2012-02-14,1343.568
2012-02-15,1362.907
2012-02-16,1345.149
2012-02-17,1361.101
2012-02-20,1370.194
2012-02-21,1366.664
2012-02-22,1369.755
2012-02-23,1363.477
2012-02-24,1369.635
2012-02-27,1357.054
2012-02-28,1371.975
2012-02-29,1385.243
2012-03-01,1381.234
2012-03-02,1390.912
2012-03-05,1374.868
2012-03-06,1344.05
2012-03-07,1340.549
2012-03-08,1361.545
2012-03-09,1371.166
2012-03-12,1356.749
2012-03-13,1371.389
2012-03-14,1372.001
2012-03-15,1368.41
2012-03-16,1365.556
2012-03-19,1361.978
2012-03-20,1351.366
2012-03-21,1347.411
2012-03-22,1337.327
2012-03-23,1338.154
2012-03-26,1336.831
2012-03-27,1348.422
2012-03-28,1336.768
2012-03-29,1317.335
2012-03-30,1330.437
2012-04-02,1335.241
2012-04-03,1338.043
2012-04-04,1319.858
2012-04-05,1316.19
2012-04-06,1320.507
2012-04-09,1302.875
2012-04-10,1294.294
2012-04-11,1290.944
2012-04-12,1301.355
2012-04-13,1310.715
2012-04-16,1301.606
2012-04-17,1301.881
2012-04-18,1305.534
2012-04-19,1301.388
2012-04-20,1298.602
2012-04-23,1284.219
2012-04-24,1283.355
2012-04-25,1287.306
2012-04-26,1287.588
2012-04-27,1287.482
2012-04-30,1294.816
2012-05-01,1295.032
2012-05-02,1306.819
2012-05-03,1305.06
2012-05-04,1301.022
2012-05-07,1285.454
2012-05-08,1280.218
2012-05-09,1258.469
2012-05-10,1258.041
2012-05-11,1244.748
2012-05-14,1221.415
2012-05-15,1211.771
2012-05-16,1186.184
2012-05-17,1185.94
2012-05-18,1161.597
2012-05-21,1165.752
2012-05-22,1181.16
2012-05-23,1157.036
2012-05-24,1159.47
2012-05-25,1159.73
2012-05-28,1167.092
2012-05-29,1186.869
2012-05-30,1169.664
2012-05-31,1170.147
2012-06-01,1152.71
2012-06-04,1127.753
2012-06-05,1134.928
2012-06-06,1152.549
2012-06-07,1164.823
2012-06-08,1159.133
2012-06-11,1174.149
2012-06-12,1174.776
2012-06-13,1179.668
2012-06-14,1174.358
2012-06-15,1184.87
2012-06-18,1196.452
2012-06-19,1203.713
2012-06-20,1213.435
2012-06-21,1202.924
2012-06-22,1188.754
2012-06-25,1179.327
2012-06-26,1180.956
2012-06-27,1186.977
2012-06-28,1180.567
2012-06-29,1211.195
2012-07-02,1218.19
2012-07-03,1235.108
2012-07-04,1239.518
2012-07-05,1240.99
2012-07-06,1233.417
2012-07-09,1219.627
2012-07-10,1219.425
2012-07-11,1219.298
2012-07-12,1198.346
2012-07-13,1205.627
2012-07-16,1205.233
2012-07-17,1209.588
2012-07-18,1204.923
2012-07-19,1212.316
2012-07-20,1208.236
2012-07-23,1179.738
2012-07-24,1175.179
2012-07-25,1167.083
2012-07-26,1176.244
2012-07-27,1200.133
2012-07-30,1200.862
2012-07-31,1209.355
2012-08-01,1216.312
2012-08-02,1207.333
2012-08-03,1212.867
2012-08-06,1227.988
2012-08-07,1228.943
2012-08-08,1231.87
2012-08-09,1246.037
2012-08-10,1244.924
2012-08-13,1238.589
2012-08-14,1241.25
2012-08-15,1238.199
2012-08-16,1243.463
2012-08-17,1241.863
2012-08-20,1240.709
2012-08-21,1248.513
2012-08-22,1244.196
2012-08-23,1252.591
2012-08-24,1242.55
2012-08-27,1241.305
2012-08-28,1233.989
2012-08-29,1232.503
2012-08-30,1223.678
2012-08-31,1225.424
2012-09-03,1235.822
2012-09-04,1233.44
2012-09-05,1222.383
2012-09-06,1230.189
2012-09-07,1249.758
2012-09-10,1253.092
2012-09-11,1254.135
2012-09-12,1258.912
2012-09-13,1262.547
2012-09-14,1298.66
2012-09-17,1302.723
2012-09-18,1300.919
2012-09-19,1311.092
2012-09-20,1297.346
2012-09-21,1309.863
2012-09-24,1305.626
2012-09-25,1305.438
2012-09-26,1290.059
2012-09-27,1298.428
2012-09-28,1305.815
2012-10-01,1307.081
2012-10-02,1306.858
2012-10-03,1304.827
2012-10-04,1306.175
2012-10-05,1307.972
2012-10-08,1292.72
2012-10-09,1291.647
2012-10-10,1287.405
2012-10-11,1287.667
2012-10-12,1292.368
2012-10-15,1289.121
2012-10-16,1300.132
2012-10-17,1311.24
2012-10-18,1313.156
2012-10-19,1305.142
2012-10-22,1307.023
2012-10-23,1298.371
2012-10-24,1299.952
2012-10-25,1296.028
2012-10-26,1278.034
2012-10-29,1271.639
2012-10-30,1278.02
2012-10-31,1281.767
2012-11-01,1289.611
2012-11-02,1292.544
2012-11-05,1289.501
2012-11-06,1300.185
2012-11-07,1307.418
2012-11-08,1295.099
2012-11-09,1294.731
2012-11-12,1290.494
2012-11-13,1279.66
2012-11-14,1276.348
2012-11-15,1267.495
2012-11-16,1261.697
2012-11-19,1269.861
2012-11-20,1269.881
2012-11-21,1263.607
2012-11-22,1268.234
2012-11-23,1280.081
2012-11-26,1283.859
2012-11-27,1288.049
2012-11-28,1284.16
2012-11-29,1299.688
2012-11-30,1305.359
2012-12-03,1306.6
2012-12-04,1308.802
2012-12-05,1319.861
2012-12-06,1327.593
2012-12-07,1330.859
2012-12-10,1332.594
2012-12-11,1337.214
2012-12-12,1347.841
2012-12-13,1350.256
2012-12-14,1352.838
2012-12-17,1353.502
2012-12-18,1359.619
2012-12-19,1368.209
2012-12-20,1368.309
2012-12-21,1356.39
2012-12-24,1356.935
2012-12-25,1359.598
2012-12-26,1364.053
2012-12-27,1369.994
2012-12-28,1379.798
2012-12-31,1380.926
2013-01-01,1382.254
2013-01-02,1409.017
2013-01-03,1422.586
2013-01-04,1422.695
2013-01-07,1430.486
2013-01-08,1421.757
2013-01-09,1428.055
2013-01-10,1430.658
2013-01-11,1424.639
2013-01-14,1435.969
2013-01-15,1428.882
2013-01-16,1423.897
2013-01-17,1420.891
2013-01-18,1432.159
2013-01-21,1432.348
2013-01-22,1432.524
2013-01-23,1425.262
2013-01-24,1418.483
2013-01-25,1414.019
2013-01-28,1404.837
2013-01-29,1412.726
2013-01-30,1413.714
2013-01-31,1413.151
2013-02-01,1415.002
2013-02-04,1416.614
2013-02-05,1410.414
2013-02-06,1409.403
2013-02-07,1401.903
2013-02-08,1400.645
2013-02-11,1399.077
2013-02-12,1398.713
2013-02-13,1408.111
2013-02-14,1412.64
2013-02-15,1415.741
2013-02-18,1415.043
2013-02-19,1413.283
2013-02-20,1420.72
2013-02-21,1400.631
2013-02-22,1404.188
2013-02-25,1404.246
2013-02-26,1390.652
2013-02-27,1398.519
2013-02-28,1409.43
2013-03-01,1408.713
2013-03-04,1392.869
2013-03-05,1405.716
2013-03-06,1417.373
2013-03-07,1416.478
2013-03-08,1423.092
2013-03-11,1420.018
2013-03-12,1411.741
2013-03-13,1400.67
2013-03-14,1398.434
2013-03-15,1391.744
2013-03-18,1376.993
2013-03-19,1373.76
2013-03-20,1372.038
2013-03-21,1369.726
2013-03-22,1363.613
2013-03-25,1373.342
2013-03-26,1380.194
2013-03-27,1381.452
2013-03-28,1383.619
2013-03-29,1387.33
2013-04-01,1385.67
2013-04-02,1383.126
2013-04-03,1377.615
2013-04-04,1369.928
2013-04-05,1358.035
2013-04-08,1351.063
2013-04-09,1357.885
2013-04-10,1371.367
2013-04-11,1378.683
2013-04-12,1370.478
2013-04-15,1353.895
2013-04-16,1360.162
2013-04-17,1357.292
2013-04-18,1356.399
2013-04-19,1370.46
2013-04-22,1373.526
2013-04-23,1370.843
2013-04-24,1380.396
2013-04-25,1389.891
2013-04-26,1384.905
2013-04-29,1390.383
2013-04-30,1400.911
2013-05-01,1399.816
2013-05-02,1399.058
2013-05-03,1403.182
2013-05-06,1410.252
2013-05-07,1416.972
2013-05-08,1429.208
2013-05-09,1432.957
2013-05-10,1419.419
2013-05-13,1412.204
2013-05-14,1415.681
2013-05-15,1417.537
2013-05-16,1419.171
2013-05-17,1418.453
2013-05-20,1416.661
2013-05-21,1419.641
2013-05-22,1419.312
2013-05-23,1391.961
2013-05-24,1394.728
2013-05-27,1397.72
2013-05-28,1401.52
2013-05-29,1395.236
2013-05-30,1383.334
2013-05-31,1374.661
2013-06-03,1359.27
2013-06-04,1367.377
2013-06-05,1354.988
2013-06-06,1345.276
2013-06-07,1342.786
2013-06-10,1331.962
2013-06-11,1311.639
2013-06-12,1310.955
2013-06-13,1298.07
2013-06-14,1306.445
2013-06-17,1309.086
2013-06-18,1303.633
2013-06-19,1297.088
2013-06-20,1252.078
2013-06-21,1237.395
2013-06-24,1211.783
2013-06-25,1208.622
2013-06-26,1229.815
2013-06-27,1248.958
2013-06-28,1270.831
2013-07-01,1278.89
2013-07-02,1272.559
2013-07-03,1246.362
2013-07-04,1255.904
2013-07-05,1251.595
2013-07-08,1237.513
2013-07-09,1244.514
2013-07-10,1243.969
2013-07-11,1273.637
2013-07-12,1277.348
2013-07-15,1290.426
2013-07-16,1295.114
2013-07-17,1299.139
2013-07-18,1298.404
2013-07-19,1293.635
2013-07-22,1299.61
2013-07-23,1316.339
2013-07-24,1313.526
2013-07-25,1306.83
2013-07-26,1304.198
2013-07-29,1291.824
2013-07-30,1290.127
2013-07-31,1278.926
2013-08-01,1284.917
2013-08-02,1287.367
2013-08-05,1294.133
2013-08-06,1285.529
2013-08-07,1278.142
2013-08-08,1288.677
2013-08-09,1292.493
2013-08-12,1299.637
2013-08-13,1305.384
2013-08-14,1307.658
2013-08-15,1297.993
2013-08-16,1295.242
2013-08-19,1281.74
2013-08-20,1262.463
2013-08-21,1251.826
2013-08-22,1244.904
2013-08-23,1256.863
2013-08-26,1258.591
2013-08-27,1232.142
2013-08-28,1223.551
2013-08-29,1236.447
2013-08-30,1251.236
2013-09-02,1262.506
2013-09-03,1263.524
2013-09-04,1269.048
2013-09-05,1277.26
2013-09-06,1286.535
2013-09-09,1303.887
2013-09-10,1317.825
2013-09-11,1323.861
2013-09-12,1327.091
2013-09-13,1320.67
2013-09-16,1333.636
2013-09-17,1335.149
2013-09-18,1335.926
2013-09-19,1356.956
2013-09-20,1347.24
2013-09-23,1353.578
2013-09-24,1347.174
2013-09-25,1346.98
2013-09-26,1340.823
2013-09-27,1339.163
2013-09-30,1331.637
2013-10-01,1336.146
2013-10-02,1337.865
2013-10-03,1345.951
2013-10-04,1349.523
2013-10-07,1348.243
2013-10-08,1351.931
2013-10-09,1347.879
2013-10-10,1356.132
2013-10-11,1366.659
2013-10-14,1364.339
2013-10-15,1372.285
2013-10-16,1374.911
2013-10-17,1381.534
2013-10-18,1391.532
2013-10-21,1392.718
2013-10-22,1398.751
2013-10-23,1389.257
2013-10-24,1391.302
2013-10-25,1384.512
2013-10-28,1386.213
2013-10-29,1385.152
2013-10-30,1390.424
2013-10-31,1380.643
2013-11-01,1371.898
2013-11-04,1370.389
2013-11-05,1361.955
2013-11-06,1362.074
2013-11-07,1353.782
2013-11-08,1337.825
2013-11-11,1324.708
2013-11-12,1321.883
2013-11-13,1311.04
2013-11-14,1325.321
2013-11-15,1337.502
2013-11-18,1352.891
2013-11-19,1355.674
2013-11-20,1352.597
2013-11-21,1336.931
2013-11-22,1342.5
2013-11-25,1346.105
2013-11-26,1339.002
2013-11-27,1344.978
2013-11-28,1349.076
2013-11-29,1359.02
2013-12-02,1356.914
2013-12-03,1345.843
2013-12-04,1341.166
2013-12-05,1342.9
2013-12-06,1343.892
2013-12-09,1350.752
2013-12-10,1348.772
2013-12-11,1337.611
2013-12-12,1325.403
2013-12-13,1326.907
2013-12-16,1322.547
2013-12-17,1323.367
2013-12-18,1327.003
2013-12-19,1320.341
2013-12-20,1320.38
2013-12-23,1325.261
2013-12-24,1331.465
2013-12-25,1331.235
2013-12-26,1329.758
2013-12-27,1335.951
2013-12-30,1344.025
2013-12-31,1347.654
2014-01-01,1348.291
2014-01-02,1339.696
2014-01-03,1332.565
2014-01-06,1320.272
2014-01-07,1322.317
2014-01-08,1327.488
2014-01-09,1320.026
2014-01-10,1327.26
2014-01-13,1334.345
2014-01-14,1330.391
2014-01-15,1332.376
2014-01-16,1331.23
2014-01-17,1328.723
2014-01-20,1325.974
2014-01-21,1325.628
2014-01-22,1329.457
2014-01-23,1319.858
2014-01-24,1303.544
2014-01-27,1276.035
2014-01-28,1279.726
2014-01-29,1283.773
2014-01-30,1280.348
2014-01-31,1282.388
2014-02-03,1272.41
2014-02-04,1262.927
2014-02-05,1261.342
2014-02-06,1276.466
2014-02-07,1286.59
2014-02-10,1287.884
2014-02-11,1294.09
2014-02-12,1307.014
2014-02-13,1299.418
2014-02-14,1309.189
2014-02-17,1316.901
2014-02-18,1311.46
2014-02-19,1314.15
2014-02-20,1306.779
2014-02-21,1313.782
2014-02-24,1311.994
2014-02-25,1310.08
2014-02-26,1311.279
2014-02-27,1317.173
2014-02-28,1325.917
2014-03-03,1314.41
2014-03-04,1317.235
2014-03-05,1325.425
2014-03-06,1340.734
2014-03-07,1335.754
2014-03-10,1324.629
2014-03-11,1328.771
2014-03-12,1316.521
2014-03-13,1319.31
2014-03-14,1311.54
2014-03-17,1317.199
2014-03-18,1325.838
2014-03-19,1326.401
2014-03-20,1311.734
2014-03-21,1317.934
2014-03-24,1322.349
2014-03-25,1326.86
2014-03-26,1335.745
2014-03-27,1340.995
2014-03-28,1351.913
2014-03-31,1364.097
2014-04-01,1370.105
2014-04-02,1379.432
2014-04-03,1374.676
2014-04-04,1377.513
2014-04-07,1377.22
2014-04-08,1383.722
2014-04-09,1393.338
2014-04-10,1402.404
2014-04-11,1395.522
2014-04-14,1388.45
2014-04-15,1380.654
2014-04-16,1384.401
2014-04-17,1391.99
2014-04-18,1392.397
2014-04-21,1392.021
2014-04-22,1391.666
2014-04-23,1386.386
2014-04-24,1385.158
2014-04-25,1369.356
2014-04-28,1367.866
2014-04-29,1375.388
2014-04-30,1372.09
2014-05-01,1372.418
2014-05-02,1381.994
2014-05-05,1379.874
2014-05-06,1381.238
2014-05-07,1378.0
2014-05-08,1379.21
2014-05-09,1377.281
2014-05-12,1381.628
2014-05-13,1389.531
2014-05-14,1399.83
2014-05-15,1396.624
2014-05-16,1398.869
2014-05-19,1409.158
2014-05-20,1399.88
2014-05-21,1399.947
2014-05-22,1414.582
2014-05-23,1421.796
2014-05-26,1419.796
2014-05-27,1411.721
2014-05-28,1417.932
2014-05-29,1418.211
2014-05-30,1409.643
2014-06-02,1410.473
2014-06-03,1413.536
2014-06-04,1411.53
2014-06-05,1419.075
2014-06-06,1428.551
2014-06-09,1435.878
2014-06-10,1439.319
2014-06-11,1438.08
2014-06-12,1439.645
2014-06-13,1431.573
2014-06-16,1427.791
2014-06-17,1426.523
2014-06-18,1424.414
2014-06-19,1431.009
2014-06-20,1425.401
2014-06-23,1419.728
2014-06-24,1423.301
2014-06-25,1418.774
2014-06-26,1423.832
2014-06-27,1425.227
2014-06-30,1435.145
2014-07-01,1438.306
2014-07-02,1445.55
2014-07-03,1449.044
2014-07-04,1453.659
2014-07-07,1455.095
2014-07-08,1451.678
2014-07-09,1449.422
2014-07-10,1452.276
2014-07-11,1441.432
2014-07-14,1449.704
2014-07-15,1451.33
2014-07-16,1451.685
2014-07-17,1452.689
2014-07-18,1449.408
2014-07-21,1451.889
2014-07-22,1461.489
2014-07-23,1468.064
2014-07-24,1472.856
2014-07-25,1472.127
2014-07-28,1474.674
2014-07-29,1468.557
2014-07-30,1466.7
2014-07-31,1458.252
2014-08-01,1452.583
2014-08-04,1462.231
2014-08-05,1457.104
2014-08-06,1446.741
2014-08-07,1440.771
2014-08-08,1434.495
2014-08-11,1450.87
2014-08-12,1456.903
2014-08-13,1465.592
2014-08-14,1467.891
2014-08-15,1469.05
2014-08-18,1469.18
2014-08-19,1479.476
2014-08-20,1477.373
2014-08-21,1473.697
2014-08-22,1480.983
2014-08-25,1480.905
2014-08-26,1483.756
2014-08-27,1491.828
2014-08-28,1485.833
2014-08-29,1486.273
2014-09-01,1491.932
2014-09-02,1488.665
2014-09-03,1498.997
2014-09-04,1499.656
2014-09-05,1496.828
2014-09-08,1495.569
2014-09-09,1486.856
2014-09-10,1477.756
2014-09-11,1473.114
2014-09-12,1464.143
2014-09-15,1456.683
2014-09-16,1447.475
2014-09-17,1456.661
2014-09-18,1450.208
2014-09-19,1454.16
2014-09-22,1439.864
2014-09-23,1432.849
2014-09-24,1434.848
2014-09-25,1423.037
2014-09-26,1417.509
2014-09-29,1399.015
2014-09-30,1396.383
2014-10-01,1387.855
2014-10-02,1385.212
2014-10-03,1388.385
2014-10-06,1395.929
2014-10-07,1394.6
2014-10-08,1386.214
2014-10-09,1395.449
2014-10-10,1379.155
2014-10-13,1362.592
2014-10-14,1364.863
2014-10-15,1350.157
2014-10-16,1338.128
2014-10-17,1341.021
2014-10-20,1351.141
2014-10-21,1354.256
2014-10-22,1364.183
2014-10-23,1360.783
2014-10-24,1359.875
2014-10-27,1351.026
2014-10-28,1364.325
2014-10-29,1381.761
2014-10-30,1377.022
2014-10-31,1383.565
2014-11-03,1382.262
2014-11-04,1377.401
2014-11-05,1371.223
2014-11-06,1363.441
2014-11-07,1362.688
2014-11-10,1371.257
2014-11-11,1367.871
2014-11-12,1368.249
2014-11-13,1366.266
2014-11-14,1363.19
2014-11-17,1359.108
2014-11-18,1360.285
2014-11-19,1360.265
2014-11-20,1358.829
2014-11-21,1368.742
2014-11-24,1376.737
2014-11-25,1373.488
2014-11-26,1376.058
2014-11-27,1376.562
2014-11-28,1368.208
2014-12-01,1346.735
2014-12-02,1352.149
2014-12-03,1355.337
2014-12-04,1356.977
2014-12-05,1353.104
2014-12-08,1340.91
2014-12-09,1327.476
2014-12-10,1324.738
2014-12-11,1308.777
2014-12-12,1303.146
2014-12-15,1288.559
2014-12-16,1274.487
2014-12-17,1276.811
2014-12-18,1290.307
2014-12-19,1295.316
2014-12-22,1305.292
2014-12-23,1299.145
2014-12-24,1301.856
2014-12-25,1301.424
2014-12-26,1305.023
2014-12-29,1311.398
