Date,SINGAPORE SMID VALUE SMID (Small+Mid Cap)
2010-08-19,1133.945
2010-08-20,1125.746
2010-08-23,1123.492
2010-08-24,1115.168
2010-08-25,1117.761
2010-08-26,1118.646
2010-08-27,1121.246
2010-08-30,1122.252
2010-08-31,1127.234
2010-09-01,1143.061
2010-09-02,1143.255
2010-09-03,1151.822
2010-09-06,1162.54
2010-09-07,1162.894
2010-09-08,1169.636
2010-09-09,1178.753
2010-09-10,1179.451
2010-09-13,1193.569
2010-09-14,1184.331
2010-09-15,1190.959
2010-09-16,1194.41
2010-09-17,1195.102
2010-09-20,1201.209
2010-09-21,1213.544
2010-09-22,1221.196
2010-09-23,1221.166
2010-09-24,1227.938
2010-09-27,1233.499
2010-09-28,1232.775
2010-09-29,1250.27
2010-09-30,1263.187
2010-10-01,1261.03
2010-10-04,1267.546
2010-10-05,1263.528
2010-10-06,1266.824
2010-10-07,1264.637
2010-10-08,1260.139
2010-10-11,1262.722
2010-10-12,1255.733
2010-10-13,1267.091
2010-10-14,1270.536
2010-10-15,1272.442
2010-10-18,1264.718
2010-10-19,1250.162
2010-10-20,1252.709
2010-10-21,1258.748
2010-10-22,1258.366
2010-10-25,1264.067
2010-10-26,1257.374
2010-10-27,1245.997
2010-10-28,1257.002
2010-10-29,1269.276
2010-11-01,1282.926
2010-11-02,1298.692
2010-11-03,1300.879
2010-11-04,1308.983
2010-11-05,1305.197
2010-11-08,1313.823
2010-11-09,1322.786
2010-11-10,1310.001
2010-11-11,1305.22
2010-11-12,1284.456
2010-11-15,1267.894
2010-11-16,1263.821
2010-11-17,1264.674
2010-11-18,1264.877
2010-11-19,1256.785
2010-11-22,1263.48
2010-11-23,1233.037
2010-11-24,1235.075
2010-11-25,1242.598
2010-11-26,1229.014
2010-11-29,1221.318
2010-11-30,1219.402
2010-12-01,1238.838
2010-12-02,1255.912
2010-12-03,1251.376
2010-12-06,1249.72
2010-12-07,1257.057
2010-12-08,1243.795
2010-12-09,1250.506
2010-12-10,1251.148
2010-12-13,1256.709
2010-12-14,1266.541
2010-12-15,1255.227
2010-12-16,1236.211
2010-12-17,1230.874
2010-12-20,1224.569
2010-12-21,1236.785
2010-12-22,1248.805
2010-12-23,1250.567
2010-12-24,1257.836
2010-12-27,1259.072
2010-12-28,1271.403
2010-12-29,1284.192
2010-12-30,1287.398
2010-12-31,1292.669
2011-01-03,1300.35
2011-01-04,1303.593
2011-01-05,1304.943
2011-01-06,1313.238
2011-01-07,1309.098
2011-01-10,1302.698
2011-01-11,1309.636
2011-01-12,1321.433
2011-01-13,1324.987
2011-01-14,1314.322
2011-01-17,1311.822
2011-01-18,1316.662
2011-01-19,1326.413
2011-01-20,1301.344
2011-01-21,1312.307
2011-01-24,1312.621
2011-01-25,1313.768
2011-01-26,1323.936
2011-01-27,1319.448
2011-01-28,1310.632
2011-01-31,1294.443
2011-02-01,1311.947
2011-02-02,1324.103
2011-02-03,1320.514
2011-02-04,1321.217
2011-02-07,1320.619
2011-02-08,1322.022
2011-02-09,1306.875
2011-02-10,1286.439
2011-02-11,1269.226
2011-02-14,1271.814
2011-02-15,1264.542
2011-02-16,1268.234
2011-02-17,1270.799
2011-02-18,1273.781
2011-02-21,1267.268
2011-02-22,1244.619
2011-02-23,1246.637
2011-02-24,1233.977
2011-02-25,1247.648
2011-02-28,1248.845
2011-03-01,1268.272
2011-03-02,1256.969
2011-03-03,1263.277
2011-03-04,1271.803
2011-03-07,1273.051
2011-03-08,1276.826
2011-03-09,1281.376
2011-03-10,1270.929
2011-03-11,1258.819
2011-03-14,1254.362
2011-03-15,1208.625
2011-03-16,1220.958
2011-03-17,1203.99
2011-03-18,1209.0
2011-03-21,1234.547
2011-03-22,1244.189
2011-03-23,1247.828
2011-03-24,1268.102
2011-03-25,1270.03
2011-03-28,1271.414
2011-03-29,1274.659
2011-03-30,1284.222
2011-03-31,1279.377
2011-04-01,1283.207
2011-04-04,1290.164
2011-04-05,1288.892
2011-04-06,1294.598
2011-04-07,1291.723
2011-04-08,1303.603
2011-04-11,1301.794
2011-04-12,1291.265
2011-04-13,1298.036
2011-04-14,1308.281
2011-04-15,1308.351
2011-04-18,1294.481
2011-04-19,1297.009
2011-04-20,1310.647
2011-04-21,1320.943
2011-04-22,1320.943
2011-04-25,1321.796
2011-04-26,1322.9
2011-04-27,1326.268
2011-04-28,1332.346
2011-04-29,1343.141
2011-05-02,1343.255
2011-05-03,1333.429
2011-05-04,1316.084
2011-05-05,1309.482
2011-05-06,1314.995
2011-05-09,1318.292
2011-05-10,1323.776
2011-05-11,1324.924
2011-05-12,1310.24
2011-05-13,1315.983
2011-05-16,1301.112
2011-05-17,1299.444
2011-05-18,1309.392
2011-05-19,1314.089
2011-05-20,1317.951
2011-05-23,1296.946
2011-05-24,1317.557
2011-05-25,1316.658
2011-05-26,1317.182
2011-05-27,1328.964
2011-05-30,1334.92
2011-05-31,1338.803
2011-06-01,1339.028
2011-06-02,1330.035
2011-06-03,1337.58
2011-06-06,1325.812
2011-06-07,1329.326
2011-06-08,1326.81
2011-06-09,1323.693
2011-06-10,1309.616
2011-06-13,1296.921
2011-06-14,1310.785
2011-06-15,1299.216
2011-06-16,1286.256
2011-06-17,1280.341
2011-06-20,1286.545
2011-06-21,1301.241
2011-06-22,1296.628
2011-06-23,1290.691
2011-06-24,1298.257
2011-06-27,1289.403
2011-06-28,1295.233
2011-06-29,1307.656
2011-06-30,1322.483
2011-07-01,1329.571
2011-07-04,1336.984
2011-07-05,1333.439
2011-07-06,1332.174
2011-07-07,1344.439
2011-07-08,1349.6
2011-07-11,1336.219
2011-07-12,1324.789
2011-07-13,1337.265
2011-07-14,1336.211
2011-07-15,1333.379
2011-07-18,1329.715
2011-07-19,1335.459
2011-07-20,1347.289
2011-07-21,1356.842
2011-07-22,1365.467
2011-07-25,1360.449
2011-07-26,1371.044
2011-07-27,1367.832
2011-07-28,1370.413
2011-07-29,1364.58
2011-08-01,1373.478
2011-08-02,1366.161
2011-08-03,1346.171
2011-08-04,1327.648
2011-08-05,1287.825
2011-08-08,1248.738
2011-08-09,1250.492
2011-08-10,1225.169
2011-08-11,1209.592
2011-08-12,1225.392
2011-08-15,1256.786
2011-08-16,1248.291
2011-08-17,1258.991
2011-08-18,1237.308
2011-08-19,1216.304
2011-08-22,1204.629
2011-08-23,1220.104
2011-08-24,1215.69
2011-08-25,1221.723
2011-08-26,1220.392
2011-08-29,1238.441
2011-08-30,1236.732
2011-08-31,1273.59
2011-09-01,1267.18
2011-09-02,1265.887
2011-09-05,1242.399
2011-09-06,1241.1
2011-09-07,1252.54
2011-09-08,1253.602
2011-09-09,1228.624
2011-09-12,1192.417
2011-09-13,1186.844
2011-09-14,1188.8
2011-09-15,1196.496
2011-09-16,1213.389
2011-09-19,1172.067
2011-09-20,1183.89
2011-09-21,1169.055
2011-09-22,1126.279
2011-09-23,1125.195
2011-09-26,1098.503
2011-09-27,1139.364
2011-09-28,1119.6
2011-09-29,1109.688
2011-09-30,1096.364
2011-10-03,1068.681
2011-10-04,1045.315
2011-10-05,1056.944
2011-10-06,1061.214
2011-10-07,1074.469
2011-10-10,1096.009
2011-10-11,1102.861
2011-10-12,1122.875
2011-10-13,1129.242
2011-10-14,1147.502
2011-10-17,1155.284
2011-10-18,1139.18
2011-10-19,1144.6
2011-10-20,1131.356
2011-10-21,1141.244
2011-10-24,1152.188
2011-10-25,1161.043
2011-10-26,1150.754
2011-10-27,1200.394
2011-10-28,1220.133
2011-10-31,1199.241
2011-11-01,1155.264
2011-11-02,1172.416
2011-11-03,1162.247
2011-11-04,1178.028
2011-11-07,1173.76
2011-11-08,1176.344
2011-11-09,1161.633
2011-11-10,1137.211
2011-11-11,1149.246
2011-11-14,1154.162
2011-11-15,1147.08
2011-11-16,1148.016
2011-11-17,1143.011
2011-11-18,1126.518
2011-11-21,1109.982
2011-11-22,1117.328
2011-11-23,1103.133
2011-11-24,1099.998
2011-11-25,1090.252
2011-11-28,1107.575
2011-11-29,1108.854
2011-11-30,1124.301
2011-12-01,1135.753
2011-12-02,1142.668
2011-12-05,1149.617
2011-12-06,1140.942
2011-12-07,1143.85
2011-12-08,1113.461
2011-12-09,1096.387
2011-12-12,1090.618
2011-12-13,1085.13
2011-12-14,1074.313
2011-12-15,1073.436
2011-12-16,1079.501
2011-12-19,1063.513
2011-12-20,1076.208
2011-12-21,1087.742
2011-12-22,1092.948
2011-12-23,1096.426
2011-12-26,1096.426
2011-12-27,1093.232
2011-12-28,1091.944
2011-12-29,1088.53
2011-12-30,1087.918
2012-01-02,1087.918
2012-01-03,1118.426
2012-01-04,1117.786
2012-01-05,1114.376
2012-01-06,1120.571
2012-01-09,1112.465
2012-01-10,1131.649
2012-01-11,1135.688
2012-01-12,1132.303
2012-01-13,1146.575
2012-01-16,1140.12
2012-01-17,1160.76
2012-01-18,1159.95
2012-01-19,1163.911
2012-01-20,1176.283
2012-01-23,1182.992
2012-01-24,1179.605
2012-01-25,1194.375
2012-01-26,1208.117
2012-01-27,1217.89
2012-01-30,1209.191
2012-01-31,1223.107
2012-02-01,1224.058
2012-02-02,1239.069
2012-02-03,1243.618
2012-02-06,1249.216
2012-02-07,1259.327
2012-02-08,1274.651
2012-02-09,1277.571
2012-02-10,1257.997
2012-02-13,1269.834
2012-02-14,1261.263
2012-02-15,1277.676
2012-02-16,1261.758
2012-02-17,1277.276
2012-02-20,1294.28
2012-02-21,1294.707
2012-02-22,1289.669
2012-02-23,1288.741
2012-02-24,1291.705
2012-02-27,1283.875
2012-02-28,1291.682
2012-02-29,1309.727
2012-03-01,1307.753
2012-03-02,1315.261
2012-03-05,1297.076
2012-03-06,1272.829
2012-03-07,1267.464
2012-03-08,1299.803
2012-03-09,1299.985
2012-03-12,1290.982
2012-03-13,1302.902
2012-03-14,1303.259
2012-03-15,1306.95
2012-03-16,1314.819
2012-03-19,1309.025
2012-03-20,1303.031
2012-03-21,1303.463
2012-03-22,1294.926
2012-03-23,1303.054
2012-03-26,1301.856
2012-03-27,1322.003
2012-03-28,1320.863
2012-03-29,1309.863
2012-03-30,1320.021
2012-04-02,1326.895
2012-04-03,1328.509
2012-04-04,1316.326
2012-04-05,1313.737
2012-04-06,1313.737
2012-04-09,1300.609
2012-04-10,1306.65
2012-04-11,1300.864
2012-04-12,1311.272
2012-04-13,1321.865
2012-04-16,1318.169
2012-04-17,1319.867
2012-04-18,1327.07
2012-04-19,1330.759
2012-04-20,1336.52
2012-04-23,1327.413
2012-04-24,1336.811
2012-04-25,1338.31
2012-04-26,1345.833
2012-04-27,1346.392
2012-04-30,1347.113
2012-05-01,1348.803
2012-05-02,1355.331
2012-05-03,1349.102
2012-05-04,1339.146
2012-05-07,1305.564
2012-05-08,1310.108
2012-05-09,1299.782
2012-05-10,1308.732
2012-05-11,1300.817
2012-05-14,1285.106
2012-05-15,1288.389
2012-05-16,1262.115
2012-05-17,1266.852
2012-05-18,1235.888
2012-05-21,1244.914
2012-05-22,1264.793
2012-05-23,1244.803
2012-05-24,1245.679
2012-05-25,1243.135
2012-05-28,1250.852
2012-05-29,1256.645
2012-05-30,1241.447
2012-05-31,1243.873
2012-06-01,1230.429
2012-06-04,1215.713
2012-06-05,1220.694
2012-06-06,1243.568
2012-06-07,1242.549
2012-06-08,1224.838
2012-06-11,1244.808
2012-06-12,1243.957
2012-06-13,1253.389
2012-06-14,1246.437
2012-06-15,1264.579
2012-06-18,1273.383
2012-06-19,1282.715
2012-06-20,1289.37
2012-06-21,1275.482
2012-06-22,1270.851
2012-06-25,1263.483
2012-06-26,1273.759
2012-06-27,1285.312
2012-06-28,1287.473
2012-06-29,1315.648
2012-07-02,1326.304
2012-07-03,1344.696
2012-07-04,1336.967
2012-07-05,1351.441
2012-07-06,1351.858
2012-07-09,1333.9
2012-07-10,1354.242
2012-07-11,1366.589
2012-07-12,1348.907
2012-07-13,1367.613
2012-07-16,1369.215
2012-07-17,1379.184
2012-07-18,1389.679
2012-07-19,1400.672
2012-07-20,1388.462
2012-07-23,1360.243
2012-07-24,1372.969
2012-07-25,1379.408
2012-07-26,1392.749
2012-07-27,1397.838
2012-07-30,1408.991
2012-07-31,1418.385
2012-08-01,1421.669
2012-08-02,1417.124
2012-08-03,1430.217
2012-08-06,1438.549
2012-08-07,1426.347
2012-08-08,1421.536
2012-08-09,1421.365
2012-08-10,1423.553
2012-08-13,1419.412
2012-08-14,1428.955
2012-08-15,1420.577
2012-08-16,1418.812
2012-08-17,1416.9
2012-08-20,1417.917
2012-08-21,1423.875
2012-08-22,1415.889
2012-08-23,1430.127
2012-08-24,1429.352
2012-08-27,1426.24
2012-08-28,1419.242
2012-08-29,1427.724
2012-08-30,1414.677
2012-08-31,1430.829
2012-09-03,1433.097
2012-09-04,1428.549
2012-09-05,1421.149
2012-09-06,1425.998
2012-09-07,1445.483
2012-09-10,1442.943
2012-09-11,1448.469
2012-09-12,1459.121
2012-09-13,1458.882
2012-09-14,1489.447
2012-09-17,1487.13
2012-09-18,1477.938
2012-09-19,1485.522
2012-09-20,1480.661
2012-09-21,1494.205
2012-09-24,1481.428
2012-09-25,1483.148
2012-09-26,1477.264
2012-09-27,1490.227
2012-09-28,1495.545
2012-10-01,1491.79
2012-10-02,1496.973
2012-10-03,1484.015
2012-10-04,1492.05
2012-10-05,1504.603
2012-10-08,1489.943
2012-10-09,1491.04
2012-10-10,1486.459
2012-10-11,1484.912
2012-10-12,1497.027
2012-10-15,1500.668
2012-10-16,1510.756
2012-10-17,1515.621
2012-10-18,1515.798
2012-10-19,1507.357
2012-10-22,1504.671
2012-10-23,1501.073
2012-10-24,1499.861
2012-10-25,1518.514
2012-10-26,1517.581
2012-10-29,1509.287
2012-10-30,1498.836
2012-10-31,1498.246
2012-11-01,1489.036
2012-11-02,1490.344
2012-11-05,1483.787
2012-11-06,1480.992
2012-11-07,1497.135
2012-11-08,1479.49
2012-11-09,1467.936
2012-11-12,1473.389
2012-11-13,1474.413
2012-11-14,1468.206
2012-11-15,1447.314
2012-11-16,1444.185
2012-11-19,1454.49
2012-11-20,1460.164
2012-11-21,1466.749
2012-11-22,1473.155
2012-11-23,1479.542
2012-11-26,1489.687
2012-11-27,1484.003
2012-11-28,1488.433
2012-11-29,1510.836
2012-11-30,1519.995
2012-12-03,1516.405
2012-12-04,1514.402
2012-12-05,1515.318
2012-12-06,1516.668
2012-12-07,1529.488
2012-12-10,1531.4
2012-12-11,1533.099
2012-12-12,1540.639
2012-12-13,1543.635
2012-12-14,1550.969
2012-12-17,1547.472
2012-12-18,1548.865
2012-12-19,1553.311
2012-12-20,1557.048
2012-12-21,1548.707
2012-12-24,1555.185
2012-12-25,1555.185
2012-12-26,1562.191
2012-12-27,1562.561
2012-12-28,1568.45
2012-12-31,1564.194
2013-01-01,1564.194
2013-01-02,1583.835
2013-01-03,1576.989
2013-01-04,1573.295
2013-01-07,1578.193
2013-01-08,1579.194
2013-01-09,1590.169
2013-01-10,1610.995
2013-01-11,1603.198
2013-01-14,1587.01
2013-01-15,1584.548
2013-01-16,1584.464
2013-01-17,1584.191
2013-01-18,1589.578
2013-01-21,1589.0
2013-01-22,1589.119
2013-01-23,1598.377
2013-01-24,1595.723
2013-01-25,1594.765
2013-01-28,1592.116
2013-01-29,1597.589
2013-01-30,1607.934
2013-01-31,1608.288
2013-02-01,1607.446
2013-02-04,1610.362
2013-02-05,1605.226
2013-02-06,1617.992
2013-02-07,1612.844
2013-02-08,1614.912
2013-02-11,1610.292
2013-02-12,1611.526
2013-02-13,1624.484
2013-02-14,1634.259
2013-02-15,1640.248
2013-02-18,1638.688
2013-02-19,1647.204
2013-02-20,1652.839
2013-02-21,1638.088
2013-02-22,1632.543
2013-02-25,1629.385
2013-02-26,1619.662
2013-02-27,1626.763
2013-02-28,1637.517
2013-03-01,1626.904
2013-03-04,1594.608
2013-03-05,1600.839
2013-03-06,1616.05
2013-03-07,1616.661
2013-03-08,1604.754
2013-03-11,1604.369
2013-03-12,1614.762
2013-03-13,1612.284
2013-03-14,1609.362
2013-03-15,1602.605
2013-03-18,1595.156
2013-03-19,1596.745
2013-03-20,1597.434
2013-03-21,1610.328
2013-03-22,1614.112
2013-03-25,1621.894
2013-03-26,1629.704
2013-03-27,1638.169
2013-03-28,1634.187
2013-03-29,1634.187
2013-04-01,1635.01
2013-04-02,1644.174
2013-04-03,1654.741
2013-04-04,1648.991
2013-04-05,1654.362
2013-04-08,1647.033
2013-04-09,1657.54
2013-04-10,1668.753
2013-04-11,1676.87
2013-04-12,1686.721
2013-04-15,1682.976
2013-04-16,1679.734
2013-04-17,1672.821
2013-04-18,1669.819
2013-04-19,1678.825
2013-04-22,1676.106
2013-04-23,1666.156
2013-04-24,1673.585
2013-04-25,1692.567
2013-04-26,1703.298
2013-04-29,1715.446
2013-04-30,1715.995
2013-05-01,1713.768
2013-05-02,1705.099
2013-05-03,1700.808
2013-05-06,1710.293
2013-05-07,1710.893
2013-05-08,1726.985
2013-05-09,1731.037
2013-05-10,1713.086
2013-05-13,1713.504
2013-05-14,1720.232
2013-05-15,1718.115
2013-05-16,1708.829
2013-05-17,1698.898
2013-05-20,1701.728
2013-05-21,1697.097
2013-05-22,1692.861
2013-05-23,1629.144
2013-05-24,1630.175
2013-05-27,1636.749
2013-05-28,1639.389
2013-05-29,1610.679
2013-05-30,1590.17
2013-05-31,1569.45
2013-06-03,1577.137
2013-06-04,1612.857
2013-06-05,1597.631
2013-06-06,1577.025
2013-06-07,1575.569
2013-06-10,1552.933
2013-06-11,1538.34
2013-06-12,1530.105
2013-06-13,1507.245
2013-06-14,1527.406
2013-06-17,1529.519
2013-06-18,1535.712
2013-06-19,1543.115
2013-06-20,1477.066
2013-06-21,1464.565
2013-06-24,1423.667
2013-06-25,1442.112
2013-06-26,1458.311
2013-06-27,1471.513
2013-06-28,1487.357
2013-07-01,1486.58
2013-07-02,1495.874
2013-07-03,1472.411
2013-07-04,1481.775
2013-07-05,1479.412
2013-07-08,1458.838
2013-07-09,1470.64
2013-07-10,1481.02
2013-07-11,1524.045
2013-07-12,1520.186
2013-07-15,1515.293
2013-07-16,1518.099
2013-07-17,1506.758
2013-07-18,1509.327
2013-07-19,1508.432
2013-07-22,1518.379
2013-07-23,1531.935
2013-07-24,1537.733
2013-07-25,1532.447
2013-07-26,1538.428
2013-07-29,1529.041
2013-07-30,1523.976
2013-07-31,1510.486
2013-08-01,1513.531
2013-08-02,1514.924
2013-08-05,1517.352
2013-08-06,1514.976
2013-08-07,1515.692
2013-08-08,1525.019
2013-08-09,1527.384
2013-08-12,1519.99
2013-08-13,1511.085
2013-08-14,1500.145
2013-08-15,1491.758
2013-08-16,1491.299
2013-08-19,1470.315
2013-08-20,1449.503
2013-08-21,1442.101
2013-08-22,1431.936
2013-08-23,1439.559
2013-08-26,1440.953
2013-08-27,1425.765
2013-08-28,1419.966
2013-08-29,1426.648
2013-08-30,1430.405
2013-09-02,1445.413
2013-09-03,1448.444
2013-09-04,1437.097
2013-09-05,1430.911
2013-09-06,1443.297
2013-09-09,1455.316
2013-09-10,1466.584
2013-09-11,1473.918
2013-09-12,1481.374
2013-09-13,1477.712
2013-09-16,1518.0
2013-09-17,1510.188
2013-09-18,1515.451
2013-09-19,1560.236
2013-09-20,1541.209
2013-09-23,1539.001
2013-09-24,1531.439
2013-09-25,1535.042
2013-09-26,1535.101
2013-09-27,1535.64
2013-09-30,1521.22
2013-10-01,1531.739
2013-10-02,1531.285
2013-10-03,1527.578
2013-10-04,1517.914
2013-10-07,1505.856
2013-10-08,1507.728
2013-10-09,1504.27
2013-10-10,1520.49
2013-10-11,1525.982
2013-10-14,1523.727
2013-10-15,1525.627
2013-10-16,1525.388
2013-10-17,1534.135
2013-10-18,1550.761
2013-10-21,1553.53
2013-10-22,1561.511
2013-10-23,1563.05
2013-10-24,1569.715
2013-10-25,1573.664
2013-10-28,1571.776
2013-10-29,1576.663
2013-10-30,1591.172
2013-10-31,1588.367
2013-11-01,1576.771
2013-11-04,1571.893
2013-11-05,1567.461
2013-11-06,1572.1
2013-11-07,1566.377
2013-11-08,1558.225
2013-11-11,1549.641
2013-11-12,1542.522
2013-11-13,1538.884
2013-11-14,1544.181
2013-11-15,1555.894
2013-11-18,1564.315
2013-11-19,1563.512
2013-11-20,1560.099
2013-11-21,1542.861
2013-11-22,1540.763
2013-11-25,1537.818
2013-11-26,1542.834
2013-11-27,1531.102
2013-11-28,1530.07
2013-11-29,1531.164
2013-12-02,1531.009
2013-12-03,1527.656
2013-12-04,1512.54
2013-12-05,1493.477
2013-12-06,1495.401
2013-12-09,1498.188
2013-12-10,1493.036
2013-12-11,1475.985
2013-12-12,1473.127
2013-12-13,1477.183
2013-12-16,1472.307
2013-12-17,1475.226
2013-12-18,1467.396
2013-12-19,1459.554
2013-12-20,1468.356
2013-12-23,1478.189
2013-12-24,1485.498
2013-12-25,1485.498
2013-12-26,1489.948
2013-12-27,1497.508
2013-12-30,1495.125
2013-12-31,1505.794
2014-01-01,1505.794
2014-01-02,1503.182
2014-01-03,1485.718
2014-01-06,1482.547
2014-01-07,1477.25
2014-01-08,1487.824
2014-01-09,1481.958
2014-01-10,1489.017
2014-01-13,1487.118
2014-01-14,1476.587
2014-01-15,1472.813
2014-01-16,1467.992
2014-01-17,1468.517
2014-01-20,1463.681
2014-01-21,1463.89
2014-01-22,1470.193
2014-01-23,1458.936
2014-01-24,1449.717
2014-01-27,1449.436
2014-01-28,1455.35
2014-01-29,1458.184
2014-01-30,1452.167
2014-01-31,1448.304
2014-02-03,1441.291
2014-02-04,1436.713
2014-02-05,1434.038
2014-02-06,1443.815
2014-02-07,1453.297
2014-02-10,1449.879
2014-02-11,1460.469
2014-02-12,1461.529
2014-02-13,1463.759
2014-02-14,1469.5
2014-02-17,1481.549
2014-02-18,1482.817
2014-02-19,1493.444
2014-02-20,1493.554
2014-02-21,1494.325
2014-02-24,1498.328
2014-02-25,1505.649
2014-02-26,1502.148
2014-02-27,1511.928
2014-02-28,1511.081
2014-03-03,1502.033
2014-03-04,1510.522
2014-03-05,1517.674
2014-03-06,1530.865
2014-03-07,1526.982
2014-03-10,1519.429
2014-03-11,1528.709
2014-03-12,1523.571
2014-03-13,1525.529
2014-03-14,1529.49
2014-03-17,1533.943
2014-03-18,1537.43
2014-03-19,1530.363
2014-03-20,1505.948
2014-03-21,1516.202
2014-03-24,1526.614
2014-03-25,1528.541
2014-03-26,1541.146
2014-03-27,1553.63
2014-03-28,1565.544
2014-03-31,1567.683
2014-04-01,1567.625
2014-04-02,1572.25
2014-04-03,1587.039
2014-04-04,1592.556
2014-04-07,1584.933
2014-04-08,1601.62
2014-04-09,1617.025
2014-04-10,1612.338
2014-04-11,1610.403
2014-04-14,1603.753
2014-04-15,1613.905
2014-04-16,1626.81
2014-04-17,1634.629
2014-04-18,1634.629
2014-04-21,1629.661
2014-04-22,1633.591
2014-04-23,1623.94
2014-04-24,1641.844
2014-04-25,1633.589
2014-04-28,1629.5
2014-04-29,1632.635
2014-04-30,1638.443
2014-05-01,1642.237
2014-05-02,1653.015
2014-05-05,1657.697
2014-05-06,1663.835
2014-05-07,1659.909
2014-05-08,1666.381
2014-05-09,1659.643
2014-05-12,1662.781
2014-05-13,1661.519
2014-05-14,1677.479
2014-05-15,1677.456
2014-05-16,1680.944
2014-05-19,1683.129
2014-05-20,1682.013
2014-05-21,1682.938
2014-05-22,1683.496
2014-05-23,1690.537
2014-05-26,1688.556
2014-05-27,1685.072
2014-05-28,1689.355
2014-05-29,1705.151
2014-05-30,1693.196
2014-06-02,1688.729
2014-06-03,1684.447
2014-06-04,1674.128
2014-06-05,1678.438
2014-06-06,1690.907
2014-06-09,1694.617
2014-06-10,1691.744
2014-06-11,1684.424
2014-06-12,1688.061
2014-06-13,1682.494
2014-06-16,1683.036
2014-06-17,1673.042
2014-06-18,1678.452
2014-06-19,1681.241
2014-06-20,1680.464
2014-06-23,1676.452
2014-06-24,1676.102
2014-06-25,1674.491
2014-06-26,1685.8
2014-06-27,1682.387
2014-06-30,1682.981
2014-07-01,1676.889
2014-07-02,1682.483
2014-07-03,1689.941
2014-07-04,1691.695
2014-07-07,1688.465
2014-07-08,1688.263
2014-07-09,1691.727
2014-07-10,1697.347
2014-07-11,1703.134
2014-07-14,1698.954
2014-07-15,1697.383
2014-07-16,1703.926
2014-07-17,1704.946
2014-07-18,1707.412
2014-07-21,1714.773
2014-07-22,1717.718
2014-07-23,1724.671
2014-07-24,1724.425
2014-07-25,1723.304
2014-07-28,1722.22
2014-07-29,1722.772
2014-07-30,1715.296
2014-07-31,1713.281
2014-08-01,1703.025
2014-08-04,1692.667
2014-08-05,1692.602
2014-08-06,1689.894
2014-08-07,1688.682
2014-08-08,1674.803
2014-08-11,1681.735
2014-08-12,1682.842
2014-08-13,1689.926
2014-08-14,1696.242
2014-08-15,1700.973
2014-08-18,1704.386
2014-08-19,1710.158
2014-08-20,1706.197
2014-08-21,1707.115
2014-08-22,1714.934
2014-08-25,1711.695
2014-08-26,1709.72
2014-08-27,1717.165
2014-08-28,1715.306
2014-08-29,1718.514
2014-09-01,1715.22
2014-09-02,1709.064
2014-09-03,1716.317
2014-09-04,1713.258
2014-09-05,1713.08
2014-09-08,1708.45
2014-09-09,1701.671
2014-09-10,1695.367
2014-09-11,1697.211
2014-09-12,1696.104
2014-09-15,1676.997
2014-09-16,1662.141
2014-09-17,1668.328
2014-09-18,1657.679
2014-09-19,1658.27
2014-09-22,1653.094
2014-09-23,1654.454
2014-09-24,1651.972
2014-09-25,1651.862
2014-09-26,1643.926
2014-09-29,1642.738
2014-09-30,1643.665
2014-10-01,1647.629
2014-10-02,1639.013
2014-10-03,1632.888
2014-10-06,1637.656
2014-10-07,1633.054
2014-10-08,1626.732
2014-10-09,1643.865
2014-10-10,1624.222
2014-10-13,1616.834
2014-10-14,1615.263
2014-10-15,1616.535
2014-10-16,1599.624
2014-10-17,1608.218
2014-10-20,1619.311
2014-10-21,1629.315
2014-10-22,1628.607
2014-10-23,1641.653
2014-10-24,1640.954
2014-10-27,1642.817
2014-10-28,1643.707
2014-10-29,1649.722
2014-10-30,1641.138
2014-10-31,1646.973
2014-11-03,1645.053
2014-11-04,1642.994
2014-11-05,1638.226
2014-11-06,1637.646
2014-11-07,1638.076
2014-11-10,1645.012
2014-11-11,1642.843
2014-11-12,1648.625
2014-11-13,1643.419
2014-11-14,1635.094
2014-11-17,1628.988
2014-11-18,1640.829
2014-11-19,1631.39
2014-11-20,1632.238
2014-11-21,1643.133
2014-11-24,1635.939
2014-11-25,1643.946
2014-11-26,1651.816
2014-11-27,1649.021
2014-11-28,1647.958
2014-12-01,1631.376
2014-12-02,1627.161
2014-12-03,1619.359
2014-12-04,1617.971
2014-12-05,1610.432
2014-12-08,1606.573
2014-12-09,1615.522
2014-12-10,1625.409
2014-12-11,1616.263
2014-12-12,1621.224
2014-12-15,1617.912
2014-12-16,1612.323
2014-12-17,1605.318
2014-12-18,1603.308
2014-12-19,1603.163
2014-12-22,1617.884
2014-12-23,1611.232
2014-12-24,1618.991
2014-12-25,1618.991
2014-12-26,1620.542
2014-12-29,1626.014
2014-12-30,1629.244
2014-12-31,1626.604
2015-01-01,1626.604
2015-01-02,1629.022
2015-01-05,1619.134
2015-01-06,1612.253
2015-01-07,1615.923
2015-01-08,1627.174
2015-01-09,1633.147
2015-01-12,1633.143
2015-01-13,1635.579
2015-01-14,1630.632
2015-01-15,1643.775
2015-01-16,1644.566
2015-01-19,1641.611
2015-01-20,1647.426
2015-01-21,1656.639
2015-01-22,1666.009
2015-01-23,1673.654
2015-01-26,1690.481
2015-01-27,1688.102
2015-01-28,1675.866
2015-01-29,1666.641
2015-01-30,1654.256
2015-02-02,1666.91
2015-02-03,1671.467
