Date,EUROPE IMI GROWTH IMI (Large+Mid+Small Cap)
2024-03-28,2326.366
2024-03-29,2326.366
2024-04-01,2313.583
2024-04-02,2290.484
2024-04-03,2306.384
2024-04-04,2314.316
2024-04-05,2288.916
2024-04-08,2305.372
2024-04-09,2287.391
2024-04-10,2269.049
2024-04-11,2258.977
2024-04-12,2237.914
2024-04-15,2243.553
2024-04-16,2216.53
2024-04-17,2212.325
2024-04-18,2214.811
2024-04-19,2211.864
2024-04-22,2216.63
2024-04-23,2259.889
2024-04-24,2253.171
2024-04-25,2235.605
2024-04-26,2262.244
2024-04-29,2265.48
2024-04-30,2250.072
2024-05-01,2244.847
2024-05-02,2237.306
2024-05-03,2272.513
2024-05-06,2285.236
2024-05-07,2313.304
2024-05-08,2318.728
2024-05-09,2331.64
2024-05-10,2344.475
2024-05-13,2350.62
2024-05-14,2359.418
2024-05-15,2385.912
2024-05-16,2386.011
2024-05-17,2380.713
2024-05-20,2389.299
2024-05-21,2385.757
2024-05-22,2377.218
2024-05-23,2385.641
2024-05-24,2385.068
2024-05-27,2393.662
2024-05-28,2378.05
2024-05-29,2338.322
2024-05-30,2356.971
2024-05-31,2364.873
2024-06-03,2374.754
2024-06-04,2373.757
2024-06-05,2402.991
2024-06-06,2427.344
2024-06-07,2411.307
2024-06-10,2389.963
2024-06-11,2370.159
2024-06-12,2431.462
2024-06-13,2382.061
2024-06-14,2338.455
2024-06-17,2345.663
2024-06-18,2363.674
2024-06-19,2356.182
2024-06-20,2375.172
2024-06-21,2348.929
2024-06-24,2370.061
2024-06-25,2360.342
2024-06-26,2344.434
2024-06-27,2339.671
2024-06-28,2332.129
2024-07-01,2330.206
2024-07-02,2326.891
2024-07-03,2356.372
2024-07-04,2366.459
2024-07-05,2369.309
2024-07-08,2371.656
2024-07-09,2344.493
2024-07-10,2367.753
2024-07-11,2392.684
2024-07-12,2427.084
2024-07-15,2399.96
2024-07-16,2386.909
2024-07-17,2362.388
2024-07-18,2341.328
2024-07-19,2321.483
2024-07-22,2344.291
2024-07-23,2348.11
2024-07-24,2324.55
2024-07-25,2293.414
2024-07-26,2317.409
2024-07-29,2303.69
2024-07-30,2312.425
2024-07-31,2342.533
2024-08-01,2314.939
2024-08-02,2263.635
2024-08-05,2234.187
2024-08-06,2242.404
2024-08-07,2267.812
2024-08-08,2266.418
2024-08-09,2286.646
2024-08-12,2282.919
2024-08-13,2304.309
2024-08-14,2335.595
2024-08-15,2358.596
2024-08-16,2363.073
2024-08-19,2390.448
2024-08-20,2393.302
2024-08-21,2405.429
2024-08-22,2413.291
2024-08-23,2431.075
2024-08-26,2424.389
2024-08-27,2422.989
2024-08-28,2423.991
2024-08-29,2439.315
2024-08-30,2439.225
2024-09-02,2432.568
2024-09-03,2404.79
2024-09-04,2378.974
2024-09-05,2343.566
2024-09-06,2327.917
2024-09-09,2332.877
2024-09-10,2319.687
2024-09-11,2321.215
2024-09-12,2353.181
2024-09-13,2380.98
2024-09-16,2379.794
2024-09-17,2386.179
2024-09-18,2364.093
2024-09-19,2413.664
2024-09-20,2368.397
2024-09-23,2375.021
2024-09-24,2394.505
2024-09-25,2404.018
2024-09-26,2445.215
2024-09-27,2457.414
2024-09-30,2429.859
2024-10-01,2401.952
2024-10-02,2397.366
2024-10-03,2370.495
2024-10-04,2361.902
2024-10-07,2367.416
2024-10-08,2357.894
2024-10-09,2368.479
2024-10-10,2353.475
2024-10-11,2375.215
2024-10-14,2384.468
2024-10-15,2347.969
2024-10-16,2330.729
2024-10-17,2343.935
2024-10-18,2355.957
2024-10-21,2333.437
2024-10-22,2327.139
2024-10-23,2310.384
2024-10-24,2316.578
2024-10-25,2322.835
2024-10-28,2328.366
2024-10-29,2313.298
2024-10-30,2291.62
2024-10-31,2256.459
2024-11-01,2278.113
2024-11-04,2274.057
2024-11-05,2273.533
2024-11-06,2232.082
2024-11-07,2266.78
2024-11-08,2244.665
2024-11-11,2252.731
2024-11-12,2199.87
2024-11-13,2192.509
2024-11-14,2212.021
2024-11-15,2165.431
2024-11-18,2169.073
2024-11-19,2166.258
2024-11-20,2153.314
2024-11-21,2160.84
2024-11-22,2174.868
2024-11-25,2196.006
2024-11-26,2186.488
2024-11-27,2198.462
2024-11-28,2204.824
2024-11-29,2222.49
2024-12-02,2226.977
2024-12-03,2250.045
2024-12-04,2268.152
2024-12-05,2274.624
2024-12-06,2283.207
2024-12-09,2286.613
2024-12-10,2252.226
2024-12-11,2260.441
2024-12-12,2255.462
2024-12-13,2240.654
2024-12-16,2248.971
2024-12-17,2242.731
2024-12-18,2241.168
2024-12-19,2181.704
2024-12-20,2156.708
2024-12-23,2159.232
2024-12-24,2163.394
2024-12-25,2163.394
2024-12-26,2165.009
2024-12-27,2182.856
2024-12-30,2156.864
2024-12-31,2162.701
2025-01-01,2162.701
2025-01-02,2161.803
2025-01-03,2150.379
2025-01-06,2197.398
2025-01-07,2198.328
2025-01-08,2180.781
2025-01-09,2192.958
2025-01-10,2165.008
2025-01-13,2131.977
2025-01-14,2147.515
2025-01-15,2175.433
2025-01-16,2207.465
2025-01-17,2218.814
2025-01-20,2238.212
2025-01-21,2253.51
2025-01-22,2278.011
2025-01-23,2276.219
2025-01-24,2308.503
2025-01-27,2290.417
2025-01-28,2279.359
2025-01-29,2289.636
2025-01-30,2312.404
2025-01-31,2310.916
2025-02-03,2271.859
2025-02-04,2290.933
2025-02-05,2310.4
2025-02-06,2320.378
2025-02-07,2295.701
2025-02-10,2304.793
2025-02-11,2314.262
2025-02-12,2321.667
2025-02-13,2367.022
2025-02-14,2376.181
2025-02-17,2384.16
2025-02-18,2384.501
2025-02-19,2356.704
2025-02-20,2362.537
2025-02-21,2368.787
2025-02-24,2362.504
2025-02-25,2363.322
2025-02-26,2384.232
2025-02-27,2348.693
2025-02-28,2345.088
2025-03-03,2391.246
2025-03-04,2346.064
2025-03-05,2420.422
2025-03-06,2413.765
2025-03-07,2402.063
2025-03-10,2346.986
2025-03-11,2329.413
2025-03-12,2348.408
2025-03-13,2327.151
2025-03-14,2364.123
2025-03-17,2392.193
2025-03-18,2399.837
2025-03-19,2397.17
2025-03-20,2384.296
2025-03-21,2355.449
2025-03-24,2351.308
2025-03-25,2361.398
2025-03-26,2328.983
2025-03-27,2322.223
2025-03-28,2307.96
2025-03-31,2263.742
2025-04-01,2294.432
2025-04-02,2292.358
2025-04-03,2284.64
2025-04-04,2155.904
2025-04-07,2048.85
2025-04-08,2110.748
2025-04-09,2060.606
2025-04-10,2167.65
2025-04-11,2193.665
2025-04-14,2255.98
2025-04-15,2279.73
2025-04-16,2273.183
2025-04-17,2260.859
2025-04-18,2260.859
2025-04-21,2288.567
2025-04-22,2285.524
2025-04-23,2308.938
2025-04-24,2329.72
2025-04-25,2338.779
2025-04-28,2350.118
2025-04-29,2356.77
2025-04-30,2378.103
2025-05-01,2361.52
2025-05-02,2435.639
2025-05-05,2434.724
2025-05-06,2423.536
2025-05-07,2414.404
2025-05-08,2410.976
2025-05-09,2418.071
2025-05-12,2422.259
2025-05-13,2443.207
2025-05-14,2442.683
2025-05-15,2454.176
2025-05-16,2458.634
2025-05-19,2485.749
2025-05-20,2501.784
2025-05-21,2517.127
2025-05-22,2483.491
2025-05-23,2475.707
2025-05-26,2511.539
2025-05-27,2517.588
2025-05-28,2494.681
2025-05-29,2499.518
2025-05-30,2505.568
2025-06-02,2517.857
2025-06-03,2516.035
2025-06-04,2545.255
2025-06-05,2552.136
2025-06-06,2545.512
2025-06-09,2545.216
2025-06-10,2550.448
2025-06-11,2557.295
2025-06-12,2565.108
2025-06-13,2530.872
2025-06-16,2550.038
2025-06-17,2513.897
2025-06-18,2496.334
2025-06-19,2464.403
2025-06-20,2474.719
2025-06-23,2473.663
2025-06-24,2521.691
2025-06-25,2507.924
2025-06-26,2529.341
2025-06-27,2564.691
2025-06-30,2561.287
2025-07-01,2559.595
2025-07-02,2561.378
2025-07-03,2569.733
2025-07-04,2564.583
2025-07-07,2572.458
2025-07-08,2571.594
2025-07-09,2591.581
2025-07-10,2602.814
2025-07-11,2577.119
2025-07-14,2572.039
2025-07-15,2553.166
2025-07-16,2526.844
2025-07-17,2558.309
2025-07-18,2563.951
2025-07-21,2567.401
2025-07-22,2552.538
2025-07-23,2581.455
2025-07-24,2593.369
2025-07-25,2578.166
2025-07-28,2553.955
2025-07-29,2522.433
2025-07-30,2512.132
2025-07-31,2479.567
2025-08-01,2455.608
2025-08-04,2475.968
2025-08-05,2476.76
2025-08-06,2477.569
2025-08-07,2503.525
2025-08-08,2510.814
2025-08-11,2488.908
2025-08-12,2503.692
2025-08-13,2529.033
2025-08-14,2533.407
2025-08-15,2541.597
2025-08-18,2542.239
2025-08-19,2556.781
2025-08-20,2551.134
2025-08-21,2536.616
2025-08-22,2575.776
2025-08-25,2561.36
2025-08-26,2537.84
2025-08-27,2535.319
2025-08-28,2550.928
2025-08-29,2536.998
2025-09-01,2547.169
2025-09-02,2494.331
2025-09-03,2520.615
2025-09-04,2527.138
2025-09-05,2551.962
2025-09-08,2571.904
2025-09-09,2563.353
2025-09-10,2561.792
2025-09-11,2574.133
2025-09-12,2573.463
2025-09-15,2594.978
2025-09-16,2588.955
2025-09-17,2589.65
2025-09-18,2610.873
2025-09-19,2597.605
2025-09-22,2600.067
2025-09-23,2610.515
2025-09-24,2587.976
2025-09-25,2552.374
2025-09-26,2567.038
2025-09-29,2588.555
2025-09-30,2607.05
2025-10-01,2634.179
2025-10-02,2657.98
2025-10-03,2675.452
2025-10-06,2670.736
2025-10-07,2654.011
2025-10-08,2665.053
2025-10-09,2641.956
2025-10-10,2600.943
2025-10-13,2611.219
2025-10-14,2602.16
2025-10-15,2630.067
2025-10-16,2662.876
2025-10-17,2636.103
2025-10-20,2669.691
2025-10-21,2666.983
2025-10-22,2652.675
2025-10-23,2667.631
2025-10-24,2675.289
2025-10-27,2681.242
2025-10-28,2671.466
2025-10-29,2660.465
2025-10-30,2635.48
2025-10-31,2617.263
