Date,SWEDEN IMI VALUE IMI (Large+Mid+Small Cap)
2024-04-01,2429.732
2024-04-02,2444.617
2024-04-03,2458.75
2024-04-04,2486.601
2024-04-05,2456.737
2024-04-08,2506.522
2024-04-09,2487.023
2024-04-10,2445.702
2024-04-11,2394.474
2024-04-12,2372.465
2024-04-15,2380.263
2024-04-16,2331.901
2024-04-17,2336.766
2024-04-18,2372.179
2024-04-19,2359.356
2024-04-22,2372.035
2024-04-23,2416.303
2024-04-24,2356.497
2024-04-25,2317.16
2024-04-26,2340.509
2024-04-29,2367.761
2024-04-30,2360.278
2024-05-01,2359.697
2024-05-02,2350.969
2024-05-03,2378.458
2024-05-06,2408.215
2024-05-07,2434.43
2024-05-08,2398.414
2024-05-09,2406.278
2024-05-10,2445.579
2024-05-13,2455.465
2024-05-14,2477.646
2024-05-15,2505.643
2024-05-16,2497.575
2024-05-17,2497.241
2024-05-20,2521.987
2024-05-21,2513.563
2024-05-22,2502.093
2024-05-23,2498.706
2024-05-24,2503.023
2024-05-27,2516.034
2024-05-28,2529.205
2024-05-29,2467.681
2024-05-30,2503.025
2024-05-31,2527.409
2024-06-03,2558.05
2024-06-04,2526.717
2024-06-05,2548.06
2024-06-06,2549.294
2024-06-07,2509.098
2024-06-10,2489.433
2024-06-11,2473.78
2024-06-12,2560.687
2024-06-13,2482.153
2024-06-14,2431.522
2024-06-17,2434.004
2024-06-18,2456.183
2024-06-19,2454.316
2024-06-20,2480.362
2024-06-21,2461.179
2024-06-24,2498.575
2024-06-25,2452.743
2024-06-26,2441.49
2024-06-27,2438.818
2024-06-28,2465.415
2024-07-01,2476.696
2024-07-02,2446.876
2024-07-03,2494.93
2024-07-04,2500.96
2024-07-05,2495.098
2024-07-08,2484.464
2024-07-09,2464.235
2024-07-10,2490.398
2024-07-11,2538.394
2024-07-12,2571.878
2024-07-15,2522.798
2024-07-16,2530.212
2024-07-17,2547.222
2024-07-18,2591.294
2024-07-19,2525.572
2024-07-22,2543.557
2024-07-23,2518.278
2024-07-24,2492.006
2024-07-25,2489.723
2024-07-26,2497.642
2024-07-29,2497.021
2024-07-30,2519.09
2024-07-31,2534.713
2024-08-01,2493.143
2024-08-02,2464.666
2024-08-05,2399.548
2024-08-06,2385.967
2024-08-07,2450.626
2024-08-08,2434.728
2024-08-09,2451.35
2024-08-12,2447.414
2024-08-13,2456.014
2024-08-14,2489.035
2024-08-15,2495.534
2024-08-16,2502.213
2024-08-19,2558.823
2024-08-20,2563.978
2024-08-21,2565.315
2024-08-22,2575.089
2024-08-23,2618.994
2024-08-26,2627.21
2024-08-27,2618.45
2024-08-28,2623.562
2024-08-29,2616.128
2024-08-30,2639.399
2024-09-02,2627.03
2024-09-03,2572.355
2024-09-04,2565.647
2024-09-05,2565.353
2024-09-06,2555.309
2024-09-09,2537.765
2024-09-10,2524.57
2024-09-11,2514.888
2024-09-12,2551.361
2024-09-13,2597.206
2024-09-16,2596.483
2024-09-17,2623.106
2024-09-18,2618.098
2024-09-19,2660.934
2024-09-20,2641.627
2024-09-23,2654.109
2024-09-24,2685.883
2024-09-25,2684.626
2024-09-26,2730.721
2024-09-27,2732.886
2024-09-30,2701.638
2024-10-01,2652.125
2024-10-02,2649.973
2024-10-03,2615.638
2024-10-04,2632.665
2024-10-07,2627.481
2024-10-08,2612.266
2024-10-09,2609.524
2024-10-10,2585.332
2024-10-11,2603.235
2024-10-14,2590.465
2024-10-15,2615.659
2024-10-16,2587.406
2024-10-17,2573.008
2024-10-18,2595.086
2024-10-21,2569.71
2024-10-22,2568.465
2024-10-23,2578.908
2024-10-24,2562.488
2024-10-25,2599.431
2024-10-28,2611.087
2024-10-29,2605.552
2024-10-30,2573.875
2024-10-31,2547.763
2024-11-01,2552.872
2024-11-04,2579.309
2024-11-05,2573.504
2024-11-06,2527.482
2024-11-07,2619.327
2024-11-08,2565.905
2024-11-11,2563.779
2024-11-12,2488.803
2024-11-13,2462.999
2024-11-14,2486.507
2024-11-15,2462.172
2024-11-18,2465.622
2024-11-19,2450.098
2024-11-20,2412.809
2024-11-21,2425.199
2024-11-22,2443.072
2024-11-25,2464.862
2024-11-26,2438.03
2024-11-27,2479.053
2024-11-28,2490.412
2024-11-29,2492.652
2024-12-02,2496.916
2024-12-03,2518.176
2024-12-04,2548.367
2024-12-05,2574.631
2024-12-06,2562.793
2024-12-09,2579.388
2024-12-10,2538.737
2024-12-11,2528.79
2024-12-12,2509.757
2024-12-13,2503.799
2024-12-16,2505.785
2024-12-17,2484.635
2024-12-18,2482.237
2024-12-19,2422.937
2024-12-20,2412.008
2024-12-23,2410.412
2024-12-24,2398.157
2024-12-25,2398.157
2024-12-26,2409.148
2024-12-27,2444.063
2024-12-30,2435.856
2024-12-31,2434.544
2025-01-01,2434.544
2025-01-02,2441.64
2025-01-03,2442.492
2025-01-06,2461.077
2025-01-07,2481.697
2025-01-08,2451.299
2025-01-09,2467.29
2025-01-10,2425.126
2025-01-13,2397.513
2025-01-14,2434.678
2025-01-15,2498.482
2025-01-16,2499.034
2025-01-17,2526.592
2025-01-20,2549.439
2025-01-21,2576.899
2025-01-22,2573.962
2025-01-23,2618.368
2025-01-24,2619.898
2025-01-27,2614.746
2025-01-28,2595.37
2025-01-29,2634.244
2025-01-30,2653.275
2025-01-31,2616.178
2025-02-03,2583.438
2025-02-04,2621.464
2025-02-05,2652.737
2025-02-06,2697.685
2025-02-07,2693.656
2025-02-10,2713.875
2025-02-11,2729.348
2025-02-12,2735.212
2025-02-13,2806.219
2025-02-14,2832.838
2025-02-17,2850.072
2025-02-18,2862.171
2025-02-19,2803.733
2025-02-20,2835.843
2025-02-21,2841.224
2025-02-24,2840.946
2025-02-25,2873.241
2025-02-26,2903.838
2025-02-27,2857.359
2025-02-28,2836.606
2025-03-03,2901.187
2025-03-04,2806.579
2025-03-05,2937.941
2025-03-06,2974.684
2025-03-07,3004.634
2025-03-10,2955.282
2025-03-11,2919.629
2025-03-12,2904.515
2025-03-13,2858.931
2025-03-14,2924.102
2025-03-17,2948.501
2025-03-18,2972.892
2025-03-19,2930.049
2025-03-20,2915.506
2025-03-21,2888.929
2025-03-24,2887.02
2025-03-25,2925.334
2025-03-26,2896.585
2025-03-27,2868.397
2025-03-28,2853.115
2025-03-31,2788.117
2025-04-01,2825.072
2025-04-02,2828.399
2025-04-03,2794.671
2025-04-04,2571.107
2025-04-07,2458.601
2025-04-08,2505.162
2025-04-09,2426.41
2025-04-10,2586.03
2025-04-11,2589.01
2025-04-14,2721.684
2025-04-15,2757.105
2025-04-16,2752.363
2025-04-17,2771.975
2025-04-18,2771.975
2025-04-21,2798.44
2025-04-22,2835.439
2025-04-23,2834.727
2025-04-24,2861.995
2025-04-25,2864.526
2025-04-28,2896.873
2025-04-29,2890.402
2025-04-30,2938.419
2025-05-01,2902.891
2025-05-02,2975.825
2025-05-05,2962.932
2025-05-06,2943.042
2025-05-07,2949.211
2025-05-08,2930.423
2025-05-09,2935.427
2025-05-12,2980.899
2025-05-13,3006.463
2025-05-14,3003.771
2025-05-15,3019.152
2025-05-16,3005.47
2025-05-19,3047.555
2025-05-20,3083.578
2025-05-21,3101.861
2025-05-22,3016.55
2025-05-23,3027.938
2025-05-26,3073.857
2025-05-27,3037.397
2025-05-28,3020.15
2025-05-29,3043.252
2025-05-30,3025.018
2025-06-02,3048.696
2025-06-03,3014.918
2025-06-04,3040.416
2025-06-05,3056.41
2025-06-06,3027.933
2025-06-09,3042.672
2025-06-10,3056.735
2025-06-11,3041.831
2025-06-12,3060.786
2025-06-13,3006.485
2025-06-16,3044.968
2025-06-17,3004.118
2025-06-18,2983.978
2025-06-19,2949.898
2025-06-20,2940.592
2025-06-23,2945.791
2025-06-24,3019.919
2025-06-25,2998.537
2025-06-26,3011.734
2025-06-27,3073.926
2025-06-30,3037.031
2025-07-01,3055.261
2025-07-02,3068.107
2025-07-03,3070.102
2025-07-04,3044.57
2025-07-07,3053.724
2025-07-08,3042.145
2025-07-09,3060.835
2025-07-10,3093.238
2025-07-11,3049.592
2025-07-14,3022.715
2025-07-15,2979.159
2025-07-16,2926.203
2025-07-17,2940.863
2025-07-18,2969.513
2025-07-21,3022.824
2025-07-22,3039.914
2025-07-23,3102.521
2025-07-24,3113.613
2025-07-25,3113.415
2025-07-28,3072.237
2025-07-29,3048.545
2025-07-30,3018.198
2025-07-31,2988.574
2025-08-01,2972.039
2025-08-04,3004.202
2025-08-05,3012.908
2025-08-06,3039.411
2025-08-07,3092.04
2025-08-08,3117.674
2025-08-11,3086.706
2025-08-12,3129.103
2025-08-13,3146.868
2025-08-14,3142.458
2025-08-15,3160.783
2025-08-18,3120.051
2025-08-19,3162.533
2025-08-20,3170.159
2025-08-21,3153.284
2025-08-22,3239.742
2025-08-25,3209.554
2025-08-26,3180.129
2025-08-27,3152.361
2025-08-28,3164.4
2025-08-29,3161.849
