Date,SINGAPORE LARGE VALUE Large Cap
2024-02-07,2494.312
2024-02-08,2480.789
2024-02-09,2469.365
2024-02-12,2471.66
2024-02-13,2467.739
2024-02-14,2472.743
2024-02-15,2512.185
2024-02-16,2544.94
2024-02-19,2560.279
2024-02-20,2581.564
2024-02-21,2563.91
2024-02-22,2552.688
2024-02-23,2534.195
2024-02-26,2525.187
2024-02-27,2526.598
2024-02-28,2486.535
2024-02-29,2479.594
2024-03-01,2490.191
2024-03-04,2494.623
2024-03-05,2494.067
2024-03-06,2525.116
2024-03-07,2523.382
2024-03-08,2543.048
2024-03-11,2537.581
2024-03-12,2527.688
2024-03-13,2553.466
2024-03-14,2571.814
2024-03-15,2564.993
2024-03-18,2568.962
2024-03-19,2565.349
2024-03-20,2563.156
2024-03-21,2601.103
2024-03-22,2576.233
2024-03-25,2567.605
2024-03-26,2600.78
2024-03-27,2617.32
2024-03-28,2575.886
2024-03-29,2575.886
2024-04-01,2582.391
2024-04-02,2604.349
2024-04-03,2596.31
2024-04-04,2617.346
2024-04-05,2605.337
2024-04-08,2607.563
2024-04-09,2630.859
2024-04-10,2616.856
2024-04-11,2614.697
2024-04-12,2596.482
2024-04-15,2584.415
2024-04-16,2543.425
2024-04-17,2566.025
2024-04-18,2601.707
2024-04-19,2594.444
2024-04-22,2623.88
2024-04-23,2670.299
2024-04-24,2686.107
2024-04-25,2713.571
2024-04-26,2700.222
2024-04-29,2700.097
2024-04-30,2687.413
2024-05-01,2687.413
2024-05-02,2708.503
2024-05-03,2727.901
2024-05-06,2720.705
2024-05-07,2713.185
2024-05-08,2675.236
2024-05-09,2711.445
2024-05-10,2729.872
2024-05-13,2744.886
2024-05-14,2747.903
2024-05-15,2753.568
2024-05-16,2757.159
2024-05-17,2778.476
2024-05-20,2767.764
2024-05-21,2765.964
2024-05-22,2759.305
2024-05-23,2779.799
2024-05-24,2777.006
2024-05-27,2777.108
2024-05-28,2786.459
2024-05-29,2765.685
2024-05-30,2771.134
2024-05-31,2786.722
2024-06-03,2801.619
2024-06-04,2791.712
2024-06-05,2777.097
2024-06-06,2787.697
2024-06-07,2774.39
2024-06-10,2768.646
2024-06-11,2763.915
2024-06-12,2790.381
2024-06-13,2789.863
2024-06-14,2756.646
2024-06-17,2758.784
2024-06-18,2774.188
2024-06-19,2786.362
2024-06-20,2777.913
2024-06-21,2776.089
2024-06-24,2796.385
2024-06-25,2812.892
2024-06-26,2817.623
2024-06-27,2841.945
2024-06-28,2847.059
2024-07-01,2849.121
2024-07-02,2892.43
2024-07-03,2949.764
2024-07-04,2987.837
2024-07-05,2967.003
2024-07-08,2973.07
2024-07-09,3000.587
2024-07-10,3025.748
2024-07-11,3031.513
2024-07-12,3051.386
2024-07-15,3062.563
2024-07-16,3050.01
2024-07-17,3057.687
2024-07-18,3047.032
2024-07-19,3016.544
2024-07-22,3025.271
2024-07-23,3037.265
2024-07-24,3054.633
2024-07-25,3012.931
2024-07-26,2994.195
2024-07-29,3010.4
2024-07-30,3002.624
2024-07-31,3025.682
2024-08-01,3005.771
2024-08-02,3022.405
2024-08-05,2894.014
2024-08-06,2837.485
2024-08-07,2876.204
2024-08-08,2901.219
2024-08-09,2907.578
2024-08-12,2895.239
2024-08-13,2914.869
2024-08-14,2957.05
2024-08-15,2987.86
2024-08-16,3024.802
2024-08-19,3045.159
2024-08-20,3061.058
2024-08-21,3051.556
2024-08-22,3037.419
2024-08-23,3068.73
2024-08-26,3067.675
2024-08-27,3074.67
2024-08-28,3074.753
2024-08-29,3100.26
2024-08-30,3148.46
2024-09-02,3152.893
2024-09-03,3169.607
2024-09-04,3160.073
2024-09-05,3173.006
2024-09-06,3171.194
2024-09-09,3205.378
2024-09-10,3241.778
2024-09-11,3264.313
2024-09-12,3275.526
2024-09-13,3298.295
2024-09-16,3297.347
2024-09-17,3320.533
2024-09-18,3329.48
2024-09-19,3360.225
2024-09-20,3373.413
2024-09-23,3393.937
2024-09-24,3382.718
2024-09-25,3334.178
2024-09-26,3315.585
2024-09-27,3307.286
2024-09-30,3305.717
2024-10-01,3269.761
2024-10-02,3251.3
2024-10-03,3225.625
2024-10-04,3206.992
2024-10-07,3210.12
2024-10-08,3201.765
2024-10-09,3219.207
2024-10-10,3205.536
2024-10-11,3203.484
2024-10-14,3231.869
2024-10-15,3234.977
2024-10-16,3222.603
2024-10-17,3254.076
2024-10-18,3280.993
2024-10-21,3248.33
2024-10-22,3217.012
2024-10-23,3219.789
2024-10-24,3240.547
2024-10-25,3235.734
2024-10-28,3219.842
2024-10-29,3236.236
2024-10-30,3189.956
2024-10-31,3188.992
2024-11-01,3175.834
2024-11-04,3195.012
2024-11-05,3202.839
2024-11-06,3207.697
2024-11-07,3316.079
2024-11-08,3411.89
2024-11-11,3436.346
2024-11-12,3365.127
2024-11-13,3372.838
2024-11-14,3402.377
2024-11-15,3406.782
2024-11-18,3409.949
2024-11-19,3439.499
2024-11-20,3414.028
2024-11-21,3393.421
2024-11-22,3394.015
2024-11-25,3356.548
2024-11-26,3346.568
2024-11-27,3365.662
2024-11-28,3389.761
2024-11-29,3394.112
2024-12-02,3372.202
2024-12-03,3408.121
2024-12-04,3422.781
2024-12-05,3464.859
2024-12-06,3442.71
2024-12-09,3461.525
2024-12-10,3481.699
2024-12-11,3463.177
2024-12-12,3479.734
2024-12-13,3469.655
2024-12-16,3495.207
2024-12-17,3471.962
2024-12-18,3431.235
2024-12-19,3401.765
2024-12-20,3353.377
2024-12-23,3383.288
2024-12-24,3388.079
2024-12-25,3388.079
2024-12-26,3376.171
2024-12-27,3380.836
2024-12-30,3408.459
2024-12-31,3392.945
2025-01-01,3392.945
2025-01-02,3390.799
2025-01-03,3371.562
2025-01-06,3421.099
2025-01-07,3443.764
2025-01-08,3530.955
2025-01-09,3513.577
2025-01-10,3431.491
2025-01-13,3414.512
2025-01-14,3427.76
2025-01-15,3406.162
2025-01-16,3441.802
2025-01-17,3449.195
2025-01-20,3477.236
2025-01-21,3459.949
2025-01-22,3459.725
2025-01-23,3480.274
2025-01-24,3499.841
2025-01-27,3498.422
2025-01-28,3471.333
2025-01-29,3478.278
2025-01-30,3480.083
2025-01-31,3531.264
2025-02-03,3490.412
2025-02-04,3517.488
2025-02-05,3516.227
2025-02-06,3513.762
2025-02-07,3527.281
2025-02-10,3554.732
2025-02-11,3532.844
2025-02-12,3530.333
2025-02-13,3561.598
2025-02-14,3597.714
2025-02-17,3627.919
2025-02-18,3657.36
2025-02-19,3665.129
2025-02-20,3670.02
2025-02-21,3675.496
2025-02-24,3661.005
2025-02-25,3653.408
2025-02-26,3631.283
2025-02-27,3618.459
2025-02-28,3577.416
2025-03-03,3590.487
2025-03-04,3582.399
2025-03-05,3612.299
2025-03-06,3636.309
2025-03-07,3639.52
2025-03-10,3622.454
2025-03-11,3521.809
2025-03-12,3505.645
2025-03-13,3473.838
2025-03-14,3471.823
2025-03-17,3506.036
2025-03-18,3547.605
2025-03-19,3551.566
2025-03-20,3573.057
2025-03-21,3571.364
2025-03-24,3568.589
2025-03-25,3601.688
2025-03-26,3603.153
2025-03-27,3634.092
2025-03-28,3613.116
2025-03-31,3604.514
2025-04-01,3580.867
2025-04-02,3578.554
2025-04-03,3562.698
2025-04-04,3405.515
2025-04-07,3153.217
2025-04-08,3030.846
2025-04-09,2955.256
2025-04-10,3201.529
2025-04-11,3136.155
2025-04-14,3189.4
2025-04-15,3278.019
2025-04-16,3305.024
2025-04-17,3370.342
2025-04-18,3370.342
2025-04-21,3443.465
2025-04-22,3459.218
2025-04-23,3500.247
2025-04-24,3479.316
2025-04-25,3466.652
2025-04-28,3463.501
2025-04-29,3478.681
2025-04-30,3519.441
2025-05-01,3503.743
2025-05-02,3570.952
2025-05-05,3591.316
2025-05-06,3594.851
2025-05-07,3572.651
2025-05-08,3549.352
2025-05-09,3581.078
2025-05-12,3558.446
2025-05-13,3604.557
2025-05-14,3598.591
2025-05-15,3627.849
2025-05-16,3635.32
2025-05-19,3630.832
2025-05-20,3631.493
2025-05-21,3647.483
2025-05-22,3626.025
2025-05-23,3666.494
2025-05-26,3654.149
2025-05-27,3666.439
2025-05-28,3695.318
2025-05-29,3698.726
2025-05-30,3656.552
2025-06-02,3672.491
2025-06-03,3652.474
2025-06-04,3674.332
2025-06-05,3675.084
2025-06-06,3668.432
2025-06-09,3686.838
2025-06-10,3677.433
2025-06-11,3670.982
2025-06-12,3691.584
2025-06-13,3664.126
2025-06-16,3663.222
2025-06-17,3659.998
2025-06-18,3654.032
2025-06-19,3620.796
2025-06-20,3617.367
2025-06-23,3617.63
2025-06-24,3677.773
2025-06-25,3687.834
2025-06-26,3718.451
2025-06-27,3735.656
2025-06-30,3735.713
2025-07-01,3755.324
2025-07-02,3759.977
2025-07-03,3751.855
2025-07-04,3761.766
2025-07-07,3780.341
2025-07-08,3795.025
2025-07-09,3795.411
2025-07-10,3819.289
2025-07-11,3850.621
2025-07-14,3854.443
2025-07-15,3836.926
2025-07-16,3830.642
2025-07-17,3863.296
2025-07-18,3905.647
2025-07-21,3909.843
2025-07-22,3901.417
2025-07-23,3914.784
2025-07-24,3929.622
2025-07-25,3890.839
2025-07-28,3857.205
2025-07-29,3832.322
2025-07-30,3801.527
2025-07-31,3757.018
2025-08-01,3767.567
2025-08-04,3812.721
2025-08-05,3820.116
2025-08-06,3837.491
2025-08-07,3819.06
2025-08-08,3823.461
2025-08-11,3821.056
2025-08-12,3820.382
2025-08-13,3873.596
2025-08-14,3881.298
2025-08-15,3893.6
2025-08-18,3841.159
2025-08-19,3865.639
2025-08-20,3879.575
2025-08-21,3860.405
2025-08-22,3914.707
2025-08-25,3908.344
2025-08-26,3890.572
2025-08-27,3867.732
2025-08-28,3904.838
2025-08-29,3898.405
2025-09-01,3901.402
2025-09-02,3925.906
2025-09-03,3912.306
2025-09-04,3933.818
2025-09-05,3945.976
2025-09-08,3926.42
2025-09-09,3913.4
2025-09-10,3933.408
2025-09-11,3933.398
2025-09-12,3919.085
2025-09-15,3914.297
2025-09-16,3926.761
2025-09-17,3903.509
2025-09-18,3869.961
2025-09-19,3856.881
2025-09-22,3847.002
2025-09-23,3835.246
2025-09-24,3801.91
2025-09-25,3775.565
2025-09-26,3777.517
2025-09-29,3775.134
2025-09-30,3795.158
2025-10-01,3814.468
2025-10-02,3857.838
2025-10-03,3882.992
2025-10-06,3877.374
2025-10-07,3883.17
2025-10-08,3874.27
2025-10-09,3860.835
2025-10-10,3866.586
2025-10-13,3831.966
2025-10-14,3822.936
2025-10-15,3837.412
2025-10-16,3832.127
2025-10-17,3807.686
2025-10-20,3815.046
2025-10-21,3832.195
2025-10-22,3829.996
2025-10-23,3837.417
2025-10-24,3832.229
2025-10-27,3855.056
2025-10-28,3870.431
2025-10-29,3868.468
2025-10-30,3856.248
2025-10-31,3844.285
2025-11-03,3846.891
2025-11-04,3836.93
2025-11-05,3840.487
2025-11-06,3858.299
2025-11-07,3949.116
2025-11-10,3976.116
2025-11-11,4039.958
2025-11-12,4074.235
2025-11-13,4090.903
2025-11-14,4078.25
2025-11-17,4058.394
2025-11-18,4041.813
2025-11-19,4010.504
2025-11-20,4024.063
2025-11-21,3988.128
2025-11-24,4008.795
2025-11-25,4019.514
2025-11-26,4048.66
2025-11-27,4049.109
2025-11-28,4077.943
2025-12-01,4091.067
2025-12-02,4097.078
2025-12-03,4136.454
2025-12-04,4114.713
2025-12-05,4099.635
2025-12-08,4065.795
2025-12-09,4077.624
2025-12-10,4089.903
2025-12-11,4109.137
2025-12-12,4165.82
2025-12-15,4189.796
2025-12-16,4186.196
2025-12-17,4170.609
2025-12-18,4174.394
2025-12-19,4166.444
2025-12-22,4216.121
2025-12-23,4250.083
2025-12-24,4247.753
2025-12-25,4247.753
2025-12-26,4257.966
2025-12-29,4242.093
2025-12-30,4263.261
2025-12-31,4240.818
