Date,WORLD ex USA SMID VALUE SMID (Small+Mid Cap)
2024-05-10,1666.848
2024-05-13,1670.645
2024-05-14,1677.802
2024-05-15,1689.653
2024-05-16,1692.036
2024-05-17,1694.25
2024-05-20,1699.746
2024-05-21,1695.523
2024-05-22,1680.961
2024-05-23,1674.938
2024-05-24,1676.856
2024-05-27,1689.613
2024-05-28,1691.935
2024-05-29,1663.792
2024-05-30,1675.472
2024-05-31,1687.239
2024-06-03,1702.788
2024-06-04,1693.775
2024-06-05,1681.411
2024-06-06,1685.73
2024-06-07,1668.938
2024-06-10,1666.521
2024-06-11,1646.052
2024-06-12,1670.142
2024-06-13,1639.779
2024-06-14,1623.279
2024-06-17,1617.144
2024-06-18,1631.671
2024-06-19,1634.422
2024-06-20,1636.007
2024-06-21,1623.088
2024-06-24,1637.955
2024-06-25,1637.651
2024-06-26,1626.54
2024-06-27,1627.433
2024-06-28,1626.608
2024-07-01,1631.853
2024-07-02,1634.857
2024-07-03,1654.087
2024-07-04,1666.634
2024-07-05,1662.562
2024-07-08,1661.501
2024-07-09,1653.061
2024-07-10,1664.105
2024-07-11,1696.33
2024-07-12,1707.915
2024-07-15,1700.919
2024-07-16,1696.39
2024-07-17,1711.301
2024-07-18,1710.251
2024-07-19,1692.316
2024-07-22,1694.679
2024-07-23,1696.824
2024-07-24,1691.693
2024-07-25,1674.005
2024-07-26,1681.303
2024-07-29,1685.112
2024-07-30,1684.004
2024-07-31,1715.608
2024-08-01,1688.386
2024-08-02,1656.496
2024-08-05,1588.54
2024-08-06,1616.418
2024-08-07,1629.867
2024-08-08,1624.49
2024-08-09,1637.994
2024-08-12,1636.213
2024-08-13,1656.328
2024-08-14,1677.272
2024-08-15,1680.057
2024-08-16,1698.288
2024-08-19,1713.894
2024-08-20,1721.403
2024-08-21,1722.523
2024-08-22,1722.623
2024-08-23,1746.274
2024-08-26,1752.09
2024-08-27,1755.648
2024-08-28,1752.386
2024-08-29,1745.751
2024-08-30,1754.403
2024-09-02,1749.99
2024-09-03,1741.041
2024-09-04,1730.797
2024-09-05,1735.706
2024-09-06,1731.942
2024-09-09,1723.439
2024-09-10,1719.996
2024-09-11,1711.422
2024-09-12,1730.861
2024-09-13,1750.611
2024-09-16,1753.75
2024-09-17,1754.95
2024-09-18,1755.352
2024-09-19,1773.425
2024-09-20,1759.589
2024-09-23,1766.082
2024-09-24,1776.112
2024-09-25,1774.742
2024-09-26,1799.28
2024-09-27,1818.469
2024-09-30,1795.404
2024-10-01,1784.912
2024-10-02,1766.223
2024-10-03,1756.733
2024-10-04,1757.637
2024-10-07,1761.746
2024-10-08,1744.795
2024-10-09,1745.861
2024-10-10,1743.788
2024-10-11,1746.325
2024-10-14,1743.25
2024-10-15,1746.652
2024-10-16,1742.497
2024-10-17,1745.883
2024-10-18,1749.498
2024-10-21,1736.307
2024-10-22,1723.575
2024-10-23,1706.487
2024-10-24,1708.194
2024-10-25,1706.89
2024-10-28,1711.376
2024-10-29,1705.706
2024-10-30,1707.553
2024-10-31,1696.485
2024-11-01,1695.048
2024-11-04,1702.614
2024-11-05,1711.905
2024-11-06,1691.353
2024-11-07,1721.182
2024-11-08,1708.567
2024-11-11,1699.131
2024-11-12,1678.976
2024-11-13,1667.17
2024-11-14,1669.132
2024-11-15,1670.68
2024-11-18,1676.302
2024-11-19,1682.464
2024-11-20,1665.761
2024-11-21,1671.592
2024-11-22,1673.921
2024-11-25,1687.92
2024-11-26,1678.757
2024-11-27,1690.742
2024-11-28,1696.318
2024-11-29,1704.209
2024-12-02,1699.609
2024-12-03,1715.82
2024-12-04,1710.343
2024-12-05,1720.325
2024-12-06,1716.032
2024-12-09,1720.307
2024-12-10,1704.253
2024-12-11,1703.599
2024-12-12,1701.113
2024-12-13,1688.326
2024-12-16,1680.629
2024-12-17,1671.971
2024-12-18,1665.705
2024-12-19,1631.276
2024-12-20,1635.968
2024-12-23,1640.926
2024-12-24,1646.339
2024-12-25,1646.529
2024-12-26,1648.623
2024-12-27,1662.433
2024-12-30,1658.197
2024-12-31,1661.041
2025-01-01,1661.54
2025-01-02,1660.256
2025-01-03,1658.57
2025-01-06,1670.263
2025-01-07,1664.546
2025-01-08,1647.137
2025-01-09,1643.123
2025-01-10,1626.731
2025-01-13,1618.405
2025-01-14,1626.132
2025-01-15,1651.006
2025-01-16,1655.681
2025-01-17,1663.348
2025-01-20,1679.332
2025-01-21,1683.701
2025-01-22,1681.81
2025-01-23,1684.249
2025-01-24,1698.551
2025-01-27,1703.352
2025-01-28,1697.91
2025-01-29,1704.669
2025-01-30,1719.495
2025-01-31,1715.854
2025-02-03,1685.024
2025-02-04,1698.236
2025-02-05,1719.062
2025-02-06,1730.201
2025-02-07,1726.3
2025-02-10,1729.664
2025-02-11,1727.127
2025-02-12,1723.043
2025-02-13,1746.171
2025-02-14,1758.158
2025-02-17,1761.444
2025-02-18,1764.193
2025-02-19,1751.971
2025-02-20,1758.765
2025-02-21,1757.592
2025-02-24,1760.608
2025-02-25,1763.247
2025-02-26,1772.411
2025-02-27,1761.432
2025-02-28,1746.352
2025-03-03,1765.77
2025-03-04,1749.318
2025-03-05,1786.415
2025-03-06,1805.146
2025-03-07,1805.717
2025-03-10,1792.271
2025-03-11,1782.692
2025-03-12,1791.37
2025-03-13,1786.144
2025-03-14,1800.051
2025-03-17,1823.11
2025-03-18,1831.049
2025-03-19,1828.476
2025-03-20,1827.334
2025-03-21,1818.425
2025-03-24,1811.11
2025-03-25,1824.711
2025-03-26,1819.745
2025-03-27,1817.983
2025-03-28,1810.103
2025-03-31,1775.577
2025-04-01,1789.441
2025-04-02,1785.43
2025-04-03,1788.371
2025-04-04,1698.949
2025-04-07,1603.676
2025-04-08,1647.23
2025-04-09,1627.617
2025-04-10,1709.766
2025-04-11,1720.123
2025-04-14,1759.757
2025-04-15,1780.247
2025-04-16,1785.052
2025-04-17,1792.619
2025-04-18,1799.317
2025-04-21,1808.932
2025-04-22,1817.32
2025-04-23,1823.34
2025-04-24,1829.162
2025-04-25,1832.655
2025-04-28,1851.018
2025-04-29,1858.945
2025-04-30,1866.177
2025-05-01,1850.734
2025-05-02,1878.119
2025-05-05,1880.263
2025-05-06,1889.984
2025-05-07,1896.422
2025-05-08,1886.158
2025-05-09,1899.405
2025-05-12,1884.91
2025-05-13,1896.795
2025-05-14,1906.614
2025-05-15,1905.302
2025-05-16,1908.846
2025-05-19,1924.171
2025-05-20,1934.166
2025-05-21,1946.332
2025-05-22,1929.097
2025-05-23,1939.707
2025-05-26,1957.5
2025-05-27,1952.137
2025-05-28,1945.226
2025-05-29,1956.846
2025-05-30,1960.042
