Date,HONG KONG SMALL VALUE Small Cap
2024-06-20,829.283
2024-06-21,823.676
2024-06-24,824.076
2024-06-25,833.396
2024-06-26,832.658
2024-06-27,823.36
2024-06-28,824.845
2024-07-01,824.317
2024-07-02,823.301
2024-07-03,826.751
2024-07-04,822.587
2024-07-05,813.64
2024-07-08,804.192
2024-07-09,803.309
2024-07-10,803.061
2024-07-11,813.823
2024-07-12,829.911
2024-07-15,815.309
2024-07-16,807.748
2024-07-17,809.906
2024-07-18,813.984
2024-07-19,795.949
2024-07-22,800.188
2024-07-23,789.346
2024-07-24,785.684
2024-07-25,779.084
2024-07-26,779.324
2024-07-29,784.431
2024-07-30,764.495
2024-07-31,783.741
2024-08-01,774.454
2024-08-02,768.522
2024-08-05,764.533
2024-08-06,767.703
2024-08-07,772.022
2024-08-08,771.157
2024-08-09,774.169
2024-08-12,774.304
2024-08-13,778.11
2024-08-14,781.964
2024-08-15,780.307
2024-08-16,785.436
2024-08-19,789.862
2024-08-20,789.262
2024-08-21,790.866
2024-08-22,791.432
2024-08-23,795.428
2024-08-26,805.831
2024-08-27,810.973
2024-08-28,810.942
2024-08-29,812.459
2024-08-30,822.85
2024-09-02,809.595
2024-09-03,810.564
2024-09-04,805.666
2024-09-05,812.733
2024-09-06,812.7
2024-09-09,802.965
2024-09-10,799.304
2024-09-11,792.039
2024-09-12,795.103
2024-09-13,805.121
2024-09-16,812.636
2024-09-17,821.946
2024-09-18,821.723
2024-09-19,833.889
2024-09-20,841.711
2024-09-23,840.154
2024-09-24,856.72
2024-09-25,858.16
2024-09-26,878.392
2024-09-27,916.04
2024-09-30,941.804
2024-10-01,940.86
2024-10-02,987.057
2024-10-03,956.344
2024-10-04,963.507
2024-10-07,997.406
2024-10-08,922.078
2024-10-09,905.511
2024-10-10,925.039
2024-10-11,924.495
2024-10-14,918.86
2024-10-15,899.919
2024-10-16,902.284
2024-10-17,894.388
2024-10-18,920.39
2024-10-21,912.228
2024-10-22,915.905
2024-10-23,924.441
2024-10-24,908.209
2024-10-25,918.934
2024-10-28,933.935
2024-10-29,927.75
2024-10-30,919.256
2024-10-31,910.359
2024-11-01,912.957
2024-11-04,917.719
2024-11-05,931.589
2024-11-06,918.082
2024-11-07,925.439
2024-11-08,919.169
2024-11-11,913.128
2024-11-12,902.157
2024-11-13,898.244
2024-11-14,882.8
2024-11-15,885.188
2024-11-18,885.681
2024-11-19,893.745
2024-11-20,902.202
2024-11-21,893.118
2024-11-22,880.744
2024-11-25,884.089
2024-11-26,880.201
2024-11-27,892.869
2024-11-28,889.428
2024-11-29,898.483
2024-12-02,902.264
2024-12-03,913.458
2024-12-04,913.015
2024-12-05,914.853
2024-12-06,917.323
2024-12-09,927.867
2024-12-10,921.101
2024-12-11,918.183
2024-12-12,922.884
2024-12-13,911.521
2024-12-16,900.923
2024-12-17,892.675
2024-12-18,898.232
2024-12-19,889.083
2024-12-20,888.724
2024-12-23,889.95
2024-12-24,893.289
2024-12-25,893.289
2024-12-26,893.245
2024-12-27,898.854
2024-12-30,902.003
2024-12-31,900.051
2025-01-01,900.051
2025-01-02,883.618
2025-01-03,878.482
2025-01-06,880.808
2025-01-07,882.706
2025-01-08,872.768
2025-01-09,870.472
2025-01-10,862.524
2025-01-13,852.862
2025-01-14,858.525
2025-01-15,860.775
2025-01-16,865.066
2025-01-17,879.434
2025-01-20,876.702
2025-01-21,878.157
2025-01-22,867.667
2025-01-23,867.044
2025-01-24,867.134
2025-01-27,876.052
2025-01-28,870.312
2025-01-29,870.224
2025-01-30,870.274
2025-01-31,870.558
2025-02-03,874.509
2025-02-04,871.538
2025-02-05,869.495
2025-02-06,871.249
2025-02-07,869.026
2025-02-10,869.671
2025-02-11,862.814
2025-02-12,882.742
2025-02-13,870.152
2025-02-14,884.381
2025-02-17,889.92
2025-02-18,893.273
2025-02-19,893.731
2025-02-20,897.805
2025-02-21,906.802
2025-02-24,918.164
2025-02-25,914.377
2025-02-26,925.652
2025-02-27,936.231
2025-02-28,917.22
2025-03-03,922.112
2025-03-04,923.721
2025-03-05,939.96
2025-03-06,951.351
2025-03-07,951.45
2025-03-10,952.948
2025-03-11,953.93
2025-03-12,942.633
2025-03-13,935.789
2025-03-14,944.029
2025-03-17,951.837
2025-03-18,968.139
2025-03-19,972.667
2025-03-20,962.505
2025-03-21,951.206
2025-03-24,949.149
2025-03-25,940.622
2025-03-26,948.412
2025-03-27,948.75
2025-03-28,950.0
2025-03-31,927.926
2025-04-01,936.457
2025-04-02,938.398
2025-04-03,920.825
2025-04-04,920.225
2025-04-07,819.651
2025-04-08,824.757
2025-04-09,821.684
2025-04-10,842.102
2025-04-11,843.948
2025-04-14,858.201
2025-04-15,855.933
2025-04-16,844.438
2025-04-17,854.937
2025-04-18,854.937
2025-04-21,855.359
2025-04-22,864.69
2025-04-23,879.68
2025-04-24,880.082
2025-04-25,883.763
2025-04-28,888.077
2025-04-29,890.341
2025-04-30,898.84
2025-05-01,898.545
2025-05-02,914.394
2025-05-05,915.247
2025-05-06,923.036
2025-05-07,925.182
2025-05-08,925.488
2025-05-09,932.264
2025-05-12,947.068
2025-05-13,946.842
2025-05-14,950.541
2025-05-15,941.829
2025-05-16,942.007
2025-05-19,935.655
2025-05-20,941.08
2025-05-21,943.823
2025-05-22,935.579
2025-05-23,939.232
2025-05-26,939.7
2025-05-27,942.485
2025-05-28,941.787
2025-05-29,951.312
2025-05-30,944.045
2025-06-02,940.415
2025-06-03,950.167
2025-06-04,949.161
2025-06-05,958.405
2025-06-06,960.01
2025-06-09,967.712
2025-06-10,972.435
2025-06-11,981.8
2025-06-12,979.075
2025-06-13,984.273
2025-06-16,994.851
2025-06-17,991.51
2025-06-18,984.546
2025-06-19,963.001
2025-06-20,967.1
2025-06-23,979.668
2025-06-24,993.954
2025-06-25,1041.752
2025-06-26,1044.312
2025-06-27,1040.669
2025-06-30,1045.34
