Date,ACWI SMALL GROWTH Small Cap
2024-03-06,2929.841
2024-03-07,2949.345
2024-03-08,2947.022
2024-03-11,2923.784
2024-03-12,2932.594
2024-03-13,2932.711
2024-03-14,2904.921
2024-03-15,2901.937
2024-03-18,2903.661
2024-03-19,2908.542
2024-03-20,2933.416
2024-03-21,2963.889
2024-03-22,2945.561
2024-03-25,2942.967
2024-03-26,2943.186
2024-03-27,2973.65
2024-03-28,2977.324
2024-03-29,2981.956
2024-04-01,2963.736
2024-04-02,2931.47
2024-04-03,2941.758
2024-04-04,2934.218
2024-04-05,2936.895
2024-04-08,2953.664
2024-04-09,2961.222
2024-04-10,2923.359
2024-04-11,2924.069
2024-04-12,2884.018
2024-04-15,2847.832
2024-04-16,2817.235
2024-04-17,2801.283
2024-04-18,2802.811
2024-04-19,2786.032
2024-04-22,2804.933
2024-04-23,2846.707
2024-04-24,2850.71
2024-04-25,2833.25
2024-04-26,2854.156
2024-04-29,2877.212
2024-04-30,2841.34
2024-05-01,2840.438
2024-05-02,2874.755
2024-05-03,2904.955
2024-05-06,2932.323
2024-05-07,2942.392
2024-05-08,2926.053
2024-05-09,2943.001
2024-05-10,2939.533
2024-05-13,2943.237
2024-05-14,2969.623
2024-05-15,2993.227
2024-05-16,2987.478
2024-05-17,2989.332
2024-05-20,3006.141
2024-05-21,2993.727
2024-05-22,2979.798
2024-05-23,2954.318
2024-05-24,2971.281
2024-05-27,2980.857
2024-05-28,2976.677
2024-05-29,2939.045
2024-05-30,2948.666
2024-05-31,2965.636
2024-06-03,2965.542
2024-06-04,2932.704
2024-06-05,2958.869
2024-06-06,2958.428
2024-06-07,2936.252
2024-06-10,2947.3
2024-06-11,2938.716
2024-06-12,2981.412
2024-06-13,2953.361
2024-06-14,2924.884
2024-06-17,2931.112
2024-06-18,2944.068
2024-06-19,2944.03
2024-06-20,2937.838
2024-06-21,2938.774
2024-06-24,2949.42
2024-06-25,2939.177
2024-06-26,2932.934
2024-06-27,2944.987
2024-06-28,2950.156
2024-07-01,2935.584
2024-07-02,2936.593
2024-07-03,2958.294
2024-07-04,2967.613
2024-07-05,2964.55
2024-07-08,2973.092
2024-07-09,2958.732
2024-07-10,2975.045
2024-07-11,3036.442
2024-07-12,3062.907
2024-07-15,3075.631
2024-07-16,3120.647
2024-07-17,3090.302
2024-07-18,3053.907
2024-07-19,3029.724
2024-07-22,3052.507
2024-07-23,3063.755
2024-07-24,3022.14
2024-07-25,3015.904
2024-07-26,3047.726
2024-07-29,3042.41
2024-07-30,3042.332
2024-07-31,3080.296
2024-08-01,3021.858
2024-08-02,2931.074
2024-08-05,2822.754
2024-08-06,2864.763
2024-08-07,2861.04
2024-08-08,2900.073
2024-08-09,2914.847
2024-08-12,2908.457
2024-08-13,2945.015
2024-08-14,2954.72
2024-08-15,2995.632
2024-08-16,3016.202
2024-08-19,3046.603
2024-08-20,3041.523
2024-08-21,3068.527
2024-08-22,3051.763
2024-08-23,3105.844
2024-08-26,3104.365
2024-08-27,3097.56
2024-08-28,3078.307
2024-08-29,3087.246
2024-08-30,3105.287
2024-09-02,3096.25
2024-09-03,3032.883
2024-09-04,3016.98
2024-09-05,3006.133
2024-09-06,2970.79
2024-09-09,2973.706
2024-09-10,2974.489
2024-09-11,2982.225
2024-09-12,3021.138
2024-09-13,3069.289
2024-09-16,3078.693
2024-09-17,3091.376
2024-09-18,3086.988
2024-09-19,3139.305
2024-09-20,3126.345
2024-09-23,3133.868
2024-09-24,3145.775
2024-09-25,3128.175
2024-09-26,3165.956
2024-09-27,3186.757
2024-09-30,3175.369
2024-10-01,3151.801
2024-10-02,3140.929
2024-10-03,3120.707
2024-10-04,3142.239
2024-10-07,3128.773
2024-10-08,3121.845
2024-10-09,3131.619
2024-10-10,3122.117
2024-10-11,3157.732
2024-10-14,3166.751
2024-10-15,3166.735
2024-10-16,3174.832
2024-10-17,3166.565
2024-10-18,3170.251
2024-10-21,3145.305
2024-10-22,3119.648
2024-10-23,3091.946
2024-10-24,3097.027
2024-10-25,3089.255
2024-10-28,3114.075
2024-10-29,3114.794
2024-10-30,3110.999
2024-10-31,3086.14
2024-11-01,3093.151
2024-11-04,3102.197
2024-11-05,3136.48
2024-11-06,3204.06
2024-11-07,3230.092
2024-11-08,3235.786
2024-11-11,3250.113
2024-11-12,3205.17
2024-11-13,3177.411
2024-11-14,3145.717
2024-11-15,3112.623
2024-11-18,3113.919
2024-11-19,3142.092
2024-11-20,3142.653
2024-11-21,3179.679
2024-11-22,3214.469
2024-11-25,3255.392
2024-11-26,3241.342
2024-11-27,3244.781
2024-11-28,3246.976
2024-11-29,3264.864
2024-12-02,3260.614
2024-12-03,3276.79
2024-12-04,3293.469
2024-12-05,3274.846
2024-12-06,3281.974
2024-12-09,3261.574
2024-12-10,3237.004
2024-12-11,3256.727
2024-12-12,3235.912
2024-12-13,3214.962
2024-12-16,3220.99
2024-12-17,3196.545
2024-12-18,3117.552
2024-12-19,3087.91
2024-12-20,3099.828
2024-12-23,3101.698
2024-12-24,3119.06
2024-12-25,3119.587
2024-12-26,3131.784
2024-12-27,3115.111
2024-12-30,3092.693
2024-12-31,3093.631
2025-01-01,3094.716
2025-01-02,3099.573
2025-01-03,3130.99
2025-01-06,3141.384
2025-01-07,3130.069
2025-01-08,3110.173
2025-01-09,3104.809
2025-01-10,3065.343
2025-01-13,3044.527
2025-01-14,3064.348
2025-01-15,3107.409
2025-01-16,3128.588
2025-01-17,3137.735
2025-01-20,3151.465
2025-01-21,3191.856
2025-01-22,3193.45
2025-01-23,3199.39
2025-01-24,3198.833
2025-01-27,3147.432
2025-01-28,3156.962
2025-01-29,3163.288
2025-01-30,3199.692
2025-01-31,3180.806
2025-02-03,3136.957
2025-02-04,3170.394
2025-02-05,3208.694
2025-02-06,3207.923
2025-02-07,3188.929
2025-02-10,3198.766
2025-02-11,3171.645
2025-02-12,3159.564
2025-02-13,3200.143
2025-02-14,3203.399
2025-02-17,3206.374
2025-02-18,3217.234
2025-02-19,3199.8
2025-02-20,3179.722
2025-02-21,3121.737
2025-02-24,3102.189
2025-02-25,3078.899
2025-02-26,3090.477
2025-02-27,3043.277
2025-02-28,3039.081
2025-03-03,2996.318
2025-03-04,2971.54
2025-03-05,3023.582
2025-03-06,2997.658
2025-03-07,2998.503
2025-03-10,2932.503
2025-03-11,2926.182
2025-03-12,2938.36
2025-03-13,2901.884
2025-03-14,2961.546
2025-03-17,3001.668
2025-03-18,2988.526
2025-03-19,3016.949
2025-03-20,3004.262
2025-03-21,2991.675
2025-03-24,3034.391
2025-03-25,3031.741
2025-03-26,3004.501
2025-03-27,2990.19
2025-03-28,2944.226
2025-03-31,2909.193
2025-04-01,2926.728
2025-04-02,2957.348
2025-04-03,2851.538
2025-04-04,2721.661
2025-04-07,2634.418
2025-04-08,2626.512
2025-04-09,2747.634
2025-04-10,2752.897
2025-04-11,2794.072
2025-04-14,2838.891
2025-04-15,2853.063
2025-04-16,2827.305
2025-04-17,2846.462
2025-04-18,2851.228
2025-04-21,2819.86
2025-04-22,2860.727
2025-04-23,2899.951
2025-04-24,2939.457
2025-04-25,2940.695
2025-04-28,2957.119
2025-04-29,2973.874
2025-04-30,2976.129
2025-05-01,2973.853
2025-05-02,3039.303
2025-05-05,3036.805
2025-05-06,3024.197
2025-05-07,3032.14
2025-05-08,3056.656
2025-05-09,3060.795
2025-05-12,3118.513
2025-05-13,3141.569
2025-05-14,3145.684
2025-05-15,3147.842
2025-05-16,3175.946
2025-05-19,3174.22
2025-05-20,3179.701
2025-05-21,3147.358
2025-05-22,3139.063
2025-05-23,3149.629
2025-05-26,3164.342
2025-05-27,3199.57
2025-05-28,3178.837
2025-05-29,3187.483
2025-05-30,3184.177
2025-06-02,3196.448
2025-06-03,3219.876
2025-06-04,3240.896
2025-06-05,3246.088
2025-06-06,3259.683
2025-06-09,3271.696
2025-06-10,3277.673
2025-06-11,3282.598
2025-06-12,3282.156
2025-06-13,3234.66
2025-06-16,3273.262
2025-06-17,3245.994
2025-06-18,3253.005
2025-06-19,3235.526
2025-06-20,3236.012
2025-06-23,3247.658
2025-06-24,3304.527
2025-06-25,3288.339
2025-06-26,3332.622
2025-06-27,3343.929
2025-06-30,3358.161
2025-07-01,3360.609
2025-07-02,3372.887
2025-07-03,3399.828
2025-07-04,3397.468
2025-07-07,3371.94
2025-07-08,3375.54
2025-07-09,3400.914
2025-07-10,3410.845
2025-07-11,3384.157
2025-07-14,3396.992
2025-07-15,3370.972
2025-07-16,3382.881
2025-07-17,3420.937
2025-07-18,3423.233
2025-07-21,3414.525
2025-07-22,3424.692
2025-07-23,3463.728
2025-07-24,3460.325
2025-07-25,3461.907
2025-07-28,3446.855
2025-07-29,3429.522
2025-07-30,3431.299
2025-07-31,3403.688
2025-08-01,3368.669
2025-08-04,3409.379
2025-08-05,3418.437
2025-08-06,3421.718
2025-08-07,3429.411
2025-08-08,3424.262
2025-08-11,3417.411
2025-08-12,3470.672
2025-08-13,3513.885
2025-08-14,3478.145
2025-08-15,3482.064
2025-08-18,3496.617
2025-08-19,3477.26
2025-08-20,3458.949
2025-08-21,3463.006
2025-08-22,3532.773
2025-08-25,3520.658
2025-08-26,3522.941
2025-08-27,3530.779
2025-08-28,3546.467
2025-08-29,3531.956
2025-09-01,3531.401
2025-09-02,3501.581
2025-09-03,3501.263
2025-09-04,3520.218
2025-09-05,3559.364
2025-09-08,3578.661
2025-09-09,3568.826
2025-09-10,3570.394
2025-09-11,3612.974
2025-09-12,3598.42
2025-09-15,3612.42
2025-09-16,3621.374
2025-09-17,3620.286
2025-09-18,3656.682
2025-09-19,3648.904
2025-09-22,3663.354
2025-09-23,3657.656
2025-09-24,3619.472
2025-09-25,3585.304
2025-09-26,3597.731
2025-09-29,3616.946
2025-09-30,3629.645
