Date,IRELAND SMALL CAP Small Cap
2024-09-05,2617.965
2024-09-06,2533.463
2024-09-09,2521.558
2024-09-10,2600.485
2024-09-11,2594.739
2024-09-12,2609.088
2024-09-13,2643.259
2024-09-16,2650.468
2024-09-17,2649.259
2024-09-18,2649.015
2024-09-19,2683.137
2024-09-20,2646.322
2024-09-23,2643.041
2024-09-24,2659.451
2024-09-25,2656.76
2024-09-26,2687.993
2024-09-27,2725.415
2024-09-30,2673.916
2024-10-01,2602.005
2024-10-02,2567.481
2024-10-03,2566.127
2024-10-04,2568.101
2024-10-07,2559.982
2024-10-08,2576.834
2024-10-09,2582.045
2024-10-10,2570.656
2024-10-11,2593.74
2024-10-14,2577.654
2024-10-15,2603.907
2024-10-16,2616.017
2024-10-17,2621.89
2024-10-18,2686.362
2024-10-21,2653.968
2024-10-22,2672.093
2024-10-23,2626.443
2024-10-24,2629.924
2024-10-25,2634.031
2024-10-28,2642.761
2024-10-29,2616.229
2024-10-30,2622.638
2024-10-31,2588.254
2024-11-01,2618.73
2024-11-04,2616.433
2024-11-05,2639.369
2024-11-06,2533.228
2024-11-07,2569.058
2024-11-08,2520.723
2024-11-11,2536.806
2024-11-12,2475.834
2024-11-13,2477.563
2024-11-14,2503.458
2024-11-15,2471.613
2024-11-18,2451.961
2024-11-19,2443.795
2024-11-20,2426.175
2024-11-21,2421.659
2024-11-22,2419.445
2024-11-25,2434.545
2024-11-26,2445.422
2024-11-27,2446.067
2024-11-28,2450.181
2024-11-29,2456.721
2024-12-02,2455.02
2024-12-03,2475.496
2024-12-04,2468.704
2024-12-05,2469.453
2024-12-06,2437.871
2024-12-09,2427.451
2024-12-10,2411.189
2024-12-11,2420.256
2024-12-12,2459.658
2024-12-13,2459.668
2024-12-16,2418.494
2024-12-17,2413.297
2024-12-18,2438.641
2024-12-19,2381.396
2024-12-20,2403.786
2024-12-23,2416.542
2024-12-24,2417.863
2024-12-25,2417.863
2024-12-26,2421.935
2024-12-27,2436.601
2024-12-30,2417.928
2024-12-31,2404.772
2025-01-01,2404.772
2025-01-02,2414.953
2025-01-03,2390.416
2025-01-06,2428.941
2025-01-07,2395.166
2025-01-08,2350.193
2025-01-09,2358.754
2025-01-10,2336.252
2025-01-13,2287.322
2025-01-14,2316.755
2025-01-15,2353.148
2025-01-16,2364.861
2025-01-17,2374.473
2025-01-20,2424.398
2025-01-21,2420.305
2025-01-22,2413.827
2025-01-23,2421.665
2025-01-24,2455.235
2025-01-27,2460.116
2025-01-28,2499.888
2025-01-29,2474.809
2025-01-30,2506.396
2025-01-31,2515.453
2025-02-03,2470.108
2025-02-04,2508.256
2025-02-05,2520.011
2025-02-06,2518.235
2025-02-07,2481.633
2025-02-10,2498.449
2025-02-11,2501.861
2025-02-12,2519.172
2025-02-13,2536.007
2025-02-14,2532.9
2025-02-17,2539.8
2025-02-18,2546.528
2025-02-19,2499.813
2025-02-20,2480.223
2025-02-21,2510.513
2025-02-24,2519.067
2025-02-25,2531.044
2025-02-26,2315.619
2025-02-27,2246.34
2025-02-28,2286.901
2025-03-03,2308.132
2025-03-04,2215.982
2025-03-05,2264.28
2025-03-06,2314.377
2025-03-07,2329.086
2025-03-10,2341.946
2025-03-11,2327.653
2025-03-12,2307.588
2025-03-13,2308.009
2025-03-14,2357.454
2025-03-17,2378.857
2025-03-18,2375.62
2025-03-19,2400.116
2025-03-20,2393.443
2025-03-21,2392.364
2025-03-24,2356.545
2025-03-25,2366.795
2025-03-26,2352.353
2025-03-27,2330.891
2025-03-28,2332.389
2025-03-31,2284.88
2025-04-01,2324.025
2025-04-02,2322.146
2025-04-03,2389.576
2025-04-04,2267.431
2025-04-07,2173.994
2025-04-08,2219.81
2025-04-09,2161.676
2025-04-10,2253.989
2025-04-11,2302.432
2025-04-14,2361.942
2025-04-15,2407.154
2025-04-16,2417.035
2025-04-17,2421.97
2025-04-18,2421.97
2025-04-21,2453.55
2025-04-22,2438.913
2025-04-23,2450.771
2025-04-24,2463.543
2025-04-25,2457.801
2025-04-28,2463.972
2025-04-29,2473.719
2025-04-30,2587.378
2025-05-01,2567.803
2025-05-02,2635.415
2025-05-05,2628.576
2025-05-06,2633.204
2025-05-07,2641.866
2025-05-08,2646.149
2025-05-09,2659.662
2025-05-12,2647.291
2025-05-13,2685.718
2025-05-14,2687.551
2025-05-15,2697.644
2025-05-16,2677.5
2025-05-19,2742.974
2025-05-20,2817.68
2025-05-21,2826.696
2025-05-22,2792.139
2025-05-23,2811.645
2025-05-26,2861.865
2025-05-27,2904.806
2025-05-28,2908.897
2025-05-29,2908.941
2025-05-30,2908.406
2025-06-02,2914.029
2025-06-03,2916.343
2025-06-04,2905.85
2025-06-05,2958.934
2025-06-06,2932.193
2025-06-09,2969.652
2025-06-10,2995.783
2025-06-11,3033.918
2025-06-12,3038.317
2025-06-13,3001.416
2025-06-16,3031.74
2025-06-17,2988.587
2025-06-18,2999.874
2025-06-19,2961.443
2025-06-20,2984.323
2025-06-23,2959.187
2025-06-24,3007.44
2025-06-25,2963.366
2025-06-26,3022.942
2025-06-27,3067.123
2025-06-30,3008.945
2025-07-01,3054.421
2025-07-02,3011.196
2025-07-03,3054.408
2025-07-04,3035.637
2025-07-07,3016.333
2025-07-08,3012.108
2025-07-09,3034.17
2025-07-10,3070.997
2025-07-11,3063.285
2025-07-14,3070.294
2025-07-15,3023.168
2025-07-16,2989.465
2025-07-17,3034.067
2025-07-18,3045.922
2025-07-21,3047.095
2025-07-22,3073.885
2025-07-23,3096.032
2025-07-24,3101.414
2025-07-25,3081.19
2025-07-28,3046.001
2025-07-29,3022.003
2025-07-30,2988.146
2025-07-31,3006.122
2025-08-01,2999.11
2025-08-04,3041.815
2025-08-05,3042.018
2025-08-06,3013.529
2025-08-07,3024.389
2025-08-08,3043.621
2025-08-11,3019.524
2025-08-12,3028.948
2025-08-13,3199.622
2025-08-14,3217.155
2025-08-15,3221.235
2025-08-18,3197.336
2025-08-19,3226.579
2025-08-20,3215.807
2025-08-21,3203.531
2025-08-22,3232.292
2025-08-25,3233.67
2025-08-26,3192.727
2025-08-27,3195.015
2025-08-28,3221.327
2025-08-29,3235.798
2025-09-01,3260.472
2025-09-02,3228.351
2025-09-03,3207.997
2025-09-04,3228.23
2025-09-05,3259.422
2025-09-08,3267.144
2025-09-09,3241.774
2025-09-10,3219.724
2025-09-11,3221.646
2025-09-12,3184.715
2025-09-15,3187.147
2025-09-16,3184.446
2025-09-17,3208.986
2025-09-18,3170.817
2025-09-19,3150.754
2025-09-22,3161.897
2025-09-23,3177.004
2025-09-24,3164.486
2025-09-25,3126.257
2025-09-26,3126.622
2025-09-29,3155.846
2025-09-30,3158.594
2025-10-01,3143.858
2025-10-02,3117.974
2025-10-03,3136.114
2025-10-06,3116.504
2025-10-07,3108.199
2025-10-08,3078.35
2025-10-09,3079.114
2025-10-10,3066.987
2025-10-13,3140.144
2025-10-14,3127.069
2025-10-15,3110.955
2025-10-16,3158.034
2025-10-17,3136.548
2025-10-20,3139.049
2025-10-21,3127.017
2025-10-22,3173.142
2025-10-23,3170.485
2025-10-24,3187.314
2025-10-27,3177.743
2025-10-28,3182.234
2025-10-29,3173.98
2025-10-30,3144.032
2025-10-31,3136.387
