Date,NEW ZEALAND SMALL CAP Small Cap
2024-09-10,1328.506
2024-09-11,1320.904
2024-09-12,1348.505
2024-09-13,1342.74
2024-09-16,1340.951
2024-09-17,1344.396
2024-09-18,1340.397
2024-09-19,1370.851
2024-09-20,1352.874
2024-09-23,1347.417
2024-09-24,1351.471
2024-09-25,1336.183
2024-09-26,1375.35
2024-09-27,1363.999
2024-09-30,1373.411
2024-10-01,1370.232
2024-10-02,1362.048
2024-10-03,1359.001
2024-10-04,1348.598
2024-10-07,1356.508
2024-10-08,1341.211
2024-10-09,1353.53
2024-10-10,1345.872
2024-10-11,1367.474
2024-10-14,1355.256
2024-10-15,1372.732
2024-10-16,1333.593
2024-10-17,1355.393
2024-10-18,1358.853
2024-10-21,1365.857
2024-10-22,1364.624
2024-10-23,1357.366
2024-10-24,1369.604
2024-10-25,1364.346
2024-10-28,1358.439
2024-10-29,1364.94
2024-10-30,1359.703
2024-10-31,1331.726
2024-11-01,1332.407
2024-11-04,1334.424
2024-11-05,1339.541
2024-11-06,1343.591
2024-11-07,1348.042
2024-11-08,1344.492
2024-11-11,1322.124
2024-11-12,1327.467
2024-11-13,1327.938
2024-11-14,1320.281
2024-11-15,1316.028
2024-11-18,1305.312
2024-11-19,1314.938
2024-11-20,1315.127
2024-11-21,1318.306
2024-11-22,1328.368
2024-11-25,1350.144
2024-11-26,1337.318
2024-11-27,1360.712
2024-11-28,1339.593
2024-11-29,1350.281
2024-12-02,1332.221
2024-12-03,1330.535
2024-12-04,1300.096
2024-12-05,1295.87
2024-12-06,1285.077
2024-12-09,1294.099
2024-12-10,1265.382
2024-12-11,1259.676
2024-12-12,1266.529
2024-12-13,1277.486
2024-12-16,1282.982
2024-12-17,1280.454
2024-12-18,1268.606
2024-12-19,1240.818
2024-12-20,1239.484
2024-12-23,1257.319
2024-12-24,1265.612
2024-12-25,1265.612
2024-12-26,1262.581
2024-12-27,1289.759
2024-12-30,1309.435
2024-12-31,1278.961
2025-01-01,1278.961
2025-01-02,1278.961
2025-01-03,1290.086
2025-01-06,1293.173
2025-01-07,1296.682
2025-01-08,1291.314
2025-01-09,1271.761
2025-01-10,1255.54
2025-01-13,1245.622
2025-01-14,1260.396
2025-01-15,1278.673
2025-01-16,1278.87
2025-01-17,1290.286
2025-01-20,1295.581
2025-01-21,1292.907
2025-01-22,1291.453
2025-01-23,1286.534
2025-01-24,1302.312
2025-01-27,1283.761
2025-01-28,1287.924
2025-01-29,1293.327
2025-01-30,1292.77
2025-01-31,1297.969
2025-02-03,1279.813
2025-02-04,1304.462
2025-02-05,1315.376
2025-02-06,1309.143
2025-02-07,1310.044
2025-02-10,1314.497
2025-02-11,1318.497
2025-02-12,1309.359
2025-02-13,1320.814
2025-02-14,1344.587
2025-02-17,1342.53
2025-02-18,1343.681
2025-02-19,1338.043
2025-02-20,1330.197
2025-02-21,1282.836
2025-02-24,1264.928
2025-02-25,1209.215
2025-02-26,1219.946
2025-02-27,1212.392
2025-02-28,1224.043
2025-03-03,1219.739
2025-03-04,1217.41
2025-03-05,1221.056
2025-03-06,1231.873
2025-03-07,1222.381
2025-03-10,1230.15
2025-03-11,1216.795
2025-03-12,1210.183
2025-03-13,1201.31
2025-03-14,1207.856
2025-03-17,1202.702
2025-03-18,1205.066
2025-03-19,1192.274
2025-03-20,1194.082
2025-03-21,1184.53
2025-03-24,1181.867
2025-03-25,1190.704
2025-03-26,1201.304
2025-03-27,1205.501
2025-03-28,1200.804
2025-03-31,1184.764
2025-04-01,1200.348
2025-04-02,1202.116
2025-04-03,1231.834
2025-04-04,1181.62
2025-04-07,1124.454
2025-04-08,1146.539
2025-04-09,1133.484
2025-04-10,1193.223
2025-04-11,1180.984
2025-04-14,1207.816
2025-04-15,1217.252
2025-04-16,1211.814
2025-04-17,1227.684
2025-04-18,1227.684
2025-04-21,1237.161
2025-04-22,1207.109
2025-04-23,1204.191
2025-04-24,1209.17
2025-04-25,1204.122
2025-04-28,1207.779
2025-04-29,1205.514
2025-04-30,1184.146
2025-05-01,1205.408
2025-05-02,1232.722
2025-05-05,1245.389
2025-05-06,1241.897
2025-05-07,1251.235
2025-05-08,1252.101
2025-05-09,1268.658
2025-05-12,1266.961
2025-05-13,1281.943
2025-05-14,1282.741
2025-05-15,1274.573
2025-05-16,1269.315
2025-05-19,1262.682
2025-05-20,1272.672
2025-05-21,1290.184
2025-05-22,1264.701
2025-05-23,1283.892
2025-05-26,1278.629
2025-05-27,1261.963
2025-05-28,1262.942
2025-05-29,1241.498
2025-05-30,1232.057
2025-06-02,1245.573
2025-06-03,1233.242
2025-06-04,1241.145
2025-06-05,1266.716
2025-06-06,1256.69
2025-06-09,1264.329
2025-06-10,1259.83
2025-06-11,1278.933
2025-06-12,1279.65
2025-06-13,1258.814
2025-06-16,1275.344
2025-06-17,1269.619
2025-06-18,1265.872
2025-06-19,1249.804
2025-06-20,1251.061
2025-06-23,1245.604
2025-06-24,1253.381
2025-06-25,1247.689
2025-06-26,1270.442
2025-06-27,1278.503
2025-06-30,1280.203
2025-07-01,1308.13
2025-07-02,1306.997
2025-07-03,1313.828
2025-07-04,1315.842
2025-07-07,1314.116
2025-07-08,1318.096
2025-07-09,1317.138
2025-07-10,1327.241
2025-07-11,1329.915
2025-07-14,1329.249
2025-07-15,1325.004
2025-07-16,1319.258
2025-07-17,1315.588
2025-07-18,1323.82
2025-07-21,1334.628
2025-07-22,1323.342
2025-07-23,1328.493
2025-07-24,1329.776
2025-07-25,1329.153
2025-07-28,1320.404
2025-07-29,1310.979
2025-07-30,1307.519
2025-07-31,1303.489
2025-08-01,1293.176
2025-08-04,1293.529
2025-08-05,1301.671
2025-08-06,1309.926
2025-08-07,1318.222
2025-08-08,1321.79
2025-08-11,1325.437
2025-08-12,1310.744
2025-08-13,1322.637
2025-08-14,1309.41
2025-08-15,1318.305
2025-08-18,1320.81
2025-08-19,1313.962
2025-08-20,1307.856
2025-08-21,1320.772
2025-08-22,1312.309
2025-08-25,1316.635
2025-08-26,1296.258
2025-08-27,1242.561
2025-08-28,1246.444
2025-08-29,1260.802
2025-09-01,1279.826
2025-09-02,1279.831
2025-09-03,1277.242
2025-09-04,1270.037
2025-09-05,1275.754
2025-09-08,1287.074
2025-09-09,1278.718
2025-09-10,1276.248
2025-09-11,1264.765
2025-09-12,1260.944
2025-09-15,1262.117
2025-09-16,1262.706
2025-09-17,1265.456
2025-09-18,1234.513
2025-09-19,1229.662
2025-09-22,1222.828
2025-09-23,1225.844
2025-09-24,1214.403
2025-09-25,1213.799
2025-09-26,1225.316
2025-09-29,1228.243
2025-09-30,1247.633
2025-10-01,1258.056
2025-10-02,1258.533
2025-10-03,1271.295
2025-10-06,1272.319
2025-10-07,1275.103
2025-10-08,1273.957
2025-10-09,1265.414
2025-10-10,1257.201
2025-10-13,1240.038
2025-10-14,1219.82
2025-10-15,1224.883
2025-10-16,1214.361
2025-10-17,1209.334
2025-10-20,1222.673
2025-10-21,1217.565
2025-10-22,1217.002
2025-10-23,1222.465
2025-10-24,1223.607
2025-10-27,1228.298
2025-10-28,1224.452
2025-10-29,1231.75
2025-10-30,1227.553
2025-10-31,1231.742
2025-11-03,1226.699
2025-11-04,1224.332
2025-11-05,1219.056
2025-11-06,1210.483
2025-11-07,1207.161
2025-11-10,1212.242
2025-11-11,1214.467
2025-11-12,1220.596
2025-11-13,1220.969
2025-11-14,1214.069
2025-11-17,1217.086
2025-11-18,1193.458
2025-11-19,1184.514
2025-11-20,1194.687
2025-11-21,1188.408
2025-11-24,1189.809
2025-11-25,1181.081
2025-11-26,1199.726
2025-11-27,1197.034
2025-11-28,1209.736
2025-12-01,1214.666
2025-12-02,1217.774
2025-12-03,1225.576
2025-12-04,1226.849
2025-12-05,1224.914
2025-12-08,1228.097
2025-12-09,1224.184
2025-12-10,1214.923
2025-12-11,1226.958
2025-12-12,1226.608
2025-12-15,1222.201
2025-12-16,1225.319
2025-12-17,1206.457
2025-12-18,1206.148
2025-12-19,1203.054
2025-12-22,1231.863
2025-12-23,1230.807
2025-12-24,1238.253
2025-12-25,1238.253
2025-12-26,1237.616
2025-12-29,1232.336
2025-12-30,1232.443
2025-12-31,1223.666
2026-01-01,1223.666
2026-01-02,1228.241
2026-01-05,1235.11
2026-01-06,1240.914
2026-01-07,1245.195
2026-01-08,1237.516
2026-01-09,1235.934
2026-01-12,1242.332
2026-01-13,1222.71
2026-01-14,1225.151
2026-01-15,1219.982
2026-01-16,1226.68
2026-01-19,1228.304
2026-01-20,1244.056
2026-01-21,1230.601
2026-01-22,1250.907
2026-01-23,1248.408
2026-01-26,1269.566
2026-01-27,1271.204
2026-01-28,1261.023
2026-01-29,1248.882
2026-01-30,1253.174
