Date,IRELAND Standard (Large+Mid Cap)
2025-04-25,690.296
2025-04-28,698.201
2025-04-29,708.305
2025-04-30,703.429
2025-05-01,698.108
2025-05-02,718.03
2025-05-05,716.167
2025-05-06,715.431
2025-05-07,727.662
2025-05-08,724.621
2025-05-09,730.279
2025-05-12,740.087
2025-05-13,739.517
2025-05-14,748.463
2025-05-15,739.787
2025-05-16,737.435
2025-05-19,740.79
2025-05-20,755.717
2025-05-21,761.825
2025-05-22,752.483
2025-05-23,748.595
2025-05-26,761.16
2025-05-27,760.636
2025-05-28,753.504
2025-05-29,769.868
2025-05-30,768.011
2025-06-02,775.261
2025-06-03,773.917
2025-06-04,769.918
2025-06-05,789.492
2025-06-06,785.26
2025-06-09,787.715
2025-06-10,792.917
2025-06-11,795.883
2025-06-12,798.001
2025-06-13,781.723
2025-06-16,791.982
2025-06-17,771.17
2025-06-18,773.313
2025-06-19,755.034
2025-06-20,757.432
2025-06-23,751.85
2025-06-24,772.307
2025-06-25,766.92
2025-06-26,775.679
2025-06-27,786.675
2025-06-30,791.746
2025-07-01,786.049
2025-07-02,787.926
2025-07-03,786.275
2025-07-04,785.565
2025-07-07,792.176
2025-07-08,791.665
2025-07-09,793.206
2025-07-10,789.418
2025-07-11,781.558
2025-07-14,771.545
2025-07-15,769.352
2025-07-16,759.82
2025-07-17,765.701
2025-07-18,761.302
2025-07-21,775.062
2025-07-22,775.065
2025-07-23,786.444
2025-07-24,801.611
2025-07-25,799.322
2025-07-28,796.483
2025-07-29,788.114
2025-07-30,773.988
2025-07-31,764.093
2025-08-01,747.901
2025-08-04,758.25
2025-08-05,760.749
2025-08-06,773.254
2025-08-07,783.905
2025-08-08,786.775
2025-08-11,778.271
2025-08-12,788.733
2025-08-13,796.302
2025-08-14,801.784
2025-08-15,809.862
2025-08-18,802.47
2025-08-19,812.848
2025-08-20,798.212
2025-08-21,796.904
2025-08-22,808.392
2025-08-25,804.066
2025-08-26,792.834
2025-08-27,770.131
2025-08-28,778.777
2025-08-29,772.208
