Date,CANADA IMI GROWTH IMI (Large+Mid+Small Cap)
2024-06-03,1530.042
2024-06-04,1514.752
2024-06-05,1525.895
2024-06-06,1537.629
2024-06-07,1515.667
2024-06-10,1523.12
2024-06-11,1513.454
2024-06-12,1528.711
2024-06-13,1503.518
2024-06-14,1503.998
2024-06-17,1500.81
2024-06-18,1504.308
2024-06-19,1500.887
2024-06-20,1508.503
2024-06-21,1505.171
2024-06-24,1525.725
2024-06-25,1523.015
2024-06-26,1522.978
2024-06-27,1536.617
2024-06-28,1531.563
2024-07-01,1526.21
2024-07-02,1537.47
2024-07-03,1564.956
2024-07-04,1567.73
2024-07-05,1556.286
2024-07-08,1560.935
2024-07-09,1547.844
2024-07-10,1578.051
2024-07-11,1591.68
2024-07-12,1596.71
2024-07-15,1600.041
2024-07-16,1615.335
2024-07-17,1595.049
2024-07-18,1584.225
2024-07-19,1577.768
2024-07-22,1586.522
2024-07-23,1580.803
2024-07-24,1561.612
2024-07-25,1552.117
2024-07-26,1563.813
2024-07-29,1557.897
2024-07-30,1558.373
2024-07-31,1590.004
2024-08-01,1548.483
2024-08-02,1506.144
2024-08-05,1507.993
2024-08-06,1492.71
2024-08-07,1499.952
2024-08-08,1526.151
2024-08-09,1534.739
2024-08-12,1543.701
2024-08-13,1560.376
2024-08-14,1575.721
2024-08-15,1603.855
2024-08-16,1598.04
2024-08-19,1607.499
2024-08-20,1603.155
2024-08-21,1614.496
2024-08-22,1605.16
2024-08-23,1630.334
2024-08-26,1641.573
2024-08-27,1635.621
2024-08-28,1619.462
2024-08-29,1622.047
2024-08-30,1626.583
2024-09-02,1624.535
2024-09-03,1584.864
2024-09-04,1583.522
2024-09-05,1573.131
2024-09-06,1550.746
2024-09-09,1562.544
2024-09-10,1556.461
2024-09-11,1574.501
2024-09-12,1595.169
2024-09-13,1602.429
2024-09-16,1612.635
2024-09-17,1610.777
2024-09-18,1604.068
2024-09-19,1631.972
2024-09-20,1630.803
2024-09-23,1644.779
2024-09-24,1655.927
2024-09-25,1650.562
2024-09-26,1652.661
2024-09-27,1645.42
2024-09-30,1647.416
2024-10-01,1651.237
2024-10-02,1654.076
2024-10-03,1647.073
2024-10-04,1658.368
2024-10-07,1651.802
2024-10-08,1646.283
2024-10-09,1654.908
2024-10-10,1660.598
2024-10-11,1670.936
2024-10-14,1668.997
2024-10-15,1657.125
2024-10-16,1662.891
2024-10-17,1669.68
2024-10-18,1679.084
2024-10-21,1673.593
2024-10-22,1675.105
2024-10-23,1657.472
2024-10-24,1659.311
2024-10-25,1653.162
2024-10-28,1653.481
2024-10-29,1659.174
2024-10-30,1654.316
2024-10-31,1624.84
2024-11-01,1633.486
2024-11-04,1638.245
2024-11-05,1650.564
2024-11-06,1658.052
2024-11-07,1679.792
2024-11-08,1667.325
2024-11-11,1662.232
2024-11-12,1688.627
2024-11-13,1694.542
2024-11-14,1686.253
2024-11-15,1665.352
2024-11-18,1675.821
2024-11-19,1684.217
2024-11-20,1685.76
2024-11-21,1723.305
2024-11-22,1724.476
2024-11-25,1718.99
2024-11-26,1711.544
2024-11-27,1720.158
2024-11-28,1727.904
2024-11-29,1739.477
2024-12-02,1723.375
2024-12-03,1730.553
2024-12-04,1733.39
2024-12-05,1739.588
2024-12-06,1731.032
2024-12-09,1731.1
2024-12-10,1713.754
2024-12-11,1735.877
2024-12-12,1710.053
2024-12-13,1694.313
2024-12-16,1688.674
2024-12-17,1680.386
2024-12-18,1634.654
2024-12-19,1615.719
2024-12-20,1628.41
2024-12-23,1635.395
2024-12-24,1647.11
2024-12-25,1647.11
2024-12-26,1643.567
2024-12-27,1636.363
2024-12-30,1620.801
2024-12-31,1628.624
2025-01-01,1628.624
2025-01-02,1641.379
2025-01-03,1651.714
2025-01-06,1655.922
2025-01-07,1644.99
2025-01-08,1648.987
2025-01-09,1649.214
2025-01-10,1626.639
2025-01-13,1605.633
2025-01-14,1615.584
2025-01-15,1630.15
2025-01-16,1627.315
2025-01-17,1639.193
2025-01-20,1657.617
2025-01-21,1663.457
2025-01-22,1674.27
2025-01-23,1683.656
2025-01-24,1691.424
2025-01-27,1664.666
2025-01-28,1681.778
2025-01-29,1681.298
2025-01-30,1715.343
2025-01-31,1687.235
2025-02-03,1659.56
2025-02-04,1697.874
2025-02-05,1727.672
2025-02-06,1716.915
2025-02-07,1710.721
2025-02-10,1729.602
2025-02-11,1726.538
2025-02-12,1725.398
2025-02-13,1752.37
2025-02-14,1740.211
2025-02-17,1737.758
2025-02-18,1753.234
2025-02-19,1747.847
2025-02-20,1737.587
2025-02-21,1700.357
2025-02-24,1699.206
2025-02-25,1689.546
2025-02-26,1696.967
2025-02-27,1668.28
2025-02-28,1688.646
2025-03-03,1652.378
2025-03-04,1618.338
2025-03-05,1659.381
2025-03-06,1659.535
2025-03-07,1657.56
2025-03-10,1611.264
2025-03-11,1603.466
2025-03-12,1625.536
2025-03-13,1607.37
2025-03-14,1636.173
2025-03-17,1659.487
2025-03-18,1648.071
2025-03-19,1678.166
2025-03-20,1675.792
2025-03-21,1668.36
2025-03-24,1700.469
2025-03-25,1700.321
2025-03-26,1688.021
2025-03-27,1681.622
2025-03-28,1651.748
2025-03-31,1652.543
2025-04-01,1671.091
2025-04-02,1694.677
2025-04-03,1640.017
2025-04-04,1539.904
2025-04-07,1525.18
2025-04-08,1503.827
2025-04-09,1606.741
2025-04-10,1582.682
2025-04-11,1641.819
2025-04-14,1657.738
2025-04-15,1667.67
2025-04-16,1674.739
2025-04-17,1678.112
2025-04-18,1678.112
2025-04-21,1673.592
2025-04-22,1686.67
2025-04-23,1699.995
2025-04-24,1716.889
2025-04-25,1715.841
2025-04-28,1723.58
2025-04-29,1721.769
2025-04-30,1721.397
2025-05-01,1712.781
2025-05-02,1741.374
2025-05-05,1731.995
2025-05-06,1739.508
2025-05-07,1754.29
2025-05-08,1745.545
2025-05-09,1747.987
2025-05-12,1756.919
2025-05-13,1765.069
2025-05-14,1774.447
2025-05-15,1785.057
2025-05-16,1793.329
2025-05-19,1799.895
2025-05-20,1805.952
2025-05-21,1802.065
2025-05-22,1797.429
2025-05-23,1813.337
2025-05-26,1834.598
2025-05-27,1842.821
2025-05-28,1840.062
2025-05-29,1832.852
2025-05-30,1835.743
2025-06-02,1861.927
2025-06-03,1859.999
2025-06-04,1861.416
2025-06-05,1862.366
2025-06-06,1863.358
2025-06-09,1859.807
2025-06-10,1863.791
2025-06-11,1878.899
2025-06-12,1889.549
2025-06-13,1879.613
2025-06-16,1896.434
2025-06-17,1886.987
2025-06-18,1875.84
2025-06-19,1863.189
2025-06-20,1863.263
2025-06-23,1878.775
2025-06-24,1895.052
2025-06-25,1877.555
2025-06-26,1901.253
2025-06-27,1889.122
2025-06-30,1909.634
2025-07-01,1908.166
2025-07-02,1908.749
2025-07-03,1931.944
2025-07-04,1927.144
2025-07-07,1927.306
2025-07-08,1901.204
2025-07-09,1908.66
2025-07-10,1915.999
2025-07-11,1908.646
2025-07-14,1928.828
2025-07-15,1910.896
2025-07-16,1918.305
2025-07-17,1937.08
2025-07-18,1936.27
2025-07-21,1943.817
2025-07-22,1949.493
2025-07-23,1949.037
2025-07-24,1945.772
2025-07-25,1948.071
2025-07-28,1937.789
2025-07-29,1941.02
2025-07-30,1920.082
2025-07-31,1907.743
