Date,IRELAND IMI VALUE IMI (Large+Mid+Small Cap)
2025-04-18,383.26
2025-04-21,388.257
2025-04-22,390.216
2025-04-23,404.064
2025-04-24,395.734
2025-04-25,393.986
2025-04-28,401.234
2025-04-29,407.492
2025-04-30,408.041
2025-05-01,404.954
2025-05-02,414.412
2025-05-05,413.337
2025-05-06,415.688
2025-05-07,424.869
2025-05-08,424.868
2025-05-09,427.057
2025-05-12,439.463
2025-05-13,440.16
2025-05-14,450.341
2025-05-15,446.864
2025-05-16,442.418
2025-05-19,445.412
2025-05-20,458.547
2025-05-21,461.863
2025-05-22,457.585
2025-05-23,454.255
2025-05-26,462.283
2025-05-27,463.578
2025-05-28,460.109
2025-05-29,472.733
2025-05-30,474.0
2025-06-02,478.555
2025-06-03,481.826
2025-06-04,470.996
2025-06-05,487.585
2025-06-06,483.721
2025-06-09,486.374
2025-06-10,483.071
2025-06-11,484.428
2025-06-12,488.85
2025-06-13,480.646
2025-06-16,486.122
2025-06-17,471.757
2025-06-18,474.845
2025-06-19,464.841
2025-06-20,465.062
2025-06-23,462.025
2025-06-24,470.549
2025-06-25,470.616
2025-06-26,475.356
2025-06-27,486.747
2025-06-30,488.921
2025-07-01,483.408
2025-07-02,484.355
2025-07-03,489.189
2025-07-04,488.478
2025-07-07,491.978
2025-07-08,488.112
2025-07-09,492.534
2025-07-10,487.69
2025-07-11,482.041
2025-07-14,476.622
2025-07-15,478.106
2025-07-16,471.326
2025-07-17,473.874
2025-07-18,468.45
2025-07-21,469.338
2025-07-22,469.124
2025-07-23,474.457
2025-07-24,489.524
2025-07-25,487.811
2025-07-28,484.751
2025-07-29,474.726
2025-07-30,469.842
2025-07-31,462.34
2025-08-01,451.518
2025-08-04,456.095
2025-08-05,455.792
2025-08-06,468.14
2025-08-07,477.872
2025-08-08,482.297
2025-08-11,481.014
2025-08-12,487.998
2025-08-13,498.016
2025-08-14,506.296
2025-08-15,506.551
2025-08-18,500.368
2025-08-19,506.057
2025-08-20,500.747
2025-08-21,502.599
2025-08-22,507.413
2025-08-25,504.493
2025-08-26,498.601
2025-08-27,489.823
2025-08-28,494.883
2025-08-29,489.675
2025-09-01,495.489
2025-09-02,491.157
2025-09-03,496.108
2025-09-04,497.681
2025-09-05,502.507
2025-09-08,509.723
2025-09-09,513.957
2025-09-10,524.128
2025-09-11,519.053
2025-09-12,519.77
2025-09-15,523.768
2025-09-16,518.5
2025-09-17,520.439
2025-09-18,519.739
2025-09-19,522.747
2025-09-22,519.839
2025-09-23,526.341
2025-09-24,531.009
2025-09-25,528.55
2025-09-26,526.737
2025-09-29,526.006
2025-09-30,531.967
