Date,GERMANY MID VALUE Mid Cap
2024-12-06,1476.76
2024-12-09,1477.531
2024-12-10,1463.618
2024-12-11,1479.334
2024-12-12,1471.344
2024-12-13,1468.974
2024-12-16,1469.496
2024-12-17,1459.017
2024-12-18,1456.49
2024-12-19,1418.336
2024-12-20,1418.673
2024-12-23,1421.331
2024-12-24,1421.536
2024-12-25,1421.536
2024-12-26,1423.93
2024-12-27,1430.35
2024-12-30,1428.15
2024-12-31,1424.642
2025-01-01,1424.642
2025-01-02,1412.328
2025-01-03,1413.786
2025-01-06,1454.669
2025-01-07,1447.226
2025-01-08,1433.251
2025-01-09,1443.46
2025-01-10,1423.824
2025-01-13,1404.135
2025-01-14,1429.368
2025-01-15,1457.424
2025-01-16,1452.853
2025-01-17,1478.608
2025-01-20,1494.991
2025-01-21,1500.058
2025-01-22,1514.212
2025-01-23,1542.616
2025-01-24,1565.064
2025-01-27,1526.19
2025-01-28,1532.575
2025-01-29,1539.741
2025-01-30,1559.053
2025-01-31,1559.615
2025-02-03,1530.064
2025-02-04,1530.006
2025-02-05,1547.655
2025-02-06,1564.405
2025-02-07,1565.96
2025-02-10,1566.256
2025-02-11,1567.673
2025-02-12,1583.171
2025-02-13,1623.228
2025-02-14,1618.775
2025-02-17,1627.793
2025-02-18,1632.499
2025-02-19,1577.14
2025-02-20,1565.574
2025-02-21,1558.795
2025-02-24,1568.669
2025-02-25,1573.031
2025-02-26,1627.344
2025-02-27,1599.42
2025-02-28,1603.122
2025-03-03,1650.149
2025-03-04,1591.932
2025-03-05,1742.067
2025-03-06,1784.012
2025-03-07,1772.84
2025-03-10,1733.618
2025-03-11,1720.717
2025-03-12,1752.943
2025-03-13,1738.087
2025-03-14,1780.806
2025-03-17,1806.555
2025-03-18,1818.259
2025-03-19,1814.868
2025-03-20,1789.672
2025-03-21,1771.69
2025-03-24,1768.574
2025-03-25,1789.742
2025-03-26,1772.997
2025-03-27,1740.312
2025-03-28,1713.611
2025-03-31,1672.859
2025-04-01,1705.129
2025-04-02,1718.152
2025-04-03,1729.203
2025-04-04,1631.446
2025-04-07,1561.394
2025-04-08,1615.723
2025-04-09,1582.745
2025-04-10,1651.964
2025-04-11,1673.906
2025-04-14,1727.209
2025-04-15,1767.982
2025-04-16,1780.812
2025-04-17,1752.921
2025-04-18,1752.921
2025-04-21,1775.777
2025-04-22,1785.961
2025-04-23,1794.836
2025-04-24,1802.928
2025-04-25,1826.01
2025-04-28,1839.861
2025-04-29,1854.858
2025-04-30,1859.311
2025-05-01,1845.244
2025-05-02,1894.258
2025-05-05,1912.457
2025-05-06,1927.735
2025-05-07,1932.284
2025-05-08,1936.282
2025-05-09,1953.003
2025-05-12,1932.816
2025-05-13,1940.747
2025-05-14,1955.337
2025-05-15,1967.126
2025-05-16,1969.348
2025-05-19,2002.248
2025-05-20,2025.185
2025-05-21,2028.875
2025-05-22,2000.611
2025-05-23,1998.366
2025-05-26,2048.953
2025-05-27,2048.192
2025-05-28,2015.829
2025-05-29,2016.832
2025-05-30,2016.896
2025-06-02,2035.85
2025-06-03,2025.0
2025-06-04,2042.198
2025-06-05,2077.303
2025-06-06,2064.03
2025-06-09,2069.911
2025-06-10,2066.252
2025-06-11,2075.082
2025-06-12,2095.139
2025-06-13,2072.405
2025-06-16,2100.276
2025-06-17,2047.279
2025-06-18,2045.078
2025-06-19,2009.729
2025-06-20,2044.879
2025-06-23,2038.153
2025-06-24,2099.759
2025-06-25,2072.811
2025-06-26,2096.481
2025-06-27,2132.349
2025-06-30,2126.431
2025-07-01,2117.842
2025-07-02,2128.997
2025-07-03,2139.232
2025-07-04,2134.395
2025-07-07,2147.842
2025-07-08,2164.01
2025-07-09,2183.241
2025-07-10,2166.453
2025-07-11,2145.751
2025-07-14,2144.764
2025-07-15,2116.494
2025-07-16,2099.533
2025-07-17,2107.245
2025-07-18,2106.861
2025-07-21,2122.438
2025-07-22,2133.873
2025-07-23,2166.206
2025-07-24,2182.961
2025-07-25,2172.509
2025-07-28,2140.055
2025-07-29,2134.364
2025-07-30,2145.705
2025-07-31,2144.502
