Date,PORTUGAL GROWTH Standard (Large+Mid Cap)
2025-04-30,134.084
2025-05-01,133.07
2025-05-02,133.968
2025-05-05,134.454
2025-05-06,134.506
2025-05-07,134.011
2025-05-08,136.307
2025-05-09,136.592
2025-05-12,137.359
2025-05-13,139.211
2025-05-14,137.991
2025-05-15,136.982
2025-05-16,137.629
2025-05-19,138.579
2025-05-20,140.033
2025-05-21,139.535
2025-05-22,137.573
2025-05-23,137.869
2025-05-26,140.124
2025-05-27,140.297
2025-05-28,141.004
2025-05-29,141.617
2025-05-30,141.632
2025-06-02,144.778
2025-06-03,144.709
2025-06-04,143.651
2025-06-05,144.33
2025-06-06,146.092
2025-06-09,146.099
2025-06-10,149.027
2025-06-11,149.304
2025-06-12,152.28
2025-06-13,151.37
2025-06-16,152.862
2025-06-17,150.862
2025-06-18,149.876
2025-06-19,150.36
2025-06-20,150.567
2025-06-23,149.497
2025-06-24,149.516
2025-06-25,149.616
2025-06-26,151.485
2025-06-27,154.567
2025-06-30,152.767
2025-07-01,157.228
2025-07-02,158.316
2025-07-03,162.201
2025-07-04,162.97
2025-07-07,161.132
2025-07-08,161.092
2025-07-09,162.315
2025-07-10,161.102
2025-07-11,160.584
2025-07-14,159.667
2025-07-15,158.754
2025-07-16,157.624
2025-07-17,156.078
2025-07-18,156.575
2025-07-21,157.962
2025-07-22,160.227
2025-07-23,161.387
2025-07-24,161.043
2025-07-25,160.829
2025-07-28,158.951
2025-07-29,157.684
2025-07-30,156.168
2025-07-31,155.798
2025-08-01,153.48
2025-08-04,155.002
2025-08-05,155.383
2025-08-06,156.737
2025-08-07,155.243
2025-08-08,155.877
2025-08-11,152.481
2025-08-12,154.343
2025-08-13,154.917
2025-08-14,153.313
2025-08-15,155.016
2025-08-18,156.374
2025-08-19,157.908
2025-08-20,158.328
2025-08-21,158.504
2025-08-22,159.256
2025-08-25,158.242
2025-08-26,157.358
2025-08-27,156.455
2025-08-28,158.271
2025-08-29,158.315
2025-09-01,159.9
2025-09-02,156.77
2025-09-03,155.119
2025-09-04,156.936
2025-09-05,157.302
2025-09-08,157.306
2025-09-09,157.085
2025-09-10,157.444
2025-09-11,157.335
2025-09-12,157.262
2025-09-15,157.506
2025-09-16,158.276
2025-09-17,157.307
2025-09-18,156.623
2025-09-19,155.08
2025-09-22,154.681
2025-09-23,157.869
2025-09-24,160.205
2025-09-25,160.017
2025-09-26,160.665
2025-09-29,161.22
2025-09-30,159.245
2025-10-01,161.259
2025-10-02,162.235
2025-10-03,165.071
2025-10-06,167.411
2025-10-07,165.411
2025-10-08,163.709
2025-10-09,164.34
2025-10-10,161.833
2025-10-13,162.106
2025-10-14,161.879
2025-10-15,162.842
2025-10-16,165.703
2025-10-17,163.888
2025-10-20,163.698
2025-10-21,162.578
2025-10-22,164.061
2025-10-23,165.962
2025-10-24,166.099
2025-10-27,167.84
2025-10-28,166.584
2025-10-29,166.352
2025-10-30,171.333
2025-10-31,170.713
2025-11-03,172.425
2025-11-04,170.638
2025-11-05,171.73
2025-11-06,170.192
2025-11-07,166.911
2025-11-10,168.12
2025-11-11,169.291
2025-11-12,170.982
2025-11-13,171.63
2025-11-14,170.281
2025-11-17,170.672
2025-11-18,167.175
2025-11-19,165.879
2025-11-20,168.27
2025-11-21,164.14
2025-11-24,162.458
2025-11-25,162.841
2025-11-26,163.95
2025-11-27,164.011
2025-11-28,162.908
